id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value
2712627995,137,43,1,14,20,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-24T17:14:56.142Z,2024-08-24T17:23:28Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5168811479,141,30.9,5168857537,144,1,5168811481,212,13.8,5168811477,140,24.4,5168811483,213,2.37,5168811473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712627997,138,43,1,14,21,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-24T17:14:57.574Z,2024-08-24T17:15:00Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,5168811493,56,Back,5168811727,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712628097,139,1,1,14,26,b8oqgvx1ijeyn6y1cn6929ix4,1,19.3,41.6,2024-08-24T17:15:01.630Z,2024-08-24T17:27:58Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,5168812067,213,1.17,5168812065,212,19.8,5168812059,56,Back,5168812063,141,68.4,5168812061,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712628151,140,1,1,14,28,b8oqgvx1ijeyn6y1cn6929ix4,1,26.2,65.4,2024-08-24T17:15:04.070Z,2024-08-24T17:15:05Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5168812347,212,18.1,5168812349,213,4.72,5168812345,141,38.8,5168812341,56,Back,5168812343,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712628169,141,1,1,14,29,b8oqgvx1ijeyn6y1cn6929ix4,1,27.1,38.6,2024-08-24T17:15:05.542Z,2024-08-24T17:15:06Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5168812419,212,15.4,5168812413,56,Back,5168812415,140,37.7,5168812417,141,54.3,5168812421,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712628269,142,1,1,14,30,b8oqgvx1ijeyn6y1cn6929ix4,1,37.7,54.3,2024-08-24T17:15:06.550Z,2024-08-24T17:15:12Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5168812901,140,27.1,5168812903,141,67.6,5168812905,212,14.3,5168812899,56,Back,5168812907,213,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712628319,143,1,1,14,36,b8oqgvx1ijeyn6y1cn6929ix4,0,34.1,76.7,2024-08-24T17:15:12.134Z,2024-08-24T17:15:17Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5168813253,140,70.2,5168813261,1,,5168813257,212,38.6,5168813255,141,65.7,5168813249,155,,5168813251,56,Center,5168813259,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712628327,144,44,1,14,40,b8oqgvx1ijeyn6y1cn6929ix4,1,74.0,67.6,2024-08-24T17:15:16.317Z,2024-08-24T19:17:24Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5168813307,56,Center,5168813309,286,,5168813739,233,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712628387,139,44,1,14,40,bd4qakf7j0wwie8wke9km7uj8,0,26.0,32.4,2024-08-24T17:15:16.318Z,2024-08-24T19:17:24Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5168813707,233,144,5168813649,285,,5168813647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712634101,216,1,1,14,40,b8oqgvx1ijeyn6y1cn6929ix4,1,61.3,68.1,2024-08-24T17:15:16.320Z,2024-08-24T17:29:57Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5168846143,141,82.4,5168846145,212,26.2,5168846139,56,Left,5168846147,213,0.38,5168846141,140,84.5,5168846137,168,,5168846135,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712628393,140,43,1,14,41,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-24T17:15:16.925Z,2024-08-24T17:18:59Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5168835275,144,61,5168813675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712628407,145,1,1,14,45,b8oqgvx1ijeyn6y1cn6929ix4,0,94.6,87.7,2024-08-24T17:15:21.566Z,2024-08-24T17:29:50Z,e3546n3qj447qgmizao50zx1w,F. Møller,,5168813759,141,83.0,5168813763,213,3.46,5168813761,212,10.2,5168813757,140,85.4,5168813755,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712628441,141,8,1,14,48,bd4qakf7j0wwie8wke9km7uj8,1,9.9,13.5,2024-08-24T17:15:23.868Z,2024-08-24T17:19:21Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5168813997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712628449,142,5,1,14,48,bd4qakf7j0wwie8wke9km7uj8,0,11.2,-1.6,2024-08-24T17:15:24.416Z,2024-08-24T19:16:21Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5168814047,56,Back,5168814385,233,146,5168814049,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712628495,146,5,1,14,48,b8oqgvx1ijeyn6y1cn6929ix4,1,88.8,101.6,2024-08-24T17:15:24.416Z,2024-08-24T19:16:20Z,e3546n3qj447qgmizao50zx1w,F. Møller,,5168814291,347,,5168814357,233,142,5168814289,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712629033,147,1,1,15,21,b8oqgvx1ijeyn6y1cn6929ix4,1,88.2,100.0,2024-08-24T17:15:57.086Z,2024-08-24T17:15:59Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5168817133,140,88.8,5168817141,1,,5168817137,212,29.2,5168817129,107,,5168817135,141,58.8,5168817131,56,Center,5168817139,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712629099,144,4,1,15,24,bd4qakf7j0wwie8wke9km7uj8,1,10.1,45.2,2024-08-24T17:15:59.780Z,2024-08-24T17:19:57Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,5168817643,13,,5168817651,152,,5168817647,56,Back,5168817663,285,,5168817719,233,148,5168817657,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712629041,148,4,1,15,24,b8oqgvx1ijeyn6y1cn6929ix4,0,89.9,54.8,2024-08-24T17:15:59.781Z,2024-08-24T17:16:08Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5168817243,265,,5168817241,152,,5168817793,233,144,5168817239,56,Center,5168817237,13,,5168817245,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712629615,145,1,1,15,56,bd4qakf7j0wwie8wke9km7uj8,0,13.0,44.6,2024-08-24T17:16:32.572Z,2024-08-24T17:16:36Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,5168820437,56,Center,5168820435,152,,5168820433,157,,5168820441,141,38.8,5168820439,140,69.5,5168820445,213,6.22,5168820447,1,,5168820431,5,,5168820443,212,,,,,,,,59.5,,,,,,,,,,,,,,
2712629667,151,1,1,16,2,b8oqgvx1ijeyn6y1cn6929ix4,1,29.0,56.1,2024-08-24T17:16:38.341Z,2024-08-24T17:16:40Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5168820725,212,27.2,5168820727,213,0.25,5168820721,140,54.1,5168820723,141,66.1,5168820717,3,,5168820719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712629735,152,1,1,16,4,b8oqgvx1ijeyn6y1cn6929ix4,1,52.3,64.5,2024-08-24T17:16:40.036Z,2024-08-24T17:31:27Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5168821041,212,13.4,5168821037,140,44.1,5168821035,56,Back,5168821043,213,4.01,5168821039,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712629743,153,4,1,16,7,b8oqgvx1ijeyn6y1cn6929ix4,1,45.2,57.0,2024-08-24T17:16:43.573Z,2024-08-24T19:17:06Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5168821099,56,Back,5168821103,152,,5168821107,265,,5168821111,286,,5168821097,13,,5168821231,233,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712629739,146,4,1,16,7,bd4qakf7j0wwie8wke9km7uj8,0,54.8,43.0,2024-08-24T17:16:43.574Z,2024-08-24T20:20:27Z,m031ocyfq011rual3olkegdm,A. Taranis,,5168821337,233,153,5168821199,152,,5168821201,265,,5168821193,13,,5168821203,285,,5168821195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712629833,154,1,1,16,10,b8oqgvx1ijeyn6y1cn6929ix4,0,46.2,54.6,2024-08-24T17:16:46.558Z,2024-08-24T17:16:50Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5168821579,141,0.0,5168821571,155,,5168821581,212,56.9,5168821577,140,86.1,5168821575,56,Right,5168821585,1,,5168821573,152,,5168821583,213,5.54,5168821569,5,,,,,,,,,,,,,,,,,,,,,,
2712630159,147,5,1,16,13,bd4qakf7j0wwie8wke9km7uj8,1,14.9,101.8,2024-08-24T17:16:48.812Z,2024-08-24T19:16:21Z,m031ocyfq011rual3olkegdm,A. Taranis,,5168823541,347,,5168823575,233,155,5168823539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712629845,155,5,1,16,13,b8oqgvx1ijeyn6y1cn6929ix4,0,85.1,-1.8,2024-08-24T17:16:48.812Z,2024-08-24T19:16:21Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5168823599,233,147,5168821639,347,,5168821637,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712630183,148,1,1,16,32,bd4qakf7j0wwie8wke9km7uj8,0,16.7,100.0,2024-08-24T17:17:07.844Z,2024-08-24T17:17:09Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5168823681,213,5.98,5168823665,56,Back,5168823663,107,,5168823673,141,90.0,5168823669,140,41.1,5168823677,212,26.8,5168823685,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712630199,157,1,1,16,34,b8oqgvx1ijeyn6y1cn6929ix4,1,55.8,12.6,2024-08-24T17:17:09.612Z,2024-08-24T17:17:10Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5168823763,140,67.4,5168823771,212,12.3,5168823767,141,14.7,5168823761,56,Right,5168823775,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712630291,158,1,1,16,34,b8oqgvx1ijeyn6y1cn6929ix4,1,67.4,14.7,2024-08-24T17:17:10.548Z,2024-08-24T17:17:15Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5168824295,140,52.9,5168824297,141,41.9,5168824301,213,2.26,5168824293,56,Center,5168824299,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712630407,159,1,1,16,39,b8oqgvx1ijeyn6y1cn6929ix4,1,61.6,56.1,2024-08-24T17:17:15.117Z,2024-08-24T17:17:21Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5168824997,155,,5168825009,1,,5168825001,140,81.0,5168825005,212,40.8,5168825007,213,5.24,5168824999,56,Right,5168825003,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712630469,160,1,1,16,45,b8oqgvx1ijeyn6y1cn6929ix4,1,82.5,9.7,2024-08-24T17:17:21.259Z,2024-08-24T17:17:24Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5168825323,213,2.32,5168825317,140,77.3,5168825321,212,8.0,5168825319,141,18.3,5168825315,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712630511,161,1,1,16,48,b8oqgvx1ijeyn6y1cn6929ix4,0,76.9,18.5,2024-08-24T17:17:24.243Z,2024-08-24T17:17:26Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5168825545,56,Center,5168825539,155,,5168825563,1,,5168825531,2,,5168825557,212,41.3,5168825561,213,0.92,5168825549,140,100.0,5168825553,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,
2712630857,149,5,1,16,50,bd4qakf7j0wwie8wke9km7uj8,1,-1.0,35.2,2024-08-24T17:17:25.908Z,2024-08-24T19:16:22Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5168827507,346,,5168827613,233,162,5168827503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712630531,162,5,1,16,50,b8oqgvx1ijeyn6y1cn6929ix4,0,101.0,64.8,2024-08-24T17:17:25.908Z,2024-08-24T19:16:22Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5168825657,346,,5168825655,56,Center,5168827641,233,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712630925,150,1,1,17,9,bd4qakf7j0wwie8wke9km7uj8,1,4.6,49.4,2024-08-24T17:17:44.812Z,2024-08-24T17:17:48Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,5168827909,237,,5168827897,56,Back,5168827895,124,,5168827901,141,30.7,5168827899,140,3.9,5168827905,213,4.65,5168827903,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712630963,151,1,1,17,12,bd4qakf7j0wwie8wke9km7uj8,1,3.9,30.7,2024-08-24T17:17:48.004Z,2024-08-24T17:17:49Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,5168828093,56,Back,5168828097,141,10.6,5168828095,140,2.8,5168828101,212,13.7,5168828103,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712630973,152,1,1,17,13,bd4qakf7j0wwie8wke9km7uj8,0,5.3,9.7,2024-08-24T17:17:49.469Z,2024-08-24T17:17:53Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5168828171,212,4.4,5168828167,141,7.1,5168828607,233,163,5168828605,236,,5168828159,56,Back,5168828163,140,9.1,5168828617,286,,5168828177,1,,5168828155,157,5168828175,213,,,,,,,5.87,,,,,,,,,,,,,
2712631039,163,74,1,17,13,b8oqgvx1ijeyn6y1cn6929ix4,1,92.4,87.5,2024-08-24T17:17:49.470Z,2024-08-24T19:17:16Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5168828509,56,Left,5168828511,285,,5168828687,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712631045,153,1,1,17,14,bd4qakf7j0wwie8wke9km7uj8,1,4.8,10.1,2024-08-24T17:17:50.588Z,2024-08-24T17:17:52Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5168828555,212,18.2,5168828557,213,6.02,5168828553,141,3.1,5168828547,56,Back,5168828559,1,,5168828543,157,,5168828551,140,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712631069,154,1,1,17,16,bd4qakf7j0wwie8wke9km7uj8,0,21.6,3.1,2024-08-24T17:17:52.332Z,2024-08-24T17:17:53Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5168828729,141,4.9,5168828721,3,,5168828733,213,0.12,5168828727,140,31.1,5168828725,56,Back,5168828723,168,,5168828731,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712631155,155,1,1,17,19,bd4qakf7j0wwie8wke9km7uj8,0,21.2,5.3,2024-08-24T17:17:55.292Z,2024-08-24T17:17:58Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5168829193,140,66.8,5168829195,141,39.5,5168829197,212,53.2,5168829189,157,,5168829191,56,Center,5168829199,213,0.45,5168829201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712631101,164,8,1,17,20,b8oqgvx1ijeyn6y1cn6929ix4,1,79.4,88.0,2024-08-24T17:17:55.820Z,2024-08-24T17:17:56Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5168828923,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712631175,165,1,1,17,23,b8oqgvx1ijeyn6y1cn6929ix4,0,32.6,63.9,2024-08-24T17:17:58.651Z,2024-08-24T17:17:59Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5168829339,56,Back,5168829345,212,15.9,5168829337,3,,5168829347,213,0.25,5168829341,140,47.3,5168829343,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712631217,166,83,1,17,25,b8oqgvx1ijeyn6y1cn6929ix4,0,41.7,69.7,2024-08-24T17:18:00.763Z,2024-08-24T17:18:06Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5168830119,399,m031ocyfq011rual3olkegdm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712631323,156,1,1,17,26,bd4qakf7j0wwie8wke9km7uj8,1,57.5,29.7,2024-08-24T17:18:01.915Z,2024-08-24T17:18:06Z,m031ocyfq011rual3olkegdm,A. Taranis,,5168830093,56,Left,5168830101,213,1.58,5168830095,140,57.2,5168830097,141,80.3,5168830103,1,,5168830099,212,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712631373,157,1,1,17,30,bd4qakf7j0wwie8wke9km7uj8,1,61.3,77.9,2024-08-24T17:18:06.341Z,2024-08-24T17:18:09Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5168830399,213,3.96,5168830391,56,Center,5168830397,212,10.8,5168830395,141,66.3,5168830393,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712631389,158,1,1,17,33,bd4qakf7j0wwie8wke9km7uj8,1,54.4,68.1,2024-08-24T17:18:08.947Z,2024-08-24T17:18:09Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,5168830467,140,55.8,5168830469,141,90.5,5168830465,56,Left,5168830473,213,1.47,5168830471,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712631461,159,1,1,17,34,bd4qakf7j0wwie8wke9km7uj8,1,55.8,90.5,2024-08-24T17:18:09.628Z,2024-08-24T17:18:13Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5168830869,140,42.6,5168830873,141,77.8,5168830877,212,16.3,5168830865,56,Back,5168830879,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712631501,160,1,1,17,37,bd4qakf7j0wwie8wke9km7uj8,1,42.5,77.9,2024-08-24T17:18:13.155Z,2024-08-24T17:18:16Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5168831089,212,33.5,5168831091,213,4.78,5168831087,141,28.8,5168831093,1,,5168831085,140,44.5,5168831083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712631539,161,1,1,17,40,bd4qakf7j0wwie8wke9km7uj8,1,45.7,26.4,2024-08-24T17:18:15.940Z,2024-08-24T17:18:18Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5168831309,212,19.8,5168831303,56,Center,5168831305,140,64.3,5168831307,141,31.0,5168831311,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712631553,162,1,1,17,43,bd4qakf7j0wwie8wke9km7uj8,1,66.4,30.4,2024-08-24T17:18:18.659Z,2024-08-24T17:18:20Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5168831405,213,2.85,5168831399,141,34.2,5168831401,212,8.9,5168831395,56,Center,5168831397,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712631585,163,1,1,17,44,bd4qakf7j0wwie8wke9km7uj8,0,58.3,34.2,2024-08-24T17:18:20.020Z,2024-08-24T17:21:43Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5168831545,212,38.0,5168831539,56,Right,5168831549,1,,5168831547,213,5.87,5168831541,140,91.4,5168831543,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712631663,168,1,1,17,46,b8oqgvx1ijeyn6y1cn6929ix4,1,10.1,85.9,2024-08-24T17:18:22.123Z,2024-08-24T17:18:27Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5168831997,213,4.40,5168831995,212,19.6,5168831991,140,4.4,5168831993,141,58.4,5168831989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712631689,169,1,1,17,51,b8oqgvx1ijeyn6y1cn6929ix4,1,4.3,54.3,2024-08-24T17:18:27.379Z,2024-08-24T17:18:29Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,5168832133,56,Back,5168832141,213,0.16,5168832137,141,62.6,5168832135,140,38.5,5168832131,155,,5168832143,1,,5168832139,212,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712631709,170,1,1,17,53,b8oqgvx1ijeyn6y1cn6929ix4,1,40.2,63.1,2024-08-24T17:18:28.963Z,2024-08-24T17:18:30Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5168832281,56,Back,5168832299,213,1.60,5168832287,140,39.9,5168832275,3,,5168832293,141,78.7,5168832297,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712631727,171,1,1,17,54,b8oqgvx1ijeyn6y1cn6929ix4,0,39.9,78.7,2024-08-24T17:18:30.307Z,2024-08-24T17:18:32Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,5168832449,236,,5168832373,140,39.2,5168832457,286,,5168832377,212,2.2,5168832375,141,75.7,5168832371,56,Back,5168832379,213,4.37,5168832451,233,164,,,,,,,,,,,,,,,,,,,,,,,,
2712631737,164,74,1,17,54,bd4qakf7j0wwie8wke9km7uj8,1,63.7,20.3,2024-08-24T17:18:30.308Z,2024-08-24T19:17:16Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5168832421,285,,5168832419,56,Right,5168832511,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712631759,165,5,1,17,56,bd4qakf7j0wwie8wke9km7uj8,0,64.4,-1.7000000000000002,2024-08-24T17:18:32.540Z,2024-08-24T19:16:23Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5168833599,233,172,5168832539,347,,5168832533,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712631931,172,5,1,17,56,b8oqgvx1ijeyn6y1cn6929ix4,1,35.6,101.7,2024-08-24T17:18:32.540Z,2024-08-24T19:16:22Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,5168833545,233,165,5168833477,56,Back,5168833479,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712632059,173,1,1,18,5,b8oqgvx1ijeyn6y1cn6929ix4,1,37.1,100.0,2024-08-24T17:18:41.378Z,2024-08-24T17:18:49Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5168834315,213,3.92,5168834305,107,,5168834307,56,Back,5168834313,212,18.0,5168834311,141,83.0,5168834309,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712632165,174,1,1,18,13,b8oqgvx1ijeyn6y1cn6929ix4,1,27.1,72.4,2024-08-24T17:18:49.426Z,2024-08-24T17:18:55Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5168834895,56,Back,5168834897,140,23.7,5168834899,141,51.9,5168834903,213,4.46,5168834901,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712632209,175,1,1,18,19,b8oqgvx1ijeyn6y1cn6929ix4,1,24.8,46.9,2024-08-24T17:18:55.538Z,2024-08-24T17:18:57Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,5168835111,141,64.6,5168835113,212,12.1,5168835109,140,23.9,5168835107,56,Back,5168835115,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712632223,176,1,1,18,22,b8oqgvx1ijeyn6y1cn6929ix4,1,25.2,64.6,2024-08-24T17:18:57.714Z,2024-08-24T17:18:59Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5168835215,212,14.1,5168835217,213,6.23,5168835211,140,38.6,5168835213,141,63.6,5168835209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712632355,177,1,1,18,23,b8oqgvx1ijeyn6y1cn6929ix4,1,38.6,63.6,2024-08-24T17:18:58.930Z,2024-08-24T17:19:06Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5168836033,212,15.0,5168836035,213,2.49,5168836029,140,27.2,5168836031,141,76.9,5168836027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712632377,178,1,1,18,30,b8oqgvx1ijeyn6y1cn6929ix4,1,61.5,86.2,2024-08-24T17:19:06.347Z,2024-08-24T17:19:07Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5168836141,212,7.0,5168836135,56,Left,5168836137,140,64.3,5168836143,213,1.14,5168836139,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712632415,179,1,1,18,31,b8oqgvx1ijeyn6y1cn6929ix4,1,64.3,95.6,2024-08-24T17:19:07.275Z,2024-08-24T17:19:09Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5168836305,213,3.92,5168836303,212,17.2,5168836301,141,77.8,5168836299,140,52.6,5168836297,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712632431,180,1,1,18,33,b8oqgvx1ijeyn6y1cn6929ix4,1,52.6,77.8,2024-08-24T17:19:09.250Z,2024-08-24T17:19:10Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5168836389,140,58.9,5168836387,56,Left,5168836391,141,94.5,5168836393,212,13.1,5168836395,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712632467,181,1,1,18,34,b8oqgvx1ijeyn6y1cn6929ix4,1,58.9,94.5,2024-08-24T17:19:10.066Z,2024-08-24T17:19:12Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5168836567,212,30.1,5168836565,141,74.4,5168836563,140,33.4,5168836569,213,3.61,5168836561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712632515,182,1,1,18,37,b8oqgvx1ijeyn6y1cn6929ix4,1,33.3,74.4,2024-08-24T17:19:12.706Z,2024-08-24T17:19:18Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5168836895,140,42.0,5168836897,141,71.5,5168836901,213,6.07,5168836893,56,Back,5168836899,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
