id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value
2730043301,267,1,1,28,17,bd4qakf7j0wwie8wke9km7uj8,1,56.6,61.4,2024-10-04T16:58:49.236Z,2024-10-04T16:58:51Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5264276841,141,78.3,5264276843,212,15.0,5264276845,213,0.87,5264276839,140,65.8,5264276837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043347,268,1,1,28,19,bd4qakf7j0wwie8wke9km7uj8,1,70.0,76.4,2024-10-04T16:58:51.755Z,2024-10-04T16:58:57Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5264277053,140,75.6,5264277051,56,Center,5264277063,213,4.97,5264277061,212,23.2,5264277057,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043357,269,1,1,28,25,bd4qakf7j0wwie8wke9km7uj8,1,72.2,39.2,2024-10-04T16:58:57.763Z,2024-10-04T16:58:59Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5264277115,56,Right,5264277125,213,3.84,5264277119,140,58.0,5264277121,141,20.8,5264277123,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043371,270,1,1,28,26,bd4qakf7j0wwie8wke9km7uj8,1,58.0,20.8,2024-10-04T16:58:59.044Z,2024-10-04T16:59:00Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5264277189,141,27.1,5264277185,140,62.3,5264277181,56,Center,5264277193,213,0.76,5264277191,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043381,271,1,1,28,27,bd4qakf7j0wwie8wke9km7uj8,1,62.3,27.1,2024-10-04T16:58:59.860Z,2024-10-04T16:59:01Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5264277241,141,15.7,5264277243,212,10.0,5264277237,56,Right,5264277239,140,56.3,5264277245,213,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043407,272,1,1,28,29,bd4qakf7j0wwie8wke9km7uj8,1,56.3,15.5,2024-10-04T16:59:01.499Z,2024-10-04T17:25:14Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5264277379,141,4.6,5264277375,56,Right,5264277383,213,5.71,5264277381,212,13.6,5264277377,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043417,273,1,1,28,33,bd4qakf7j0wwie8wke9km7uj8,1,73.6,10.1,2024-10-04T16:59:05.411Z,2024-10-04T17:25:13Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5264277425,212,8.0,5264277419,56,Right,5264277427,213,0.79,5264277421,140,79.0,5264277423,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043429,274,1,1,28,34,bd4qakf7j0wwie8wke9km7uj8,1,79.0,18.5,2024-10-04T16:59:06.612Z,2024-10-04T17:25:12Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5264277493,141,28.6,5264277491,140,77.2,5264277495,212,7.1,5264277497,213,1.84,5264277489,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043435,275,3,1,28,36,bd4qakf7j0wwie8wke9km7uj8,0,90.0,33.2,2024-10-04T16:59:08.619Z,2024-10-04T16:59:19Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5264277529,56,Center,5264277701,233,232,5264277531,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043443,232,7,1,28,36,b2vft81kyjurzbmekvgrqwr64,1,10.0,66.8,2024-10-04T16:59:08.620Z,2024-10-04T16:59:18Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5264277565,285,,5264277585,233,275,5264277561,167,,5264277563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043439,276,43,1,28,37,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-10-04T16:59:10.052Z,2024-10-04T16:59:25Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5264278069,144,5,5264277547,346,0,5264277545,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043447,233,6,1,28,38,b2vft81kyjurzbmekvgrqwr64,0,4.2,65.2,2024-10-04T16:59:10.918Z,2024-10-04T18:28:44Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5264277727,75,,5264339631,233,277,5264277725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043489,277,6,1,28,38,bd4qakf7j0wwie8wke9km7uj8,1,95.8,34.8,2024-10-04T16:59:10.918Z,2024-10-04T18:28:44Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5264277839,75,,5264339593,233,233,5264277837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043645,278,1,1,29,10,bd4qakf7j0wwie8wke9km7uj8,0,99.5,0.5,2024-10-04T16:59:42.963Z,2024-10-04T16:59:44Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5264278687,56,Center,5264278689,140,90.6,5264278685,224,,5264278679,2,,5264278681,6,,5264278683,155,,5264278695,213,1.85,5264278697,1,,5264278691,141,49.0,5264278693,212,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043679,234,12,1,29,12,b2vft81kyjurzbmekvgrqwr64,1,8.7,46.4,2024-10-04T16:59:44.765Z,2024-10-04T16:59:48Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5264278883,140,18.4,5264278881,56,Back,5264278887,212,13.4,5264278885,141,33.6,5264278889,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043661,279,1,1,29,13,bd4qakf7j0wwie8wke9km7uj8,0,86.2,56.1,2024-10-04T16:59:45.979Z,2024-10-04T19:59:19Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5264278819,141,53.6,5264278815,140,93.5,5264278827,213,6.06,5264278811,3,,5264278813,56,Center,5264278823,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043693,235,12,1,29,15,b2vft81kyjurzbmekvgrqwr64,1,9.9,43.1,2024-10-04T16:59:47.965Z,2024-10-04T20:00:21Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5264278957,141,35.4,5264278955,140,29.1,5264278959,212,20.8,5264278961,213,6.03,5264278953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043731,238,45,1,29,20,b2vft81kyjurzbmekvgrqwr64,0,32.5,19.4,2024-10-04T16:59:52.900Z,2024-10-04T18:28:17Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5264279169,285,,5264279203,233,280,5264279167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043717,280,3,1,29,20,bd4qakf7j0wwie8wke9km7uj8,1,67.5,80.6,2024-10-04T16:59:52.900Z,2024-10-04T18:28:16Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5264279105,233,238,5264279097,56,Left,5264279099,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043715,236,43,1,29,21,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-04T16:59:53.445Z,2024-10-04T16:59:58Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5264279093,56,Back,5264279095,285,0,5264279253,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043719,237,83,1,29,21,b2vft81kyjurzbmekvgrqwr64,0,31.7,19.8,2024-10-04T16:59:53.692Z,2024-10-04T20:00:24Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5264279267,399,duvhbifjh37mvlm46akiy431m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043743,281,1,1,29,21,bd4qakf7j0wwie8wke9km7uj8,1,60.4,80.7,2024-10-04T16:59:53.867Z,2024-10-04T16:59:58Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5264279227,141,91.8,5264279229,212,16.9,5264279225,140,74.8,5264279223,56,Left,5264279231,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043771,282,1,1,29,25,bd4qakf7j0wwie8wke9km7uj8,1,82.0,92.3,2024-10-04T16:59:57.331Z,2024-10-04T17:23:32Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5264279365,212,16.1,5264279359,56,Center,5264279367,213,5.48,5264279363,141,75.3,5264279361,140,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043773,283,1,1,29,28,bd4qakf7j0wwie8wke9km7uj8,1,85.1,84.6,2024-10-04T17:00:00.650Z,2024-10-04T17:00:02Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5264279385,213,1.35,5264279379,140,86.5,5264279377,56,Left,5264279383,212,6.7,5264279381,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043789,284,1,1,29,30,bd4qakf7j0wwie8wke9km7uj8,1,86.5,94.2,2024-10-04T17:00:02.210Z,2024-10-04T17:00:04Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5264279469,212,23.7,5264279465,140,68.2,5264279467,141,73.7,5264279463,56,Center,5264279471,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043805,285,1,1,29,31,bd4qakf7j0wwie8wke9km7uj8,1,68.2,73.7,2024-10-04T17:00:03.842Z,2024-10-04T17:00:06Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5264279533,213,2.30,5264279531,212,16.2,5264279529,141,91.5,5264279525,56,Left,5264279527,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043831,286,1,1,29,33,bd4qakf7j0wwie8wke9km7uj8,1,58.8,92.0,2024-10-04T17:00:05.930Z,2024-10-04T17:00:10Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5264279663,140,72.1,5264279661,56,Left,5264279667,212,14.1,5264279669,213,0.13,5264279665,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043869,287,1,1,29,37,bd4qakf7j0wwie8wke9km7uj8,1,71.4,94.2,2024-10-04T17:00:09.738Z,2024-10-04T17:00:21Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5264279841,56,Left,5264279843,140,87.9,5264279847,212,20.0,5264280049,155,,5264279845,141,79.5,5264279849,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043875,288,1,1,29,41,bd4qakf7j0wwie8wke9km7uj8,0,89.7,89.1,2024-10-04T17:00:13.866Z,2024-10-04T17:00:15Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5264279879,141,100.0,5264279875,56,Left,5264279883,213,2.10,5264279877,140,85.3,5264279881,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043937,239,5,1,29,42,b2vft81kyjurzbmekvgrqwr64,1,16.3,-1.2,2024-10-04T17:00:14.887Z,2024-10-04T18:29:01Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5264280151,233,289,5264280129,347,,5264280127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043879,289,5,1,29,42,bd4qakf7j0wwie8wke9km7uj8,0,83.7,101.2,2024-10-04T17:00:14.887Z,2024-10-04T18:29:02Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5264279889,56,Left,5264280157,233,239,5264279891,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043953,240,1,1,29,50,b2vft81kyjurzbmekvgrqwr64,1,21.8,0.0,2024-10-04T17:00:22.820Z,2024-10-04T17:00:24Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5264280205,213,1.15,5264280201,141,22.8,5264280203,212,17.8,5264280197,56,Back,5264280199,140,28.7,5264280195,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043959,241,1,1,29,51,b2vft81kyjurzbmekvgrqwr64,1,28.7,22.8,2024-10-04T17:00:23.588Z,2024-10-04T17:00:25Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5264280229,141,14.7,5264280225,56,Back,5264280247,156,,5264280227,140,29.5,5264280233,213,4.86,5264280231,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043969,242,1,1,29,53,b2vft81kyjurzbmekvgrqwr64,1,27.7,10.9,2024-10-04T17:00:25.492Z,2024-10-04T17:00:26Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5264280279,212,6.0,5264280275,140,22.3,5264280281,213,2.82,5264280277,141,13.7,5264280273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043983,243,1,1,29,54,b2vft81kyjurzbmekvgrqwr64,1,22.3,13.7,2024-10-04T17:00:26.125Z,2024-10-04T17:00:28Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5264280327,56,Back,5264280335,213,3.40,5264280329,140,12.6,5264280331,141,9.7,5264280333,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043995,244,1,1,29,56,b2vft81kyjurzbmekvgrqwr64,1,12.6,9.7,2024-10-04T17:00:28.613Z,2024-10-04T17:00:31Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5264280409,141,10.7,5264280405,56,Back,5264280407,140,40.7,5264280403,155,,5264280411,212,29.5,5264280413,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730043999,245,1,1,29,59,b2vft81kyjurzbmekvgrqwr64,1,40.7,10.7,2024-10-04T17:00:31.116Z,2024-10-04T17:00:32Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5264280427,212,7.3,5264280429,213,1.26,5264280435,156,,5264280425,141,20.9,5264280423,140,42.8,5264280421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044077,246,1,1,30,0,b2vft81kyjurzbmekvgrqwr64,1,42.8,20.9,2024-10-04T17:00:32.332Z,2024-10-04T17:00:42Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5264280821,212,19.7,5264280823,213,1.59,5264280815,56,Back,5264280819,141,49.9,5264280817,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044137,247,1,1,30,10,b2vft81kyjurzbmekvgrqwr64,1,77.0,71.2,2024-10-04T17:00:42.172Z,2024-10-04T17:00:50Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5264281103,141,82.1,5264281091,56,Left,5264281109,212,7.7,5264281097,140,78.9,5264281115,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044181,248,1,1,30,17,b2vft81kyjurzbmekvgrqwr64,1,79.1,82.3,2024-10-04T17:00:49.892Z,2024-10-04T17:00:53Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5264281347,213,3.74,5264281339,56,Center,5264281345,212,23.3,5264281343,141,63.1,5264281341,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044213,249,1,1,30,20,b2vft81kyjurzbmekvgrqwr64,1,60.7,63.1,2024-10-04T17:00:52.908Z,2024-10-04T17:00:56Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5264281467,140,66.8,5264281469,141,76.1,5264281465,56,Center,5264281473,213,0.94,5264281471,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044269,250,2,1,30,23,b2vft81kyjurzbmekvgrqwr64,1,66.8,76.1,2024-10-04T17:00:55.829Z,2024-10-04T17:01:00Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5264281765,7,4qyfoq5fjiochtj89w426lm21,5264281735,141,64.3,5264281767,56,Center,5264281733,140,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044611,291,1,1,30,56,bd4qakf7j0wwie8wke9km7uj8,1,11.5,40.3,2024-10-04T17:01:28.281Z,2024-10-04T17:01:29Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5264283433,140,24.4,5264283431,56,Back,5264283437,212,26.4,5264283427,5,,5264283435,141,7.0,5264283429,241,,5264283439,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044635,292,1,1,30,57,bd4qakf7j0wwie8wke9km7uj8,1,24.4,7.0,2024-10-04T17:01:29.569Z,2024-10-04T17:01:32Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5264283567,141,37.0,5264283569,212,24.4,5264283565,140,11.7,5264283563,56,Back,5264283571,213,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044663,293,1,1,30,59,bd4qakf7j0wwie8wke9km7uj8,0,5.8,35.6,2024-10-04T17:01:32.065Z,2024-10-04T17:01:34Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5264283705,212,34.7,5264283709,1,,5264283707,213,5.91,5264283697,155,,5264283701,140,36.6,5264283703,141,17.2,5264283699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044701,251,1,1,31,3,b2vft81kyjurzbmekvgrqwr64,1,55.5,85.1,2024-10-04T17:01:36.067Z,2024-10-04T17:29:10Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5264283903,3,,5264283913,213,0.12,5264283911,212,7.7,5264283905,56,Left,5264283909,141,86.5,5264283907,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044709,252,61,1,31,4,b2vft81kyjurzbmekvgrqwr64,0,62.8,86.5,2024-10-04T17:01:36.644Z,2024-10-04T17:53:41Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5264283927,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044725,294,1,1,31,5,bd4qakf7j0wwie8wke9km7uj8,0,22.5,8.0,2024-10-04T17:01:37.977Z,2024-10-04T17:01:42Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5264284025,1,,5264284023,213,0.26,5264284021,212,16.5,5264284009,56,Back,5264284017,141,14.2,5264284013,140,37.7,5264284003,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044803,253,44,1,31,9,b2vft81kyjurzbmekvgrqwr64,1,62.8,78.3,2024-10-04T17:01:41.289Z,2024-10-04T18:28:33Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5264284351,286,,5264284361,233,295,5264284349,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044727,295,44,1,31,9,bd4qakf7j0wwie8wke9km7uj8,0,37.2,21.7,2024-10-04T17:01:41.290Z,2024-10-04T18:28:34Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5264284031,285,,5264284401,233,253,5264284029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044819,254,1,1,31,9,b2vft81kyjurzbmekvgrqwr64,0,63.7,65.7,2024-10-04T17:01:41.348Z,2024-10-04T17:53:34Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5264284455,212,28.8,5264284459,213,2.11,5264284443,140,49.5,5264284435,3,,5264284439,56,Back,5264284449,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044829,255,5,1,31,15,b2vft81kyjurzbmekvgrqwr64,0,49.8,102.0,2024-10-04T17:01:47.233Z,2024-10-04T18:29:02Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5264284491,347,,5264284639,233,296,5264284489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044845,296,5,1,31,15,bd4qakf7j0wwie8wke9km7uj8,1,50.2,-2.0,2024-10-04T17:01:47.233Z,2024-10-04T17:53:19Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5264284609,347,,5264284625,233,255,5264284607,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044869,297,1,1,31,17,bd4qakf7j0wwie8wke9km7uj8,1,47.8,0.0,2024-10-04T17:01:49.680Z,2024-10-04T17:01:52Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5264284731,212,18.6,5264284733,213,0.80,5264284723,107,,5264284727,140,60.1,5264284725,56,Right,5264284729,141,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044871,298,50,1,31,20,bd4qakf7j0wwie8wke9km7uj8,1,59.6,23.8,2024-10-04T17:01:52.393Z,2024-10-04T18:28:02Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5264285747,286,,5264284741,56,Center,5264285869,233,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044877,256,7,1,31,20,b2vft81kyjurzbmekvgrqwr64,1,40.4,76.2,2024-10-04T17:01:52.394Z,2024-10-04T18:28:02Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5264285825,285,,5264285861,233,298,5264284755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044937,258,1,1,31,21,b2vft81kyjurzbmekvgrqwr64,1,41.6,66.4,2024-10-04T17:01:53.739Z,2024-10-04T17:01:57Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5264285055,140,31.2,5264285059,212,33.2,5264285057,141,20.3,5264285061,213,4.38,5264285063,1,,5264285053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044965,259,1,1,31,24,b2vft81kyjurzbmekvgrqwr64,1,31.2,20.3,2024-10-04T17:01:56.940Z,2024-10-04T17:01:59Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5264285211,141,39.5,5264285213,212,13.2,5264285207,56,Back,5264285215,213,1.43,5264285209,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045027,260,1,1,31,27,b2vft81kyjurzbmekvgrqwr64,1,33.0,39.5,2024-10-04T17:01:59.755Z,2024-10-04T17:02:04Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5264285511,141,64.0,5264285513,212,16.8,5264285515,213,1.68,5264285507,140,31.3,5264285505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045047,261,1,1,31,32,b2vft81kyjurzbmekvgrqwr64,1,34.0,65.7,2024-10-04T17:02:04.755Z,2024-10-04T17:02:06Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5264285631,213,0.44,5264285623,56,Left,5264285625,140,57.7,5264285629,212,27.5,5264285627,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045073,262,1,1,31,33,b2vft81kyjurzbmekvgrqwr64,1,57.7,83.0,2024-10-04T17:02:05.851Z,2024-10-04T17:02:09Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5264285793,212,23.4,5264285791,141,60.9,5264285789,140,40.6,5264285795,213,3.84,5264285787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045107,263,1,1,31,38,b2vft81kyjurzbmekvgrqwr64,1,39.9,58.4,2024-10-04T17:02:10.454Z,2024-10-04T17:02:15Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5264286089,56,Center,5264286097,213,6.14,5264286099,1,,5264286095,212,37.7,5264286091,140,75.4,5264286093,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045119,264,1,1,31,43,b2vft81kyjurzbmekvgrqwr64,1,75.4,50.4,2024-10-04T17:02:15.371Z,2024-10-04T17:28:06Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5264286153,56,Back,5264286163,1,,5264286161,213,3.76,5264286157,141,14.9,5264286159,212,41.4,5264286155,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045125,265,1,1,31,44,b2vft81kyjurzbmekvgrqwr64,1,43.4,14.9,2024-10-04T17:02:16.948Z,2024-10-04T17:02:18Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5264286197,140,60.4,5264286199,141,18.3,5264286195,56,Right,5264286201,212,18.0,5264286203,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
