id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/value
2750105121,305,1,1,25,7,ajtb177oqwawkdwbqhldmq6mx,1,24.4,2.9,2024-11-22T18:41:19.327Z,2024-11-22T18:41:20Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5373947401,141,18.0,5373947397,56,Back,5373947403,212,10.5,5373947395,241,,5373947399,140,26.4,5373947405,213,1.37,5373947393,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105127,306,1,1,25,8,ajtb177oqwawkdwbqhldmq6mx,1,26.4,18.0,2024-11-22T18:41:20.527Z,2024-11-22T18:41:21Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5373947429,140,19.4,5373947431,141,29.8,5373947433,212,10.9,5373947427,56,Back,5373947435,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105159,307,1,1,25,9,ajtb177oqwawkdwbqhldmq6mx,1,19.4,29.8,2024-11-22T18:41:21.559Z,2024-11-22T18:41:24Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5373947639,141,5.6,5373947635,56,Back,5373947641,212,19.2,5373947637,140,28.9,5373947643,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105185,308,1,1,25,12,ajtb177oqwawkdwbqhldmq6mx,1,28.9,5.6,2024-11-22T18:41:24.759Z,2024-11-22T18:41:27Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5373947821,141,18.9,5373947819,140,25.6,5373947825,213,1.94,5373947817,56,Back,5373947823,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105219,309,1,1,25,15,ajtb177oqwawkdwbqhldmq6mx,1,26.5,20.3,2024-11-22T18:41:27.495Z,2024-11-22T18:41:29Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5373947957,213,1.56,5373947951,140,26.8,5373947949,56,Back,5373947953,141,61.8,5373947955,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105239,310,1,1,25,17,ajtb177oqwawkdwbqhldmq6mx,1,26.8,61.8,2024-11-22T18:41:29.679Z,2024-11-22T18:41:32Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5373948115,140,32.4,5373948121,213,1.33,5373948119,212,24.5,5373948113,56,Back,5373948117,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105277,311,1,1,25,20,ajtb177oqwawkdwbqhldmq6mx,1,29.8,89.9,2024-11-22T18:41:32.223Z,2024-11-22T18:41:35Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5373948295,140,13.9,5373948299,212,28.1,5373948293,56,Back,5373948297,141,56.6,5373948301,213,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105327,312,1,1,25,23,ajtb177oqwawkdwbqhldmq6mx,1,13.9,56.6,2024-11-22T18:41:35.422Z,2024-11-22T18:41:41Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5373948555,212,17.3,5373948553,141,34.6,5373948549,56,Back,5373948551,140,22.1,5373948557,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105365,313,1,1,25,29,ajtb177oqwawkdwbqhldmq6mx,1,26.0,35.1,2024-11-22T18:41:41.350Z,2024-11-22T18:41:47Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5373948797,213,5.07,5373948791,140,33.0,5373948793,141,5.9,5373948795,212,21.2,5373948789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105393,314,1,1,25,35,ajtb177oqwawkdwbqhldmq6mx,1,55.4,4.7,2024-11-22T18:41:47.214Z,2024-11-22T18:41:53Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5373948925,140,36.5,5373948929,212,20.0,5373948923,56,Back,5373948931,213,3.02,5373948927,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105413,315,1,1,25,41,ajtb177oqwawkdwbqhldmq6mx,1,42.9,25.3,2024-11-22T18:41:53.574Z,2024-11-22T18:41:57Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5373949045,141,60.0,5373949047,212,27.1,5373949049,213,2.08,5373949041,56,Back,5373949043,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105447,316,1,1,25,45,ajtb177oqwawkdwbqhldmq6mx,1,30.3,60.0,2024-11-22T18:41:57.150Z,2024-11-22T18:42:02Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5373949211,56,Back,5373949217,212,15.5,5373949215,141,37.3,5373949219,213,4.78,5373949213,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105483,317,1,1,25,50,ajtb177oqwawkdwbqhldmq6mx,0,44.1,39.7,2024-11-22T18:42:02.142Z,2024-11-22T18:42:05Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5373949365,212,64.0,5373949359,56,Right,5373949369,1,,5373949363,141,9.5,5373949367,213,5.96,5373949361,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105765,209,5,1,25,53,b2vft81kyjurzbmekvgrqwr64,1,-1.4,90.1,2024-11-22T18:42:05.351Z,2024-11-22T20:23:03Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5373950907,56,Back,5373950909,346,,5373950911,233,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105577,318,5,1,25,53,ajtb177oqwawkdwbqhldmq6mx,0,101.4,9.9,2024-11-22T18:42:05.351Z,2024-11-22T20:23:03Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5373950915,233,209,5373949905,56,Right,5373949907,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105771,210,1,1,26,28,b2vft81kyjurzbmekvgrqwr64,1,3.9,47.3,2024-11-22T18:42:40.135Z,2024-11-22T18:42:41Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5373950957,74,,5373950945,140,34.8,5373950951,213,6.17,5373950949,212,32.6,5373950943,56,Back,5373950939,124,,5373950953,1,,5373950947,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105779,211,44,1,26,29,b2vft81kyjurzbmekvgrqwr64,1,38.6,35.4,2024-11-22T18:42:41.511Z,2024-11-22T20:17:20Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5373950995,285,,5373951033,233,319,5373950991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105785,319,44,1,26,29,ajtb177oqwawkdwbqhldmq6mx,0,61.4,64.6,2024-11-22T18:42:41.512Z,2024-11-22T20:17:21Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5373951025,56,Center,5373951027,286,,5373951037,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105783,212,1,1,26,30,b2vft81kyjurzbmekvgrqwr64,0,34.8,42.1,2024-11-22T18:42:41.886Z,2024-11-22T18:42:42Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5373951015,140,64.6,5373951021,213,5.93,5373951019,212,33.4,5373951013,56,Center,5373951017,141,25.0,5373951011,168,,5373951009,3,,5373951023,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105803,321,1,1,26,32,ajtb177oqwawkdwbqhldmq6mx,1,39.1,76.3,2024-11-22T18:42:44.493Z,2024-11-22T18:42:46Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5373951115,56,Back,5373951119,141,55.1,5373951121,212,16.4,5373951117,140,46.6,5373951123,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105807,322,1,1,26,33,ajtb177oqwawkdwbqhldmq6mx,0,46.6,55.1,2024-11-22T18:42:45.821Z,2024-11-22T18:42:47Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5373951191,141,49.0,5373951193,212,21.1,5373951195,213,6.09,5373951189,140,66.3,5373951187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105811,213,8,1,26,35,b2vft81kyjurzbmekvgrqwr64,1,24.5,46.7,2024-11-22T18:42:47.247Z,2024-11-22T20:21:06Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5373951203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105831,323,1,1,26,36,ajtb177oqwawkdwbqhldmq6mx,1,66.3,49.0,2024-11-22T18:42:47.926Z,2024-11-22T18:42:49Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5373951295,56,Center,5373951299,141,23.0,5373951303,213,4.15,5373951297,140,55.7,5373951301,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105853,324,1,1,26,37,ajtb177oqwawkdwbqhldmq6mx,1,55.7,23.0,2024-11-22T18:42:49.653Z,2024-11-22T18:42:54Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5373951431,140,74.6,5373951437,213,5.77,5373951435,212,22.8,5373951433,141,6.5,5373951429,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105859,325,1,1,26,42,ajtb177oqwawkdwbqhldmq6mx,1,84.0,4.4,2024-11-22T18:42:54.357Z,2024-11-22T18:42:56Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5373951483,56,Right,5373951489,212,10.1,5373951487,141,15.3,5373951491,213,0.83,5373951485,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105863,326,50,1,26,43,ajtb177oqwawkdwbqhldmq6mx,1,92.2,15.3,2024-11-22T18:42:55.654Z,2024-11-22T20:17:10Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5373951561,233,214,5373951509,56,Right,5373951511,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105869,214,7,1,26,43,b2vft81kyjurzbmekvgrqwr64,1,7.8,84.7,2024-11-22T18:42:55.655Z,2024-11-22T20:17:10Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5373951533,56,Back,5373951553,233,326,5373951537,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105909,216,1,1,26,45,b2vft81kyjurzbmekvgrqwr64,1,11.2,75.3,2024-11-22T18:42:57.175Z,2024-11-22T18:43:01Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5373951735,212,18.2,5373951725,56,Back,5373951737,213,0.88,5373951731,141,96.0,5373951727,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105935,217,43,1,26,49,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-11-22T18:43:01.495Z,2024-11-22T18:43:23Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5373951871,56,Back,5373951873,285,0,5373952609,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105915,327,83,1,26,50,ajtb177oqwawkdwbqhldmq6mx,0,77.2,5.6,2024-11-22T18:43:01.909Z,2024-11-22T18:43:08Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5373952015,399,dwuxps3jv2852642q000wep6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105953,218,1,1,26,52,b2vft81kyjurzbmekvgrqwr64,1,45.1,88.0,2024-11-22T18:43:04.502Z,2024-11-22T18:43:08Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5373951991,141,93.5,5373951993,212,17.7,5373951987,56,Left,5373951995,213,0.21,5373951989,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105961,219,1,1,26,56,b2vft81kyjurzbmekvgrqwr64,1,63.7,95.1,2024-11-22T18:43:08.191Z,2024-11-22T18:43:14Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5373952023,141,93.8,5373952019,56,Left,5373952021,140,61.6,5373952027,213,3.52,5373952025,212,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750105985,220,1,1,27,0,b2vft81kyjurzbmekvgrqwr64,1,46.8,92.4,2024-11-22T18:43:11.958Z,2024-11-22T18:43:14Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5373952167,141,83.6,5373952171,213,3.70,5373952169,212,11.4,5373952163,56,Back,5373952165,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106007,221,1,1,27,3,b2vft81kyjurzbmekvgrqwr64,1,36.9,82.6,2024-11-22T18:43:15.135Z,2024-11-22T18:43:15Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5373952285,140,33.6,5373952295,212,16.4,5373952291,141,59.0,5373952297,213,4.50,5373952281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106041,222,1,1,27,3,b2vft81kyjurzbmekvgrqwr64,1,33.6,59.0,2024-11-22T18:43:15.742Z,2024-11-22T18:43:18Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5373952443,213,4.90,5373952437,140,36.8,5373952435,56,Back,5373952441,212,18.2,5373952439,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106051,223,1,1,27,6,b2vft81kyjurzbmekvgrqwr64,1,40.4,29.2,2024-11-22T18:43:18.654Z,2024-11-22T18:43:20Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5373952501,56,Right,5373952507,212,25.3,5373952505,141,8.3,5373952503,140,60.3,5373952509,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106079,224,1,1,27,8,b2vft81kyjurzbmekvgrqwr64,1,67.5,10.7,2024-11-22T18:43:20.510Z,2024-11-22T18:43:24Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5373952639,141,22.7,5373952641,212,34.3,5373952635,56,Back,5373952637,140,35.8,5373952645,1,,5373952643,213,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106091,225,1,1,27,12,b2vft81kyjurzbmekvgrqwr64,1,35.8,25.8,2024-11-22T18:43:24.406Z,2024-11-22T18:43:26Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5373952697,140,27.0,5373952699,141,62.7,5373952695,56,Back,5373952703,213,1.92,5373952701,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106147,226,1,1,27,14,b2vft81kyjurzbmekvgrqwr64,1,29.7,66.3,2024-11-22T18:43:26.302Z,2024-11-22T18:43:32Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5373952941,141,93.2,5373952943,212,20.5,5373952939,140,38.6,5373952945,213,1.10,5373952937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106187,227,1,1,27,20,b2vft81kyjurzbmekvgrqwr64,1,48.8,95.3,2024-11-22T18:43:32.206Z,2024-11-22T18:43:38Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5373953189,141,77.8,5373953193,213,3.64,5373953185,56,Back,5373953187,140,28.1,5373953191,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106213,228,1,1,27,26,b2vft81kyjurzbmekvgrqwr64,1,28.8,70.3,2024-11-22T18:43:37.838Z,2024-11-22T18:43:41Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5373953291,141,34.6,5373953293,212,24.3,5373953287,56,Back,5373953289,140,28.8,5373953295,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106229,229,1,1,27,29,b2vft81kyjurzbmekvgrqwr64,1,24.9,30.1,2024-11-22T18:43:41.286Z,2024-11-22T18:43:44Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5373953377,141,68.8,5373953379,212,26.3,5373953373,56,Back,5373953375,140,25.1,5373953381,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106255,230,1,1,27,32,b2vft81kyjurzbmekvgrqwr64,1,24.4,68.5,2024-11-22T18:43:44.294Z,2024-11-22T18:43:47Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5373953521,212,19.7,5373953519,141,54.6,5373953515,56,Back,5373953523,213,3.64,5373953517,140,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106303,231,1,1,27,35,b2vft81kyjurzbmekvgrqwr64,1,7.9,56.3,2024-11-22T18:43:47.198Z,2024-11-22T18:43:52Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5373953789,141,95.6,5373953785,56,Back,5373953793,213,1.13,5373953787,140,20.0,5373953791,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106335,232,1,1,27,40,b2vft81kyjurzbmekvgrqwr64,1,23.1,94.1,2024-11-22T18:43:51.894Z,2024-11-22T18:43:56Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5373954005,56,Back,5373954007,140,21.3,5373954009,141,72.3,5373954013,213,4.59,5373954011,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106355,233,1,1,27,44,b2vft81kyjurzbmekvgrqwr64,1,22.5,71.1,2024-11-22T18:43:56.022Z,2024-11-22T18:43:59Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5373954119,140,26.5,5373954121,141,92.0,5373954123,212,14.8,5373954117,56,Back,5373954125,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106369,234,1,1,27,47,b2vft81kyjurzbmekvgrqwr64,0,27.3,93.0,2024-11-22T18:43:59.103Z,2024-11-22T18:44:00Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5373954203,155,,5373954211,212,39.2,5373954209,141,93.5,5373954205,56,Left,5373954213,213,0.01,5373954207,140,64.6,5373954215,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106407,328,1,1,27,51,ajtb177oqwawkdwbqhldmq6mx,1,26.3,6.5,2024-11-22T18:44:03.716Z,2024-11-22T18:44:05Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5373954405,3,,5373954415,213,6.23,5373954411,141,5.0,5373954409,140,43.2,5373954413,212,17.8,5373954407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106415,329,1,1,27,53,ajtb177oqwawkdwbqhldmq6mx,0,43.2,5.0,2024-11-22T18:44:05.267Z,2024-11-22T18:44:06Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5373954453,157,,5373954463,213,0.14,5373954459,141,10.3,5373954455,56,Right,5373954465,1,,5373954457,140,67.5,5373954461,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106443,235,1,1,27,54,b2vft81kyjurzbmekvgrqwr64,1,27.2,88.6,2024-11-22T18:44:06.071Z,2024-11-22T18:44:10Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5373954605,157,,5373954617,1,,5373954609,140,53.2,5373954611,141,71.8,5373954615,213,5.89,5373954607,56,Center,5373954613,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106459,236,1,1,27,58,b2vft81kyjurzbmekvgrqwr64,1,48.9,64.9,2024-11-22T18:44:09.950Z,2024-11-22T18:44:12Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5373954715,213,1.24,5373954707,56,Center,5373954709,140,50.5,5373954713,212,5.1,5373954711,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106495,237,1,1,28,0,b2vft81kyjurzbmekvgrqwr64,1,55.1,76.0,2024-11-22T18:44:12.470Z,2024-11-22T18:44:17Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5373954867,56,Left,5373954871,141,95.1,5373954875,213,0.62,5373954869,140,72.6,5373954873,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106505,238,1,1,28,5,b2vft81kyjurzbmekvgrqwr64,1,76.4,95.3,2024-11-22T18:44:17.590Z,2024-11-22T18:44:18Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5373954897,212,11.5,5373954893,140,86.8,5373954891,56,Left,5373954899,213,5.98,5373954895,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106517,239,1,1,28,6,b2vft81kyjurzbmekvgrqwr64,1,86.9,90.0,2024-11-22T18:44:18.326Z,2024-11-22T18:44:21Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5373954953,56,Left,5373954959,212,4.5,5373954955,140,83.3,5373954957,141,86.3,5373954961,213,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106519,240,3,1,28,9,b2vft81kyjurzbmekvgrqwr64,0,83.6,82.0,2024-11-22T18:44:20.950Z,2024-11-22T20:17:11Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5373954983,286,,5373954981,56,Left,5374038199,233,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750120869,528,7,1,28,9,ajtb177oqwawkdwbqhldmq6mx,1,16.4,18.0,2024-11-22T18:44:20.951Z,2024-11-22T20:17:11Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5374038105,285,,5374026459,56,Back,5374038133,233,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106543,330,1,1,28,11,ajtb177oqwawkdwbqhldmq6mx,0,11.0,30.7,2024-11-22T18:44:22.933Z,2024-11-22T19:07:23Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5373955117,157,,5373955129,1,,5373955123,141,16.7,5373955125,212,36.9,5373955127,213,6.02,5373955121,140,45.0,5373955119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106571,241,61,1,28,15,b2vft81kyjurzbmekvgrqwr64,1,62.7,92.3,2024-11-22T18:44:27.257Z,2024-11-22T19:15:47Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5373955271,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106621,242,1,1,28,19,b2vft81kyjurzbmekvgrqwr64,1,80.4,92.1,2024-11-22T18:44:30.974Z,2024-11-22T19:15:46Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5373955481,140,77.4,5373955487,213,4.11,5373955479,56,Left,5373955485,212,5.5,5373955483,141,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106625,243,1,1,28,21,b2vft81kyjurzbmekvgrqwr64,0,80.5,75.2,2024-11-22T18:44:33.046Z,2024-11-22T19:16:13Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5374077057,140,77.4,5374077061,212,6.2,5374077059,141,83.0,5373955495,56,Left,5374077063,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106645,333,1,1,28,22,ajtb177oqwawkdwbqhldmq6mx,1,28.7,11.6,2024-11-22T18:44:34.643Z,2024-11-22T18:44:36Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5373955611,212,15.3,5373955613,213,1.83,5373955609,141,33.4,5373955607,140,25.0,5373955605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106659,335,1,1,28,24,ajtb177oqwawkdwbqhldmq6mx,1,25.0,33.4,2024-11-22T18:44:36.107Z,2024-11-22T19:08:19Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5373955691,213,4.21,5373955685,140,20.7,5373955683,56,Back,5373955689,212,9.4,5373955687,141,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106673,336,1,1,28,25,ajtb177oqwawkdwbqhldmq6mx,1,20.7,21.2,2024-11-22T18:44:37.707Z,2024-11-22T18:44:39Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5373955751,140,12.3,5373955757,213,2.28,5373955749,56,Back,5373955753,141,36.3,5373955755,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106687,337,1,1,28,27,ajtb177oqwawkdwbqhldmq6mx,1,12.3,36.3,2024-11-22T18:44:39.491Z,2024-11-22T19:08:21Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5373955829,213,5.07,5373955821,56,Back,5373955823,140,20.3,5373955827,212,23.9,5373955825,141,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106697,338,1,1,28,29,ajtb177oqwawkdwbqhldmq6mx,1,20.3,3.4,2024-11-22T18:44:40.843Z,2024-11-22T18:44:42Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5373955857,141,6.7,5373955861,213,0.15,5373955855,140,34.4,5373955853,56,Back,5373955859,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106703,339,1,1,28,30,ajtb177oqwawkdwbqhldmq6mx,0,34.4,6.7,2024-11-22T18:44:42.051Z,2024-11-22T19:08:23Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5373955879,56,Back,5373955885,212,9.9,5373955883,141,21.2,5373955881,140,34.2,5373955887,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750122421,529,83,1,28,38,ajtb177oqwawkdwbqhldmq6mx,0,39.3,25.0,2024-11-22T18:44:49.832Z,2024-11-22T19:09:14Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5374038569,399,9xub4z9b3bog8wqhn5yfihecp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750127447,414,61,1,28,39,b2vft81kyjurzbmekvgrqwr64,0,61.7,75.8,2024-11-22T18:44:50.832Z,2024-11-22T19:13:39Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5374062905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
