id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId
2753262259,172,1,1,21,44,bd4qakf7j0wwie8wke9km7uj8,1,29.7,21.6,2024-11-30T12:22:54.268Z,2024-11-30T12:22:59Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5391037597,212,13.0,5391037595,141,4.1,5391037591,56,Back,5391037599,213,5.13,5391037593,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753262255,242,83,1,21,48,6wwwud48qahpwrfxs20334qk5,0,65.0,87.8,2024-11-30T12:22:58.438Z,2024-11-30T12:23:01Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5391037715,399,g2cgdv428rmpmb0om40ldses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753262273,173,1,1,21,49,bd4qakf7j0wwie8wke9km7uj8,1,31.5,3.7,2024-11-30T12:22:59.108Z,2024-11-30T12:23:00Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5391037667,212,12.6,5391037661,56,Back,5391037663,140,22.0,5391037669,213,2.49,5391037665,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753262301,174,1,1,21,51,bd4qakf7j0wwie8wke9km7uj8,0,21.9,15.0,2024-11-30T12:23:00.813Z,2024-11-30T12:23:02Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5391037777,157,,5391037789,1,,5391037783,141,0.0,5391037785,212,31.5,5391037781,140,49.9,5391037787,213,5.91,5391037779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753262305,175,5,1,21,53,bd4qakf7j0wwie8wke9km7uj8,0,51.6,-1.8,2024-11-30T12:23:02.705Z,2024-11-30T14:05:25Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5391037795,56,Right,5391038121,233,243,5391037797,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753262365,243,5,1,21,53,6wwwud48qahpwrfxs20334qk5,1,48.4,101.8,2024-11-30T12:23:02.705Z,2024-11-30T14:05:24Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5391038079,233,175,5391038069,347,,5391038067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753262387,244,1,1,21,59,6wwwud48qahpwrfxs20334qk5,1,50.9,100.0,2024-11-30T12:23:08.758Z,2024-11-30T12:23:10Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5391038163,56,Back,5391038169,212,4.8,5391038161,107,,5391038171,213,4.35,5391038165,140,49.3,5391038167,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753262423,245,1,1,22,0,6wwwud48qahpwrfxs20334qk5,1,49.1,91.7,2024-11-30T12:23:10.415Z,2024-11-30T12:23:13Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5391038327,212,12.9,5391038329,213,3.10,5391038325,141,92.4,5391038321,56,Back,5391038323,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753262505,246,1,1,22,3,6wwwud48qahpwrfxs20334qk5,1,32.6,89.6,2024-11-30T12:23:13.199Z,2024-11-30T12:23:20Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5391038713,141,60.3,5391038709,56,Back,5391038711,140,31.9,5391038715,212,19.9,5391038717,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753262579,247,1,1,22,10,6wwwud48qahpwrfxs20334qk5,1,37.0,32.5,2024-11-30T12:23:19.998Z,2024-11-30T12:23:25Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5391039095,56,Back,5391039103,213,0.83,5391039097,140,45.8,5391039099,141,47.5,5391039101,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753262559,176,83,1,22,14,bd4qakf7j0wwie8wke9km7uj8,0,46.6,44.9,2024-11-30T12:23:24.132Z,2024-11-30T12:23:27Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5391039205,399,7rt4wpc0qphwnvhn8jeazesfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753262595,248,1,1,22,16,6wwwud48qahpwrfxs20334qk5,1,53.0,49.3,2024-11-30T12:23:25.679Z,2024-11-30T12:24:15Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5391039189,56,Back,5391039193,141,66.3,5391039197,213,2.34,5391039195,212,16.1,5391039191,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753262623,249,1,1,22,19,6wwwud48qahpwrfxs20334qk5,1,42.3,66.9,2024-11-30T12:23:28.822Z,2024-11-30T12:23:31Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5391039317,56,Left,5391039323,212,27.2,5391039325,213,0.55,5391039319,140,64.4,5391039321,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753262641,250,1,1,22,21,6wwwud48qahpwrfxs20334qk5,1,67.0,88.6,2024-11-30T12:23:30.894Z,2024-11-30T12:23:33Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5391039411,141,80.3,5391039413,212,28.7,5391039415,213,3.34,5391039405,56,Back,5391039409,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753262689,251,1,1,22,24,6wwwud48qahpwrfxs20334qk5,1,39.8,79.6,2024-11-30T12:23:33.790Z,2024-11-30T12:23:37Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5391039629,212,13.8,5391039623,56,Center,5391039627,141,72.4,5391039625,140,52.1,5391039631,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753262723,252,1,1,22,27,6wwwud48qahpwrfxs20334qk5,1,53.0,69.1,2024-11-30T12:23:37.526Z,2024-11-30T12:23:40Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5391039779,140,53.0,5391039783,212,10.1,5391039781,141,54.3,5391039777,56,Center,5391039785,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753262795,253,2,1,22,30,6wwwud48qahpwrfxs20334qk5,1,54.3,53.6,2024-11-30T12:23:40.199Z,2024-11-30T12:23:48Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5391040205,1,,5391040203,7,y4dl1rer075c9wz6zhx7skbt,5391040157,141,90.8,5391040207,56,Left,5391040155,140,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263049,178,1,1,23,6,bd4qakf7j0wwie8wke9km7uj8,1,24.8,7.0,2024-11-30T12:24:15.804Z,2024-11-30T12:24:20Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5391041457,141,62.7,5391041455,140,13.4,5391041461,213,1.88,5391041451,241,,5391041449,5,,5391041459,212,39.7,5391041463,1,,5391041453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263065,179,1,1,23,11,bd4qakf7j0wwie8wke9km7uj8,1,13.1,63.9,2024-11-30T12:24:20.813Z,2024-11-30T12:24:23Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5391041571,212,24.4,5391041573,213,1.25,5391041569,141,98.0,5391041565,56,Back,5391041567,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263067,180,61,1,23,13,bd4qakf7j0wwie8wke9km7uj8,0,20.4,98.0,2024-11-30T12:24:23.253Z,2024-11-30T12:24:23Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5391041583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263071,181,5,1,23,14,bd4qakf7j0wwie8wke9km7uj8,0,19.1,102.0,2024-11-30T12:24:23.812Z,2024-11-30T14:05:26Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5391041605,56,Back,5391041753,233,254,5391041607,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263093,254,5,1,23,14,6wwwud48qahpwrfxs20334qk5,1,80.9,-2.0,2024-11-30T12:24:23.812Z,2024-11-30T14:05:25Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5391041699,56,Right,5391041701,347,,5391041739,233,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263121,255,1,1,23,16,6wwwud48qahpwrfxs20334qk5,1,79.5,0.0,2024-11-30T12:24:26.373Z,2024-11-30T12:24:30Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5391041867,140,72.2,5391041871,212,11.1,5391041865,56,Right,5391041863,107,,5391041873,213,2.33,5391041869,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263139,256,1,1,23,20,6wwwud48qahpwrfxs20334qk5,1,71.9,9.1,2024-11-30T12:24:29.861Z,2024-11-30T12:24:32Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5391041997,213,1.32,5391041995,212,9.4,5391041991,140,74.1,5391041989,56,Center,5391041993,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263189,257,1,1,23,22,6wwwud48qahpwrfxs20334qk5,1,74.1,22.2,2024-11-30T12:24:32.014Z,2024-11-30T12:24:37Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5391042293,213,2.28,5391042289,141,32.4,5391042291,212,9.2,5391042285,56,Center,5391042287,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263161,182,83,1,23,25,bd4qakf7j0wwie8wke9km7uj8,0,27.9,59.7,2024-11-30T12:24:35.284Z,2024-11-30T12:24:38Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5391042385,399,7rt4wpc0qphwnvhn8jeazesfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263199,258,1,1,23,27,6wwwud48qahpwrfxs20334qk5,1,65.4,38.6,2024-11-30T12:24:37.300Z,2024-11-30T12:24:38Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5391042349,141,27.1,5391042345,56,Center,5391042347,140,58.0,5391042351,212,11.0,5391042353,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263285,259,1,1,23,31,6wwwud48qahpwrfxs20334qk5,1,60.8,25.2,2024-11-30T12:24:40.870Z,2024-11-30T12:24:50Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5391042833,212,46.2,5391042823,155,,5391042829,140,74.0,5391042827,56,Left,5391042837,1,,5391042831,141,90.0,5391042835,213,1.27,5391042825,196,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263339,260,1,1,23,40,6wwwud48qahpwrfxs20334qk5,1,74.4,87.9,2024-11-30T12:24:50.285Z,2024-11-30T14:54:41Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,1.0,,5391043161,141,51.3,5391043155,155,,5391710075,210,13,5391043165,213,5.39,5391710077,154,,5391043157,56,Center,5391043159,140,93.3,5391043163,212,31.8,5391043153,2,,,,,,,,,,,,,,,,,,,,,,,,
2753390591,944,13,1,23,41,6wwwud48qahpwrfxs20334qk5,1,92.0,55.1,2024-11-30T12:24:50.542Z,2024-11-30T14:55:52Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5391708773,22,,5391710127,231,50.9,5391710095,15,,5391710113,103,15.3,5391708775,17,,5391710107,55,260,5391710097,75,,5391710103,154,,5391710117,328,5391710099,29,,5391710123,230,98.5,5391710111,102,5391708777,56,Center,,,,39.8,,,,,,,,,
2753263409,183,5,1,23,45,bd4qakf7j0wwie8wke9km7uj8,1,-0.7000000000000001,64.3,2024-11-30T12:24:55.085Z,2024-11-30T14:05:26Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5391043519,56,Back,5391043521,346,,5391044319,233,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263577,261,5,1,23,45,6wwwud48qahpwrfxs20334qk5,0,100.7,35.7,2024-11-30T12:24:55.085Z,2024-11-30T14:05:26Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5391044299,346,,5391044297,56,Center,5391044327,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263491,184,1,1,24,2,bd4qakf7j0wwie8wke9km7uj8,1,3.3,53.1,2024-11-30T12:25:11.884Z,2024-11-30T12:25:13Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5391043961,189,,5391043939,213,1.03,5391043929,124,,5391043933,140,12.3,5391043937,212,18.2,5391043935,141,76.0,5391043943,237,,5391043931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263553,185,1,1,24,3,bd4qakf7j0wwie8wke9km7uj8,1,12.3,76.0,2024-11-30T12:25:13.284Z,2024-11-30T12:25:19Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5391044189,56,Back,5391044193,141,98.1,5391044197,213,1.13,5391044195,212,16.6,5391044191,140,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263555,186,50,1,24,9,bd4qakf7j0wwie8wke9km7uj8,1,39.0,78.2,2024-11-30T12:25:18.956Z,2024-11-30T12:28:12Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5391052777,286,,5391044203,56,Back,5391052779,233,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753265319,286,7,1,24,9,6wwwud48qahpwrfxs20334qk5,1,61.0,21.8,2024-11-30T12:25:18.957Z,2024-11-30T12:28:11Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5391052741,233,186,5391052723,285,,5391052721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263583,262,50,1,24,11,6wwwud48qahpwrfxs20334qk5,1,56.0,27.2,2024-11-30T12:25:21.276Z,2024-11-30T12:25:26Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5391044323,56,Center,5391044435,233,187,5391044325,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263593,187,7,1,24,11,bd4qakf7j0wwie8wke9km7uj8,0,44.0,72.8,2024-11-30T12:25:21.277Z,2024-11-30T12:28:23Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5391044421,233,262,5391044367,285,,5391044365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263653,264,1,1,24,16,6wwwud48qahpwrfxs20334qk5,1,13.9,45.7,2024-11-30T12:25:25.828Z,2024-11-30T12:25:27Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5391044679,213,5.71,5391044675,141,36.6,5391044673,140,23.1,5391044671,56,Back,5391044677,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263711,265,1,1,24,18,6wwwud48qahpwrfxs20334qk5,1,23.1,36.6,2024-11-30T12:25:27.812Z,2024-11-30T12:25:33Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5391044949,140,29.3,5391044953,212,7.2,5391044951,141,41.2,5391044947,56,Back,5391044955,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263729,266,1,1,24,24,6wwwud48qahpwrfxs20334qk5,0,43.7,31.6,2024-11-30T12:25:33.772Z,2024-11-30T12:25:34Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5391045009,155,,5391045019,213,6.06,5391045013,140,65.1,5391045017,212,23.0,5391045015,141,24.1,5391045011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263765,188,1,1,24,25,bd4qakf7j0wwie8wke9km7uj8,1,24.7,87.8,2024-11-30T12:25:34.877Z,2024-11-30T12:25:38Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5391045209,56,Back,5391045213,141,95.6,5391045217,213,0.76,5391045211,140,30.0,5391045215,212,7.7,5391045207,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263783,189,1,1,24,28,bd4qakf7j0wwie8wke9km7uj8,0,30.5,96.5,2024-11-30T12:25:38.333Z,2024-11-30T12:25:39Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5391045285,140,57.7,5391045289,212,28.9,5391045291,213,6.12,5391045283,56,Left,5391045287,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263847,267,61,1,24,32,6wwwud48qahpwrfxs20334qk5,0,36.5,5.3,2024-11-30T12:25:42.236Z,2024-11-30T14:44:45Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5391045557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263891,190,5,1,24,32,bd4qakf7j0wwie8wke9km7uj8,1,61.5,100.9,2024-11-30T12:25:42.269Z,2024-11-30T14:05:27Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5391045781,233,268,5391045753,56,Left,5391045755,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263857,268,5,1,24,32,6wwwud48qahpwrfxs20334qk5,0,38.5,-0.9,2024-11-30T12:25:42.269Z,2024-11-30T14:05:27Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5391045585,347,,5391045583,56,Back,5391045825,233,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263911,191,1,1,24,39,bd4qakf7j0wwie8wke9km7uj8,1,60.1,100.0,2024-11-30T12:25:48.757Z,2024-11-30T12:28:44Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5391045877,213,3.37,5391045867,107,,5391045875,212,18.5,5391045871,140,42.9,5391054815,189,,5391045873,141,95.5,5391045869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263923,192,43,1,24,40,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-11-30T12:25:49.620Z,2024-11-30T12:28:39Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5391045947,212,17.0,5391045949,213,2.77,5391045945,141,97.2,5391045941,56,Back,5391045943,140,42.3,5391054625,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263935,193,1,1,24,42,bd4qakf7j0wwie8wke9km7uj8,1,42.3,97.2,2024-11-30T12:25:51.852Z,2024-11-30T12:25:52Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5391046021,212,19.0,5391046019,141,78.7,5391046017,140,28.8,5391046023,213,3.87,5391046015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753263977,194,1,1,24,43,bd4qakf7j0wwie8wke9km7uj8,1,28.8,78.7,2024-11-30T12:25:52.781Z,2024-11-30T12:25:56Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5391046223,56,Back,5391046229,212,29.0,5391046231,213,4.73,5391046225,140,29.4,5391046227,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753264007,195,1,1,24,47,bd4qakf7j0wwie8wke9km7uj8,1,31.6,30.9,2024-11-30T12:25:56.677Z,2024-11-30T12:25:58Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5391046357,140,39.6,5391046363,213,5.16,5391046361,212,19.4,5391046359,141,5.2,5391046355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753264043,196,1,1,24,48,bd4qakf7j0wwie8wke9km7uj8,1,39.7,5.2,2024-11-30T12:25:58.396Z,2024-11-30T12:26:00Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5391046529,141,4.6,5391046531,212,19.1,5391046535,213,6.26,5391046525,56,Right,5391046527,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753264061,197,1,1,24,50,bd4qakf7j0wwie8wke9km7uj8,1,57.9,4.6,2024-11-30T12:26:00.204Z,2024-11-30T12:26:02Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5391046651,156,,5391046623,141,5.3,5391046627,213,3.12,5391046621,140,37.4,5391046625,212,21.5,5391046619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753264089,198,1,1,24,52,bd4qakf7j0wwie8wke9km7uj8,1,37.3,5.3,2024-11-30T12:26:02.189Z,2024-11-30T12:26:04Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5391046749,212,11.5,5391046743,56,Back,5391046747,141,16.4,5391046751,213,2.42,5391046745,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753264121,199,1,1,24,54,bd4qakf7j0wwie8wke9km7uj8,1,29.8,18.9,2024-11-30T12:26:04.060Z,2024-11-30T12:26:08Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5391046943,140,9.7,5391046941,56,Back,5391046949,213,2.44,5391046945,141,45.2,5391046947,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753264133,200,1,1,24,58,bd4qakf7j0wwie8wke9km7uj8,1,8.3,54.5,2024-11-30T12:26:08.445Z,2024-11-30T12:26:10Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5391046997,56,Back,5391047003,212,30.6,5391046999,140,20.8,5391047005,213,1.13,5391047001,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753264183,201,1,1,25,0,bd4qakf7j0wwie8wke9km7uj8,1,20.8,95.1,2024-11-30T12:26:10.429Z,2024-11-30T12:26:15Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5391047223,56,Back,5391047229,212,15.1,5391047227,141,73.0,5391047231,213,4.60,5391047225,140,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753264193,202,1,1,25,5,bd4qakf7j0wwie8wke9km7uj8,1,19.5,71.8,2024-11-30T12:26:15.445Z,2024-11-30T12:26:16Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5391047261,140,7.5,5391047265,212,15.8,5391047267,213,3.79,5391047263,141,57.8,5391047259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753264247,203,1,1,25,7,bd4qakf7j0wwie8wke9km7uj8,1,7.5,57.8,2024-11-30T12:26:16.589Z,2024-11-30T12:26:23Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5391047537,56,Back,5391047543,212,28.1,5391047541,141,91.5,5391047539,140,23.0,5391047545,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753264281,204,1,1,25,13,bd4qakf7j0wwie8wke9km7uj8,1,32.8,94.1,2024-11-30T12:26:23.468Z,2024-11-30T12:26:26Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5391047695,140,28.5,5391047701,213,4.45,5391047697,141,69.3,5391047699,212,17.5,5391047693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753264313,205,1,1,25,17,bd4qakf7j0wwie8wke9km7uj8,1,29.2,67.3,2024-11-30T12:26:26.693Z,2024-11-30T12:26:29Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5391047849,212,22.8,5391047843,56,Back,5391047847,141,33.9,5391047851,213,4.78,5391047845,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753264345,206,1,1,25,19,bd4qakf7j0wwie8wke9km7uj8,1,32.2,32.2,2024-11-30T12:26:29.044Z,2024-11-30T12:26:31Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5391048009,213,5.18,5391047993,56,Back,5391048005,212,19.5,5391048001,141,6.7,5391047997,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753264383,207,1,1,25,22,bd4qakf7j0wwie8wke9km7uj8,1,40.6,6.7,2024-11-30T12:26:31.781Z,2024-11-30T12:26:35Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5391048153,141,23.6,5391048149,56,Back,5391048155,212,16.4,5391048151,140,29.5,5391048157,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753264413,208,1,1,25,25,bd4qakf7j0wwie8wke9km7uj8,1,30.1,23.6,2024-11-30T12:26:35.189Z,2024-11-30T12:26:37Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5391048289,212,8.4,5391048283,56,Back,5391048287,141,14.4,5391048285,140,35.4,5391048291,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753264459,209,1,1,25,27,bd4qakf7j0wwie8wke9km7uj8,1,35.3,14.4,2024-11-30T12:26:37.004Z,2024-11-30T12:26:41Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5391048529,140,29.4,5391048535,213,2.23,5391048533,212,10.1,5391048531,141,26.1,5391048527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753264487,210,1,1,25,32,bd4qakf7j0wwie8wke9km7uj8,0,38.1,31.8,2024-11-30T12:26:41.725Z,2024-11-30T12:26:44Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5391048663,155,,5391048669,141,90.5,5391048673,213,0.97,5391048667,140,64.3,5391048675,1,,5391048665,56,Left,5391048671,212,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753264505,269,1,1,25,35,6wwwud48qahpwrfxs20334qk5,0,34.5,27.7,2024-11-30T12:26:44.987Z,2024-11-30T12:26:46Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5391048769,212,33.3,5391048773,1,,5391048757,157,,5391048767,141,46.9,5391048761,56,Center,5391048765,140,63.7,5391048771,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753264513,211,1,1,25,36,bd4qakf7j0wwie8wke9km7uj8,1,29.9,61.7,2024-11-30T12:26:46.493Z,2024-11-30T12:26:47Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5391048829,56,Back,5391048833,141,57.5,5391048835,212,15.5,5391048831,140,44.4,5391048837,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
