id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2701849897,254,1,1,26,6,8gxd9ry2580pu1b1dd5ny9ymy,1,26.4,32.4,2024-07-19T17:27:56.815Z,2024-07-19T17:27:59Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5109120093,213,5.15,5109120087,140,34.7,5109120089,141,5.3,5109120091,212,20.4,5109120085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849917,255,1,1,26,8,8gxd9ry2580pu1b1dd5ny9ymy,1,41.9,6.5,2024-07-19T17:27:59.423Z,2024-07-19T17:28:05Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5109120223,212,17.6,5109120221,141,24.0,5109120219,140,29.5,5109120225,213,2.40,5109120217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849953,256,1,1,26,14,8gxd9ry2580pu1b1dd5ny9ymy,1,37.3,31.3,2024-07-19T17:28:05.151Z,2024-07-19T17:28:11Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5109120397,140,51.5,5109120401,212,23.9,5109120403,213,5.39,5109120393,56,Right,5109120399,141,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849977,257,1,1,26,20,8gxd9ry2580pu1b1dd5ny9ymy,1,59.6,5.3,2024-07-19T17:28:11.439Z,2024-07-19T17:28:15Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5109120567,141,6.4,5109120565,140,44.7,5109120569,212,15.7,5109120563,56,Back,5109120571,213,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849999,258,1,1,26,24,8gxd9ry2580pu1b1dd5ny9ymy,1,42.9,5.5,2024-07-19T17:28:15.391Z,2024-07-19T17:28:18Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5109120677,140,43.3,5109120679,141,8.2,5109120675,56,Back,5109120683,213,1.35,5109120681,212,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850001,259,1,1,26,27,8gxd9ry2580pu1b1dd5ny9ymy,1,76.0,27.9,2024-07-19T17:28:18.575Z,2024-07-19T17:28:19Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5109120731,212,17.5,5109120729,141,3.8,5109120725,56,Right,5109120727,140,70.1,5109120733,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850015,260,1,1,26,30,8gxd9ry2580pu1b1dd5ny9ymy,1,80.9,6.5,2024-07-19T17:28:20.879Z,2024-07-19T17:28:22Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5109120807,213,3.24,5109120805,212,9.1,5109120799,56,Right,5109120801,140,72.3,5109120803,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850029,261,1,1,26,31,8gxd9ry2580pu1b1dd5ny9ymy,1,74.1,6.5,2024-07-19T17:28:22.142Z,2024-07-19T17:28:26Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,5109120879,56,Left,5109120887,213,1.53,5109120885,212,52.1,5109120875,155,,5109120877,196,,5109120889,1,,5109120881,140,75.9,5109120883,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850041,262,1,1,26,36,8gxd9ry2580pu1b1dd5ny9ymy,0,74.9,69.6,2024-07-19T17:28:26.847Z,2024-07-19T17:33:37Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5109120995,213,5.62,5109120991,141,44.6,5109120989,140,95.5,5109120985,155,,5109120987,56,Center,5109120993,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850045,193,12,1,26,38,8cfkisxf1fkxdqtt6tx1tup48,1,7.1,56.3,2024-07-19T17:28:29.059Z,2024-07-19T17:28:30Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5109121007,56,Back,5109121015,213,6.17,5109121011,141,55.4,5109121013,212,5.6,5109121037,15,,5109121009,140,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850051,194,44,1,26,40,8cfkisxf1fkxdqtt6tx1tup48,1,12.2,58.3,2024-07-19T17:28:31.346Z,2024-07-19T17:28:32Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5109121059,285,,5109121127,233,263,5109121057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850057,263,44,1,26,40,8gxd9ry2580pu1b1dd5ny9ymy,0,87.8,41.7,2024-07-19T17:28:31.347Z,2024-07-19T17:28:33Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5109121087,286,,5109121085,56,Center,5109121131,233,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850053,195,12,1,26,40,8cfkisxf1fkxdqtt6tx1tup48,1,11.5,55.8,2024-07-19T17:28:31.635Z,2024-07-19T17:28:32Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5109121065,141,57.5,5109121067,212,3.2,5109121083,15,,5109121063,140,14.3,5109121061,56,Back,5109121069,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850077,196,12,1,26,43,8cfkisxf1fkxdqtt6tx1tup48,1,17.5,60.3,2024-07-19T17:28:34.211Z,2024-07-19T17:28:35Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,5109121223,212,25.3,5109121221,141,53.9,5109121219,140,41.2,5109121225,213,6.11,5109121217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850083,197,1,1,26,44,8cfkisxf1fkxdqtt6tx1tup48,0,41.2,53.9,2024-07-19T17:28:35.394Z,2024-07-19T17:30:02Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,5109121253,140,34.4,5109121251,56,Back,5109121259,213,3.00,5109123955,156,,5109121249,3,,5109121255,141,55.4,5109121257,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850097,264,1,1,26,47,8gxd9ry2580pu1b1dd5ny9ymy,0,69.7,40.6,2024-07-19T17:28:38.299Z,2024-07-19T17:29:59Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5109121345,141,39.7,5109121347,212,10.3,5109121343,140,79.5,5109121341,56,Center,5109121339,3,,5109121349,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850123,199,1,1,26,49,8cfkisxf1fkxdqtt6tx1tup48,0,36.9,74.1,2024-07-19T17:28:40.082Z,2024-07-19T17:28:42Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5109121487,212,16.3,5109121485,141,98.0,5109121491,213,1.59,5109121481,56,Back,5109121483,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850185,266,1,1,26,54,8gxd9ry2580pu1b1dd5ny9ymy,1,72.3,8.9,2024-07-19T17:28:45.406Z,2024-07-19T17:28:51Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,5109121791,56,Right,5109121793,140,61.4,5109121801,212,11.5,5109121803,213,3.09,5109121797,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850201,267,1,1,27,0,8gxd9ry2580pu1b1dd5ny9ymy,1,72.7,28.5,2024-07-19T17:28:51.006Z,2024-07-19T17:28:53Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5109121891,140,80.8,5109121905,213,6.10,5109121901,212,8.6,5109121895,141,26.2,5109121887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850251,268,1,1,27,2,8gxd9ry2580pu1b1dd5ny9ymy,1,80.0,26.7,2024-07-19T17:28:53.166Z,2024-07-19T17:28:59Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,5109122159,56,Right,5109122163,140,95.5,5109122167,212,22.4,5109122169,213,5.52,5109122165,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850275,269,1,1,27,8,8gxd9ry2580pu1b1dd5ny9ymy,1,95.8,5.8,2024-07-19T17:28:59.583Z,2024-07-19T17:31:26Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,1.0,5109122287,213,2.31,5109122285,212,24.8,5109126407,210,15,5109122279,56,Center,5109122281,140,79.9,5109122283,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850277,270,15,1,27,12,8gxd9ry2580pu1b1dd5ny9ymy,1,80.0,32.7,2024-07-19T17:29:03.662Z,2024-07-19T17:31:26Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,5109126147,72,,5109126431,147,36.5,5109126415,29,,5109126427,139,,5109122297,22,,5109126413,78,,5109126421,102,51.1,5109126429,146,84.1,5109122299,18,5109126425,215,,5109126151,82,5109126433,230,98.8,,,5109126417,55,5109126423,103,19,5109126435,231,47.3,5109122301,56,Center,269,,,,,,,,,,
2701850291,271,61,1,27,14,8gxd9ry2580pu1b1dd5ny9ymy,1,86.4,40.3,2024-07-19T17:29:05.106Z,2024-07-19T17:31:29Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5109122385,56,Center,5109126543,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850289,200,12,1,27,14,8cfkisxf1fkxdqtt6tx1tup48,1,21.0,66.5,2024-07-19T17:29:05.730Z,2024-07-19T17:29:06Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5109122383,213,6.12,5109122381,212,9.9,5109122387,15,,5109122377,140,30.3,5109122375,56,Back,5109122379,141,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850333,272,1,1,27,20,8gxd9ry2580pu1b1dd5ny9ymy,1,70.5,49.3,2024-07-19T17:29:11.214Z,2024-07-19T17:29:14Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,5109122627,56,Center,5109122633,141,76.0,5109122629,140,67.9,5109122637,213,1.72,5109122635,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850345,273,1,1,27,23,8gxd9ry2580pu1b1dd5ny9ymy,1,68.4,79.7,2024-07-19T17:29:14.606Z,2024-07-19T17:29:17Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5109122723,212,8.9,5109122711,56,Center,5109122719,141,66.7,5109122715,140,69.0,5109122727,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850367,274,1,1,27,26,8gxd9ry2580pu1b1dd5ny9ymy,1,72.5,61.8,2024-07-19T17:29:17.582Z,2024-07-19T17:29:22Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,5109122881,213,4.83,5109122883,1,,5109122873,56,Right,5109122871,155,,5109122875,140,76.9,5109122879,212,38.2,5109122877,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850373,275,1,1,27,31,8gxd9ry2580pu1b1dd5ny9ymy,0,79.5,5.2,2024-07-19T17:29:22.654Z,2024-07-19T17:29:24Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5109122929,212,25.1,5109122919,2,,5109122921,155,,5109122923,56,Center,5109122927,141,37.0,5109122931,213,1.04,5109122925,140,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850383,201,12,1,27,34,8cfkisxf1fkxdqtt6tx1tup48,1,13.1,64.5,2024-07-19T17:29:25.346Z,2024-07-19T17:29:27Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5109122995,212,27.3,5109122997,213,1.18,5109123039,167,,5109122993,141,100.0,5109122991,140,22.9,5109122989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850387,202,5,1,27,35,8cfkisxf1fkxdqtt6tx1tup48,0,22.6,101.4,2024-07-19T17:29:26.554Z,2024-07-19T17:29:36Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5109123011,347,,5109123009,56,Back,5109123251,233,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850423,276,5,1,27,35,8gxd9ry2580pu1b1dd5ny9ymy,1,77.4,-1.4,2024-07-19T17:29:26.554Z,2024-07-19T17:32:39Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5109123217,347,,5109123231,233,202,5109123215,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850439,277,1,1,27,44,8gxd9ry2580pu1b1dd5ny9ymy,0,79.6,0.0,2024-07-19T17:29:35.214Z,2024-07-19T17:29:37Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5109123297,107,,5109123315,1,,5109123307,212,25.1,5109123299,56,Center,5109123301,140,96.6,5109123303,141,24.9,5109123311,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850447,203,12,1,27,47,8cfkisxf1fkxdqtt6tx1tup48,1,7.1,79.4,2024-07-19T17:29:38.003Z,2024-07-19T17:29:39Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5109123367,212,14.9,5109123389,167,,5109123359,140,6.5,5109123363,141,100.0,5109123357,56,Back,5109123371,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850451,204,5,1,27,47,8cfkisxf1fkxdqtt6tx1tup48,0,5.0,101.0,2024-07-19T17:29:38.563Z,2024-07-19T17:29:59Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5109123381,347,,5109123897,233,278,5109123379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850523,278,5,1,27,47,8gxd9ry2580pu1b1dd5ny9ymy,1,95.0,-1.0,2024-07-19T17:29:38.563Z,2024-07-19T17:32:39Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5109123879,233,204,5109123837,56,Right,5109123839,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850557,279,1,1,28,14,8gxd9ry2580pu1b1dd5ny9ymy,1,95.3,0.0,2024-07-19T17:30:05.310Z,2024-07-19T17:30:07Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5109124111,213,1.71,5109124109,212,9.0,5109124105,140,94.1,5109124107,141,11.7,5109124103,56,Right,5109124101,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850581,280,1,1,28,16,8gxd9ry2580pu1b1dd5ny9ymy,1,95.6,11.6,2024-07-19T17:30:07.486Z,2024-07-19T17:30:13Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,5109124275,141,3.8,5109124279,213,3.97,5109124277,212,7.2,5109124273,140,91.0,5109124271,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850585,281,1,1,28,22,8gxd9ry2580pu1b1dd5ny9ymy,0,97.8,8.3,2024-07-19T17:30:13.566Z,2024-07-19T17:30:14Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5109124299,213,1.60,5109124293,140,97.4,5109124291,56,Center,5109124289,155,,5109124295,141,32.7,5109124297,212,16.6,5109124287,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850593,205,12,1,28,24,8cfkisxf1fkxdqtt6tx1tup48,1,3.0,70.4,2024-07-19T17:30:15.762Z,2024-07-19T17:30:17Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5109124359,213,1.10,5109124353,140,13.1,5109124351,56,Back,5109124355,141,100.0,5109124357,212,23.4,5109124365,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850595,206,5,1,28,25,8cfkisxf1fkxdqtt6tx1tup48,0,17.4,101.0,2024-07-19T17:30:16.595Z,2024-07-19T17:30:22Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5109124503,233,282,5109124363,347,,5109124361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850611,282,5,1,28,25,8gxd9ry2580pu1b1dd5ny9ymy,1,82.6,-1.0,2024-07-19T17:30:16.595Z,2024-07-19T17:32:40Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5109124449,56,Right,5109124451,347,,5109124483,233,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850633,283,1,1,28,31,8gxd9ry2580pu1b1dd5ny9ymy,1,88.1,0.0,2024-07-19T17:30:21.774Z,2024-07-19T17:30:25Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5109124567,1,,5109124565,213,1.12,5109124555,107,,5109124557,56,Center,5109124561,141,29.5,5109124559,140,97.7,5109124563,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850637,284,1,1,28,34,8gxd9ry2580pu1b1dd5ny9ymy,0,97.8,25.2,2024-07-19T17:30:25.217Z,2024-07-19T17:31:52Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5109124587,56,Center,5109124609,233,207,5109124595,213,2.25,5109124613,286,,5109124593,212,2.4,5109124589,140,96.4,5109124591,141,27.9,5109124607,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850629,207,74,1,28,34,8cfkisxf1fkxdqtt6tx1tup48,1,8.0,71.3,2024-07-19T17:30:25.218Z,2024-07-19T17:30:26Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5109124615,233,284,5109124551,56,Back,5109124553,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850649,208,1,1,28,38,8cfkisxf1fkxdqtt6tx1tup48,0,4.6,84.0,2024-07-19T17:30:29.090Z,2024-07-19T17:30:29Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5109124705,212,31.0,5109124707,213,0.20,5109124697,155,,5109124699,56,Back,5109124703,141,93.0,5109124701,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850661,285,1,1,28,39,8gxd9ry2580pu1b1dd5ny9ymy,0,74.7,5.6,2024-07-19T17:30:29.789Z,2024-07-19T17:30:33Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5109124763,141,3.2,5109124759,140,79.6,5109124755,56,Right,5109124845,236,,5109124851,286,,5109124847,233,210,5109124765,212,5.4,5109124767,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850677,210,74,1,28,39,8cfkisxf1fkxdqtt6tx1tup48,1,35.8,93.9,2024-07-19T17:30:29.790Z,2024-07-19T17:31:53Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,5109124837,56,Back,5109124863,233,285,5109124839,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850673,209,61,1,28,41,8cfkisxf1fkxdqtt6tx1tup48,1,35.8,93.9,2024-07-19T17:30:32.495Z,2024-07-19T17:30:32Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,5109124817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850679,286,43,1,28,42,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-07-19T17:30:32.830Z,2024-07-19T17:30:37Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5109124925,144,74,5109124841,56,Right,5109124843,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850697,212,1,1,28,44,8cfkisxf1fkxdqtt6tx1tup48,1,46.5,93.3,2024-07-19T17:30:35.425Z,2024-07-19T17:30:40Z,bmvcofmie6om4muxij4kdkro4,I. Dorgu,,5109124977,212,23.5,5109124979,213,0.01,5109124975,141,93.6,5109124971,56,Left,5109124973,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850713,213,1,1,28,49,8cfkisxf1fkxdqtt6tx1tup48,1,85.9,75.8,2024-07-19T17:30:40.401Z,2024-07-19T17:30:48Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,1.0,5109125059,140,78.8,5109125061,141,64.4,5109125057,56,Center,5109125063,212,10.8,5109125225,210,15,5109125065,213,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850715,214,15,1,28,51,8cfkisxf1fkxdqtt6tx1tup48,1,78.9,63.0,2024-07-19T17:30:42.194Z,2024-07-19T17:30:49Z,bmvcofmie6om4muxij4kdkro4,I. Dorgu,,5109125249,80,,5109125273,233,287,5109125247,23,,5109125253,55,213,5109125077,56,Center,5109125261,215,,5109125265,147,52.0,5109125257,102,46.7,5109125075,18,5109125251,29,,5109125259,103,5109125263,146,98.5,,1.3,5109125125,20,,,,,,,,,,,,,,,,,,,,
2701850717,287,10,1,28,51,8gxd9ry2580pu1b1dd5ny9ymy,1,2.1,53.1,2024-07-19T17:30:42.294Z,2024-07-19T17:30:49Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5109125221,179,,5109125219,177,,5109125277,233,214,5109125091,182,,5109125093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850833,289,1,1,29,16,8gxd9ry2580pu1b1dd5ny9ymy,1,12.1,60.3,2024-07-19T17:31:06.815Z,2024-07-19T17:31:08Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5109125775,56,Back,5109125779,141,38.6,5109125777,140,19.2,5109125781,212,16.5,5109125783,213,5.18,5109125773,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850857,290,1,1,29,17,8gxd9ry2580pu1b1dd5ny9ymy,1,20.3,36.1,2024-07-19T17:31:08.493Z,2024-07-19T17:31:13Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5109125935,213,5.35,5109125933,212,25.1,5109125927,56,Back,5109125931,141,6.4,5109125929,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850889,291,1,1,29,24,8gxd9ry2580pu1b1dd5ny9ymy,1,44.9,3.5,2024-07-19T17:31:15.101Z,2024-07-19T17:31:19Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5109126093,155,,5109126107,141,94.5,5109126115,213,1.73,5109126111,212,62.7,5109126119,1,,5109126097,196,,5109126101,56,Back,5109126103,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850899,292,1,1,29,28,8gxd9ry2580pu1b1dd5ny9ymy,1,36.6,96.0,2024-07-19T17:31:19.309Z,2024-07-19T17:31:21Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5109126171,141,69.6,5109126173,212,18.6,5109126169,140,32.1,5109126167,56,Back,5109126175,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850927,293,1,1,29,30,8gxd9ry2580pu1b1dd5ny9ymy,1,33.9,70.2,2024-07-19T17:31:21.614Z,2024-07-19T17:31:25Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5109126345,141,34.9,5109126347,212,24.3,5109126343,140,30.3,5109126341,56,Back,5109126349,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850951,294,1,1,29,34,8gxd9ry2580pu1b1dd5ny9ymy,1,31.2,31.5,2024-07-19T17:31:25.611Z,2024-07-19T17:31:28Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5109126525,56,Back,5109126531,212,18.8,5109126529,141,5.0,5109126527,140,36.2,5109126533,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701850975,295,1,1,29,38,8gxd9ry2580pu1b1dd5ny9ymy,0,39.1,6.1,2024-07-19T17:31:28.878Z,2024-07-19T17:31:32Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5109126647,141,33.1,5109126653,1,,5109126651,213,0.35,5109126645,140,87.7,5109126649,212,54.2,5109126641,155,,5109126643,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701851063,217,1,1,29,52,8cfkisxf1fkxdqtt6tx1tup48,1,11.1,68.4,2024-07-19T17:31:43.233Z,2024-07-19T17:31:46Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5109127147,213,0.60,5109127137,56,Back,5109127143,212,31.1,5109127139,140,35.5,5109127141,141,94.4,5109127135,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701851085,218,1,1,29,56,8cfkisxf1fkxdqtt6tx1tup48,0,35.7,94.4,2024-07-19T17:31:46.818Z,2024-07-19T17:31:50Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5109127259,56,Center,5109127263,140,86.1,5109127257,155,,5109127273,1,,5109127271,213,5.91,5109127267,141,63.8,5109127269,212,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701851115,297,1,1,30,4,8gxd9ry2580pu1b1dd5ny9ymy,1,13.8,45.5,2024-07-19T17:31:55.007Z,2024-07-19T17:31:56Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5109127423,123,,5109127429,141,59.6,5109127427,140,20.2,5109127433,213,0.96,5109127431,212,11.7,5109127425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
