id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId
2817979279,89,1,1,8,28,6wwwud48qahpwrfxs20334qk5,1,14.4,49.4,2025-05-23T17:10:02.880Z,2025-05-23T17:10:06Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5745038897,56,Back,5745038899,140,32.6,5745038905,213,5.34,5745038907,1,,5745038903,212,32.4,5745038901,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979285,90,1,1,8,32,6wwwud48qahpwrfxs20334qk5,1,33.5,11.3,2025-05-23T17:10:06.368Z,2025-05-23T17:10:07Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5745038941,141,22.5,5745038943,212,28.2,5745038945,213,0.27,5745038939,140,59.4,5745038937,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979295,91,1,1,8,33,6wwwud48qahpwrfxs20334qk5,1,59.4,22.5,2025-05-23T17:10:07.544Z,2025-05-23T17:10:09Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5745038989,213,3.66,5745038981,56,Back,5745038983,140,42.0,5745038987,212,21.1,5745038985,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979307,92,1,1,8,34,6wwwud48qahpwrfxs20334qk5,1,39.5,9.4,2025-05-23T17:10:08.832Z,2025-05-23T17:10:12Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5745039045,213,2.09,5745039039,140,31.7,5745039037,56,Back,5745039041,141,30.3,5745039043,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979319,93,1,1,8,37,6wwwud48qahpwrfxs20334qk5,1,33.8,36.3,2025-05-23T17:10:11.984Z,2025-05-23T17:10:16Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5745039081,140,35.7,5745039079,56,Back,5745039083,141,81.5,5745039087,213,1.51,5745039085,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979327,94,1,1,8,42,6wwwud48qahpwrfxs20334qk5,1,35.7,84.4,2025-05-23T17:10:16.368Z,2025-05-23T17:10:17Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5745039109,141,67.3,5745039107,140,27.5,5745039105,56,Back,5745039113,213,4.08,5745039111,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979331,95,1,1,8,43,6wwwud48qahpwrfxs20334qk5,1,26.6,64.6,2025-05-23T17:10:17.752Z,2025-05-23T17:10:20Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5745039141,140,33.3,5745039143,141,92.9,5745039147,213,1.22,5745039145,212,20.5,5745039139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979333,96,1,1,8,46,6wwwud48qahpwrfxs20334qk5,1,32.8,92.7,2025-05-23T17:10:20.168Z,2025-05-23T17:10:21Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5745039161,212,6.5,5745039155,56,Back,5745039163,213,5.59,5745039157,140,37.6,5745039159,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979339,97,43,1,8,47,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-05-23T17:10:21.216Z,2025-05-23T17:10:28Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5745039195,212,6.8,5745039191,140,39.4,5745039357,144,1,5745039197,213,1.14,5745039193,141,96.3,5745039189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979347,98,4,1,8,49,6wwwud48qahpwrfxs20334qk5,1,43.2,82.4,2025-05-23T17:10:24.024Z,2025-05-23T17:50:36Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5745039269,56,Back,5745039275,286,,5745039271,152,,5745039315,233,86,5745039267,13,,5745039273,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979361,86,4,1,8,49,b8oqgvx1ijeyn6y1cn6929ix4,0,56.8,17.6,2025-05-23T17:10:24.025Z,2025-05-23T17:50:30Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5745039305,285,,5745039359,233,98,5745039299,56,Right,5745039303,265,,5745039301,152,,5745039297,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979391,99,1,1,8,58,6wwwud48qahpwrfxs20334qk5,1,38.1,72.0,2025-05-23T17:10:33.056Z,2025-05-23T19:22:46Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5745039485,56,Back,5745039487,140,41.1,5745039477,5,,5745039491,212,12.6,5745039481,152,,5745039489,141,54.0,5745039493,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979397,100,1,1,8,59,6wwwud48qahpwrfxs20334qk5,1,47.4,53.3,2025-05-23T17:10:34.001Z,2025-05-23T17:10:35Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5745039515,140,39.7,5745039519,212,20.9,5745039513,56,Back,5745039517,141,25.0,5745039521,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979409,101,1,1,9,0,6wwwud48qahpwrfxs20334qk5,1,39.7,25.0,2025-05-23T17:10:34.960Z,2025-05-23T17:10:36Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5745039577,141,8.6,5745039573,56,Right,5745039581,213,5.83,5745039579,212,25.6,5745039575,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979419,102,1,1,9,1,6wwwud48qahpwrfxs20334qk5,1,61.6,8.6,2025-05-23T17:10:35.936Z,2025-05-23T17:10:37Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5745039607,140,64.7,5745039609,141,20.4,5745039611,212,8.7,5745039605,56,Right,5745039613,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979425,103,1,1,9,3,6wwwud48qahpwrfxs20334qk5,1,59.5,18.8,2025-05-23T17:10:37.497Z,2025-05-23T17:10:39Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,,5745039635,141,29.2,5745039637,212,13.8,5745039633,140,48.2,5745039639,213,2.60,5745039631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979433,104,1,1,9,5,6wwwud48qahpwrfxs20334qk5,1,46.0,32.4,2025-05-23T17:10:39.600Z,2025-05-23T17:10:43Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5745039693,213,1.07,5745039689,141,57.2,5745039687,140,54.7,5745039691,212,19.2,5745039685,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979441,105,1,1,9,10,6wwwud48qahpwrfxs20334qk5,1,62.2,84.5,2025-05-23T17:10:44.584Z,2025-05-23T17:10:45Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5745039741,213,0.58,5745039735,140,72.2,5745039737,141,94.7,5745039733,56,Left,5745039739,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979451,106,1,1,9,11,6wwwud48qahpwrfxs20334qk5,1,73.3,94.8,2025-05-23T17:10:45.617Z,2025-05-23T17:10:49Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5745039793,213,3.64,5745039789,141,87.5,5745039791,212,10.4,5745039787,140,64.6,5745039785,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979461,107,1,1,9,15,6wwwud48qahpwrfxs20334qk5,1,62.9,70.0,2025-05-23T17:10:49.168Z,2025-05-23T17:10:52Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5745039837,213,4.33,5745039833,141,41.6,5745039829,56,Center,5745039831,140,55.5,5745039835,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979473,108,1,1,9,17,6wwwud48qahpwrfxs20334qk5,1,58.4,30.0,2025-05-23T17:10:52.128Z,2025-05-23T17:10:56Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5745039947,56,Right,5745039953,212,17.8,5745039951,141,6.2,5745039955,213,5.14,5745039949,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979485,109,1,1,9,21,6wwwud48qahpwrfxs20334qk5,1,65.6,6.5,2025-05-23T17:10:55.832Z,2025-05-23T17:10:57Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5745040011,212,9.7,5745040005,56,Right,5745040013,213,0.21,5745040007,140,74.6,5745040009,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979495,110,1,1,9,22,6wwwud48qahpwrfxs20334qk5,1,76.8,10.0,2025-05-23T17:10:57.135Z,2025-05-23T17:10:59Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,,5745040075,212,7.9,5745040071,140,69.4,5745040069,56,Right,5745040077,213,3.30,5745040073,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979499,111,1,1,9,25,6wwwud48qahpwrfxs20334qk5,0,63.1,3.7,2025-05-23T17:10:59.372Z,2025-05-23T19:22:48Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5745040093,56,Right,5745090727,213,0.08,5745090719,141,4.5,5745090715,140,69.4,5745090723,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979493,87,1,1,9,26,b8oqgvx1ijeyn6y1cn6929ix4,1,7.9,96.8,2025-05-23T17:11:00.607Z,2025-05-23T17:51:25Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5745040061,140,15.9,5745091897,3,,5745040063,141,96.8,5745040067,213,0.00,5745040065,212,8.4,5745040059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979505,88,3,1,9,27,b8oqgvx1ijeyn6y1cn6929ix4,0,22.4,96.3,2025-05-23T17:11:02.024Z,2025-05-23T17:51:23Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5745110181,285,,5745110217,211,,5745040127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979509,89,5,1,9,29,b8oqgvx1ijeyn6y1cn6929ix4,0,23.8,101.8,2025-05-23T17:11:03.184Z,2025-05-23T19:19:22Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5745040133,56,Back,5745040257,233,112,5745040135,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979523,112,5,1,9,29,6wwwud48qahpwrfxs20334qk5,1,76.2,-1.8,2025-05-23T17:11:03.184Z,2025-05-23T19:19:21Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5745040251,233,89,5745040221,56,Right,5745040223,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979533,113,1,1,9,34,6wwwud48qahpwrfxs20334qk5,1,72.6,0.0,2025-05-23T17:11:08.335Z,2025-05-23T17:11:11Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5745040287,56,Right,5745040291,141,8.0,5745040289,140,61.1,5745040293,212,13.7,5745040295,213,2.65,5745040285,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979541,114,1,1,9,36,6wwwud48qahpwrfxs20334qk5,1,43.4,13.9,2025-05-23T17:11:11.079Z,2025-05-23T17:43:01Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5745040343,212,13.1,5745040341,141,31.7,5745040337,56,Back,5745040345,213,1.97,5745040339,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979553,115,1,1,9,39,6wwwud48qahpwrfxs20334qk5,1,57.7,32.7,2025-05-23T17:11:13.143Z,2025-05-23T19:22:50Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5745040425,212,17.7,5745040423,141,13.2,5745040419,56,Right,5745040427,213,5.44,5745040421,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979561,116,1,1,9,43,6wwwud48qahpwrfxs20334qk5,1,70.9,14.9,2025-05-23T17:11:17.743Z,2025-05-23T17:11:18Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,,5745040465,140,78.2,5745040469,212,9.9,5745040471,213,5.59,5745040463,56,Right,5745040467,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979573,117,1,1,9,44,6wwwud48qahpwrfxs20334qk5,1,78.2,5.6,2025-05-23T17:11:18.759Z,2025-05-23T17:11:22Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5745040525,140,69.1,5745040529,212,9.9,5745040531,213,2.87,5745040527,141,9.5,5745040523,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979581,118,1,1,9,47,6wwwud48qahpwrfxs20334qk5,1,66.2,9.7,2025-05-23T17:11:21.975Z,2025-05-23T17:11:23Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5745040577,141,4.7,5745040573,56,Right,5745040581,213,5.94,5745040575,140,75.4,5745040579,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979595,119,1,1,9,49,6wwwud48qahpwrfxs20334qk5,1,75.6,4.4,2025-05-23T17:11:23.232Z,2025-05-23T17:11:26Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5745040657,212,11.9,5745040653,140,64.4,5745040655,141,7.3,5745040659,213,2.98,5745040651,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979599,120,1,1,9,51,6wwwud48qahpwrfxs20334qk5,1,64.6,7.3,2025-05-23T17:11:25.919Z,2025-05-23T17:11:27Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5745040699,212,14.9,5745040695,140,63.4,5745040701,213,1.66,5745040693,56,Center,5745040697,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979609,121,1,1,9,53,6wwwud48qahpwrfxs20334qk5,1,66.1,33.0,2025-05-23T17:11:27.567Z,2025-05-23T17:11:30Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5745040753,140,56.0,5745040757,212,18.6,5745040751,56,Center,5745040759,213,2.18,5745040755,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979617,122,1,1,9,55,6wwwud48qahpwrfxs20334qk5,1,55.3,56.0,2025-05-23T17:11:29.807Z,2025-05-23T17:11:32Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5745040795,212,18.6,5745040789,56,Back,5745040793,141,31.2,5745040797,213,4.28,5745040791,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979631,123,1,1,9,57,6wwwud48qahpwrfxs20334qk5,1,47.8,31.2,2025-05-23T17:11:31.799Z,2025-05-23T17:11:35Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5745040865,212,28.7,5745040859,56,Right,5745040861,140,72.0,5745040867,213,5.80,5745040863,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979635,124,1,1,10,0,6wwwud48qahpwrfxs20334qk5,1,66.0,15.2,2025-05-23T17:11:35.111Z,2025-05-23T17:11:36Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5745040899,213,4.88,5745040891,56,Right,5745040895,141,5.8,5745040893,140,67.0,5745040897,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979651,125,1,1,10,2,6wwwud48qahpwrfxs20334qk5,1,67.0,5.8,2025-05-23T17:11:36.279Z,2025-05-23T17:11:39Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5745040993,213,2.86,5745040989,141,17.1,5745040987,140,41.9,5745040991,212,27.5,5745040985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979665,126,1,1,10,5,6wwwud48qahpwrfxs20334qk5,1,39.3,19.8,2025-05-23T17:11:39.463Z,2025-05-23T17:11:43Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5745041047,56,Right,5745041053,212,22.2,5745041051,141,4.9,5745041055,213,5.81,5745041049,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979673,127,1,1,10,8,6wwwud48qahpwrfxs20334qk5,1,58.1,4.9,2025-05-23T17:11:42.808Z,2025-05-23T17:11:44Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5745041097,140,80.2,5745041101,212,31.3,5745041093,155,,5745041103,213,0.73,5745041099,141,35.7,5745041095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979681,128,1,1,10,10,6wwwud48qahpwrfxs20334qk5,0,80.6,35.7,2025-05-23T17:11:44.607Z,2025-05-23T17:11:45Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5745041131,140,92.4,5745041129,56,Center,5745041137,213,0.52,5745041127,3,,5745041133,141,46.1,5745041135,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979747,92,1,1,10,26,b8oqgvx1ijeyn6y1cn6929ix4,1,7.2,51.6,2025-05-23T17:12:00.895Z,2025-05-23T17:12:03Z,7xde75gwrng67wvjkugv9xih,C. Petersen,,,5745041515,56,Back,5745041519,141,25.2,5745041523,213,4.91,5745041521,212,18.3,5745041517,140,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979763,93,1,1,10,28,b8oqgvx1ijeyn6y1cn6929ix4,1,10.6,25.2,2025-05-23T17:12:03.127Z,2025-05-23T17:12:06Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5745041623,212,13.4,5745041619,140,14.6,5745041621,141,6.5,5745041625,213,5.03,5745041617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979773,94,1,1,10,32,b8oqgvx1ijeyn6y1cn6929ix4,1,14.6,6.5,2025-05-23T17:12:06.176Z,2025-05-23T17:12:09Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5745041675,212,34.0,5745041671,140,47.0,5745041679,1,,5745041669,56,Back,5745041673,141,7.1,5745041677,213,0.01,5745041667,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979789,95,1,1,10,34,b8oqgvx1ijeyn6y1cn6929ix4,0,47.0,7.1,2025-05-23T17:12:08.992Z,2025-05-23T17:12:12Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5745041773,141,0.0,5745041759,3,,5745041777,212,20.7,5745041769,140,65.8,5745041765,56,Right,5745041761,168,,5745041781,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979793,96,5,1,10,37,b8oqgvx1ijeyn6y1cn6929ix4,0,64.4,-1.8,2025-05-23T17:12:12.045Z,2025-05-23T17:12:20Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5745041795,347,,5745041901,233,129,5745041793,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979809,129,5,1,10,37,6wwwud48qahpwrfxs20334qk5,1,35.6,101.8,2025-05-23T17:12:12.045Z,2025-05-23T19:19:22Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5745041885,347,,5745041889,233,96,5745041883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979833,130,1,1,10,45,6wwwud48qahpwrfxs20334qk5,1,23.6,100.0,2025-05-23T17:12:19.982Z,2025-05-23T17:12:23Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5745042007,56,Back,5745042015,213,4.24,5745042009,140,16.5,5745042011,141,80.6,5745042005,107,,5745042013,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979845,131,1,1,10,49,6wwwud48qahpwrfxs20334qk5,1,13.5,75.4,2025-05-23T17:12:23.335Z,2025-05-23T17:12:25Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5745042075,56,Back,5745042079,141,76.7,5745042081,212,10.5,5745042077,140,23.5,5745042083,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979853,132,1,1,10,50,6wwwud48qahpwrfxs20334qk5,1,23.5,76.7,2025-05-23T17:12:24.983Z,2025-05-23T17:12:28Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5745042123,213,4.57,5745042119,141,37.6,5745042121,212,26.9,5745042117,140,19.9,5745042115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979871,133,1,1,10,53,6wwwud48qahpwrfxs20334qk5,1,18.5,36.0,2025-05-23T17:12:27.910Z,2025-05-23T17:12:31Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5745042177,140,24.8,5745042183,213,5.06,5745042181,212,19.6,5745042179,141,8.8,5745042175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979885,134,1,1,10,57,6wwwud48qahpwrfxs20334qk5,0,27.4,7.6,2025-05-23T17:12:31.342Z,2025-05-23T17:12:34Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5745042265,213,0.59,5745042257,56,Center,5745042259,140,61.5,5745042261,141,42.7,5745042255,155,,5745042263,212,43.0,5745042267,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979903,98,1,1,11,2,b8oqgvx1ijeyn6y1cn6929ix4,1,40.0,62.4,2025-05-23T17:12:36.199Z,2025-05-23T17:12:38Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5745042345,212,21.2,5745042339,56,Back,5745042343,141,51.6,5745042347,213,3.50,5745042341,140,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979935,99,1,1,11,3,b8oqgvx1ijeyn6y1cn6929ix4,1,21.1,51.6,2025-05-23T17:12:37.944Z,2025-05-23T17:12:43Z,7xde75gwrng67wvjkugv9xih,C. Petersen,,,5745042499,212,18.8,5745042495,140,29.3,5745042493,56,Back,5745042497,141,76.1,5745042501,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979941,100,1,1,11,8,b8oqgvx1ijeyn6y1cn6929ix4,1,36.2,76.9,2025-05-23T17:12:43.008Z,2025-05-23T17:12:44Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5745042551,213,4.53,5745042549,212,10.3,5745042545,140,34.4,5745042547,141,62.0,5745042543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979973,101,1,1,11,9,b8oqgvx1ijeyn6y1cn6929ix4,1,34.4,62.0,2025-05-23T17:12:44.097Z,2025-05-23T17:12:48Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5745042587,56,Back,5745042591,141,85.9,5745042595,213,1.91,5745042589,140,29.0,5745042593,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979989,102,1,1,11,13,b8oqgvx1ijeyn6y1cn6929ix4,1,27.6,73.5,2025-05-23T17:12:47.952Z,2025-05-23T17:12:52Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5745042669,213,3.67,5745042661,56,Back,5745042667,212,21.1,5745042663,140,10.3,5745042665,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817979995,103,1,1,11,18,b8oqgvx1ijeyn6y1cn6929ix4,1,10.3,57.8,2025-05-23T17:12:52.247Z,2025-05-23T17:12:55Z,7xde75gwrng67wvjkugv9xih,C. Petersen,,,5745042695,56,Back,5745042701,212,11.1,5745042699,141,74.1,5745042697,140,11.1,5745042703,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817980003,104,1,1,11,20,b8oqgvx1ijeyn6y1cn6929ix4,1,11.1,74.1,2025-05-23T17:12:54.975Z,2025-05-23T17:12:57Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5745042779,213,1.00,5745042775,141,97.5,5745042771,56,Back,5745042777,212,18.9,5745042773,140,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817980007,105,1,1,11,23,b8oqgvx1ijeyn6y1cn6929ix4,0,20.9,97.5,2025-05-23T17:12:57.647Z,2025-05-23T17:12:59Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5745042797,141,73.6,5745042801,213,5.41,5745042793,56,Back,5745042795,140,34.0,5745042799,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817980021,135,1,1,11,26,6wwwud48qahpwrfxs20334qk5,1,59.0,30.6,2025-05-23T17:13:00.430Z,2025-05-23T17:13:06Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5745042875,213,5.43,5745042867,56,Right,5745042873,212,19.3,5745042869,140,71.1,5745042871,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817980023,136,61,1,11,27,6wwwud48qahpwrfxs20334qk5,0,69.5,8.9,2025-05-23T17:13:01.350Z,2025-05-23T17:13:12Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,,5745042881,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817980083,106,5,1,11,27,b8oqgvx1ijeyn6y1cn6929ix4,1,29.9,101.5,2025-05-23T17:13:01.736Z,2025-05-23T19:19:22Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5745043253,233,137,5745043219,347,,5745043217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817980035,137,5,1,11,27,6wwwud48qahpwrfxs20334qk5,0,70.1,-1.5,2025-05-23T17:13:01.736Z,2025-05-23T19:19:23Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,,5745043281,233,106,5745042965,347,,5745042963,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817980097,107,1,1,11,46,b8oqgvx1ijeyn6y1cn6929ix4,0,30.6,100.0,2025-05-23T17:13:20.760Z,2025-05-23T17:13:22Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5745043307,1,,5745043299,140,50.6,5745043303,212,21.9,5745043301,141,92.7,5745043297,56,Left,5745043295,107,,5745043305,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
