id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2787824103,101,1,1,8,19,dbl7ir1qugqz8nvp1vzn8im50,1,40.2,30.4,2025-03-14T18:08:54.100Z,2025-03-14T18:08:56Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,5578995329,213,4.59,5578995327,212,11.8,5578995325,141,13.2,5578995323,140,38.8,5578995321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824119,102,1,1,8,22,dbl7ir1qugqz8nvp1vzn8im50,1,38.8,13.2,2025-03-14T18:08:56.658Z,2025-03-14T18:08:58Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,5578995431,213,0.41,5578995429,212,28.8,5578995427,141,30.0,5578995423,140,64.0,5578995421,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824135,103,1,1,8,23,dbl7ir1qugqz8nvp1vzn8im50,0,64.0,30.0,2025-03-14T18:08:58.507Z,2025-03-14T18:09:00Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,5578995499,140,56.6,5578995505,213,4.02,5578995497,56,Right,5578995503,212,12.2,5578995501,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824139,95,8,1,8,25,8gxd9ry2580pu1b1dd5ny9ymy,1,34.3,88.3,2025-03-14T18:09:00.440Z,2025-03-14T18:09:00Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5578995521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824153,96,43,1,8,26,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-03-14T18:09:01.513Z,2025-03-14T18:09:05Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5578995813,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824169,97,61,1,8,28,8gxd9ry2580pu1b1dd5ny9ymy,0,43.6,86.3,2025-03-14T18:09:03.024Z,2025-03-14T18:09:03Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5578995643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824259,104,1,1,8,30,dbl7ir1qugqz8nvp1vzn8im50,1,50.4,43.6,2025-03-14T18:09:05.531Z,2025-03-14T18:09:09Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,5578996049,140,57.6,5578996053,212,18.1,5578996051,141,67.8,5578996055,213,1.14,5578996047,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824303,105,1,1,8,35,dbl7ir1qugqz8nvp1vzn8im50,1,60.9,72.7,2025-03-14T18:09:09.626Z,2025-03-14T18:09:12Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,5578996247,56,Center,5578996255,213,5.31,5578996253,212,8.7,5578996251,141,62.1,5578996249,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824321,106,1,1,8,37,dbl7ir1qugqz8nvp1vzn8im50,1,65.6,63.7,2025-03-14T18:09:12.562Z,2025-03-14T18:09:14Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,5578996397,141,61.7,5578996401,213,3.34,5578996399,212,6.9,5578996395,140,59.2,5578996393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824335,107,1,1,8,39,dbl7ir1qugqz8nvp1vzn8im50,1,59.2,61.7,2025-03-14T18:09:14.042Z,2025-03-14T18:09:16Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,5578996467,140,62.5,5578996465,56,Center,5578996469,141,70.5,5578996473,213,1.05,5578996471,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824349,108,1,1,8,41,dbl7ir1qugqz8nvp1vzn8im50,1,63.3,71.5,2025-03-14T18:09:15.842Z,2025-03-14T18:09:18Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,5578996565,212,19.2,5578996567,213,3.06,5578996561,140,45.1,5578996563,141,73.9,5578996559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824381,109,1,1,8,43,dbl7ir1qugqz8nvp1vzn8im50,1,45.0,73.9,2025-03-14T18:09:17.865Z,2025-03-14T18:09:21Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,5578996719,141,94.2,5578996717,140,57.4,5578996723,213,0.81,5578996715,56,Left,5578996721,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824389,110,1,1,8,47,dbl7ir1qugqz8nvp1vzn8im50,1,61.3,92.7,2025-03-14T18:09:21.746Z,2025-03-14T18:09:22Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,5578996769,56,Left,5578996773,141,85.0,5578996771,140,68.2,5578996777,213,5.66,5578996775,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824391,111,1,1,8,48,dbl7ir1qugqz8nvp1vzn8im50,1,68.2,85.0,2025-03-14T18:09:22.706Z,2025-03-14T18:09:26Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,5578996809,212,8.5,5578996829,156,,5578996807,141,79.4,5578996811,213,3.61,5578996803,56,Left,5578996805,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824441,112,1,1,8,51,dbl7ir1qugqz8nvp1vzn8im50,1,82.8,84.7,2025-03-14T18:09:26.338Z,2025-03-14T18:09:28Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,5578997081,56,Center,5578997083,140,85.6,5578997085,141,60.8,5578997089,213,4.89,5578997087,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824445,113,50,1,8,54,dbl7ir1qugqz8nvp1vzn8im50,1,85.2,59.3,2025-03-14T18:09:28.774Z,2025-03-14T21:07:00Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,5578997109,56,Center,5578997111,286,,5578997255,233,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824467,98,7,1,8,54,8gxd9ry2580pu1b1dd5ny9ymy,1,14.8,40.7,2025-03-14T18:09:28.775Z,2025-03-14T21:06:59Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5578997191,56,Back,5578997193,285,,5578997239,233,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824491,99,12,1,8,55,8gxd9ry2580pu1b1dd5ny9ymy,1,22.9,44.8,2025-03-14T18:09:30.479Z,2025-03-14T18:10:36Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5578997325,140,24.2,5578997327,141,45.5,5578997323,56,Back,5578997331,213,0.34,5578997329,212,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824503,114,1,1,8,58,dbl7ir1qugqz8nvp1vzn8im50,1,79.4,57.9,2025-03-14T18:09:32.762Z,2025-03-14T18:09:34Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,5578997397,213,1.14,5578997389,56,Left,5578997395,212,19.2,5578997393,141,83.6,5578997391,140,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824577,115,1,1,9,0,dbl7ir1qugqz8nvp1vzn8im50,1,87.8,84.8,2025-03-14T18:09:34.722Z,2025-03-14T18:09:46Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,1.0,5578998073,154,,5578998071,210,15,5578997685,56,Center,5578997681,2,,5578997683,155,,5578997689,141,44.0,5578997687,140,89.4,5578997691,212,27.8,5578997693,213,,,,,,,,,,,,,,4.77,,,,,,,,,,,,,,
2787824587,116,44,1,9,3,dbl7ir1qugqz8nvp1vzn8im50,1,90.0,48.7,2025-03-14T18:09:38.110Z,2025-03-14T21:07:17Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,5578997805,233,100,5578997757,286,,5578997755,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824553,100,44,1,9,3,8gxd9ry2580pu1b1dd5ny9ymy,0,10.0,51.3,2025-03-14T18:09:38.111Z,2025-03-14T21:07:18Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5578997833,233,116,5578997597,56,Back,5578997599,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824597,117,15,1,9,4,dbl7ir1qugqz8nvp1vzn8im50,1,90.5,42.7,2025-03-14T18:09:38.730Z,2025-03-14T20:25:24Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,5578997787,22,,5578998143,102,52.4,5578998145,103,17.1,5578997919,15,,5578997923,328,,5578998139,55,115,5579723357,76,,5578998151,147,49.3,5578998147,146,5578997791,56,Center,5578998427,233,101,5578997789,17,5578998135,29,5578998137,154,,98.5,,,,,,,,,,,,,,
2787824593,101,10,1,9,4,8gxd9ry2580pu1b1dd5ny9ymy,1,2.6,50.1,2025-03-14T18:09:38.830Z,2025-03-14T20:44:38Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,5578998441,233,117,5578999571,179,,5578999569,177,,5578997781,56,Back,5578997777,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824733,103,1,1,9,23,8gxd9ry2580pu1b1dd5ny9ymy,1,7.8,49.7,2025-03-14T18:09:57.576Z,2025-03-14T18:10:00Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,5578998649,123,,5578998655,141,17.7,5578998653,140,20.5,5578998651,56,Back,5578998659,213,5.26,5578998657,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824735,104,1,1,9,26,8gxd9ry2580pu1b1dd5ny9ymy,1,20.5,17.7,2025-03-14T18:10:00.759Z,2025-03-14T18:10:01Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5578998677,212,11.7,5578998679,213,5.61,5578998671,56,Back,5578998673,140,29.2,5578998675,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824749,105,1,1,9,26,8gxd9ry2580pu1b1dd5ny9ymy,1,29.2,7.0,2025-03-14T18:10:01.367Z,2025-03-14T18:10:02Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5578998745,212,14.1,5578998743,141,26.1,5578998741,140,24.0,5578998739,56,Back,5578998747,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824763,106,1,1,9,27,8gxd9ry2580pu1b1dd5ny9ymy,1,24.0,26.1,2025-03-14T18:10:02.184Z,2025-03-14T18:10:05Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5578998815,140,12.9,5578998821,212,23.3,5578998825,213,2.10,5578998813,56,Back,5578998819,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824775,107,1,1,9,30,8gxd9ry2580pu1b1dd5ny9ymy,1,12.9,57.0,2025-03-14T18:10:05.055Z,2025-03-14T18:10:07Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,5578998889,140,42.8,5578998893,212,38.8,5578998891,141,90.6,5578998895,213,0.63,5578998887,56,Back,5578998885,155,,5578998897,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824795,108,1,1,9,34,8gxd9ry2580pu1b1dd5ny9ymy,1,40.7,90.5,2025-03-14T18:10:08.943Z,2025-03-14T18:10:11Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5578999037,56,Back,5578999039,140,44.4,5578999045,213,5.40,5578999035,3,,5578999041,141,83.6,5578999043,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824799,109,61,1,9,36,8gxd9ry2580pu1b1dd5ny9ymy,0,44.4,83.6,2025-03-14T18:10:11.552Z,2025-03-14T18:10:12Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5578999061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824803,110,5,1,9,37,8gxd9ry2580pu1b1dd5ny9ymy,0,42.4,102.0,2025-03-14T18:10:11.586Z,2025-03-14T21:32:41Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5578999071,347,,5578999069,56,Back,5578999137,233,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824811,118,5,1,9,37,dbl7ir1qugqz8nvp1vzn8im50,1,57.6,-2.0,2025-03-14T18:10:11.586Z,2025-03-14T21:32:41Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,5578999115,347,,5578999113,56,Right,5578999133,233,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824817,119,1,1,9,38,dbl7ir1qugqz8nvp1vzn8im50,1,59.5,0.0,2025-03-14T18:10:13.450Z,2025-03-14T18:10:15Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,5578999165,107,,5578999167,56,Right,5578999175,213,1.79,5578999173,212,15.4,5578999171,141,20.1,5578999169,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824855,120,1,1,9,40,dbl7ir1qugqz8nvp1vzn8im50,1,56.3,20.1,2025-03-14T18:10:15.193Z,2025-03-14T18:10:19Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,5578999349,141,15.3,5578999353,213,3.31,5578999351,212,19.1,5578999347,140,38.4,5578999345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824865,121,1,1,9,45,dbl7ir1qugqz8nvp1vzn8im50,1,36.1,23.4,2025-03-14T18:10:19.578Z,2025-03-14T18:10:21Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,5578999419,56,Back,5578999421,140,29.2,5578999423,141,45.1,5578999427,213,2.03,5578999425,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824905,122,1,1,9,46,dbl7ir1qugqz8nvp1vzn8im50,1,29.2,45.1,2025-03-14T18:10:21.441Z,2025-03-14T18:10:24Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,5578999663,212,17.1,5578999661,141,47.6,5578999665,213,3.04,5578999657,56,Back,5578999659,140,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824943,123,1,1,9,49,dbl7ir1qugqz8nvp1vzn8im50,1,13.0,47.6,2025-03-14T18:10:24.409Z,2025-03-14T18:10:28Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,5578999835,212,32.0,5578999837,213,1.26,5578999829,56,Back,5578999831,140,22.2,5578999833,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824993,124,1,1,9,53,dbl7ir1qugqz8nvp1vzn8im50,1,23.8,93.5,2025-03-14T18:10:28.001Z,2025-03-14T18:10:31Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,5579000057,56,Back,5579000065,141,67.9,5579000067,212,17.5,5579000061,140,21.7,5579000071,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825011,125,1,1,9,57,dbl7ir1qugqz8nvp1vzn8im50,1,30.1,68.4,2025-03-14T18:10:31.753Z,2025-03-14T18:10:33Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,5579000155,140,33.8,5579000161,213,4.99,5579000153,56,Back,5579000159,212,14.1,5579000157,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825027,126,1,1,9,59,dbl7ir1qugqz8nvp1vzn8im50,1,33.8,48.5,2025-03-14T18:10:33.600Z,2025-03-14T18:10:35Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,5579000233,141,41.0,5579000231,140,41.5,5579000235,212,9.6,5579000237,213,5.72,5579000229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825083,127,1,1,10,1,dbl7ir1qugqz8nvp1vzn8im50,1,40.5,40.3,2025-03-14T18:10:35.705Z,2025-03-14T18:10:42Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,5579000519,213,3.69,5579000517,212,14.1,5579000515,141,29.5,5579000511,56,Back,5579000513,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825135,128,1,1,10,7,dbl7ir1qugqz8nvp1vzn8im50,1,28.9,29.7,2025-03-14T18:10:42.001Z,2025-03-14T18:10:48Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,5579000801,213,2.66,5579000793,56,Back,5579000795,140,12.8,5579000799,212,19.1,5579000797,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825169,129,1,1,10,13,dbl7ir1qugqz8nvp1vzn8im50,0,12.8,45.5,2025-03-14T18:10:48.097Z,2025-03-14T18:10:50Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,5579000989,1,,5579000979,56,Center,5579000981,140,64.2,5579000983,141,72.7,5579000977,155,,5579000985,212,57.1,5579000987,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825217,111,1,1,10,17,8gxd9ry2580pu1b1dd5ny9ymy,0,32.5,21.0,2025-03-14T18:10:52.337Z,2025-03-14T18:10:54Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5579001245,141,68.8,5579001241,56,Center,5579001243,140,57.5,5579001247,212,41.8,5579001251,1,,5579001239,157,,5579001249,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825397,130,1,1,10,26,dbl7ir1qugqz8nvp1vzn8im50,1,43.4,12.0,2025-03-14T18:11:00.977Z,2025-03-14T18:11:07Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,5579002063,1,,5579002061,213,2.63,5579002053,140,12.7,5579002049,56,Back,5579002057,141,38.5,5579002059,212,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825437,131,1,1,10,32,dbl7ir1qugqz8nvp1vzn8im50,1,12.9,40.9,2025-03-14T18:11:07.416Z,2025-03-14T18:11:10Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,5579002259,212,11.0,5579002249,56,Back,5579002255,141,28.0,5579002253,140,19.2,5579002263,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825471,132,1,1,10,35,dbl7ir1qugqz8nvp1vzn8im50,1,19.2,28.0,2025-03-14T18:11:09.953Z,2025-03-14T18:11:14Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,5579002443,212,18.9,5579002441,141,7.9,5579002445,213,5.48,5579002435,56,Back,5579002439,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825479,133,61,1,10,39,dbl7ir1qugqz8nvp1vzn8im50,1,31.8,9.4,2025-03-14T18:11:13.863Z,2025-03-14T18:11:14Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,5579002465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825533,134,1,1,10,40,dbl7ir1qugqz8nvp1vzn8im50,1,32.7,25.3,2025-03-14T18:11:14.928Z,2025-03-14T18:11:19Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,5579002759,56,Back,5579002765,212,9.8,5579002757,155,,5579002767,213,5.75,5579002761,140,40.7,5579002763,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825557,135,1,1,10,44,dbl7ir1qugqz8nvp1vzn8im50,1,41.0,18.2,2025-03-14T18:11:18.881Z,2025-03-14T18:11:22Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,5579002895,140,18.0,5579002893,56,Back,5579002897,141,17.3,5579002899,212,24.2,5579002901,213,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825599,136,1,1,10,47,dbl7ir1qugqz8nvp1vzn8im50,1,18.0,17.3,2025-03-14T18:11:21.864Z,2025-03-14T18:11:25Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,5579003117,140,7.4,5579003115,56,Back,5579003123,213,2.17,5579003121,212,19.8,5579003119,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825639,138,1,1,10,48,dbl7ir1qugqz8nvp1vzn8im50,1,7.1,41.2,2025-03-14T18:11:23.520Z,2025-03-14T18:14:31Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,5579003319,141,42.7,5579003321,212,29.0,5579003323,213,0.04,5579003315,56,Back,5579003317,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825673,139,1,1,10,54,dbl7ir1qugqz8nvp1vzn8im50,1,34.7,42.7,2025-03-14T18:11:28.880Z,2025-03-14T18:11:32Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,5579003481,141,31.5,5579003483,212,15.0,5579003477,56,Back,5579003485,213,5.75,5579003479,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825675,140,1,1,10,57,dbl7ir1qugqz8nvp1vzn8im50,0,46.9,31.5,2025-03-14T18:11:32.152Z,2025-03-14T18:14:32Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,5579003587,233,112,5579003591,286,,5579003501,141,29.4,5579003503,212,3.7,5579003505,213,3.53,5579003585,236,,5579003499,140,43.6,5579003497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825689,112,74,1,10,57,8gxd9ry2580pu1b1dd5ny9ymy,1,53.7,84.4,2025-03-14T18:11:32.153Z,2025-03-14T21:06:51Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5579003613,233,140,5579003579,285,,5579003577,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825717,114,1,1,10,59,8gxd9ry2580pu1b1dd5ny9ymy,1,52.2,91.8,2025-03-14T18:11:34.520Z,2025-03-14T18:11:35Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5579003703,213,5.57,5579003699,212,7.2,5579003695,140,57.4,5579003697,141,84.8,5579003693,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825711,141,43,1,11,0,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-03-14T18:11:35.032Z,2025-03-14T18:11:38Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,5579003675,56,Back,5579003839,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825727,115,1,1,11,0,8gxd9ry2580pu1b1dd5ny9ymy,1,57.7,84.8,2025-03-14T18:11:35.328Z,2025-03-14T18:11:36Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5579003755,56,Back,5579003763,213,3.08,5579003761,212,23.5,5579003757,140,35.4,5579003759,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825755,116,1,1,11,1,8gxd9ry2580pu1b1dd5ny9ymy,1,35.4,86.8,2025-03-14T18:11:36.568Z,2025-03-14T18:11:39Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5579003907,213,2.61,5579003905,212,12.3,5579003903,141,96.0,5579003901,140,25.3,5579003899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825813,117,1,1,11,4,8gxd9ry2580pu1b1dd5ny9ymy,1,26.4,94.4,2025-03-14T18:11:39.144Z,2025-03-14T18:11:45Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5579004245,213,4.45,5579004243,212,25.7,5579004241,141,57.9,5579004237,56,Back,5579004239,140,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825855,118,1,1,11,10,8gxd9ry2580pu1b1dd5ny9ymy,1,21.9,52.1,2025-03-14T18:11:44.936Z,2025-03-14T18:11:50Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,5579004477,212,22.5,5579004479,213,1.37,5579004471,56,Back,5579004473,140,26.1,5579004475,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825877,119,1,1,11,15,8gxd9ry2580pu1b1dd5ny9ymy,1,25.7,84.4,2025-03-14T18:11:50.024Z,2025-03-14T18:11:52Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5579004619,141,37.4,5579004623,213,4.59,5579004621,212,32.2,5579004615,56,Back,5579004617,140,21.9,5579004625,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825905,120,1,1,11,17,8gxd9ry2580pu1b1dd5ny9ymy,1,22.4,37.4,2025-03-14T18:11:52.009Z,2025-03-14T18:11:54Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5579004739,56,Back,5579004749,213,2.00,5579004743,141,53.1,5579004741,140,17.8,5579004745,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825925,121,1,1,11,19,8gxd9ry2580pu1b1dd5ny9ymy,0,17.8,53.4,2025-03-14T18:11:53.911Z,2025-03-14T18:11:56Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,5579004863,212,49.7,5579004861,141,48.2,5579004853,56,Center,5579004851,157,,5579004865,213,6.21,5579004867,1,,5579004859,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787825967,142,1,1,11,22,dbl7ir1qugqz8nvp1vzn8im50,1,36.2,48.5,2025-03-14T18:11:57.223Z,2025-03-14T18:12:00Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,5579005065,56,Back,5579005063,3,,5579005071,212,11.6,5579005073,213,6.22,5579005067,140,47.2,5579005069,141,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
