id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/10/value,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId
2705388541,214,5,1,22,52,dbl7ir1qugqz8nvp1vzn8im50,1,15.8,-1.6,2024-08-03T11:25:00.034Z,2024-08-03T11:25:02Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5128876307,347,,5128876303,56,Back,5128876401,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705388649,215,1,1,23,7,dbl7ir1qugqz8nvp1vzn8im50,1,21.8,0.0,2024-08-03T11:25:15.227Z,2024-08-03T11:25:16Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5128876785,56,Back,5128876793,213,1.29,5128876787,140,23.6,5128876791,212,6.9,5128876789,141,8.2,5128876783,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705388659,216,1,1,23,8,dbl7ir1qugqz8nvp1vzn8im50,1,23.6,8.2,2024-08-03T11:25:15.995Z,2024-08-03T11:25:17Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5128876841,56,Back,5128876845,141,3.2,5128876851,213,5.15,5128876847,212,3.7,5128876843,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705388691,217,1,1,23,10,dbl7ir1qugqz8nvp1vzn8im50,1,27.8,4.7,2024-08-03T11:25:17.371Z,2024-08-03T11:25:20Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5128877003,140,30.4,5128877007,212,7.9,5128877005,141,15.6,5128877009,213,1.22,5128877001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705388739,218,1,1,23,13,dbl7ir1qugqz8nvp1vzn8im50,1,30.2,18.8,2024-08-03T11:25:20.362Z,2024-08-03T11:25:26Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5128877201,56,Back,5128877209,213,1.86,5128877207,212,18.9,5128877203,140,25.1,5128877205,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705388757,219,1,1,23,18,dbl7ir1qugqz8nvp1vzn8im50,1,45.0,57.6,2024-08-03T11:25:26.284Z,2024-08-03T11:25:29Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5128877295,213,0.03,5128877291,141,57.9,5128877289,140,52.0,5128877287,56,Center,5128877293,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705388759,220,1,1,23,22,dbl7ir1qugqz8nvp1vzn8im50,1,52.0,57.9,2024-08-03T11:25:29.451Z,2024-08-03T11:26:48Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5128877301,56,Back,5128877307,212,29.9,5128877305,141,44.3,5128877309,213,3.46,5128877329,156,,5128877303,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705388797,221,1,1,23,24,dbl7ir1qugqz8nvp1vzn8im50,1,24.7,44.2,2024-08-03T11:25:32.226Z,2024-08-03T11:25:34Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5128877499,56,Back,5128877515,213,1.12,5128877503,140,35.0,5128877511,212,24.6,5128877507,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705388833,222,1,1,23,27,dbl7ir1qugqz8nvp1vzn8im50,1,35.0,76.7,2024-08-03T11:25:34.635Z,2024-08-03T11:25:38Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5128877685,213,4.96,5128877677,56,Back,5128877681,141,66.1,5128877679,140,36.7,5128877683,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705388853,223,1,1,23,30,dbl7ir1qugqz8nvp1vzn8im50,1,40.5,61.4,2024-08-03T11:25:38.036Z,2024-08-03T11:25:41Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5128877775,1,,5128877767,140,63.0,5128877771,212,43.0,5128877765,56,Right,5128877769,141,8.6,5128877773,213,5.29,5128877763,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705388887,224,1,1,23,34,dbl7ir1qugqz8nvp1vzn8im50,1,68.4,5.5,2024-08-03T11:25:41.548Z,2024-08-03T11:25:54Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,1.0,,5128877901,140,84.5,5128877905,212,18.2,5128877907,213,0.38,5128878175,210,13,5128877899,56,Right,5128877903,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705388893,225,13,1,23,39,dbl7ir1qugqz8nvp1vzn8im50,1,84.1,34.8,2024-08-03T11:25:47.195Z,2024-08-03T11:25:54Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5128877939,56,Center,5128878195,230,97.7,5128878189,102,55.0,5128878185,55,224,5128878045,72,,5128877935,22,,5128878183,29,,5128878197,231,47.1,5128878191,103,5128878193,215,5128877937,63,5128878181,74,,,,,,,,,,,,,66.7,,,,,,,,
2705388897,212,5,1,23,41,8gxd9ry2580pu1b1dd5ny9ymy,1,-0.8,44.4,2024-08-03T11:25:48.572Z,2024-08-03T13:17:22Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5128877955,56,Back,5128878017,233,226,5128877957,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705388895,226,5,1,23,41,dbl7ir1qugqz8nvp1vzn8im50,0,100.8,55.6,2024-08-03T11:25:48.572Z,2024-08-03T11:25:50Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5128878025,233,212,5128877951,56,Center,5128877953,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389131,213,1,1,24,5,8gxd9ry2580pu1b1dd5ny9ymy,1,4.8,58.1,2024-08-03T11:26:12.773Z,2024-08-03T11:29:56Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5128878981,124,,5128878985,140,11.1,5128878987,141,21.9,5128880523,189,,5128878991,213,4.97,5128878989,212,25.5,5128878995,237,,5128878983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389141,214,1,1,24,7,8gxd9ry2580pu1b1dd5ny9ymy,1,14.2,22.2,2024-08-03T11:26:15.021Z,2024-08-03T11:28:18Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5128879039,56,Back,5128879045,212,11.8,5128879047,213,5.26,5128879041,140,20.1,5128879043,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389157,215,1,1,24,8,8gxd9ry2580pu1b1dd5ny9ymy,1,21.6,6.8,2024-08-03T11:26:16.021Z,2024-08-03T11:26:18Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5128879139,141,8.6,5128879141,212,15.0,5128879143,213,0.08,5128879137,140,35.8,5128879135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389173,227,83,1,24,10,dbl7ir1qugqz8nvp1vzn8im50,0,71.3,93.6,2024-08-03T11:26:17.547Z,2024-08-03T11:51:44Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5128937105,399,3ejggtt1du1cui3wc1f8oqx62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389201,216,1,1,24,10,8gxd9ry2580pu1b1dd5ny9ymy,1,34.2,8.2,2024-08-03T11:26:17.900Z,2024-08-03T11:26:21Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5128879309,141,29.5,5128879311,212,14.8,5128879305,56,Back,5128879313,213,1.79,5128879307,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389251,217,1,1,24,14,8gxd9ry2580pu1b1dd5ny9ymy,1,37.2,29.7,2024-08-03T11:26:21.365Z,2024-08-03T11:26:26Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5128879525,213,0.95,5128879527,1,,5128879519,140,60.5,5128879521,141,79.6,5128879523,212,41.8,5128879515,155,,5128879517,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389295,218,1,1,24,18,8gxd9ry2580pu1b1dd5ny9ymy,1,65.4,83.2,2024-08-03T11:26:26.308Z,2024-08-03T11:26:29Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5128879685,56,Left,5128879693,213,0.80,5128879687,140,71.9,5128879691,212,9.8,5128879689,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389319,219,1,1,24,22,8gxd9ry2580pu1b1dd5ny9ymy,1,73.2,89.0,2024-08-03T11:26:29.733Z,2024-08-03T11:26:32Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5128879785,56,Center,5128879793,213,5.54,5128879787,140,85.6,5128879789,141,71.5,5128879791,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389327,220,61,1,24,24,8gxd9ry2580pu1b1dd5ny9ymy,0,90.3,71.1,2024-08-03T11:26:31.853Z,2024-08-03T11:26:32Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5128879803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389395,229,1,1,24,30,dbl7ir1qugqz8nvp1vzn8im50,0,7.8,3.7,2024-08-03T11:26:37.348Z,2024-08-03T11:26:40Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5128880067,157,,5128880071,140,9.3,5128880157,286,,5128880075,212,1.6,5128880151,236,,5128880077,213,0.00,5128880079,1,,5128880153,233,221,5128880069,56,5128880073,141,,,,,,,,,,,,,,,,,Back,,3.7,,,,,,
2705389379,221,74,1,24,30,8gxd9ry2580pu1b1dd5ny9ymy,1,83.8,92.6,2024-08-03T11:26:37.349Z,2024-08-03T11:26:40Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5128879999,56,Left,5128880165,233,229,5128880001,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389391,222,5,1,24,30,8gxd9ry2580pu1b1dd5ny9ymy,0,84.6,101.5,2024-08-03T11:26:38.189Z,2024-08-03T11:26:49Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5128880053,347,,5128880051,56,Left,5128880491,233,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389473,230,5,1,24,30,dbl7ir1qugqz8nvp1vzn8im50,1,15.4,-1.5,2024-08-03T11:26:38.189Z,2024-08-03T13:17:22Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5128880419,56,Back,5128880463,233,222,5128880421,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389545,231,1,1,24,50,dbl7ir1qugqz8nvp1vzn8im50,0,24.4,0.0,2024-08-03T11:26:57.420Z,2024-08-03T11:26:59Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5128880773,140,55.6,5128880769,107,,5128880779,213,0.16,5128880777,212,33.2,5128880775,141,5.9,5128880781,1,,5128880771,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389559,223,8,1,24,52,8gxd9ry2580pu1b1dd5ny9ymy,1,44.3,82.4,2024-08-03T11:27:00.205Z,2024-08-03T11:27:00Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5128880857,15,,5128880843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389667,232,1,1,24,54,dbl7ir1qugqz8nvp1vzn8im50,1,52.9,26.7,2024-08-03T11:27:01.556Z,2024-08-03T11:27:11Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5128881329,141,85.3,5128881331,212,40.2,5128881323,56,Back,5128881335,1,,5128881327,140,47.8,5128881333,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389695,233,1,1,25,3,dbl7ir1qugqz8nvp1vzn8im50,1,70.0,94.7,2024-08-03T11:27:11.036Z,2024-08-03T11:27:14Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5128881493,141,80.8,5128881495,212,15.8,5128881497,213,3.78,5128881491,140,57.9,5128881489,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389731,234,1,1,25,7,dbl7ir1qugqz8nvp1vzn8im50,1,60.0,77.9,2024-08-03T11:27:14.692Z,2024-08-03T11:27:20Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5128881643,140,42.9,5128881649,213,3.59,5128881647,212,19.9,5128881645,141,65.2,5128881641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389743,235,1,1,25,12,dbl7ir1qugqz8nvp1vzn8im50,1,48.0,69.1,2024-08-03T11:27:19.996Z,2024-08-03T11:27:21Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5128881689,213,1.72,5128881683,140,45.8,5128881681,56,Back,5128881685,141,91.5,5128881687,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389741,224,83,1,25,13,8gxd9ry2580pu1b1dd5ny9ymy,0,58.5,27.6,2024-08-03T11:27:21.180Z,2024-08-03T11:51:43Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5128937103,399,97xbmht3t4t1p9iu6598oq7l5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389823,236,1,1,25,13,dbl7ir1qugqz8nvp1vzn8im50,1,45.8,91.2,2024-08-03T11:27:21.285Z,2024-08-03T11:27:31Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5128882059,141,75.3,5128882063,213,3.51,5128882055,56,Back,5128882061,212,29.9,5128882057,140,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389835,237,1,1,25,24,dbl7ir1qugqz8nvp1vzn8im50,1,21.9,50.0,2024-08-03T11:27:31.525Z,2024-08-03T11:27:33Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5128882119,212,8.8,5128882121,213,4.50,5128882117,141,37.4,5128882113,56,Back,5128882115,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389937,238,1,1,25,33,dbl7ir1qugqz8nvp1vzn8im50,1,25.0,34.6,2024-08-03T11:27:40.366Z,2024-08-03T11:27:44Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5128882581,140,13.8,5128882585,212,16.1,5128882587,213,2.39,5128882579,56,Back,5128882583,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705389953,239,1,1,25,37,dbl7ir1qugqz8nvp1vzn8im50,1,14.5,51.0,2024-08-03T11:27:44.613Z,2024-08-03T11:27:46Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5128882643,213,0.54,5128882635,56,Back,5128882637,140,27.3,5128882639,141,62.9,5128882641,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390007,240,1,1,25,39,dbl7ir1qugqz8nvp1vzn8im50,1,27.1,60.3,2024-08-03T11:27:46.437Z,2024-08-03T11:27:52Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5128882861,141,55.4,5128882865,213,3.33,5128882859,140,10.1,5128882857,56,Back,5128882863,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390035,241,1,1,25,45,dbl7ir1qugqz8nvp1vzn8im50,0,13.2,47.5,2024-08-03T11:27:52.357Z,2024-08-03T11:27:55Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5128882991,213,6.22,5128882989,212,57.2,5128882983,56,Center,5128882981,157,,5128882993,1,,5128882987,141,42.4,5128882985,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390057,225,1,1,25,48,8gxd9ry2580pu1b1dd5ny9ymy,0,39.0,67.9,2024-08-03T11:27:56.028Z,2024-08-03T11:27:58Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5128883109,3,,5128883111,56,Center,5128883117,212,17.3,5128883115,141,50.7,5128883119,213,5.54,5128883113,140,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390101,242,1,1,25,52,dbl7ir1qugqz8nvp1vzn8im50,1,43.2,67.6,2024-08-03T11:28:00.158Z,2024-08-03T11:28:03Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5128883303,212,18.2,5128883297,56,Back,5128883305,213,1.48,5128883301,141,94.2,5128883299,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390127,243,1,1,25,56,dbl7ir1qugqz8nvp1vzn8im50,1,44.9,94.1,2024-08-03T11:28:03.534Z,2024-08-03T11:28:06Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5128883415,141,76.3,5128883413,140,33.4,5128883417,212,17.1,5128883411,56,Back,5128883419,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390147,244,1,1,25,58,dbl7ir1qugqz8nvp1vzn8im50,1,33.4,76.3,2024-08-03T11:28:06.005Z,2024-08-03T11:28:08Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5128883501,56,Back,5128883509,213,5.12,5128883503,140,36.0,5128883507,212,6.9,5128883505,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390155,245,1,1,26,1,dbl7ir1qugqz8nvp1vzn8im50,1,35.4,66.7,2024-08-03T11:28:08.685Z,2024-08-03T11:28:10Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5128883539,212,8.4,5128883537,141,71.5,5128883533,56,Back,5128883535,140,42.8,5128883541,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390173,246,1,1,26,2,dbl7ir1qugqz8nvp1vzn8im50,1,42.8,71.5,2024-08-03T11:28:10.021Z,2024-08-03T11:29:58Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5128883627,140,32.5,5128883633,213,3.32,5128883625,56,Back,5128883687,156,,5128883629,141,68.7,5128883631,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390191,247,1,1,26,5,dbl7ir1qugqz8nvp1vzn8im50,1,32.4,68.5,2024-08-03T11:28:12.766Z,2024-08-03T11:28:14Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5128883713,141,32.1,5128883709,56,Back,5128883711,140,32.6,5128883717,213,4.72,5128883715,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390235,248,1,1,26,10,dbl7ir1qugqz8nvp1vzn8im50,0,47.7,24.1,2024-08-03T11:28:17.389Z,2024-08-03T11:28:21Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5128883917,56,Center,5128883921,141,40.1,5128883923,212,22.5,5128883919,140,66.5,5128883925,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390253,226,8,1,26,16,8gxd9ry2580pu1b1dd5ny9ymy,1,34.1,60.2,2024-08-03T11:28:23.483Z,2024-08-03T11:28:30Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5128883999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390269,227,4,1,26,16,8gxd9ry2580pu1b1dd5ny9ymy,1,33.9,60.1,2024-08-03T11:28:23.500Z,2024-08-03T11:47:51Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5128884103,56,Back,5128884107,265,,5128884105,152,,5128900775,286,,5128884101,13,,5128900803,233,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390255,249,4,1,26,16,dbl7ir1qugqz8nvp1vzn8im50,0,66.1,39.9,2024-08-03T11:28:23.501Z,2024-08-03T11:36:26Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5128884053,285,,5128884049,152,,5128900807,233,227,5128884047,56,Center,5128884051,265,,5128884045,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390343,228,1,1,26,28,8gxd9ry2580pu1b1dd5ny9ymy,1,31.9,60.0,2024-08-03T11:28:35.963Z,2024-08-03T12:02:22Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5128884417,140,32.4,5128884415,56,Back,5128884423,213,4.74,5128946079,5,,5128884421,212,20.2,5128946081,152,,5128884419,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390353,229,1,1,26,29,8gxd9ry2580pu1b1dd5ny9ymy,1,32.4,30.3,2024-08-03T11:28:36.827Z,2024-08-03T11:28:38Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5128884459,141,11.0,5128884463,213,5.46,5128884455,56,Back,5128884461,212,18.0,5128884457,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390369,230,1,1,26,30,8gxd9ry2580pu1b1dd5ny9ymy,1,44.3,9.7,2024-08-03T11:28:37.899Z,2024-08-03T11:28:40Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5128884515,56,Back,5128884517,140,31.4,5128884521,212,16.8,5128884523,213,2.51,5128884519,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390387,231,1,1,26,33,8gxd9ry2580pu1b1dd5ny9ymy,1,35.1,23.4,2024-08-03T11:28:40.340Z,2024-08-03T11:28:43Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5128884605,213,1.84,5128884601,212,22.8,5128884593,56,Back,5128884595,140,29.3,5128884597,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390411,232,1,1,26,35,8gxd9ry2580pu1b1dd5ny9ymy,1,31.2,62.3,2024-08-03T11:28:43.005Z,2024-08-03T11:28:46Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5128884737,140,50.9,5128884735,56,Left,5128884743,213,0.76,5128884741,212,28.7,5128884739,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390439,233,1,1,26,38,8gxd9ry2580pu1b1dd5ny9ymy,1,53.3,91.2,2024-08-03T11:28:46.291Z,2024-08-03T11:28:49Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5128884873,212,9.5,5128884869,140,52.9,5128884875,213,4.67,5128884871,141,77.2,5128884867,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390459,234,1,1,26,42,8gxd9ry2580pu1b1dd5ny9ymy,0,52.2,72.0,2024-08-03T11:28:49.636Z,2024-08-03T11:28:52Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5128884949,140,75.6,5128884953,212,44.6,5128884957,1,,5128884955,213,5.30,5128884951,141,17.3,5128884947,56,Right,5128884945,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390475,250,61,1,26,47,dbl7ir1qugqz8nvp1vzn8im50,0,22.7,88.3,2024-08-03T11:28:54.629Z,2024-08-03T11:28:54Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5128885017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390489,235,56,1,26,48,8gxd9ry2580pu1b1dd5ny9ymy,1,72.7,2.2,2024-08-03T11:28:56.260Z,2024-08-03T12:02:27Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5128885079,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390503,236,5,1,26,49,8gxd9ry2580pu1b1dd5ny9ymy,1,73.0,-1.8,2024-08-03T11:28:56.382Z,2024-08-03T13:17:22Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5128885143,347,,5128885141,56,Right,5128886039,233,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390551,251,5,1,26,49,dbl7ir1qugqz8nvp1vzn8im50,0,27.0,101.8,2024-08-03T11:28:56.382Z,2024-08-03T11:29:27Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5128886045,233,236,5128885389,347,,5128885387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390541,237,1,1,26,52,8gxd9ry2580pu1b1dd5ny9ymy,1,73.0,0.0,2024-08-03T11:28:59.579Z,2024-08-03T11:30:47Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5128885321,213,0.50,5128885313,56,Right,5128885317,141,8.5,5128885315,140,85.5,5128885311,107,,5128885319,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390565,253,83,1,26,56,dbl7ir1qugqz8nvp1vzn8im50,0,5.5,87.1,2024-08-03T11:29:03.798Z,2024-08-03T11:51:43Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5128937099,399,bfvdr7ckiersz26ya2kq9f1g4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390547,238,1,1,26,56,8gxd9ry2580pu1b1dd5ny9ymy,0,97.5,25.8,2024-08-03T11:29:04.275Z,2024-08-03T11:29:07Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5128885343,140,97.5,5128885349,213,1.57,5128885453,233,252,5128885451,236,,5128885347,212,5.4,5128885345,141,33.7,5128885457,286,,5128885341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705390559,252,74,1,26,56,dbl7ir1qugqz8nvp1vzn8im50,1,2.4,72.1,2024-08-03T11:29:04.276Z,2024-08-03T13:14:26Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5128885427,56,Back,5128885467,233,238,5128885429,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
