id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2730057493,190,12,1,19,54,f1h34qp5zbfl489q8vnkhiq9s,1,7.5,67.4,2024-10-04T17:21:01.049Z,2024-10-04T17:21:07Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5264352305,15,,5264352285,212,38.4,5264352275,56,Back,5264352279,140,41.7,5264352283,141,87.5,5264352287,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057541,256,1,1,20,1,ajtb177oqwawkdwbqhldmq6mx,0,58.0,11.0,2024-10-04T17:21:07.164Z,2024-10-04T17:21:07Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5264352629,140,62.9,5264352631,141,0.0,5264352633,212,10.2,5264352637,1,,5264352625,157,,5264352627,56,Right,5264352635,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057689,191,5,1,20,1,f1h34qp5zbfl489q8vnkhiq9s,1,36.1,101.7,2024-10-04T17:21:07.282Z,2024-10-04T19:21:47Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5264353535,347,,5264353579,233,257,5264353533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057545,257,5,1,20,1,ajtb177oqwawkdwbqhldmq6mx,0,63.9,-1.7000000000000002,2024-10-04T17:21:07.282Z,2024-10-04T19:21:47Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5264352655,347,,5264352653,56,Right,5264353601,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057707,192,1,1,20,19,f1h34qp5zbfl489q8vnkhiq9s,1,35.9,100.0,2024-10-04T17:21:25.986Z,2024-10-04T17:21:27Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5264353643,140,40.0,5264353639,107,,5264353641,56,Back,5264353649,212,7.9,5264353645,141,91.2,5264353651,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057717,193,1,1,20,20,f1h34qp5zbfl489q8vnkhiq9s,1,40.0,91.2,2024-10-04T17:21:26.874Z,2024-10-04T17:21:29Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5264353709,141,95.4,5264353705,56,Back,5264353713,213,2.84,5264353707,140,31.2,5264353711,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057727,194,1,1,20,23,f1h34qp5zbfl489q8vnkhiq9s,0,31.1,95.1,2024-10-04T17:21:29.097Z,2024-10-04T17:21:30Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5264353785,141,50.1,5264353781,56,Center,5264353795,1,,5264353791,212,40.1,5264353793,213,5.42,5264353779,157,,5264353783,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057745,258,1,1,20,24,ajtb177oqwawkdwbqhldmq6mx,0,44.5,50.1,2024-10-04T17:21:30.428Z,2024-10-04T17:21:33Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5264353875,141,46.3,5264353871,56,Center,5264353869,3,,5264353879,213,6.14,5264353873,140,61.7,5264353877,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057747,195,44,1,20,26,f1h34qp5zbfl489q8vnkhiq9s,1,37.6,50.2,2024-10-04T17:21:32.674Z,2024-10-04T19:21:28Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5264353885,285,,5264353967,233,259,5264353883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057749,259,44,1,20,26,ajtb177oqwawkdwbqhldmq6mx,0,62.4,49.8,2024-10-04T17:21:32.675Z,2024-10-04T19:21:28Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5264353889,286,,5264353887,56,Center,5264354011,233,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057769,196,1,1,20,27,f1h34qp5zbfl489q8vnkhiq9s,1,37.8,47.6,2024-10-04T17:21:33.202Z,2024-10-04T17:21:35Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5264354065,212,17.8,5264354059,56,Back,5264354067,213,1.27,5264354063,141,72.6,5264354061,140,42.9,5264354057,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057773,197,1,1,20,29,f1h34qp5zbfl489q8vnkhiq9s,0,42.9,72.6,2024-10-04T17:21:35.266Z,2024-10-04T17:21:36Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5264354075,140,61.7,5264354079,212,19.7,5264354071,155,,5264354081,213,0.01,5264354073,56,Center,5264354077,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057795,260,1,1,20,30,ajtb177oqwawkdwbqhldmq6mx,1,40.7,30.4,2024-10-04T17:21:36.077Z,2024-10-04T17:21:38Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5264354201,56,Center,5264354207,212,13.7,5264354203,140,53.0,5264354199,3,,5264354205,141,23.6,5264354209,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057797,261,50,1,20,32,ajtb177oqwawkdwbqhldmq6mx,1,57.5,25.9,2024-10-04T17:21:38.677Z,2024-10-04T19:20:45Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5264354219,286,,5264354217,56,Center,5264354499,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057849,198,7,1,20,32,f1h34qp5zbfl489q8vnkhiq9s,1,42.5,74.1,2024-10-04T17:21:38.678Z,2024-10-04T19:20:45Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5264354477,285,,5264354475,56,Back,5264354481,233,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057859,199,1,1,20,40,f1h34qp5zbfl489q8vnkhiq9s,1,84.2,69.9,2024-10-04T17:21:46.346Z,2024-10-04T17:21:48Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5264354559,213,4.58,5264354557,212,16.5,5264354553,140,82.2,5264354555,141,45.8,5264354551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057885,200,1,1,20,42,f1h34qp5zbfl489q8vnkhiq9s,1,82.2,45.8,2024-10-04T17:21:48.594Z,2024-10-04T17:21:52Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5264354739,213,4.78,5264354735,141,25.4,5264354737,212,13.9,5264354733,140,83.1,5264354731,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057891,201,1,1,20,46,f1h34qp5zbfl489q8vnkhiq9s,0,89.4,25.6,2024-10-04T17:21:52.298Z,2024-10-04T17:21:54Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5264354787,140,88.8,5264354789,141,48.1,5264354793,213,1.61,5264354791,212,15.3,5264354781,2,,5264354785,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057907,262,12,1,20,46,ajtb177oqwawkdwbqhldmq6mx,1,11.2,49.9,2024-10-04T17:21:52.877Z,2024-10-04T17:21:55Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5264354897,213,3.02,5264354893,141,52.1,5264354963,167,,5264354889,56,Back,5264354891,140,0.0,5264354895,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057949,202,6,1,20,48,f1h34qp5zbfl489q8vnkhiq9s,1,100.0,45.4,2024-10-04T17:21:54.399Z,2024-10-04T19:22:09Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5264430141,233,263,5264355171,75,,5264355169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057915,263,6,1,20,48,ajtb177oqwawkdwbqhldmq6mx,0,0.0,54.6,2024-10-04T17:21:54.399Z,2024-10-04T19:22:10Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5264355049,73,,5264355047,56,Back,5264430189,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058135,203,1,1,21,17,f1h34qp5zbfl489q8vnkhiq9s,1,99.5,0.5,2024-10-04T17:22:23.403Z,2024-10-04T17:22:29Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5264356199,212,19.4,5264356195,140,96.1,5264356201,213,1.76,5264356193,56,Center,5264356197,141,28.6,5264356191,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058153,204,1,1,21,19,f1h34qp5zbfl489q8vnkhiq9s,1,96.1,26.3,2024-10-04T17:22:25.843Z,2024-10-04T17:22:28Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5264356309,56,Center,5264356315,212,3.6,5264356317,213,0.11,5264356313,141,26.9,5264356311,140,99.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058157,205,1,1,21,22,f1h34qp5zbfl489q8vnkhiq9s,0,99.5,26.9,2024-10-04T17:22:28.163Z,2024-10-04T17:22:28Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5264356345,155,,5264356351,141,42.8,5264356349,140,88.7,5264356353,212,15.7,5264356355,213,2.38,5264356341,2,,5264356347,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058205,264,12,1,21,22,ajtb177oqwawkdwbqhldmq6mx,1,10.8,54.8,2024-10-04T17:22:28.357Z,2024-10-04T17:22:34Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5264356695,212,10.1,5264356691,140,15.7,5264356689,56,Back,5264356693,141,67.5,5264356697,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058175,206,13,1,21,24,f1h34qp5zbfl489q8vnkhiq9s,1,88.2,31.9,2024-10-04T17:22:30.667Z,2024-10-04T17:22:41Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5264357027,231,46.0,5264356769,72,,5264357017,102,61.3,5264357021,215,,5264356767,25,,5264357019,103,62.5,5264356463,56,Center,5264357023,458,,5264357015,77,5264356461,63,,5264357025,230,,,,,,,98.2,,,,,,,,,,,,,,,,
2730058185,207,5,1,21,26,f1h34qp5zbfl489q8vnkhiq9s,0,100.4,57.4,2024-10-04T17:22:32.788Z,2024-10-04T17:22:53Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5264357601,233,265,5264356521,56,Center,5264356523,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058333,265,5,1,21,26,ajtb177oqwawkdwbqhldmq6mx,1,-0.4,42.6,2024-10-04T17:22:32.788Z,2024-10-04T19:21:47Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5264357557,56,Back,5264357559,346,,5264357589,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058365,266,1,1,21,46,ajtb177oqwawkdwbqhldmq6mx,1,4.4,50.7,2024-10-04T17:22:52.694Z,2024-10-04T17:22:56Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5264357739,124,,5264357743,140,14.3,5264357747,212,14.1,5264357741,56,Back,5264357749,213,0.75,5264357753,237,,5264357763,189,,5264357745,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058409,267,1,1,21,51,ajtb177oqwawkdwbqhldmq6mx,1,17.8,68.5,2024-10-04T17:22:57.422Z,2024-10-04T17:23:02Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5264357973,213,0.72,5264357967,140,30.4,5264357969,141,85.7,5264357965,56,Back,5264357971,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058413,268,1,1,21,56,ajtb177oqwawkdwbqhldmq6mx,1,34.2,87.1,2024-10-04T17:23:02.430Z,2024-10-04T17:23:03Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5264357995,56,Back,5264358001,212,8.9,5264358003,213,4.22,5264357997,140,30.2,5264357999,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058433,269,1,1,21,57,ajtb177oqwawkdwbqhldmq6mx,1,29.9,75.3,2024-10-04T17:23:03.285Z,2024-10-04T17:23:05Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5264358099,212,18.1,5264358101,213,4.51,5264358095,140,26.4,5264358097,141,49.3,5264358093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058439,270,1,1,21,59,ajtb177oqwawkdwbqhldmq6mx,1,26.4,49.1,2024-10-04T17:23:05.590Z,2024-10-04T17:23:06Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5264358131,56,Back,5264358133,140,34.3,5264358135,141,52.2,5264358141,213,0.25,5264358139,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058451,271,1,1,22,0,ajtb177oqwawkdwbqhldmq6mx,1,34.3,52.2,2024-10-04T17:23:06.310Z,2024-10-04T17:23:07Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5264358199,141,48.1,5264358195,56,Back,5264358201,212,7.2,5264358197,140,28.0,5264358203,213,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058461,272,1,1,22,0,ajtb177oqwawkdwbqhldmq6mx,1,28.0,47.9,2024-10-04T17:23:07.070Z,2024-10-04T17:23:08Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5264358281,140,33.5,5264358283,141,16.8,5264358287,213,4.98,5264358285,212,21.9,5264358279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058483,273,1,1,22,2,ajtb177oqwawkdwbqhldmq6mx,1,34.8,16.7,2024-10-04T17:23:08.662Z,2024-10-04T17:23:12Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5264358421,213,2.65,5264358415,140,24.1,5264358417,141,25.5,5264358413,56,Back,5264358419,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058521,274,1,1,22,5,ajtb177oqwawkdwbqhldmq6mx,1,24.9,33.7,2024-10-04T17:23:11.958Z,2024-10-04T17:23:18Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5264358647,140,28.8,5264358649,141,65.4,5264358653,213,1.38,5264358645,56,Back,5264358651,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058531,275,1,1,22,12,ajtb177oqwawkdwbqhldmq6mx,0,32.0,68.5,2024-10-04T17:23:18.382Z,2024-10-04T17:23:21Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5264358739,1,,5264358727,155,,5264358735,212,45.1,5264358737,213,6.14,5264358733,141,58.8,5264358729,56,Center,5264358731,140,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058609,209,1,1,22,32,f1h34qp5zbfl489q8vnkhiq9s,1,13.7,54.5,2024-10-04T17:23:38.693Z,2024-10-04T17:23:42Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5264359251,56,Back,5264359255,141,79.5,5264359257,212,22.8,5264359253,140,28.2,5264359249,123,,5264359259,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058617,210,1,1,22,36,f1h34qp5zbfl489q8vnkhiq9s,0,28.2,79.5,2024-10-04T17:23:42.141Z,2024-10-04T17:23:43Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5264359305,140,59.7,5264359309,212,33.9,5264359311,213,6.07,5264359301,157,,5264359303,56,Center,5264359313,1,,5264359307,141,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058631,276,1,1,22,37,ajtb177oqwawkdwbqhldmq6mx,0,40.9,29.8,2024-10-04T17:23:43.910Z,2024-10-04T17:23:44Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5264359459,3,,5264359461,56,Back,5264359465,141,41.9,5264359463,140,48.4,5264359467,212,11.4,5264359469,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058649,211,1,1,22,39,f1h34qp5zbfl489q8vnkhiq9s,1,46.0,53.6,2024-10-04T17:23:45.116Z,2024-10-04T17:23:47Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5264359585,212,27.0,5264359579,56,Left,5264359581,140,57.9,5264359587,213,1.09,5264359583,141,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058693,212,2,1,22,41,f1h34qp5zbfl489q8vnkhiq9s,1,59.1,90.9,2024-10-04T17:23:47.700Z,2024-10-04T17:23:53Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5264359905,141,86.7,5264359925,7,4jve632xnmqujh4ioaxpaovai,5264359927,56,Left,5264359903,140,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058797,278,1,1,22,58,ajtb177oqwawkdwbqhldmq6mx,1,23.7,16.5,2024-10-04T17:24:04.881Z,2024-10-04T17:24:08Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5264360503,5,,5264360507,56,Back,5264360513,212,10.3,5264360511,141,21.3,5264360509,140,33.0,5264360505,241,,5264360515,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058817,279,1,1,23,2,ajtb177oqwawkdwbqhldmq6mx,1,34.6,14.7,2024-10-04T17:24:08.582Z,2024-10-04T17:24:10Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5264360615,56,Back,5264360621,212,8.9,5264360623,213,2.48,5264360619,141,22.7,5264360617,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058829,280,1,1,23,4,ajtb177oqwawkdwbqhldmq6mx,1,24.9,26.7,2024-10-04T17:24:10.582Z,2024-10-04T17:24:13Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5264360719,56,Back,5264360723,141,52.2,5264360727,213,1.49,5264360721,140,26.2,5264360725,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058877,281,1,1,23,6,ajtb177oqwawkdwbqhldmq6mx,1,26.2,57.9,2024-10-04T17:24:12.854Z,2024-10-04T17:24:20Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5264361081,212,10.2,5264361077,140,25.4,5264361083,213,4.63,5264361075,56,Back,5264361079,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058887,282,1,1,23,14,ajtb177oqwawkdwbqhldmq6mx,1,34.7,40.4,2024-10-04T17:24:20.606Z,2024-10-04T17:24:22Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5264361165,213,4.73,5264361159,140,34.9,5264361161,141,21.0,5264361157,56,Back,5264361163,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058911,283,1,1,23,16,ajtb177oqwawkdwbqhldmq6mx,1,37.0,20.0,2024-10-04T17:24:22.718Z,2024-10-04T17:24:25Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5264361291,56,Back,5264361297,212,12.8,5264361293,140,46.9,5264361295,141,8.9,5264361299,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058917,284,1,1,23,19,ajtb177oqwawkdwbqhldmq6mx,1,43.9,15.2,2024-10-04T17:24:25.455Z,2024-10-04T17:24:27Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5264361327,56,Back,5264361335,213,3.30,5264361329,140,31.5,5264361331,141,12.2,5264361333,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058939,285,1,1,23,20,ajtb177oqwawkdwbqhldmq6mx,1,31.5,11.7,2024-10-04T17:24:27.039Z,2024-10-04T17:24:30Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5264361461,141,31.0,5264361457,56,Back,5264361463,212,22.1,5264361465,213,2.50,5264361459,140,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058971,286,1,1,23,24,ajtb177oqwawkdwbqhldmq6mx,1,13.6,34.9,2024-10-04T17:24:30.278Z,2024-10-04T17:24:34Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5264361669,56,Back,5264361673,141,63.4,5264361677,213,1.19,5264361671,140,20.9,5264361675,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058995,287,1,1,23,28,ajtb177oqwawkdwbqhldmq6mx,1,20.7,69.7,2024-10-04T17:24:34.647Z,2024-10-04T17:24:37Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5264361823,141,87.5,5264361827,213,1.05,5264361819,56,Back,5264361825,212,13.9,5264361821,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059015,288,1,1,23,30,ajtb177oqwawkdwbqhldmq6mx,1,27.3,93.5,2024-10-04T17:24:37.031Z,2024-10-04T17:24:41Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5264361943,213,6.05,5264361939,141,88.3,5264361941,212,15.1,5264361935,56,Back,5264361937,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059017,289,50,1,23,34,ajtb177oqwawkdwbqhldmq6mx,1,44.0,86.6,2024-10-04T17:24:40.628Z,2024-10-04T19:20:46Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5264361951,56,Back,5264361953,286,,5264362023,233,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059011,213,7,1,23,34,f1h34qp5zbfl489q8vnkhiq9s,0,56.0,13.4,2024-10-04T17:24:40.629Z,2024-10-04T19:20:46Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5264361919,56,Right,5264362005,233,289,5264361921,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059051,290,1,1,23,37,ajtb177oqwawkdwbqhldmq6mx,1,38.8,89.1,2024-10-04T17:24:43.623Z,2024-10-04T17:24:45Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5264362133,141,79.6,5264362137,213,3.57,5264362131,140,25.4,5264362135,212,15.5,5264362129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059075,291,1,1,23,39,ajtb177oqwawkdwbqhldmq6mx,1,25.6,76.6,2024-10-04T17:24:45.335Z,2024-10-04T17:24:48Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5264362273,213,4.67,5264362267,140,24.4,5264362269,141,35.4,5264362265,56,Back,5264362271,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059121,292,1,1,23,42,ajtb177oqwawkdwbqhldmq6mx,1,24.4,33.1,2024-10-04T17:24:48.463Z,2024-10-04T17:24:54Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5264362523,141,9.8,5264362527,213,5.10,5264362519,56,Back,5264362521,140,30.5,5264362525,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059165,293,1,1,23,48,ajtb177oqwawkdwbqhldmq6mx,1,48.9,6.7,2024-10-04T17:24:54.527Z,2024-10-04T17:24:58Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5264362759,140,42.0,5264362765,213,2.22,5264362763,212,11.9,5264362757,56,Back,5264362761,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059191,294,1,1,23,52,ajtb177oqwawkdwbqhldmq6mx,1,41.9,26.7,2024-10-04T17:24:58.239Z,2024-10-04T17:25:02Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5264362931,213,1.91,5264362927,141,41.0,5264362923,56,Back,5264362929,212,10.3,5264362925,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059223,295,1,1,23,56,ajtb177oqwawkdwbqhldmq6mx,1,43.6,47.5,2024-10-04T17:25:02.359Z,2024-10-04T17:25:06Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5264363103,155,,5264363113,213,0.99,5264363107,140,60.0,5264363111,212,31.5,5264363109,141,86.3,5264363105,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059269,296,1,1,24,0,ajtb177oqwawkdwbqhldmq6mx,1,61.7,81.4,2024-10-04T17:25:06.615Z,2024-10-04T17:25:13Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5264363409,56,Back,5264363415,212,16.8,5264363413,141,79.7,5264363417,213,3.21,5264363411,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059293,297,1,1,24,7,ajtb177oqwawkdwbqhldmq6mx,1,44.8,78.8,2024-10-04T17:25:13.095Z,2024-10-04T17:25:17Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5264363589,56,Back,5264363597,213,4.44,5264363593,141,55.4,5264363595,212,16.5,5264363591,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059305,298,1,1,24,10,ajtb177oqwawkdwbqhldmq6mx,1,44.2,54.0,2024-10-04T17:25:17.015Z,2024-10-04T17:25:19Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5264363663,212,31.3,5264363661,141,89.9,5264363657,56,Left,5264363665,213,0.89,5264363659,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059313,299,1,1,24,13,ajtb177oqwawkdwbqhldmq6mx,0,64.9,84.4,2024-10-04T17:25:19.615Z,2024-10-04T17:25:20Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5264363723,213,4.96,5264363717,140,68.1,5264363719,141,64.9,5264363715,56,Center,5264363721,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
