id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/value
2735201419,190,44,1,25,42,f1h34qp5zbfl489q8vnkhiq9s,0,58.0,42.2,2024-10-19T11:27:42.023Z,2024-10-19T11:27:49Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5292446097,56,Center,5292446099,286,,5292446271,233,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735201371,299,1,1,25,42,6wwwud48qahpwrfxs20334qk5,0,46.2,59.6,2024-10-19T11:27:42.230Z,2024-10-19T11:27:43Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5292445855,141,62.6,5292445859,213,0.34,5292445849,3,,5292445857,212,6.1,5292445851,56,Center,5292445853,140,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735201439,191,1,1,25,43,f1h34qp5zbfl489q8vnkhiq9s,1,52.9,32.5,2024-10-19T11:27:43.455Z,2024-10-19T11:27:49Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5292446205,141,17.3,5292446209,213,4.44,5292446207,212,10.7,5292446201,56,Right,5292446203,140,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735201457,192,1,1,25,47,f1h34qp5zbfl489q8vnkhiq9s,1,52.4,20.0,2024-10-19T11:27:47.095Z,2024-10-19T11:27:50Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5292446329,140,39.1,5292446327,56,Back,5292446335,213,2.02,5292446337,1,,5292446331,141,63.0,5292446333,212,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735201471,193,1,1,25,50,f1h34qp5zbfl489q8vnkhiq9s,1,39.0,63.0,2024-10-19T11:27:50.359Z,2024-10-19T11:27:51Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5292446395,56,Center,5292446397,140,51.2,5292446399,141,51.6,5292446403,213,5.74,5292446401,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735201485,194,1,1,25,51,f1h34qp5zbfl489q8vnkhiq9s,1,51.2,51.6,2024-10-19T11:27:51.335Z,2024-10-19T11:27:54Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5292446525,156,,5292446489,279,G,5292446487,213,2.83,5292446485,212,15.2,5292446477,56,Back,5292446479,140,37.4,5292446481,141,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735201549,195,1,1,25,54,f1h34qp5zbfl489q8vnkhiq9s,1,37.7,58.7,2024-10-19T11:27:53.975Z,2024-10-19T11:27:59Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5292446783,213,4.50,5292446775,140,34.9,5292446779,212,14.0,5292446777,141,38.5,5292446773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735201585,196,1,1,25,59,f1h34qp5zbfl489q8vnkhiq9s,1,38.1,31.1,2024-10-19T11:27:59.406Z,2024-10-19T11:28:03Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5292446979,141,25.6,5292446977,140,57.8,5292446975,56,Center,5292446981,212,21.0,5292446983,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735201613,197,1,1,26,3,f1h34qp5zbfl489q8vnkhiq9s,1,62.9,35.8,2024-10-19T11:28:03.159Z,2024-10-19T11:28:07Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5292447123,212,18.3,5292447121,141,62.3,5292447125,213,1.76,5292447117,56,Center,5292447119,140,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735201641,198,1,1,26,7,f1h34qp5zbfl489q8vnkhiq9s,1,62.9,61.5,2024-10-19T11:28:06.983Z,2024-10-19T11:28:09Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5292447257,213,0.84,5292447249,56,Left,5292447255,212,29.5,5292447251,140,81.6,5292447253,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735201657,199,1,1,26,9,f1h34qp5zbfl489q8vnkhiq9s,1,81.6,93.9,2024-10-19T11:28:09.167Z,2024-10-19T11:28:12Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5292447361,212,14.6,5292447363,213,4.58,5292447355,56,Center,5292447357,140,79.7,5292447359,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735201673,200,1,1,26,11,f1h34qp5zbfl489q8vnkhiq9s,1,78.0,66.6,2024-10-19T11:28:11.895Z,2024-10-19T11:28:15Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5292447445,213,4.91,5292447441,141,48.4,5292447439,140,80.3,5292447437,56,Center,5292447443,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735201685,201,1,1,26,15,f1h34qp5zbfl489q8vnkhiq9s,1,80.3,48.4,2024-10-19T11:28:14.920Z,2024-10-19T11:28:17Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5292447533,156,,5292447491,212,14.0,5292447487,140,68.8,5292447489,141,58.7,5292447485,56,Center,5292447493,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735201709,202,1,1,26,17,f1h34qp5zbfl489q8vnkhiq9s,1,68.8,58.7,2024-10-19T11:28:17.335Z,2024-10-19T11:28:18Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5292447613,213,2.03,5292447605,56,Left,5292447609,141,85.7,5292447611,212,20.5,5292447607,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735201737,203,1,1,26,18,f1h34qp5zbfl489q8vnkhiq9s,1,60.1,85.7,2024-10-19T11:28:18.431Z,2024-10-19T11:28:29Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,1.0,,5292447763,213,5.06,5292447755,56,Center,5292447757,140,64.5,5292447759,141,66.8,5292448065,210,13,5292447761,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735201741,204,13,1,26,21,f1h34qp5zbfl489q8vnkhiq9s,1,68.1,63.0,2024-10-19T11:28:21.167Z,2024-10-19T11:28:30Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5292448081,29,,5292448083,55,203,5292447787,22,,5292447791,56,Center,5292447971,20,,5292448093,230,98.6,5292448091,215,,5292448087,102,55.6,5292448079,85,,5292448095,231,50,5292447789,18,5292448089,103,58.3,,,,,,,,,,,,,
2735201753,205,5,1,26,22,f1h34qp5zbfl489q8vnkhiq9s,0,101.4,55.0,2024-10-19T11:28:22.885Z,2024-10-19T12:03:54Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5292447861,346,,5292447985,233,300,5292447859,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735201769,300,5,1,26,22,6wwwud48qahpwrfxs20334qk5,1,-1.4,45.0,2024-10-19T11:28:22.885Z,2024-10-19T11:28:29Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5292447949,346,,5292447947,56,Back,5292447955,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735201941,301,1,1,26,41,6wwwud48qahpwrfxs20334qk5,1,4.5,38.0,2024-10-19T11:28:41.229Z,2024-10-19T11:28:46Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5292448789,124,,5292448791,56,Back,5292448803,237,,5292448793,140,3.8,5292448799,213,1.67,5292448797,212,7.4,5292448795,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735201973,302,1,1,26,46,6wwwud48qahpwrfxs20334qk5,1,4.8,49.0,2024-10-19T11:28:46.637Z,2024-10-19T11:28:50Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5292448965,213,1.33,5292448959,140,9.9,5292448957,56,Back,5292448963,212,22.1,5292448961,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202005,303,1,1,26,50,6wwwud48qahpwrfxs20334qk5,1,9.2,84.4,2024-10-19T11:28:50.357Z,2024-10-19T11:28:54Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5292449153,141,59.6,5292449151,140,34.6,5292449147,155,,5292449157,213,5.72,5292449149,56,Back,5292449155,212,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735203209,319,44,1,26,55,6wwwud48qahpwrfxs20334qk5,1,46.8,67.7,2024-10-19T11:28:55.164Z,2024-10-19T11:31:00Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5292455061,285,,5292455951,233,219,5292455059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202479,219,44,1,26,55,f1h34qp5zbfl489q8vnkhiq9s,0,56.4,34.8,2024-10-19T11:28:55.165Z,2024-10-19T11:30:50Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5292455999,233,319,5292451489,56,Center,5292451491,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202009,304,1,1,26,55,6wwwud48qahpwrfxs20334qk5,0,34.7,59.4,2024-10-19T11:28:55.750Z,2024-10-19T12:02:08Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5292449173,212,21.1,5292449175,213,5.68,5292449165,168,,5292449167,56,Center,5292449171,141,41.8,5292449163,3,,5292449169,140,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202051,207,1,1,26,56,f1h34qp5zbfl489q8vnkhiq9s,1,51.3,53.6,2024-10-19T11:28:56.589Z,2024-10-19T11:28:59Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5292449405,155,,5292449409,140,73.6,5292449407,56,Right,5292449417,1,,5292449415,213,5.46,5292449411,141,16.7,5292449413,212,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202063,208,1,1,26,58,f1h34qp5zbfl489q8vnkhiq9s,1,66.7,14.6,2024-10-19T11:28:58.895Z,2024-10-19T11:29:01Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5292449485,56,Back,5292449489,141,21.7,5292449487,140,45.1,5292449491,212,23.2,5292449493,213,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202099,209,1,1,27,1,f1h34qp5zbfl489q8vnkhiq9s,1,46.4,22.3,2024-10-19T11:29:01.150Z,2024-10-19T11:29:06Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5292449687,140,37.0,5292449691,212,14.7,5292449689,141,38.3,5292449685,56,Back,5292449693,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202105,210,1,1,27,5,f1h34qp5zbfl489q8vnkhiq9s,1,38.2,40.0,2024-10-19T11:29:05.798Z,2024-10-19T11:29:07Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5292449727,212,15.1,5292449725,141,32.3,5292449739,213,5.93,5292449723,140,51.7,5292449721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202113,211,1,1,27,6,f1h34qp5zbfl489q8vnkhiq9s,1,51.7,32.3,2024-10-19T11:29:06.758Z,2024-10-19T11:29:10Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5292449753,212,18.8,5292449779,156,,5292449751,141,40.3,5292449749,140,34.6,5292449747,56,Back,5292449755,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202165,212,1,1,27,10,f1h34qp5zbfl489q8vnkhiq9s,1,34.6,40.3,2024-10-19T11:29:09.998Z,2024-10-19T11:29:12Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5292450017,213,0.26,5292450013,141,48.7,5292450015,212,21.9,5292450011,140,54.7,5292450009,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202175,213,1,1,27,12,f1h34qp5zbfl489q8vnkhiq9s,1,54.7,48.7,2024-10-19T11:29:12.638Z,2024-10-19T11:29:16Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5292450059,141,42.8,5292450057,140,41.2,5292450055,56,Back,5292450063,213,3.42,5292450071,156,,5292450061,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202233,214,1,1,27,15,f1h34qp5zbfl489q8vnkhiq9s,1,40.2,38.5,2024-10-19T11:29:15.877Z,2024-10-19T11:29:20Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5292450365,140,46.8,5292450369,212,25.0,5292450371,213,4.99,5292450363,56,Back,5292450367,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202291,215,1,1,27,20,f1h34qp5zbfl489q8vnkhiq9s,1,57.3,5.9,2024-10-19T11:29:20.013Z,2024-10-19T11:29:25Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5292450611,141,19.3,5292450613,212,20.9,5292450609,140,75.2,5292450607,56,Right,5292450615,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202303,216,1,1,27,25,f1h34qp5zbfl489q8vnkhiq9s,0,73.3,11.5,2024-10-19T11:29:25.030Z,2024-10-19T11:29:26Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5292450691,56,Right,5292450703,213,3.27,5292450697,140,63.0,5292450699,141,9.4,5292450701,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202319,305,8,1,27,28,6wwwud48qahpwrfxs20334qk5,1,42.6,78.2,2024-10-19T11:29:27.924Z,2024-10-19T11:29:28Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5292450775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202337,306,50,1,27,28,6wwwud48qahpwrfxs20334qk5,1,35.2,83.2,2024-10-19T11:29:28.637Z,2024-10-19T11:29:36Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5292450851,56,Back,5292450955,233,217,5292450853,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202353,217,7,1,27,28,f1h34qp5zbfl489q8vnkhiq9s,1,64.8,16.8,2024-10-19T11:29:28.638Z,2024-10-19T11:29:35Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5292450921,233,306,5292450917,285,,5292450913,167,,5292450915,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202397,218,5,1,27,30,f1h34qp5zbfl489q8vnkhiq9s,0,69.4,-1.0,2024-10-19T11:29:30.533Z,2024-10-19T12:03:55Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5292451317,233,307,5292451155,56,Right,5292451157,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202429,307,5,1,27,30,6wwwud48qahpwrfxs20334qk5,1,30.6,101.0,2024-10-19T11:29:30.533Z,2024-10-19T12:03:54Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5292451289,56,Back,5292451311,233,218,5292451291,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202449,308,1,1,27,38,6wwwud48qahpwrfxs20334qk5,1,33.0,100.0,2024-10-19T11:29:38.668Z,2024-10-19T11:31:06Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5292451343,140,22.1,5292451379,189,,5292451351,213,4.21,5292451341,56,Back,5292451339,107,,5292451359,1,,5292451349,212,23.9,5292451347,141,70.1,,,,,,,,,,,,,,,,,,,,,,,,
2735202463,309,1,1,27,40,6wwwud48qahpwrfxs20334qk5,1,21.9,63.7,2024-10-19T11:29:40.444Z,2024-10-19T11:29:41Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5292451405,140,25.4,5292451411,213,4.88,5292451403,56,Back,5292451407,141,31.0,5292451409,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202517,310,1,1,27,41,6wwwud48qahpwrfxs20334qk5,1,25.4,31.0,2024-10-19T11:29:41.260Z,2024-10-19T11:29:47Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5292451695,212,23.6,5292451697,213,1.69,5292451693,141,65.4,5292451689,56,Back,5292451691,140,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202623,311,1,1,27,46,6wwwud48qahpwrfxs20334qk5,1,32.4,59.6,2024-10-19T11:29:46.851Z,2024-10-19T11:29:55Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5292452181,141,32.1,5292452179,140,36.2,5292452177,56,Back,5292452183,212,19.1,5292452185,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202675,312,1,1,27,55,6wwwud48qahpwrfxs20334qk5,1,34.6,39.1,2024-10-19T11:29:55.052Z,2024-10-19T11:30:00Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5292452441,140,29.4,5292452439,56,Back,5292452445,212,16.3,5292452447,213,1.91,5292452443,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202729,313,1,1,28,0,6wwwud48qahpwrfxs20334qk5,1,31.5,60.5,2024-10-19T11:30:00.172Z,2024-10-19T11:30:05Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5292452691,56,Back,5292452701,1,,5292452693,140,45.9,5292452699,213,5.14,5292452697,212,36.2,5292452695,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202759,314,1,1,28,5,6wwwud48qahpwrfxs20334qk5,1,59.0,10.0,2024-10-19T11:30:05.476Z,2024-10-19T11:30:08Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5292452831,56,Right,5292452833,140,71.2,5292452829,155,,5292452839,213,0.41,5292452837,212,14.0,5292452835,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202767,315,1,1,28,8,6wwwud48qahpwrfxs20334qk5,0,67.7,23.7,2024-10-19T11:30:08.099Z,2024-10-19T11:32:08Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5292453011,233,220,5292452869,56,Center,5292452879,213,1.57,5292452877,212,3.7,5292452875,141,29.2,5292453009,236,,5292453015,286,,5292452873,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,
2735202783,220,74,1,28,8,f1h34qp5zbfl489q8vnkhiq9s,1,21.3,59.0,2024-10-19T11:30:08.100Z,2024-10-19T12:03:24Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5292452973,285,,5292453033,233,315,5292452971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202833,222,1,1,28,12,f1h34qp5zbfl489q8vnkhiq9s,1,13.5,65.3,2024-10-19T11:30:12.453Z,2024-10-19T11:30:14Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5292453291,141,85.7,5292453287,140,39.5,5292453295,212,30.6,5292453281,155,,5292453299,213,0.47,5292453283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202847,223,1,1,28,14,f1h34qp5zbfl489q8vnkhiq9s,1,39.5,85.7,2024-10-19T11:30:14.310Z,2024-10-19T11:30:15Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5292453345,141,80.9,5292453349,213,5.96,5292453347,212,10.2,5292453343,140,48.7,5292453341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202855,224,50,1,28,14,f1h34qp5zbfl489q8vnkhiq9s,1,43.7,73.5,2024-10-19T11:30:14.894Z,2024-10-19T12:03:32Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5292453383,56,Back,5292460261,233,316,5292460191,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202909,316,7,1,28,14,6wwwud48qahpwrfxs20334qk5,0,56.3,26.5,2024-10-19T11:30:14.895Z,2024-10-19T12:03:32Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5292460241,233,224,5292453633,56,Center,5292453635,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202953,225,1,1,28,19,f1h34qp5zbfl489q8vnkhiq9s,1,57.0,66.6,2024-10-19T11:30:18.902Z,2024-10-19T11:30:22Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5292453831,213,5.50,5292453827,141,29.9,5292453823,56,Center,5292453829,212,35.3,5292453825,140,80.8,5292453833,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202967,226,3,1,28,22,f1h34qp5zbfl489q8vnkhiq9s,0,79.0,36.3,2024-10-19T11:30:22.302Z,2024-10-19T12:03:33Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5292453915,286,,5292453913,56,Center,5292460805,233,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202959,317,7,1,28,22,6wwwud48qahpwrfxs20334qk5,0,21.0,63.7,2024-10-19T11:30:22.303Z,2024-10-19T12:03:33Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5292453873,56,Back,5292453875,285,,5292460769,233,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202975,227,3,1,28,22,f1h34qp5zbfl489q8vnkhiq9s,0,67.5,39.5,2024-10-19T11:30:22.346Z,2024-10-19T11:31:57Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5292460995,233,318,5292453951,56,Center,5292453953,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735202973,318,7,1,28,22,6wwwud48qahpwrfxs20334qk5,0,32.5,60.5,2024-10-19T11:30:22.347Z,2024-10-19T11:31:57Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5292453937,56,Back,5292453941,285,,5292460969,233,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204603,323,83,1,28,23,6wwwud48qahpwrfxs20334qk5,0,32.3,68.8,2024-10-19T11:30:23.553Z,2024-10-19T11:32:21Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5292462879,399,4jve632xnmqujh4ioaxpaovai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735203025,228,1,1,28,25,f1h34qp5zbfl489q8vnkhiq9s,0,89.9,40.9,2024-10-19T11:30:25.854Z,2024-10-19T11:32:27Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5292461905,212,18.7,5292461903,141,14.3,5292461907,213,4.97,5292461901,140,94.4,5292454183,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735203073,229,1,1,28,29,f1h34qp5zbfl489q8vnkhiq9s,1,94.6,22.0,2024-10-19T11:30:28.926Z,2024-10-19T11:30:30Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5292454419,213,3.19,5292454413,140,79.6,5292454417,212,15.8,5292454415,141,20.9,5292454411,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735203093,230,1,1,28,30,f1h34qp5zbfl489q8vnkhiq9s,1,79.6,20.9,2024-10-19T11:30:30.694Z,2024-10-19T11:30:32Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5292454525,213,2.08,5292454519,140,73.3,5292454515,56,Center,5292454521,141,38.5,5292454523,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735203105,231,1,1,28,32,f1h34qp5zbfl489q8vnkhiq9s,1,73.3,38.5,2024-10-19T11:30:32.357Z,2024-10-19T11:30:37Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5292454595,213,3.87,5292454617,156,,5292454593,212,11.7,5292454587,56,Center,5292454591,141,27.1,5292454589,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735203185,232,1,1,28,37,f1h34qp5zbfl489q8vnkhiq9s,1,64.9,25.7,2024-10-19T11:30:37.109Z,2024-10-19T11:30:38Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5292454945,213,5.80,5292454937,56,Right,5292454939,140,78.2,5292454941,141,14.8,5292454943,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735203211,233,1,1,28,38,f1h34qp5zbfl489q8vnkhiq9s,1,78.2,14.8,2024-10-19T11:30:38.613Z,2024-10-19T11:30:40Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5292455067,56,Right,5292455069,140,95.6,5292455075,213,6.10,5292455071,141,9.7,5292455073,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735203233,234,1,1,28,39,f1h34qp5zbfl489q8vnkhiq9s,0,95.6,9.7,2024-10-19T11:30:39.869Z,2024-10-19T11:30:44Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5292455243,141,52.8,5292455517,233,320,5292455235,2,,5292455237,155,,5292455241,140,96.1,5292455239,56,Center,5292455247,213,1.55,5292455245,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,
2735203269,320,11,1,28,44,6wwwud48qahpwrfxs20334qk5,1,5.3,51.5,2024-10-19T11:30:43.931Z,2024-10-19T11:30:45Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5292455463,88,,5292455567,233,234,5292455461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735203765,235,27,1,29,13,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-10-19T11:31:13.540Z,2024-10-19T11:31:16Z,,,,,5292458057,233,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735203743,321,27,1,29,13,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-10-19T11:31:13.540Z,2024-10-19T11:31:17Z,,,,,5292458113,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204635,236,28,1,30,14,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-10-19T11:32:14.683Z,2024-10-19T11:32:17Z,,,,,5292462535,233,322,5292462515,55,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204583,322,28,1,30,14,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-10-19T11:32:14.683Z,2024-10-19T11:32:18Z,,,,,5292462273,55,321,5292462583,233,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
