id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/value
2738565475,155,1,1,16,31,ajtb177oqwawkdwbqhldmq6mx,1,50.8,50.6,2024-10-25T17:17:27.380Z,2024-10-25T17:17:28Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5310839057,213,2.64,5310839051,140,33.7,5310839049,56,Back,5310839059,279,G,5310839087,189,,5310839055,212,20.5,5310839053,141,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738565497,156,1,1,16,33,ajtb177oqwawkdwbqhldmq6mx,1,33.7,65.2,2024-10-25T17:17:29.772Z,2024-10-25T17:17:30Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5310839157,141,32.8,5310839161,212,22.2,5310839153,56,Back,5310839163,213,4.85,5310839155,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738565505,157,1,1,16,34,ajtb177oqwawkdwbqhldmq6mx,1,36.5,32.8,2024-10-25T17:17:30.820Z,2024-10-25T17:17:32Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5310839203,56,Right,5310839205,140,54.7,5310839211,213,5.49,5310839207,141,4.4,5310839209,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738565541,158,1,1,16,36,ajtb177oqwawkdwbqhldmq6mx,1,54.7,4.4,2024-10-25T17:17:32.068Z,2024-10-25T17:17:34Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5310839387,212,25.5,5310839381,56,Back,5310839389,213,2.80,5310839385,141,17.0,5310839383,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738565583,159,1,1,16,38,ajtb177oqwawkdwbqhldmq6mx,1,31.8,17.0,2024-10-25T17:17:33.988Z,2024-10-25T17:17:38Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5310839583,212,13.2,5310839575,56,Back,5310839585,213,1.48,5310839577,140,33.0,5310839581,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738565641,160,1,1,16,42,ajtb177oqwawkdwbqhldmq6mx,1,38.4,43.9,2024-10-25T17:17:38.084Z,2024-10-25T17:17:43Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5310839941,1,,5310839931,56,Left,5310839937,212,35.1,5310839935,141,92.0,5310839933,140,50.6,5310839939,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738565667,161,1,1,16,47,ajtb177oqwawkdwbqhldmq6mx,1,63.1,92.9,2024-10-25T17:17:43.212Z,2024-10-25T17:17:45Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5310840045,212,24.9,5310840039,56,Back,5310840043,141,84.2,5310840041,140,40.1,5310840047,213,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738565709,162,1,1,16,49,ajtb177oqwawkdwbqhldmq6mx,1,40.1,84.2,2024-10-25T17:17:45.308Z,2024-10-25T17:17:49Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5310840291,56,Back,5310840297,212,23.8,5310840299,213,4.62,5310840295,141,49.4,5310840293,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738565731,163,1,1,16,53,ajtb177oqwawkdwbqhldmq6mx,1,38.1,49.4,2024-10-25T17:17:49.412Z,2024-10-25T17:17:52Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5310840409,56,Back,5310840421,213,4.99,5310840417,212,19.1,5310840415,141,22.4,5310840413,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738565763,164,1,1,16,56,ajtb177oqwawkdwbqhldmq6mx,1,43.0,22.4,2024-10-25T17:17:52.700Z,2024-10-25T17:17:56Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5310840605,56,Right,5310840613,213,5.82,5310840609,141,4.3,5310840607,140,66.6,5310840611,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738565799,165,1,1,17,0,ajtb177oqwawkdwbqhldmq6mx,1,66.6,4.3,2024-10-25T17:17:56.388Z,2024-10-25T17:18:00Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5310840781,140,45.8,5310840787,213,3.10,5310840779,56,Back,5310840783,141,5.5,5310840785,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738565811,166,1,1,17,4,ajtb177oqwawkdwbqhldmq6mx,1,45.8,5.5,2024-10-25T17:18:00.253Z,2024-10-25T17:18:01Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5310840861,213,1.61,5310840859,212,21.6,5310840857,141,37.3,5310840855,140,45.0,5310840853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738565825,167,1,1,17,5,ajtb177oqwawkdwbqhldmq6mx,1,45.0,37.3,2024-10-25T17:18:01.523Z,2024-10-25T17:18:03Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5310840945,212,20.6,5310840939,56,Back,5310840943,141,67.6,5310840941,140,45.4,5310840947,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738565869,168,1,1,17,7,ajtb177oqwawkdwbqhldmq6mx,1,45.4,67.6,2024-10-25T17:18:03.244Z,2024-10-25T17:18:07Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5310841203,213,0.74,5310841199,141,96.6,5310841197,140,66.1,5310841195,56,Left,5310841201,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738565873,169,1,1,17,11,ajtb177oqwawkdwbqhldmq6mx,0,71.2,96.6,2024-10-25T17:18:07.638Z,2024-10-28T18:32:35Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5310841253,212,31.8,5310841235,2,,5310841249,141,55.5,5323178155,72,,5310841239,155,,5310841257,213,5.21,5310841245,140,85.6,5310841243,56,Center,5323178153,224,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738565951,145,12,1,17,17,bd4qakf7j0wwie8wke9km7uj8,1,11.5,35.2,2024-10-25T17:18:13.676Z,2024-10-28T22:32:10Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5323697903,233,170,5310841685,141,31.7,5310841683,140,14.5,5310841689,213,5.64,5310841687,212,3.9,5310841681,56,Back,5323178699,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738565953,170,74,1,17,17,ajtb177oqwawkdwbqhldmq6mx,1,87.1,70.9,2024-10-25T17:18:13.677Z,2024-10-28T22:32:10Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5323697907,233,145,5323178639,397,,5310841691,56,Center,5323178641,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738565961,146,5,1,17,20,bd4qakf7j0wwie8wke9km7uj8,1,-1.0,31.4,2024-10-25T17:18:16.435Z,2024-10-25T18:00:03Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5310841729,56,Back,5310841769,233,171,5310841731,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738565967,171,5,1,17,20,ajtb177oqwawkdwbqhldmq6mx,0,101.0,68.6,2024-10-25T17:18:16.435Z,2024-10-25T18:00:03Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5310841761,346,,5310841759,56,Center,5310841813,233,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566283,147,1,1,17,45,bd4qakf7j0wwie8wke9km7uj8,0,4.6,60.0,2024-10-25T17:18:41.372Z,2024-10-25T17:18:46Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5310843527,124,,5310843543,213,0.26,5310843551,74,,5310843539,212,76.7,5310843533,140,75.2,5310843535,141,89.0,5310843529,56,Left,5310843547,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566317,172,1,1,17,51,ajtb177oqwawkdwbqhldmq6mx,1,20.8,7.7,2024-10-25T17:18:47.045Z,2024-10-25T17:18:50Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5310843719,213,0.18,5310843713,140,32.8,5310843715,141,11.0,5310843717,212,12.8,5310843711,56,Back,5310843721,1,,5310843709,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566323,173,61,1,17,54,ajtb177oqwawkdwbqhldmq6mx,1,32.8,11.0,2024-10-25T17:18:50.019Z,2024-10-25T17:52:10Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5310843755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566391,148,5,1,17,55,bd4qakf7j0wwie8wke9km7uj8,1,68.0,101.4,2024-10-25T17:18:51.644Z,2024-10-25T18:00:04Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5310844155,233,174,5310844099,56,Left,5310844101,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566349,174,5,1,17,55,ajtb177oqwawkdwbqhldmq6mx,0,32.0,-1.4,2024-10-25T17:18:51.644Z,2024-10-25T17:32:27Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5310843863,347,,5310844193,233,148,5310843861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566441,149,1,1,18,2,bd4qakf7j0wwie8wke9km7uj8,1,67.0,100.0,2024-10-25T17:18:58.411Z,2024-10-25T17:19:04Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5310844461,1,,5310844457,212,33.6,5310844451,56,Back,5310844449,107,,5310844459,213,3.39,5310844455,141,89.1,5310844453,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566467,150,1,1,18,8,bd4qakf7j0wwie8wke9km7uj8,1,39.5,79.2,2024-10-25T17:19:04.226Z,2024-10-25T17:19:06Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5310844593,212,18.3,5310844597,213,4.43,5310844591,141,53.4,5310844587,56,Back,5310844589,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566485,151,1,1,18,10,bd4qakf7j0wwie8wke9km7uj8,1,31.9,47.0,2024-10-25T17:19:06.739Z,2024-10-25T17:19:08Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5310844697,140,36.2,5310844705,212,15.2,5310844693,56,Back,5310844709,213,5.01,5310844701,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566551,152,1,1,18,12,bd4qakf7j0wwie8wke9km7uj8,1,35.8,20.9,2024-10-25T17:19:08.619Z,2024-10-25T17:19:15Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5310845043,213,5.84,5310845037,140,57.1,5310845039,141,5.2,5310845041,212,24.8,5310845035,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740841305,971,83,1,18,17,ajtb177oqwawkdwbqhldmq6mx,1,43.8,80.1,2024-10-25T17:19:13.464Z,2024-10-28T18:33:50Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5323181245,399,m031ocyfq011rual3olkegdm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566559,153,61,1,18,19,bd4qakf7j0wwie8wke9km7uj8,1,58.2,14.9,2024-10-25T17:19:15.557Z,2024-10-25T17:25:45Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5310845061,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566585,154,1,1,18,22,bd4qakf7j0wwie8wke9km7uj8,1,45.7,17.2,2024-10-25T17:19:17.875Z,2024-10-25T17:19:18Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5310845211,213,3.68,5310845207,141,9.2,5310845209,212,10.6,5310845203,56,Back,5310845205,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566593,155,1,1,18,22,bd4qakf7j0wwie8wke9km7uj8,1,37.0,8.9,2024-10-25T17:19:18.787Z,2024-10-25T17:19:19Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5310845287,212,43.0,5310845291,1,,5310845281,56,Right,5310845289,213,0.19,5310845279,155,,5310845285,141,20.9,5310845283,140,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566609,156,1,1,18,23,bd4qakf7j0wwie8wke9km7uj8,1,77.2,20.9,2024-10-25T17:19:19.715Z,2024-10-25T17:20:24Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5310845383,56,Right,5310845385,140,70.1,5310845391,213,3.74,5310845387,141,13.4,5310845389,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566637,157,1,1,18,26,bd4qakf7j0wwie8wke9km7uj8,0,70.1,13.4,2024-10-25T17:19:22.507Z,2024-10-25T17:19:25Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5310845527,213,0.16,5310845517,56,Center,5310845521,141,21.2,5310845525,212,33.2,5310845529,1,,5310845519,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566641,158,5,1,18,29,bd4qakf7j0wwie8wke9km7uj8,0,101.4,21.8,2024-10-25T17:19:25.518Z,2024-10-25T18:00:05Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5310845549,56,Center,5310846183,233,175,5310845551,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566737,175,5,1,18,29,ajtb177oqwawkdwbqhldmq6mx,1,-1.4,78.2,2024-10-25T17:19:25.518Z,2024-10-25T18:00:04Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5310846169,233,158,5310846155,346,,5310846153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566747,176,1,1,18,43,ajtb177oqwawkdwbqhldmq6mx,1,0.8,53.4,2024-10-25T17:19:39.531Z,2024-10-28T18:35:10Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5310846235,189,,5310846217,213,0.90,5310846211,140,10.4,5310846221,237,,5310846209,56,Back,5310846213,141,72.0,5310846215,212,16.2,5310846207,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566765,177,1,1,18,45,ajtb177oqwawkdwbqhldmq6mx,1,11.0,68.3,2024-10-25T17:19:41.348Z,2024-10-28T18:35:06Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5323184081,189,,5310846335,196,,5310846343,212,46.9,5310846345,213,5.15,5310846339,140,30.1,5310846341,141,6.0,5310846347,1,,5310846337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566771,178,1,1,18,47,ajtb177oqwawkdwbqhldmq6mx,1,35.3,5.8,2024-10-25T17:19:43.547Z,2024-10-25T17:19:45Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5310846395,213,2.14,5310846393,212,15.9,5310846389,140,27.1,5310846387,56,Back,5310846391,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566787,179,1,1,18,49,ajtb177oqwawkdwbqhldmq6mx,1,27.1,25.5,2024-10-25T17:19:44.907Z,2024-10-25T17:19:46Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5310846513,212,26.5,5310846515,213,1.68,5310846507,56,Back,5310846511,141,64.2,5310846509,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566811,180,1,1,18,50,ajtb177oqwawkdwbqhldmq6mx,1,24.4,64.2,2024-10-25T17:19:46.339Z,2024-10-25T17:19:49Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5310846693,141,98.0,5310846695,212,41.4,5310846691,140,57.2,5310846697,213,0.59,5310846699,1,,5310846689,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566823,181,1,1,18,53,ajtb177oqwawkdwbqhldmq6mx,1,57.2,94.8,2024-10-25T17:19:49.748Z,2024-10-25T17:19:51Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5310846781,140,65.8,5310846787,213,5.59,5310846783,141,83.8,5310846785,212,11.7,5310846779,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566827,182,61,1,18,55,ajtb177oqwawkdwbqhldmq6mx,0,65.8,83.8,2024-10-25T17:19:51.588Z,2024-10-28T18:35:27Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5310846807,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566865,159,1,1,18,57,bd4qakf7j0wwie8wke9km7uj8,1,28.9,14.6,2024-10-25T17:19:53.739Z,2024-10-25T17:19:57Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5310847035,213,0.43,5310847025,157,,5310847033,212,32.4,5310847029,140,57.0,5310847031,141,34.4,5310847027,56,Center,5310847037,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740842189,821,61,1,19,0,bd4qakf7j0wwie8wke9km7uj8,0,57.8,37.8,2024-10-25T17:19:55.844Z,2024-10-28T18:35:50Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5323186295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566877,160,43,1,19,1,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-10-25T17:19:57.267Z,2024-10-25T17:20:06Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5310847101,286,0,5310847099,56,Center,5310847691,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566905,183,4,1,19,4,ajtb177oqwawkdwbqhldmq6mx,1,45.8,65.7,2024-10-25T17:20:00.404Z,2024-10-25T17:54:56Z,,,,,5310847369,10,,5310847371,56,Back,5310847373,152,,5310847375,286,,5310847593,233,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738566927,161,4,1,19,4,bd4qakf7j0wwie8wke9km7uj8,0,54.2,34.3,2024-10-25T17:20:00.405Z,2024-10-25T17:54:57Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5310847565,10,,5310847639,233,183,5310847569,152,,5310847571,285,,5310847567,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738567023,184,1,1,19,15,ajtb177oqwawkdwbqhldmq6mx,1,58.6,67.9,2024-10-25T17:20:11.323Z,2024-10-25T17:20:12Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5310847953,141,67.2,5310847965,189,,5310847947,152,,5310847955,212,16.3,5310847949,56,Back,5310847945,5,,5310847957,213,3.17,5310847951,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738567043,185,1,1,19,17,ajtb177oqwawkdwbqhldmq6mx,1,43.1,67.2,2024-10-25T17:20:13.283Z,2024-10-25T17:20:15Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5310848055,212,23.7,5310848053,141,93.8,5310848049,56,Left,5310848051,140,57.7,5310848057,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738567073,186,1,1,19,19,ajtb177oqwawkdwbqhldmq6mx,1,57.7,93.8,2024-10-25T17:20:15.244Z,2024-10-25T17:20:18Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5310848209,212,25.6,5310848207,141,86.3,5310848211,213,3.34,5310848205,140,33.8,5310848203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738567097,187,1,1,19,22,ajtb177oqwawkdwbqhldmq6mx,1,34.2,85.0,2024-10-25T17:20:18.003Z,2024-10-25T17:20:21Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5310848389,213,4.74,5310848383,140,34.8,5310848385,141,55.2,5310848387,212,20.3,5310848381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738567119,188,1,1,19,25,ajtb177oqwawkdwbqhldmq6mx,1,40.5,54.5,2024-10-25T17:20:21.788Z,2024-10-25T17:20:25Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5310848499,141,93.9,5310848501,212,34.9,5310848497,140,61.8,5310848505,1,,5310848495,56,Left,5310848503,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738567135,189,1,1,19,29,ajtb177oqwawkdwbqhldmq6mx,1,56.3,93.6,2024-10-25T17:20:25.100Z,2024-10-25T17:20:28Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5310848595,213,3.34,5310848593,212,25.0,5310848589,140,33.0,5310848587,56,Back,5310848591,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738567165,190,1,1,19,32,ajtb177oqwawkdwbqhldmq6mx,1,33.0,86.3,2024-10-25T17:20:27.980Z,2024-10-25T17:20:31Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5310848791,56,Right,5310848787,155,,5310848797,212,60.0,5310848799,213,5.22,5310848789,196,,5310848801,1,,5310848793,140,60.7,5310848795,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738567199,191,1,1,19,35,ajtb177oqwawkdwbqhldmq6mx,1,60.7,9.1,2024-10-25T17:20:31.747Z,2024-10-25T17:20:35Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5310848967,56,Right,5310848971,141,15.8,5310848969,140,72.3,5310848975,213,0.36,5310848973,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738567205,192,1,1,19,39,ajtb177oqwawkdwbqhldmq6mx,1,72.3,15.8,2024-10-25T17:20:35.683Z,2024-10-25T17:20:36Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5310849005,213,3.14,5310849003,212,11.6,5310848999,140,61.3,5310848997,56,Right,5310849001,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738567213,193,1,1,19,40,ajtb177oqwawkdwbqhldmq6mx,1,61.3,15.8,2024-10-25T17:20:36.532Z,2024-10-25T17:20:38Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5310849061,141,16.7,5310849059,140,42.6,5310849057,56,Back,5310849063,212,19.6,5310849065,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738567221,194,1,1,19,42,ajtb177oqwawkdwbqhldmq6mx,1,42.6,16.7,2024-10-25T17:20:37.979Z,2024-10-25T17:20:39Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5310849103,213,1.48,5310849095,56,Back,5310849101,212,26.0,5310849097,140,44.8,5310849099,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738567267,195,1,1,19,43,ajtb177oqwawkdwbqhldmq6mx,1,44.8,54.8,2024-10-25T17:20:39.083Z,2024-10-25T17:20:42Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5310849359,213,0.86,5310849355,141,93.5,5310849353,140,66.2,5310849361,1,,5310849351,56,Left,5310849357,212,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738567277,196,1,1,19,46,ajtb177oqwawkdwbqhldmq6mx,0,74.3,95.1,2024-10-25T17:20:42.675Z,2024-10-25T17:20:43Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5310849389,140,84.5,5310849387,56,Center,5310849391,141,63.1,5310849395,213,5.17,5310849393,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738567309,162,12,1,19,50,bd4qakf7j0wwie8wke9km7uj8,1,12.8,38.5,2024-10-25T17:20:46.451Z,2024-10-25T17:25:33Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5310849587,213,5.15,5310849579,141,0.0,5310849573,56,Back,5310849583,212,29.9,5310849575,140,25.0,5310849687,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738567313,163,5,1,19,51,bd4qakf7j0wwie8wke9km7uj8,0,25.9,-1.4,2024-10-25T17:20:47.310Z,2024-10-25T18:00:05Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5310849829,233,197,5310849611,347,,5310849609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738567349,197,5,1,19,51,ajtb177oqwawkdwbqhldmq6mx,1,74.1,101.4,2024-10-25T17:20:47.310Z,2024-10-25T18:00:05Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5310849793,56,Left,5310849809,233,163,5310849795,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738567365,198,1,1,19,55,ajtb177oqwawkdwbqhldmq6mx,0,72.5,100.0,2024-10-25T17:20:51.186Z,2024-10-25T17:20:53Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5310849897,1,,5310849891,141,74.2,5310849887,56,Center,5310849889,140,87.0,5310849893,212,24.1,5310849885,107,,5310849895,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738567387,164,12,1,19,59,bd4qakf7j0wwie8wke9km7uj8,1,16.6,27.4,2024-10-25T17:20:55.738Z,2024-10-28T18:43:16Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5323208121,15,,5310850051,141,59.0,5310850049,140,23.0,5310850053,212,22.5,5310850055,213,1.27,5310850047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738567403,165,1,1,20,0,bd4qakf7j0wwie8wke9km7uj8,0,23.0,59.0,2024-10-25T17:20:56.698Z,2024-10-25T17:20:58Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5310850137,140,68.8,5310850143,212,48.9,5310850145,213,6.10,5310850133,157,,5310850141,141,45.7,5310850149,1,,5310850135,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
