id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2792713943,168,1,1,19,19,ajtb177oqwawkdwbqhldmq6mx,1,19.2,75.3,2025-03-29T15:20:28.616Z,2025-03-29T15:20:31Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5605746785,213,4.07,5605746777,141,54.5,5605746771,56,Back,5605746773,140,9.1,5605746781,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792713997,169,1,1,19,22,ajtb177oqwawkdwbqhldmq6mx,1,11.8,56.0,2025-03-29T15:20:31.456Z,2025-03-29T15:20:33Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5605747073,141,66.7,5605747077,213,0.52,5605747069,56,Back,5605747075,212,14.5,5605747071,140,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714089,170,1,1,19,23,ajtb177oqwawkdwbqhldmq6mx,1,23.8,66.7,2025-03-29T15:20:33.065Z,2025-03-29T15:20:35Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5605747495,56,Back,5605747501,212,21.5,5605747503,213,2.26,5605747499,141,91.2,5605747497,140,10.8,5605747541,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714187,171,1,1,19,26,ajtb177oqwawkdwbqhldmq6mx,1,10.8,91.4,2025-03-29T15:20:35.961Z,2025-03-29T15:20:38Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5605747945,56,Back,5605747953,213,5.77,5605747947,140,28.8,5605747951,212,21.6,5605747949,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714207,172,61,1,19,29,ajtb177oqwawkdwbqhldmq6mx,0,28.8,75.9,2025-03-29T15:20:38.233Z,2025-03-29T15:20:38Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5605748041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714211,156,3,1,19,29,8cfkisxf1fkxdqtt6tx1tup48,0,65.6,27.0,2025-03-29T15:20:38.634Z,2025-03-29T15:55:43Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5605748111,286,,5605748109,56,Center,5605748505,233,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714239,173,7,1,19,29,ajtb177oqwawkdwbqhldmq6mx,0,34.4,73.0,2025-03-29T15:20:38.635Z,2025-03-29T15:20:43Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5605748339,285,,5605748337,56,Back,5605748415,233,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714379,174,1,1,19,30,ajtb177oqwawkdwbqhldmq6mx,0,28.8,75.9,2025-03-29T15:20:40.096Z,2025-03-29T15:20:45Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5605749231,236,,5605749133,212,1.0,5605749135,213,5.03,5605749237,286,,5605749129,140,29.1,5605749233,233,157,5605749127,56,Back,5605749131,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714251,157,74,1,19,30,8cfkisxf1fkxdqtt6tx1tup48,1,66.2,16.9,2025-03-29T15:20:40.097Z,2025-03-29T15:20:45Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5605748377,56,Right,5605748381,285,,5605749289,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714293,158,5,1,19,31,8cfkisxf1fkxdqtt6tx1tup48,0,81.4,-1.2,2025-03-29T15:20:41.042Z,2025-03-29T15:20:53Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5605748607,347,,5605750773,233,175,5605748605,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714659,175,5,1,19,32,ajtb177oqwawkdwbqhldmq6mx,1,20.8,101.2,2025-03-29T15:20:41.561Z,2025-03-29T15:20:54Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5605750649,56,Back,5605750653,347,,5605750707,233,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714957,176,1,1,19,48,ajtb177oqwawkdwbqhldmq6mx,1,16.2,100.0,2025-03-29T15:20:57.713Z,2025-03-29T15:21:00Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5605752221,1,,5605752215,141,81.8,5605752209,107,,5605752213,140,43.8,5605752211,56,Back,5605752219,213,5.85,5605752217,212,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792714981,177,1,1,19,51,ajtb177oqwawkdwbqhldmq6mx,0,43.8,81.8,2025-03-29T15:21:00.489Z,2025-03-29T15:21:01Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5605752363,141,77.9,5605752365,212,11.0,5605752367,213,6.04,5605752357,168,,5605752359,56,Center,5605752361,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792715361,160,1,1,19,52,8cfkisxf1fkxdqtt6tx1tup48,1,39.3,27.9,2025-03-29T15:21:02.184Z,2025-03-29T15:21:10Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5605754461,140,12.8,5605754475,213,2.83,5605754467,141,41.1,5605754471,212,29.2,5605754457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792715439,161,1,1,20,1,8cfkisxf1fkxdqtt6tx1tup48,1,6.8,52.6,2025-03-29T15:21:10.777Z,2025-03-29T15:21:13Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5605754913,56,Center,5605754915,140,50.3,5605754921,213,6.28,5605754919,212,45.7,5605754923,1,,5605754917,141,52.5,5605754911,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792715473,162,1,1,20,3,8cfkisxf1fkxdqtt6tx1tup48,0,49.3,52.5,2025-03-29T15:21:12.856Z,2025-03-29T15:21:13Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5605755085,168,,5605755093,212,11.9,5605755095,213,0.28,5605755083,3,,5605755087,56,Center,5605755091,141,57.4,5605755089,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792715655,179,1,1,20,6,ajtb177oqwawkdwbqhldmq6mx,1,34.4,35.7,2025-03-29T15:21:15.601Z,2025-03-29T15:21:19Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5605756165,140,35.7,5605756169,212,16.0,5605756163,56,Back,5605756167,141,12.2,5605756171,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792715771,180,1,1,20,9,ajtb177oqwawkdwbqhldmq6mx,1,38.8,11.0,2025-03-29T15:21:18.792Z,2025-03-29T15:21:21Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5605756719,56,Back,5605756723,141,22.2,5605756725,212,9.6,5605756727,213,0.92,5605756721,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792716035,181,1,1,20,12,ajtb177oqwawkdwbqhldmq6mx,1,44.6,24.0,2025-03-29T15:21:21.633Z,2025-03-29T15:21:29Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5605758159,196,,5605758157,155,,5605758167,212,54.2,5605758169,213,0.94,5605758161,56,Left,5605758171,1,,5605758163,140,75.1,5605758165,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792716129,182,1,1,20,20,ajtb177oqwawkdwbqhldmq6mx,1,70.0,96.6,2025-03-29T15:21:29.425Z,2025-03-29T15:21:32Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5605758661,213,3.42,5605758657,212,23.9,5605758645,56,Back,5605758649,140,48.1,5605758653,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792716165,183,1,1,20,22,ajtb177oqwawkdwbqhldmq6mx,1,38.3,74.7,2025-03-29T15:21:31.953Z,2025-03-29T15:21:33Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5605758825,140,41.6,5605758829,212,12.4,5605758827,141,57.2,5605758823,56,Back,5605758831,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792716215,184,1,1,20,23,ajtb177oqwawkdwbqhldmq6mx,1,41.6,57.0,2025-03-29T15:21:32.897Z,2025-03-29T15:21:34Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5605759129,141,76.6,5605759127,140,47.0,5605759131,212,14.5,5605759133,213,1.17,5605759125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792716359,185,1,1,20,25,ajtb177oqwawkdwbqhldmq6mx,1,48.3,87.8,2025-03-29T15:21:34.512Z,2025-03-29T15:21:39Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5605759899,213,0.12,5605759897,212,19.9,5605759891,56,Left,5605759893,140,67.1,5605759895,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792716397,186,1,1,20,29,ajtb177oqwawkdwbqhldmq6mx,1,71.1,92.1,2025-03-29T15:21:38.897Z,2025-03-29T15:21:40Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5605760101,213,4.71,5605760093,141,61.1,5605760091,140,71.1,5605760089,56,Center,5605760095,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792716451,187,1,1,20,30,ajtb177oqwawkdwbqhldmq6mx,1,70.9,61.1,2025-03-29T15:21:39.921Z,2025-03-29T15:21:40Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5605760307,212,15.6,5605760299,56,Center,5605760311,213,0.56,5605760303,140,83.5,5605760305,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792716475,188,1,1,20,31,ajtb177oqwawkdwbqhldmq6mx,0,83.0,73.6,2025-03-29T15:21:40.816Z,2025-03-29T15:21:41Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5605760433,56,Center,5605760437,140,86.6,5605760443,141,63.1,5605760451,213,5.20,5605760449,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792716497,163,12,1,20,32,8cfkisxf1fkxdqtt6tx1tup48,1,20.1,31.5,2025-03-29T15:21:41.273Z,2025-03-29T15:21:42Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5605760539,212,11.5,5605760537,141,22.2,5605760541,213,5.70,5605760535,140,29.3,5605760645,15,,5605760533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792716601,165,1,1,20,34,8cfkisxf1fkxdqtt6tx1tup48,1,26.2,25.6,2025-03-29T15:21:43.561Z,2025-03-29T15:21:45Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5605761115,140,17.8,5605761121,212,8.9,5605761125,213,3.30,5605761111,56,Back,5605761117,141,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792716721,166,1,1,20,35,8cfkisxf1fkxdqtt6tx1tup48,1,13.7,24.6,2025-03-29T15:21:45.048Z,2025-03-29T15:21:48Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5605761797,140,3.6,5605761801,141,45.9,5605761793,56,Back,5605761805,213,2.20,5605761803,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792716813,167,1,1,20,39,8cfkisxf1fkxdqtt6tx1tup48,0,3.0,49.0,2025-03-29T15:21:48.761Z,2025-03-29T15:21:51Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5605762335,212,40.2,5605762333,141,46.9,5605762331,140,41.3,5605762329,56,Back,5605762327,155,,5605762337,213,6.25,5605762339,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792716785,189,43,1,20,41,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-03-29T15:21:50.473Z,2025-03-29T15:22:08Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5605762141,56,Back,5605765893,144,44,5605762143,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792717011,190,1,1,20,41,ajtb177oqwawkdwbqhldmq6mx,1,46.4,39.4,2025-03-29T15:21:50.938Z,2025-03-29T15:22:05Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,1.0,,5605763387,213,5.83,5605765173,210,13,5605763373,141,32.5,5605763363,140,55.5,5605763341,3,,5605763353,56,Center,5605763379,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792717025,191,13,1,20,47,ajtb177oqwawkdwbqhldmq6mx,1,76.2,56.3,2025-03-29T15:21:56.528Z,2025-03-29T17:24:24Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5605765277,75,,5605765285,55,190,5605763453,22,,5605765289,102,38.8,5605765281,29,,5605765293,215,,5605763457,56,Center,5605765291,103,4.2,5605765297,231,48.6,5605764165,72,,5605765295,230,5605763455,18,,,,,,99.0,,,,,,,,,,,,,,
2792717465,168,5,1,20,47,8cfkisxf1fkxdqtt6tx1tup48,1,-0.9,58.6,2025-03-29T15:21:57.161Z,2025-03-29T15:22:10Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5605766061,346,,5605766059,56,Back,5605766185,233,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792717061,192,5,1,20,49,ajtb177oqwawkdwbqhldmq6mx,0,100.8,40.8,2025-03-29T15:21:58.609Z,2025-03-29T15:22:10Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5605766313,233,168,5605763657,56,Center,5605763659,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792718035,169,1,1,21,12,8cfkisxf1fkxdqtt6tx1tup48,0,3.1,45.6,2025-03-29T15:22:21.329Z,2025-03-29T15:22:25Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5605769291,213,6.08,5605769283,56,Center,5605769285,140,68.3,5605769295,74,,5605769289,212,69.8,5605769287,141,25.3,5605769293,1,,5605769281,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792718087,193,1,1,21,16,ajtb177oqwawkdwbqhldmq6mx,0,28.0,65.4,2025-03-29T15:22:25.896Z,2025-03-29T15:22:26Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5605769547,56,Back,5605769551,140,29.6,5605769561,213,5.83,5605769555,141,64.2,5605769557,212,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792718097,170,43,1,21,17,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-03-29T15:22:26.624Z,2025-03-29T15:22:34Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5605769613,286,0,5605769611,56,Center,5605771035,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792718183,171,61,1,21,19,8cfkisxf1fkxdqtt6tx1tup48,0,64.3,29.7,2025-03-29T15:22:29.192Z,2025-03-29T15:22:29Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5605770055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792718231,194,4,1,21,20,ajtb177oqwawkdwbqhldmq6mx,1,33.2,67.8,2025-03-29T15:22:29.935Z,2025-03-29T15:22:36Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5605770601,294,,5605770963,285,,5605770605,152,,5605770733,233,172,5605770599,13,,5605770603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792718203,172,4,1,21,20,8cfkisxf1fkxdqtt6tx1tup48,0,66.8,32.2,2025-03-29T15:22:29.936Z,2025-03-29T15:22:37Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5605770829,233,194,5605770461,152,,5605770455,13,,5605770459,56,Center,5605770457,294,,5605770825,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792719007,195,1,1,21,44,ajtb177oqwawkdwbqhldmq6mx,1,31.2,61.4,2025-03-29T15:22:53.473Z,2025-03-29T15:22:54Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5605774541,212,10.6,5605774535,140,27.4,5605774543,213,4.33,5605774539,141,47.0,5605774527,5,,5605774529,152,,5605774531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792719123,196,1,1,21,45,ajtb177oqwawkdwbqhldmq6mx,1,27.1,47.2,2025-03-29T15:22:54.361Z,2025-03-29T15:22:58Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5605775161,213,1.56,5605775157,212,17.5,5605775147,56,Back,5605775149,140,27.2,5605775153,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792719209,197,1,1,21,48,ajtb177oqwawkdwbqhldmq6mx,1,24.1,64.8,2025-03-29T15:22:57.873Z,2025-03-29T15:23:00Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5605775605,141,48.5,5605775601,56,Center,5605775611,1,,5605775607,212,33.4,5605775603,140,54.1,5605775609,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792719229,198,1,1,21,51,ajtb177oqwawkdwbqhldmq6mx,1,54.1,48.5,2025-03-29T15:23:00.313Z,2025-03-29T15:23:01Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5605775691,140,56.0,5605775689,56,Center,5605775695,212,5.2,5605775697,213,1.17,5605775693,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792719299,199,1,1,21,51,ajtb177oqwawkdwbqhldmq6mx,1,56.0,56.0,2025-03-29T15:23:01.081Z,2025-03-29T15:23:03Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5605776173,156,,5605776109,213,3.67,5605776103,140,46.0,5605776107,212,12.2,5605776105,141,46.9,5605776101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792719411,200,1,1,21,54,ajtb177oqwawkdwbqhldmq6mx,1,45.4,46.9,2025-03-29T15:23:03.473Z,2025-03-29T15:23:05Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5605776613,56,Back,5605776615,140,39.4,5605776617,141,86.3,5605776623,213,1.80,5605776619,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792719451,201,1,1,21,56,ajtb177oqwawkdwbqhldmq6mx,0,39.8,94.7,2025-03-29T15:23:05.560Z,2025-03-29T16:02:36Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5605776883,212,20.5,5605776885,213,6.10,5605776877,56,Left,5606144825,233,173,5605776879,140,59.0,5606144749,236,,5605776875,155,,5606144753,286,,5605776881,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792719361,173,74,1,21,56,8cfkisxf1fkxdqtt6tx1tup48,1,41.4,16.0,2025-03-29T15:23:05.561Z,2025-03-29T16:02:37Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5605776345,285,,5606145069,233,201,5605776343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792719487,174,5,1,21,57,8cfkisxf1fkxdqtt6tx1tup48,0,48.2,-1.8,2025-03-29T15:23:07.153Z,2025-03-29T15:23:14Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5605778369,233,202,5605777043,56,Back,5605777045,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792719541,175,43,1,22,0,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-03-29T15:23:09.217Z,2025-03-29T15:23:26Z,,,,,5605778235,233,203,5605780221,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792719673,203,43,1,22,0,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-03-29T15:23:09.217Z,2025-03-29T15:23:29Z,,,,,5605780973,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792719657,202,5,1,22,0,ajtb177oqwawkdwbqhldmq6mx,1,52.2,101.6,2025-03-29T15:23:09.594Z,2025-03-29T15:23:14Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5605777989,56,Left,5605777993,347,,5605778311,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792720033,204,43,1,22,15,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-03-29T15:23:24.409Z,2025-03-29T15:23:27Z,,,,,5605780409,144,28,5605779987,55,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792720337,205,1,1,22,21,ajtb177oqwawkdwbqhldmq6mx,1,45.3,100.0,2025-03-29T15:23:31.041Z,2025-03-29T15:23:34Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5605781853,141,85.4,5605781855,212,28.8,5605781847,107,,5605781849,56,Back,5605781859,1,,5605781857,213,3.53,5605781851,140,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792720369,206,1,1,22,25,ajtb177oqwawkdwbqhldmq6mx,1,19.9,85.4,2025-03-29T15:23:34.704Z,2025-03-29T15:23:36Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5605782013,140,24.6,5605782021,212,17.6,5605782017,141,60.5,5605782011,56,Back,5605782025,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792720439,207,1,1,22,26,ajtb177oqwawkdwbqhldmq6mx,1,24.6,60.5,2025-03-29T15:23:36.058Z,2025-03-29T15:23:38Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5605782353,212,11.5,5605782349,140,21.9,5605782347,56,Back,5605782355,213,1.82,5605782351,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792720541,208,1,1,22,28,ajtb177oqwawkdwbqhldmq6mx,1,21.6,77.0,2025-03-29T15:23:37.953Z,2025-03-29T15:23:41Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5605782953,212,23.7,5605782947,56,Back,5605782949,140,40.9,5605782955,213,5.74,5605782951,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792720591,209,1,1,22,31,ajtb177oqwawkdwbqhldmq6mx,1,30.4,56.1,2025-03-29T15:23:41.153Z,2025-03-29T15:23:43Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5605783251,140,30.9,5605783249,56,Back,5605783261,213,4.73,5605783259,212,26.3,5605783257,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792720661,210,1,1,22,33,ajtb177oqwawkdwbqhldmq6mx,0,30.9,17.4,2025-03-29T15:23:43.097Z,2025-03-29T15:23:45Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5605783543,56,Back,5605783547,141,8.2,5605783551,213,5.92,5605783549,212,17.7,5605783545,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792720673,176,8,1,22,36,8cfkisxf1fkxdqtt6tx1tup48,1,48.1,87.0,2025-03-29T15:23:45.615Z,2025-03-29T15:23:45Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5605783613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792720795,178,3,1,22,38,8cfkisxf1fkxdqtt6tx1tup48,1,59.8,90.2,2025-03-29T15:23:47.953Z,2025-03-29T15:23:50Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5605784397,56,Left,5605784399,286,,5605784479,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792720769,211,45,1,22,38,ajtb177oqwawkdwbqhldmq6mx,0,43.8,11.0,2025-03-29T15:23:47.953Z,2025-03-29T15:23:50Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5605784191,56,Back,5605784539,233,178,5605784193,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792720853,179,1,1,22,40,8cfkisxf1fkxdqtt6tx1tup48,1,47.9,88.2,2025-03-29T15:23:49.616Z,2025-03-29T15:23:51Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5605784705,140,26.7,5605784711,213,3.28,5605784703,56,Back,5605784707,141,83.7,5605784709,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792720899,180,3,1,22,42,8cfkisxf1fkxdqtt6tx1tup48,1,37.6,89.3,2025-03-29T15:23:51.264Z,2025-03-29T15:23:53Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5605785013,233,212,5605785017,286,,5605784927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792720913,212,45,1,22,42,ajtb177oqwawkdwbqhldmq6mx,0,66.0,12.6,2025-03-29T15:23:51.264Z,2025-03-29T15:23:53Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5605784963,285,,5605785077,233,180,5605784959,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792720989,181,1,1,22,43,8cfkisxf1fkxdqtt6tx1tup48,1,25.4,84.3,2025-03-29T15:23:52.400Z,2025-03-29T15:23:55Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5605785405,140,37.6,5605785401,56,Back,5605785411,213,0.44,5605785409,212,14.1,5605785407,141,93.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
