id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2732376459,198,1,1,21,12,8gxd9ry2580pu1b1dd5ny9ymy,1,41.8,61.1,2024-10-07T17:21:43.363Z,2024-10-07T17:21:44Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5276895447,213,6.12,5276895441,140,54.4,5276895445,212,13.4,5276895439,56,Center,5276895443,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376467,199,1,1,21,14,8gxd9ry2580pu1b1dd5ny9ymy,1,54.4,57.9,2024-10-07T17:21:44.491Z,2024-10-07T17:21:50Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5276895487,212,21.5,5276895481,56,Back,5276895485,141,77.9,5276895497,156,,5276895489,213,2.46,5276895483,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732392513,552,45,1,21,17,b8oqgvx1ijeyn6y1cn6929ix4,0,60.1,28.5,2024-10-07T17:21:47.639Z,2024-10-07T19:31:20Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5276984463,233,701,5276982171,56,Center,5276982173,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732392609,701,3,1,21,17,8gxd9ry2580pu1b1dd5ny9ymy,1,39.9,71.5,2024-10-07T17:21:47.639Z,2024-10-07T19:31:20Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5276984443,233,552,5276984427,56,Back,5276984429,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376505,200,1,1,21,20,8gxd9ry2580pu1b1dd5ny9ymy,1,38.4,78.1,2024-10-07T17:21:50.772Z,2024-10-07T19:50:16Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5276895689,140,57.6,5276895691,141,89.3,5276895685,155,,5276895695,213,0.36,5276895687,56,Left,5276895693,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376509,201,61,1,21,21,8gxd9ry2580pu1b1dd5ny9ymy,0,57.6,89.3,2024-10-07T17:21:52.211Z,2024-10-07T18:29:09Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5276895707,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376495,159,1,1,21,22,b8oqgvx1ijeyn6y1cn6929ix4,0,38.5,13.7,2024-10-07T17:21:53.218Z,2024-10-07T17:21:53Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,5276895643,140,34.6,5276895649,213,2.88,5276895645,141,15.3,5276895641,56,Back,5276895647,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376513,202,61,1,21,24,8gxd9ry2580pu1b1dd5ny9ymy,1,57.6,89.3,2024-10-07T17:21:55.088Z,2024-10-07T17:21:55Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5276895723,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376531,160,5,1,21,25,b8oqgvx1ijeyn6y1cn6929ix4,1,42.0,-1.0,2024-10-07T17:21:55.555Z,2024-10-07T19:37:34Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,5276895787,56,Back,5276895791,233,203,5276895789,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376525,203,5,1,21,25,8gxd9ry2580pu1b1dd5ny9ymy,0,58.0,101.0,2024-10-07T17:21:55.555Z,2024-10-07T19:37:34Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5276895823,233,160,5276895777,56,Left,5276895779,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376603,162,1,1,21,42,b8oqgvx1ijeyn6y1cn6929ix4,0,47.4,0.0,2024-10-07T17:22:12.865Z,2024-10-07T17:22:14Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5276896183,212,22.9,5276896175,107,,5276896185,213,0.31,5276896179,140,68.2,5276896177,56,Right,5276896181,141,8.6,5276896187,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376613,204,8,1,21,45,8gxd9ry2580pu1b1dd5ny9ymy,1,22.2,69.0,2024-10-07T17:22:15.451Z,2024-10-07T19:50:14Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5276896217,56,Back,5276896231,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376623,163,1,1,21,46,b8oqgvx1ijeyn6y1cn6929ix4,1,60.3,17.2,2024-10-07T17:22:16.866Z,2024-10-07T17:59:18Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,5276936511,140,54.7,5276896249,56,Center,5276936517,213,1.95,5276936515,212,15.8,5276936509,3,,5276936513,141,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376639,164,1,1,21,47,b8oqgvx1ijeyn6y1cn6929ix4,1,56.7,31.6,2024-10-07T17:22:18.168Z,2024-10-07T17:59:20Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5276896343,141,56.4,5276896339,56,Center,5276896341,140,55.4,5276896347,213,1.65,5276896345,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376657,165,1,1,21,51,b8oqgvx1ijeyn6y1cn6929ix4,1,44.0,68.5,2024-10-07T17:22:21.512Z,2024-10-07T17:22:25Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5276896461,140,24.6,5276896467,213,3.49,5276896459,56,Back,5276896463,141,57.7,5276896465,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376675,166,1,1,21,57,b8oqgvx1ijeyn6y1cn6929ix4,1,25.2,59.3,2024-10-07T17:22:27.793Z,2024-10-07T17:59:38Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,5276896559,212,44.8,5276896561,213,0.04,5276896555,140,67.8,5276896553,56,Center,5276896557,141,61.7,5276936777,157,,5276896563,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376679,167,61,1,21,59,b8oqgvx1ijeyn6y1cn6929ix4,0,68.7,51.8,2024-10-07T17:22:30.162Z,2024-10-07T17:59:45Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5276896567,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376691,206,1,1,22,2,8gxd9ry2580pu1b1dd5ny9ymy,1,22.6,72.1,2024-10-07T17:22:33.203Z,2024-10-07T17:22:34Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5276896627,141,49.9,5276896631,213,3.96,5276896629,212,20.6,5276896625,140,9.2,5276896623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376695,207,1,1,22,3,8gxd9ry2580pu1b1dd5ny9ymy,1,9.2,49.9,2024-10-07T17:22:34.203Z,2024-10-07T17:22:36Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5276896657,213,5.31,5276896651,140,23.5,5276896655,212,26.6,5276896647,56,Back,5276896653,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376709,208,1,1,22,6,8gxd9ry2580pu1b1dd5ny9ymy,1,23.6,15.2,2024-10-07T17:22:36.675Z,2024-10-07T17:22:40Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5276896745,213,1.13,5276896737,56,Back,5276896743,212,15.6,5276896741,141,36.0,5276896739,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376715,209,1,1,22,10,8gxd9ry2580pu1b1dd5ny9ymy,1,29.9,36.0,2024-10-07T17:22:40.827Z,2024-10-07T17:22:45Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5276896783,156,,5276896757,141,19.1,5276896753,56,Back,5276896755,140,20.4,5276896761,213,4.00,5276896759,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376739,210,1,1,22,11,8gxd9ry2580pu1b1dd5ny9ymy,0,15.7,23.3,2024-10-07T17:22:42.064Z,2024-10-07T19:50:11Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5276900591,140,49.0,5276900597,213,0.27,5276900589,56,Back,5276900595,212,36.3,5276900587,155,,5276900599,1,,5276900593,141,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376729,168,44,1,22,12,b8oqgvx1ijeyn6y1cn6929ix4,1,34.6,61.5,2024-10-07T17:22:42.617Z,2024-10-07T20:00:31Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5276990619,233,211,5276896841,285,,5276896839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376741,211,44,1,22,12,8gxd9ry2580pu1b1dd5ny9ymy,0,65.4,38.5,2024-10-07T17:22:42.618Z,2024-10-07T20:00:31Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5276990643,233,168,5276939005,286,,5276939003,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376735,169,1,1,22,12,b8oqgvx1ijeyn6y1cn6929ix4,1,43.3,69.9,2024-10-07T17:22:42.969Z,2024-10-07T18:32:54Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5276896861,3,,5276896867,141,62.3,5276896865,140,56.8,5276896869,212,15.1,5276896871,213,5.93,5276896863,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376737,170,1,1,22,13,b8oqgvx1ijeyn6y1cn6929ix4,0,56.8,62.3,2024-10-07T17:22:44.265Z,2024-10-07T17:22:44Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,5276896879,56,Center,5276896885,212,18.4,5276896875,3,,5276896883,141,63.6,5276896881,140,74.3,5276896887,213,0.05,5276896877,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376767,212,1,1,22,21,8gxd9ry2580pu1b1dd5ny9ymy,1,38.5,39.1,2024-10-07T17:22:51.507Z,2024-10-07T18:36:10Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5276897021,140,46.7,5276897027,213,0.50,5276897025,212,9.8,5276897019,56,Back,5276897023,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376779,213,1,1,22,24,8gxd9ry2580pu1b1dd5ny9ymy,1,50.1,35.0,2024-10-07T17:22:54.707Z,2024-10-07T18:36:22Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5276897073,140,89.5,5276996365,1,,5276897079,213,5.91,5276897075,141,11.3,5276897077,212,44.4,5276897071,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376783,214,1,1,22,28,8gxd9ry2580pu1b1dd5ny9ymy,1,89.7,10.3,2024-10-07T17:22:58.387Z,2024-10-07T18:36:33Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5276897099,140,75.4,5276897101,141,9.2,5276897097,56,Right,5276897103,212,15.0,5276897105,213,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376793,215,1,1,22,29,8gxd9ry2580pu1b1dd5ny9ymy,1,68.8,28.6,2024-10-07T17:22:59.675Z,2024-10-07T19:50:08Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5276897125,141,9.4,5276897129,213,4.81,5276897123,140,70.0,5276897121,56,Right,5276897127,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732395329,786,1,1,22,30,8gxd9ry2580pu1b1dd5ny9ymy,1,83.8,8.0,2024-10-07T17:23:00.411Z,2024-10-07T18:38:20Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5276999767,213,2.12,5276999761,140,79.1,5276999759,56,Right,5276999763,141,19.9,5276999765,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732395321,784,1,1,22,30,8gxd9ry2580pu1b1dd5ny9ymy,1,80.1,23.3,2024-10-07T17:23:01.142Z,2024-10-07T18:38:30Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5277000147,212,9.9,5277000141,56,Right,5277000145,141,8.8,5277000149,213,4.66,5277000143,140,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376797,216,1,1,22,31,8gxd9ry2580pu1b1dd5ny9ymy,0,70.0,9.4,2024-10-07T17:23:01.715Z,2024-10-07T17:23:03Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5276897139,140,71.5,5276897141,141,9.7,5276897165,236,,5276897171,286,,5276897145,213,0.13,5276897137,56,Right,5276897167,233,171,5276897143,212,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376801,171,74,1,22,31,b8oqgvx1ijeyn6y1cn6929ix4,1,18.5,87.5,2024-10-07T17:23:01.716Z,2024-10-07T20:02:32Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5276897163,285,,5276897181,233,216,5276897161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732383823,373,1,1,22,33,b8oqgvx1ijeyn6y1cn6929ix4,0,17.3,92.4,2024-10-07T17:23:03.365Z,2024-10-07T17:58:47Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5276935861,212,2.9,5276935855,56,Back,5276935859,141,92.4,5276935999,233,460,5276935857,140,20.1,5276935997,236,,5276936003,286,,5276935863,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732383847,460,74,1,22,33,8gxd9ry2580pu1b1dd5ny9ymy,1,74.9,6.5,2024-10-07T17:23:03.366Z,2024-10-07T20:02:32Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5276935993,56,Right,5276936005,233,373,5276935995,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376805,217,43,1,22,34,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-10-07T17:23:04.467Z,2024-10-07T18:39:47Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5276897195,140,90.3,5276897197,141,0.0,5276897201,213,5.93,5276897199,212,21.0,5277002597,144,1,5276897193,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376823,172,5,1,22,34,b8oqgvx1ijeyn6y1cn6929ix4,1,12.9,101.4,2024-10-07T17:23:05.342Z,2024-10-07T19:37:35Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5276897279,347,,5276897289,233,218,5276897277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376807,218,5,1,22,34,8gxd9ry2580pu1b1dd5ny9ymy,0,87.1,-1.4,2024-10-07T17:23:05.342Z,2024-10-07T19:37:35Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5276897207,56,Right,5276897209,347,,5276897295,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376919,173,1,1,22,59,b8oqgvx1ijeyn6y1cn6929ix4,1,14.9,100.0,2024-10-07T17:23:29.832Z,2024-10-07T17:23:32Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5276897727,213,5.96,5276897721,140,35.1,5276897719,56,Back,5276897729,1,,5276897725,212,22.4,5276897723,141,90.9,5276897717,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376921,174,43,1,23,1,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-10-07T17:23:32.249Z,2024-10-07T17:57:39Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,5276897745,285,0,5276934873,144,44,5276897743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376925,175,1,1,23,1,b8oqgvx1ijeyn6y1cn6929ix4,0,35.1,90.9,2024-10-07T17:23:32.361Z,2024-10-07T18:41:19Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,5276897769,213,6.25,5276897757,3,,5276897765,141,90.3,5276897763,140,48.1,5276897759,168,,5276897767,212,13.7,5276897761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732383771,458,1,1,23,2,8gxd9ry2580pu1b1dd5ny9ymy,0,51.5,4.3,2024-10-07T17:23:32.365Z,2024-10-07T17:58:15Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5276935503,212,2.7,5276935515,233,176,5276935519,286,,5276935499,140,51.5,5276935505,213,1.57,5276935513,236,,5276935497,56,Right,5276935501,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376935,176,74,1,23,2,b8oqgvx1ijeyn6y1cn6929ix4,1,48.1,90.3,2024-10-07T17:23:32.366Z,2024-10-07T17:58:16Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5276935229,285,,5276935523,233,458,5276897805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376947,177,5,1,23,5,b8oqgvx1ijeyn6y1cn6929ix4,0,45.0,102.0,2024-10-07T17:23:35.873Z,2024-10-07T19:37:36Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5276897835,347,,5276897965,233,219,5276897833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376969,219,5,1,23,5,8gxd9ry2580pu1b1dd5ny9ymy,1,55.0,-2.0,2024-10-07T17:23:35.873Z,2024-10-07T19:37:35Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5276897953,347,,5276897957,233,177,5276897951,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376977,220,1,1,23,12,8gxd9ry2580pu1b1dd5ny9ymy,1,54.0,0.0,2024-10-07T17:23:43.011Z,2024-10-07T17:23:45Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5276897987,107,,5276897995,212,17.7,5276897993,141,24.7,5276897997,213,1.42,5276897989,56,Center,5276897991,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376981,221,1,1,23,14,8gxd9ry2580pu1b1dd5ny9ymy,1,56.5,24.7,2024-10-07T17:23:44.875Z,2024-10-07T17:23:45Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5276898011,212,17.2,5276898009,141,5.9,5276898005,56,Back,5276898013,213,3.98,5276898007,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732376987,222,1,1,23,15,8gxd9ry2580pu1b1dd5ny9ymy,0,45.5,5.9,2024-10-07T17:23:45.795Z,2024-10-07T17:23:47Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5276898021,140,36.6,5276898027,213,1.98,5276898025,212,23.3,5276898023,141,37.3,5276898019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732377071,179,1,1,23,21,b8oqgvx1ijeyn6y1cn6929ix4,1,81.0,70.9,2024-10-07T17:23:52.146Z,2024-10-07T17:24:14Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5276898459,141,81.2,5276898461,212,12.0,5276898455,56,Left,5276898457,140,90.3,5276898463,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732377073,180,61,1,23,22,b8oqgvx1ijeyn6y1cn6929ix4,0,90.6,81.1,2024-10-07T17:23:53.009Z,2024-10-07T17:24:18Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5276898471,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732377079,181,5,1,23,40,b8oqgvx1ijeyn6y1cn6929ix4,0,101.3,67.2,2024-10-07T17:24:10.844Z,2024-10-07T19:37:37Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5276898513,233,223,5276898489,56,Center,5276898491,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732377081,223,5,1,23,40,8gxd9ry2580pu1b1dd5ny9ymy,1,-1.3,32.8,2024-10-07T17:24:10.844Z,2024-10-07T19:37:36Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5276898499,346,,5276898497,56,Back,5276898505,233,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732377091,224,1,1,23,45,8gxd9ry2580pu1b1dd5ny9ymy,1,3.4,49.4,2024-10-07T17:24:16.307Z,2024-10-07T17:24:18Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5276898543,213,1.00,5276898549,237,,5276898537,140,22.7,5276898545,1,,5276898533,124,,5276898539,141,95.4,5276898535,56,Back,5276898541,212,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732377127,225,1,1,23,46,8gxd9ry2580pu1b1dd5ny9ymy,1,24.7,95.0,2024-10-07T17:24:16.722Z,2024-10-07T19:35:06Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5276898715,212,19.5,5276898711,140,43.3,5276898717,213,6.27,5276898713,141,94.7,5276898709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732377129,226,61,1,23,48,8gxd9ry2580pu1b1dd5ny9ymy,0,43.3,94.7,2024-10-07T17:24:18.995Z,2024-10-07T19:35:08Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5276898721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732377119,182,1,1,23,51,b8oqgvx1ijeyn6y1cn6929ix4,1,55.0,13.1,2024-10-07T17:24:21.545Z,2024-10-07T17:24:23Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5276898685,213,2.85,5276898679,140,25.6,5276898683,212,32.2,5276898681,141,26.8,5276898687,1,,5276898677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732377137,184,1,1,23,56,b8oqgvx1ijeyn6y1cn6929ix4,0,24.4,22.4,2024-10-07T17:24:26.859Z,2024-10-07T17:24:29Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,5276898777,56,Right,5276898781,141,18.9,5276898787,1,,5276898775,157,,5276898785,213,6.24,5276898779,140,71.5,5276898783,212,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732377155,228,1,1,24,0,8gxd9ry2580pu1b1dd5ny9ymy,1,32.3,76.7,2024-10-07T17:24:30.602Z,2024-10-07T17:24:33Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5276898855,212,27.2,5276898851,140,10.3,5276898857,213,3.70,5276898849,56,Back,5276898853,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732377167,229,1,1,24,2,8gxd9ry2580pu1b1dd5ny9ymy,1,10.3,55.7,2024-10-07T17:24:33.002Z,2024-10-07T17:24:35Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5276898917,56,Back,5276898923,212,23.7,5276898925,213,0.57,5276898919,140,29.4,5276898921,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732377177,230,1,1,24,4,8gxd9ry2580pu1b1dd5ny9ymy,1,29.7,74.4,2024-10-07T17:24:34.994Z,2024-10-07T17:24:39Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5276898973,56,Back,5276898979,212,26.8,5276898981,213,4.39,5276898977,141,37.1,5276898975,140,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732377185,231,1,1,24,9,8gxd9ry2580pu1b1dd5ny9ymy,1,21.5,37.1,2024-10-07T17:24:39.466Z,2024-10-07T17:24:43Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5276899023,141,24.9,5276899019,56,Back,5276899021,140,28.4,5276899027,213,5.43,5276899025,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732377193,232,1,1,24,12,8gxd9ry2580pu1b1dd5ny9ymy,1,28.4,24.9,2024-10-07T17:24:43.212Z,2024-10-07T17:24:45Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5276899069,213,1.45,5276899061,140,30.0,5276899067,212,13.9,5276899055,56,Back,5276899065,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732377205,233,1,1,24,14,8gxd9ry2580pu1b1dd5ny9ymy,1,30.0,45.2,2024-10-07T17:24:45.011Z,2024-10-07T17:24:47Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5276899135,212,10.5,5276899129,56,Back,5276899133,141,32.8,5276899131,140,24.0,5276899137,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732377213,234,1,1,24,17,8gxd9ry2580pu1b1dd5ny9ymy,1,23.9,32.7,2024-10-07T17:24:47.618Z,2024-10-07T17:24:49Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5276899167,213,1.17,5276899161,140,34.5,5276899159,56,Back,5276899163,141,71.7,5276899165,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732377233,235,1,1,24,19,8gxd9ry2580pu1b1dd5ny9ymy,1,34.5,71.7,2024-10-07T17:24:49.402Z,2024-10-07T17:24:57Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5276899281,56,Left,5276899287,212,23.8,5276899285,141,89.4,5276899289,213,0.53,5276899283,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732377239,236,1,1,24,27,8gxd9ry2580pu1b1dd5ny9ymy,1,68.6,82.0,2024-10-07T17:24:57.787Z,2024-10-07T17:24:59Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,5276899317,56,Center,5276899323,212,12.9,5276899319,140,63.7,5276899327,213,4.30,5276899321,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
