id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2803924295,402,1,1,17,34,ajtb177oqwawkdwbqhldmq6mx,1,32.4,35.8,2025-04-20T13:17:03.485Z,2025-04-20T13:49:59Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5667342531,56,Back,5667342533,140,42.8,5667342537,212,21.7,5667342539,213,5.24,5667342535,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803890083,154,1,1,17,35,ajtb177oqwawkdwbqhldmq6mx,1,47.1,18.8,2025-04-20T13:17:04.622Z,2025-04-20T13:17:07Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5667158405,212,23.9,5667158407,213,1.46,5667158403,141,53.7,5667158401,140,49.6,5667158399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803890131,155,1,1,17,36,ajtb177oqwawkdwbqhldmq6mx,0,49.6,53.7,2025-04-20T13:17:05.934Z,2025-04-20T13:50:29Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5667158655,141,27.1,5667158657,212,28.4,5667158653,140,70.5,5667158659,213,5.59,5667158651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803890079,172,8,1,17,37,7gkglopz9cjsysn2u6sbhuvc5,1,40.4,72.3,2025-04-20T13:17:06.575Z,2025-04-20T13:19:30Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5667158381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803890203,174,1,1,17,38,7gkglopz9cjsysn2u6sbhuvc5,1,38.9,73.8,2025-04-20T13:17:08.414Z,2025-04-20T13:17:11Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5667159001,212,7.6,5667158999,141,84.7,5667159003,213,1.33,5667158995,56,Back,5667158997,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803890145,156,43,1,17,39,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-04-20T13:17:08.943Z,2025-04-20T13:50:25Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5667344007,144,61,5667158715,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803890207,175,50,1,17,41,7gkglopz9cjsysn2u6sbhuvc5,1,46.6,88.0,2025-04-20T13:17:10.799Z,2025-04-20T13:20:42Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5667159025,286,,5667159023,56,Back,5667159275,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803890237,157,7,1,17,41,ajtb177oqwawkdwbqhldmq6mx,0,53.4,12.0,2025-04-20T13:17:10.800Z,2025-04-20T13:17:17Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5667159219,233,175,5667159183,56,Right,5667159185,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803890395,158,83,1,17,42,ajtb177oqwawkdwbqhldmq6mx,0,43.5,15.4,2025-04-20T13:17:11.959Z,2025-04-20T13:52:39Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5667352859,399,9gr9rdahnavv0irjauh5xim8k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803890267,176,43,1,17,43,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-04-20T13:17:12.959Z,2025-04-20T13:53:36Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5667356619,144,3,5667159347,286,0,5667159345,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803890293,177,3,1,17,44,7gkglopz9cjsysn2u6sbhuvc5,0,57.4,82.6,2025-04-20T13:17:13.494Z,2025-04-20T13:52:47Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5667159485,286,,5667159481,56,Left,5667190877,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803890411,159,43,1,17,44,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-04-20T13:17:13.495Z,2025-04-20T13:52:46Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5667160049,56,Back,5667160137,233,177,5667160051,285,0,5667353441,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803890459,160,1,1,17,48,ajtb177oqwawkdwbqhldmq6mx,1,35.7,21.8,2025-04-20T13:17:17.742Z,2025-04-20T13:54:06Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5667160259,1,,5667160249,140,68.3,5667160245,56,Center,5667160257,213,0.52,5667160255,212,39.4,5667160253,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803890475,161,4,1,17,49,ajtb177oqwawkdwbqhldmq6mx,1,63.2,49.0,2025-04-20T13:17:19.286Z,2025-04-20T13:54:11Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5667160407,13,,5667160415,286,,5667358507,295,,5667160453,233,178,5667160411,152,,5667160409,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803890445,178,4,1,17,49,7gkglopz9cjsysn2u6sbhuvc5,0,36.8,51.0,2025-04-20T13:17:19.287Z,2025-04-20T13:17:26Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5667160395,285,,5667160511,233,161,5667160389,295,,5667160387,13,,5667160393,152,,5667160391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803890523,179,17,1,17,53,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-04-20T13:17:23.294Z,2025-04-20T20:45:51Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5667160779,13,243,5668760539,393,,5667160775,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803891143,162,1,1,18,20,ajtb177oqwawkdwbqhldmq6mx,1,65.3,46.4,2025-04-20T13:17:49.909Z,2025-04-20T13:17:53Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5667163833,141,63.0,5667163829,56,Center,5667163825,5,,5667163831,140,68.9,5667163835,212,11.9,5667163827,152,,5667163839,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803891183,163,61,1,18,23,ajtb177oqwawkdwbqhldmq6mx,0,68.9,63.0,2025-04-20T13:17:53.029Z,2025-04-20T13:17:59Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5667164011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803891317,164,45,1,18,26,ajtb177oqwawkdwbqhldmq6mx,0,43.2,70.2,2025-04-20T13:17:56.463Z,2025-04-20T13:18:03Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5667164713,56,Back,5667164715,285,,5667165025,233,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803891343,181,3,1,18,26,7gkglopz9cjsysn2u6sbhuvc5,1,57.7,29.9,2025-04-20T13:17:56.463Z,2025-04-20T13:18:03Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5667164883,286,,5667164881,56,Center,5667164947,233,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803891349,182,13,1,18,31,7gkglopz9cjsysn2u6sbhuvc5,1,77.8,31.7,2025-04-20T13:18:01.174Z,2025-04-20T20:33:51Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5667165805,102,61.3,5667164911,18,,5667165807,103,19.4,5667165803,73,,5667164913,56,Center,5667165813,230,96.8,5667165809,215,,5667165811,458,,5667165543,20,,5667165815,231,5667165541,23,,,48.2,,,,,,,,,,,,,,,,,
2803891901,165,5,1,18,32,ajtb177oqwawkdwbqhldmq6mx,1,-1.4,37.5,2025-04-20T13:18:02.087Z,2025-04-20T15:21:18Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5667167741,56,Back,5667167745,346,,5667167767,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803891379,183,5,1,18,32,7gkglopz9cjsysn2u6sbhuvc5,0,101.4,62.5,2025-04-20T13:18:02.087Z,2025-04-20T15:21:18Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5667167793,233,165,5667165097,346,,5667165095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803891919,166,1,1,18,53,ajtb177oqwawkdwbqhldmq6mx,1,3.6,39.5,2025-04-20T13:18:23.269Z,2025-04-20T13:18:35Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5667167853,141,51.3,5667167857,213,1.39,5667168261,189,,5667167851,140,5.0,5667167849,56,Back,5667167847,124,,5667167863,237,,5667167855,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803891935,167,1,1,18,55,ajtb177oqwawkdwbqhldmq6mx,0,5.0,51.3,2025-04-20T13:18:25.429Z,2025-04-20T13:18:38Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5667168415,189,,5667167947,212,88.6,5667167943,140,85.0,5667167945,141,9.7,5667167949,213,5.96,5667167939,157,,5667167941,56,Right,5667167951,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803892013,186,1,1,18,58,7gkglopz9cjsysn2u6sbhuvc5,1,18.5,87.5,2025-04-20T13:18:28.414Z,2025-04-20T13:18:31Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5667168303,56,Back,5667168307,141,57.5,5667168309,212,21.3,5667168311,213,4.43,5667168305,140,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803892135,187,1,1,19,1,7gkglopz9cjsysn2u6sbhuvc5,1,13.4,58.5,2025-04-20T13:18:31.246Z,2025-04-20T13:18:37Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5667168997,140,13.3,5667169001,212,14.6,5667168999,141,37.0,5667169003,213,4.71,5667168995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803892209,188,1,1,19,9,7gkglopz9cjsysn2u6sbhuvc5,1,10.9,30.7,2025-04-20T13:18:39.046Z,2025-04-20T13:18:40Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5667169395,56,Back,5667169399,141,46.3,5667169397,140,12.6,5667169403,213,1.40,5667169401,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803892227,189,1,1,19,10,7gkglopz9cjsysn2u6sbhuvc5,1,12.6,46.3,2025-04-20T13:18:39.846Z,2025-04-20T13:18:41Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5667169465,56,Back,5667169469,141,85.3,5667169473,213,1.63,5667169467,140,11.0,5667169471,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803892371,190,1,1,19,11,7gkglopz9cjsysn2u6sbhuvc5,1,11.0,85.3,2025-04-20T13:18:40.822Z,2025-04-20T13:18:46Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5667170159,213,4.69,5667170151,56,Back,5667170157,212,11.4,5667170155,141,68.5,5667170153,140,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803892407,191,1,1,19,16,7gkglopz9cjsysn2u6sbhuvc5,1,13.6,84.5,2025-04-20T13:18:45.814Z,2025-04-20T13:18:47Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5667170399,141,90.6,5667170395,56,Back,5667170401,212,4.2,5667170397,140,13.0,5667170403,213,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803892465,192,1,1,19,17,7gkglopz9cjsysn2u6sbhuvc5,1,13.0,90.6,2025-04-20T13:18:47.134Z,2025-04-20T13:18:50Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5667170685,213,5.21,5667170679,140,22.8,5667170683,212,21.6,5667170681,141,62.7,5667170677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803892477,193,1,1,19,20,7gkglopz9cjsysn2u6sbhuvc5,0,22.8,62.7,2025-04-20T13:18:49.830Z,2025-04-20T13:18:50Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5667170741,212,15.0,5667170739,141,48.5,5667170743,213,5.58,5667170735,56,Back,5667170737,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803892501,168,8,1,19,21,ajtb177oqwawkdwbqhldmq6mx,1,54.2,49.7,2025-04-20T13:18:51.070Z,2025-04-20T13:18:51Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5667170837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803892635,194,1,1,19,24,7gkglopz9cjsysn2u6sbhuvc5,1,29.5,35.4,2025-04-20T13:18:53.822Z,2025-04-20T13:18:57Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5667171503,212,9.1,5667171497,56,Back,5667171501,141,22.5,5667171505,213,4.99,5667171499,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803892789,195,1,1,19,27,7gkglopz9cjsysn2u6sbhuvc5,1,33.9,14.3,2025-04-20T13:18:57.414Z,2025-04-20T13:19:04Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5667172329,213,6.00,5667172321,56,Right,5667172327,212,18.7,5667172325,141,6.7,5667172323,140,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803892871,196,1,1,19,36,7gkglopz9cjsysn2u6sbhuvc5,1,69.7,12.2,2025-04-20T13:19:06.078Z,2025-04-20T13:19:19Z,11cna826ls27ahux2w0ckapqt,K. Kusk,1.0,,5667172747,56,Center,5667173971,210,13,5667172759,213,1.61,5667172757,212,30.9,5667172753,141,57.6,5667172745,155,,5667172749,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803892899,169,45,1,19,38,ajtb177oqwawkdwbqhldmq6mx,0,29.5,35.2,2025-04-20T13:19:07.974Z,2025-04-20T13:19:13Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5667172923,285,,5667172921,56,Back,5667173317,233,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803892937,197,3,1,19,38,7gkglopz9cjsysn2u6sbhuvc5,1,71.8,68.8,2025-04-20T13:19:07.974Z,2025-04-20T13:19:13Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5667173161,56,Center,5667173269,233,169,5667173163,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803892941,198,13,1,19,41,7gkglopz9cjsysn2u6sbhuvc5,1,75.2,56.8,2025-04-20T13:19:11.230Z,2025-04-20T20:34:21Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5667174059,103,76.4,5667173527,20,,5667173175,56,Center,5667174061,215,,5667174071,231,48.4,5667174053,55,196,5667174057,102,48.4,5667174065,230,97.3,5667173173,18,,5667174049,74,5667173171,22,5667174051,29,,,,,,,,,,,,,,,,,,
2803893287,170,5,1,19,42,ajtb177oqwawkdwbqhldmq6mx,1,-1.3,55.4,2025-04-20T13:19:11.820Z,2025-04-20T15:21:19Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5667175141,233,199,5667175045,346,,5667175041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803892977,199,5,1,19,42,7gkglopz9cjsysn2u6sbhuvc5,0,101.3,44.6,2025-04-20T13:19:11.820Z,2025-04-20T15:21:19Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5667175197,233,170,5667173393,56,Center,5667173395,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893335,171,1,1,20,0,ajtb177oqwawkdwbqhldmq6mx,1,4.3,40.3,2025-04-20T13:19:30.349Z,2025-04-20T13:19:32Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5667175289,56,Back,5667175285,124,,5667175295,212,7.3,5667175321,189,,5667175291,140,3.7,5667175301,237,,5667175293,141,51.0,5667175297,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893365,172,1,1,20,3,ajtb177oqwawkdwbqhldmq6mx,1,3.7,51.0,2025-04-20T13:19:32.692Z,2025-04-20T13:19:34Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5667175457,213,1.52,5667175455,212,26.1,5667175453,141,89.3,5667175445,56,Back,5667175503,189,,5667175451,140,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893449,173,1,1,20,7,ajtb177oqwawkdwbqhldmq6mx,0,6.2,93.9,2025-04-20T13:19:37.317Z,2025-04-20T13:19:38Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5667175959,1,,5667175955,212,35.1,5667175947,155,,5667175949,56,Back,5667175951,140,39.1,5667175957,213,6.10,5667175953,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893497,200,1,1,20,8,7gkglopz9cjsysn2u6sbhuvc5,0,56.6,23.1,2025-04-20T13:19:37.821Z,2025-04-20T13:19:40Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5667176193,3,,5667176205,213,6.13,5667176201,141,18.5,5667176199,140,76.3,5667176195,56,Right,5667176203,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893571,174,1,1,20,10,ajtb177oqwawkdwbqhldmq6mx,0,15.7,74.2,2025-04-20T13:19:40.421Z,2025-04-20T13:19:43Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5667176591,1,,5667176581,56,Center,5667176583,140,56.0,5667176587,212,44.9,5667176589,213,5.94,5667176579,157,,5667176585,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893737,202,1,1,20,18,7gkglopz9cjsysn2u6sbhuvc5,1,44.3,45.8,2025-04-20T13:19:47.518Z,2025-04-20T13:19:51Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5667177435,141,36.0,5667177439,213,4.06,5667177437,212,8.4,5667177433,140,39.5,5667177431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893775,203,1,1,20,21,7gkglopz9cjsysn2u6sbhuvc5,1,36.5,29.4,2025-04-20T13:19:50.941Z,2025-04-20T13:19:53Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5667177647,140,55.5,5667177649,141,18.0,5667177651,212,21.4,5667177653,213,5.91,5667177645,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893787,204,1,1,20,23,7gkglopz9cjsysn2u6sbhuvc5,1,55.5,18.0,2025-04-20T13:19:52.925Z,2025-04-20T13:19:54Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5667177747,140,41.9,5667177755,213,3.11,5667177745,56,Back,5667177799,156,,5667177751,212,14.3,5667177749,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893871,205,1,1,20,25,7gkglopz9cjsysn2u6sbhuvc5,1,40.2,19.4,2025-04-20T13:19:54.854Z,2025-04-20T13:19:57Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5667178193,56,Back,5667178195,140,29.1,5667178203,213,2.93,5667178201,212,11.9,5667178199,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893899,206,1,1,20,27,7gkglopz9cjsysn2u6sbhuvc5,1,29.9,26.2,2025-04-20T13:19:56.973Z,2025-04-20T13:19:59Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5667178341,213,2.39,5667178339,212,22.9,5667178335,140,13.9,5667178337,141,49.1,5667178333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893943,207,1,1,20,29,7gkglopz9cjsysn2u6sbhuvc5,1,13.9,49.1,2025-04-20T13:19:58.958Z,2025-04-20T13:20:02Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5667178599,213,1.10,5667178591,56,Back,5667178595,141,81.8,5667178597,212,24.9,5667178593,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893977,208,1,1,20,32,7gkglopz9cjsysn2u6sbhuvc5,1,15.3,84.4,2025-04-20T13:20:01.902Z,2025-04-20T13:20:04Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5667178827,140,13.0,5667178825,56,Back,5667178831,212,12.7,5667178833,213,4.52,5667178829,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803894033,209,1,1,20,34,7gkglopz9cjsysn2u6sbhuvc5,1,21.5,66.9,2025-04-20T13:20:04.326Z,2025-04-20T13:20:07Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5667179135,212,14.5,5667179139,213,3.91,5667179123,140,11.6,5667179129,141,52.1,5667179119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803894103,210,1,1,20,37,7gkglopz9cjsysn2u6sbhuvc5,1,8.3,43.7,2025-04-20T13:20:07.078Z,2025-04-20T13:20:11Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5667179559,213,4.97,5667179551,56,Back,5667179553,140,10.3,5667179557,212,8.2,5667179555,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803894113,211,1,1,20,41,7gkglopz9cjsysn2u6sbhuvc5,1,11.5,14.3,2025-04-20T13:20:10.861Z,2025-04-20T13:20:11Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5667179627,212,7.6,5667179623,141,10.0,5667179619,56,Back,5667179621,140,18.2,5667179629,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803894159,212,1,1,20,42,7gkglopz9cjsysn2u6sbhuvc5,1,18.2,10.0,2025-04-20T13:20:11.495Z,2025-04-20T13:20:14Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5667179837,213,2.91,5667179833,141,13.4,5667179835,212,10.1,5667179829,56,Back,5667179831,140,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803894245,213,1,1,20,44,7gkglopz9cjsysn2u6sbhuvc5,1,17.7,15.3,2025-04-20T13:20:13.990Z,2025-04-20T13:20:19Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5667180285,213,2.03,5667180279,140,9.3,5667180281,141,41.5,5667180277,56,Back,5667180283,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803894371,214,1,1,20,49,7gkglopz9cjsysn2u6sbhuvc5,1,6.6,33.0,2025-04-20T13:20:19.125Z,2025-04-20T13:23:03Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5667180885,140,60.5,5667180901,1,,5667180889,141,24.6,5667180897,213,6.18,5667180893,212,56.9,5667180883,56,Center,5667180881,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897433,226,61,1,20,55,7gkglopz9cjsysn2u6sbhuvc5,0,58.6,54.6,2025-04-20T13:20:25.108Z,2025-04-20T13:22:53Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5667196729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803894429,176,1,1,20,56,ajtb177oqwawkdwbqhldmq6mx,1,29.4,62.6,2025-04-20T13:20:25.596Z,2025-04-20T13:20:27Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5667181139,212,12.0,5667181141,213,0.98,5667181133,56,Back,5667181137,141,77.3,5667181135,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803894555,177,1,1,20,57,ajtb177oqwawkdwbqhldmq6mx,1,35.8,77.3,2025-04-20T13:20:26.852Z,2025-04-20T13:20:32Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5667181727,141,68.4,5667181723,56,Back,5667181725,140,13.0,5667181731,213,3.39,5667181729,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803894573,178,1,1,21,2,ajtb177oqwawkdwbqhldmq6mx,0,17.8,74.7,2025-04-20T13:20:32.373Z,2025-04-20T13:20:33Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5667181841,141,82.1,5667181837,56,Left,5667181843,212,35.6,5667181847,1,,5667181839,140,51.4,5667181835,155,,5667181845,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803894601,215,1,1,21,3,7gkglopz9cjsysn2u6sbhuvc5,0,44.9,20.7,2025-04-20T13:20:32.869Z,2025-04-20T13:20:35Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5667182005,212,27.2,5667181997,3,,5667181999,56,Right,5667182001,140,66.5,5667182007,213,5.70,5667182003,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803894815,179,5,1,21,5,ajtb177oqwawkdwbqhldmq6mx,1,32.8,101.3,2025-04-20T13:20:35.275Z,2025-04-20T15:21:20Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5667183149,347,,5667183147,56,Back,5667183223,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803894613,216,5,1,21,5,7gkglopz9cjsysn2u6sbhuvc5,0,67.2,-1.3,2025-04-20T13:20:35.275Z,2025-04-20T15:21:20Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5667183257,233,179,5667182033,56,Right,5667182035,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803894897,180,1,1,21,14,ajtb177oqwawkdwbqhldmq6mx,1,31.1,100.0,2025-04-20T13:20:44.308Z,2025-04-20T13:20:48Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5667183539,140,50.5,5667183545,213,5.93,5667183535,107,,5667183541,141,90.8,5667183547,1,,5667183543,212,21.7,5667183537,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
