id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2780127499,139,1,1,13,25,a9vw7ikerpr4cuweeeka5aneg,1,61.4,82.7,2025-02-23T14:14:41.921Z,2025-02-23T14:14:45Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5536697815,56,Center,5536697821,212,26.0,5536697817,140,57.5,5536697819,141,44.9,5536697825,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780127527,140,1,1,13,29,a9vw7ikerpr4cuweeeka5aneg,1,67.3,33.2,2025-02-23T14:14:45.754Z,2025-02-23T14:14:47Z,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,5536697953,213,5.31,5536697951,212,24.4,5536697945,56,Right,5536697947,140,80.4,5536697949,141,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780127553,141,1,1,13,31,a9vw7ikerpr4cuweeeka5aneg,1,78.8,6.5,2025-02-23T14:14:47.690Z,2025-02-23T14:14:49Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5536698081,213,2.70,5536698071,141,16.9,5536698063,56,Right,5536698067,140,64.7,5536698075,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780127597,142,1,1,13,32,a9vw7ikerpr4cuweeeka5aneg,1,64.7,16.9,2025-02-23T14:14:48.874Z,2025-02-23T14:14:50Z,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,5536698283,212,10.9,5536698281,141,25.1,5536698277,56,Center,5536698279,140,73.6,5536698285,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780127641,143,1,1,13,34,a9vw7ikerpr4cuweeeka5aneg,1,73.6,25.1,2025-02-23T14:14:50.729Z,2025-02-23T14:14:53Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5536698529,140,79.3,5536698527,56,Center,5536698531,141,21.7,5536698535,213,5.91,5536698533,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780127647,144,61,1,13,37,a9vw7ikerpr4cuweeeka5aneg,0,79.3,21.7,2025-02-23T14:14:53.490Z,2025-02-23T14:17:11Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5536698559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780127743,98,1,1,13,38,bd4qakf7j0wwie8wke9km7uj8,0,24.8,72.7,2025-02-23T14:14:55.376Z,2025-02-23T14:15:19Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5536699091,1,,5536699087,212,49.7,5536699079,157,,5536699089,213,0.40,5536699085,141,100.0,5536699081,56,Left,5536699083,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780127745,99,5,1,13,42,bd4qakf7j0wwie8wke9km7uj8,0,65.5,101.4,2025-02-23T14:14:58.650Z,2025-02-23T18:01:16Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5536699095,56,Left,5536699733,233,145,5536699099,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780127841,145,5,1,13,42,a9vw7ikerpr4cuweeeka5aneg,1,34.5,-1.4,2025-02-23T14:14:58.650Z,2025-02-23T18:01:16Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5536699605,56,Back,5536699691,233,99,5536699607,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780128287,146,1,1,14,8,a9vw7ikerpr4cuweeeka5aneg,1,41.8,0.0,2025-02-23T14:15:24.730Z,2025-02-23T14:15:27Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5536701979,107,,5536701987,140,57.2,5536701991,141,9.7,5536701995,212,17.9,5536701999,213,0.45,5536701981,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780128327,147,1,1,14,10,a9vw7ikerpr4cuweeeka5aneg,1,57.2,10.3,2025-02-23T14:15:27.059Z,2025-02-23T14:15:29Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5536702221,213,2.42,5536702215,140,46.8,5536702213,56,Back,5536702217,141,24.4,5536702219,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780128365,148,1,1,14,13,a9vw7ikerpr4cuweeeka5aneg,1,46.5,34.0,2025-02-23T14:15:29.450Z,2025-02-23T14:15:31Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5536702405,141,53.7,5536702411,212,21.6,5536702415,213,0.67,5536702401,140,62.6,5536702397,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780128547,149,1,1,14,15,a9vw7ikerpr4cuweeeka5aneg,1,62.6,53.7,2025-02-23T14:15:31.634Z,2025-02-23T14:15:41Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5536703381,56,Left,5536703389,213,1.09,5536703387,212,28.5,5536703385,141,90.9,5536703383,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780128579,150,1,1,14,25,a9vw7ikerpr4cuweeeka5aneg,1,76.9,73.2,2025-02-23T14:15:41.587Z,2025-02-23T14:15:43Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5536703545,140,87.5,5536703551,213,6.10,5536703543,56,Center,5536703547,141,70.1,5536703549,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780128585,151,1,1,14,26,a9vw7ikerpr4cuweeeka5aneg,0,87.5,70.1,2025-02-23T14:15:43.259Z,2025-02-23T14:16:35Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5536703577,140,81.0,5536703579,141,61.1,5536703575,56,Center,5536703583,213,3.87,5536703581,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780128613,100,8,1,14,29,bd4qakf7j0wwie8wke9km7uj8,1,20.3,37.0,2025-02-23T14:15:45.440Z,2025-02-23T14:16:52Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5536703703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780128657,152,13,1,14,30,a9vw7ikerpr4cuweeeka5aneg,1,75.9,59.6,2025-02-23T14:15:46.954Z,2025-02-23T14:16:35Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5536705623,74,,5536703951,18,,5536703953,56,Center,5536705637,103,66.7,5536705651,230,98.5,5536705653,231,49.8,5536704793,20,,5536703949,22,,5536705643,215,,5536708457,458,5536705633,102,5536708455,328,,,,,,,,,,,,,,,47.7,,,
2780128853,101,5,1,14,33,bd4qakf7j0wwie8wke9km7uj8,1,-1.4,50.4,2025-02-23T14:15:50.322Z,2025-02-23T18:01:17Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5536705061,233,153,5536704997,56,Back,5536704999,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780128697,153,5,1,14,33,a9vw7ikerpr4cuweeeka5aneg,0,101.4,49.6,2025-02-23T14:15:50.322Z,2025-02-23T16:14:34Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5536705087,233,101,5536704203,346,,5536704201,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780129207,102,1,1,15,1,bd4qakf7j0wwie8wke9km7uj8,0,4.6,57.2,2025-02-23T14:16:17.513Z,2025-02-23T14:16:21Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5536707085,213,0.24,5536707075,124,,5536707089,74,,5536707079,140,63.4,5536707087,1,,5536707077,56,Left,5536707081,141,79.0,5536707083,212,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780129265,103,1,1,15,6,bd4qakf7j0wwie8wke9km7uj8,0,48.4,83.6,2025-02-23T14:16:23.201Z,2025-02-23T14:16:25Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5536707421,212,10.5,5536707415,56,Left,5536707419,141,84.7,5536707417,140,58.4,5536707423,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780129237,154,1,1,15,6,a9vw7ikerpr4cuweeeka5aneg,0,42.3,33.4,2025-02-23T14:16:23.275Z,2025-02-23T14:16:23Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5536707251,212,6.9,5536707243,3,,5536707245,56,Back,5536707249,141,30.4,5536707247,140,48.6,5536707253,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780129271,155,43,1,15,9,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-02-23T14:16:25.612Z,2025-02-23T14:16:29Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5536707817,144,8,5536707443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780129287,104,4,1,15,10,bd4qakf7j0wwie8wke9km7uj8,1,56.8,77.2,2025-02-23T14:16:26.473Z,2025-02-23T16:04:46Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5536707521,152,,5536707523,265,,5536707643,233,156,5536707519,56,Center,5536707517,13,,5536707525,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780129291,156,4,1,15,10,a9vw7ikerpr4cuweeeka5aneg,0,43.2,22.8,2025-02-23T14:16:26.474Z,2025-02-23T16:04:47Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5536707611,265,,5536707689,233,104,5536707605,13,,5536707609,152,,5536707613,285,,5536707607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780129889,105,1,1,15,41,bd4qakf7j0wwie8wke9km7uj8,1,59.3,82.6,2025-02-23T14:16:57.618Z,2025-02-23T14:17:00Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5536710643,141,81.7,5536710641,140,92.1,5536710633,5,,5536710647,213,6.27,5536710649,1,,5536710645,212,34.4,5536710639,56,Left,5536710637,152,,5536710635,155,,,,,,,,,,,,,,,,,,,,,,,,,
2780129895,106,1,1,15,44,bd4qakf7j0wwie8wke9km7uj8,0,92.6,82.9,2025-02-23T14:17:00.801Z,2025-02-23T14:17:01Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5536710697,56,Center,5536710705,141,56.4,5536710695,155,,5536710707,212,18.0,5536710691,2,,5536710711,213,4.68,5536710701,140,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780129961,157,12,1,15,45,a9vw7ikerpr4cuweeeka5aneg,1,8.1,36.1,2025-02-23T14:17:02.379Z,2025-02-23T14:17:05Z,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,5536711021,140,14.6,5536711019,56,Back,5536711027,213,5.80,5536711023,141,30.8,5536711025,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780129931,107,13,1,15,46,bd4qakf7j0wwie8wke9km7uj8,1,89.2,66.3,2025-02-23T14:17:03.145Z,2025-02-23T14:17:12Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5536711819,458,,5536711357,24,,5536711813,328,,5536711821,230,98.1,5536711807,73,,5536710895,64,,5536710897,56,Center,5536711823,231,53.6,5536711811,103,23.6,5536711359,72,5536711809,102,,,,,,,,,,,,,,,,,61.3,,,
2780130017,108,5,1,15,47,bd4qakf7j0wwie8wke9km7uj8,0,100.8,58.0,2025-02-23T14:17:04.218Z,2025-02-23T18:01:17Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5536711715,233,158,5536711305,56,Center,5536711307,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780130075,158,5,1,15,47,a9vw7ikerpr4cuweeeka5aneg,1,-0.8,42.0,2025-02-23T14:17:04.218Z,2025-02-23T18:01:17Z,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,5536711587,56,Back,5536711589,346,,5536711693,233,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780130299,159,1,1,16,4,a9vw7ikerpr4cuweeeka5aneg,1,3.9,49.9,2025-02-23T14:17:20.861Z,2025-02-23T14:17:22Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5536712873,124,,5536712883,213,1.19,5536712881,212,15.1,5536712879,141,70.5,5536712877,140,9.3,5536712875,56,Back,5536712891,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780130365,160,1,1,16,6,a9vw7ikerpr4cuweeeka5aneg,1,9.3,70.5,2025-02-23T14:17:22.389Z,2025-02-23T14:17:25Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5536713209,56,Back,5536713213,141,56.4,5536713211,140,4.5,5536713217,213,4.23,5536713215,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780130425,161,1,1,16,8,a9vw7ikerpr4cuweeeka5aneg,1,3.7,49.7,2025-02-23T14:17:25.276Z,2025-02-23T14:17:28Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5536713541,56,Back,5536713543,140,30.5,5536713551,1,,5536713539,155,,5536713545,141,9.1,5536713549,213,5.51,5536713547,212,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780130477,162,1,1,16,11,a9vw7ikerpr4cuweeeka5aneg,1,30.5,9.1,2025-02-23T14:17:28.307Z,2025-02-23T14:17:31Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5536713839,213,0.69,5536713835,212,8.1,5536713827,56,Back,5536713829,140,36.5,5536713831,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780130487,163,1,1,16,15,a9vw7ikerpr4cuweeeka5aneg,0,36.5,16.7,2025-02-23T14:17:31.428Z,2025-02-23T14:17:32Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5536713891,212,2.6,5536713889,141,16.9,5536713887,140,39.0,5536713893,213,0.05,5536713885,56,Back,5536713927,233,109,5536713931,286,,5536713925,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780130481,109,74,1,16,15,bd4qakf7j0wwie8wke9km7uj8,1,69.7,84.1,2025-02-23T14:17:31.429Z,2025-02-23T14:17:33Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5536713981,233,163,5536713855,56,Left,5536713857,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780130615,110,4,1,16,19,bd4qakf7j0wwie8wke9km7uj8,1,66.6,87.6,2025-02-23T14:17:36.067Z,2025-02-24T07:08:59Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5536714683,265,,5536714681,152,,5536714679,56,Left,5536714677,13,,5536714685,286,,5536714701,233,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780130581,164,4,1,16,19,a9vw7ikerpr4cuweeeka5aneg,0,33.4,12.4,2025-02-23T14:17:36.068Z,2025-02-23T14:17:41Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5536714499,56,Back,5536714505,265,,5536714497,13,,5536714507,285,,5536714501,152,,5536714767,233,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780131075,111,2,1,16,40,bd4qakf7j0wwie8wke9km7uj8,1,67.6,92.1,2025-02-23T14:17:57.002Z,2025-02-23T16:14:27Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5536717307,141,44.6,5536717305,140,86.0,5537352445,5,,5536717331,1,,5536717329,7,m031ocyfq011rual3olkegdm,5537352447,152,,5536717333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780131381,166,1,1,17,3,a9vw7ikerpr4cuweeeka5aneg,1,22.6,74.4,2025-02-23T14:18:20.084Z,2025-02-23T14:19:20Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5536719047,241,,5536719049,56,Back,5536719045,5,,5536719055,212,13.4,5536719057,213,3.59,5536719051,140,11.1,5536719053,141,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780131401,167,1,1,17,5,a9vw7ikerpr4cuweeeka5aneg,1,11.1,65.9,2025-02-23T14:18:22.293Z,2025-02-23T14:18:23Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5536719145,56,Back,5536719147,140,14.8,5536719149,141,82.1,5536719151,212,11.7,5536719153,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780131467,168,1,1,17,7,a9vw7ikerpr4cuweeeka5aneg,1,14.8,82.1,2025-02-23T14:18:23.773Z,2025-02-23T14:18:27Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5536719485,56,Back,5536719487,140,25.3,5536719489,141,93.6,5536719493,213,0.62,5536719491,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780131515,169,1,1,17,10,a9vw7ikerpr4cuweeeka5aneg,1,25.3,93.6,2025-02-23T14:18:27.117Z,2025-02-23T14:18:29Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5536719749,56,Back,5536719755,212,12.8,5536719757,213,3.80,5536719751,140,15.6,5536719753,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780131541,170,1,1,17,13,a9vw7ikerpr4cuweeeka5aneg,1,15.6,82.1,2025-02-23T14:18:29.525Z,2025-02-23T14:18:31Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5536719879,140,3.6,5536719877,56,Back,5536719885,213,4.00,5536719881,141,60.6,5536719883,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780131649,171,1,1,17,14,a9vw7ikerpr4cuweeeka5aneg,1,3.0,57.8,2025-02-23T14:18:31.157Z,2025-02-23T14:18:37Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5536720415,212,19.6,5536720417,213,4.96,5536720411,140,7.6,5536720413,141,29.9,5536720409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780131679,172,1,1,17,21,a9vw7ikerpr4cuweeeka5aneg,1,9.2,14.9,2025-02-23T14:18:37.813Z,2025-02-23T14:18:39Z,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,5536720561,140,21.5,5536720563,141,4.4,5536720559,56,Back,5536720565,212,14.8,5536720567,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780131685,173,1,1,17,22,a9vw7ikerpr4cuweeeka5aneg,0,21.5,4.4,2025-02-23T14:18:39.213Z,2025-02-23T14:18:52Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5536720591,141,3.2,5536720587,56,Back,5536720589,140,35.1,5536721715,189,,5536720593,212,14.3,5536720595,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780131757,113,1,1,17,25,bd4qakf7j0wwie8wke9km7uj8,1,67.2,93.9,2025-02-23T14:18:42.298Z,2025-02-23T14:18:44Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5536720961,141,90.6,5536720965,213,6.17,5536720963,212,20.3,5536720957,56,Left,5536720959,140,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780131791,114,1,1,17,27,bd4qakf7j0wwie8wke9km7uj8,1,87.0,91.5,2025-02-23T14:18:44.258Z,2025-02-23T14:18:46Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5536721149,212,10.1,5536721147,141,88.6,5536721151,213,3.34,5536721145,140,77.6,5536721143,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780131801,115,4,1,17,30,bd4qakf7j0wwie8wke9km7uj8,1,72.8,87.8,2025-02-23T14:18:46.610Z,2025-02-23T14:53:46Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5536721257,265,,5536721259,286,,5536721395,233,174,5536721255,152,,5536721251,13,,5536721253,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780131821,174,4,1,17,30,a9vw7ikerpr4cuweeeka5aneg,0,27.2,12.2,2025-02-23T14:18:46.611Z,2025-02-23T14:21:53Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5536721353,13,,5536721361,285,,5536721355,56,Back,5536721453,233,115,5536721357,152,,5536721359,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780132525,116,1,1,18,3,bd4qakf7j0wwie8wke9km7uj8,0,78.3,85.7,2025-02-23T14:19:20.114Z,2025-02-23T14:20:49Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5536724891,155,,5536724889,5,,5536724887,2,,5536724893,152,,5536724903,213,5.30,5536724901,212,28.0,5536724895,56,Center,5536724897,140,93.1,5536724899,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,
2780132537,175,44,1,18,5,a9vw7ikerpr4cuweeeka5aneg,1,12.2,46.2,2025-02-23T14:19:22.257Z,2025-02-23T14:20:48Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5536724933,56,Back,5536724935,285,,5536732461,233,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133875,131,44,1,18,5,bd4qakf7j0wwie8wke9km7uj8,0,87.8,53.8,2025-02-23T14:19:22.258Z,2025-02-23T14:20:46Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5536732001,56,Center,5536732473,233,175,5536732003,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780132549,176,12,1,18,5,a9vw7ikerpr4cuweeeka5aneg,1,13.7,45.5,2025-02-23T14:19:22.365Z,2025-02-23T16:19:16Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5536725183,167,,5536724967,212,15.9,5536724969,213,3.54,5536725019,15,,5536724965,141,36.5,5536724963,140,0.0,5536724961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780132543,117,6,1,18,9,bd4qakf7j0wwie8wke9km7uj8,1,97.6,59.0,2025-02-23T14:19:25.554Z,2025-02-23T16:04:54Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5536725335,233,177,5536725063,73,,5536725059,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780132583,177,6,1,18,9,a9vw7ikerpr4cuweeeka5aneg,0,2.4,41.0,2025-02-23T14:19:25.554Z,2025-02-23T16:04:54Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5536725297,56,Back,5536725299,73,,5536725393,233,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780132929,118,1,1,18,28,bd4qakf7j0wwie8wke9km7uj8,1,99.5,99.5,2025-02-23T14:19:45.226Z,2025-02-23T14:21:20Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5536726879,213,3.69,5536726877,212,16.0,5536726869,56,Left,5536726867,6,,5536726873,141,87.1,5536726871,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780132941,119,1,1,18,30,bd4qakf7j0wwie8wke9km7uj8,1,85.7,85.7,2025-02-23T14:19:46.595Z,2025-02-23T14:19:47Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5536726937,140,92.9,5536726939,141,90.5,5536726935,56,Left,5536726941,212,8.2,5536726943,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780132963,120,1,1,18,30,bd4qakf7j0wwie8wke9km7uj8,0,93.3,90.5,2025-02-23T14:19:47.283Z,2025-02-23T14:21:18Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5536727043,2,,5536727051,141,43.0,5536727179,233,178,5536727053,212,32.5,5536727045,155,,5536727049,140,96.6,5536727047,56,Center,5536727057,1,,5536727055,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,
2780132981,178,11,1,18,32,a9vw7ikerpr4cuweeeka5aneg,1,5.4,54.6,2025-02-23T14:19:48.422Z,2025-02-23T14:19:49Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5536727139,56,Back,5536727141,88,,5536727207,233,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133079,179,1,1,18,33,a9vw7ikerpr4cuweeeka5aneg,1,5.4,54.6,2025-02-23T14:19:50.198Z,2025-02-23T14:19:54Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5536727683,141,75.0,5536727681,140,31.8,5536727685,212,31.0,5536727679,56,Back,5536727687,213,0.46,5536727677,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133105,180,1,1,18,37,a9vw7ikerpr4cuweeeka5aneg,0,41.7,71.7,2025-02-23T14:19:54.293Z,2025-02-23T14:21:30Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5536727791,141,69.5,5536727789,140,55.1,5536727787,56,Center,5536727793,212,14.1,5536727795,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133093,121,61,1,18,39,bd4qakf7j0wwie8wke9km7uj8,1,51.3,31.5,2025-02-23T14:19:55.575Z,2025-02-23T14:19:55Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5536727745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133153,123,1,1,18,41,bd4qakf7j0wwie8wke9km7uj8,1,41.0,34.5,2025-02-23T14:19:58.250Z,2025-02-23T14:20:00Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5536728033,141,45.5,5536728031,140,9.6,5536728029,56,Back,5536728035,212,33.8,5536728037,213,2.92,5536728039,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133247,124,1,1,18,43,bd4qakf7j0wwie8wke9km7uj8,0,9.6,45.5,2025-02-23T14:20:00.227Z,2025-02-23T14:20:06Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5536728623,212,54.0,5536728621,141,44.2,5536728627,1,,5536728625,213,6.27,5536728615,157,,5536728619,140,61.0,5536728617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
