id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2704445223,864,7,1,10,27,8gxd9ry2580pu1b1dd5ny9ymy,0,10.2,6.4,2024-07-26T17:11:10.791Z,2024-07-28T22:02:29Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5123609205,285,,5123609203,56,Back,5123609207,385,,5123609209,233,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405695,94,1,1,10,27,b8oqgvx1ijeyn6y1cn6929ix4,1,87.1,94.5,2024-07-26T17:11:11.230Z,2024-07-26T17:11:12Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,5117908637,56,Left,5117908639,140,80.1,5117908643,212,8.9,5117908645,213,3.74,5117908641,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405707,95,1,1,10,28,b8oqgvx1ijeyn6y1cn6929ix4,0,80.1,87.2,2024-07-26T17:11:12.166Z,2024-07-26T17:11:14Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5117908713,213,5.48,5117908709,141,64.6,5117908707,140,94.3,5117908705,56,Center,5117908711,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405715,95,52,1,10,31,8gxd9ry2580pu1b1dd5ny9ymy,1,4.5,32.4,2024-07-26T17:11:15.420Z,2024-07-28T22:02:37Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5123609399,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405907,96,27,1,10,35,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-07-26T17:11:19.448Z,2024-07-28T22:03:00Z,,,,5117909883,233,98,5117909993,53,dncrhma6gwcn6pxiu7hfc6qz8,5117909991,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405903,98,27,1,10,35,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-07-26T17:11:19.448Z,2024-07-28T22:03:05Z,,,,5117909857,233,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405909,97,28,1,11,12,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-07-26T17:11:55.687Z,2024-07-26T17:11:58Z,,,,5117909891,233,99,5117909853,55,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405905,99,28,1,11,12,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-07-26T17:11:55.687Z,2024-07-26T17:11:57Z,,,,5117909849,55,98,5117909887,233,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405921,99,52,1,11,17,8gxd9ry2580pu1b1dd5ny9ymy,1,12.3,48.2,2024-07-26T17:12:00.844Z,2024-07-28T22:03:10Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5123610195,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405973,101,1,1,11,27,8gxd9ry2580pu1b1dd5ny9ymy,0,13.6,46.3,2024-07-26T17:12:11.205Z,2024-07-26T20:01:12Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5117910165,56,Back,5117910163,198,,5117910167,140,49.1,5117910175,1,,5117910173,213,5.94,5117910171,212,39.5,5117910161,157,,5117910169,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405977,101,1,1,11,29,b8oqgvx1ijeyn6y1cn6929ix4,1,45.4,84.0,2024-07-26T17:12:12.727Z,2024-07-28T22:03:23Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5117910181,56,Center,5123610579,213,5.57,5123610571,3,,5123610577,212,17.9,5123610573,140,58.3,5123610575,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405997,103,1,1,11,31,b8oqgvx1ijeyn6y1cn6929ix4,1,61.6,76.4,2024-07-26T17:12:15.350Z,2024-07-26T17:12:17Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5117910265,141,87.8,5117910263,140,79.6,5117910267,212,20.4,5117910261,56,Left,5117910269,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406005,104,1,1,11,33,b8oqgvx1ijeyn6y1cn6929ix4,0,84.3,88.6,2024-07-26T17:12:16.926Z,2024-07-28T22:05:22Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5117910331,213,5.00,5117910323,56,Center,5117910325,140,88.1,5117910319,2,,5117910321,155,,5117910327,141,68.7,5123614137,224,,5117910329,212,14.1,5123614139,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406007,105,43,1,11,34,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-07-26T17:12:17.799Z,2024-07-26T17:12:26Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5117910545,144,74,5117910335,56,Center,5117910337,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406039,102,61,1,11,35,8gxd9ry2580pu1b1dd5ny9ymy,1,7.2,19.4,2024-07-26T17:12:19.176Z,2024-07-26T20:01:13Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5117910505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406025,106,13,1,11,37,b8oqgvx1ijeyn6y1cn6929ix4,1,91.8,51.1,2024-07-26T17:12:20.855Z,2024-07-28T22:05:41Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,5117910891,214,,5117910621,20,,5117910893,458,,5117910897,231,51.6,5117910895,230,98.2,5117910419,22,,5123614921,328,,5117910423,56,Center,5117910887,102,56.8,5117910889,103,37.5,5123614919,83,,5117910421,17,,,,,,,,,,,,,,,,,,,,,,
2703406097,103,5,1,11,40,8gxd9ry2580pu1b1dd5ny9ymy,1,-0.8,40.8,2024-07-26T17:12:23.989Z,2024-07-26T17:58:38Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5117910819,346,,5117910817,56,Back,5117983861,233,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406041,107,5,1,11,40,b8oqgvx1ijeyn6y1cn6929ix4,0,100.8,59.2,2024-07-26T17:12:23.989Z,2024-07-26T19:31:41Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,5117910507,56,Center,5117910509,346,,5117983865,233,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406107,104,1,1,12,1,8gxd9ry2580pu1b1dd5ny9ymy,1,4.8,58.5,2024-07-26T17:12:45.052Z,2024-07-26T17:13:43Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5117910867,56,Back,5117910869,140,2.7,5117910879,237,,5117910875,213,4.32,5117910873,212,5.8,5117910865,124,,5117910871,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406117,105,1,1,12,3,8gxd9ry2580pu1b1dd5ny9ymy,0,2.9,50.7,2024-07-26T17:12:46.748Z,2024-07-26T17:12:49Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5117910917,56,Back,5117910921,141,43.3,5117910923,212,46.2,5117910925,213,6.17,5117910919,140,46.6,5117910915,157,,5117910927,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704446829,797,44,1,12,6,b8oqgvx1ijeyn6y1cn6929ix4,1,52.2,55.3,2024-07-26T17:12:50.479Z,2024-07-28T22:43:28Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5123618243,56,Center,5123618247,286,,5123716319,233,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704446831,866,44,1,12,6,8gxd9ry2580pu1b1dd5ny9ymy,0,47.8,44.7,2024-07-26T17:12:50.480Z,2024-07-28T22:06:59Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,5123618259,233,797,5123618253,56,Back,5123618257,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406169,108,1,1,12,7,b8oqgvx1ijeyn6y1cn6929ix4,1,45.4,52.8,2024-07-26T17:12:51.399Z,2024-07-28T22:06:49Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5117911119,141,56.3,5117911123,213,0.10,5117911121,212,23.8,5117911115,56,Center,5117911117,140,68.0,5117911113,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406191,110,1,1,12,10,b8oqgvx1ijeyn6y1cn6929ix4,1,68.3,61.1,2024-07-26T17:12:54.431Z,2024-07-26T17:12:58Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5117911211,140,87.2,5117911209,56,Left,5117911217,213,0.62,5117911213,141,82.0,5117911215,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406211,111,1,1,12,15,b8oqgvx1ijeyn6y1cn6929ix4,1,88.1,80.8,2024-07-26T17:12:58.551Z,2024-07-26T20:01:16Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5117911291,140,85.7,5117911297,213,1.85,5117911293,141,93.5,5117911295,212,9.0,5117911289,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406195,106,43,1,12,15,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-07-26T17:12:58.932Z,2024-07-28T22:07:34Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5117981105,399,9fvf8z6p8ok0n5vu999ysfywa,5123619725,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406221,112,1,1,12,16,b8oqgvx1ijeyn6y1cn6929ix4,0,86.2,92.7,2024-07-26T17:13:00.487Z,2024-07-28T22:07:27Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5117911339,56,Center,5117911349,1,,5117911347,213,4.81,5117911337,155,,5123619465,72,,5123619463,224,,5117911341,140,89.5,5117911343,141,38.3,5117911345,212,37.2,5117911335,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406231,107,12,1,12,19,8gxd9ry2580pu1b1dd5ny9ymy,1,11.4,55.5,2024-07-26T17:13:03.484Z,2024-07-26T17:13:04Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5117911405,213,5.74,5117911397,56,Back,5117911403,212,5.6,5117911417,15,,5117911401,141,51.2,5117911399,140,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406255,108,12,1,12,21,8gxd9ry2580pu1b1dd5ny9ymy,1,14.0,52.4,2024-07-26T17:13:05.388Z,2024-07-28T22:08:38Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,5117911517,56,Back,5117911521,141,52.4,5117911523,212,5.6,5117911525,213,0.00,5117911519,140,19.3,5123622053,397,,5123622691,233,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704447491,798,74,1,12,21,b8oqgvx1ijeyn6y1cn6929ix4,1,79.7,42.9,2024-07-26T17:13:05.389Z,2024-07-28T22:08:38Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5123622707,233,108,5123622409,56,Center,5123622613,397,,5123622411,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406261,109,12,1,12,25,8gxd9ry2580pu1b1dd5ny9ymy,1,13.6,68.5,2024-07-26T17:13:09.381Z,2024-07-28T22:08:56Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5123623443,189,,5117911581,140,34.0,5117911585,212,23.6,5117911587,213,0.44,5117911583,141,83.2,5117911579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703417293,363,43,1,12,26,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-07-26T17:13:09.511Z,2024-07-26T17:58:59Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5117974301,140,60.4,5117974305,212,2.2,5117984009,144,1,5117974303,141,18.8,5117975033,236,0,5117975035,286,0,5117974299,56,Right,5117974307,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406249,113,61,1,12,26,b8oqgvx1ijeyn6y1cn6929ix4,0,56.0,22.3,2024-07-26T17:13:10.327Z,2024-07-28T22:09:13Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5117911485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703414979,393,1,1,12,27,8gxd9ry2580pu1b1dd5ny9ymy,0,37.2,78.9,2024-07-26T17:13:11.328Z,2024-07-28T22:09:37Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5123625089,141,78.5,5123625093,213,3.17,5117984559,56,Back,5123625091,212,11.1,5123625087,140,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406295,114,43,1,12,30,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-07-26T17:13:13.776Z,2024-07-28T22:10:01Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,5117911759,212,6.1,5123626127,144,1,5117911761,213,6.03,5117911753,56,Center,5117911757,141,21.8,5117911755,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406299,115,43,1,12,35,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-07-26T17:13:19.287Z,2024-07-28T22:09:43Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5123625423,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406307,116,1,1,12,36,b8oqgvx1ijeyn6y1cn6929ix4,1,75.4,27.6,2024-07-26T17:13:19.960Z,2024-07-28T22:10:43Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5117911827,141,41.6,5117911831,213,1.53,5117911823,56,Center,5117911825,140,75.8,5117911829,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406321,117,1,1,12,38,b8oqgvx1ijeyn6y1cn6929ix4,1,76.1,37.6,2024-07-26T17:13:21.799Z,2024-07-26T17:13:24Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5117911909,140,90.4,5117911915,213,5.48,5117911913,212,21.5,5117911911,141,14.9,5117911907,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406331,118,1,1,12,40,b8oqgvx1ijeyn6y1cn6929ix4,1,90.8,14.7,2024-07-26T17:13:24.447Z,2024-07-28T22:11:03Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,5117911977,140,80.8,5117911975,56,Right,5117911981,212,11.3,5117911983,213,3.52,5117911979,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406341,119,1,1,12,43,b8oqgvx1ijeyn6y1cn6929ix4,1,80.8,8.5,2024-07-26T17:13:27.447Z,2024-07-26T17:13:30Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5117912035,141,20.4,5117912037,212,9.4,5117912033,140,76.3,5117912031,56,Right,5117912039,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406347,120,1,1,12,46,b8oqgvx1ijeyn6y1cn6929ix4,1,76.3,20.4,2024-07-26T17:13:29.840Z,2024-07-28T22:11:09Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5117912073,212,10.3,5117912075,213,5.20,5117912071,141,7.0,5117912067,56,Right,5117912069,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406379,121,1,1,12,47,b8oqgvx1ijeyn6y1cn6929ix4,0,80.9,7.0,2024-07-26T17:13:31.055Z,2024-07-26T17:13:33Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5117912257,140,91.2,5117912261,212,12.0,5117912253,56,Right,5117912259,141,14.6,5117912263,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406421,115,1,1,12,51,8gxd9ry2580pu1b1dd5ny9ymy,0,7.0,85.0,2024-07-26T17:13:34.764Z,2024-07-26T17:13:40Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5117912437,140,59.1,5117912433,155,,5117912435,56,Center,5117912443,213,6.07,5117912445,1,,5117912441,212,56.0,5117912439,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406453,123,1,1,13,2,b8oqgvx1ijeyn6y1cn6929ix4,1,32.1,54.3,2024-07-26T17:13:46.327Z,2024-07-26T17:13:51Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5117912633,141,37.1,5117912637,213,3.70,5117912635,212,22.0,5117912629,56,Back,5117912631,140,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406469,124,1,1,13,7,b8oqgvx1ijeyn6y1cn6929ix4,1,20.8,41.5,2024-07-26T17:13:51.039Z,2024-07-26T20:01:30Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,5117912745,157,,5117912751,141,4.7,5117912755,213,5.80,5117912753,212,53.5,5117912747,56,Right,5117912757,1,,5117912749,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406473,125,1,1,13,11,b8oqgvx1ijeyn6y1cn6929ix4,1,65.8,4.7,2024-07-26T17:13:54.800Z,2024-07-28T22:12:02Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5117912787,213,1.11,5117912779,56,Right,5117912785,212,9.0,5117912783,141,16.5,5117912781,140,69.6,5117912777,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406465,116,45,1,13,12,8gxd9ry2580pu1b1dd5ny9ymy,0,27.8,77.8,2024-07-26T17:13:56.117Z,2024-07-26T17:14:01Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5117912725,285,,5117912723,56,Back,5117912877,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406481,126,3,1,13,12,b8oqgvx1ijeyn6y1cn6929ix4,1,72.2,22.2,2024-07-26T17:13:56.117Z,2024-07-28T22:12:08Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,5123632351,464,,5117912859,233,116,5117912827,56,Center,5117912831,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406493,127,1,1,13,16,b8oqgvx1ijeyn6y1cn6929ix4,1,94.0,17.9,2024-07-26T17:13:59.951Z,2024-07-26T17:14:01Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,5117912903,56,Center,5117912907,141,30.7,5117912905,140,80.7,5117912911,213,2.58,5117912909,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406501,128,1,1,13,17,b8oqgvx1ijeyn6y1cn6929ix4,0,80.7,30.7,2024-07-26T17:14:01.216Z,2024-07-28T22:12:39Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,5117912951,140,74.0,5117912955,212,17.0,5117912949,56,Center,5117912957,213,2.00,5117912953,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406511,117,12,1,13,18,8gxd9ry2580pu1b1dd5ny9ymy,1,19.2,60.9,2024-07-26T17:14:01.860Z,2024-07-26T17:14:03Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,5117913017,56,Back,5117913021,141,44.8,5117913025,213,5.25,5117913023,212,12.7,5117913019,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406545,119,1,1,13,22,8gxd9ry2580pu1b1dd5ny9ymy,1,34.0,34.8,2024-07-26T17:14:05.524Z,2024-07-26T17:14:08Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5117913235,140,40.0,5117913233,56,Back,5117913237,141,32.7,5117913239,212,6.5,5117913241,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406563,120,1,1,13,25,8gxd9ry2580pu1b1dd5ny9ymy,1,40.5,34.5,2024-07-26T17:14:08.573Z,2024-07-26T17:14:11Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5117913343,213,2.18,5117913337,140,34.8,5117913335,56,Back,5117913339,141,47.0,5117913341,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406559,129,43,1,13,26,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-07-26T17:14:10.505Z,2024-07-26T17:14:30Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5117914053,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406571,121,1,1,13,27,8gxd9ry2580pu1b1dd5ny9ymy,1,36.0,40.4,2024-07-26T17:14:11.300Z,2024-07-26T17:14:12Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,5117913387,141,15.0,5117913383,140,36.9,5117913391,212,17.3,5117913379,56,Back,5117913395,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406585,122,1,1,13,28,8gxd9ry2580pu1b1dd5ny9ymy,1,36.7,14.6,2024-07-26T17:14:12.492Z,2024-07-26T17:14:13Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5117913465,213,6.06,5117913463,212,19.3,5117913461,141,8.3,5117913459,140,54.6,5117913457,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406587,123,1,1,13,30,8gxd9ry2580pu1b1dd5ny9ymy,0,55.0,8.3,2024-07-26T17:14:13.812Z,2024-07-26T17:14:15Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,5117913481,213,0.35,5117913539,236,,5117913477,141,9.8,5117913479,212,3.0,5117913541,233,130,5117913475,140,57.7,5117913473,56,Right,5117913545,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406591,130,74,1,13,30,b8oqgvx1ijeyn6y1cn6929ix4,1,42.0,82.9,2024-07-26T17:14:13.813Z,2024-07-26T19:06:22Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5117913499,285,,5117913563,233,123,5117913497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406611,132,1,1,13,34,b8oqgvx1ijeyn6y1cn6929ix4,0,38.9,84.2,2024-07-26T17:14:17.648Z,2024-07-26T17:14:28Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5117913627,212,34.1,5117913629,213,0.17,5117913625,141,92.9,5117913631,1,,5117913623,140,70.9,5117913621,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406643,125,1,1,13,35,8gxd9ry2580pu1b1dd5ny9ymy,1,40.9,10.3,2024-07-26T17:14:19.196Z,2024-07-26T17:14:21Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5117913763,213,0.12,5117913761,212,17.6,5117913755,56,Right,5117913759,141,13.5,5117913757,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406657,126,1,1,13,37,8gxd9ry2580pu1b1dd5ny9ymy,0,57.7,12.5,2024-07-26T17:14:21.108Z,2024-07-26T17:14:23Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5117913825,213,3.78,5117913823,212,15.5,5117913819,140,45.8,5117913817,56,Back,5117913821,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406661,127,5,1,13,39,8gxd9ry2580pu1b1dd5ny9ymy,0,46.2,-1.2,2024-07-26T17:14:22.886Z,2024-07-26T17:14:29Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5117913837,56,Back,5117913839,347,,5117913989,233,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406683,133,5,1,13,39,b8oqgvx1ijeyn6y1cn6929ix4,1,53.8,101.2,2024-07-26T17:14:22.886Z,2024-07-26T19:31:41Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5117913951,347,,5117913983,233,127,5117913949,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406719,134,1,1,13,50,b8oqgvx1ijeyn6y1cn6929ix4,1,54.6,100.0,2024-07-26T17:14:33.640Z,2024-07-26T17:14:34Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5117914189,213,5.86,5117914181,56,Left,5117914187,212,16.6,5117914183,140,69.0,5117914185,141,90.9,5117914179,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406729,135,1,1,13,51,b8oqgvx1ijeyn6y1cn6929ix4,1,69.0,90.9,2024-07-26T17:14:34.560Z,2024-07-28T22:13:38Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5117914239,212,9.0,5117914237,141,94.4,5117914241,213,2.88,5123637377,156,,5117914235,140,60.7,5117914233,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406745,136,1,1,13,52,b8oqgvx1ijeyn6y1cn6929ix4,1,60.7,94.4,2024-07-26T17:14:35.824Z,2024-07-26T17:14:38Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5117914311,140,71.7,5117914309,56,Left,5117914315,212,12.5,5117914313,141,87.4,5117914317,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
