id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/12/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2736400653,115,1,1,14,14,a9vw7ikerpr4cuweeeka5aneg,0,87.4,78.7,2024-10-20T13:14:59.043Z,2024-10-20T15:25:50Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5299132433,233,141,5298857599,213,4.97,5298857597,212,3.2,5298857575,56,Center,5299132431,236,,5298857589,141,74.1,5299132437,286,,5298857581,140,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736400667,141,74,1,14,14,8gxd9ry2580pu1b1dd5ny9ymy,1,12.4,40.4,2024-10-20T13:14:59.044Z,2024-10-20T15:07:24Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5298857653,56,Back,5299132491,233,115,5298858289,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736400823,116,5,1,14,18,a9vw7ikerpr4cuweeeka5aneg,1,78.5,101.8,2024-10-20T13:15:03.076Z,2024-10-20T15:13:59Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5298858535,56,Left,5298858539,347,,5298858581,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736400729,142,5,1,14,18,8gxd9ry2580pu1b1dd5ny9ymy,0,21.5,-1.8,2024-10-20T13:15:03.076Z,2024-10-20T15:13:59Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5298857981,347,,5298857979,56,Back,5298858643,233,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736400919,117,1,1,14,21,a9vw7ikerpr4cuweeeka5aneg,1,81.0,100.0,2024-10-20T13:15:06.795Z,2024-10-20T13:15:11Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5298859069,107,,5298859071,56,Left,5298859079,213,3.36,5298859077,212,23.8,5298859081,1,,5298859073,140,58.9,5298859075,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736400975,118,1,1,14,26,a9vw7ikerpr4cuweeeka5aneg,1,56.7,91.8,2024-10-20T13:15:11.051Z,2024-10-20T13:15:12Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5298859379,56,Left,5298859391,213,5.67,5298859381,140,63.5,5298859387,212,8.7,5298859385,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736401019,119,1,1,14,27,a9vw7ikerpr4cuweeeka5aneg,1,63.5,84.4,2024-10-20T13:15:12.691Z,2024-10-20T13:15:14Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5298859639,213,3.08,5298859637,212,19.5,5298859631,56,Back,5298859633,140,45.0,5298859725,156,,5298859635,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736401117,120,1,1,14,29,a9vw7ikerpr4cuweeeka5aneg,1,45.0,86.3,2024-10-20T13:15:14.515Z,2024-10-20T13:15:19Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5298860217,141,44.8,5298860219,212,29.9,5298860213,56,Back,5298860215,140,35.7,5298860223,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736401153,121,1,1,14,33,a9vw7ikerpr4cuweeeka5aneg,0,35.6,40.6,2024-10-20T13:15:18.811Z,2024-10-20T13:15:20Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5298860381,212,29.6,5298860383,213,6.10,5298860375,56,Center,5298860377,140,63.3,5298860379,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736401209,143,61,1,14,36,8gxd9ry2580pu1b1dd5ny9ymy,0,37.3,74.4,2024-10-20T13:15:21.307Z,2024-10-20T13:38:51Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5298860629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736401321,122,5,1,14,37,a9vw7ikerpr4cuweeeka5aneg,1,71.0,-0.8,2024-10-20T13:15:22.164Z,2024-10-20T15:14:00Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5298861201,56,Right,5298861291,233,144,5298861203,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736401253,144,5,1,14,37,8gxd9ry2580pu1b1dd5ny9ymy,0,29.0,100.8,2024-10-20T13:15:22.164Z,2024-10-20T15:14:00Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5298860889,56,Back,5298861341,233,122,5298860895,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736401377,123,1,1,14,41,a9vw7ikerpr4cuweeeka5aneg,1,70.2,0.0,2024-10-20T13:15:26.595Z,2024-10-20T13:15:29Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5298861533,213,1.73,5298861523,107,,5298861525,56,Right,5298861529,141,10.0,5298861531,212,8.0,5298861527,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736401421,124,1,1,14,43,a9vw7ikerpr4cuweeeka5aneg,1,71.0,8.9,2024-10-20T13:15:28.931Z,2024-10-20T13:15:31Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5298861851,140,63.8,5298861857,213,2.11,5298861849,56,Center,5298861855,212,14.7,5298861853,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736401503,125,1,1,14,46,a9vw7ikerpr4cuweeeka5aneg,1,63.8,27.4,2024-10-20T13:15:30.987Z,2024-10-20T13:15:33Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5298862277,140,53.3,5298862279,141,54.3,5298862283,213,2.11,5298862281,212,21.4,5298862273,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736401563,126,1,1,14,48,a9vw7ikerpr4cuweeeka5aneg,0,53.2,56.4,2024-10-20T13:15:33.667Z,2024-10-20T13:15:36Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5298862577,141,100.0,5298862571,56,Left,5298862585,213,1.52,5298862573,140,54.6,5298862581,212,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736401571,127,5,1,14,51,a9vw7ikerpr4cuweeeka5aneg,0,44.6,101.4,2024-10-20T13:15:36.239Z,2024-10-20T15:14:01Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5298862629,347,,5298862627,56,Back,5298863333,233,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736401675,145,5,1,14,51,8gxd9ry2580pu1b1dd5ny9ymy,1,55.4,-1.4,2024-10-20T13:15:36.239Z,2024-10-20T15:14:01Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5298863165,56,Right,5298863273,233,127,5298863167,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736401737,146,1,1,14,55,8gxd9ry2580pu1b1dd5ny9ymy,0,72.1,0.0,2024-10-20T13:15:40.635Z,2024-10-20T13:15:43Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5298863551,140,76.8,5298863555,212,7.0,5298863557,213,0.78,5298863553,141,5.6,5298863547,107,,5298863549,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736401697,128,8,1,14,56,a9vw7ikerpr4cuweeeka5aneg,1,31.0,92.9,2024-10-20T13:15:41.587Z,2024-10-20T13:15:42Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5298863311,56,Back,5298863407,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736401829,147,83,1,15,1,8gxd9ry2580pu1b1dd5ny9ymy,0,57.6,19.1,2024-10-20T13:15:46.275Z,2024-10-20T13:15:49Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5298864553,399,dfxs5u8rdcxhzp33aks3acdn8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736401881,130,1,1,15,1,a9vw7ikerpr4cuweeeka5aneg,1,34.8,94.2,2024-10-20T13:15:46.859Z,2024-10-20T13:15:48Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5298864351,212,5.3,5298864349,141,96.3,5298864347,140,29.9,5298864345,56,Back,5298864353,213,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736401909,131,1,1,15,2,a9vw7ikerpr4cuweeeka5aneg,0,29.9,96.3,2024-10-20T13:15:47.914Z,2024-10-20T15:29:31Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5298864499,212,30.3,5298864497,141,70.9,5298864491,56,Center,5298864501,213,5.68,5298864493,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736402041,149,1,1,15,7,8gxd9ry2580pu1b1dd5ny9ymy,1,58.4,42.2,2024-10-20T13:15:52.211Z,2024-10-20T13:15:53Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5298865175,56,Center,5298865177,140,64.9,5298865179,141,29.4,5298865183,213,5.38,5298865181,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736402099,150,1,1,15,8,8gxd9ry2580pu1b1dd5ny9ymy,1,64.9,29.4,2024-10-20T13:15:53.539Z,2024-10-20T13:15:55Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5298865471,212,5.6,5298865465,56,Center,5298865469,141,33.7,5298865467,140,60.3,5298865473,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736402137,151,1,1,15,10,8gxd9ry2580pu1b1dd5ny9ymy,1,60.3,33.9,2024-10-20T13:15:55.451Z,2024-10-20T13:15:57Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5298865583,140,62.5,5298865585,141,23.4,5298865587,212,7.5,5298865589,213,5.03,5298865581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736402191,152,1,1,15,12,8gxd9ry2580pu1b1dd5ny9ymy,1,61.1,26.4,2024-10-20T13:15:56.987Z,2024-10-20T13:15:59Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5298865885,213,4.11,5298865881,141,11.7,5298865875,56,Right,5298865879,140,54.6,5298865883,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736402263,153,1,1,15,14,8gxd9ry2580pu1b1dd5ny9ymy,1,56.4,13.4,2024-10-20T13:15:59.051Z,2024-10-20T13:16:03Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5298866333,213,6.11,5298866323,140,77.5,5298866319,56,Right,5298866331,212,22.5,5298866329,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736402355,154,1,1,15,17,8gxd9ry2580pu1b1dd5ny9ymy,1,77.5,7.7,2024-10-20T13:16:02.819Z,2024-10-20T13:57:08Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5298866777,213,2.47,5298866771,140,69.9,5298866769,56,Right,5298866773,141,17.0,5298866775,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736402425,155,1,1,15,20,8gxd9ry2580pu1b1dd5ny9ymy,1,69.9,17.0,2024-10-20T13:16:05.667Z,2024-10-20T13:57:10Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5298867083,140,83.4,5298867087,212,15.5,5298867089,213,5.86,5298867085,141,7.6,5298867081,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736402461,156,1,1,15,22,8gxd9ry2580pu1b1dd5ny9ymy,0,83.4,7.6,2024-10-20T13:16:07.364Z,2024-10-20T13:16:11Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5298867303,56,Center,5298867709,233,132,5298867305,140,96.3,5298867299,2,,5298867301,155,,5298867311,213,1.10,5298867309,212,30.1,5298867307,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736402521,132,11,1,15,26,a9vw7ikerpr4cuweeeka5aneg,0,4.8,48.2,2024-10-20T13:16:11.059Z,2024-10-20T13:16:12Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5298867797,233,156,5298867623,56,Back,5298867625,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736402789,134,43,1,15,34,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-10-20T13:16:19.866Z,2024-10-20T13:16:42Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5298872167,144,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736402917,135,1,1,15,37,a9vw7ikerpr4cuweeeka5aneg,1,9.7,43.9,2024-10-20T13:16:22.292Z,2024-10-20T13:16:25Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5298869619,140,13.9,5298869621,141,62.9,5298869627,213,1.24,5298869615,56,Back,5298869625,212,13.7,5298869613,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736402965,136,1,1,15,40,a9vw7ikerpr4cuweeeka5aneg,1,14.0,63.7,2024-10-20T13:16:25.379Z,2024-10-20T13:16:27Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5298869861,212,10.7,5298869857,140,18.1,5298869859,141,49.3,5298869863,213,5.13,5298869855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736403001,137,1,1,15,41,a9vw7ikerpr4cuweeeka5aneg,1,13.6,45.4,2024-10-20T13:16:26.931Z,2024-10-20T13:16:29Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5298870085,56,Back,5298870097,213,5.75,5298870091,141,36.0,5298870089,140,23.8,5298870095,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736403045,138,1,1,15,43,a9vw7ikerpr4cuweeeka5aneg,1,23.5,36.0,2024-10-20T13:16:28.947Z,2024-10-20T13:16:30Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5298870335,56,Back,5298870339,141,44.9,5298870341,212,21.5,5298870337,140,3.9,5298870343,213,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736403103,139,1,1,15,45,a9vw7ikerpr4cuweeeka5aneg,0,3.9,44.9,2024-10-20T13:16:30.499Z,2024-10-20T13:16:32Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5298870661,157,,5298870677,1,,5298870671,141,41.0,5298870669,140,21.7,5298870675,213,6.14,5298870665,56,Back,5298870673,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736403305,158,61,1,15,45,8gxd9ry2580pu1b1dd5ny9ymy,1,80.5,37.1,2024-10-20T13:16:30.515Z,2024-10-20T13:58:04Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5298871649,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736451983,439,1,1,15,47,8gxd9ry2580pu1b1dd5ny9ymy,1,74.5,69.9,2024-10-20T13:16:31.978Z,2024-10-20T13:57:59Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5299138505,141,73.9,5299138507,212,5.7,5299138509,213,0.49,5299138501,56,Center,5299138503,140,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736452011,440,1,1,15,48,8gxd9ry2580pu1b1dd5ny9ymy,0,79.3,73.9,2024-10-20T13:16:32.978Z,2024-10-20T13:58:02Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5299138651,213,5.07,5299138649,212,3.9,5299138647,141,68.5,5299138641,3,,5299138643,56,Center,5299138645,140,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736403181,140,43,1,15,48,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-10-20T13:16:33.970Z,2024-10-20T13:57:56Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5298871061,140,23.7,5299138395,144,1,5298871071,213,5.93,5298871069,212,2.4,5298871057,56,Back,5298871065,141,39.7,5298871055,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736403337,141,12,1,15,53,a9vw7ikerpr4cuweeeka5aneg,1,11.1,46.7,2024-10-20T13:16:38.315Z,2024-10-20T15:29:46Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5298871797,213,4.87,5298871927,167,,5298871791,140,16.2,5298871795,212,33.1,5298871793,141,0.0,5298871789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736403353,142,5,1,15,54,a9vw7ikerpr4cuweeeka5aneg,0,18.6,-1.4,2024-10-20T13:16:39.140Z,2024-10-20T15:14:02Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5298871867,56,Back,5299078511,233,159,5298871869,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736403565,159,5,1,15,54,8gxd9ry2580pu1b1dd5ny9ymy,1,81.4,101.4,2024-10-20T13:16:39.140Z,2024-10-20T15:14:02Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5298872943,347,,5299078443,233,142,5298872941,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736403657,160,1,1,16,2,8gxd9ry2580pu1b1dd5ny9ymy,1,77.3,100.0,2024-10-20T13:16:47.891Z,2024-10-20T13:16:51Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5298873295,56,Center,5298873293,107,,5298873305,213,4.78,5298873297,140,78.4,5298873299,141,75.1,5298873301,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736403727,161,1,1,16,6,8gxd9ry2580pu1b1dd5ny9ymy,1,75.1,81.7,2024-10-20T13:16:51.083Z,2024-10-20T13:16:53Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5298873569,140,67.1,5298873567,56,Center,5298873571,141,77.5,5298873579,213,3.47,5298873575,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736403743,162,1,1,16,7,8gxd9ry2580pu1b1dd5ny9ymy,0,67.1,77.5,2024-10-20T13:16:52.892Z,2024-10-20T13:16:54Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5298873717,1,,5298873709,140,71.4,5298873707,56,Center,5298873711,141,67.2,5298873705,157,,5298873715,213,5.28,5298873713,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736403829,143,1,1,16,9,a9vw7ikerpr4cuweeeka5aneg,1,32.1,35.4,2024-10-20T13:16:54.554Z,2024-10-20T13:16:57Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5298874111,140,45.1,5298874117,213,0.73,5298874109,56,Back,5298874113,141,53.4,5298874115,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736403843,144,1,1,16,11,a9vw7ikerpr4cuweeeka5aneg,1,45.1,53.4,2024-10-20T13:16:56.802Z,2024-10-20T13:16:58Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5298874211,140,41.2,5298874209,56,Back,5298874217,213,3.60,5298874215,212,4.6,5298874213,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736403947,145,1,1,16,12,a9vw7ikerpr4cuweeeka5aneg,1,41.2,50.4,2024-10-20T13:16:57.818Z,2024-10-20T13:17:02Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5298874829,213,1.03,5298874831,1,,5298874827,212,35.2,5298874821,56,Left,5298874825,141,94.7,5298874823,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736404059,147,1,1,16,18,a9vw7ikerpr4cuweeeka5aneg,1,67.0,92.7,2024-10-20T13:17:03.298Z,2024-10-20T13:17:06Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5298875459,212,13.5,5298875457,141,92.9,5298875455,140,79.9,5298875453,56,Left,5298875463,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736404109,148,3,1,16,21,a9vw7ikerpr4cuweeeka5aneg,1,81.5,86.1,2024-10-20T13:17:06.011Z,2024-10-20T15:14:44Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5298875727,233,163,5298875693,286,,5298875691,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736404097,163,45,1,16,21,8gxd9ry2580pu1b1dd5ny9ymy,0,18.5,13.9,2024-10-20T13:17:06.011Z,2024-10-20T15:14:44Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5298875655,285,,5298875653,56,Back,5298875801,233,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736404149,149,1,1,16,23,a9vw7ikerpr4cuweeeka5aneg,0,92.7,91.8,2024-10-20T13:17:08.435Z,2024-10-20T13:17:11Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5298875867,2,,5298875871,56,Center,5298875879,213,4.59,5298875877,212,11.7,5298875875,141,74.8,5298875873,140,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736404175,165,1,1,16,25,8gxd9ry2580pu1b1dd5ny9ymy,1,8.8,17.7,2024-10-20T13:17:10.300Z,2024-10-20T13:17:11Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5298876023,212,13.2,5298876019,140,17.6,5298876017,56,Back,5298876021,141,3.8,5298876025,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736404227,166,1,1,16,26,8gxd9ry2580pu1b1dd5ny9ymy,1,17.6,3.8,2024-10-20T13:17:11.179Z,2024-10-20T13:17:13Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5298876289,141,26.5,5298876293,213,1.32,5298876287,140,21.3,5298876285,56,Back,5298876291,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736404241,167,1,1,16,28,8gxd9ry2580pu1b1dd5ny9ymy,1,21.3,26.5,2024-10-20T13:17:13.667Z,2024-10-20T13:17:14Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5298876391,140,25.2,5298876397,213,5.89,5298876393,141,24.0,5298876389,56,Back,5298876395,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736404305,168,1,1,16,29,8gxd9ry2580pu1b1dd5ny9ymy,1,25.2,24.0,2024-10-20T13:17:14.419Z,2024-10-20T13:17:16Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5298876695,212,8.6,5298876693,141,35.2,5298876689,56,Back,5298876691,140,21.4,5298876697,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736404405,169,1,1,16,31,8gxd9ry2580pu1b1dd5ny9ymy,1,21.1,35.2,2024-10-20T13:17:16.435Z,2024-10-20T13:17:19Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5298877183,213,0.07,5298877169,56,Back,5298877175,140,36.7,5298877177,141,36.9,5298877181,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736404457,170,1,1,16,34,8gxd9ry2580pu1b1dd5ny9ymy,0,36.7,36.9,2024-10-20T13:17:19.707Z,2024-10-20T13:17:21Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5298877461,141,79.1,5298877457,140,42.4,5298877465,213,1.37,5298877455,56,Back,5298877463,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736404529,150,1,1,16,37,a9vw7ikerpr4cuweeeka5aneg,1,54.9,30.7,2024-10-20T13:17:22.266Z,2024-10-20T13:17:24Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5298877877,213,0.53,5298877871,140,66.5,5298877869,56,Center,5298877873,141,41.3,5298877875,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736404567,152,1,1,16,39,a9vw7ikerpr4cuweeeka5aneg,1,66.5,41.3,2024-10-20T13:17:24.474Z,2024-10-20T13:17:25Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5298878049,56,Center,5298878057,213,4.84,5298878051,140,67.3,5298878053,141,31.6,5298878055,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736404591,153,61,1,16,40,a9vw7ikerpr4cuweeeka5aneg,0,67.3,31.6,2024-10-20T13:17:25.626Z,2024-10-20T13:17:26Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5298878161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
