id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2716182995,87,45,1,10,2,8cfkisxf1fkxdqtt6tx1tup48,0,14.2,38.8,2024-09-01T11:11:37.070Z,2024-09-01T12:05:34Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5188285007,285,,5188285005,56,Back,5188285213,233,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183035,121,3,1,10,2,6wwwud48qahpwrfxs20334qk5,1,85.8,61.2,2024-09-01T11:11:37.070Z,2024-09-01T11:11:47Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5188285187,286,,5188285185,56,Center,5188285195,233,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183015,120,15,1,10,3,6wwwud48qahpwrfxs20334qk5,1,85.1,50.9,2024-09-01T11:11:37.606Z,2024-09-01T11:11:57Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5188285429,146,98.2,5188285425,102,52.2,5188285435,233,88,5188285417,29,,5188285097,17,,5188285421,55,119,5188285431,147,50.5,5188285419,154,,5188285099,56,Center,5188285415,76,,5188285095,22,,5188285427,103,8.2,5188285265,20,,,,,,,,,,,,,,,,,,,,,
2716183005,88,10,1,10,3,8cfkisxf1fkxdqtt6tx1tup48,1,2.9,50.6,2024-09-01T11:11:37.706Z,2024-09-01T11:11:49Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5188285053,56,Back,5188285049,178,,5188285129,177,,5188285051,182,,5188285289,233,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183027,89,43,1,10,4,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-01T11:11:39.030Z,2024-09-01T13:10:47Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5188802073,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716219601,415,11,1,10,5,8cfkisxf1fkxdqtt6tx1tup48,0,4.5,51.3,2024-09-01T11:11:39.227Z,2024-09-01T12:04:59Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5188474551,88,,5188474549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183083,90,1,1,10,24,8cfkisxf1fkxdqtt6tx1tup48,1,4.3,50.4,2024-09-01T11:11:58.533Z,2024-09-01T12:05:13Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5188285479,56,Back,5188285481,140,28.9,5188474893,240,,5188285489,1,,5188285483,141,94.5,5188285485,212,39.6,5188285487,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183087,91,1,1,10,26,8cfkisxf1fkxdqtt6tx1tup48,1,28.8,94.4,2024-09-01T11:12:00.373Z,2024-09-01T11:12:01Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5188285521,213,3.86,5188285515,140,12.4,5188285513,56,Back,5188285519,212,22.9,5188285517,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183111,92,1,1,10,27,8cfkisxf1fkxdqtt6tx1tup48,0,11.8,71.2,2024-09-01T11:12:01.645Z,2024-09-01T12:05:15Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5188285623,56,Center,5188285629,212,63.1,5188285627,141,39.8,5188285633,1,,5188285631,213,5.94,5188285621,157,,5188285625,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183131,122,1,1,10,30,6wwwud48qahpwrfxs20334qk5,1,27.4,77.0,2024-09-01T11:12:04.534Z,2024-09-01T11:12:06Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5188285751,213,5.34,5188285747,141,63.6,5188285745,140,33.7,5188285743,56,Back,5188285749,212,11.3,5188285741,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183143,124,1,1,10,31,6wwwud48qahpwrfxs20334qk5,1,35.2,60.6,2024-09-01T11:12:06.054Z,2024-09-01T11:12:07Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5188285795,56,Back,5188285801,212,13.5,5188285803,213,4.11,5188285799,141,44.2,5188285797,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183185,125,1,1,10,33,6wwwud48qahpwrfxs20334qk5,1,25.2,42.2,2024-09-01T11:12:07.510Z,2024-09-01T11:12:14Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5188286001,56,Back,5188286005,141,8.3,5188286003,140,35.7,5188286009,213,5.16,5188286007,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183207,126,1,1,10,40,6wwwud48qahpwrfxs20334qk5,1,36.8,8.8,2024-09-01T11:12:14.582Z,2024-09-01T11:12:17Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5188286137,141,42.8,5188286135,140,39.7,5188286133,56,Back,5188286139,212,23.3,5188286141,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183213,127,1,1,10,42,6wwwud48qahpwrfxs20334qk5,1,39.7,42.8,2024-09-01T11:12:16.966Z,2024-09-01T11:12:19Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5188286171,212,15.9,5188286165,56,Back,5188286173,213,2.11,5188286169,141,62.9,5188286167,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183235,128,1,1,10,45,6wwwud48qahpwrfxs20334qk5,1,31.3,63.6,2024-09-01T11:12:19.303Z,2024-09-01T11:12:21Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5188286261,56,Right,5188286271,1,,5188286269,213,5.42,5188286263,140,58.2,5188286259,155,,5188286265,141,14.7,5188286267,212,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183241,129,1,1,10,47,6wwwud48qahpwrfxs20334qk5,1,58.4,14.3,2024-09-01T11:12:21.807Z,2024-09-01T11:12:22Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5188286305,140,41.6,5188286311,213,2.76,5188286307,141,24.7,5188286303,56,Back,5188286309,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183247,130,1,1,10,48,6wwwud48qahpwrfxs20334qk5,1,41.6,24.7,2024-09-01T11:12:22.808Z,2024-09-01T11:12:24Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5188286335,56,Center,5188286345,213,0.41,5188286337,140,55.3,5188286343,212,15.7,5188286339,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183253,131,1,1,10,49,6wwwud48qahpwrfxs20334qk5,1,55.3,34.0,2024-09-01T11:12:23.918Z,2024-09-01T11:12:25Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5188286403,212,15.2,5188286399,140,41.8,5188286401,141,25.8,5188286397,56,Back,5188286405,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183267,132,1,1,10,50,6wwwud48qahpwrfxs20334qk5,1,40.4,23.0,2024-09-01T11:12:25.022Z,2024-09-01T11:12:27Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5188286471,213,1.45,5188286465,140,43.1,5188286463,56,Back,5188286469,212,23.8,5188286467,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183285,133,1,1,10,53,6wwwud48qahpwrfxs20334qk5,1,45.8,59.6,2024-09-01T11:12:27.432Z,2024-09-01T11:12:30Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5188286543,141,88.1,5188286539,140,65.0,5188286537,56,Left,5188286549,213,0.77,5188286547,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183297,134,1,1,10,56,6wwwud48qahpwrfxs20334qk5,0,67.2,90.5,2024-09-01T11:12:30.622Z,2024-09-01T11:12:32Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5188286605,56,Left,5188286613,213,6.07,5188286607,140,88.8,5188286611,212,23.2,5188286609,141,83.3,5188286603,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183317,93,1,1,10,58,8cfkisxf1fkxdqtt6tx1tup48,0,9.2,19.7,2024-09-01T11:12:32.955Z,2024-09-01T11:12:35Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5188286735,141,9.8,5188286737,212,49.2,5188286731,56,Right,5188286741,1,,5188286739,213,6.15,5188286729,157,,5188286733,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183341,135,1,1,11,2,6wwwud48qahpwrfxs20334qk5,1,45.3,93.9,2024-09-01T11:12:36.903Z,2024-09-01T11:12:39Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5188286879,141,92.1,5188286881,212,18.0,5188286883,213,6.22,5188286877,140,62.4,5188286875,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183365,136,1,1,11,5,6wwwud48qahpwrfxs20334qk5,1,61.7,90.9,2024-09-01T11:12:39.607Z,2024-09-01T11:12:44Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5188287019,141,61.5,5188287017,140,58.6,5188287023,213,4.55,5188287015,56,Center,5188287021,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183387,137,1,1,11,10,6wwwud48qahpwrfxs20334qk5,1,57.0,45.2,2024-09-01T11:12:44.791Z,2024-09-01T11:12:48Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5188287113,212,22.1,5188287107,56,Center,5188287109,140,51.5,5188287115,213,1.83,5188287111,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183403,138,1,1,11,14,6wwwud48qahpwrfxs20334qk5,1,52.8,79.7,2024-09-01T11:12:48.494Z,2024-09-01T11:12:51Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5188287213,56,Left,5188287219,212,19.3,5188287217,141,90.9,5188287215,140,69.7,5188287221,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183413,94,45,1,11,17,8cfkisxf1fkxdqtt6tx1tup48,0,20.0,7.0,2024-09-01T11:12:51.422Z,2024-09-01T12:07:07Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5188287353,233,139,5188287259,56,Back,5188287261,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183427,139,3,1,11,17,6wwwud48qahpwrfxs20334qk5,1,80.0,93.0,2024-09-01T11:12:51.422Z,2024-09-01T11:33:43Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5188287345,233,94,5188287325,286,,5188287323,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183439,140,1,1,11,21,6wwwud48qahpwrfxs20334qk5,0,93.6,89.1,2024-09-01T11:12:55.934Z,2024-09-01T11:12:58Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5188287403,212,20.3,5188287391,2,,5188287405,213,4.28,5188287399,140,85.4,5188287401,141,62.0,5188287397,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183449,96,1,1,11,22,8cfkisxf1fkxdqtt6tx1tup48,1,12.5,40.1,2024-09-01T11:12:57.164Z,2024-09-01T11:13:00Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5188287459,140,5.1,5188287463,212,7.9,5188287457,56,Back,5188287461,141,41.8,5188287465,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183455,97,1,1,11,25,8cfkisxf1fkxdqtt6tx1tup48,0,6.2,31.3,2024-09-01T11:13:00.060Z,2024-09-01T11:13:01Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5188287515,1,,5188287503,157,,5188287509,141,74.4,5188287511,212,41.4,5188287507,140,34.1,5188287513,213,0.79,5188287505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183485,142,1,1,11,28,6wwwud48qahpwrfxs20334qk5,1,70.9,36.0,2024-09-01T11:13:03.046Z,2024-09-01T11:13:07Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5188287655,140,80.2,5188287657,141,21.6,5188287661,213,5.50,5188287653,56,Center,5188287659,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183497,143,1,1,11,33,6wwwud48qahpwrfxs20334qk5,1,81.1,30.1,2024-09-01T11:13:07.318Z,2024-09-01T11:13:09Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5188287725,212,21.7,5188287727,213,1.84,5188287721,140,75.6,5188287723,141,60.9,5188287719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183523,144,1,1,11,35,6wwwud48qahpwrfxs20334qk5,1,72.3,63.3,2024-09-01T11:13:09.598Z,2024-09-01T11:13:14Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5188287879,141,71.4,5188287881,212,18.7,5188287883,213,0.30,5188287877,140,89.3,5188287875,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183529,145,1,1,11,40,6wwwud48qahpwrfxs20334qk5,0,96.3,75.0,2024-09-01T11:13:14.638Z,2024-09-01T11:13:15Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5188287921,213,4.77,5188287915,140,97.1,5188287917,141,54.8,5188287919,212,13.8,5188287913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183561,98,12,1,11,41,8cfkisxf1fkxdqtt6tx1tup48,1,6.4,47.8,2024-09-01T11:13:15.500Z,2024-09-01T11:13:19Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5188288069,140,12.3,5188288073,212,14.8,5188288067,56,Back,5188288071,141,28.0,5188288075,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183575,100,1,1,11,45,8cfkisxf1fkxdqtt6tx1tup48,0,12.4,27.7,2024-09-01T11:13:19.323Z,2024-09-01T14:30:36Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5188288167,1,,5188288157,56,Back,5188288163,212,34.0,5188288159,140,42.9,5188288161,141,11.0,5188288165,213,5.94,5188288155,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183601,146,1,1,11,45,6wwwud48qahpwrfxs20334qk5,1,57.4,93.2,2024-09-01T11:13:19.759Z,2024-09-01T11:13:25Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5188288319,213,0.05,5188288313,140,69.0,5188288311,56,Left,5188288317,212,12.2,5188288315,141,94.1,5188288309,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183615,147,1,1,11,51,6wwwud48qahpwrfxs20334qk5,1,69.2,95.1,2024-09-01T11:13:25.255Z,2024-09-01T11:13:27Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5188288389,56,Left,5188288397,213,4.46,5188288395,212,9.3,5188288393,141,81.8,5188288391,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183621,148,1,1,11,53,6wwwud48qahpwrfxs20334qk5,1,67.0,81.7,2024-09-01T11:13:27.262Z,2024-09-01T11:13:28Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5188288425,56,Left,5188288431,212,10.4,5188288433,213,0.05,5188288427,140,76.9,5188288429,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183629,149,1,1,11,54,6wwwud48qahpwrfxs20334qk5,1,76.9,82.4,2024-09-01T11:13:28.606Z,2024-09-01T11:13:29Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5188288467,213,0.53,5188288465,212,8.8,5188288463,141,88.9,5188288459,56,Left,5188288461,140,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183639,150,1,1,11,55,6wwwud48qahpwrfxs20334qk5,1,84.1,88.9,2024-09-01T11:13:29.646Z,2024-09-01T11:13:31Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5188288517,213,3.02,5188288515,212,10.8,5188288509,56,Left,5188288513,141,90.8,5188288511,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183653,151,1,1,11,56,6wwwud48qahpwrfxs20334qk5,1,74.1,90.8,2024-09-01T11:13:31.086Z,2024-09-01T11:13:33Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5188288581,56,Center,5188288589,213,4.48,5188288583,140,71.2,5188288585,141,71.5,5188288587,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183657,152,1,1,11,59,6wwwud48qahpwrfxs20334qk5,0,69.8,75.6,2024-09-01T11:13:33.662Z,2024-09-01T11:13:34Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5188288599,140,75.2,5188288603,141,73.3,5188288595,56,Center,5188288609,213,6.01,5188288607,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183669,101,61,1,12,1,8cfkisxf1fkxdqtt6tx1tup48,1,20.9,33.9,2024-09-01T11:13:36.034Z,2024-09-01T11:13:36Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5188288659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183739,153,1,1,12,2,6wwwud48qahpwrfxs20334qk5,1,63.1,51.5,2024-09-01T11:13:37.007Z,2024-09-01T11:13:46Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5188288995,141,92.6,5188288983,155,,5188289007,1,,5188288991,140,92.0,5188289003,213,0.74,5188288999,212,41.3,5188288987,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183747,154,3,1,12,11,6wwwud48qahpwrfxs20334qk5,0,93.0,85.9,2024-09-01T11:13:46.104Z,2024-09-01T11:13:47Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5188289047,211,,5188289023,286,,5188289021,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183773,102,1,1,12,14,8cfkisxf1fkxdqtt6tx1tup48,1,8.8,33.7,2024-09-01T11:13:48.628Z,2024-09-01T11:13:50Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5188289155,1,,5188289143,157,,5188289149,141,19.8,5188289151,212,30.9,5188289147,140,36.8,5188289145,56,Back,5188289153,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183815,104,50,1,12,20,8cfkisxf1fkxdqtt6tx1tup48,1,33.4,9.4,2024-09-01T11:13:55.076Z,2024-09-01T12:04:16Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5188294741,233,185,5188294745,286,,5188289315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716184911,185,7,1,12,20,6wwwud48qahpwrfxs20334qk5,1,66.6,90.6,2024-09-01T11:13:55.077Z,2024-09-01T11:33:39Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5188340785,285,,5188294737,233,104,5188294709,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183833,156,1,1,12,22,6wwwud48qahpwrfxs20334qk5,1,63.7,83.5,2024-09-01T11:13:56.559Z,2024-09-01T11:13:58Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5188289409,141,69.9,5188289407,140,56.9,5188289411,212,11.7,5188289413,213,4.05,5188289405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183849,157,1,1,12,23,6wwwud48qahpwrfxs20334qk5,1,55.5,66.1,2024-09-01T11:13:57.928Z,2024-09-01T11:14:00Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5188289505,56,Center,5188289513,213,0.40,5188289509,141,71.5,5188289507,140,63.8,5188289511,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183861,158,1,1,12,26,6wwwud48qahpwrfxs20334qk5,1,64.1,73.2,2024-09-01T11:14:00.358Z,2024-09-01T11:14:02Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5188289569,140,72.4,5188289573,212,11.5,5188289567,56,Center,5188289571,141,62.1,5188289575,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183911,159,1,1,12,28,6wwwud48qahpwrfxs20334qk5,1,73.6,61.8,2024-09-01T11:14:02.286Z,2024-09-01T11:14:08Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5188289805,212,26.8,5188289807,213,4.77,5188289799,56,Center,5188289801,140,75.0,5188289803,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183945,160,1,1,12,33,6wwwud48qahpwrfxs20334qk5,1,87.0,31.2,2024-09-01T11:14:07.838Z,2024-09-01T11:14:11Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5188289925,141,26.5,5188289923,140,92.4,5188289929,213,5.77,5188289927,212,6.5,5188289919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716183955,161,1,1,12,37,6wwwud48qahpwrfxs20334qk5,0,98.1,26.7,2024-09-01T11:14:11.278Z,2024-09-01T11:14:16Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5188289967,141,41.9,5188289961,56,Center,5188289965,140,97.1,5188289975,213,1.67,5188289971,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716184097,107,1,1,12,52,8cfkisxf1fkxdqtt6tx1tup48,1,3.4,50.3,2024-09-01T11:14:26.612Z,2024-09-01T11:14:27Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5188290565,212,24.8,5188290567,213,0.90,5188290557,123,,5188290561,140,18.1,5188290563,141,78.8,5188290559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716184113,108,1,1,12,53,8cfkisxf1fkxdqtt6tx1tup48,1,18.1,78.8,2024-09-01T11:14:27.787Z,2024-09-01T11:14:29Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5188290655,141,77.2,5188290651,56,Back,5188290659,213,6.22,5188290657,212,16.9,5188290653,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716184137,109,1,1,12,55,8cfkisxf1fkxdqtt6tx1tup48,1,34.3,77.0,2024-09-01T11:14:29.403Z,2024-09-01T11:14:33Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5188290747,141,56.3,5188290751,213,3.58,5188290753,1,,5188290745,140,5.4,5188290749,212,33.5,5188290743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716184191,110,1,1,12,58,8cfkisxf1fkxdqtt6tx1tup48,1,7.1,53.3,2024-09-01T11:14:32.930Z,2024-09-01T11:14:40Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5188290987,141,12.6,5188290993,1,,5188290985,140,28.4,5188290991,213,5.39,5188290989,212,35.6,5188290983,56,Back,5188290981,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716184205,111,1,1,13,5,8cfkisxf1fkxdqtt6tx1tup48,1,37.8,10.3,2024-09-01T11:14:40.210Z,2024-09-01T11:14:41Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5188291063,141,35.4,5188291059,56,Back,5188291061,140,29.9,5188291067,213,2.02,5188291065,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716184225,112,1,1,13,7,8cfkisxf1fkxdqtt6tx1tup48,1,29.9,35.4,2024-09-01T11:14:41.482Z,2024-09-01T11:14:44Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5188291171,140,20.9,5188291169,56,Back,5188291173,141,28.9,5188291175,212,10.4,5188291177,213,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716184249,113,1,1,13,10,8cfkisxf1fkxdqtt6tx1tup48,1,22.5,28.9,2024-09-01T11:14:44.675Z,2024-09-01T11:14:47Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5188291283,56,Back,5188291287,141,54.5,5188291289,212,17.8,5188291285,140,18.8,5188291291,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716184261,114,1,1,13,12,8cfkisxf1fkxdqtt6tx1tup48,1,19.1,48.5,2024-09-01T11:14:46.890Z,2024-09-01T11:14:49Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5188291351,140,24.9,5188291353,141,69.0,5188291349,56,Back,5188291355,212,15.2,5188291357,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
