id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2746827803,110,1,1,13,37,bd4qakf7j0wwie8wke9km7uj8,0,12.4,45.1,2024-11-10T13:15:28.864Z,2024-11-10T13:15:32Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5355806989,141,91.5,5355806991,212,60.7,5355806987,140,61.8,5355806983,157,,5355806995,1,,5355806985,56,Left,5355806993,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746827811,147,8,1,13,41,f1h34qp5zbfl489q8vnkhiq9s,1,38.5,10.3,2024-11-10T13:15:33.415Z,2024-11-10T13:15:33Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5355807051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746828033,111,5,1,13,41,bd4qakf7j0wwie8wke9km7uj8,1,59.6,101.0,2024-11-10T13:15:33.640Z,2024-11-10T21:19:29Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5355808303,347,,5355808373,233,148,5355808301,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746827835,148,5,1,13,41,f1h34qp5zbfl489q8vnkhiq9s,0,40.4,-1.0,2024-11-10T13:15:33.640Z,2024-11-10T21:19:30Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5355807171,56,Back,5355808427,233,111,5355807173,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746828133,112,1,1,13,56,bd4qakf7j0wwie8wke9km7uj8,1,62.6,100.0,2024-11-10T13:15:47.768Z,2024-11-10T13:15:54Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5355808911,107,,5355808921,212,13.6,5355808913,56,Left,5355808917,141,82.9,5355808915,140,57.2,5355808925,213,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746828185,113,1,1,14,2,bd4qakf7j0wwie8wke9km7uj8,1,68.5,53.6,2024-11-10T13:15:54.624Z,2024-11-10T13:15:58Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5355809185,140,66.2,5355809191,213,4.62,5355809189,212,27.6,5355809187,141,13.1,5355809183,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746828221,114,1,1,14,6,bd4qakf7j0wwie8wke9km7uj8,0,67.7,10.3,2024-11-10T13:15:57.832Z,2024-11-10T13:16:00Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5355809365,212,26.5,5355809361,140,86.4,5355809367,213,0.73,5355809363,141,36.4,5355809357,56,Center,5355809353,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746828239,149,12,1,14,8,f1h34qp5zbfl489q8vnkhiq9s,1,10.3,67.8,2024-11-10T13:15:59.832Z,2024-11-10T13:16:02Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5355809513,15,,5355809449,140,16.0,5355809453,212,15.8,5355809451,141,89.3,5355809447,56,Back,5355809455,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746828313,151,1,1,14,12,f1h34qp5zbfl489q8vnkhiq9s,0,15.2,94.1,2024-11-10T13:16:03.711Z,2024-11-10T13:16:06Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5355809853,140,22.0,5355809999,233,115,5355809851,56,Back,5355809997,236,,5355809857,212,7.2,5355809849,157,,5355809861,1,,5355809859,213,6.17,5355809855,141,92.9,5355810003,286,,,,,,,,,,,,,,,,,,,,,,,,
2746828301,115,74,1,14,12,bd4qakf7j0wwie8wke9km7uj8,1,77.0,7.0,2024-11-10T13:16:03.712Z,2024-11-10T13:16:07Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5355809781,56,Right,5355810023,233,151,5355809783,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746828329,116,5,1,14,14,bd4qakf7j0wwie8wke9km7uj8,0,79.2,-1.2,2024-11-10T13:16:05.792Z,2024-11-10T13:16:12Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5355809945,56,Right,5355810283,233,152,5355809947,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746828383,152,5,1,14,14,f1h34qp5zbfl489q8vnkhiq9s,1,20.8,101.2,2024-11-10T13:16:05.792Z,2024-11-10T21:19:31Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5355810235,233,116,5355810207,347,,5355810205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746828613,154,1,1,14,26,f1h34qp5zbfl489q8vnkhiq9s,1,25.4,100.0,2024-11-10T13:16:18.264Z,2024-11-10T13:16:19Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5355811345,140,29.1,5355811351,212,9.3,5355811357,213,5.14,5355811341,107,,5355811343,56,Back,5355811347,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746828643,155,1,1,14,27,f1h34qp5zbfl489q8vnkhiq9s,1,29.1,89.6,2024-11-10T13:16:19.432Z,2024-11-10T13:16:20Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5355811473,141,91.1,5355811477,213,3.02,5355811469,56,Back,5355811471,140,21.2,5355811475,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746828725,156,1,1,14,29,f1h34qp5zbfl489q8vnkhiq9s,1,21.2,91.1,2024-11-10T13:16:20.649Z,2024-11-10T13:16:24Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5355811807,141,55.8,5355811803,56,Center,5355811801,157,,5355811809,212,39.5,5355811813,1,,5355811811,213,5.63,5355811805,140,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746828737,157,44,1,14,32,f1h34qp5zbfl489q8vnkhiq9s,1,48.4,59.3,2024-11-10T13:16:24.136Z,2024-11-10T19:58:06Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5355811941,233,117,5355811945,285,,5355811861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746828739,117,44,1,14,32,bd4qakf7j0wwie8wke9km7uj8,0,51.6,40.7,2024-11-10T13:16:24.137Z,2024-11-10T19:58:06Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5355811879,286,,5355812063,233,157,5355811877,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746828783,158,1,1,14,32,f1h34qp5zbfl489q8vnkhiq9s,0,51.1,55.8,2024-11-10T13:16:24.400Z,2024-11-10T13:16:26Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5355812145,212,14.4,5355812139,56,Back,5355812137,3,,5355812141,140,43.3,5355812147,213,2.18,5355812143,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746828819,118,1,1,14,35,bd4qakf7j0wwie8wke9km7uj8,1,52.5,24.7,2024-11-10T13:16:27.560Z,2024-11-10T13:16:28Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5355812319,213,3.18,5355812315,141,24.0,5355812317,212,13.6,5355812309,155,,5355812313,140,39.6,5355812311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746828849,119,1,1,14,36,bd4qakf7j0wwie8wke9km7uj8,1,39.6,24.0,2024-11-10T13:16:28.553Z,2024-11-10T13:16:30Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5355812469,140,39.4,5355812471,141,6.7,5355812467,56,Back,5355812475,213,4.69,5355812465,3,,5355812473,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746828881,159,83,1,14,40,f1h34qp5zbfl489q8vnkhiq9s,0,61.3,86.8,2024-11-10T13:16:31.904Z,2024-11-10T13:16:38Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5355813407,399,duvhbifjh37mvlm46akiy431m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746829015,121,1,1,14,43,bd4qakf7j0wwie8wke9km7uj8,1,35.0,16.5,2024-11-10T13:16:34.992Z,2024-11-10T13:16:38Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5355813355,141,39.1,5355813351,56,Back,5355813357,212,18.6,5355813353,140,25.1,5355813359,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746829121,122,1,1,14,49,bd4qakf7j0wwie8wke9km7uj8,1,27.3,46.6,2024-11-10T13:16:40.824Z,2024-11-10T13:16:44Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5355813949,56,Back,5355813953,141,47.2,5355813957,213,0.06,5355813955,212,6.7,5355813951,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746829195,123,1,1,14,52,bd4qakf7j0wwie8wke9km7uj8,1,32.0,43.3,2024-11-10T13:16:44.104Z,2024-11-10T13:16:48Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5355814303,141,5.5,5355814307,213,5.43,5355814301,140,53.4,5355814299,56,Right,5355814309,1,,5355814305,212,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746829243,124,1,1,14,56,bd4qakf7j0wwie8wke9km7uj8,1,53.6,5.5,2024-11-10T13:16:48.400Z,2024-11-10T13:16:51Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5355814589,213,2.82,5355814587,212,23.4,5355814583,140,32.5,5355814581,56,Back,5355814585,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746829273,125,1,1,14,59,bd4qakf7j0wwie8wke9km7uj8,1,32.4,16.5,2024-11-10T13:16:51.497Z,2024-11-10T13:16:53Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5355814795,141,29.1,5355814791,56,Back,5355814793,140,41.0,5355814797,212,12.4,5355814799,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746829349,126,1,1,15,1,bd4qakf7j0wwie8wke9km7uj8,1,41.2,24.6,2024-11-10T13:16:53.448Z,2024-11-10T13:16:57Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5355815185,213,5.46,5355815175,140,53.4,5355815177,141,4.1,5355815171,56,Right,5355815181,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746829407,127,1,1,15,4,bd4qakf7j0wwie8wke9km7uj8,1,53.4,4.1,2024-11-10T13:16:56.280Z,2024-11-10T13:16:59Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5355815451,140,61.0,5355815455,212,18.0,5355815457,213,1.11,5355815453,141,27.9,5355815449,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746829445,128,1,1,15,7,bd4qakf7j0wwie8wke9km7uj8,1,63.6,31.9,2024-11-10T13:16:59.073Z,2024-11-10T13:17:01Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5355815657,212,14.3,5355815653,140,55.0,5355815659,213,2.25,5355815655,141,48.2,5355815651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746829455,129,1,1,15,9,bd4qakf7j0wwie8wke9km7uj8,1,56.7,48.1,2024-11-10T13:17:01.560Z,2024-11-10T13:17:02Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5355815703,212,6.0,5355815697,56,Center,5355815701,141,42.5,5355815699,140,52.3,5355815705,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746829519,130,1,1,15,11,bd4qakf7j0wwie8wke9km7uj8,1,51.8,42.5,2024-11-10T13:17:03.400Z,2024-11-10T13:17:05Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5355815969,1,,5355815959,56,Left,5355815965,212,32.8,5355815963,141,90.0,5355815967,213,1.39,5355815961,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746829557,131,1,1,15,13,bd4qakf7j0wwie8wke9km7uj8,1,57.4,90.0,2024-11-10T13:17:05.289Z,2024-11-10T13:17:07Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5355816165,56,Back,5355816173,213,3.58,5355816167,140,45.3,5355816169,141,81.2,5355816171,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746829683,132,1,1,15,16,bd4qakf7j0wwie8wke9km7uj8,1,39.9,78.1,2024-11-10T13:17:07.648Z,2024-11-10T13:17:13Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5355816861,140,29.9,5355816865,141,66.6,5355816869,212,13.1,5355816871,213,3.78,5355816857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746829729,133,1,1,15,21,bd4qakf7j0wwie8wke9km7uj8,1,34.5,45.4,2024-11-10T13:17:13.304Z,2024-11-10T13:17:16Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5355817115,140,28.0,5355817119,212,10.7,5355817121,213,4.02,5355817117,141,33.3,5355817113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746829837,134,1,1,15,24,bd4qakf7j0wwie8wke9km7uj8,1,29.9,32.2,2024-11-10T13:17:16.105Z,2024-11-10T13:17:22Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5355817755,213,1.44,5355817745,56,Back,5355817751,141,56.3,5355817749,140,31.9,5355817753,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746829847,135,1,1,15,30,bd4qakf7j0wwie8wke9km7uj8,1,37.2,62.1,2024-11-10T13:17:21.841Z,2024-11-10T13:17:23Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5355817837,213,1.93,5355817833,141,86.0,5355817829,56,Back,5355817831,140,31.4,5355817835,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746829925,136,1,1,15,31,bd4qakf7j0wwie8wke9km7uj8,1,31.6,83.6,2024-11-10T13:17:23.185Z,2024-11-10T13:17:30Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5355818311,56,Back,5355818313,140,27.3,5355818317,212,15.9,5355818315,141,61.2,5355818319,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746829971,137,1,1,15,38,bd4qakf7j0wwie8wke9km7uj8,1,28.6,49.9,2024-11-10T13:17:30.425Z,2024-11-10T13:17:33Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5355818585,141,20.7,5355818581,140,28.3,5355818591,213,4.70,5355818589,212,19.9,5355818577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830047,138,1,1,15,41,bd4qakf7j0wwie8wke9km7uj8,1,28.3,20.7,2024-11-10T13:17:32.945Z,2024-11-10T13:17:36Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5355818993,141,5.8,5355818997,213,5.60,5355818995,212,16.1,5355818991,140,40.2,5355818989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830069,139,3,1,15,44,bd4qakf7j0wwie8wke9km7uj8,1,60.4,15.9,2024-11-10T13:17:36.481Z,2024-11-10T19:57:58Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5355819159,233,160,5355819113,56,Right,5355819115,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830055,160,45,1,15,44,f1h34qp5zbfl489q8vnkhiq9s,0,39.6,84.1,2024-11-10T13:17:36.481Z,2024-11-10T19:57:59Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5355819175,233,139,5355819019,56,Back,5355819021,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830099,140,1,1,15,46,bd4qakf7j0wwie8wke9km7uj8,1,62.0,14.7,2024-11-10T13:17:37.945Z,2024-11-10T13:17:40Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5355819289,213,5.99,5355819287,212,12.4,5355819283,140,73.3,5355819281,56,Right,5355819285,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830137,141,1,1,15,48,bd4qakf7j0wwie8wke9km7uj8,0,74.1,8.9,2024-11-10T13:17:39.937Z,2024-11-10T13:17:42Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5355819499,213,0.96,5355819497,212,28.3,5355819493,140,89.5,5355819491,56,Center,5355819495,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830283,162,1,1,15,53,f1h34qp5zbfl489q8vnkhiq9s,1,10.8,54.8,2024-11-10T13:17:45.633Z,2024-11-10T13:17:54Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5355820393,123,,5355820397,140,21.3,5355820403,213,0.68,5355820399,141,67.9,5355820395,56,Back,5355820401,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830291,163,1,1,16,1,f1h34qp5zbfl489q8vnkhiq9s,1,31.6,79.9,2024-11-10T13:17:53.257Z,2024-11-10T13:17:54Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5355820429,56,Back,5355820433,141,68.8,5355820437,213,5.47,5355820431,140,38.4,5355820435,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830463,164,1,1,16,2,f1h34qp5zbfl489q8vnkhiq9s,1,38.4,68.7,2024-11-10T13:17:54.345Z,2024-11-10T13:18:04Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5355821369,212,17.1,5355821371,213,3.13,5355821363,56,Back,5355821367,141,69.0,5355821365,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830523,165,1,1,16,13,f1h34qp5zbfl489q8vnkhiq9s,1,35.3,65.2,2024-11-10T13:18:04.713Z,2024-11-10T13:18:07Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5355821673,141,89.6,5355821677,213,0.90,5355821671,140,47.9,5355821669,56,Back,5355821675,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830577,166,1,1,16,15,f1h34qp5zbfl489q8vnkhiq9s,1,47.8,89.0,2024-11-10T13:18:07.569Z,2024-11-10T13:18:12Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5355821971,56,Left,5355821973,140,76.3,5355821977,212,30.0,5355821975,141,86.5,5355821979,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830591,167,1,1,16,20,f1h34qp5zbfl489q8vnkhiq9s,0,86.8,89.7,2024-11-10T13:18:11.969Z,2024-11-10T13:18:14Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5355822055,212,5.2,5355822285,236,,5355822287,233,142,5355822291,286,,5355822045,2,,5355822051,140,84.9,5355822049,56,Left,5355822053,141,82.7,5355822057,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830623,142,12,1,16,20,bd4qakf7j0wwie8wke9km7uj8,1,10.3,6.5,2024-11-10T13:18:12.069Z,2024-11-10T13:18:15Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5355822309,233,167,5355822241,185,,5355822243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830639,143,5,1,16,22,bd4qakf7j0wwie8wke9km7uj8,0,16.0,-1.8,2024-11-10T13:18:14.561Z,2024-11-10T13:18:20Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5355822329,56,Back,5355822331,347,,5355822493,233,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830651,168,5,1,16,22,f1h34qp5zbfl489q8vnkhiq9s,1,84.0,101.8,2024-11-10T13:18:14.561Z,2024-11-10T21:19:31Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5355822409,56,Left,5355822453,233,143,5355822411,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831017,169,1,1,16,45,f1h34qp5zbfl489q8vnkhiq9s,0,89.0,100.0,2024-11-10T13:18:37.394Z,2024-11-10T13:18:39Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5355824449,56,Center,5355824457,213,4.78,5355824453,141,67.6,5355824451,140,90.4,5355824447,107,,5355824459,1,,5355824455,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831031,144,12,1,16,48,bd4qakf7j0wwie8wke9km7uj8,1,5.8,34.9,2024-11-10T13:18:40.418Z,2024-11-10T13:18:44Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5355824515,212,19.6,5355824511,140,5.4,5355824587,15,,5355824509,56,Back,5355824517,213,1.59,5355824513,141,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831101,145,12,1,16,52,bd4qakf7j0wwie8wke9km7uj8,1,5.6,63.1,2024-11-10T13:18:44.202Z,2024-11-10T13:19:52Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5355824877,212,43.8,5355824873,140,38.9,5355824879,213,0.65,5355824875,141,100.0,5355825001,167,,5355824871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831117,146,5,1,16,54,bd4qakf7j0wwie8wke9km7uj8,0,35.7,101.8,2024-11-10T13:18:45.803Z,2024-11-10T13:18:55Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5355825445,233,170,5355824963,56,Back,5355824965,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831191,170,5,1,16,54,f1h34qp5zbfl489q8vnkhiq9s,1,64.3,-1.8,2024-11-10T13:18:45.803Z,2024-11-10T21:19:31Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5355825317,56,Right,5355825319,347,,5355825419,233,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831335,171,1,1,17,8,f1h34qp5zbfl489q8vnkhiq9s,1,61.0,0.0,2024-11-10T13:18:59.986Z,2024-11-10T13:19:02Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5355826121,141,18.8,5355826117,56,Back,5355826123,212,20.7,5355826125,213,2.43,5355826119,140,46.1,5355826115,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831367,172,1,1,17,10,f1h34qp5zbfl489q8vnkhiq9s,1,46.1,18.8,2024-11-10T13:19:02.090Z,2024-11-10T13:19:04Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5355826221,212,17.6,5355826217,140,37.2,5355826287,189,,5355826223,213,2.13,5355826219,141,40.7,5355826215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831463,173,1,1,17,12,f1h34qp5zbfl489q8vnkhiq9s,1,37.2,40.7,2024-11-10T13:19:04.058Z,2024-11-10T13:19:09Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5355826685,212,8.1,5355826681,140,39.9,5355826679,56,Back,5355826687,213,5.07,5355826683,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831517,174,1,1,17,17,f1h34qp5zbfl489q8vnkhiq9s,1,50.9,28.3,2024-11-10T13:19:09.283Z,2024-11-10T13:19:13Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5355826975,56,Back,5355826981,212,15.3,5355826977,140,43.1,5355826983,213,2.14,5355826979,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831545,175,1,1,17,21,f1h34qp5zbfl489q8vnkhiq9s,1,42.1,61.8,2024-11-10T13:19:13.130Z,2024-11-10T13:19:14Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5355827095,213,0.71,5355827089,140,59.8,5355827093,212,24.5,5355827087,56,Left,5355827091,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831603,176,1,1,17,23,f1h34qp5zbfl489q8vnkhiq9s,1,59.8,85.3,2024-11-10T13:19:14.682Z,2024-11-10T13:19:18Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5355827433,212,17.5,5355827429,140,76.5,5355827425,155,,5355827431,141,85.3,5355827427,56,Left,5355827435,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831621,177,1,1,17,26,f1h34qp5zbfl489q8vnkhiq9s,0,76.5,85.3,2024-11-10T13:19:17.954Z,2024-11-10T13:19:19Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5355827539,213,6.09,5355827537,212,12.6,5355827533,140,88.3,5355827531,56,Left,5355827535,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831717,148,1,1,17,30,bd4qakf7j0wwie8wke9km7uj8,1,9.1,7.7,2024-11-10T13:19:22.017Z,2024-11-10T13:19:32Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5355828057,56,Back,5355828063,212,5.0,5355828061,141,4.9,5355828059,140,13.5,5355828065,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831685,178,83,1,17,30,f1h34qp5zbfl489q8vnkhiq9s,0,83.7,86.8,2024-11-10T13:19:22.394Z,2024-11-10T13:19:25Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5355828123,399,35og29e19w0ykeqcvudhpgr8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831721,149,1,1,17,31,bd4qakf7j0wwie8wke9km7uj8,0,13.5,4.7,2024-11-10T13:19:23.473Z,2024-11-10T14:00:39Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5355828149,236,,5355828085,140,15.5,5355828151,233,179,5355828089,212,2.1,5355828093,1,,5355828081,157,,5355828155,286,,5355828087,141,4.3,5355828083,56,Back,5355828091,213,6.15,,,,,,,,,,,,,,,,,,,,,,,
