id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2804438329,212,1,1,20,7,b2vft81kyjurzbmekvgrqwr64,0,19.8,7.9,2025-04-21T13:19:58.936Z,2025-04-21T13:19:59Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5670134453,140,37.2,5670134459,213,0.33,5670134457,212,19.3,5670134451,56,Back,5670134455,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438347,186,8,1,20,9,8cfkisxf1fkxdqtt6tx1tup48,1,60.4,84.5,2025-04-21T13:20:01.024Z,2025-04-21T13:20:01Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5670134551,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438351,213,1,1,20,10,b2vft81kyjurzbmekvgrqwr64,1,36.8,10.0,2025-04-21T13:20:01.872Z,2025-04-21T13:20:11Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5670134615,212,10.7,5670134609,56,Back,5670134613,141,22.8,5670134617,213,0.94,5670134611,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438357,214,1,1,20,11,b2vft81kyjurzbmekvgrqwr64,1,44.6,21.0,2025-04-21T13:20:02.551Z,2025-04-21T13:20:04Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5670134659,56,Back,5670134667,213,1.92,5670134661,140,41.7,5670134663,141,33.4,5670134665,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438369,215,1,1,20,12,b2vft81kyjurzbmekvgrqwr64,0,41.7,33.4,2025-04-21T13:20:03.992Z,2025-04-21T13:55:20Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5670134741,141,48.7,5670134743,212,13.8,5670134737,56,Center,5670134745,213,0.85,5670134739,140,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438387,187,1,1,20,13,8cfkisxf1fkxdqtt6tx1tup48,0,50.5,55.8,2025-04-21T13:20:05.025Z,2025-04-21T13:53:52Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5670134895,140,92.3,5670134899,212,53.4,5670134903,1,,5670134889,157,,5670134901,213,0.61,5670134893,56,Left,5670134897,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438391,188,5,1,20,14,8cfkisxf1fkxdqtt6tx1tup48,0,84.6,100.7,2025-04-21T13:20:06.089Z,2025-04-21T15:19:56Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5670134917,347,,5670135029,233,216,5670134915,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438401,216,5,1,20,14,b2vft81kyjurzbmekvgrqwr64,1,15.4,-0.7,2025-04-21T13:20:06.089Z,2025-04-21T15:19:55Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5670134961,347,,5670134959,56,Back,5670135001,233,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438467,217,1,1,20,30,b2vft81kyjurzbmekvgrqwr64,1,17.6,0.0,2025-04-21T13:20:21.440Z,2025-04-21T13:20:22Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5670135485,141,20.4,5670135489,213,2.01,5670135487,212,16.4,5670135481,56,Back,5670135479,107,,5670135483,140,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438473,218,1,1,20,30,b2vft81kyjurzbmekvgrqwr64,1,11.0,20.4,2025-04-21T13:20:22.191Z,2025-04-21T13:20:23Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5670135539,56,Back,5670135543,141,41.9,5670135547,213,2.01,5670135541,140,4.4,5670135545,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438517,219,1,1,20,32,b2vft81kyjurzbmekvgrqwr64,0,4.4,41.9,2025-04-21T13:20:23.425Z,2025-04-21T13:21:58Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5670135889,141,18.2,5670135891,212,39.0,5670135885,56,Back,5670135893,213,5.86,5670135895,1,,5670135881,157,,5670135887,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438505,189,44,1,20,35,8cfkisxf1fkxdqtt6tx1tup48,1,58.3,82.1,2025-04-21T13:20:26.550Z,2025-04-21T15:19:27Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5670135821,286,,5670135819,56,Left,5670136009,233,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438521,220,44,1,20,35,b2vft81kyjurzbmekvgrqwr64,0,41.7,17.9,2025-04-21T13:20:26.551Z,2025-04-21T15:19:27Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5670135917,285,,5670135971,233,189,5670135915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438527,190,1,1,20,35,8cfkisxf1fkxdqtt6tx1tup48,0,51.1,77.5,2025-04-21T13:20:26.900Z,2025-04-21T15:10:33Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5670135931,56,Left,5670149455,212,3.7,5670149457,213,0.34,5670149451,140,54.4,5670149453,141,79.3,5670149449,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438531,221,61,1,20,36,b2vft81kyjurzbmekvgrqwr64,1,38.2,18.2,2025-04-21T13:20:27.544Z,2025-04-21T15:10:31Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5670135955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438545,191,45,1,20,38,8cfkisxf1fkxdqtt6tx1tup48,0,60.1,87.8,2025-04-21T13:20:29.447Z,2025-04-21T15:19:08Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5670136185,233,222,5670136037,285,,5670136035,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438547,222,3,1,20,38,b2vft81kyjurzbmekvgrqwr64,1,39.9,12.2,2025-04-21T13:20:29.447Z,2025-04-21T15:19:08Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5670136057,286,,5670136149,233,191,5670136055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438559,223,1,1,20,38,b2vft81kyjurzbmekvgrqwr64,0,33.5,13.4,2025-04-21T13:20:30.168Z,2025-04-21T13:20:30Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5670136127,212,8.4,5670136131,213,6.10,5670136123,141,11.1,5670136119,140,41.4,5670136113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438565,192,8,1,20,39,8cfkisxf1fkxdqtt6tx1tup48,1,57.5,83.3,2025-04-21T13:20:31.087Z,2025-04-21T13:20:31Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5670136159,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438587,224,3,1,20,41,b2vft81kyjurzbmekvgrqwr64,0,37.7,15.2,2025-04-21T13:20:32.734Z,2025-04-21T15:18:55Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5670136375,233,193,5670136309,56,Back,5670136311,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438589,193,7,1,20,41,8cfkisxf1fkxdqtt6tx1tup48,1,62.3,84.8,2025-04-21T13:20:32.735Z,2025-04-21T15:18:54Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5670136321,56,Left,5670136359,233,224,5670136323,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438607,194,3,1,20,42,8cfkisxf1fkxdqtt6tx1tup48,1,63.0,83.2,2025-04-21T13:20:33.735Z,2025-04-21T13:20:39Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5670136423,56,Left,5670136425,286,,5670136477,233,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438597,225,45,1,20,42,b2vft81kyjurzbmekvgrqwr64,0,37.0,16.8,2025-04-21T13:20:33.735Z,2025-04-21T13:23:16Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5670136519,233,194,5670136365,285,,5670136363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438673,196,1,1,20,48,8cfkisxf1fkxdqtt6tx1tup48,1,77.6,61.8,2025-04-21T13:20:39.424Z,2025-04-21T13:20:56Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,1.0,,5670137797,154,,5670136857,212,22.7,5670136851,56,Center,5670136853,140,91.7,5670136855,141,36.4,5670136859,213,5.42,5670137795,210,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438679,197,14,1,20,50,8cfkisxf1fkxdqtt6tx1tup48,1,91.7,36.4,2025-04-21T13:20:42.015Z,2025-04-21T15:41:06Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5670137807,29,,5670137817,103,39.2,5670137821,231,45.5,5670136887,63,,5670137811,55,196,5670136885,22,,5670136891,56,Center,5670137441,20,,5670137809,154,,5670137819,230,98.0,5670137815,102,47.9,5670137805,74,,,,,,,,,,,,,,,,
2804438689,198,13,1,20,52,8cfkisxf1fkxdqtt6tx1tup48,1,85.8,56.6,2025-04-21T13:20:44.095Z,2025-04-21T15:41:29Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5670137331,81,,5670136951,17,,5670137335,103,48.6,5670137341,231,49.6,5670137339,230,96.9,5670136953,56,Center,5670967811,22,,5670137337,458,,5670137333,102,37.0,5670966323,328,,5670137251,20,,,,,,,,,,,,,,,,,,,
2804438735,199,5,1,20,53,8cfkisxf1fkxdqtt6tx1tup48,0,100.8,42.3,2025-04-21T13:20:44.352Z,2025-04-21T15:19:57Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5670137219,346,,5670137271,233,226,5670137217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804438719,226,5,1,20,53,b2vft81kyjurzbmekvgrqwr64,1,-0.8,57.7,2025-04-21T13:20:44.352Z,2025-04-21T15:19:56Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5670137241,233,199,5670137127,56,Back,5670137129,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439009,227,1,1,21,25,b2vft81kyjurzbmekvgrqwr64,0,3.9,45.5,2025-04-21T13:21:16.727Z,2025-04-21T13:21:17Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5670139017,140,58.3,5670139013,124,,5670139027,74,,5670139021,212,59.5,5670139023,213,6.00,5670139019,141,21.2,5670139025,1,,5670139015,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439017,200,1,1,21,26,8cfkisxf1fkxdqtt6tx1tup48,0,47.8,86.9,2025-04-21T13:21:17.799Z,2025-04-21T13:21:18Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5670139065,3,,5670139081,213,5.83,5670139077,141,76.9,5670139079,212,15.5,5670139075,140,61.1,5670139069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439035,228,1,1,21,28,b2vft81kyjurzbmekvgrqwr64,0,34.1,34.3,2025-04-21T13:21:19.727Z,2025-04-21T13:21:20Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5670139181,212,32.5,5670139173,3,,5670139177,140,63.4,5670139179,141,49.7,5670139183,213,0.33,5670139175,56,Center,5670139185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439053,201,1,1,21,30,8cfkisxf1fkxdqtt6tx1tup48,1,39.9,61.2,2025-04-21T13:21:21.863Z,2025-04-21T13:21:23Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5670139317,213,0.61,5670139303,56,Back,5670139313,212,8.9,5670139305,140,46.9,5670139309,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439065,203,1,1,21,31,8cfkisxf1fkxdqtt6tx1tup48,0,46.9,68.7,2025-04-21T13:21:23.128Z,2025-04-21T13:21:24Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5670139337,56,Center,5670139345,213,5.16,5670139341,141,40.7,5670139335,155,,5670139343,212,21.1,5670139339,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439073,229,1,1,21,33,b2vft81kyjurzbmekvgrqwr64,0,38.7,67.5,2025-04-21T13:21:24.690Z,2025-04-21T13:21:25Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5670139387,56,Back,5670139401,212,14.5,5670139389,140,49.8,5670139403,213,5.65,5670139385,3,,5670139391,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439081,204,1,1,21,33,8cfkisxf1fkxdqtt6tx1tup48,0,50.4,46.3,2025-04-21T13:21:24.831Z,2025-04-21T13:21:26Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5670139443,213,0.14,5670139441,212,8.9,5670139435,56,Center,5670139431,3,,5670139439,141,48.1,5670139437,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439127,230,1,1,21,35,b2vft81kyjurzbmekvgrqwr64,0,43.9,48.4,2025-04-21T13:21:27.159Z,2025-04-21T13:29:01Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5670139603,141,36.6,5670139607,213,5.36,5670139601,140,49.7,5670139597,3,,5670139605,212,10.1,5670139599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439135,231,83,1,21,36,b2vft81kyjurzbmekvgrqwr64,0,46.8,32.3,2025-04-21T13:21:28.144Z,2025-04-21T13:55:56Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5670216919,399,1icurh5jrnw1e6jdgqxjnhdnu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439151,205,43,1,21,39,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-04-21T13:21:31.145Z,2025-04-21T13:55:37Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5670139673,285,0,5670216627,144,7,5670139671,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439169,206,1,1,21,41,8cfkisxf1fkxdqtt6tx1tup48,1,51.9,71.5,2025-04-21T13:21:32.640Z,2025-04-21T13:55:38Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5670139781,212,22.1,5670139777,140,36.9,5670139779,141,48.8,5670139783,213,3.92,5670139775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439195,207,1,1,21,43,8cfkisxf1fkxdqtt6tx1tup48,1,37.0,43.4,2025-04-21T13:21:35.072Z,2025-04-21T13:21:38Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5670139977,140,42.0,5670139979,141,26.8,5670139983,213,5.15,5670139981,212,12.4,5670139975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439203,208,1,1,21,46,8cfkisxf1fkxdqtt6tx1tup48,1,49.7,22.2,2025-04-21T13:21:38.040Z,2025-04-21T13:21:40Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5670140041,56,Center,5670140047,212,27.9,5670140043,140,75.3,5670140039,155,,5670140049,213,0.28,5670140045,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439207,209,61,1,21,49,8cfkisxf1fkxdqtt6tx1tup48,0,79.6,41.3,2025-04-21T13:21:40.735Z,2025-04-21T13:21:41Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5670140053,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439239,232,1,1,21,52,b2vft81kyjurzbmekvgrqwr64,1,22.7,44.8,2025-04-21T13:21:44.142Z,2025-04-21T13:21:45Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5670140271,212,16.5,5670140265,56,Back,5670140273,213,3.24,5670140267,140,7.1,5670140269,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439267,234,1,1,21,55,b2vft81kyjurzbmekvgrqwr64,1,7.1,42.5,2025-04-21T13:21:46.281Z,2025-04-21T13:21:48Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5670140425,140,45.3,5670140431,213,6.15,5670140423,56,Back,5670140427,141,34.5,5670140429,212,40.5,5670140421,157,,5670140433,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439273,235,1,1,21,57,b2vft81kyjurzbmekvgrqwr64,0,45.3,34.5,2025-04-21T13:21:48.319Z,2025-04-21T13:55:06Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5670140481,212,13.5,5670140473,3,,5670140477,140,58.0,5670140479,141,37.6,5670140483,213,0.16,5670140475,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439307,211,1,1,21,58,8cfkisxf1fkxdqtt6tx1tup48,1,36.4,55.7,2025-04-21T13:21:49.383Z,2025-04-21T13:21:52Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5670140663,56,Back,5670140667,141,22.1,5670140665,140,39.7,5670140671,213,4.86,5670140669,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439331,212,1,1,22,0,8cfkisxf1fkxdqtt6tx1tup48,1,39.7,22.1,2025-04-21T13:21:51.936Z,2025-04-21T13:21:54Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5670140815,141,8.9,5670140813,140,53.5,5670140811,56,Right,5670140819,213,5.73,5670140817,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439345,213,1,1,22,3,8cfkisxf1fkxdqtt6tx1tup48,1,53.5,8.9,2025-04-21T13:21:54.759Z,2025-04-21T13:21:57Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5670140909,56,Back,5670140915,212,15.1,5670140917,213,2.58,5670140911,140,41.3,5670140913,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439357,214,1,1,22,5,8cfkisxf1fkxdqtt6tx1tup48,1,41.3,20.7,2025-04-21T13:21:56.951Z,2025-04-21T13:21:58Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5670140995,213,1.76,5670140987,56,Back,5670140989,140,38.4,5670140993,212,16.1,5670140991,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439377,215,1,1,22,6,8cfkisxf1fkxdqtt6tx1tup48,1,38.4,43.9,2025-04-21T13:21:57.935Z,2025-04-21T13:22:00Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5670141095,141,70.6,5670141093,140,43.3,5670141091,56,Back,5670141099,213,1.29,5670141097,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439397,216,1,1,22,9,8cfkisxf1fkxdqtt6tx1tup48,1,43.3,70.6,2025-04-21T13:22:00.535Z,2025-04-21T13:22:03Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5670141215,213,4.19,5670141209,140,36.7,5670141211,141,53.1,5670141207,56,Back,5670141213,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439417,217,1,1,22,12,8cfkisxf1fkxdqtt6tx1tup48,1,36.5,55.2,2025-04-21T13:22:03.711Z,2025-04-21T13:22:05Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5670141339,140,32.9,5670141343,212,12.2,5670141341,141,72.3,5670141345,213,1.89,5670141337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439447,218,1,1,22,14,8cfkisxf1fkxdqtt6tx1tup48,1,32.9,71.4,2025-04-21T13:22:05.535Z,2025-04-21T13:22:10Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5670141565,212,23.0,5670141563,141,53.4,5670141559,56,Back,5670141567,213,3.70,5670141561,140,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439465,219,1,1,22,18,8cfkisxf1fkxdqtt6tx1tup48,1,14.3,52.5,2025-04-21T13:22:10.086Z,2025-04-21T13:22:12Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5670141669,212,12.6,5670141671,213,0.12,5670141665,140,26.2,5670141667,141,54.8,5670141663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439541,220,1,1,22,20,8cfkisxf1fkxdqtt6tx1tup48,1,26.2,54.8,2025-04-21T13:22:11.822Z,2025-04-21T13:22:19Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5670142107,212,12.8,5670142101,56,Back,5670142103,140,26.4,5670142105,141,73.6,5670142109,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439563,221,1,1,22,28,8cfkisxf1fkxdqtt6tx1tup48,1,55.1,72.9,2025-04-21T13:22:19.567Z,2025-04-21T13:22:23Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5670142235,155,,5670142247,1,,5670142241,141,90.9,5670142243,212,38.9,5670142239,140,90.3,5670142245,213,0.32,5670142237,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439595,222,1,1,22,31,8cfkisxf1fkxdqtt6tx1tup48,0,93.0,90.5,2025-04-21T13:22:22.935Z,2025-04-21T13:22:27Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5670142465,141,44.5,5670142489,233,236,5670142469,213,4.79,5670142457,2,,5670142463,140,95.4,5670142461,56,Center,5670142467,212,31.4,5670142459,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439597,236,11,1,22,35,b2vft81kyjurzbmekvgrqwr64,1,4.9,53.4,2025-04-21T13:22:26.487Z,2025-04-21T13:22:27Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5670142517,233,222,5670142473,88,,5670142471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439805,237,1,1,22,49,b2vft81kyjurzbmekvgrqwr64,1,8.3,49.6,2025-04-21T13:22:40.375Z,2025-04-21T13:22:50Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5670143365,141,27.7,5670143369,213,4.97,5670143717,189,,5670143363,140,12.1,5670143361,56,Back,5670143367,212,15.4,5670143359,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439817,238,1,1,22,50,b2vft81kyjurzbmekvgrqwr64,1,12.1,27.7,2025-04-21T13:22:41.303Z,2025-04-21T13:22:42Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5670143437,212,13.3,5670143431,56,Back,5670143433,140,14.3,5670143439,213,4.89,5670143435,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439831,239,1,1,22,51,b2vft81kyjurzbmekvgrqwr64,0,14.3,8.5,2025-04-21T13:22:42.391Z,2025-04-21T13:22:43Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5670143515,140,58.6,5670143519,212,47.4,5670143521,213,0.20,5670143523,1,,5670143511,155,,5670143517,141,22.2,5670143513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439839,223,8,1,22,54,8cfkisxf1fkxdqtt6tx1tup48,1,43.6,78.1,2025-04-21T13:22:45.502Z,2025-04-21T13:22:46Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5670143587,56,Back,5670143593,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439881,225,1,1,22,58,8cfkisxf1fkxdqtt6tx1tup48,1,28.6,39.5,2025-04-21T13:22:49.351Z,2025-04-21T13:22:54Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5670143795,56,Back,5670143799,141,21.8,5670143797,140,33.3,5670143803,213,5.10,5670143801,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439911,226,1,1,23,2,8cfkisxf1fkxdqtt6tx1tup48,1,37.3,19.5,2025-04-21T13:22:54.094Z,2025-04-21T13:22:57Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5670143979,212,6.9,5670143977,141,25.9,5670143973,56,Back,5670143981,213,2.46,5670143975,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439923,227,1,1,23,6,8cfkisxf1fkxdqtt6tx1tup48,1,32.4,35.7,2025-04-21T13:22:57.286Z,2025-04-21T13:22:59Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5670144043,56,Back,5670144047,141,70.6,5670144049,212,26.0,5670144045,140,42.5,5670144051,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439931,228,1,1,23,8,8cfkisxf1fkxdqtt6tx1tup48,1,45.0,71.8,2025-04-21T13:22:59.438Z,2025-04-21T13:23:01Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5670144087,140,56.8,5670144093,212,16.2,5670144097,213,0.70,5670144085,56,Left,5670144089,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804439949,229,1,1,23,9,8cfkisxf1fkxdqtt6tx1tup48,1,56.8,87.2,2025-04-21T13:23:01.030Z,2025-04-21T13:23:04Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5670144245,141,75.9,5670144241,56,Back,5670144249,213,3.64,5670144247,212,16.2,5670144243,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
