id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/value
2795603929,176,44,1,12,20,aqtkb4mgrz8c6iqfufj6qjbv9,0,45.7,39.4,2025-04-04T17:13:30.313Z,2025-04-04T17:13:33Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5621707073,233,122,5621706989,56,Back,5621706991,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795603977,123,1,1,12,20,b2vft81kyjurzbmekvgrqwr64,0,53.4,65.1,2025-04-04T17:13:30.572Z,2025-04-04T17:13:34Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5621707253,212,17.3,5621707251,141,71.2,5621707247,56,Center,5621707245,168,,5621707243,3,,5621707255,213,0.24,5621707249,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604033,178,1,1,12,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.0,31.0,2025-04-04T17:13:34.601Z,2025-04-04T17:13:39Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5621707549,56,Back,5621707557,213,5.72,5621707555,212,14.3,5621707551,140,40.5,5621707553,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604059,179,1,1,12,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.5,18.3,2025-04-04T17:13:38.897Z,2025-04-04T17:13:41Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5621707737,141,33.3,5621707733,56,Back,5621707735,140,34.7,5621707741,213,1.85,5621707739,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604115,180,1,1,12,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.7,34.8,2025-04-04T17:13:41.521Z,2025-04-04T17:13:45Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5621708027,56,Back,5621708035,213,1.50,5621708031,141,69.9,5621708033,212,23.9,5621708029,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604145,181,1,1,12,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.2,75.4,2025-04-04T17:13:45.545Z,2025-04-04T17:13:47Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5621708165,141,81.5,5621708169,213,0.18,5621708167,212,23.2,5621708161,56,Left,5621708163,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604169,182,1,1,12,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.9,81.8,2025-04-04T17:13:47.626Z,2025-04-04T17:13:50Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5621708293,141,78.1,5621708291,140,42.4,5621708289,56,Back,5621708295,212,18.5,5621708297,213,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604197,183,1,1,12,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.9,75.1,2025-04-04T17:13:50.001Z,2025-04-04T17:13:54Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5621708439,212,12.2,5621708441,213,6.23,5621708435,140,51.5,5621708433,56,Center,5621708437,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604245,184,1,1,12,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.4,71.1,2025-04-04T17:13:53.993Z,2025-04-04T17:13:57Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5621708707,140,67.2,5621708711,212,17.4,5621708713,213,0.94,5621708709,141,91.7,5621708705,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604261,185,1,1,12,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.7,88.7,2025-04-04T17:13:57.032Z,2025-04-04T17:13:58Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5621708797,212,12.2,5621708795,141,78.7,5621708799,213,5.69,5621708791,56,Center,5621708793,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604267,186,1,1,12,48,aqtkb4mgrz8c6iqfufj6qjbv9,0,78.4,78.4,2025-04-04T17:13:58.200Z,2025-04-04T17:13:59Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5621708867,140,69.0,5621708865,56,Center,5621708873,213,3.67,5621708871,212,11.4,5621708869,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604273,124,8,1,12,50,b2vft81kyjurzbmekvgrqwr64,1,34.6,28.5,2025-04-04T17:14:00.005Z,2025-04-04T17:14:00Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5621708877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604363,126,61,1,12,57,b2vft81kyjurzbmekvgrqwr64,0,64.0,33.9,2025-04-04T17:14:06.853Z,2025-04-04T17:14:19Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5621709335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604417,187,43,1,12,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-04T17:14:08.072Z,2025-04-04T17:14:40Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5621709509,285,0,5621710979,144,7,5621709507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604513,189,1,1,13,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.9,68.8,2025-04-04T17:14:09.945Z,2025-04-04T17:14:21Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5621710059,212,29.1,5621710053,56,Back,5621710057,141,27.9,5621710055,140,27.7,5621710061,213,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604527,190,1,1,13,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.5,23.4,2025-04-04T17:14:20.833Z,2025-04-04T17:14:21Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5621710111,56,Back,5621710113,140,31.8,5621710119,213,1.46,5621710117,212,12.8,5621710115,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604543,191,1,1,13,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.8,42.1,2025-04-04T17:14:21.633Z,2025-04-04T17:14:23Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5621710211,212,35.6,5621710213,213,0.88,5621710207,140,53.3,5621710209,141,82.6,5621710215,1,,5621710205,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604549,192,1,1,13,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.3,82.6,2025-04-04T17:14:23.635Z,2025-04-04T17:14:24Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5621710257,140,71.2,5621710259,141,84.5,5621710263,213,0.07,5621710261,212,18.8,5621710255,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604577,193,1,1,13,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.5,84.5,2025-04-04T17:14:24.737Z,2025-04-04T17:14:27Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5621710419,141,84.5,5621710421,212,16.7,5621710423,213,3.14,5621710415,56,Left,5621710417,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604599,194,1,1,13,18,aqtkb4mgrz8c6iqfufj6qjbv9,0,48.7,85.9,2025-04-04T17:14:27.753Z,2025-04-04T17:14:31Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5621710565,212,45.0,5621710559,56,Left,5621710567,213,0.01,5621710563,141,86.5,5621710561,140,91.6,5621710569,1,,5621710557,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604633,127,59,1,13,23,b2vft81kyjurzbmekvgrqwr64,1,12.2,18.6,2025-04-04T17:14:33.212Z,2025-04-04T17:14:34Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5621710731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604635,128,12,1,13,24,b2vft81kyjurzbmekvgrqwr64,1,13.1,15.6,2025-04-04T17:14:34.038Z,2025-04-04T17:14:39Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5621710735,140,28.9,5621710737,141,11.5,5621710733,56,Back,5621710741,213,6.12,5621710739,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604647,195,61,1,13,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.2,89.6,2025-04-04T17:14:35.736Z,2025-04-04T17:14:35Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5621710787,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604639,129,5,1,13,27,b2vft81kyjurzbmekvgrqwr64,1,35.8,-1.6,2025-04-04T17:14:37.072Z,2025-04-04T19:06:43Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5621711021,233,196,5621710757,56,Back,5621710759,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604667,196,5,1,13,27,aqtkb4mgrz8c6iqfufj6qjbv9,0,64.2,101.6,2025-04-04T17:14:37.072Z,2025-04-04T18:02:03Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5621711049,233,129,5621710891,347,,5621710889,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604789,130,1,1,13,40,b2vft81kyjurzbmekvgrqwr64,1,33.6,0.0,2025-04-04T17:14:50.060Z,2025-04-04T17:14:52Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5621711629,140,46.9,5621711631,141,13.8,5621711633,212,17.4,5621711625,107,,5621711627,56,Back,5621711635,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604795,131,1,1,13,42,b2vft81kyjurzbmekvgrqwr64,1,46.9,13.8,2025-04-04T17:14:51.948Z,2025-04-04T18:01:02Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5621712723,156,,5621711669,212,6.6,5621711671,213,3.40,5621711665,140,40.8,5621711663,56,Back,5621711667,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604799,132,1,1,13,43,b2vft81kyjurzbmekvgrqwr64,1,40.7,11.3,2025-04-04T17:14:52.997Z,2025-04-04T17:14:53Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5621711691,56,Back,5621711689,155,,5621711693,140,47.2,5621711697,212,7.7,5621711699,213,0.48,5621711695,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604807,133,1,1,13,43,b2vft81kyjurzbmekvgrqwr64,1,47.2,16.5,2025-04-04T17:14:53.565Z,2025-04-04T17:14:54Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5621711733,212,2.1,5621711731,141,13.8,5621711729,140,46.3,5621711727,56,Back,5621711735,213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604823,134,1,1,13,44,b2vft81kyjurzbmekvgrqwr64,1,46.3,13.8,2025-04-04T17:14:54.483Z,2025-04-04T17:14:55Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5621711847,141,19.8,5621711851,212,9.9,5621711853,213,0.42,5621711843,140,54.9,5621711841,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604841,135,1,1,13,46,b2vft81kyjurzbmekvgrqwr64,1,54.9,20.0,2025-04-04T17:14:55.803Z,2025-04-04T17:14:58Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5621711985,56,Right,5621711987,140,62.3,5621711991,212,8.0,5621711989,141,17.3,5621711993,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604873,136,1,1,13,48,b2vft81kyjurzbmekvgrqwr64,0,61.3,17.6,2025-04-04T17:14:58.484Z,2025-04-04T17:15:01Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5621712167,212,18.1,5621712165,141,11.0,5621712169,213,6.03,5621712161,56,Right,5621712163,140,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604905,198,1,1,13,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,18.1,89.9,2025-04-04T17:15:02.841Z,2025-04-04T17:15:04Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5621712357,140,26.5,5621712359,141,88.9,5621712361,212,8.8,5621712363,213,6.21,5621712355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604961,199,1,1,13,54,aqtkb4mgrz8c6iqfufj6qjbv9,0,23.4,89.5,2025-04-04T17:15:04.232Z,2025-04-04T17:15:10Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5621712561,141,100.0,5621712563,212,13.1,5621712557,56,Back,5621712559,140,33.2,5621712565,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604989,137,5,1,13,55,b2vft81kyjurzbmekvgrqwr64,1,64.4,-1.8,2025-04-04T17:15:05.451Z,2025-04-04T19:06:43Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5621712689,347,,5621712751,233,200,5621712687,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604967,200,5,1,13,55,aqtkb4mgrz8c6iqfufj6qjbv9,0,35.6,101.8,2025-04-04T17:15:05.451Z,2025-04-04T19:06:43Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5621712593,347,,5621712591,56,Back,5621712781,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605103,138,1,1,14,5,b2vft81kyjurzbmekvgrqwr64,1,63.4,0.0,2025-04-04T17:15:14.883Z,2025-04-04T17:15:16Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5621713299,56,Right,5621713305,212,11.2,5621713307,213,0.89,5621713303,141,11.6,5621713301,140,70.1,5621713297,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605109,139,1,1,14,6,b2vft81kyjurzbmekvgrqwr64,0,70.1,11.6,2025-04-04T17:15:16.220Z,2025-04-04T17:15:16Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5621713321,141,24.9,5621713323,212,12.6,5621713317,56,Center,5621713319,140,78.5,5621713325,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605121,201,8,1,14,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.2,76.4,2025-04-04T17:15:17.368Z,2025-04-04T17:15:17Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5621713365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605191,203,1,1,14,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.2,76.4,2025-04-04T17:15:18.001Z,2025-04-04T17:15:20Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5621713673,141,63.7,5621713671,140,43.7,5621713675,212,23.2,5621713677,213,5.90,5621713667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605197,204,4,1,14,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.8,63.2,2025-04-04T17:15:20.516Z,2025-04-04T17:15:25Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5621713745,56,Back,5621713749,265,,5621713747,152,,5621713751,286,,5621713757,233,140,5621713743,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605183,140,4,1,14,10,b2vft81kyjurzbmekvgrqwr64,0,61.2,36.8,2025-04-04T17:15:20.517Z,2025-04-04T17:15:24Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5621713737,265,,5621713731,13,,5621713733,56,Center,5621713765,233,204,5621713735,152,,5621713739,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605425,205,1,1,14,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.4,61.2,2025-04-04T17:15:40.215Z,2025-04-04T17:15:41Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5621714723,5,,5621714739,213,5.44,5621714727,152,,5621714735,141,45.5,5621714731,56,Back,5621714733,140,44.5,5621714737,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605469,206,1,1,14,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.5,45.5,2025-04-04T17:15:41.248Z,2025-04-04T17:15:46Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5621715021,141,61.4,5621715023,212,14.6,5621715017,56,Back,5621715019,140,35.2,5621715025,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605497,207,1,1,14,36,aqtkb4mgrz8c6iqfufj6qjbv9,0,33.9,58.1,2025-04-04T17:15:46.031Z,2025-04-04T17:15:49Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5621715127,140,91.4,5621715135,1,,5621715123,155,,5621715125,56,Center,5621715131,212,60.4,5621715133,213,6.25,5621715129,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605657,142,43,1,14,49,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-04-04T17:15:58.940Z,2025-04-04T17:16:03Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5621716323,144,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605769,143,1,1,14,55,b2vft81kyjurzbmekvgrqwr64,0,11.8,42.8,2025-04-04T17:16:05.636Z,2025-04-04T17:16:08Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5621716731,189,,5621716593,141,22.4,5621716589,140,40.4,5621716597,213,5.85,5621716585,56,Back,5621716599,1,,5621716583,199,,5621716595,212,33.1,,,,,,,,,,,,,,,,,,,,,,,,
2795605793,209,1,1,14,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.1,69.4,2025-04-04T17:16:06.457Z,2025-04-04T17:16:08Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5621716711,213,0.09,5621716705,140,72.4,5621716707,141,71.7,5621716703,56,Center,5621716709,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605797,210,1,1,14,58,aqtkb4mgrz8c6iqfufj6qjbv9,0,74.4,68.8,2025-04-04T17:16:08.023Z,2025-04-04T17:16:08Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5621716739,212,8.0,5621716741,213,4.42,5621716733,56,Center,5621716737,141,57.5,5621716735,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605905,145,1,1,15,7,b2vft81kyjurzbmekvgrqwr64,1,38.2,71.2,2025-04-04T17:16:17.251Z,2025-04-04T17:16:20Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5621717219,141,86.5,5621717215,56,Back,5621717217,140,35.9,5621717223,213,1.80,5621717221,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605931,146,1,1,15,10,b2vft81kyjurzbmekvgrqwr64,1,35.8,87.7,2025-04-04T17:16:20.411Z,2025-04-04T17:16:22Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5621717359,213,3.88,5621717351,56,Back,5621717353,140,22.7,5621717357,212,18.6,5621717355,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605959,147,1,1,15,12,b2vft81kyjurzbmekvgrqwr64,1,23.0,68.8,2025-04-04T17:16:22.700Z,2025-04-04T17:16:25Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5621717505,140,23.8,5621717507,141,43.3,5621717511,213,4.76,5621717509,212,17.4,5621717503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605985,148,1,1,15,15,b2vft81kyjurzbmekvgrqwr64,0,23.8,43.3,2025-04-04T17:16:25.252Z,2025-04-04T17:16:26Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5621717625,56,Back,5621717627,140,29.9,5621717631,212,11.6,5621717633,213,5.30,5621717629,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795606025,212,13,1,15,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.9,60.9,2025-04-04T17:16:29.223Z,2025-04-04T17:16:42Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5621718625,215,,5621718629,230,97.8,5621718631,231,50.4,5621718063,20,,5621718619,85,,5621718621,102,50.6,5621718623,103,55.6,5621717811,22,,5621717813,18,,5621718627,458,5621717815,56,Center,,,,,,,,,,,,,,,,
2795606265,149,5,1,15,22,b2vft81kyjurzbmekvgrqwr64,1,-1.0,58.1,2025-04-04T17:16:31.959Z,2025-04-04T19:06:44Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5621719209,346,,5621719213,233,213,5621719207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795606057,213,5,1,15,22,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.0,41.9,2025-04-04T17:16:31.959Z,2025-04-04T19:06:44Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5621718017,346,,5621718015,56,Center,5621719243,233,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795606301,150,1,1,15,41,b2vft81kyjurzbmekvgrqwr64,1,5.5,57.5,2025-04-04T17:16:51.467Z,2025-04-04T17:16:54Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5621719363,56,Back,5621719361,124,,5621719367,141,49.3,5621719375,237,,5621719371,213,4.47,5621719369,212,5.7,5621719365,140,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795606349,151,1,1,15,44,b2vft81kyjurzbmekvgrqwr64,1,9.1,50.0,2025-04-04T17:16:54.477Z,2025-04-04T17:16:58Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5621719605,141,32.1,5621719607,212,12.7,5621719609,213,4.43,5621719603,140,5.7,5621719601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795606401,152,1,1,15,48,b2vft81kyjurzbmekvgrqwr64,1,9.9,32.2,2025-04-04T17:16:57.963Z,2025-04-04T17:17:02Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5621719841,56,Back,5621719843,140,7.3,5621719849,213,1.79,5621719847,212,12.8,5621719845,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795606421,153,1,1,15,52,b2vft81kyjurzbmekvgrqwr64,1,7.9,52.7,2025-04-04T17:17:01.956Z,2025-04-04T17:17:03Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5621719965,141,79.6,5621719973,213,1.31,5621719969,212,18.9,5621719961,56,Back,5621719963,140,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795606459,154,1,1,15,54,b2vft81kyjurzbmekvgrqwr64,1,15.7,80.8,2025-04-04T17:17:03.787Z,2025-04-04T17:17:07Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5621720191,213,4.13,5621720189,212,14.0,5621720183,56,Back,5621720185,140,8.3,5621720187,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795606509,155,1,1,15,57,b2vft81kyjurzbmekvgrqwr64,1,10.2,60.2,2025-04-04T17:17:07.284Z,2025-04-04T17:17:12Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5621720485,213,4.75,5621720477,56,Back,5621720479,140,10.8,5621720481,141,35.8,5621720483,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795606535,156,1,1,16,2,b2vft81kyjurzbmekvgrqwr64,1,14.6,34.2,2025-04-04T17:17:12.019Z,2025-04-04T17:17:14Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5621720617,56,Back,5621720623,212,15.3,5621720621,141,54.9,5621720625,213,1.97,5621720619,140,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795606567,157,1,1,16,4,b2vft81kyjurzbmekvgrqwr64,1,8.6,54.0,2025-04-04T17:17:14.427Z,2025-04-04T17:17:18Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5621720847,213,4.80,5621720839,56,Back,5621720843,141,28.9,5621720841,140,10.0,5621720845,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795606599,158,1,1,16,8,b2vft81kyjurzbmekvgrqwr64,0,10.8,28.3,2025-04-04T17:17:17.924Z,2025-04-04T17:17:19Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5621721027,141,16.7,5621721025,140,30.6,5621721031,213,5.92,5621721023,56,Back,5621721029,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795606629,215,1,1,16,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.8,71.8,2025-04-04T17:17:20.288Z,2025-04-04T17:17:21Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5621721195,213,0.27,5621721187,56,Center,5621721193,212,12.3,5621721191,141,76.7,5621721189,140,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795606637,216,1,1,16,12,aqtkb4mgrz8c6iqfufj6qjbv9,0,78.4,75.0,2025-04-04T17:17:21.727Z,2025-04-04T17:17:24Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5621721367,236,,5621721249,141,72.4,5621721245,56,Center,5621721379,286,,5621721247,140,73.2,5621721371,233,159,5621721253,213,3.45,5621721251,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,
2795606657,159,74,1,16,12,b2vft81kyjurzbmekvgrqwr64,1,25.4,18.6,2025-04-04T17:17:21.728Z,2025-04-04T19:05:47Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5621721345,285,,5621721391,233,216,5621721343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795606667,217,1,1,16,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.1,72.0,2025-04-04T17:17:23.566Z,2025-04-04T17:17:24Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5621721415,140,70.9,5621721417,141,68.8,5621721421,213,3.90,5621721419,212,3.2,5621721413,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
