id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2752951719,210,5,1,30,50,b8oqgvx1ijeyn6y1cn6929ix4,1,22.3,-2.0,2024-11-29T18:30:30.805Z,2024-11-29T18:32:00Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5389355449,56,Back,5389355451,347,,5389355477,233,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752951655,302,5,1,30,50,a9vw7ikerpr4cuweeeka5aneg,0,77.7,102.0,2024-11-29T18:30:30.805Z,2024-11-29T20:35:09Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5389355481,233,210,5389355055,56,Left,5389355057,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752951735,211,1,1,31,2,b8oqgvx1ijeyn6y1cn6929ix4,0,23.5,0.0,2024-11-29T18:30:42.613Z,2024-11-29T18:30:44Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5389355541,56,Right,5389355549,213,0.28,5389355551,1,,5389355539,107,,5389355543,140,59.0,5389355545,141,13.7,5389355547,212,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752951745,303,1,1,31,4,a9vw7ikerpr4cuweeeka5aneg,0,38.1,87.5,2024-11-29T18:30:45.223Z,2024-11-29T18:30:45Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5389355607,213,5.95,5389355605,212,11.7,5389355597,3,,5389355603,141,81.9,5389355601,140,48.6,5389355599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752951749,212,1,1,31,5,b8oqgvx1ijeyn6y1cn6929ix4,0,44.1,15.3,2024-11-29T18:30:45.797Z,2024-11-29T18:30:47Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5389355633,213,0.51,5389355629,141,27.4,5389355623,3,,5389355625,56,Center,5389355627,140,58.0,5389355631,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752951757,304,1,1,31,7,a9vw7ikerpr4cuweeeka5aneg,1,33.6,61.4,2024-11-29T18:30:47.711Z,2024-11-29T18:30:50Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5389355699,3,,5389355703,140,63.0,5389355707,212,32.1,5389355705,141,74.1,5389355711,1,,5389355701,56,Center,5389355709,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752951761,305,3,1,31,9,a9vw7ikerpr4cuweeeka5aneg,0,63.0,74.5,2024-11-29T18:30:50.311Z,2024-11-29T21:07:09Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5389355817,233,213,5389355717,286,,5389355715,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752951775,213,7,1,31,9,b8oqgvx1ijeyn6y1cn6929ix4,1,37.0,25.5,2024-11-29T18:30:50.312Z,2024-11-29T21:07:08Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5389355793,56,Back,5389355813,233,305,5389355795,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752951779,214,43,1,31,11,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-29T18:30:52.469Z,2024-11-29T18:31:09Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5389356563,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752951789,215,1,1,31,12,b8oqgvx1ijeyn6y1cn6929ix4,0,37.1,29.2,2024-11-29T18:30:52.560Z,2024-11-29T18:30:54Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5389355831,212,14.1,5389355825,56,Back,5389355827,140,48.7,5389355829,141,18.8,5389355833,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752951791,306,8,1,31,14,a9vw7ikerpr4cuweeeka5aneg,1,52.6,86.9,2024-11-29T18:30:54.599Z,2024-11-29T18:30:54Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5389355839,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752951863,216,1,1,31,14,b8oqgvx1ijeyn6y1cn6929ix4,1,31.1,37.6,2024-11-29T18:30:55.406Z,2024-11-29T18:31:03Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5389356261,140,75.6,5389356259,56,Center,5389356269,1,,5389356263,141,31.9,5389356267,213,6.20,5389356265,212,46.9,5389356257,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752951895,217,1,1,31,22,b8oqgvx1ijeyn6y1cn6929ix4,1,89.5,28.3,2024-11-29T18:31:03.213Z,2024-11-29T18:33:03Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,1.0,,5389356427,140,89.2,5389356425,56,Center,5389362229,154,,5389356431,212,12.0,5389356429,141,46.0,5389362227,210,15,5389356433,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752951901,218,15,1,31,25,b8oqgvx1ijeyn6y1cn6929ix4,1,91.5,47.7,2024-11-29T18:31:05.909Z,2024-11-29T21:14:38Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5389362259,154,,5389362261,55,217,5389361893,20,,5390097817,214,,5389362257,29,,5389362265,102,49.5,5389362305,233,307,5389362269,328,,5389356447,22,,5389356451,56,Center,5389356449,17,,5389362255,78,,5389362267,103,12.0,5389362273,146,99.7,5389362275,147,49.1,,,,,,
2752951905,307,10,1,31,25,a9vw7ikerpr4cuweeeka5aneg,1,1.1,50.6,2024-11-29T18:31:06.009Z,2024-11-29T18:33:04Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5389356475,178,,5389356477,182,,5389356473,173,,5389356479,56,Back,5389362335,233,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952427,227,1,1,31,26,b8oqgvx1ijeyn6y1cn6929ix4,1,85.2,35.0,2024-11-29T18:31:06.620Z,2024-11-29T18:57:10Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5389359287,213,1.08,5389359285,212,26.2,5389359279,56,Center,5389359283,141,69.1,5389442621,155,,5389359281,140,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752951955,219,1,1,31,31,b8oqgvx1ijeyn6y1cn6929ix4,1,88.0,85.0,2024-11-29T18:31:11.949Z,2024-11-29T18:31:14Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5389356785,56,Left,5389356787,140,73.7,5389356793,213,3.06,5389356789,141,86.9,5389356791,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752951997,220,1,1,31,34,b8oqgvx1ijeyn6y1cn6929ix4,1,73.6,86.9,2024-11-29T18:31:14.564Z,2024-11-29T18:34:23Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,1.0,,5389357033,213,5.25,5389357035,1,,5389357029,141,41.0,5389357031,212,36.4,5389357027,140,91.5,5389357021,2,,5389366669,154,,5389357023,155,,5389357025,56,Center,5389366667,210,15,,,,,,,,,,,,,,,,,,,,,
2752952005,221,44,1,31,38,b8oqgvx1ijeyn6y1cn6929ix4,1,93.2,38.8,2024-11-29T18:31:19.412Z,2024-11-29T20:15:09Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5389357073,56,Center,5389357075,286,,5389357149,233,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952015,308,44,1,31,38,a9vw7ikerpr4cuweeeka5aneg,0,6.8,61.2,2024-11-29T18:31:19.413Z,2024-11-29T20:15:09Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5389357167,233,221,5389357131,285,,5389357129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952009,222,15,1,31,39,b8oqgvx1ijeyn6y1cn6929ix4,1,91.5,41.0,2024-11-29T18:31:19.732Z,2024-11-29T21:24:20Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5389366707,102,50.6,5389366117,15,,5389366709,103,22.8,5389357095,22,,5389366757,233,309,5389366713,147,49.8,5389357099,56,Center,5389366703,55,220,5389366699,29,,5389357097,17,,5389366701,154,,5389366711,146,99.3,5389366121,328,,5389366697,79,,,,,,,,,,
2752952029,309,10,1,31,39,a9vw7ikerpr4cuweeeka5aneg,1,4.3,54.3,2024-11-29T18:31:19.832Z,2024-11-29T18:34:24Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5389357211,182,,5389357209,178,,5389357213,56,Back,5389366767,233,222,5389357207,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952051,311,1,1,31,43,a9vw7ikerpr4cuweeeka5aneg,1,4.3,54.3,2024-11-29T18:31:23.567Z,2024-11-29T18:31:36Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5389357279,212,37.3,5389357941,1,,5389357271,123,,5389357273,56,Back,5389357275,140,29.8,5389357277,141,92.4,5389357281,213,0.77,5389357289,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952179,312,61,1,31,55,a9vw7ikerpr4cuweeeka5aneg,0,67.0,96.6,2024-11-29T18:31:35.911Z,2024-11-29T18:31:36Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5389357961,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952181,223,3,1,31,55,b8oqgvx1ijeyn6y1cn6929ix4,0,35.6,5.0,2024-11-29T18:31:36.284Z,2024-11-29T18:31:43Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5389357975,286,,5389358155,233,313,5389357973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952209,313,7,1,31,55,a9vw7ikerpr4cuweeeka5aneg,1,64.4,95.0,2024-11-29T18:31:36.285Z,2024-11-29T18:31:41Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5389358125,56,Left,5389358127,285,,5389358139,233,223,5389358123,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952387,224,5,1,31,58,b8oqgvx1ijeyn6y1cn6929ix4,1,37.8,-1.2,2024-11-29T18:31:38.573Z,2024-11-29T20:35:09Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5389359029,347,,5389359027,56,Back,5389359047,233,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952235,314,5,1,31,58,a9vw7ikerpr4cuweeeka5aneg,0,62.2,101.2,2024-11-29T18:31:38.573Z,2024-11-29T20:35:09Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5389359063,233,224,5389358267,56,Left,5389358269,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952407,225,1,1,32,20,b8oqgvx1ijeyn6y1cn6929ix4,0,49.7,0.0,2024-11-29T18:32:00.749Z,2024-11-29T18:32:04Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5389359151,107,,5389359173,1,,5389359165,140,74.0,5389359167,141,7.7,5389359169,212,26.3,5389359157,56,Right,5389359171,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952397,315,44,1,32,21,a9vw7ikerpr4cuweeeka5aneg,1,22.8,91.8,2024-11-29T18:32:02.118Z,2024-11-29T20:15:10Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5389359115,285,,5389359113,56,Back,5389359275,233,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952413,226,44,1,32,21,b8oqgvx1ijeyn6y1cn6929ix4,0,77.2,8.2,2024-11-29T18:32:02.119Z,2024-11-29T20:15:10Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5389359289,233,315,5389359201,286,,5389359197,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952401,316,12,1,32,21,a9vw7ikerpr4cuweeeka5aneg,1,17.7,90.8,2024-11-29T18:32:02.294Z,2024-11-29T18:32:04Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5389359131,212,8.4,5389359125,56,Back,5389359127,140,21.9,5389359245,167,,5389359193,15,,5389359133,213,1.02,5389359129,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952439,228,5,1,32,23,b8oqgvx1ijeyn6y1cn6929ix4,1,75.9,-1.6,2024-11-29T18:32:03.615Z,2024-11-29T20:35:10Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5389359377,233,317,5389359357,347,,5389359355,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952417,317,5,1,32,23,a9vw7ikerpr4cuweeeka5aneg,0,24.1,101.6,2024-11-29T18:32:03.615Z,2024-11-29T20:35:10Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5389359393,233,228,5389359225,56,Back,5389359227,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952653,229,1,1,32,48,b8oqgvx1ijeyn6y1cn6929ix4,0,79.3,0.0,2024-11-29T18:32:29.436Z,2024-11-29T18:32:32Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5389360663,141,31.2,5389360657,107,,5389360667,213,1.06,5389360665,212,25.3,5389360661,140,91.0,5389360669,1,,5389360659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952671,318,44,1,32,51,a9vw7ikerpr4cuweeeka5aneg,1,6.8,69.2,2024-11-29T18:32:31.859Z,2024-11-29T20:15:10Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5389360757,56,Back,5389360759,285,,5389360789,233,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952657,230,44,1,32,51,b8oqgvx1ijeyn6y1cn6929ix4,0,93.2,30.8,2024-11-29T18:32:31.860Z,2024-11-29T20:15:11Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5389360821,233,318,5389360685,56,Center,5389360687,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952673,319,12,1,32,51,a9vw7ikerpr4cuweeeka5aneg,1,3.2,69.8,2024-11-29T18:32:32.477Z,2024-11-29T18:35:01Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5389360771,15,,5389360769,213,1.31,5389360761,56,Back,5389360763,140,7.6,5389360765,141,94.8,5389360767,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952695,320,1,1,32,57,a9vw7ikerpr4cuweeeka5aneg,0,7.6,94.8,2024-11-29T18:32:37.502Z,2024-11-29T18:33:11Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5389360901,56,Back,5389360909,213,0.14,5389360911,1,,5389360899,157,,5389360907,212,30.5,5389360905,141,100.0,5389360903,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952723,232,5,1,32,58,b8oqgvx1ijeyn6y1cn6929ix4,1,65.1,-1.5,2024-11-29T18:32:38.611Z,2024-11-29T20:35:11Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5389361505,233,321,5389361063,347,,5389361061,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952699,321,5,1,32,58,a9vw7ikerpr4cuweeeka5aneg,0,34.9,101.5,2024-11-29T18:32:38.611Z,2024-11-29T20:35:11Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5389360929,347,,5389360927,56,Back,5389361519,233,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952713,231,43,1,32,59,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-29T18:32:39.604Z,2024-11-29T18:32:48Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5389361009,212,3.9,5389361025,15,0,5389361569,144,12,5389361011,213,4.69,5389361005,140,67.5,5389361007,141,0.0,5389361119,167,0,5389361003,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752952999,233,1,1,33,28,b8oqgvx1ijeyn6y1cn6929ix4,1,71.7,0.0,2024-11-29T18:33:09.068Z,2024-11-29T18:33:12Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5389362609,107,,5389362613,140,59.6,5389362611,56,Right,5389362615,141,8.0,5389362617,212,14.1,5389362619,213,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953045,234,1,1,33,31,b8oqgvx1ijeyn6y1cn6929ix4,1,61.4,17.4,2024-11-29T18:33:12.491Z,2024-11-29T18:33:31Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,1.0,,5389362839,141,56.7,5389362847,213,0.69,5389362845,212,41.9,5389362837,140,92.1,5389362835,56,Center,5389362849,1,,5389363617,154,,5389363615,210,13,5389362833,155,,,,,,,,,,,,,,,,,,,,,,,,,
2752953055,235,44,1,33,36,b8oqgvx1ijeyn6y1cn6929ix4,1,92.8,56.7,2024-11-29T18:33:16.812Z,2024-11-29T20:15:11Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5389362905,286,,5389362903,56,Center,5389362945,233,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953033,322,44,1,33,36,a9vw7ikerpr4cuweeeka5aneg,0,7.2,43.3,2024-11-29T18:33:16.813Z,2024-11-29T20:15:11Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5389362777,56,Back,5389362779,285,,5389362951,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953061,236,13,1,33,36,b8oqgvx1ijeyn6y1cn6929ix4,1,93.4,59.1,2024-11-29T18:33:17.252Z,2024-11-29T21:26:57Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5389363319,15,,5389363657,230,99.3,5389363645,102,60.3,5389363635,73,,5390127833,160,,5389363641,55,234,5389363661,231,50.7,5389363329,328,,5389363639,154,,5389363637,29,,5389362925,56,Center,5389363649,103,16.7,5389362923,17,,,,,,,,,,,,,
2752953077,237,5,1,33,37,b8oqgvx1ijeyn6y1cn6929ix4,0,101.2,58.9,2024-11-29T18:33:18.252Z,2024-11-29T20:35:12Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5389363857,233,323,5389363009,346,,5389363007,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953221,323,5,1,33,37,a9vw7ikerpr4cuweeeka5aneg,1,-1.2,41.1,2024-11-29T18:33:18.252Z,2024-11-29T20:35:11Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5389363823,233,237,5389363789,56,Back,5389363791,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953269,324,1,1,33,52,a9vw7ikerpr4cuweeeka5aneg,1,4.1,40.9,2024-11-29T18:33:33.468Z,2024-11-29T18:33:36Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5389364061,237,,5389364051,140,2.6,5389364049,56,Back,5389364047,124,,5389364055,212,8.0,5389364057,213,1.77,5389364053,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953307,325,1,1,33,55,a9vw7ikerpr4cuweeeka5aneg,1,11.0,44.0,2024-11-29T18:33:36.460Z,2024-11-29T18:33:40Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5389364305,1,,5389364299,212,53.3,5389364281,157,,5389364283,56,Center,5389364301,213,0.45,5389364285,140,56.7,5389364287,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953309,326,44,1,33,59,a9vw7ikerpr4cuweeeka5aneg,1,55.0,74.2,2024-11-29T18:33:39.933Z,2024-11-29T20:15:12Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5389364423,233,238,5389364317,286,,5389364315,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953315,238,44,1,33,59,b8oqgvx1ijeyn6y1cn6929ix4,0,45.0,25.8,2024-11-29T18:33:39.934Z,2024-11-29T20:15:12Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5389364335,56,Back,5389364337,285,,5389364445,233,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953325,327,1,1,33,59,a9vw7ikerpr4cuweeeka5aneg,0,56.7,78.2,2024-11-29T18:33:40.011Z,2024-11-29T18:33:41Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5389364371,56,Left,5389364383,213,0.48,5389364369,168,,5389364377,141,84.5,5389364381,212,9.2,5389364373,140,64.5,5389364367,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953377,239,1,1,34,1,b8oqgvx1ijeyn6y1cn6929ix4,1,39.8,24.1,2024-11-29T18:33:42.347Z,2024-11-29T18:33:45Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5389364689,141,40.1,5389364691,212,22.5,5389364695,1,,5389364687,140,58.6,5389364685,56,Center,5389364683,157,,5389364693,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953385,240,44,1,34,3,b8oqgvx1ijeyn6y1cn6929ix4,1,65.8,40.0,2024-11-29T18:33:44.123Z,2024-11-29T20:15:13Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5389364725,286,,5389364817,233,328,5389364723,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953371,328,44,1,34,3,a9vw7ikerpr4cuweeeka5aneg,0,34.2,60.0,2024-11-29T18:33:44.124Z,2024-11-29T20:15:13Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5389364643,285,,5389364847,233,240,5389364641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953395,241,1,1,34,3,b8oqgvx1ijeyn6y1cn6929ix4,1,58.6,40.1,2024-11-29T18:33:44.290Z,2024-11-29T18:37:00Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5389364783,56,Center,5389364787,141,50.0,5389364785,140,63.2,5389364781,168,,5389364791,213,0.95,5389364777,3,,5389364789,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953417,242,61,1,34,5,b8oqgvx1ijeyn6y1cn6929ix4,0,63.0,49.9,2024-11-29T18:33:46.276Z,2024-11-29T18:37:09Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5389364905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953409,329,1,1,34,5,a9vw7ikerpr4cuweeeka5aneg,0,33.0,48.7,2024-11-29T18:33:46.404Z,2024-11-29T18:33:47Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5389364873,212,12.3,5389364869,140,39.2,5389364867,56,Back,5389364875,213,1.01,5389364871,141,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953435,243,1,1,34,7,b8oqgvx1ijeyn6y1cn6929ix4,0,54.0,41.2,2024-11-29T18:33:48.484Z,2024-11-29T18:33:49Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5389365061,140,68.8,5389365065,212,15.6,5389365067,213,6.20,5389365059,56,Center,5389365063,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953449,330,61,1,34,10,a9vw7ikerpr4cuweeeka5aneg,0,31.2,74.1,2024-11-29T18:33:51.220Z,2024-11-29T18:33:51Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5389365113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953543,244,1,1,34,19,b8oqgvx1ijeyn6y1cn6929ix4,1,84.1,9.5,2024-11-29T18:34:00.395Z,2024-11-29T18:34:02Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5389365561,141,16.7,5389365559,140,82.2,5389365563,212,5.3,5389365565,213,1.96,5389365557,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953545,245,3,1,34,21,b8oqgvx1ijeyn6y1cn6929ix4,0,82.3,16.7,2024-11-29T18:34:01.970Z,2024-11-29T18:34:02Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5389365573,286,,5389365571,56,Right,5389365575,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953579,331,1,1,34,24,a9vw7ikerpr4cuweeeka5aneg,0,12.1,86.0,2024-11-29T18:34:04.948Z,2024-11-29T18:36:07Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5389372739,236,,5389365749,141,87.0,5389365751,212,11.5,5389372745,286,,5389365755,1,,5389365745,56,Back,5389365747,140,23.0,5389365753,213,0.06,5389372741,233,246,5389365743,157,,,,,,,,,,,,,,,,,,,,,,
2752953573,246,74,1,34,24,b8oqgvx1ijeyn6y1cn6929ix4,1,83.4,17.1,2024-11-29T18:34:04.949Z,2024-11-29T18:38:42Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5389372773,233,331,5389365725,56,Right,5389372731,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953661,332,12,1,34,25,a9vw7ikerpr4cuweeeka5aneg,1,13.6,56.4,2024-11-29T18:34:06.404Z,2024-11-29T18:34:12Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5389366163,141,92.1,5389366161,140,40.2,5389366167,213,0.72,5389366159,56,Back,5389366165,212,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752953651,247,1,1,34,29,b8oqgvx1ijeyn6y1cn6929ix4,0,57.7,17.1,2024-11-29T18:34:10.155Z,2024-11-29T18:34:10Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5389366101,1,,5389366093,140,68.7,5389366097,212,12.2,5389366095,141,22.8,5389366099,213,0.32,5389366089,157,,5389366091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
