id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/11/value,qualifier/8/value,qualifier/12/value
2740824079,152,1,1,18,51,f1h34qp5zbfl489q8vnkhiq9s,1,32.8,55.1,2024-10-28T18:03:07.841Z,2024-10-28T18:56:57Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5323083287,140,34.6,5323083289,141,51.2,5323083291,212,3.3,5323083293,213,5.33,5323083285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824097,153,1,1,18,53,f1h34qp5zbfl489q8vnkhiq9s,0,34.6,51.2,2024-10-28T18:03:09.953Z,2024-10-28T18:03:11Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5323083389,141,75.0,5323083391,212,28.1,5323083387,140,56.5,5323083393,213,0.61,5323083385,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824115,183,8,1,18,57,dbl7ir1qugqz8nvp1vzn8im50,1,40.8,24.0,2024-10-28T18:03:13.746Z,2024-10-29T14:21:23Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5323083485,56,Back,5324353805,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824117,184,50,1,18,58,dbl7ir1qugqz8nvp1vzn8im50,1,42.0,25.4,2024-10-28T18:03:14.170Z,2024-10-29T16:32:54Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5324517419,233,154,5323083489,286,,5323083487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824119,154,7,1,18,58,f1h34qp5zbfl489q8vnkhiq9s,0,58.0,74.6,2024-10-28T18:03:14.171Z,2024-10-29T14:21:34Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5323083511,233,184,5323083491,56,Center,5324353995,383,,5323083493,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741050753,909,61,1,18,58,dbl7ir1qugqz8nvp1vzn8im50,1,43.0,21.0,2024-10-28T18:03:14.927Z,2024-10-29T14:21:55Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5324354355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824175,155,1,1,18,59,f1h34qp5zbfl489q8vnkhiq9s,1,55.8,72.6,2024-10-28T18:03:15.689Z,2024-10-28T18:57:14Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5323083731,140,62.3,5323083735,212,8.8,5323083737,213,5.60,5323083729,56,Center,5323083733,141,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824197,156,1,1,19,0,f1h34qp5zbfl489q8vnkhiq9s,1,62.3,64.5,2024-10-28T18:03:16.593Z,2024-10-28T18:57:30Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5323083903,141,83.6,5323083907,213,0.90,5323083899,56,Left,5323083905,212,16.6,5323083901,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824215,157,1,1,19,5,f1h34qp5zbfl489q8vnkhiq9s,1,77.3,87.4,2024-10-28T18:03:21.265Z,2024-10-28T18:03:23Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5323084043,56,Center,5323084047,141,72.6,5323084051,213,5.77,5323084049,212,20.6,5323084045,140,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824217,158,1,1,19,7,f1h34qp5zbfl489q8vnkhiq9s,0,94.5,72.4,2024-10-28T18:03:23.842Z,2024-10-28T18:55:25Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5323084069,56,Center,5323084075,212,11.0,5323084071,140,93.0,5323084073,141,56.4,5323084077,213,4.57,5323240805,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824219,185,8,1,19,8,dbl7ir1qugqz8nvp1vzn8im50,1,4.9,40.8,2024-10-28T18:03:24.625Z,2024-10-29T14:22:33Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5323084081,56,Back,5324355139,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824291,186,12,1,19,9,dbl7ir1qugqz8nvp1vzn8im50,1,10.0,42.3,2024-10-28T18:03:26.057Z,2024-10-28T18:03:55Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5323084455,141,2.1,5323084451,56,Right,5323084459,213,5.75,5323084457,212,53.4,5323084453,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824293,159,4,1,19,16,f1h34qp5zbfl489q8vnkhiq9s,1,45.4,97.2,2024-10-28T18:03:32.568Z,2024-10-29T14:22:50Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5323084487,56,Back,5323084489,152,,5324355507,294,,5323084493,286,,5323084641,233,187,5323084485,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824297,187,4,1,19,16,dbl7ir1qugqz8nvp1vzn8im50,0,54.6,2.8,2024-10-28T18:03:32.569Z,2024-10-29T14:22:47Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5323084701,233,159,5323084567,152,,5323084571,285,,5324355427,294,,5323084565,56,Right,5323084563,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824525,160,1,1,19,33,f1h34qp5zbfl489q8vnkhiq9s,1,43.1,94.8,2024-10-28T18:03:49.625Z,2024-10-28T18:03:55Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5323085845,212,14.9,5323085841,140,31.9,5323085839,56,Back,5323085837,152,,5323085843,141,81.4,5323085835,5,,5323085849,213,3.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824533,161,1,1,19,39,f1h34qp5zbfl489q8vnkhiq9s,0,32.0,73.9,2024-10-28T18:03:55.393Z,2024-10-28T18:03:56Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5323085879,56,Center,5323085881,140,61.1,5323085885,212,30.7,5323085887,213,6.20,5323085883,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824573,189,1,1,19,42,dbl7ir1qugqz8nvp1vzn8im50,1,41.2,39.4,2024-10-28T18:03:58.154Z,2024-10-28T18:03:59Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5323086093,140,57.0,5323086097,141,46.1,5323086105,213,0.27,5323086101,212,17.2,5323086091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824597,190,1,1,19,43,dbl7ir1qugqz8nvp1vzn8im50,0,58.0,44.6,2024-10-28T18:03:59.617Z,2024-10-28T18:04:01Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5323086245,140,70.4,5323086249,212,21.6,5323086251,213,5.36,5323086243,56,Right,5323086247,141,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824627,163,1,1,19,46,f1h34qp5zbfl489q8vnkhiq9s,0,24.9,79.6,2024-10-28T18:04:02.313Z,2024-10-28T18:04:27Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5323086433,56,Left,5323086437,140,53.8,5323086443,212,31.0,5323086441,141,88.6,5323086445,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824639,191,1,1,19,48,dbl7ir1qugqz8nvp1vzn8im50,1,47.9,20.2,2024-10-28T18:04:04.483Z,2024-10-28T18:04:05Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5323086531,56,Right,5323086535,141,13.4,5323086539,213,5.98,5323086533,140,61.9,5323086537,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824661,193,1,1,19,49,dbl7ir1qugqz8nvp1vzn8im50,1,61.9,13.4,2024-10-28T18:04:05.754Z,2024-10-28T18:04:07Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5323086655,212,8.4,5323086651,140,61.5,5323086649,56,Center,5323086657,213,1.62,5323086653,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824691,194,1,1,19,51,dbl7ir1qugqz8nvp1vzn8im50,1,60.7,35.8,2024-10-28T18:04:07.601Z,2024-10-28T18:04:10Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5323086793,56,Center,5323086795,140,65.2,5323086799,212,20.0,5323086797,141,64.4,5323086801,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824715,195,1,1,19,54,dbl7ir1qugqz8nvp1vzn8im50,0,68.7,67.7,2024-10-28T18:04:10.435Z,2024-10-28T18:04:13Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5323086941,212,27.3,5323086937,140,93.2,5323086943,213,5.94,5323086939,141,54.1,5323086935,56,Center,5323086977,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824733,164,43,1,19,58,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-10-28T18:04:14.552Z,2024-10-28T18:04:23Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5323087575,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824807,165,52,1,20,5,f1h34qp5zbfl489q8vnkhiq9s,1,8.4,50.7,2024-10-28T18:04:21.232Z,2024-10-29T14:23:21Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5324355945,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824899,166,1,1,20,12,f1h34qp5zbfl489q8vnkhiq9s,1,12.5,48.5,2024-10-28T18:04:28.960Z,2024-10-28T18:04:30Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5323087887,56,Back,5323087889,140,14.6,5323087891,141,60.2,5323087895,213,1.30,5323087893,212,8.3,5323087885,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824943,167,1,1,20,14,f1h34qp5zbfl489q8vnkhiq9s,1,14.6,60.2,2024-10-28T18:04:30.152Z,2024-10-28T18:04:34Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5323088143,56,Back,5323088155,212,8.6,5323088151,141,47.6,5323088159,213,4.64,5323088145,140,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740824991,168,1,1,20,18,f1h34qp5zbfl489q8vnkhiq9s,1,14.8,50.6,2024-10-28T18:04:34.112Z,2024-10-28T18:04:36Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5323088351,155,,5323088355,140,46.7,5323088353,56,Back,5323088363,1,,5323088361,213,0.37,5323088359,212,35.9,5323088357,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825009,169,1,1,20,20,f1h34qp5zbfl489q8vnkhiq9s,0,46.7,69.7,2024-10-28T18:04:36.712Z,2024-10-28T18:04:38Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5323088467,213,4.56,5323088463,141,47.2,5323088465,212,15.5,5323088461,140,44.4,5323088459,56,Back,5323088457,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825031,196,4,1,20,23,dbl7ir1qugqz8nvp1vzn8im50,1,59.3,43.4,2024-10-28T18:04:39.745Z,2024-10-28T19:15:15Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5323088611,286,,5323088605,152,,5323088601,13,,5323088731,233,170,5323088607,265,,5323088603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825037,170,4,1,20,23,f1h34qp5zbfl489q8vnkhiq9s,0,40.7,56.6,2024-10-28T18:04:39.746Z,2024-10-28T21:03:31Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5323088743,233,196,5323088693,152,,5323088697,285,,5323088691,56,Back,5323088695,265,,5323088689,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825079,197,1,1,20,27,dbl7ir1qugqz8nvp1vzn8im50,1,57.1,36.1,2024-10-28T18:04:43.785Z,2024-10-28T18:04:45Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5323088897,213,1.79,5323088885,5,,5323088893,141,49.2,5323088889,56,Center,5323088895,212,9.1,5323088891,140,55.2,5323088887,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825093,198,1,1,20,29,dbl7ir1qugqz8nvp1vzn8im50,1,55.0,49.8,2024-10-28T18:04:45.136Z,2024-10-28T18:04:46Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5323088965,56,Center,5323088973,213,4.15,5323088969,141,43.2,5323088971,212,5.3,5323088967,140,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825131,199,1,1,20,30,dbl7ir1qugqz8nvp1vzn8im50,1,51.5,40.5,2024-10-28T18:04:46.704Z,2024-10-28T18:04:50Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5323089191,141,8.7,5323089195,213,4.99,5323089189,140,57.3,5323089187,56,Right,5323089193,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825173,200,1,1,20,34,dbl7ir1qugqz8nvp1vzn8im50,1,57.3,8.6,2024-10-28T18:04:50.609Z,2024-10-28T18:04:53Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5323089407,213,2.24,5323089403,141,15.7,5323089399,56,Right,5323089405,212,6.1,5323089401,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825187,201,1,1,20,37,dbl7ir1qugqz8nvp1vzn8im50,1,56.2,19.5,2024-10-28T18:04:53.346Z,2024-10-28T18:04:54Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5323089487,56,Center,5323089495,213,1.37,5323089491,141,48.6,5323089489,140,60.0,5323089493,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825219,202,1,1,20,38,dbl7ir1qugqz8nvp1vzn8im50,1,60.0,48.6,2024-10-28T18:04:54.289Z,2024-10-28T18:04:59Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5323089699,213,2.88,5323089697,212,15.2,5323089693,140,46.0,5323089695,141,54.5,5323089691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825223,203,1,1,20,43,dbl7ir1qugqz8nvp1vzn8im50,1,59.3,64.5,2024-10-28T18:04:59.216Z,2024-10-28T18:05:00Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5323089741,141,55.7,5323089745,213,5.65,5323089743,212,10.1,5323089737,56,Center,5323089739,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825243,204,1,1,20,43,dbl7ir1qugqz8nvp1vzn8im50,1,67.1,55.7,2024-10-28T18:04:59.824Z,2024-10-28T18:05:02Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5323089869,156,,5323089849,212,25.3,5323089851,213,3.56,5323089843,56,Back,5323089847,141,40.6,5323089845,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825311,205,1,1,20,48,dbl7ir1qugqz8nvp1vzn8im50,1,50.3,38.1,2024-10-28T18:05:04.906Z,2024-10-28T18:05:07Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5323090213,212,16.8,5323090209,140,46.5,5323090205,56,Back,5323090211,141,62.1,5323090215,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825335,206,1,1,20,51,dbl7ir1qugqz8nvp1vzn8im50,1,52.2,59.4,2024-10-28T18:05:07.569Z,2024-10-28T18:05:10Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5323090367,212,16.7,5323090369,213,4.90,5323090363,140,55.2,5323090361,56,Center,5323090365,141,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825361,207,1,1,20,54,dbl7ir1qugqz8nvp1vzn8im50,1,55.2,35.3,2024-10-28T18:05:10.169Z,2024-10-28T18:05:12Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5323090501,141,19.5,5323090505,213,5.67,5323090495,56,Right,5323090503,212,18.6,5323090499,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825389,208,1,1,20,56,dbl7ir1qugqz8nvp1vzn8im50,1,69.5,18.3,2024-10-28T18:05:12.146Z,2024-10-28T18:05:14Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5323090667,56,Right,5323090675,213,5.31,5323090671,141,2.5,5323090669,140,76.5,5323090673,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825409,209,1,1,20,58,dbl7ir1qugqz8nvp1vzn8im50,1,85.2,1.8,2024-10-28T18:05:14.298Z,2024-10-28T18:05:16Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5323090769,213,2.81,5323090767,212,11.4,5323090763,140,74.9,5323090761,56,Right,5323090765,141,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825435,210,1,1,20,59,dbl7ir1qugqz8nvp1vzn8im50,1,74.8,7.2,2024-10-28T18:05:15.897Z,2024-10-28T18:05:18Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5323090897,56,Right,5323090899,140,72.6,5323090905,213,1.86,5323090901,141,18.7,5323090903,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825457,211,1,1,21,2,dbl7ir1qugqz8nvp1vzn8im50,1,70.0,18.0,2024-10-28T18:05:18.272Z,2024-10-28T18:05:20Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5323091047,141,2.8,5323091043,56,Right,5323091051,213,5.46,5323091049,212,14.1,5323091045,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825489,212,1,1,21,4,dbl7ir1qugqz8nvp1vzn8im50,1,80.6,3.3,2024-10-28T18:05:20.793Z,2024-10-28T18:58:33Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5323091255,140,89.3,5323091253,56,Right,5323091257,141,19.3,5323091261,213,0.87,5323091259,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825495,213,1,1,21,7,dbl7ir1qugqz8nvp1vzn8im50,0,95.5,20.4,2024-10-28T18:05:24.082Z,2024-10-29T14:24:04Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5323091285,155,,5324356533,20,,5323091283,2,,5324356531,224,,5323091293,212,25.7,5323091287,56,Center,5323091289,140,90.0,5323091291,141,57.3,5323091295,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80,
2740825545,171,12,1,21,9,f1h34qp5zbfl489q8vnkhiq9s,1,9.4,42.5,2024-10-28T18:05:25.648Z,2024-10-28T18:05:30Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5323091603,212,12.2,5323091599,140,18.2,5323091597,56,Back,5323091601,141,30.7,5323091605,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825573,214,83,1,21,14,dbl7ir1qugqz8nvp1vzn8im50,0,69.0,82.0,2024-10-28T18:05:30.319Z,2024-10-29T14:24:34Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5323091773,399,6hmsrr08cllpl4iumu92zskbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740853505,367,3,1,21,15,f1h34qp5zbfl489q8vnkhiq9s,0,29.2,8.8,2024-10-28T18:05:31.096Z,2024-10-29T14:25:06Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5323251241,56,Back,5324357843,211,,5324357747,285,,5324357845,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825777,216,50,1,21,16,dbl7ir1qugqz8nvp1vzn8im50,1,70.8,82.6,2024-10-28T18:05:33.029Z,2024-10-28T19:00:45Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5323092823,286,,5323252473,233,173,5323092821,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825581,173,7,1,21,16,f1h34qp5zbfl489q8vnkhiq9s,0,29.2,17.4,2024-10-28T18:05:33.030Z,2024-10-29T14:24:57Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5323092755,285,,5323252455,233,216,5324357439,383,,5323091771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825617,174,4,1,21,21,f1h34qp5zbfl489q8vnkhiq9s,1,48.2,12.8,2024-10-28T18:05:37.344Z,2024-10-28T19:15:16Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5323093373,233,215,5323092003,265,,5323092001,152,,5323091997,13,,5323093351,286,,5323091999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825739,215,4,1,21,21,dbl7ir1qugqz8nvp1vzn8im50,0,51.8,87.2,2024-10-28T18:05:37.345Z,2024-10-28T19:15:16Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5323092639,152,,5323093417,233,174,5323092637,56,Left,5323092643,285,,5323092641,265,,5323092635,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825809,175,1,1,21,40,f1h34qp5zbfl489q8vnkhiq9s,1,51.8,17.9,2024-10-28T18:05:56.864Z,2024-10-28T18:06:22Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5323094431,5,,5323093009,141,29.7,5323094433,152,,5323093007,140,36.4,5323093011,212,18.1,5323093005,56,Back,5323093013,213,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825871,176,1,1,21,43,f1h34qp5zbfl489q8vnkhiq9s,1,36.4,29.7,2024-10-28T18:05:59.359Z,2024-10-28T18:06:04Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5323093341,213,2.07,5323093339,212,21.6,5323093337,141,57.6,5323093335,140,26.5,5323093333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825895,177,1,1,21,49,f1h34qp5zbfl489q8vnkhiq9s,1,26.5,59.0,2024-10-28T18:06:05.383Z,2024-10-28T18:06:06Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5323093515,213,3.78,5323093511,141,39.8,5323093513,212,21.9,5323093509,140,9.7,5323093507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825905,178,1,1,21,50,f1h34qp5zbfl489q8vnkhiq9s,0,9.7,39.8,2024-10-28T18:06:06.712Z,2024-10-28T18:06:07Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5323093565,157,,5323093577,1,,5323093573,212,20.6,5323093569,140,27.0,5323093575,213,0.49,5323093571,141,54.2,5323093567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825945,217,8,1,21,54,dbl7ir1qugqz8nvp1vzn8im50,1,70.8,52.9,2024-10-28T18:06:11.093Z,2024-10-29T14:25:44Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5324358553,383,,5323093773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825989,179,1,1,21,55,f1h34qp5zbfl489q8vnkhiq9s,1,27.0,54.2,2024-10-28T18:06:11.175Z,2024-10-28T18:06:14Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5323093991,213,4.66,5323093987,212,25.1,5323093981,141,17.4,5323093973,56,Back,5323093977,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740825995,180,1,1,21,57,f1h34qp5zbfl489q8vnkhiq9s,0,23.4,4.7,2024-10-28T18:06:13.671Z,2024-10-29T16:36:11Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5323094035,213,0.00,5323094031,141,4.7,5323094027,56,Back,5323094033,212,0.4,5323094029,140,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740826001,218,61,1,21,58,dbl7ir1qugqz8nvp1vzn8im50,1,75.2,96.9,2024-10-28T18:06:14.672Z,2024-10-29T16:36:14Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5323094055,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
