id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2709235841,89,1,1,10,7,bd4qakf7j0wwie8wke9km7uj8,0,89.5,92.7,2024-08-16T17:10:18.635Z,2024-08-16T20:17:41Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5150121537,212,44.5,5150121535,141,38.6,5150121531,56,Center,5150121541,1,,5150121539,213,4.12,5150121533,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236235,114,3,1,10,12,6wwwud48qahpwrfxs20334qk5,1,45.8,34.2,2024-08-16T17:10:23.135Z,2024-08-16T19:15:20Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5150228333,286,,5150123675,56,Back,5150228329,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709254485,431,45,1,10,12,bd4qakf7j0wwie8wke9km7uj8,0,54.2,65.8,2024-08-16T17:10:23.135Z,2024-08-16T19:15:20Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5150227625,56,Center,5150227627,285,,5150228337,233,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236007,113,16,1,10,21,6wwwud48qahpwrfxs20334qk5,1,85.2,60.3,2024-08-16T17:10:32.334Z,2024-08-16T17:12:10Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5150124443,458,,5150123899,20,,5150124449,300,,5150123903,374,2024-08-16 18:10:31.311,5150124433,80,,5150122435,56,Center,5150124439,215,,5150124435,102,47.0,5150124437,103,10.8,5150124431,23,,5150124441,254,5150123907,375,5150126541,17,,10:20.666,5150124445,230,99.0,5150124447,231,50.7,,,,,,,,
2709236295,91,1,1,11,6,bd4qakf7j0wwie8wke9km7uj8,1,49.9,50.3,2024-08-16T17:11:16.931Z,2024-08-16T17:11:18Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5150124095,141,50.9,5150124097,212,10.6,5150124101,279,G,5150124091,56,Back,5150124093,140,39.8,5150124099,213,3.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236313,92,1,1,11,7,bd4qakf7j0wwie8wke9km7uj8,1,39.8,50.9,2024-08-16T17:11:18.139Z,2024-08-16T17:11:20Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5150124215,140,37.0,5150124221,213,1.68,5150124217,141,88.7,5150124213,56,Back,5150124219,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236355,93,1,1,11,9,bd4qakf7j0wwie8wke9km7uj8,1,37.0,88.7,2024-08-16T17:11:19.955Z,2024-08-16T17:11:26Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5150124511,141,68.4,5150124507,56,Back,5150124513,212,19.3,5150124509,140,24.1,5150124515,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236365,94,1,1,11,15,bd4qakf7j0wwie8wke9km7uj8,1,25.8,66.2,2024-08-16T17:11:25.955Z,2024-08-16T17:11:28Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5150124569,212,26.5,5150124563,56,Back,5150124571,213,4.71,5150124567,141,27.2,5150124565,140,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236385,95,1,1,11,17,bd4qakf7j0wwie8wke9km7uj8,1,27.1,21.5,2024-08-16T17:11:28.195Z,2024-08-16T17:11:30Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5150124689,141,6.1,5150124687,140,33.9,5150124693,213,5.31,5150124691,212,12.7,5150124685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236459,96,1,1,11,19,bd4qakf7j0wwie8wke9km7uj8,1,32.4,6.7,2024-08-16T17:11:30.179Z,2024-08-16T17:11:42Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5150125095,212,30.6,5150125097,213,2.53,5150125087,140,8.5,5150125085,56,Back,5150125091,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236489,97,1,1,11,33,bd4qakf7j0wwie8wke9km7uj8,0,10.6,52.1,2024-08-16T17:11:44.412Z,2024-08-16T17:11:45Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5150125249,141,0.0,5150125251,212,42.0,5150125243,155,,5150125255,1,,5150125253,213,5.24,5150125247,140,30.6,5150125245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236493,98,5,1,11,34,bd4qakf7j0wwie8wke9km7uj8,0,31.4,-1.6,2024-08-16T17:11:45.144Z,2024-08-16T19:03:56Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5150125273,347,,5150125271,56,Back,5150125489,233,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236527,115,5,1,11,34,6wwwud48qahpwrfxs20334qk5,1,68.6,101.6,2024-08-16T17:11:45.144Z,2024-08-16T19:03:56Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5150125433,347,,5150125431,56,Left,5150125473,233,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236601,116,1,1,11,38,6wwwud48qahpwrfxs20334qk5,1,67.5,100.0,2024-08-16T17:11:49.184Z,2024-08-16T17:11:56Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5150125873,141,91.4,5150125869,56,Back,5150125879,1,,5150125871,140,41.9,5150125875,212,27.8,5150125865,107,,5150125877,213,3.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236621,117,1,1,11,45,6wwwud48qahpwrfxs20334qk5,1,44.2,66.0,2024-08-16T17:11:56.144Z,2024-08-16T17:11:58Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5150125973,140,35.3,5150125971,56,Back,5150125979,213,4.17,5150125975,141,43.1,5150125977,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236651,118,1,1,11,47,6wwwud48qahpwrfxs20334qk5,1,35.3,43.1,2024-08-16T17:11:58.224Z,2024-08-16T17:12:02Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5150126127,56,Back,5150126133,212,25.9,5150126131,141,60.5,5150126135,213,2.67,5150126129,140,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236713,119,1,1,11,52,6wwwud48qahpwrfxs20334qk5,1,12.4,55.8,2024-08-16T17:12:02.688Z,2024-08-16T17:12:08Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5150126461,140,21.6,5150126467,213,5.26,5150126465,212,18.4,5150126459,56,Back,5150126463,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236741,120,1,1,11,57,6wwwud48qahpwrfxs20334qk5,1,24.5,34.2,2024-08-16T17:12:08.120Z,2024-08-16T17:12:12Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5150126663,141,47.8,5150126659,56,Back,5150126661,140,11.6,5150126665,212,16.4,5150126667,213,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236813,121,1,1,12,1,6wwwud48qahpwrfxs20334qk5,1,11.4,50.4,2024-08-16T17:12:11.936Z,2024-08-16T17:12:21Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5150127077,56,Back,5150127085,213,0.79,5150127081,141,72.1,5150127083,212,20.8,5150127079,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236861,122,1,1,12,10,6wwwud48qahpwrfxs20334qk5,1,33.2,82.1,2024-08-16T17:12:21.080Z,2024-08-16T17:12:26Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5150127341,56,Back,5150127349,213,4.53,5150127343,140,27.9,5150127347,212,31.0,5150127345,141,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236883,123,1,1,12,16,6wwwud48qahpwrfxs20334qk5,0,37.5,28.8,2024-08-16T17:12:26.792Z,2024-08-16T17:12:28Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5150127413,1,,5150127407,141,45.4,5150127405,140,72.2,5150127401,155,,5150127411,213,0.30,5150127409,212,38.1,5150127403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236917,99,1,1,12,19,bd4qakf7j0wwie8wke9km7uj8,1,21.6,64.0,2024-08-16T17:12:30.532Z,2024-08-16T17:59:10Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5150233699,213,1.09,5150127629,56,Back,5150233693,140,24.9,5150233697,212,7.5,5150233695,141,73.8,5150233691,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236921,100,3,1,12,21,bd4qakf7j0wwie8wke9km7uj8,0,26.8,76.2,2024-08-16T17:12:32.228Z,2024-08-16T20:04:43Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5150233945,285,,5150127651,56,Back,5150234051,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236941,124,1,1,12,22,6wwwud48qahpwrfxs20334qk5,1,65.3,21.5,2024-08-16T17:12:33.176Z,2024-08-16T17:12:34Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5150127763,212,8.6,5150127759,140,65.5,5150127765,213,1.55,5150127757,56,Center,5150127761,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236953,125,1,1,12,23,6wwwud48qahpwrfxs20334qk5,1,65.5,34.2,2024-08-16T17:12:34.072Z,2024-08-16T20:17:36Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5150127831,141,19.4,5150127827,56,Right,5150127833,212,12.7,5150127829,140,58.1,5150127835,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236975,126,1,1,12,25,6wwwud48qahpwrfxs20334qk5,1,57.1,22.8,2024-08-16T17:12:35.737Z,2024-08-16T17:12:37Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5150127923,141,25.5,5150127921,140,37.8,5150127925,212,20.3,5150127927,213,3.05,5150127919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236989,127,1,1,12,26,6wwwud48qahpwrfxs20334qk5,1,37.8,25.5,2024-08-16T17:12:37.232Z,2024-08-16T20:17:34Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5150127989,140,54.1,5150127995,213,0.52,5150127991,141,40.0,5150127993,212,19.8,5150127987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709256375,419,61,1,12,27,6wwwud48qahpwrfxs20334qk5,0,66.5,37.4,2024-08-16T17:12:37.645Z,2024-08-16T17:53:11Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5150238601,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237001,101,43,1,12,29,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-16T17:12:40.156Z,2024-08-16T17:53:25Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5150128067,56,Back,5150238873,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237033,103,1,1,12,30,bd4qakf7j0wwie8wke9km7uj8,1,42.1,68.3,2024-08-16T17:12:41.235Z,2024-08-16T17:30:41Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,1.0,,5150128245,140,67.0,5150128247,141,28.1,5150128253,1,,5150181289,210,15,5150128251,213,5.48,5150128243,56,Center,5150128249,212,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237039,104,15,1,12,34,bd4qakf7j0wwie8wke9km7uj8,1,77.4,42.1,2024-08-16T17:12:45.109Z,2024-08-16T19:46:44Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5150181297,78,,5150181307,102,51.4,5150181313,146,82.1,5150179499,82,,5150181319,231,46.9,5150789971,23,,5150181301,55,103,5150128287,18,,5150181311,215,,5150128289,56,Center,5150181341,233,5150179495,20,5150181309,103,128,,5150181315,147,44.0,5150181317,230,98.6,5150181299,29,,19,,,,
2709237055,128,10,1,12,34,6wwwud48qahpwrfxs20334qk5,1,17.9,56.0,2024-08-16T17:12:45.209Z,2024-08-16T17:30:42Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5150128379,94,,5150128381,56,Back,5150181349,233,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237141,105,5,1,12,38,bd4qakf7j0wwie8wke9km7uj8,1,73.2,-1.0,2024-08-16T17:12:48.726Z,2024-08-16T19:03:57Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5150128837,56,Right,5150128845,233,129,5150128839,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237077,129,5,1,12,38,6wwwud48qahpwrfxs20334qk5,0,26.8,101.0,2024-08-16T17:12:48.726Z,2024-08-16T19:03:57Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5150128481,347,,5150128865,233,105,5150128479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237171,106,1,1,12,46,bd4qakf7j0wwie8wke9km7uj8,1,72.4,0.0,2024-08-16T17:12:56.812Z,2024-08-16T17:13:07Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5150128971,107,,5150128975,140,81.8,5150128977,141,5.2,5150128981,213,0.46,5150129609,189,,5150128973,56,Right,5150128979,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709258077,438,1,1,12,47,bd4qakf7j0wwie8wke9km7uj8,0,58.8,4.9,2024-08-16T17:12:57.645Z,2024-08-16T19:09:37Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5150248159,140,72.2,5150248161,141,7.1,5150248163,212,14.1,5150248353,189,,5150248157,56,Right,5150248165,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237177,107,43,1,12,49,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-16T17:13:00.172Z,2024-08-16T18:00:42Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5150128997,56,Right,5150129009,213,2.52,5150246839,144,1,5150129005,141,6.2,5150129007,212,1.2,5150129001,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237209,130,1,1,12,51,6wwwud48qahpwrfxs20334qk5,0,16.7,92.4,2024-08-16T17:13:02.153Z,2024-08-16T17:16:55Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5150129147,56,Back,5150129155,213,1.08,5150129157,1,,5150129145,157,,5150129149,140,17.8,5150129153,212,2.5,5150129151,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237205,108,61,1,12,51,bd4qakf7j0wwie8wke9km7uj8,1,80.3,2.3,2024-08-16T17:13:02.317Z,2024-08-16T18:01:11Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5150129119,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237219,109,5,1,12,52,bd4qakf7j0wwie8wke9km7uj8,0,80.0,-0.6000000000000001,2024-08-16T17:13:03.292Z,2024-08-16T19:03:58Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5150129515,233,131,5150129215,56,Right,5150129217,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237253,131,5,1,12,52,6wwwud48qahpwrfxs20334qk5,1,20.0,100.6,2024-08-16T17:13:03.292Z,2024-08-16T19:03:58Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5150129431,56,Back,5150129435,347,,5150129503,233,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237345,132,1,1,12,59,6wwwud48qahpwrfxs20334qk5,1,20.2,100.0,2024-08-16T17:13:10.441Z,2024-08-16T17:13:12Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5150129905,212,12.2,5150129899,56,Back,5150129907,213,5.50,5150129903,141,89.3,5150129897,107,,5150129901,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237351,133,1,1,13,1,6wwwud48qahpwrfxs20334qk5,1,28.4,89.3,2024-08-16T17:13:12.353Z,2024-08-16T17:13:13Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5150129929,141,90.8,5150129927,140,22.6,5150129933,213,2.98,5150129925,56,Back,5150129931,212,6.2,5150129955,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237367,134,1,1,13,2,6wwwud48qahpwrfxs20334qk5,0,22.6,90.8,2024-08-16T17:13:12.849Z,2024-08-16T19:08:45Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5150129979,155,,5150129983,140,35.0,5150129989,213,5.68,5150129981,56,Back,5150129985,141,77.5,5150129987,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237383,110,1,1,13,3,bd4qakf7j0wwie8wke9km7uj8,1,59.7,20.0,2024-08-16T17:13:13.804Z,2024-08-16T17:13:15Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5150130033,3,,5150130039,141,13.1,5150130041,212,6.9,5150130035,56,Right,5150130043,213,5.53,5150130037,140,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237389,111,1,1,13,4,bd4qakf7j0wwie8wke9km7uj8,1,66.0,9.6,2024-08-16T17:13:15.588Z,2024-08-16T17:58:07Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5150130071,141,7.2,5150130073,212,11.8,5150130069,140,77.1,5150130075,213,6.14,5150130067,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237437,113,1,1,13,7,bd4qakf7j0wwie8wke9km7uj8,1,54.4,5.5,2024-08-16T17:13:18.628Z,2024-08-16T17:58:06Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5150130453,213,2.89,5150130449,212,17.7,5150130441,140,38.1,5150130437,56,Back,5150130445,141,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237483,114,1,1,13,11,bd4qakf7j0wwie8wke9km7uj8,0,38.2,11.0,2024-08-16T17:13:22.549Z,2024-08-16T17:13:26Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5150130775,212,65.0,5150130767,155,,5150130777,213,0.04,5150130773,141,14.8,5150130769,56,Right,5150130779,1,,5150130771,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237487,115,5,1,13,15,bd4qakf7j0wwie8wke9km7uj8,0,100.2,12.4,2024-08-16T17:13:26.214Z,2024-08-16T19:03:59Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5150130795,346,,5150131095,233,135,5150130793,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237533,135,5,1,13,15,6wwwud48qahpwrfxs20334qk5,1,-0.2,87.6,2024-08-16T17:13:26.214Z,2024-08-16T19:03:58Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5150131049,346,,5150131065,233,115,5150131047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237619,136,1,1,13,19,6wwwud48qahpwrfxs20334qk5,1,5.0,63.0,2024-08-16T17:13:30.377Z,2024-08-16T17:13:38Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5150131487,124,,5150131493,141,34.2,5150131499,213,4.84,5150131509,237,,5150131491,140,7.4,5150131489,56,Back,5150131495,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237645,137,1,1,13,27,6wwwud48qahpwrfxs20334qk5,1,22.5,25.5,2024-08-16T17:13:38.305Z,2024-08-16T17:13:41Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5150131693,141,24.0,5150131691,140,33.2,5150131689,56,Back,5150131695,212,11.3,5150131697,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237663,138,1,1,13,31,6wwwud48qahpwrfxs20334qk5,1,33.2,24.0,2024-08-16T17:13:41.793Z,2024-08-16T17:13:43Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5150131787,213,3.14,5150131785,212,13.3,5150131781,140,20.5,5150131779,56,Back,5150131783,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237681,139,1,1,13,32,6wwwud48qahpwrfxs20334qk5,1,20.5,24.1,2024-08-16T17:13:43.521Z,2024-08-16T17:13:45Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5150131901,141,38.6,5150131897,56,Back,5150131903,212,17.1,5150131899,140,33.8,5150131905,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237683,140,1,1,13,34,6wwwud48qahpwrfxs20334qk5,0,55.3,46.6,2024-08-16T17:13:45.161Z,2024-08-16T17:13:45Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5150131917,141,69.1,5150131921,213,1.43,5150131915,140,57.4,5150131919,212,15.5,5150131913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237731,117,3,1,13,37,bd4qakf7j0wwie8wke9km7uj8,1,54.7,49.6,2024-08-16T17:13:47.845Z,2024-08-16T19:15:21Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5150132265,233,141,5150132231,286,,5150132227,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237697,141,45,1,13,37,6wwwud48qahpwrfxs20334qk5,0,45.3,50.4,2024-08-16T17:13:47.845Z,2024-08-16T19:15:21Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5150132023,56,Back,5150132319,233,117,5150132025,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237767,118,1,1,13,40,bd4qakf7j0wwie8wke9km7uj8,1,72.2,68.7,2024-08-16T17:13:51.588Z,2024-08-16T17:13:53Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5150132411,141,88.4,5150132413,212,13.4,5150132407,56,Left,5150132409,140,72.0,5150132415,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237781,119,1,1,13,43,bd4qakf7j0wwie8wke9km7uj8,1,72.0,88.5,2024-08-16T17:13:53.804Z,2024-08-16T17:13:55Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5150132487,56,Center,5150132493,212,13.3,5150132491,141,73.7,5150132495,213,4.00,5150132489,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237815,120,1,1,13,45,bd4qakf7j0wwie8wke9km7uj8,1,64.1,71.3,2024-08-16T17:13:55.692Z,2024-08-16T17:13:57Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5150132641,140,68.9,5150132643,141,63.8,5150132639,56,Center,5150132647,213,5.49,5150132645,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237823,121,1,1,13,46,bd4qakf7j0wwie8wke9km7uj8,1,68.9,63.8,2024-08-16T17:13:57.572Z,2024-08-16T17:13:58Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5150132679,213,2.06,5150132671,56,Center,5150132673,140,66.8,5150132677,212,4.7,5150132675,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237847,122,1,1,13,47,bd4qakf7j0wwie8wke9km7uj8,1,66.8,69.9,2024-08-16T17:13:58.284Z,2024-08-16T17:14:01Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5150132805,140,67.8,5150132807,141,55.1,5150132811,213,4.82,5150132803,56,Center,5150132809,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237865,123,1,1,13,50,bd4qakf7j0wwie8wke9km7uj8,1,69.7,57.3,2024-08-16T17:14:00.972Z,2024-08-16T17:14:03Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5150132911,141,67.8,5150132907,56,Center,5150132913,212,8.3,5150132909,140,65.6,5150132915,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237873,124,1,1,13,52,bd4qakf7j0wwie8wke9km7uj8,0,65.6,67.8,2024-08-16T17:14:03.268Z,2024-08-16T17:14:04Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5150132991,213,0.49,5150132983,56,Left,5150132989,212,17.3,5150132985,140,80.2,5150132987,141,79.7,5150132981,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237899,142,1,1,13,55,6wwwud48qahpwrfxs20334qk5,1,21.4,33.1,2024-08-16T17:14:06.505Z,2024-08-16T17:14:07Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5150133221,56,Back,5150133227,212,9.0,5150133225,141,43.3,5150133229,213,0.89,5150133223,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237985,144,1,1,14,3,6wwwud48qahpwrfxs20334qk5,1,61.7,29.2,2024-08-16T17:14:13.873Z,2024-08-16T17:14:30Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,1.0,,5150134325,210,15,5150133669,141,58.7,5150133673,213,1.05,5150133665,56,Center,5150133667,140,72.6,5150133671,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709237989,145,15,1,14,6,6wwwud48qahpwrfxs20334qk5,1,75.4,58.1,2024-08-16T17:14:16.810Z,2024-08-16T19:41:11Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5150133699,18,,5150134359,102,46.5,5150134353,29,,5150134363,215,,5150134351,80,,5150134361,103,11.4,5150133701,56,Center,5150134367,147,49.8,5150620281,233,125,5150134365,146,98.6,5150134355,55,5150134099,20,5150133697,22,144,,,,,,,,,,,,,,,
