id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value
2802343545,86,1,1,8,46,f1h34qp5zbfl489q8vnkhiq9s,1,85.2,16.1,2025-04-18T11:10:42.628Z,2025-04-18T11:10:44Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5658797565,140,80.8,5658797561,56,Center,5658797577,213,1.92,5658797571,141,34.9,5658797575,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343563,87,1,1,8,47,f1h34qp5zbfl489q8vnkhiq9s,0,80.8,35.1,2025-04-18T11:10:43.876Z,2025-04-18T11:14:24Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5658797667,213,0.16,5658797663,141,37.0,5658797665,212,8.3,5658797661,140,88.6,5658797659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343567,85,12,1,8,50,a9vw7ikerpr4cuweeeka5aneg,1,12.5,69.1,2025-04-18T11:10:46.695Z,2025-04-18T11:10:48Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5658797673,140,14.9,5658797675,141,66.7,5658797671,56,Back,5658797677,212,3.0,5658797679,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343569,86,4,1,8,51,a9vw7ikerpr4cuweeeka5aneg,1,12.8,64.4,2025-04-18T11:10:47.812Z,2025-04-18T11:10:54Z,,,,,5658797709,56,Back,5658797719,233,88,5658797713,285,,5658797705,10,,5658797711,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343565,88,4,1,8,51,f1h34qp5zbfl489q8vnkhiq9s,0,87.2,35.6,2025-04-18T11:10:47.813Z,2025-04-18T11:10:55Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5658797699,152,,5658797697,56,Center,5658797701,286,,5658797729,233,86,5658797695,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343647,87,1,1,9,17,a9vw7ikerpr4cuweeeka5aneg,0,11.0,63.4,2025-04-18T11:11:13.143Z,2025-04-18T11:11:26Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5658798223,1,,5658798211,152,,5658798215,140,65.8,5658798213,56,Left,5658798221,213,0.42,5658798207,5,,5658798209,157,,5658798217,141,100.0,5658798219,212,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343649,88,5,1,9,23,a9vw7ikerpr4cuweeeka5aneg,0,64.2,101.6,2025-04-18T11:11:19.037Z,2025-04-18T13:00:58Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5658798237,347,,5658798235,56,Left,5658798311,233,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343665,89,5,1,9,23,f1h34qp5zbfl489q8vnkhiq9s,1,35.8,-1.6,2025-04-18T11:11:19.037Z,2025-04-18T13:00:58Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5658798283,347,,5658798303,233,88,5658798281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343669,90,1,1,9,28,f1h34qp5zbfl489q8vnkhiq9s,1,40.4,0.0,2025-04-18T11:11:24.469Z,2025-04-18T11:11:26Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5658798323,212,20.2,5658798315,107,,5658798319,140,22.8,5658798317,56,Back,5658798321,141,10.3,5658798325,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343735,91,1,1,9,29,f1h34qp5zbfl489q8vnkhiq9s,1,22.8,10.3,2025-04-18T11:11:25.820Z,2025-04-18T11:11:41Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5658798623,212,24.5,5658798625,213,2.24,5658798621,141,38.6,5658798617,56,Back,5658798619,140,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343741,93,1,1,9,30,f1h34qp5zbfl489q8vnkhiq9s,1,11.2,41.6,2025-04-18T11:11:26.965Z,2025-04-18T11:12:25Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5658798663,140,36.6,5658798671,1,,5658798669,213,5.54,5658798667,212,36.1,5658798659,157,,5658798665,141,5.9,5658798661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343743,94,1,1,9,31,f1h34qp5zbfl489q8vnkhiq9s,0,36.6,5.9,2025-04-18T11:11:27.707Z,2025-04-18T13:27:13Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5658798677,3,,5658798679,56,Back,5658798687,213,0.22,5658798683,141,10.1,5658798685,212,12.8,5658798681,140,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343701,89,79,1,9,37,a9vw7ikerpr4cuweeeka5aneg,0,0.0,0.0,2025-04-18T11:11:33.375Z,2025-04-18T11:11:33Z,,,,,5658798451,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343737,92,79,1,9,45,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-18T11:11:41.767Z,2025-04-18T11:11:42Z,,,,,5658798629,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343755,91,1,1,9,52,a9vw7ikerpr4cuweeeka5aneg,1,38.9,91.0,2025-04-18T11:11:48.222Z,2025-04-18T11:19:06Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5658798749,212,9.8,5658798747,141,79.1,5658798751,213,5.31,5658798745,140,44.2,5658798743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343761,92,1,1,9,53,a9vw7ikerpr4cuweeeka5aneg,1,46.7,67.9,2025-04-18T11:11:49.417Z,2025-04-18T11:19:21Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5658798779,140,47.9,5658798777,56,Back,5658798783,212,9.0,5658798785,213,4.85,5658798781,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343773,93,1,1,9,56,a9vw7ikerpr4cuweeeka5aneg,1,46.4,41.5,2025-04-18T11:11:52.417Z,2025-04-18T11:19:44Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5658798849,56,Back,5658798857,213,3.51,5658798853,141,34.0,5658798855,212,14.2,5658798851,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802345669,162,1,1,9,57,a9vw7ikerpr4cuweeeka5aneg,1,28.8,35.8,2025-04-18T11:11:53.090Z,2025-04-18T11:20:19Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5658810291,56,Back,5658810295,141,52.6,5658810293,140,45.0,5658810299,213,0.59,5658810297,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343781,94,1,1,9,59,a9vw7ikerpr4cuweeeka5aneg,1,44.9,64.4,2025-04-18T11:11:55.856Z,2025-04-18T13:27:18Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5658798895,140,51.7,5658798901,213,0.59,5658798893,56,Center,5658798897,141,71.4,5658798899,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802345675,163,1,1,10,0,a9vw7ikerpr4cuweeeka5aneg,1,60.0,76.3,2025-04-18T11:11:56.289Z,2025-04-18T11:23:09Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5658814055,141,96.7,5658814051,56,Left,5658814057,212,17.7,5658814059,213,0.90,5658814053,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343783,95,1,1,10,2,a9vw7ikerpr4cuweeeka5aneg,1,70.7,91.0,2025-04-18T11:11:58.119Z,2025-04-18T11:23:43Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5658798915,141,79.7,5658798911,56,Left,5658798919,213,4.54,5658798917,212,7.8,5658798913,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343791,96,1,1,10,3,a9vw7ikerpr4cuweeeka5aneg,1,74.6,86.5,2025-04-18T11:11:59.736Z,2025-04-18T11:23:56Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5658798963,141,69.3,5658798959,56,Center,5658798965,212,15.4,5658798961,140,65.0,5658798967,213,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343797,97,1,1,10,5,a9vw7ikerpr4cuweeeka5aneg,1,57.7,67.9,2025-04-18T11:12:01.845Z,2025-04-18T11:24:16Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5658799019,141,48.9,5658799017,140,68.4,5658799021,212,17.1,5658799015,56,Center,5658799023,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343815,98,1,1,10,7,a9vw7ikerpr4cuweeeka5aneg,1,69.2,35.6,2025-04-18T11:12:03.281Z,2025-04-18T11:24:25Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5658799093,212,17.7,5658799095,213,3.79,5658799089,140,55.7,5658799091,141,19.9,5658799087,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343823,99,1,1,10,10,a9vw7ikerpr4cuweeeka5aneg,1,66.7,27.4,2025-04-18T11:12:06.014Z,2025-04-18T11:24:36Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5658799157,140,80.8,5658799161,212,18.4,5658799159,141,11.3,5658799163,213,5.65,5658799155,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343827,100,1,1,10,10,a9vw7ikerpr4cuweeeka5aneg,1,76.2,9.9,2025-04-18T11:12:06.039Z,2025-04-18T11:24:59Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5658799167,56,Center,5658799171,141,27.8,5658799175,213,1.61,5658799169,140,75.8,5658799173,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802346775,206,1,1,10,11,a9vw7ikerpr4cuweeeka5aneg,1,72.1,27.6,2025-04-18T11:12:07.784Z,2025-04-18T11:25:41Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5658816593,213,5.96,5658816589,141,16.0,5658816587,140,94.7,5658816585,56,Right,5658816591,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802346777,207,1,1,10,12,a9vw7ikerpr4cuweeeka5aneg,1,94.4,10.3,2025-04-18T11:12:08.954Z,2025-04-18T11:27:29Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,1.0,,5658818845,154,,5658817141,56,Center,5658817145,141,38.5,5658817139,155,,5658817147,212,19.2,5658817149,213,1.52,5658817137,2,,5658817143,140,95.4,5658818843,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802347055,220,15,1,10,13,a9vw7ikerpr4cuweeeka5aneg,1,95.2,35.0,2025-04-18T11:12:09.916Z,2025-04-18T13:57:25Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5658818849,29,,5658818571,56,Center,5658818567,22,,5658818659,72,,5658818865,147,47.5,5658818859,103,0.6,5658818963,233,176,5658818851,154,,5658818847,80,,5658818863,146,99.1,5658957265,62,5658818853,55,5658818857,102,46.8,5658818861,328,,,,,,,,207,,,,,,,,,,,,,,
2802347039,176,10,1,10,14,f1h34qp5zbfl489q8vnkhiq9s,1,1.2,54.4,2025-04-18T11:12:10.016Z,2025-04-18T13:27:33Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5658818065,178,,5658818063,177,,5658818887,233,220,5658818069,56,Back,5658818067,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343897,96,1,1,10,32,f1h34qp5zbfl489q8vnkhiq9s,0,9.5,50.9,2025-04-18T11:12:28.964Z,2025-04-18T13:27:37Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5658799543,140,56.1,5658799551,1,,5658803601,199,,5658799547,212,51.2,5658799549,213,5.98,5658799541,56,Center,5658799545,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343907,101,44,1,10,34,a9vw7ikerpr4cuweeeka5aneg,1,49.4,71.8,2025-04-18T11:12:30.811Z,2025-04-18T12:05:51Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5658799597,233,97,5658799633,285,,5658799593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343901,97,44,1,10,34,f1h34qp5zbfl489q8vnkhiq9s,0,50.6,28.2,2025-04-18T11:12:30.812Z,2025-04-18T12:05:52Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5658799559,56,Center,5658799601,233,101,5658855257,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343917,102,1,1,10,35,a9vw7ikerpr4cuweeeka5aneg,0,58.4,72.6,2025-04-18T11:12:31.261Z,2025-04-18T13:28:12Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5658799665,141,81.4,5658799661,56,Back,5658799659,3,,5658799663,140,39.6,5658799667,212,20.6,5658799669,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343913,98,1,1,10,37,f1h34qp5zbfl489q8vnkhiq9s,0,43.3,29.8,2025-04-18T11:12:33.451Z,2025-04-18T13:28:14Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5658799637,140,61.9,5658799639,141,7.4,5658799643,213,5.62,5658799635,56,Right,5658799641,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343919,103,1,1,10,38,a9vw7ikerpr4cuweeeka5aneg,0,36.9,84.2,2025-04-18T11:12:34.934Z,2025-04-18T11:28:49Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5658799675,157,,5658799681,141,87.2,5658799685,213,0.30,5658799683,212,6.9,5658799677,56,Back,5658799679,140,43.2,5658799687,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802347547,192,61,1,10,39,f1h34qp5zbfl489q8vnkhiq9s,1,60.4,19.7,2025-04-18T11:12:35.639Z,2025-04-18T11:29:22Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5658820939,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343931,99,5,1,10,40,f1h34qp5zbfl489q8vnkhiq9s,0,51.0,-1.8,2025-04-18T11:12:36.356Z,2025-04-18T13:28:18Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5658799757,56,Right,5658799759,347,,5658805925,233,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343927,104,5,1,10,40,a9vw7ikerpr4cuweeeka5aneg,1,49.0,101.8,2025-04-18T11:12:36.356Z,2025-04-18T13:00:58Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5658805921,233,99,5658799741,347,,5658799739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343955,105,1,1,10,46,a9vw7ikerpr4cuweeeka5aneg,1,44.8,100.0,2025-04-18T11:12:42.070Z,2025-04-18T11:12:44Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5658799891,212,21.0,5658799885,56,Back,5658799893,213,3.56,5658799889,141,89.0,5658799887,140,26.5,5658799883,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343967,106,1,1,10,48,a9vw7ikerpr4cuweeeka5aneg,1,24.5,88.1,2025-04-18T11:12:44.655Z,2025-04-18T11:12:47Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5658799939,56,Back,5658799947,213,3.96,5658799943,141,62.4,5658799945,212,23.9,5658799941,140,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343975,107,1,1,10,51,a9vw7ikerpr4cuweeeka5aneg,1,8.7,57.3,2025-04-18T11:12:47.591Z,2025-04-18T11:12:49Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5658799993,212,15.4,5658799995,213,0.23,5658799989,140,23.0,5658799991,141,62.4,5658799987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343993,108,1,1,10,53,a9vw7ikerpr4cuweeeka5aneg,1,23.0,62.4,2025-04-18T11:12:49.454Z,2025-04-18T11:12:52Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5658800073,56,Back,5658800081,213,1.78,5658800075,140,19.2,5658800079,212,19.1,5658800077,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343999,109,1,1,10,56,a9vw7ikerpr4cuweeeka5aneg,1,19.7,89.1,2025-04-18T11:12:52.422Z,2025-04-18T11:12:56Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5658800095,56,Left,5658800103,213,6.14,5658800093,155,,5658800097,140,64.2,5658800101,212,47.2,5658800099,141,79.0,5658800105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802344007,110,44,1,10,59,a9vw7ikerpr4cuweeeka5aneg,1,63.1,83.2,2025-04-18T11:12:55.243Z,2025-04-18T12:05:52Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5658800135,286,,5658800133,56,Left,5658800165,233,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802343997,100,44,1,10,59,f1h34qp5zbfl489q8vnkhiq9s,0,36.9,16.8,2025-04-18T11:12:55.244Z,2025-04-18T12:05:52Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5658800089,285,,5658800183,233,110,5658800087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802344019,111,1,1,10,59,a9vw7ikerpr4cuweeeka5aneg,0,64.6,79.1,2025-04-18T11:12:55.469Z,2025-04-18T11:29:31Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5658800209,212,8.5,5658800207,141,82.3,5658800205,140,56.8,5658800201,3,,5658800203,56,Left,5658800211,213,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802344023,101,1,1,11,0,f1h34qp5zbfl489q8vnkhiq9s,1,57.9,11.7,2025-04-18T11:12:56.907Z,2025-04-18T11:12:59Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5658800241,212,14.9,5658800235,56,Back,5658800239,141,5.5,5658800237,140,44.3,5658800243,213,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802344043,103,1,1,11,4,f1h34qp5zbfl489q8vnkhiq9s,0,64.9,6.1,2025-04-18T11:13:00.619Z,2025-04-18T11:13:01Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5658800309,140,65.3,5658800307,56,Center,5658800311,141,22.5,5658800315,213,1.53,5658800313,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802344075,113,1,1,11,7,a9vw7ikerpr4cuweeeka5aneg,1,35.9,79.9,2025-04-18T11:13:03.055Z,2025-04-18T11:13:06Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5658800491,56,Center,5658800503,213,6.12,5658800501,212,21.3,5658800499,141,74.7,5658800497,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802344107,114,1,1,11,10,a9vw7ikerpr4cuweeeka5aneg,1,59.1,68.7,2025-04-18T11:13:06.742Z,2025-04-18T11:13:13Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5658800643,56,Left,5658800645,140,74.3,5658800651,213,0.76,5658800647,141,91.1,5658800649,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802344105,104,83,1,11,16,f1h34qp5zbfl489q8vnkhiq9s,0,13.4,30.6,2025-04-18T11:13:12.891Z,2025-04-18T11:13:14Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5658800695,399,81w1fqi66z0ibawynhraybaxg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802344113,115,43,1,11,17,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-18T11:13:13.605Z,2025-04-18T11:13:47Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5658801527,144,3,5658800677,286,0,5658800673,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802344127,116,1,1,11,19,a9vw7ikerpr4cuweeeka5aneg,1,87.7,71.4,2025-04-18T11:13:15.638Z,2025-04-18T11:13:18Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5658800777,140,92.7,5658800779,141,74.4,5658800783,213,0.37,5658800775,56,Center,5658800781,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802344131,117,1,1,11,21,a9vw7ikerpr4cuweeeka5aneg,0,95.6,72.6,2025-04-18T11:13:17.921Z,2025-04-18T11:13:18Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5658800799,56,Center,5658800807,213,4.54,5658800801,140,94.3,5658800805,212,7.9,5658800803,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802344237,105,12,1,11,23,f1h34qp5zbfl489q8vnkhiq9s,1,7.6,48.7,2025-04-18T11:13:19.652Z,2025-04-18T11:13:38Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5658801307,56,Back,5658801309,140,23.6,5658801315,213,5.22,5658801311,141,4.0,5658801313,212,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802344155,118,1,1,11,27,a9vw7ikerpr4cuweeeka5aneg,1,76.1,93.0,2025-04-18T11:13:23.333Z,2025-04-18T11:13:25Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5658800931,212,5.0,5658800925,56,Left,5658800929,141,87.5,5658800933,213,5.43,5658800927,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802344181,119,1,1,11,29,a9vw7ikerpr4cuweeeka5aneg,1,77.3,87.5,2025-04-18T11:13:25.534Z,2025-04-18T11:13:28Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5658801067,213,3.43,5658801063,141,83.3,5658801059,56,Left,5658801061,140,68.1,5658801065,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802344205,120,1,1,11,32,a9vw7ikerpr4cuweeeka5aneg,1,64.9,77.5,2025-04-18T11:13:28.437Z,2025-04-18T11:13:32Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5658801155,140,68.4,5658801153,56,Center,5658801161,213,5.16,5658801157,141,66.1,5658801159,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802344215,121,1,1,11,36,a9vw7ikerpr4cuweeeka5aneg,1,67.7,65.8,2025-04-18T11:13:32.158Z,2025-04-18T11:13:35Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5658801195,141,88.7,5658801191,56,Left,5658801189,155,,5658801193,140,77.6,5658801199,213,0.98,5658801197,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802344231,122,1,1,11,39,a9vw7ikerpr4cuweeeka5aneg,0,77.8,89.0,2025-04-18T11:13:35.194Z,2025-04-18T11:13:37Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5658801279,212,38.0,5658801277,141,36.6,5658801273,56,Center,5658801283,1,,5658801281,213,5.07,5658801275,140,90.5,5658801271,155,,5658801269,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802344245,106,12,1,11,42,f1h34qp5zbfl489q8vnkhiq9s,1,10.2,65.2,2025-04-18T11:13:38.251Z,2025-04-18T11:13:40Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5658801331,141,74.2,5658801335,213,2.67,5658801369,167,,5658801329,140,0.0,5658801333,212,13.4,5658801327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802344249,107,6,1,11,43,f1h34qp5zbfl489q8vnkhiq9s,0,3.2,69.8,2025-04-18T11:13:39.109Z,2025-04-18T11:13:47Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5658801433,233,125,5658801381,73,,5658801379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802344251,125,6,1,11,43,a9vw7ikerpr4cuweeeka5aneg,1,96.8,30.2,2025-04-18T11:13:39.109Z,2025-04-18T12:05:33Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5658801415,233,107,5658801405,75,,5658801401,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
