id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2734778807,97,1,1,9,8,dbl7ir1qugqz8nvp1vzn8im50,1,83.4,90.5,2024-10-18T16:39:13.892Z,2024-10-18T16:39:16Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5290166871,141,80.6,5290166869,140,72.3,5290166873,212,13.5,5290166867,56,Left,5290166875,213,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734778835,98,1,1,9,10,dbl7ir1qugqz8nvp1vzn8im50,1,72.3,80.6,2024-10-18T16:39:15.764Z,2024-10-18T16:39:18Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5290167033,141,57.2,5290167035,212,15.9,5290167029,56,Center,5290167031,140,73.0,5290167037,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734778857,99,1,1,9,12,dbl7ir1qugqz8nvp1vzn8im50,1,73.0,57.2,2024-10-18T16:39:17.885Z,2024-10-18T16:39:20Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5290167177,212,15.9,5290167171,56,Left,5290167179,213,1.25,5290167175,141,79.4,5290167173,140,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734778905,100,1,1,9,14,dbl7ir1qugqz8nvp1vzn8im50,1,77.0,79.6,2024-10-18T16:39:20.133Z,2024-10-18T16:39:23Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5290167397,212,14.9,5290167391,140,88.1,5290167395,141,93.2,5290167387,56,Left,5290167399,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734778925,101,1,1,9,17,dbl7ir1qugqz8nvp1vzn8im50,0,77.2,90.6,2024-10-18T16:39:23.069Z,2024-10-21T14:27:52Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5302714069,72,,5290167491,2,,5290167497,140,89.2,5302714067,224,,5290167499,141,51.1,5290167501,212,29.7,5290167495,56,Center,5290167503,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734778941,81,12,1,9,20,bd4qakf7j0wwie8wke9km7uj8,1,9.7,51.2,2024-10-18T16:39:25.907Z,2024-10-18T16:39:37Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5290167577,141,56.0,5290167575,140,25.4,5290167581,213,0.20,5290167579,212,16.8,5290167573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734778997,102,1,1,9,23,dbl7ir1qugqz8nvp1vzn8im50,1,74.7,43.6,2024-10-18T16:39:28.852Z,2024-10-18T16:39:33Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5290167903,56,Right,5290167909,212,24.3,5290167905,140,88.6,5290167907,141,15.0,5290167911,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779019,103,1,1,9,27,dbl7ir1qugqz8nvp1vzn8im50,0,88.6,15.0,2024-10-18T16:39:32.861Z,2024-10-21T14:28:07Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5290168007,2,,5290168017,212,16.4,5290168011,56,Center,5302714485,20,,5290168015,141,38.6,5290168009,155,,5290168019,213,1.38,5302714483,224,,5290168013,140,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737107437,718,44,1,9,28,bd4qakf7j0wwie8wke9km7uj8,1,4.6,55.9,2024-10-18T16:39:33.984Z,2024-10-21T15:38:31Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5302715505,285,,5302841947,233,944,5302715501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737107439,944,44,1,9,28,dbl7ir1qugqz8nvp1vzn8im50,0,95.4,44.1,2024-10-18T16:39:33.985Z,2024-10-21T14:28:35Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5302715509,56,Center,5302715515,233,718,5302715513,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737107671,719,12,1,9,28,bd4qakf7j0wwie8wke9km7uj8,1,4.6,55.9,2024-10-18T16:39:34.233Z,2024-10-21T14:29:11Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5302716743,212,17.5,5302716745,213,1.04,5302716737,56,Back,5302716735,15,,5302716741,141,78.1,5302716739,140,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779039,82,12,1,9,31,bd4qakf7j0wwie8wke9km7uj8,1,13.7,76.3,2024-10-18T16:39:36.739Z,2024-10-21T14:29:37Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5290317721,56,Back,5290317727,212,8.6,5290317821,15,,5290317729,213,0.49,5290317725,141,82.2,5290317723,140,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779083,104,1,1,9,33,dbl7ir1qugqz8nvp1vzn8im50,1,73.3,20.9,2024-10-18T16:39:39.052Z,2024-10-18T16:39:42Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5290168305,213,5.27,5290168299,140,80.1,5290168303,212,13.5,5290168297,56,Right,5290168301,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779117,105,1,1,9,36,dbl7ir1qugqz8nvp1vzn8im50,1,78.1,7.3,2024-10-18T16:39:42.205Z,2024-10-18T16:39:46Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5290168483,140,83.5,5290168487,212,12.5,5290168481,56,Center,5290168489,213,1.10,5290168485,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779163,106,1,1,9,40,dbl7ir1qugqz8nvp1vzn8im50,1,81.9,25.0,2024-10-18T16:39:46.012Z,2024-10-18T16:39:51Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5290168739,140,80.0,5290168741,141,13.5,5290168745,213,4.46,5290168737,56,Right,5290168743,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779173,107,1,1,9,45,dbl7ir1qugqz8nvp1vzn8im50,1,78.6,14.3,2024-10-18T16:39:50.876Z,2024-10-18T16:39:52Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5290168811,212,13.2,5290168807,140,84.0,5290168805,56,Center,5290168813,213,1.13,5290168809,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779195,108,2,1,9,46,dbl7ir1qugqz8nvp1vzn8im50,1,82.6,34.2,2024-10-18T16:39:52.148Z,2024-10-21T14:30:31Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5290168955,7,5wmik73cqursg7sv3w14ue5pm,5290168933,140,92.2,5290168935,141,31.3,5290168957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779381,86,43,1,10,7,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-10-18T16:40:12.978Z,2024-10-18T16:40:22Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5290169863,5,0,5290169905,189,0,5290169871,141,75.8,5290169875,213,0.56,5290170315,144,1,5290169869,140,28.1,5290169865,241,0,5290169867,56,Back,5290169873,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779541,87,1,1,10,22,bd4qakf7j0wwie8wke9km7uj8,0,9.9,65.7,2024-10-18T16:40:27.994Z,2024-10-18T16:40:30Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5290170685,241,,5290170689,140,68.8,5290170693,212,61.8,5290170679,5,,5290170687,56,Center,5290170681,157,,5290170691,141,66.5,5290170697,1,,5290170695,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779625,110,1,1,10,29,dbl7ir1qugqz8nvp1vzn8im50,0,27.6,36.0,2024-10-18T16:40:34.644Z,2024-10-21T14:31:27Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5290171073,213,0.38,5290171067,140,35.9,5290171065,56,Back,5290171071,212,9.4,5290171063,3,,5290171069,141,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779641,88,44,1,10,29,bd4qakf7j0wwie8wke9km7uj8,1,64.4,64.4,2024-10-18T16:40:35.195Z,2024-10-21T15:38:31Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5290171175,286,,5290171265,233,109,5290171173,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779601,109,44,1,10,29,dbl7ir1qugqz8nvp1vzn8im50,0,35.6,35.6,2024-10-18T16:40:35.196Z,2024-10-21T14:31:29Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5290171215,233,88,5290170961,56,Back,5290170963,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737108589,720,1,1,10,30,bd4qakf7j0wwie8wke9km7uj8,0,67.5,58.2,2024-10-18T16:40:35.786Z,2024-10-21T14:31:54Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5302722181,213,6.23,5302722175,212,7.4,5302722171,141,57.6,5302722161,3,,5302722167,140,74.5,5302722165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779637,112,1,1,10,31,dbl7ir1qugqz8nvp1vzn8im50,1,28.5,33.4,2024-10-18T16:40:37.066Z,2024-10-18T16:40:38Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5290171149,56,Back,5290171153,141,52.1,5290171157,213,2.51,5290171151,140,11.8,5290171155,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779697,113,1,1,10,32,dbl7ir1qugqz8nvp1vzn8im50,1,11.8,52.1,2024-10-18T16:40:37.921Z,2024-10-18T16:40:46Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5290171499,141,66.6,5290171495,56,Back,5290171501,212,15.8,5290171497,140,23.6,5290171503,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779723,114,1,1,10,40,dbl7ir1qugqz8nvp1vzn8im50,1,55.8,86.6,2024-10-18T16:40:46.211Z,2024-10-18T16:40:48Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5290171625,140,45.3,5290171623,56,Back,5290171629,212,11.6,5290171631,213,3.45,5290171627,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779767,115,1,1,10,42,dbl7ir1qugqz8nvp1vzn8im50,1,48.7,80.5,2024-10-18T16:40:47.931Z,2024-10-18T16:40:51Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5290171879,141,63.0,5290171875,56,Center,5290171881,212,12.0,5290171877,140,50.5,5290171883,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779787,116,1,1,10,46,dbl7ir1qugqz8nvp1vzn8im50,1,54.1,67.7,2024-10-18T16:40:51.739Z,2024-10-21T14:33:02Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5290171987,212,23.9,5290171981,56,Left,5290171985,141,94.6,5290171989,213,0.87,5290171983,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779803,117,1,1,10,48,dbl7ir1qugqz8nvp1vzn8im50,1,84.7,92.9,2024-10-18T16:40:54.075Z,2024-10-18T16:40:56Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5290172083,140,71.9,5290172085,141,80.0,5290172089,213,3.72,5290172081,56,Left,5290172087,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779825,118,1,1,10,50,dbl7ir1qugqz8nvp1vzn8im50,1,75.1,81.2,2024-10-18T16:40:56.523Z,2024-10-18T16:40:59Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5290172187,140,94.8,5290172193,213,0.06,5290172189,141,83.0,5290172191,212,20.7,5290172185,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779859,119,1,1,10,53,dbl7ir1qugqz8nvp1vzn8im50,1,94.8,83.0,2024-10-18T16:40:59.299Z,2024-10-18T16:41:02Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5290172395,213,1.87,5290172387,56,Left,5290172393,212,9.2,5290172389,140,92.2,5290172391,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779927,120,1,1,10,56,dbl7ir1qugqz8nvp1vzn8im50,1,80.9,92.6,2024-10-18T16:41:02.291Z,2024-10-21T14:33:27Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5290172713,155,,5290172721,212,18.8,5302725331,223,,5290172715,56,Center,5290172723,213,4.78,5302725333,20,,5290172719,141,65.0,5290172711,2,,5290172717,140,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779935,121,50,1,11,0,dbl7ir1qugqz8nvp1vzn8im50,1,77.8,61.1,2024-10-18T16:41:06.024Z,2024-10-21T14:33:44Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5290172741,286,,5290172739,56,Center,5290172809,233,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779941,89,7,1,11,0,bd4qakf7j0wwie8wke9km7uj8,1,22.2,38.9,2024-10-18T16:41:06.025Z,2024-10-21T14:33:44Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5290172763,56,Back,5290172765,285,,5290172799,233,121,5302726063,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779983,90,1,1,11,3,bd4qakf7j0wwie8wke9km7uj8,0,23.4,36.7,2024-10-18T16:41:08.601Z,2024-10-21T14:34:30Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5290172971,140,41.7,5290172977,213,6.23,5290172969,56,Back,5290172973,141,35.2,5290172975,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779959,122,1,1,11,4,dbl7ir1qugqz8nvp1vzn8im50,1,53.6,80.3,2024-10-18T16:41:09.803Z,2024-10-21T14:34:40Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5290172867,212,12.3,5290172869,213,0.33,5290172855,56,Left,5290172863,141,86.1,5290172859,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779985,123,1,1,11,5,dbl7ir1qugqz8nvp1vzn8im50,1,74.8,91.8,2024-10-18T16:41:10.723Z,2024-10-18T16:41:12Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5290172987,213,4.39,5290172981,140,72.3,5290172979,56,Left,5290172983,141,80.2,5290172985,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734779997,124,1,1,11,7,dbl7ir1qugqz8nvp1vzn8im50,1,72.1,79.7,2024-10-18T16:41:12.626Z,2024-10-18T16:41:14Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5290173069,140,69.4,5290173071,141,35.5,5290173067,56,Center,5290173075,213,4.62,5290173073,212,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734780065,125,1,1,11,9,dbl7ir1qugqz8nvp1vzn8im50,1,69.4,35.5,2024-10-18T16:41:14.651Z,2024-10-18T16:41:22Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5290173469,56,Right,5290173471,140,80.7,5290173477,213,5.41,5290173475,212,18.5,5290173473,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734780167,126,1,1,11,14,dbl7ir1qugqz8nvp1vzn8im50,1,78.3,12.3,2024-10-18T16:41:19.875Z,2024-10-21T14:35:41Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,1.0,5290173993,56,Center,5302728351,224,,5290175877,154,,5290174001,213,0.91,5290173997,141,44.8,5290175879,22,,5290173999,212,28.0,5290173989,2,,5302728353,20,,5290173991,155,5290173995,140,94.6,,5290175875,210,16,,,,,,,,,,,,,,,,,,,,,
2734780177,127,16,1,11,15,dbl7ir1qugqz8nvp1vzn8im50,1,93.0,47.9,2024-10-18T16:41:21.146Z,2024-10-21T14:36:10Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5290175945,102,48.4,5290175339,328,,5290175951,230,98.4,5290175335,15,,5290175949,214,,5290175939,154,,5290175345,375,11:15.137,5302730381,396,52.3,5290174065,22,,5290175941,55,5302730379,395,1.5,126,5290175341,374,2024-10-18 17:41:20.697,5290175937,29,,5290175953,231,5290825709,17,,48.9,5290174069,56,Center,5302730935,78,5290175947,103,5.7,,,,
2734780675,91,1,1,12,11,bd4qakf7j0wwie8wke9km7uj8,1,49.8,49.9,2024-10-18T16:42:17.257Z,2024-10-18T16:42:19Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5290176685,213,3.11,5290176677,56,Back,5290176683,212,15.2,5290176679,140,35.3,5290176687,279,G,5290176681,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734780707,92,1,1,12,13,bd4qakf7j0wwie8wke9km7uj8,1,34.8,52.2,2024-10-18T16:42:19.425Z,2024-10-18T16:42:23Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5290176861,212,11.9,5290176855,56,Back,5290176863,213,4.48,5290176859,141,35.2,5290176857,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734780711,93,1,1,12,18,bd4qakf7j0wwie8wke9km7uj8,1,35.5,33.8,2024-10-18T16:42:23.641Z,2024-10-18T16:42:25Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5290176889,141,23.8,5290176891,212,11.6,5290176885,56,Back,5290176887,140,26.6,5290176893,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734780717,94,1,1,12,19,bd4qakf7j0wwie8wke9km7uj8,1,26.6,23.6,2024-10-18T16:42:24.953Z,2024-10-18T16:42:26Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5290176921,141,5.5,5290176917,56,Back,5290176923,212,15.3,5290176925,213,5.35,5290176919,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734780733,95,1,1,12,20,bd4qakf7j0wwie8wke9km7uj8,0,35.2,5.5,2024-10-18T16:42:25.914Z,2024-10-18T16:42:27Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5290176997,56,Right,5290177005,213,0.45,5290177003,212,21.1,5290176999,140,53.3,5290177001,141,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734780727,128,8,1,12,21,dbl7ir1qugqz8nvp1vzn8im50,1,51.5,75.9,2024-10-18T16:42:27.250Z,2024-10-21T14:36:43Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5302731857,383,,5290176979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734780773,129,4,1,12,25,dbl7ir1qugqz8nvp1vzn8im50,1,60.8,71.3,2024-10-18T16:42:30.602Z,2024-10-18T18:43:15Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5290177283,286,,5290177509,233,96,5290177277,56,Center,5290177275,13,,5290177281,265,,5290177279,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734780815,96,4,1,12,25,bd4qakf7j0wwie8wke9km7uj8,0,39.2,28.7,2024-10-18T16:42:30.603Z,2024-10-21T18:37:16Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5290177443,13,,5290177757,233,129,5290177451,285,,5290177449,265,,5290177445,56,Back,5290177447,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734780895,130,1,1,12,32,dbl7ir1qugqz8nvp1vzn8im50,1,60.4,76.0,2024-10-18T16:42:38.409Z,2024-10-18T16:42:41Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5290177873,141,79.9,5290177867,152,,5290177875,212,7.4,5290177865,5,,5290177871,140,67.0,5290177877,213,0.37,5290177869,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734780921,131,1,1,12,36,dbl7ir1qugqz8nvp1vzn8im50,1,74.0,80.2,2024-10-18T16:42:41.626Z,2024-10-18T16:42:43Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5290177983,140,64.8,5290177989,213,3.69,5290177985,141,71.5,5290177981,56,Center,5290177987,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734780991,132,1,1,12,37,dbl7ir1qugqz8nvp1vzn8im50,1,68.1,71.4,2024-10-18T16:42:43.473Z,2024-10-18T16:42:48Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5290178351,212,11.1,5290178345,56,Center,5290178349,141,56.0,5290178353,213,5.06,5290178347,140,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734781059,133,1,1,12,42,dbl7ir1qugqz8nvp1vzn8im50,1,73.1,55.2,2024-10-18T16:42:48.410Z,2024-10-18T16:42:53Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5290178677,140,74.8,5290178683,213,4.90,5290178679,141,41.5,5290178675,56,Center,5290178681,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734781123,134,1,1,12,47,dbl7ir1qugqz8nvp1vzn8im50,1,78.9,24.3,2024-10-18T16:42:52.826Z,2024-10-18T16:42:57Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5290178997,213,5.65,5290178991,140,88.3,5290178989,56,Right,5290178993,141,13.7,5290178995,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737111029,721,83,1,12,49,bd4qakf7j0wwie8wke9km7uj8,1,21.5,80.4,2024-10-18T16:42:55.233Z,2024-10-21T14:38:46Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5302736319,399,e42jh6bbwn4aybdnysonrvutx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734781141,135,1,1,12,51,dbl7ir1qugqz8nvp1vzn8im50,1,79.1,20.1,2024-10-18T16:42:57.129Z,2024-10-18T16:42:58Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5290179083,212,9.6,5290179077,56,Right,5290179085,213,3.14,5290179081,141,20.1,5290179079,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734781151,136,1,1,12,52,dbl7ir1qugqz8nvp1vzn8im50,1,69.9,20.1,2024-10-18T16:42:58.521Z,2024-10-18T16:42:59Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5290179107,140,70.9,5290179111,212,3.1,5290179109,141,24.4,5290179105,56,Center,5290179113,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734781161,137,1,1,12,53,dbl7ir1qugqz8nvp1vzn8im50,1,70.8,25.3,2024-10-18T16:42:59.290Z,2024-10-18T16:43:00Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5290179173,141,15.5,5290179175,212,7.4,5290179171,140,67.8,5290179177,213,4.27,5290179169,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734781177,138,1,1,12,54,dbl7ir1qugqz8nvp1vzn8im50,1,67.8,15.5,2024-10-18T16:43:00.418Z,2024-10-18T16:43:02Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5290179247,140,70.8,5290179245,56,Center,5290179249,141,25.9,5290179253,213,1.15,5290179251,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734781219,139,1,1,12,56,dbl7ir1qugqz8nvp1vzn8im50,1,72.8,29.4,2024-10-18T16:43:02.001Z,2024-10-18T16:43:07Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5290179477,141,57.5,5290179475,140,75.0,5290179481,213,1.45,5290179479,212,19.2,5290179473,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734781267,140,1,1,13,1,dbl7ir1qugqz8nvp1vzn8im50,1,74.3,66.6,2024-10-18T16:43:07.065Z,2024-10-18T16:43:11Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5290179723,213,0.74,5290179715,56,Left,5290179719,141,91.1,5290179721,212,24.6,5290179717,140,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734781303,141,1,1,13,5,dbl7ir1qugqz8nvp1vzn8im50,1,88.3,91.1,2024-10-18T16:43:11.210Z,2024-10-18T16:43:14Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5290179923,140,79.6,5290179929,213,3.80,5290179925,141,80.8,5290179921,56,Left,5290179927,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734781343,142,1,1,13,8,dbl7ir1qugqz8nvp1vzn8im50,1,79.2,80.8,2024-10-18T16:43:13.969Z,2024-10-18T16:43:17Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5290180091,1,,5290180083,140,48.8,5290180085,141,70.2,5290180089,213,3.36,5290180081,56,Back,5290180087,212,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734781421,143,1,1,13,11,dbl7ir1qugqz8nvp1vzn8im50,1,48.8,70.2,2024-10-18T16:43:16.769Z,2024-10-18T16:43:23Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5290180521,212,42.7,5290180527,1,,5290180513,140,65.8,5290180525,213,5.14,5290180517,141,13.2,5290180509,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
