id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2746187487,202,5,1,21,48,dbl7ir1qugqz8nvp1vzn8im50,0,101.2,67.5,2024-11-09T16:23:36.539Z,2024-11-09T18:17:13Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5352384609,233,190,5352379473,56,Center,5352379477,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746188633,191,1,1,22,14,a9vw7ikerpr4cuweeeka5aneg,1,3.6,47.5,2024-11-09T16:24:02.443Z,2024-11-09T16:24:09Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5352385453,124,,5352385455,56,Back,5352385457,140,12.3,5352385459,141,84.6,5352385461,212,26.8,5352385467,237,,5352385463,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746188697,192,1,1,22,21,a9vw7ikerpr4cuweeeka5aneg,1,16.9,89.7,2024-11-09T16:24:09.611Z,2024-11-09T16:24:12Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5352385853,212,28.0,5352385847,56,Back,5352385849,140,41.3,5352385855,213,5.87,5352385851,141,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746188711,193,1,1,22,23,a9vw7ikerpr4cuweeeka5aneg,0,41.3,73.1,2024-11-09T16:24:11.347Z,2024-11-09T17:16:32Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5352385925,56,Back,5352385917,3,,5352385935,212,2.2,5352386947,233,203,5352385921,168,,5352385929,140,39.2,5352385933,141,73.1,5352386955,286,,5352386945,236,,5352385937,213,3.14,,,,,,,,,,,,,,,,,,,,,
2746188683,203,74,1,22,23,dbl7ir1qugqz8nvp1vzn8im50,1,56.9,27.7,2024-11-09T16:24:11.348Z,2024-11-09T18:07:10Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5352385769,285,,5352385767,56,Center,5352386077,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746188793,205,1,1,22,25,dbl7ir1qugqz8nvp1vzn8im50,1,60.0,28.3,2024-11-09T16:24:13.467Z,2024-11-09T16:24:15Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5352386411,140,61.7,5352386415,212,17.0,5352386413,141,53.1,5352386417,213,1.47,5352386409,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746188883,206,1,1,22,26,dbl7ir1qugqz8nvp1vzn8im50,1,61.7,53.1,2024-11-09T16:24:14.979Z,2024-11-09T16:24:17Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5352386887,212,12.1,5352386881,140,57.4,5352386891,213,4.33,5352386883,141,36.6,5352386879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746188981,207,1,1,22,29,dbl7ir1qugqz8nvp1vzn8im50,1,57.9,36.9,2024-11-09T16:24:17.067Z,2024-11-09T16:24:20Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5352387355,140,60.6,5352387357,141,49.3,5352387359,212,8.9,5352387351,56,Center,5352387363,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746189069,208,1,1,22,32,dbl7ir1qugqz8nvp1vzn8im50,1,63.4,58.5,2024-11-09T16:24:20.019Z,2024-11-09T16:24:23Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5352387847,212,22.4,5352387845,141,90.3,5352387843,140,69.1,5352387841,56,Left,5352387849,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746189157,209,1,1,22,35,dbl7ir1qugqz8nvp1vzn8im50,1,71.0,92.0,2024-11-09T16:24:23.011Z,2024-11-09T16:24:25Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5352388359,213,4.02,5352388351,141,72.9,5352388347,140,60.8,5352388355,212,16.8,5352388341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746189405,210,1,1,22,36,dbl7ir1qugqz8nvp1vzn8im50,1,60.8,72.9,2024-11-09T16:24:24.874Z,2024-11-09T16:24:30Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5352389605,56,Back,5352389627,213,3.43,5352389613,140,46.3,5352389619,141,66.3,5352389623,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746189499,211,1,1,22,42,dbl7ir1qugqz8nvp1vzn8im50,0,53.2,66.1,2024-11-09T16:24:30.242Z,2024-11-09T16:24:33Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5352390163,141,24.7,5352390165,212,42.7,5352390169,213,5.56,5352390161,140,83.8,5352390159,56,Center,5352390157,155,,5352390173,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746189677,194,1,1,22,46,a9vw7ikerpr4cuweeeka5aneg,1,10.9,88.1,2024-11-09T16:24:34.683Z,2024-11-09T16:24:37Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5352391119,212,14.5,5352391111,3,,5352391113,56,Back,5352391115,140,1.9,5352391117,141,72.0,5352391121,213,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746190235,197,1,1,23,1,a9vw7ikerpr4cuweeeka5aneg,1,12.7,43.9,2024-11-09T16:24:49.363Z,2024-11-09T16:24:51Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5352394189,140,17.5,5352394191,141,11.6,5352394187,56,Back,5352394195,213,4.94,5352394193,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746190455,198,1,1,23,2,a9vw7ikerpr4cuweeeka5aneg,1,17.5,11.6,2024-11-09T16:24:50.963Z,2024-11-09T16:24:57Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5352395395,212,27.0,5352395393,141,46.9,5352395391,140,5.8,5352395397,213,2.04,5352395389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746190605,199,1,1,23,9,a9vw7ikerpr4cuweeeka5aneg,1,10.4,44.8,2024-11-09T16:24:57.170Z,2024-11-09T16:25:00Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5352396093,212,8.6,5352396081,140,18.6,5352396089,141,45.5,5352396099,213,0.06,5352396077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746190717,200,1,1,23,12,a9vw7ikerpr4cuweeeka5aneg,1,21.3,47.5,2024-11-09T16:25:00.770Z,2024-11-09T16:25:04Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5352396683,212,11.8,5352396685,213,0.40,5352396681,141,54.3,5352396677,56,Back,5352396679,140,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746190763,201,1,1,23,16,a9vw7ikerpr4cuweeeka5aneg,1,31.6,54.3,2024-11-09T16:25:04.026Z,2024-11-09T16:25:05Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5352396935,141,49.7,5352396933,140,29.3,5352396931,56,Back,5352396939,213,4.05,5352396937,212,4.0,5352397049,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746190841,202,1,1,23,17,a9vw7ikerpr4cuweeeka5aneg,1,29.3,49.7,2024-11-09T16:25:05.443Z,2024-11-09T16:25:06Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5352397361,56,Back,5352397367,141,72.8,5352397369,212,17.1,5352397363,140,22.8,5352397371,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746190947,203,1,1,23,18,a9vw7ikerpr4cuweeeka5aneg,1,22.8,72.8,2024-11-09T16:25:06.835Z,2024-11-09T16:25:10Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5352398035,140,34.5,5352398033,56,Back,5352398041,213,0.49,5352398039,212,13.9,5352398037,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746190955,204,61,1,23,21,a9vw7ikerpr4cuweeeka5aneg,0,34.5,82.4,2024-11-09T16:25:09.100Z,2024-11-09T16:25:10Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5352398083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746190979,212,1,1,23,22,dbl7ir1qugqz8nvp1vzn8im50,1,70.0,33.9,2024-11-09T16:25:10.379Z,2024-11-09T16:25:12Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5352398219,212,6.8,5352398213,56,Center,5352398215,140,64.2,5352398217,141,38.3,5352398221,213,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746191025,214,1,1,23,24,dbl7ir1qugqz8nvp1vzn8im50,1,64.2,38.3,2024-11-09T16:25:12.250Z,2024-11-09T17:02:51Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5352398453,140,77.6,5352398455,141,44.5,5352398459,213,0.29,5352398451,56,Center,5352398447,155,,5352398457,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746191073,215,1,1,23,25,dbl7ir1qugqz8nvp1vzn8im50,1,77.6,44.5,2024-11-09T16:25:13.115Z,2024-11-09T16:25:22Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,1.0,,5352398769,56,Center,5352398773,141,58.1,5352398775,212,12.4,5352398771,140,85.4,5352400075,154,,5352400073,210,13,5352398777,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746191085,216,13,1,23,26,dbl7ir1qugqz8nvp1vzn8im50,1,81.5,51.9,2024-11-09T16:25:14.522Z,2024-11-09T18:43:46Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5353388255,18,,5352400255,29,,5352400267,328,,5352398849,56,Center,5352400263,102,37.3,5352400269,230,98.2,5352400259,55,215,5352399497,72,,5352400253,75,,5352400271,231,50.9,5352400257,154,,5352398845,22,,5352400265,103,,,2.8,,,,,,,,,,
2746191625,205,5,1,23,27,a9vw7ikerpr4cuweeeka5aneg,1,-1.4,59.7,2024-11-09T16:25:15.267Z,2024-11-09T18:17:13Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5352401731,346,,5352401729,56,Back,5352402069,233,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746191101,217,5,1,23,27,dbl7ir1qugqz8nvp1vzn8im50,0,101.4,40.3,2024-11-09T16:25:15.267Z,2024-11-09T18:17:14Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5352402133,233,205,5352398919,56,Center,5352398921,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746191939,206,1,1,23,44,a9vw7ikerpr4cuweeeka5aneg,1,3.5,47.0,2024-11-09T16:25:32.210Z,2024-11-09T16:25:37Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5352403515,140,5.9,5352403513,56,Back,5352403527,237,,5352403511,124,,5352403519,212,22.0,5352403517,141,14.8,5352403523,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746192111,207,1,1,23,49,a9vw7ikerpr4cuweeeka5aneg,1,10.6,22.3,2024-11-09T16:25:37.778Z,2024-11-09T16:25:41Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5352404465,213,5.22,5352404459,212,13.7,5352404443,56,Back,5352404449,140,16.9,5352404453,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746192125,208,1,1,23,50,a9vw7ikerpr4cuweeeka5aneg,0,16.9,4.7,2024-11-09T16:25:38.706Z,2024-11-09T17:17:08Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5352404553,141,3.8,5352404549,140,21.9,5352404539,56,Back,5352404557,212,5.3,5352404561,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746262755,479,61,1,23,51,dbl7ir1qugqz8nvp1vzn8im50,1,75.5,90.5,2024-11-09T16:25:38.989Z,2024-11-09T17:01:03Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5352786239,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746192229,218,8,1,23,56,dbl7ir1qugqz8nvp1vzn8im50,1,58.3,91.7,2024-11-09T16:25:44.393Z,2024-11-09T17:01:41Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5352405093,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746192481,209,5,1,23,57,a9vw7ikerpr4cuweeeka5aneg,1,39.2,-1.4,2024-11-09T16:25:45.249Z,2024-11-09T18:17:14Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5352406383,56,Back,5352406385,347,,5352406595,233,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746192275,219,5,1,23,57,dbl7ir1qugqz8nvp1vzn8im50,0,60.8,101.4,2024-11-09T16:25:45.249Z,2024-11-09T18:17:14Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5352405321,56,Left,5352406667,233,209,5352405323,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746192559,210,1,1,23,58,a9vw7ikerpr4cuweeeka5aneg,0,32.4,0.0,2024-11-09T16:25:46.642Z,2024-11-09T18:19:02Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5352406805,107,,5352406807,56,Right,5352406809,140,56.5,5352406815,213,0.12,5352406813,212,25.5,5352406811,141,4.1,5352406817,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746192389,220,8,1,23,59,dbl7ir1qugqz8nvp1vzn8im50,1,26.2,92.0,2024-11-09T16:25:47.417Z,2024-11-09T18:19:07Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5352405879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746192693,211,5,1,24,0,a9vw7ikerpr4cuweeeka5aneg,1,67.3,-1.6,2024-11-09T16:25:48.337Z,2024-11-09T18:17:15Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5352407445,347,,5352407561,233,221,5352407439,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746192419,221,5,1,24,0,dbl7ir1qugqz8nvp1vzn8im50,0,32.7,101.6,2024-11-09T16:25:48.337Z,2024-11-09T18:17:16Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5352407741,233,211,5352406049,56,Back,5352406053,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746193105,212,1,1,24,17,a9vw7ikerpr4cuweeeka5aneg,1,55.0,0.0,2024-11-09T16:26:05.122Z,2024-11-09T16:26:06Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5352409849,212,10.5,5352409841,107,,5352409843,56,Right,5352409845,140,62.8,5352409851,213,0.67,5352409847,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746193137,213,1,1,24,18,a9vw7ikerpr4cuweeeka5aneg,1,62.8,8.8,2024-11-09T16:26:06.602Z,2024-11-09T16:26:07Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5352410035,141,3.2,5352410033,140,62.3,5352410043,213,4.58,5352410031,56,Right,5352410039,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746193167,214,1,1,24,19,a9vw7ikerpr4cuweeeka5aneg,1,62.3,3.2,2024-11-09T16:26:07.787Z,2024-11-09T16:26:08Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5352410157,213,0.74,5352410137,56,Right,5352410147,141,10.7,5352410151,212,7.5,5352410143,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746193205,215,1,1,24,20,a9vw7ikerpr4cuweeeka5aneg,1,67.6,10.7,2024-11-09T16:26:08.530Z,2024-11-09T16:26:09Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5352410343,212,7.6,5352410345,213,5.97,5352410339,140,74.5,5352410341,141,7.3,5352410337,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746193287,216,1,1,24,21,a9vw7ikerpr4cuweeeka5aneg,1,74.5,7.3,2024-11-09T16:26:09.530Z,2024-11-09T16:26:11Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5352410781,141,16.3,5352410785,213,0.41,5352410783,212,15.3,5352410779,140,87.9,5352410777,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746193337,217,1,1,24,23,a9vw7ikerpr4cuweeeka5aneg,1,87.9,16.3,2024-11-09T16:26:11.564Z,2024-11-09T16:26:12Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5352411027,141,33.2,5352411029,212,11.5,5352411025,140,88.8,5352411023,56,Center,5352411031,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746196341,218,1,1,24,24,a9vw7ikerpr4cuweeeka5aneg,1,88.8,33.2,2024-11-09T16:26:12.714Z,2024-11-09T16:55:52Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,1.0,5352761057,22,,5352427297,212,8.2,5352429907,210,16,5352427295,141,45.2,5352427293,140,87.8,5352427291,56,Center,5352427299,213,1.70,5352429909,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746196353,219,16,1,24,25,a9vw7ikerpr4cuweeeka5aneg,1,89.8,47.4,2024-11-09T16:26:13.659Z,2024-11-09T16:55:52Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5352430267,154,,5352428643,20,,5352428651,375,24:25.019,5352427377,56,Center,5352428647,374,2024-11-09 16:26:13.008,5352430269,55,218,5352430263,76,,5352430275,103,11.4,5352761127,22,,5352430277,230,99.1,5352430265,29,,5352430273,102,51.9,5352427375,17,5352430279,231,,,,,48.9,,,,,,
2746194289,222,17,1,24,46,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-11-09T16:26:34.473Z,2024-11-09T16:27:45Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5352417113,31,,5352417115,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746378309,900,17,1,25,45,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-11-09T16:27:32.989Z,2024-11-09T18:48:04Z,,,,,5353411119,283,3l692jwch4m0k1cfehyhmnl5h,5353411115,184,,5353411113,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746196877,223,1,1,26,2,dbl7ir1qugqz8nvp1vzn8im50,1,49.9,50.4,2024-11-09T16:27:50.753Z,2024-11-09T16:27:53Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5352430391,213,3.48,5352430387,141,41.3,5352430393,279,G,5352430389,212,18.4,5352430385,140,33.4,5352430383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746196943,224,1,1,26,4,dbl7ir1qugqz8nvp1vzn8im50,0,33.4,42.2,2024-11-09T16:27:52.428Z,2024-11-09T16:27:54Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5352430763,213,0.43,5352430767,1,,5352430759,212,48.6,5352430751,56,Center,5352430749,155,,5352430753,140,75.6,5352430755,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746197139,220,1,1,26,7,a9vw7ikerpr4cuweeeka5aneg,0,25.0,22.4,2024-11-09T16:27:55.891Z,2024-11-09T16:27:59Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5352431867,140,32.6,5352431863,56,Back,5352431875,213,5.58,5352431873,212,10.5,5352431871,141,12.4,5352431859,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746197195,225,1,1,26,11,dbl7ir1qugqz8nvp1vzn8im50,1,69.4,73.6,2024-11-09T16:27:59.592Z,2024-11-09T16:28:00Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5352432187,213,5.86,5352432179,56,Center,5352432181,140,72.4,5352432185,212,3.5,5352432183,141,71.5,5352432177,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746197345,226,1,1,26,12,dbl7ir1qugqz8nvp1vzn8im50,1,72.4,71.5,2024-11-09T16:28:00.568Z,2024-11-09T16:28:04Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5352432937,141,94.4,5352432941,213,1.78,5352432939,212,15.9,5352432935,140,69.2,5352432933,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746197361,227,3,1,26,15,dbl7ir1qugqz8nvp1vzn8im50,0,72.8,94.7,2024-11-09T16:28:03.768Z,2024-11-09T17:04:02Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5352433661,233,221,5352433035,286,,5352433031,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746197413,221,7,1,26,15,a9vw7ikerpr4cuweeeka5aneg,1,27.2,5.3,2024-11-09T16:28:03.769Z,2024-11-09T17:04:02Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5352433613,233,227,5352433299,285,,5352433297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746197631,223,1,1,26,18,a9vw7ikerpr4cuweeeka5aneg,1,33.9,4.0,2024-11-09T16:28:06.370Z,2024-11-09T16:28:11Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5352434415,56,Right,5352434421,212,18.9,5352434423,213,0.21,5352434419,141,9.8,5352434417,140,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746197783,224,1,1,26,23,a9vw7ikerpr4cuweeeka5aneg,1,69.4,20.8,2024-11-09T16:28:11.698Z,2024-11-09T16:28:15Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5352435251,141,27.7,5352435253,212,25.1,5352435249,140,92.9,5352435239,56,Center,5352435255,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746197809,228,4,1,26,27,dbl7ir1qugqz8nvp1vzn8im50,1,7.0,70.4,2024-11-09T16:28:15.225Z,2024-11-09T16:28:20Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5352435913,294,,5352436025,233,225,5352435915,56,Back,5352435919,285,,5352435911,13,,5352435917,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746197801,225,4,1,26,27,a9vw7ikerpr4cuweeeka5aneg,0,93.0,29.6,2024-11-09T16:28:15.226Z,2024-11-09T16:28:21Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5352435791,286,,5352435781,294,,5352435787,152,,5352436133,233,228,5352435783,56,Center,5352435777,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746198325,229,1,1,26,40,dbl7ir1qugqz8nvp1vzn8im50,0,9.5,64.8,2024-11-09T16:28:28.209Z,2024-11-09T16:28:30Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5352438367,1,,5352438693,189,,5352438345,5,,5352438353,56,Center,5352438349,152,,5352438355,140,51.3,5352438363,213,5.91,5352438361,212,47.2,5352438357,141,39.2,5352438347,155,,,,,,,,,,,,,,,,,,,,,,
2746198429,227,1,1,26,43,a9vw7ikerpr4cuweeeka5aneg,1,55.9,74.1,2024-11-09T16:28:31.111Z,2024-11-09T16:28:32Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5352438971,212,13.4,5352438973,213,4.81,5352438965,56,Center,5352438969,141,54.5,5352438967,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746198465,228,1,1,26,44,a9vw7ikerpr4cuweeeka5aneg,1,57.1,54.5,2024-11-09T16:28:32.058Z,2024-11-09T16:28:33Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5352439209,140,56.2,5352439207,56,Center,5352439211,141,31.4,5352439213,212,15.7,5352439215,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746198625,229,1,1,26,45,a9vw7ikerpr4cuweeeka5aneg,1,56.2,31.4,2024-11-09T16:28:33.130Z,2024-11-09T16:28:38Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5352440095,140,67.3,5352440101,212,12.2,5352440097,141,25.9,5352440105,213,5.97,5352440091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746198639,230,1,1,26,50,a9vw7ikerpr4cuweeeka5aneg,0,64.3,32.8,2024-11-09T16:28:38.370Z,2024-11-09T16:28:38Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5352440191,140,66.9,5352440189,56,Center,5352440197,213,6.06,5352440195,212,2.8,5352440193,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746198723,230,61,1,26,53,dbl7ir1qugqz8nvp1vzn8im50,1,24.0,69.9,2024-11-09T16:28:41.723Z,2024-11-09T16:28:41Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5352440711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746198805,231,1,1,26,55,dbl7ir1qugqz8nvp1vzn8im50,0,13.5,86.1,2024-11-09T16:28:43.386Z,2024-11-09T16:55:45Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5352760115,140,17.8,5352760161,233,231,5352760121,213,0.32,5352760123,1,,5352441145,56,Back,5352760165,286,,5352760113,157,,5352760119,212,4.8,5352760117,141,88.3,5352760159,236,,,,,,,,,,,,,,,,,,,,,,
2746198791,231,74,1,26,55,a9vw7ikerpr4cuweeeka5aneg,1,82.2,9.4,2024-11-09T16:28:43.387Z,2024-11-09T16:55:44Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5352441093,285,,5352760215,233,231,5352441091,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
