id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId
2795996989,111,61,1,16,49,6wwwud48qahpwrfxs20334qk5,0,29.1,96.3,2025-04-05T11:17:35.058Z,2025-04-05T11:17:35Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5623845117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795996999,112,5,1,16,49,6wwwud48qahpwrfxs20334qk5,0,29.5,102.0,2025-04-05T11:17:35.650Z,2025-04-05T11:35:11Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5623845383,233,195,5623845161,347,,5623845159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997033,195,5,1,16,49,dbl7ir1qugqz8nvp1vzn8im50,1,70.5,-2.0,2025-04-05T11:17:35.650Z,2025-04-05T11:35:11Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5623845333,56,Right,5623845335,347,,5623845365,233,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997081,196,1,1,16,53,dbl7ir1qugqz8nvp1vzn8im50,1,74.5,0.0,2025-04-05T11:17:38.799Z,2025-04-05T11:17:42Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5623845561,140,85.8,5623845557,107,,5623845565,212,16.8,5623845567,213,0.78,5623845559,56,Right,5623845563,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997085,197,3,1,16,55,dbl7ir1qugqz8nvp1vzn8im50,0,85.2,19.9,2025-04-05T11:17:41.010Z,2025-04-05T11:35:18Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5623845607,233,113,5623845581,286,,5623845579,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997059,113,7,1,16,55,6wwwud48qahpwrfxs20334qk5,1,14.8,80.1,2025-04-05T11:17:41.011Z,2025-04-05T11:35:18Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5623845455,56,Back,5623845457,285,,5623845587,233,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997111,114,1,1,16,55,6wwwud48qahpwrfxs20334qk5,1,15.9,72.6,2025-04-05T11:17:41.331Z,2025-04-05T11:17:45Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5623845719,140,17.9,5623845723,212,2.4,5623845717,56,Back,5623845721,141,74.2,5623845725,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997123,115,1,1,16,59,6wwwud48qahpwrfxs20334qk5,1,24.4,78.5,2025-04-05T11:17:45.587Z,2025-04-05T11:17:46Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5623845779,212,3.2,5623845773,56,Back,5623845781,213,0.04,5623845775,140,27.4,5623845777,141,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997171,116,1,1,17,0,6wwwud48qahpwrfxs20334qk5,1,27.5,79.4,2025-04-05T11:17:46.642Z,2025-04-05T11:17:49Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5623846043,212,6.1,5623846039,140,29.6,5623846045,213,1.20,5623846041,141,87.7,5623846037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997213,118,50,1,17,1,6wwwud48qahpwrfxs20334qk5,1,28.6,88.2,2025-04-05T11:17:47.293Z,2025-04-05T11:35:19Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5623846237,285,,5623846235,56,Back,5623846343,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997157,198,7,1,17,1,dbl7ir1qugqz8nvp1vzn8im50,1,71.4,11.8,2025-04-05T11:17:47.294Z,2025-04-05T11:35:18Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5623845975,56,Right,5623846323,233,118,5623845979,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997163,199,50,1,17,3,dbl7ir1qugqz8nvp1vzn8im50,1,73.0,13.4,2025-04-05T11:17:48.926Z,2025-04-05T11:35:19Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5623846295,233,117,5623846003,286,,5623846001,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997209,117,7,1,17,3,6wwwud48qahpwrfxs20334qk5,1,27.0,86.6,2025-04-05T11:17:48.927Z,2025-04-05T11:35:19Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5623846217,285,,5623846215,56,Back,5623846267,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997273,119,12,1,17,4,6wwwud48qahpwrfxs20334qk5,1,45.8,76.7,2025-04-05T11:17:49.842Z,2025-04-05T11:18:01Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5623846591,213,1.67,5623846639,167,,5623846587,141,100.0,5623846589,212,16.8,5623846583,56,Back,5623846585,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997215,200,3,1,17,5,dbl7ir1qugqz8nvp1vzn8im50,0,71.9,16.4,2025-04-05T11:17:51.727Z,2025-04-05T11:17:52Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5623846263,286,,5623846261,56,Right,5623846281,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997277,120,5,1,17,10,6wwwud48qahpwrfxs20334qk5,0,41.8,101.4,2025-04-05T11:17:55.839Z,2025-04-05T11:35:12Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5623846643,233,201,5623846607,347,,5623846605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997267,201,5,1,17,10,dbl7ir1qugqz8nvp1vzn8im50,1,58.2,-1.4,2025-04-05T11:17:55.839Z,2025-04-05T11:35:12Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5623846559,56,Right,5623846633,233,120,5623846561,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997283,202,1,1,17,12,dbl7ir1qugqz8nvp1vzn8im50,1,62.2,0.0,2025-04-05T11:17:58.494Z,2025-04-05T11:18:00Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5623846659,213,2.17,5623846649,56,Right,5623846653,141,9.2,5623846655,212,8.9,5623846651,140,57.4,5623846647,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997309,203,1,1,17,14,dbl7ir1qugqz8nvp1vzn8im50,1,57.4,9.2,2025-04-05T11:17:59.934Z,2025-04-05T11:18:03Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5623846777,140,43.3,5623846775,56,Back,5623846783,213,2.07,5623846781,212,30.8,5623846779,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997337,204,1,1,17,17,dbl7ir1qugqz8nvp1vzn8im50,1,48.9,56.9,2025-04-05T11:18:03.023Z,2025-04-05T11:18:06Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5623846901,141,41.5,5623846899,140,50.1,5623846905,213,4.83,5623846897,56,Center,5623846903,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997373,205,1,1,17,20,dbl7ir1qugqz8nvp1vzn8im50,1,46.9,37.1,2025-04-05T11:18:05.966Z,2025-04-05T11:18:10Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5623847117,141,25.5,5623847123,212,17.1,5623847115,140,61.4,5623847127,213,5.81,5623847113,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997395,206,1,1,17,26,dbl7ir1qugqz8nvp1vzn8im50,1,48.3,37.6,2025-04-05T11:18:12.063Z,2025-04-05T11:18:13Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5623847247,141,27.7,5623847251,213,3.69,5623847245,140,37.7,5623847243,56,Back,5623847249,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997437,207,1,1,17,27,dbl7ir1qugqz8nvp1vzn8im50,1,39.5,30.3,2025-04-05T11:18:13.710Z,2025-04-05T11:18:17Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5623847459,213,1.78,5623847453,140,35.6,5623847455,141,58.5,5623847451,56,Back,5623847457,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997489,208,1,1,17,31,dbl7ir1qugqz8nvp1vzn8im50,1,38.4,56.6,2025-04-05T11:18:17.327Z,2025-04-05T11:18:22Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5623847701,212,12.0,5623847699,141,41.3,5623847697,140,44.1,5623847695,56,Back,5623847703,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997513,209,1,1,17,36,dbl7ir1qugqz8nvp1vzn8im50,1,42.9,27.6,2025-04-05T11:18:22.479Z,2025-04-05T11:18:24Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5623847819,140,46.2,5623847823,212,15.4,5623847817,56,Back,5623847821,141,5.5,5623847825,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997521,210,1,1,17,38,dbl7ir1qugqz8nvp1vzn8im50,1,44.9,5.0,2025-04-05T11:18:24.622Z,2025-04-05T11:18:25Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5623847857,140,48.0,5623847861,212,6.4,5623847855,56,Back,5623847859,141,13.1,5623847863,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997537,211,1,1,17,40,dbl7ir1qugqz8nvp1vzn8im50,1,48.0,13.1,2025-04-05T11:18:25.790Z,2025-04-05T11:18:27Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5623847925,213,3.09,5623847917,56,Back,5623847921,141,14.7,5623847923,212,20.3,5623847929,156,,5623847919,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997607,212,1,1,17,43,dbl7ir1qugqz8nvp1vzn8im50,0,36.9,12.6,2025-04-05T11:18:29.295Z,2025-04-05T11:18:34Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5623848297,56,Right,5623848307,1,,5623848295,155,,5623848303,212,65.0,5623848301,141,18.9,5623848299,140,98.7,5623848305,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997701,122,1,1,17,48,6wwwud48qahpwrfxs20334qk5,1,3.6,81.5,2025-04-05T11:18:34.734Z,2025-04-05T11:18:41Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5623848777,212,14.8,5623848775,141,84.7,5623848771,56,Back,5623848779,213,0.15,5623848773,140,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997715,123,1,1,17,55,6wwwud48qahpwrfxs20334qk5,1,27.7,73.0,2025-04-05T11:18:41.618Z,2025-04-05T11:18:44Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5623848827,141,43.7,5623848831,213,4.41,5623848825,140,21.7,5623848829,212,20.9,5623848823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997733,124,1,1,17,58,6wwwud48qahpwrfxs20334qk5,1,22.3,43.6,2025-04-05T11:18:43.890Z,2025-04-05T11:18:45Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5623848907,56,Back,5623848913,212,19.8,5623848911,141,72.1,5623848909,140,26.2,5623848915,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997743,125,1,1,18,0,6wwwud48qahpwrfxs20334qk5,0,26.2,72.1,2025-04-05T11:18:45.762Z,2025-04-05T11:18:47Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5623848969,212,13.5,5623848963,56,Back,5623848971,213,0.13,5623848965,140,38.9,5623848967,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997775,213,1,1,18,4,dbl7ir1qugqz8nvp1vzn8im50,1,75.2,44.9,2025-04-05T11:18:50.094Z,2025-04-05T11:18:50Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5623849107,56,Center,5623849113,212,6.5,5623849115,213,5.85,5623849109,140,80.8,5623849111,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997815,214,1,1,18,5,dbl7ir1qugqz8nvp1vzn8im50,1,80.8,40.9,2025-04-05T11:18:50.782Z,2025-04-05T11:19:19Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,1.0,,5623849281,56,Center,5623849285,141,40.7,5623849289,213,6.27,5623850597,154,,5623849283,140,90.9,5623849287,212,10.6,5623850595,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997819,215,15,1,18,6,dbl7ir1qugqz8nvp1vzn8im50,1,91.6,39.0,2025-04-05T11:18:52.638Z,2025-04-05T13:20:41Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5623850611,103,15.2,5623849309,56,Center,5624425455,328,,5623850621,233,126,5623850603,154,,5623850605,55,214,5623850615,146,94.5,5623849305,22,,5623850599,80,,5623850613,214,,5623849881,20,,5623850609,102,47.4,5623850617,147,5623850601,29,5623849307,17,,,,,42.2,,,,,,
2795997803,126,10,1,18,6,6wwwud48qahpwrfxs20334qk5,1,6.1,57.3,2025-04-05T11:18:52.738Z,2025-04-05T11:19:19Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5623849835,183,,5623849833,389,,5623849235,173,,5623849241,56,Back,5623850655,233,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997955,127,6,1,18,8,6wwwud48qahpwrfxs20334qk5,0,7.2,57.3,2025-04-05T11:18:53.791Z,2025-04-05T11:35:00Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5623850107,233,216,5623849959,73,,5623849957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795997845,216,6,1,18,8,dbl7ir1qugqz8nvp1vzn8im50,1,92.8,42.7,2025-04-05T11:18:53.791Z,2025-04-05T11:35:00Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5623849451,56,Center,5623850103,233,127,5623849453,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998175,217,1,1,18,35,dbl7ir1qugqz8nvp1vzn8im50,0,99.5,0.5,2025-04-05T11:19:21.375Z,2025-04-05T11:19:26Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5623850949,212,33.4,5623850953,1,,5623850943,56,Center,5623850945,140,89.2,5623850941,224,,5623850951,213,1.90,5623850937,6,,5623850939,155,,5623850947,141,46.9,5623850935,2,,,,,,,,,,,,,,,,,,,,,,,,
2795998179,128,44,1,18,39,6wwwud48qahpwrfxs20334qk5,1,11.4,52.0,2025-04-05T11:19:25.090Z,2025-04-05T11:35:22Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5623850973,285,,5623850971,56,Back,5623851035,233,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998187,218,44,1,18,39,dbl7ir1qugqz8nvp1vzn8im50,0,88.6,48.0,2025-04-05T11:19:25.091Z,2025-04-05T11:35:22Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5623851005,56,Center,5623851007,286,,5623851043,233,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998203,129,12,1,18,39,6wwwud48qahpwrfxs20334qk5,1,12.3,50.3,2025-04-05T11:19:25.555Z,2025-04-05T11:19:27Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5623851091,15,,5623851083,141,50.1,5623851081,140,29.1,5623851079,56,Back,5623851085,212,17.6,5623851087,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998219,219,13,1,18,43,dbl7ir1qugqz8nvp1vzn8im50,1,70.4,59.9,2025-04-05T11:19:29.229Z,2025-04-05T11:19:53Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5623852119,231,50.4,5623852111,102,60.2,5623851187,18,,5623852113,103,51.4,5623851189,56,Center,5623851441,72,,5623852115,458,,5623851439,25,,5623852117,230,96.5,5623852109,77,,,,,,,,,,,,,,,,,,,,,,,,
2795998233,130,5,1,18,44,6wwwud48qahpwrfxs20334qk5,1,-1.2,42.0,2025-04-05T11:19:30.690Z,2025-04-05T11:19:33Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5623851241,56,Back,5623851263,233,220,5623851243,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998227,220,5,1,18,44,dbl7ir1qugqz8nvp1vzn8im50,0,101.2,58.0,2025-04-05T11:19:30.690Z,2025-04-05T11:35:13Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5623851231,346,,5623851273,233,130,5623851229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998387,131,1,1,19,2,6wwwud48qahpwrfxs20334qk5,1,5.2,50.0,2025-04-05T11:19:48.223Z,2025-04-05T11:19:49Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5623851959,141,26.7,5623851953,124,,5623851963,213,5.26,5623851955,56,Back,5623851961,212,18.5,5623851957,140,14.3,5623851967,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998391,132,1,1,19,3,6wwwud48qahpwrfxs20334qk5,1,14.3,26.7,2025-04-05T11:19:49.313Z,2025-04-05T11:19:50Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5623851985,140,20.2,5623851989,212,15.6,5623851983,56,Back,5623851987,141,5.6,5623851991,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998405,133,1,1,19,4,6wwwud48qahpwrfxs20334qk5,1,20.2,5.6,2025-04-05T11:19:50.301Z,2025-04-05T11:19:51Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5623852055,140,17.9,5623852061,213,2.01,5623852057,141,13.2,5623852059,212,5.7,5623852053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998425,134,1,1,19,5,6wwwud48qahpwrfxs20334qk5,0,17.9,13.2,2025-04-05T11:19:51.650Z,2025-04-05T11:57:30Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5623852147,140,60.2,5623852155,1,,5623852145,56,Right,5623852151,212,44.5,5623852149,141,16.1,5623852153,213,0.04,5623852143,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998455,135,43,1,19,8,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-04-05T11:19:53.981Z,2025-04-05T11:57:26Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5623852263,212,18.9,5623852257,56,Back,5623852261,141,11.1,5623996885,144,1,5623852265,213,3.32,5623852259,140,42.5,5623852255,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998437,221,1,1,19,8,dbl7ir1qugqz8nvp1vzn8im50,0,39.9,67.3,2025-04-05T11:19:54.430Z,2025-04-05T11:19:55Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5623852201,141,68.8,5623852197,56,Center,5623852195,3,,5623852205,213,0.08,5623852199,140,52.0,5623852203,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998465,136,1,1,19,10,6wwwud48qahpwrfxs20334qk5,1,47.2,17.9,2025-04-05T11:19:56.448Z,2025-04-05T11:19:57Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5623852299,212,11.2,5623852293,56,Right,5623852301,213,6.01,5623852295,140,57.5,5623852297,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998477,137,1,1,19,11,6wwwud48qahpwrfxs20334qk5,1,57.5,13.5,2025-04-05T11:19:57.041Z,2025-04-05T11:19:57Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5623852343,141,25.2,5623852339,56,Center,5623852347,213,1.66,5623852345,212,8.0,5623852341,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998501,138,1,1,19,11,6wwwud48qahpwrfxs20334qk5,1,56.8,25.2,2025-04-05T11:19:57.710Z,2025-04-05T11:20:01Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5623852439,140,73.3,5623852443,212,24.7,5623852437,56,Center,5623852441,141,51.0,5623852445,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998505,139,61,1,19,15,6wwwud48qahpwrfxs20334qk5,0,79.4,50.0,2025-04-05T11:20:01.261Z,2025-04-05T11:20:04Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5623852463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998569,223,1,1,19,19,dbl7ir1qugqz8nvp1vzn8im50,1,14.0,39.7,2025-04-05T11:20:05.230Z,2025-04-05T11:20:06Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5623852777,141,27.7,5623852781,213,5.95,5623852775,140,36.7,5623852771,155,,5623852779,212,25.2,5623852773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998579,224,1,1,19,20,dbl7ir1qugqz8nvp1vzn8im50,0,36.7,27.7,2025-04-05T11:20:06.558Z,2025-04-05T11:20:07Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5623852803,140,54.5,5623852809,213,6.21,5623852801,56,Center,5623852807,212,18.7,5623852805,141,25.6,5623852799,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998593,140,1,1,19,21,6wwwud48qahpwrfxs20334qk5,1,56.3,82.6,2025-04-05T11:20:07.202Z,2025-04-05T11:20:08Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5623852895,141,84.2,5623852891,56,Back,5623852899,213,3.06,5623852893,140,43.0,5623852897,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998609,141,1,1,19,22,6wwwud48qahpwrfxs20334qk5,1,43.0,84.2,2025-04-05T11:20:08.493Z,2025-04-05T11:20:09Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5623852981,3,,5623852985,140,54.7,5623852983,56,Left,5623852989,212,12.7,5623852987,141,79.3,5623852991,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998653,142,1,1,19,24,6wwwud48qahpwrfxs20334qk5,1,54.9,80.0,2025-04-05T11:20:09.821Z,2025-04-05T11:20:13Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5623853159,56,Left,5623853163,141,90.6,5623853161,140,61.4,5623853167,213,0.81,5623853165,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998629,225,43,1,19,26,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-05T11:20:12.350Z,2025-04-05T11:20:22Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5623853627,144,8,5623853059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998657,143,4,1,19,27,6wwwud48qahpwrfxs20334qk5,1,63.0,87.0,2025-04-05T11:20:13.731Z,2025-04-05T11:35:02Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5623853217,265,,5623853213,56,Left,5623853219,286,,5623853459,233,226,5623853211,13,,5623853215,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998661,226,4,1,19,27,dbl7ir1qugqz8nvp1vzn8im50,0,37.0,13.0,2025-04-05T11:20:13.732Z,2025-04-05T11:35:02Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5623853437,265,,5623853435,152,,5623853431,13,,5623853471,233,143,5623853433,56,Back,5623853439,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998833,144,1,1,19,45,6wwwud48qahpwrfxs20334qk5,1,56.4,95.3,2025-04-05T11:20:31.500Z,2025-04-05T11:20:33Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5623854139,152,,5623854147,212,18.4,5623854143,140,51.3,5623854149,213,4.42,5623854137,5,,5623854141,56,Center,5623854145,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998871,145,1,1,19,47,6wwwud48qahpwrfxs20334qk5,0,53.3,72.0,2025-04-05T11:20:33.502Z,2025-04-05T11:20:36Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5623854313,213,6.05,5623854307,140,72.5,5623854305,56,Center,5623854311,212,20.7,5623854309,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998893,227,1,1,19,50,dbl7ir1qugqz8nvp1vzn8im50,1,32.9,47.8,2025-04-05T11:20:36.734Z,2025-04-05T11:20:39Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5623854413,141,42.4,5623854415,212,7.3,5623854409,56,Back,5623854417,213,5.76,5623854411,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795998905,229,1,1,19,53,dbl7ir1qugqz8nvp1vzn8im50,1,43.0,35.1,2025-04-05T11:20:39.614Z,2025-04-05T11:20:41Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5623854493,141,20.7,5623854495,212,10.7,5623854489,56,Back,5623854497,213,5.14,5623854491,140,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
