id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2702060513,192,61,1,19,52,dbl7ir1qugqz8nvp1vzn8im50,0,40.8,5.8,2024-07-20T14:22:18.501Z,2024-07-20T14:22:18Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5110326269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060525,187,1,1,19,53,f1h34qp5zbfl489q8vnkhiq9s,0,60.6,94.6,2024-07-20T14:22:19.901Z,2024-07-20T14:22:21Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5110326319,140,69.6,5110326323,212,9.5,5110326321,141,95.2,5110326317,56,Left,5110326325,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060547,193,1,1,19,55,dbl7ir1qugqz8nvp1vzn8im50,1,29.2,3.1,2024-07-20T14:22:21.477Z,2024-07-20T14:22:23Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5110326405,141,3.2,5110326407,212,9.5,5110326409,213,0.01,5110326403,140,38.2,5110326401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060553,195,50,1,19,57,dbl7ir1qugqz8nvp1vzn8im50,1,36.2,4.8,2024-07-20T14:22:23.846Z,2024-07-20T14:22:26Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5110326431,56,Back,5110326433,286,,5110326509,233,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060565,188,7,1,19,57,f1h34qp5zbfl489q8vnkhiq9s,1,63.8,95.2,2024-07-20T14:22:23.847Z,2024-07-22T14:55:34Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5110326489,285,,5114568519,384,,5110326503,233,195,5110326487,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060567,189,61,1,19,59,f1h34qp5zbfl489q8vnkhiq9s,1,69.2,92.4,2024-07-20T14:22:25.466Z,2024-07-20T14:22:25Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5110326495,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060571,190,1,1,20,0,f1h34qp5zbfl489q8vnkhiq9s,1,64.5,90.2,2024-07-20T14:22:26.285Z,2024-07-20T14:22:27Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5110326525,56,Left,5110326527,140,67.5,5110326529,141,99.4,5110326531,212,7.0,5110326533,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060589,191,1,1,20,0,f1h34qp5zbfl489q8vnkhiq9s,1,67.5,99.4,2024-07-20T14:22:26.973Z,2024-07-20T14:22:30Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5110326593,140,73.7,5110326599,213,5.52,5110326591,56,Left,5110326595,141,90.2,5110326597,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060593,192,1,1,20,3,f1h34qp5zbfl489q8vnkhiq9s,0,74.1,91.1,2024-07-20T14:22:30.045Z,2024-07-20T14:22:30Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5110326625,212,4.6,5110326627,213,1.36,5110326623,141,97.7,5110326621,140,75.0,5110326619,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060601,196,1,1,20,4,dbl7ir1qugqz8nvp1vzn8im50,1,28.1,5.3,2024-07-20T14:22:30.565Z,2024-07-20T14:22:31Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5110326665,212,9.5,5110326667,213,2.75,5110326663,141,10.6,5110326661,140,19.7,5110326659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060617,197,1,1,20,5,dbl7ir1qugqz8nvp1vzn8im50,0,19.7,10.6,2024-07-20T14:22:31.429Z,2024-07-20T14:22:34Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5110326761,1,,5110326749,140,54.1,5110326759,213,0.44,5110326751,141,35.5,5110326745,157,,5110326755,212,39.9,5110326747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060645,193,1,1,20,8,f1h34qp5zbfl489q8vnkhiq9s,1,41.8,65.1,2024-07-20T14:22:34.830Z,2024-07-20T14:26:59Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5110326917,213,6.11,5110326915,212,16.7,5110326913,141,60.9,5110326911,140,57.5,5110326907,3,,5110326909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060647,194,1,1,20,10,f1h34qp5zbfl489q8vnkhiq9s,0,57.3,60.1,2024-07-20T14:22:36.662Z,2024-07-20T15:03:03Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5110326927,140,71.1,5110326925,56,Center,5110326923,155,,5110326929,141,51.4,5110326931,212,15.7,5110326933,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060667,198,1,1,20,11,dbl7ir1qugqz8nvp1vzn8im50,1,27.8,46.4,2024-07-20T14:22:37.445Z,2024-07-20T14:22:41Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5110327029,140,53.6,5110327031,141,41.9,5110327033,212,27.3,5110327027,56,Center,5110327025,3,,5110327035,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060673,199,3,1,20,13,dbl7ir1qugqz8nvp1vzn8im50,0,60.7,37.8,2024-07-20T14:22:39.341Z,2024-07-22T14:56:29Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5110327047,56,Center,5110327201,233,209,5110327049,286,,5114568597,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702062315,209,7,1,20,13,f1h34qp5zbfl489q8vnkhiq9s,0,39.3,62.2,2024-07-20T14:22:39.342Z,2024-07-22T14:56:42Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5110341809,56,Back,5114568621,385,,5110341811,285,,5110341817,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702063513,266,3,1,20,14,dbl7ir1qugqz8nvp1vzn8im50,0,55.8,48.3,2024-07-20T14:22:40.299Z,2024-07-22T14:56:45Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5110342877,56,Center,5114568623,464,,5110342879,286,,5110342949,233,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060663,195,7,1,20,14,f1h34qp5zbfl489q8vnkhiq9s,0,44.2,51.7,2024-07-20T14:22:40.300Z,2024-07-22T14:56:34Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5110327051,233,266,5110327009,56,Back,5110327011,285,,5114568619,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060679,200,4,1,20,16,dbl7ir1qugqz8nvp1vzn8im50,1,57.7,35.4,2024-07-20T14:22:43.046Z,2024-07-20T14:22:44Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5110327115,286,,5110327139,233,196,5110327113,265,,5110327111,152,,5110327107,13,,5110327109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060683,196,4,1,20,16,f1h34qp5zbfl489q8vnkhiq9s,0,42.3,64.6,2024-07-20T14:22:43.047Z,2024-07-20T14:22:44Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5110327129,13,,5110327135,265,,5110327143,233,200,5110327137,285,,5110327131,56,Back,5110327133,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060715,201,1,1,20,24,dbl7ir1qugqz8nvp1vzn8im50,1,53.0,36.9,2024-07-20T14:22:50.070Z,2024-07-20T14:22:50Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5110327315,152,,5110327317,56,Center,5110327313,5,,5110327319,140,60.0,5110327325,213,5.81,5110327323,212,8.3,5110327321,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060731,202,1,1,20,24,dbl7ir1qugqz8nvp1vzn8im50,1,60.0,31.3,2024-07-20T14:22:50.774Z,2024-07-20T14:22:52Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5110327401,213,2.43,5110327397,141,36.1,5110327389,56,Center,5110327393,140,56.4,5110327399,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060753,203,1,1,20,26,dbl7ir1qugqz8nvp1vzn8im50,1,56.6,36.7,2024-07-20T14:22:52.774Z,2024-07-20T14:22:56Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5110327541,56,Center,5110327549,213,4.51,5110327543,140,54.7,5110327547,212,9.9,5110327545,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060759,204,1,1,20,29,dbl7ir1qugqz8nvp1vzn8im50,1,54.7,22.5,2024-07-20T14:22:55.910Z,2024-07-20T14:22:56Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5110327585,140,59.1,5110327587,141,33.4,5110327591,213,1.01,5110327583,56,Center,5110327589,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060777,205,1,1,20,30,dbl7ir1qugqz8nvp1vzn8im50,1,58.8,34.5,2024-07-20T14:22:56.838Z,2024-07-20T14:22:59Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5110327663,56,Center,5110327669,212,8.8,5110327665,140,54.9,5110327667,141,23.1,5110327671,213,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060789,206,1,1,20,33,dbl7ir1qugqz8nvp1vzn8im50,1,53.8,27.9,2024-07-20T14:22:59.574Z,2024-07-20T14:23:01Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5110327703,213,2.30,5110327701,212,16.3,5110327699,141,45.7,5110327697,140,43.4,5110327695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060813,207,1,1,20,34,dbl7ir1qugqz8nvp1vzn8im50,1,43.4,45.7,2024-07-20T14:23:00.934Z,2024-07-20T14:23:04Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5110327859,56,Back,5110327863,141,70.9,5110327861,140,46.1,5110327865,212,17.4,5110327867,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060831,208,1,1,20,38,dbl7ir1qugqz8nvp1vzn8im50,1,54.4,71.5,2024-07-20T14:23:04.230Z,2024-07-20T14:23:06Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5110327929,212,23.3,5110327923,56,Left,5110327927,141,96.2,5110327925,140,69.8,5110327931,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060845,209,1,1,20,40,dbl7ir1qugqz8nvp1vzn8im50,1,72.3,96.6,2024-07-20T14:23:06.759Z,2024-07-20T14:23:10Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5110328017,140,68.0,5110328015,56,Left,5110328021,212,9.3,5110328023,213,4.20,5110328019,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060847,197,45,1,20,43,f1h34qp5zbfl489q8vnkhiq9s,0,29.5,18.1,2024-07-20T14:23:10.023Z,2024-07-20T14:23:13Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5110328155,233,210,5110328029,285,,5110328027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060863,210,3,1,20,43,dbl7ir1qugqz8nvp1vzn8im50,1,70.5,81.9,2024-07-20T14:23:10.023Z,2024-07-22T14:57:08Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5110328139,286,,5114568653,464,,5110328145,233,197,5110328137,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060875,211,1,1,20,46,dbl7ir1qugqz8nvp1vzn8im50,1,76.5,72.7,2024-07-20T14:23:12.374Z,2024-07-20T14:23:14Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5110328193,141,81.2,5110328191,140,88.4,5110328197,213,0.43,5110328189,56,Left,5110328195,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060883,212,1,1,20,48,dbl7ir1qugqz8nvp1vzn8im50,0,92.7,80.3,2024-07-20T14:23:14.855Z,2024-07-22T14:57:15Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5114568665,72,,5110328223,140,92.4,5110328229,213,4.69,5110328221,56,Center,5114568663,224,,5110328227,212,12.4,5110328225,141,62.0,5110328217,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060887,198,12,1,20,48,f1h34qp5zbfl489q8vnkhiq9s,1,8.3,33.8,2024-07-20T14:23:15.023Z,2024-07-20T14:23:16Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5110328267,167,,5110328251,213,3.98,5110328249,212,13.6,5110328243,56,Back,5110328247,141,18.9,5110328245,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060891,199,6,1,20,49,f1h34qp5zbfl489q8vnkhiq9s,0,1.6,23.6,2024-07-20T14:23:15.586Z,2024-07-22T14:57:27Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5110328301,73,,5110328345,233,213,5110328299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702060893,213,6,1,20,49,dbl7ir1qugqz8nvp1vzn8im50,1,98.4,76.4,2024-07-20T14:23:15.586Z,2024-07-20T14:46:44Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5110328317,233,199,5110328273,73,,5110328271,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702061067,215,1,1,21,16,dbl7ir1qugqz8nvp1vzn8im50,0,99.5,99.5,2024-07-20T14:23:42.552Z,2024-07-22T14:57:23Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5110329211,1,,5110329193,6,,5110329207,212,33.6,5110329201,56,Center,5114568669,20,,5110329209,213,4.66,5110329199,223,,5110329205,141,50.1,5110329189,2,,5110329197,155,5110329203,140,,,,,,,,,,97.8,,,,,,,,,,,,,,,,
2702061079,200,4,1,21,21,f1h34qp5zbfl489q8vnkhiq9s,1,3.8,46.6,2024-07-20T14:23:47.375Z,2024-07-20T14:23:59Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5110329289,56,Back,5110329351,233,216,5110329285,13,,5110329291,152,,5110329287,294,,5110329293,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702061081,216,4,1,21,21,dbl7ir1qugqz8nvp1vzn8im50,0,96.2,53.4,2024-07-20T14:23:47.376Z,2024-07-20T14:24:08Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5110330145,294,,5110329331,152,,5110329355,233,200,5110329335,286,,5110329329,56,Center,5110329327,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702061265,201,1,1,21,42,f1h34qp5zbfl489q8vnkhiq9s,1,7.3,46.6,2024-07-20T14:24:08.833Z,2024-07-20T14:24:12Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5110330347,141,80.8,5110330339,5,,5110330345,140,5.5,5110330351,213,1.65,5110330349,212,23.3,5110330343,56,Back,5110330341,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702061281,202,1,1,21,46,f1h34qp5zbfl489q8vnkhiq9s,0,5.5,81.0,2024-07-20T14:24:12.545Z,2024-07-20T14:24:14Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5110330429,157,,5110330431,56,Back,5110330433,140,49.6,5110330439,213,0.29,5110330441,1,,5110330437,212,48.3,5110330435,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702061283,203,5,1,21,48,f1h34qp5zbfl489q8vnkhiq9s,0,47.1,101.3,2024-07-20T14:24:14.720Z,2024-07-20T14:24:29Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5110330443,56,Back,5110330971,233,217,5110330445,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702061363,217,5,1,21,48,dbl7ir1qugqz8nvp1vzn8im50,1,52.9,-1.3,2024-07-20T14:24:14.720Z,2024-07-20T14:46:49Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5110330927,56,Right,5110330951,233,203,5110330929,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702061371,218,1,1,22,2,dbl7ir1qugqz8nvp1vzn8im50,1,67.4,0.0,2024-07-20T14:24:28.345Z,2024-07-20T14:24:29Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5110330979,107,,5110330985,141,12.3,5110330987,212,9.0,5110330989,213,1.54,5110330981,56,Right,5110330983,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702061407,219,1,1,22,3,dbl7ir1qugqz8nvp1vzn8im50,1,67.7,12.3,2024-07-20T14:24:29.417Z,2024-07-20T14:24:33Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5110331205,140,63.1,5110331207,141,5.0,5110331209,212,6.9,5110331203,56,Right,5110331211,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702061503,220,1,1,22,7,dbl7ir1qugqz8nvp1vzn8im50,1,56.7,11.1,2024-07-20T14:24:33.113Z,2024-07-20T14:24:49Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5110331729,141,20.0,5110331733,213,2.88,5110331731,212,23.7,5110331725,56,Back,5110331727,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702061517,221,1,1,22,23,dbl7ir1qugqz8nvp1vzn8im50,1,31.4,29.7,2024-07-20T14:24:49.770Z,2024-07-20T14:24:51Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5110331805,141,38.9,5110331807,212,10.1,5110331801,56,Back,5110331809,213,0.67,5110331803,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702061529,222,1,1,22,25,dbl7ir1qugqz8nvp1vzn8im50,1,38.9,38.9,2024-07-20T14:24:51.354Z,2024-07-20T14:24:52Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5110331869,212,19.0,5110331863,56,Back,5110331867,141,59.9,5110331871,213,2.29,5110331865,140,27.0,5110331887,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702061547,223,1,1,22,27,dbl7ir1qugqz8nvp1vzn8im50,1,27.0,59.9,2024-07-20T14:24:53.930Z,2024-07-20T14:24:55Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5110331949,213,4.81,5110331943,140,29.1,5110331941,56,Back,5110331947,212,22.0,5110331945,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702061577,224,1,1,22,29,dbl7ir1qugqz8nvp1vzn8im50,1,29.3,28.0,2024-07-20T14:24:55.514Z,2024-07-20T14:24:58Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5110332107,212,9.6,5110332105,141,40.3,5110332109,213,1.07,5110332103,140,33.7,5110332101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702061597,225,1,1,22,32,dbl7ir1qugqz8nvp1vzn8im50,1,30.9,40.0,2024-07-20T14:24:58.650Z,2024-07-20T14:25:01Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5110332251,213,1.44,5110332249,212,14.9,5110332243,56,Back,5110332247,141,61.8,5110332245,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702061605,226,1,1,22,35,dbl7ir1qugqz8nvp1vzn8im50,1,39.3,69.4,2024-07-20T14:25:01.450Z,2024-07-20T14:25:03Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5110332319,56,Left,5110332323,141,97.2,5110332321,140,58.3,5110332325,212,27.5,5110332327,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702061611,227,1,1,22,37,dbl7ir1qugqz8nvp1vzn8im50,0,58.3,97.2,2024-07-20T14:25:03.450Z,2024-07-20T14:25:04Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5110332367,213,0.26,5110332365,212,9.6,5110332359,56,Left,5110332363,141,100.0,5110332361,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702061637,205,5,1,22,38,f1h34qp5zbfl489q8vnkhiq9s,1,35.2,-1.4,2024-07-20T14:25:04.152Z,2024-07-20T14:46:49Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5110332511,347,,5110332509,56,Back,5110332553,233,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702061613,228,5,1,22,38,dbl7ir1qugqz8nvp1vzn8im50,0,64.8,101.4,2024-07-20T14:25:04.152Z,2024-07-20T14:25:11Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5110332369,56,Left,5110332569,233,205,5110332371,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702061641,206,27,1,22,42,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-07-20T14:25:08.143Z,2024-07-20T14:25:14Z,,,,,5110332533,201,,5110332631,233,229,5110332535,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702061653,229,27,1,22,42,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-07-20T14:25:08.143Z,2024-07-20T14:25:42Z,,,,,5110332615,201,,5110332635,233,206,5110332617,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702062089,207,28,1,24,1,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-07-20T14:26:27.930Z,2024-07-20T14:46:52Z,,,,,5110379411,233,231,5110334973,55,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702062129,231,28,1,24,1,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-07-20T14:26:27.930Z,2024-07-20T14:46:53Z,,,,,5110379415,233,207,5110335177,55,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702062189,208,1,1,24,13,f1h34qp5zbfl489q8vnkhiq9s,0,37.5,0.0,2024-07-20T14:26:39.077Z,2024-07-20T14:26:41Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5110335441,140,62.1,5110335449,1,,5110335437,107,,5110335443,141,11.3,5110335439,56,Right,5110335447,213,0.34,5110335445,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702062191,232,8,1,24,16,dbl7ir1qugqz8nvp1vzn8im50,1,40.9,94.5,2024-07-20T14:26:42.142Z,2024-07-22T14:59:24Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5110335451,56,Back,5110335457,15,,5114569081,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702062241,234,1,1,24,18,dbl7ir1qugqz8nvp1vzn8im50,1,31.0,80.8,2024-07-20T14:26:44.573Z,2024-07-20T14:26:49Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5110335663,56,Back,5110335669,212,28.1,5110335667,141,58.8,5110335671,213,3.70,5110335665,140,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702062263,235,1,1,24,23,dbl7ir1qugqz8nvp1vzn8im50,1,12.1,58.4,2024-07-20T14:26:49.822Z,2024-07-20T14:26:53Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5110335799,56,Back,5110335805,212,13.2,5110335807,213,5.93,5110335803,141,51.6,5110335801,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702062295,236,1,1,24,26,dbl7ir1qugqz8nvp1vzn8im50,1,23.9,51.6,2024-07-20T14:26:53.053Z,2024-07-20T14:26:58Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5110335969,140,28.1,5110335975,213,1.19,5110335973,212,11.9,5110335967,56,Back,5110335971,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702062309,237,1,1,24,32,dbl7ir1qugqz8nvp1vzn8im50,1,35.9,68.4,2024-07-20T14:26:58.526Z,2024-07-20T14:27:00Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5110336099,212,26.9,5110336093,56,Left,5110336097,141,96.2,5110336095,140,54.1,5110336101,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702062331,238,1,1,24,34,dbl7ir1qugqz8nvp1vzn8im50,1,54.2,96.2,2024-07-20T14:27:00.750Z,2024-07-20T14:27:04Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5110336215,141,97.2,5110336217,212,9.7,5110336219,213,0.07,5110336211,56,Left,5110336213,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
