id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2751341705,180,5,1,17,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.3,101.8,2024-11-24T15:17:57.048Z,2024-11-24T15:54:50Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5380477181,233,161,5380477119,56,Left,5380477121,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341795,181,1,1,17,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.0,100.0,2024-11-24T15:18:05.903Z,2024-11-24T15:18:09Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5380477577,212,21.3,5380477571,56,Back,5380477579,213,3.54,5380477575,141,89.1,5380477573,140,49.3,5380477581,1,,5380477569,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341933,182,1,1,17,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.7,86.2,2024-11-24T15:18:09.391Z,2024-11-24T15:18:14Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5380478183,56,Back,5380478185,140,39.4,5380478189,212,13.1,5380478187,141,68.7,5380478191,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341993,183,1,1,17,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,42.9,62.6,2024-11-24T15:18:14.007Z,2024-11-24T15:18:16Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5380478389,140,81.9,5380478385,155,,5380478395,213,0.10,5380478393,212,41.1,5380478391,141,68.4,5380478387,56,Center,5380478397,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751342021,162,12,1,17,32,f1h34qp5zbfl489q8vnkhiq9s,1,26.8,42.2,2024-11-24T15:18:16.877Z,2024-11-24T15:18:19Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5380478507,56,Back,5380478513,212,17.2,5380478515,213,3.41,5380478509,140,11.0,5380478511,141,35.5,5380478557,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751342235,164,1,1,17,35,f1h34qp5zbfl489q8vnkhiq9s,1,11.0,35.5,2024-11-24T15:18:19.624Z,2024-11-24T15:18:27Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5380479717,141,36.8,5380479703,123,,5380479727,213,0.06,5380479705,56,Back,5380479711,140,24.9,5380479721,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751342247,187,83,1,17,41,aqtkb4mgrz8c6iqfufj6qjbv9,0,79.3,77.5,2024-11-24T15:18:26.048Z,2024-11-24T15:48:31Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5380480271,399,7wo1hk736v1xhovvu2t2trw89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751342259,165,1,1,17,42,f1h34qp5zbfl489q8vnkhiq9s,1,31.4,20.6,2024-11-24T15:18:26.797Z,2024-11-24T15:18:27Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5380479841,56,Back,5380479849,212,16.4,5380479845,141,23.9,5380479843,140,15.9,5380479853,213,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751342281,166,1,1,17,43,f1h34qp5zbfl489q8vnkhiq9s,1,15.9,23.9,2024-11-24T15:18:27.768Z,2024-11-24T15:18:29Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5380479955,141,11.2,5380479953,140,20.1,5380479951,56,Back,5380479957,212,9.7,5380479959,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751342341,167,1,1,17,45,f1h34qp5zbfl489q8vnkhiq9s,1,20.1,11.2,2024-11-24T15:18:30.142Z,2024-11-24T15:18:53Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5380480227,141,21.1,5380480229,212,9.4,5380480225,140,26.4,5380480223,56,Back,5380480231,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751342389,168,1,1,17,47,f1h34qp5zbfl489q8vnkhiq9s,1,26.4,21.1,2024-11-24T15:18:31.709Z,2024-11-24T15:18:33Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5380480479,56,Back,5380480485,212,14.9,5380480483,141,26.2,5380480481,140,12.6,5380480487,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751342443,169,1,1,17,49,f1h34qp5zbfl489q8vnkhiq9s,1,12.6,26.2,2024-11-24T15:18:33.639Z,2024-11-24T15:18:36Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5380480747,155,,5380480759,141,87.3,5380480751,196,,5380480753,56,Back,5380480769,1,,5380480763,212,42.7,5380480757,140,22.0,5380480767,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751342493,170,1,1,17,51,f1h34qp5zbfl489q8vnkhiq9s,1,22.0,87.3,2024-11-24T15:18:35.974Z,2024-11-24T15:18:38Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5380481063,56,Back,5380481065,140,27.1,5380481069,212,14.4,5380481067,141,67.7,5380481071,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751342551,171,1,1,17,53,f1h34qp5zbfl489q8vnkhiq9s,1,28.6,73.5,2024-11-24T15:18:38.086Z,2024-11-24T15:18:41Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5380481379,213,2.59,5380481377,212,18.6,5380481371,56,Back,5380481373,140,13.5,5380481375,141,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751342575,172,1,1,17,56,f1h34qp5zbfl489q8vnkhiq9s,0,18.1,81.6,2024-11-24T15:18:41.046Z,2024-11-24T15:18:42Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5380481487,56,Back,5380481489,140,40.1,5380481493,212,23.1,5380481495,213,6.27,5380481491,141,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751342669,189,1,1,17,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.1,21.8,2024-11-24T15:18:43.769Z,2024-11-24T15:18:48Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5380482039,141,17.7,5380482043,212,17.2,5380482033,56,Back,5380482035,140,38.9,5380482047,213,3.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751342763,190,1,1,18,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.9,22.2,2024-11-24T15:18:47.896Z,2024-11-24T15:18:52Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5380482555,141,36.9,5380482553,140,56.4,5380482557,212,15.7,5380482551,56,Center,5380482559,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751342805,191,1,1,18,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.0,51.3,2024-11-24T15:18:52.272Z,2024-11-24T15:18:54Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5380482785,56,Back,5380482789,140,42.5,5380482791,141,84.5,5380482795,213,2.06,5380482793,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751342933,192,1,1,18,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.6,83.8,2024-11-24T15:18:54.281Z,2024-11-24T15:19:00Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5380483495,212,21.9,5380483493,141,54.2,5380483491,140,34.5,5380483497,213,4.31,5380483489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751342983,193,1,1,18,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.0,45.1,2024-11-24T15:19:01.184Z,2024-11-24T15:19:02Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5380483747,212,34.3,5380483751,1,,5380483741,56,Right,5380483749,213,5.42,5380483745,141,6.8,5380483743,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751343039,194,1,1,18,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.2,6.8,2024-11-24T15:19:02.648Z,2024-11-24T15:19:05Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5380484031,56,Center,5380484039,213,1.96,5380484035,141,27.3,5380484033,140,51.8,5380484037,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751343133,195,1,1,18,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.3,36.6,2024-11-24T15:19:05.312Z,2024-11-24T15:19:08Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5380484489,56,Back,5380484491,140,45.4,5380484499,1,,5380484495,212,37.5,5380484493,141,89.1,5380484497,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751343183,196,1,1,18,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.7,88.1,2024-11-24T15:19:08.752Z,2024-11-24T15:19:11Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5380484799,56,Left,5380484805,212,11.6,5380484803,141,95.3,5380484801,140,57.7,5380484809,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751343203,197,1,1,18,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.6,91.7,2024-11-24T15:19:11.672Z,2024-11-24T15:19:12Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5380484911,140,56.6,5380484917,213,4.90,5380484909,56,Left,5380484915,212,5.7,5380484913,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751343213,198,1,1,18,28,aqtkb4mgrz8c6iqfufj6qjbv9,0,56.7,83.3,2024-11-24T15:19:12.625Z,2024-11-24T15:19:16Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5380484977,140,57.9,5380485383,236,,5380485385,233,173,5380484983,213,1.08,5380485389,286,,5380484981,212,2.7,5380484979,141,86.8,5380484975,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751343277,173,74,1,18,28,f1h34qp5zbfl489q8vnkhiq9s,1,48.1,28.7,2024-11-24T15:19:12.626Z,2024-11-24T15:52:59Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5380485369,285,,5380485367,56,Back,5380485433,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751343365,199,61,1,18,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.1,91.4,2024-11-24T15:19:17.376Z,2024-11-24T15:57:46Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5380485711,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751343411,174,5,1,18,34,f1h34qp5zbfl489q8vnkhiq9s,1,46.9,-1.2,2024-11-24T15:19:18.798Z,2024-11-24T15:54:50Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5380485957,347,,5380485953,56,Back,5380486045,233,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751343383,200,5,1,18,34,aqtkb4mgrz8c6iqfufj6qjbv9,0,53.1,101.2,2024-11-24T15:19:18.798Z,2024-11-24T15:54:51Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5380485817,56,Left,5380486067,233,174,5380485821,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751343543,175,1,1,18,38,f1h34qp5zbfl489q8vnkhiq9s,1,46.4,0.0,2024-11-24T15:19:22.718Z,2024-11-24T15:19:26Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5380486689,140,54.5,5380486685,107,,5380486695,213,0.78,5380486693,212,12.0,5380486691,141,11.3,5380486687,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751343631,176,1,1,18,41,f1h34qp5zbfl489q8vnkhiq9s,1,58.0,16.7,2024-11-24T15:19:26.150Z,2024-11-24T15:19:30Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5380487173,56,Back,5380487175,140,37.5,5380487179,212,35.2,5380487177,141,57.6,5380487181,213,2.23,5380487183,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751343741,177,1,1,18,46,f1h34qp5zbfl489q8vnkhiq9s,1,37.9,62.0,2024-11-24T15:19:30.637Z,2024-11-24T15:19:36Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5380487837,212,23.3,5380487833,140,29.4,5380487835,141,30.4,5380487839,213,4.32,5380487831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751343873,178,1,1,18,52,f1h34qp5zbfl489q8vnkhiq9s,1,33.2,33.5,2024-11-24T15:19:36.422Z,2024-11-24T15:19:42Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5380488619,212,24.0,5380488621,213,2.65,5380488613,56,Back,5380488615,140,13.1,5380488617,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751343945,179,1,1,18,58,f1h34qp5zbfl489q8vnkhiq9s,1,18.9,47.6,2024-11-24T15:19:42.742Z,2024-11-24T15:19:47Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5380488981,56,Back,5380488987,212,21.3,5380488989,213,5.62,5380488985,141,28.4,5380488983,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751343985,180,1,1,19,2,f1h34qp5zbfl489q8vnkhiq9s,1,40.0,31.4,2024-11-24T15:19:46.974Z,2024-11-24T15:19:49Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5380489193,213,5.51,5380489191,212,21.6,5380489189,141,9.1,5380489187,140,54.7,5380489185,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751344001,181,1,1,19,4,f1h34qp5zbfl489q8vnkhiq9s,1,54.4,9.4,2024-11-24T15:19:49.078Z,2024-11-24T15:19:50Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5380489261,212,8.2,5380489263,213,0.64,5380489257,140,60.7,5380489259,141,16.6,5380489255,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751344033,182,1,1,19,6,f1h34qp5zbfl489q8vnkhiq9s,1,60.7,16.6,2024-11-24T15:19:50.238Z,2024-11-24T15:19:51Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5380489423,212,14.8,5380489425,213,3.39,5380489421,141,11.3,5380489419,140,47.0,5380489417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751344069,183,1,1,19,7,f1h34qp5zbfl489q8vnkhiq9s,1,47.0,11.3,2024-11-24T15:19:51.286Z,2024-11-24T15:19:53Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5380489637,212,16.5,5380489631,56,Back,5380489639,213,1.53,5380489635,141,35.6,5380489633,140,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751344105,184,1,1,19,8,f1h34qp5zbfl489q8vnkhiq9s,1,47.6,35.6,2024-11-24T15:19:52.894Z,2024-11-24T15:19:54Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5380489811,140,32.7,5380489821,213,3.62,5380489813,141,23.6,5380489817,212,17.6,5380489809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751344169,185,1,1,19,10,f1h34qp5zbfl489q8vnkhiq9s,1,32.7,23.6,2024-11-24T15:19:54.382Z,2024-11-24T15:19:58Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5380490179,212,19.9,5380490177,141,52.4,5380490173,56,Back,5380490175,140,29.3,5380490181,213,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751344253,186,1,1,19,14,f1h34qp5zbfl489q8vnkhiq9s,0,36.0,58.5,2024-11-24T15:19:58.534Z,2024-11-24T15:22:23Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5380490731,1,,5380490729,213,0.44,5380490721,56,Left,5380490727,212,35.4,5380490723,140,66.5,5380490725,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751344261,187,43,1,19,18,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-11-24T15:20:02.895Z,2024-11-24T15:22:24Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5380490773,56,Left,5380508335,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751344377,202,1,1,19,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,19.5,9.7,2024-11-24T15:20:04.553Z,2024-11-24T15:20:08Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5380491319,212,22.1,5380491321,213,2.36,5380491315,140,4.5,5380491313,56,Back,5380491317,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751344471,203,1,1,19,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,4.2,27.0,2024-11-24T15:20:08.393Z,2024-11-24T15:20:13Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5380491847,157,,5380491859,1,,5380491851,140,58.4,5380491853,141,44.8,5380491855,212,58.2,5380491849,56,Center,5380491857,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751344547,204,1,1,19,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.3,34.2,2024-11-24T15:20:13.465Z,2024-11-24T15:20:17Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5380492265,141,16.5,5380492263,140,74.5,5380492261,56,Right,5380492267,212,20.8,5380492269,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751344579,205,1,1,19,33,aqtkb4mgrz8c6iqfufj6qjbv9,0,82.4,7.3,2024-11-24T15:20:17.377Z,2024-11-24T15:20:19Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5380492435,155,,5380492445,213,1.16,5380492443,212,33.7,5380492433,2,,5380492441,141,52.7,5380492439,140,95.2,5380492437,56,Center,5380492447,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751344785,189,1,1,19,40,f1h34qp5zbfl489q8vnkhiq9s,1,12.8,47.0,2024-11-24T15:20:24.375Z,2024-11-24T15:20:28Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5380493537,140,29.9,5380493547,213,6.09,5380493533,56,Back,5380493543,212,18.3,5380493541,141,41.9,5380493527,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751344827,190,1,1,19,43,f1h34qp5zbfl489q8vnkhiq9s,1,29.9,41.9,2024-11-24T15:20:27.670Z,2024-11-24T15:20:30Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5380493717,141,15.2,5380493719,212,19.3,5380493721,213,5.06,5380493715,140,36.2,5380493713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751344913,191,1,1,19,45,f1h34qp5zbfl489q8vnkhiq9s,1,36.2,15.2,2024-11-24T15:20:29.823Z,2024-11-24T15:20:33Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5380494155,212,10.9,5380494153,141,31.0,5380494151,140,37.7,5380494157,213,1.43,5380494149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751344969,192,1,1,19,48,f1h34qp5zbfl489q8vnkhiq9s,1,39.1,34.1,2024-11-24T15:20:33.006Z,2024-11-24T15:20:36Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5380494535,141,17.2,5380494533,140,40.9,5380494531,56,Back,5380494539,213,4.88,5380494537,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751345059,193,1,1,19,51,f1h34qp5zbfl489q8vnkhiq9s,1,42.5,19.3,2024-11-24T15:20:35.846Z,2024-11-24T15:20:40Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5380495061,213,2.74,5380495059,212,19.7,5380495057,141,30.7,5380495053,56,Back,5380495055,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751345075,194,1,1,19,56,f1h34qp5zbfl489q8vnkhiq9s,1,25.2,29.3,2024-11-24T15:20:40.382Z,2024-11-24T15:20:41Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5380495141,56,Back,5380495143,140,37.2,5380495145,141,34.6,5380495151,213,0.28,5380495147,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751345127,195,1,1,19,57,f1h34qp5zbfl489q8vnkhiq9s,1,37.2,34.6,2024-11-24T15:20:41.454Z,2024-11-24T15:20:44Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5380495457,140,46.4,5380495459,141,22.3,5380495455,56,Back,5380495461,212,12.8,5380495463,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751345163,196,1,1,20,0,f1h34qp5zbfl489q8vnkhiq9s,1,48.7,23.5,2024-11-24T15:20:44.438Z,2024-11-24T15:20:47Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5380495753,140,63.1,5380495755,141,29.8,5380495759,213,0.28,5380495757,212,15.7,5380495751,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751345239,197,1,1,20,2,f1h34qp5zbfl489q8vnkhiq9s,1,60.1,31.3,2024-11-24T15:20:47.055Z,2024-11-24T15:20:50Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5380496131,212,23.5,5380496133,213,3.25,5380496123,56,Back,5380496129,141,27.5,5380496127,140,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751345331,198,1,1,20,5,f1h34qp5zbfl489q8vnkhiq9s,1,41.0,29.3,2024-11-24T15:20:49.918Z,2024-11-24T15:20:54Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5380496653,141,59.7,5380496655,212,24.2,5380496647,56,Back,5380496657,213,2.11,5380496649,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751345373,199,1,1,20,9,f1h34qp5zbfl489q8vnkhiq9s,1,39.1,61.5,2024-11-24T15:20:53.958Z,2024-11-24T15:20:56Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5380496889,56,Center,5380496891,140,61.1,5380496897,213,0.25,5380496895,212,23.8,5380496893,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751345393,200,1,1,20,11,f1h34qp5zbfl489q8vnkhiq9s,1,61.1,70.2,2024-11-24T15:20:56.126Z,2024-11-24T15:21:00Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5380497019,56,Back,5380497021,140,28.3,5380497555,1,,5380497023,141,81.3,5380497025,212,35.3,5380497097,156,,5380497027,213,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751345535,201,1,1,20,16,f1h34qp5zbfl489q8vnkhiq9s,1,28.0,88.8,2024-11-24T15:21:00.526Z,2024-11-24T15:21:03Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5380497853,140,11.3,5380497855,141,67.8,5380497859,213,3.83,5380497851,56,Back,5380497857,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751345601,202,1,1,20,19,f1h34qp5zbfl489q8vnkhiq9s,0,12.0,67.1,2024-11-24T15:21:04.190Z,2024-11-24T15:21:06Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5380498261,1,,5380498259,213,0.65,5380498251,56,Back,5380498257,212,37.9,5380498249,155,,5380498253,140,40.7,5380498255,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751345607,203,5,1,20,21,f1h34qp5zbfl489q8vnkhiq9s,0,39.1,101.2,2024-11-24T15:21:06.045Z,2024-11-24T15:54:51Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5380498285,347,,5380498283,56,Back,5380500281,233,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751345961,206,5,1,20,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.9,-1.2,2024-11-24T15:21:06.045Z,2024-11-24T15:54:51Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5380500211,347,,5380500223,233,203,5380500209,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751346035,207,1,1,20,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.8,0.0,2024-11-24T15:21:21.443Z,2024-11-24T15:21:24Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5380500543,56,Right,5380500545,140,62.6,5380500549,212,13.8,5380500541,107,,5380500551,213,1.98,5380500547,141,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751346085,208,1,1,20,40,aqtkb4mgrz8c6iqfufj6qjbv9,0,61.8,14.1,2024-11-24T15:21:24.778Z,2024-11-24T15:21:26Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5380500771,213,6.20,5380500761,155,,5380500767,141,10.6,5380500769,212,30.3,5380500765,140,90.6,5380500763,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751346133,204,1,1,20,42,f1h34qp5zbfl489q8vnkhiq9s,1,14.5,78.2,2024-11-24T15:21:26.998Z,2024-11-24T15:21:28Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5380501075,140,22.9,5380501073,56,Back,5380501071,157,,5380501077,141,82.5,5380501079,212,9.3,5380501081,213,0.32,5380501083,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
