id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2705201433,218,1,1,25,30,ajtb177oqwawkdwbqhldmq6mx,1,35.6,32.4,2024-08-02T17:25:51.047Z,2024-08-02T17:25:55Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5127874651,141,56.4,5127874653,212,16.4,5127874649,140,33.9,5127874647,56,Back,5127874655,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201449,219,1,1,25,34,ajtb177oqwawkdwbqhldmq6mx,1,37.1,63.3,2024-08-02T17:25:54.887Z,2024-08-02T17:25:58Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,5127874757,56,Back,5127874761,141,66.6,5127874763,212,11.4,5127874765,213,0.20,5127874759,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201473,220,1,1,25,38,ajtb177oqwawkdwbqhldmq6mx,1,47.0,64.9,2024-08-02T17:25:58.239Z,2024-08-02T17:26:01Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5127874915,212,22.0,5127874913,141,32.5,5127874909,56,Back,5127874911,140,46.9,5127874917,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201487,221,1,1,25,41,ajtb177oqwawkdwbqhldmq6mx,1,46.9,32.5,2024-08-02T17:26:01.656Z,2024-08-02T17:26:03Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5127874993,141,42.7,5127874991,140,67.9,5127874995,212,23.1,5127874989,56,Center,5127874997,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201497,222,1,1,25,43,ajtb177oqwawkdwbqhldmq6mx,1,67.9,42.7,2024-08-02T17:26:03.231Z,2024-08-02T17:26:04Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,5127875041,56,Center,5127875049,213,2.86,5127875043,140,58.6,5127875047,212,10.2,5127875045,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201563,223,1,1,25,44,ajtb177oqwawkdwbqhldmq6mx,1,58.6,46.9,2024-08-02T17:26:04.239Z,2024-08-02T17:26:13Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5127875379,212,12.6,5127875373,56,Center,5127875375,140,68.5,5127875377,141,57.5,5127875381,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201557,218,83,1,25,52,7gkglopz9cjsysn2u6sbhuvc5,0,40.9,30.9,2024-08-02T17:26:12.217Z,2024-08-02T17:45:58Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5127917067,399,as7qhgi67gngq0nb3zmwg8jro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201571,224,1,1,25,52,ajtb177oqwawkdwbqhldmq6mx,1,65.3,61.2,2024-08-02T17:26:13.096Z,2024-08-02T17:26:14Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,5127875417,56,Center,5127875423,212,12.0,5127875421,141,70.0,5127875425,213,2.62,5127875419,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201583,225,1,1,25,54,ajtb177oqwawkdwbqhldmq6mx,1,55.4,70.0,2024-08-02T17:26:14.495Z,2024-08-02T17:26:16Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5127875483,56,Center,5127875485,140,50.1,5127875489,212,10.6,5127875491,213,4.16,5127875487,141,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201595,226,1,1,25,55,ajtb177oqwawkdwbqhldmq6mx,1,50.1,56.7,2024-08-02T17:26:15.847Z,2024-08-02T17:26:18Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,5127875537,213,0.60,5127875533,141,67.9,5127875529,56,Center,5127875531,140,60.6,5127875535,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201607,227,1,1,25,57,ajtb177oqwawkdwbqhldmq6mx,1,61.9,67.9,2024-08-02T17:26:17.903Z,2024-08-02T17:26:19Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,5127875583,141,66.9,5127875581,140,73.4,5127875579,56,Center,5127875585,212,12.1,5127875587,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201623,228,1,1,25,59,ajtb177oqwawkdwbqhldmq6mx,0,75.4,71.4,2024-08-02T17:26:19.175Z,2024-08-02T18:05:43Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,5127875649,56,Center,5127875653,140,77.4,5127875657,141,68.7,5127875661,212,2.8,5127875663,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201619,219,61,1,26,0,7gkglopz9cjsysn2u6sbhuvc5,0,33.2,40.6,2024-08-02T17:26:20.241Z,2024-08-02T20:09:57Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,5127939375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705212765,407,83,1,26,1,7gkglopz9cjsysn2u6sbhuvc5,0,20.8,30.1,2024-08-02T17:26:22.019Z,2024-08-02T20:09:56Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,5128082323,399,kqj7nh6pqmqbt0abyyu0fcpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201629,229,1,1,26,2,ajtb177oqwawkdwbqhldmq6mx,1,73.3,60.2,2024-08-02T17:26:22.831Z,2024-08-02T18:06:05Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5127875719,213,1.81,5127875713,140,70.2,5127875711,56,Left,5127875715,141,80.0,5127875717,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201631,230,1,1,26,3,ajtb177oqwawkdwbqhldmq6mx,0,70.2,80.0,2024-08-02T17:26:23.376Z,2024-08-02T18:06:03Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5127875725,140,79.2,5127875727,141,63.4,5127875723,56,Center,5127875729,212,14.7,5127875731,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201651,220,12,1,26,4,7gkglopz9cjsysn2u6sbhuvc5,1,16.4,44.6,2024-08-02T17:26:24.890Z,2024-08-02T20:09:54Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,5127875825,213,5.45,5127875819,140,28.7,5127875817,56,Back,5127875823,212,19.1,5127875821,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201659,221,1,1,26,6,7gkglopz9cjsysn2u6sbhuvc5,1,28.9,23.9,2024-08-02T17:26:26.554Z,2024-08-02T20:09:53Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,5127875867,212,8.1,5127875869,213,1.06,5127875865,141,34.3,5127875861,56,Back,5127875863,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201691,223,4,1,26,12,7gkglopz9cjsysn2u6sbhuvc5,1,40.8,29.5,2024-08-02T17:26:32.202Z,2024-08-02T17:26:34Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5127876015,13,,5127876105,233,232,5127876017,56,Back,5127876023,286,,5127876021,265,,5127876019,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201697,232,4,1,26,12,ajtb177oqwawkdwbqhldmq6mx,0,59.2,70.5,2024-08-02T17:26:32.203Z,2024-08-02T17:26:34Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5127876041,152,,5127876037,13,,5127876043,265,,5127876127,233,223,5127876045,285,,5127876039,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201853,224,1,1,26,40,7gkglopz9cjsysn2u6sbhuvc5,1,41.6,28.2,2024-08-02T17:27:00.146Z,2024-08-02T19:30:16Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,5127876761,212,12.3,5128183497,189,,5127876763,213,2.24,5127876755,56,Back,5127876751,5,,5127876753,152,,5127876757,140,34.4,5127876759,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201857,225,1,1,26,41,7gkglopz9cjsysn2u6sbhuvc5,1,34.4,42.4,2024-08-02T17:27:01.537Z,2024-08-02T17:27:02Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,5127876783,140,42.4,5127876781,56,Back,5127876785,141,33.3,5127876789,213,5.65,5127876787,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201875,226,1,1,26,42,7gkglopz9cjsysn2u6sbhuvc5,1,42.4,33.3,2024-08-02T17:27:02.785Z,2024-08-02T17:27:04Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5127876875,140,34.1,5127876877,141,48.2,5127876881,213,2.28,5127876879,212,13.4,5127876873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201883,227,1,1,26,44,7gkglopz9cjsysn2u6sbhuvc5,1,34.1,48.2,2024-08-02T17:27:04.361Z,2024-08-02T17:27:06Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,5127876927,141,32.4,5127876929,212,10.8,5127876931,213,4.60,5127876925,140,32.9,5127876923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201901,228,1,1,26,45,7gkglopz9cjsysn2u6sbhuvc5,1,32.9,32.2,2024-08-02T17:27:05.986Z,2024-08-02T17:27:08Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,5127877043,141,50.9,5127877041,140,32.6,5127877039,56,Back,5127877045,212,12.7,5127877047,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201917,229,1,1,26,48,7gkglopz9cjsysn2u6sbhuvc5,1,32.0,52.1,2024-08-02T17:27:08.409Z,2024-08-02T17:27:12Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,5127877157,213,5.31,5127877155,212,18.6,5127877151,140,41.9,5127877153,141,29.4,5127877149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201961,230,1,1,26,51,7gkglopz9cjsysn2u6sbhuvc5,1,45.1,42.2,2024-08-02T17:27:12.073Z,2024-08-02T17:27:19Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5127877381,213,1.21,5127877375,141,69.1,5127877371,140,51.6,5127877369,56,Center,5127877379,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201923,233,83,1,26,52,ajtb177oqwawkdwbqhldmq6mx,0,65.3,62.4,2024-08-02T17:27:12.774Z,2024-08-02T19:22:14Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5128160591,399,9nafz0c0x2qvmo5ldm0djmcq1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201981,231,3,1,26,59,7gkglopz9cjsysn2u6sbhuvc5,1,65.7,84.6,2024-08-02T17:27:19.474Z,2024-08-02T17:27:22Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5127877481,233,234,5127877459,286,,5127877455,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201967,234,45,1,26,59,ajtb177oqwawkdwbqhldmq6mx,0,34.3,15.4,2024-08-02T17:27:19.474Z,2024-08-02T17:27:23Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5127877389,56,Back,5127877501,233,231,5127877391,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201991,232,1,1,27,1,7gkglopz9cjsysn2u6sbhuvc5,1,74.7,68.8,2024-08-02T17:27:22.049Z,2024-08-02T17:27:24Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5127877547,140,75.3,5127877545,56,Center,5127877551,212,4.7,5127877549,141,75.6,5127877553,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201999,233,1,1,27,3,7gkglopz9cjsysn2u6sbhuvc5,0,75.3,78.5,2024-08-02T17:27:24.058Z,2024-08-02T17:27:25Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5127877585,56,Center,5127877581,2,,5127877583,155,,5127877587,140,87.4,5127877593,213,5.43,5127877591,212,19.4,5127877589,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202009,235,12,1,27,6,ajtb177oqwawkdwbqhldmq6mx,1,12.2,38.5,2024-08-02T17:27:26.518Z,2024-08-02T17:27:27Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5127877661,140,15.1,5127877663,141,62.3,5127877669,15,,5127877667,213,1.38,5127877659,56,Back,5127877665,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202021,236,12,1,27,8,ajtb177oqwawkdwbqhldmq6mx,1,15.1,62.3,2024-08-02T17:27:28.222Z,2024-08-02T17:27:29Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5127877735,141,62.7,5127877753,15,,5127877733,140,29.7,5127877731,56,Back,5127877737,212,15.3,5127877739,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202025,234,15,1,27,9,7gkglopz9cjsysn2u6sbhuvc5,1,75.3,59.5,2024-08-02T17:27:29.242Z,2024-08-02T19:52:22Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5127878005,215,,5127878003,103,19,5127878007,458,,5127877763,18,,5127878011,147,55.6,5127877765,56,Center,5127878017,233,237,5127878001,102,50.8,5127877917,82,5127877913,20,5127877995,78,,5127878015,231,5127877761,22,5127878013,230,98.0,,,5127878009,146,,,,,,,,,50.5,88.0,,,,,
2705202031,237,10,1,27,9,ajtb177oqwawkdwbqhldmq6mx,1,12.0,44.4,2024-08-02T17:27:29.342Z,2024-08-02T17:28:26Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5127877799,94,,5127877801,56,Back,5127878021,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202033,235,6,1,27,11,7gkglopz9cjsysn2u6sbhuvc5,1,83.0,55.4,2024-08-02T17:27:31.258Z,2024-08-02T17:27:33Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5127877849,56,Center,5127877851,75,,5127877871,233,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202041,238,6,1,27,11,ajtb177oqwawkdwbqhldmq6mx,0,17.0,44.6,2024-08-02T17:27:31.258Z,2024-08-02T18:21:44Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5127877875,233,235,5127877853,56,Back,5127877855,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202155,236,1,1,27,39,7gkglopz9cjsysn2u6sbhuvc5,1,99.3,0.7000000000000001,2024-08-02T17:27:59.618Z,2024-08-02T17:28:05Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5127878619,2,,5127878625,223,,5127878623,155,,5127878627,56,Center,5127878631,141,47.2,5127878621,6,,5127878635,213,1.71,5127878633,212,31.9,5127878629,140,,,,,,,,,,,,,95.2,,,,,,,,,,,,,,,,,,
2705202165,239,4,1,27,43,ajtb177oqwawkdwbqhldmq6mx,1,7.8,49.4,2024-08-02T17:28:03.993Z,2024-08-02T18:20:27Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,5127878705,56,Back,5127878725,233,237,5127878703,13,,5127878707,152,,5127878711,285,,5127878709,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202157,237,4,1,27,43,7gkglopz9cjsysn2u6sbhuvc5,0,92.2,50.6,2024-08-02T17:28:03.994Z,2024-08-02T18:20:26Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,5127878733,233,239,5127878645,13,,5127878651,265,,5127878653,286,,5127878647,56,Center,5127878649,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202243,240,1,1,28,4,ajtb177oqwawkdwbqhldmq6mx,1,8.3,49.9,2024-08-02T17:28:24.277Z,2024-08-02T17:28:27Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,5127879157,5,,5127879169,213,1.51,5127879167,212,12.1,5127879159,152,,5127879161,56,Back,5127879163,140,9.0,5127879165,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202249,241,1,1,28,6,ajtb177oqwawkdwbqhldmq6mx,1,10.6,67.0,2024-08-02T17:28:26.861Z,2024-08-02T17:28:29Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,5127879205,140,6.9,5127879203,56,Back,5127879207,141,46.0,5127879209,212,14.8,5127879211,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202257,242,1,1,28,9,ajtb177oqwawkdwbqhldmq6mx,1,7.3,41.8,2024-08-02T17:28:29.717Z,2024-08-02T17:28:32Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,5127879255,212,20.7,5127879257,213,5.11,5127879249,56,Back,5127879253,141,13.7,5127879251,140,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202261,243,1,1,28,12,ajtb177oqwawkdwbqhldmq6mx,1,14.9,13.7,2024-08-02T17:28:32.717Z,2024-08-02T17:28:34Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5127879271,141,36.3,5127879269,140,30.6,5127879273,212,22.5,5127879267,56,Back,5127879275,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202277,244,1,1,28,14,ajtb177oqwawkdwbqhldmq6mx,0,30.6,36.3,2024-08-02T17:28:34.172Z,2024-08-02T17:28:37Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5127879371,213,3.65,5127879363,56,Back,5127879369,212,11.1,5127879367,141,28.3,5127879365,140,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202289,239,1,1,28,16,7gkglopz9cjsysn2u6sbhuvc5,1,76.2,66.4,2024-08-02T17:28:36.833Z,2024-08-02T17:29:07Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,1.0,5127879439,212,6.5,5127879437,141,61.4,5127879433,56,Center,5127880393,154,,5127880391,210,15,5127879435,140,81.5,5127879441,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202295,240,15,1,28,19,7gkglopz9cjsysn2u6sbhuvc5,1,78.5,58.9,2024-08-02T17:28:39.346Z,2024-08-02T17:29:08Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5127880413,80,,5127880435,233,245,5127880415,29,,5127879469,18,,5127879471,56,Center,5127880429,146,98.2,5127880417,154,,5127880427,215,,5127879467,22,5127880431,147,5127880419,55,239,5127880425,103,5127880423,102,5127880181,72,,,47.7,,,,,,,,,,51.1,14.6,,,,,,
2705202293,245,10,1,28,19,ajtb177oqwawkdwbqhldmq6mx,1,3.7,46.4,2024-08-02T17:28:39.446Z,2024-08-02T17:29:04Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,5127879459,178,,5127879603,177,,5127880223,233,240,5127879461,182,,5127879463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202387,247,1,1,28,35,ajtb177oqwawkdwbqhldmq6mx,1,3.8,49.0,2024-08-02T17:28:55.669Z,2024-08-02T17:29:00Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,5127880079,56,Back,5127880085,212,28.1,5127880087,213,0.66,5127880083,141,74.5,5127880077,123,,5127880081,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202399,248,1,1,28,39,ajtb177oqwawkdwbqhldmq6mx,1,24.9,74.5,2024-08-02T17:29:00.117Z,2024-08-02T17:29:02Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,5127880159,213,0.42,5127880157,212,11.0,5127880153,140,34.5,5127880151,56,Back,5127880155,141,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202405,249,1,1,28,42,ajtb177oqwawkdwbqhldmq6mx,1,36.5,78.5,2024-08-02T17:29:02.573Z,2024-08-02T17:29:20Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5127880193,56,Back,5127880195,140,26.3,5127880199,212,25.2,5127880197,141,44.9,5127880201,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202429,250,1,1,28,43,ajtb177oqwawkdwbqhldmq6mx,1,26.3,44.3,2024-08-02T17:29:03.628Z,2024-08-02T17:29:06Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5127880305,56,Back,5127880307,140,40.2,5127880313,213,0.97,5127880309,141,75.6,5127880311,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202473,251,1,1,28,45,ajtb177oqwawkdwbqhldmq6mx,1,42.2,75.3,2024-08-02T17:29:05.852Z,2024-08-02T17:29:15Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5127880595,141,92.1,5127880593,140,59.6,5127880591,56,Left,5127880597,212,21.5,5127880599,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202479,252,1,1,28,54,ajtb177oqwawkdwbqhldmq6mx,0,46.9,74.4,2024-08-02T17:29:14.837Z,2024-08-02T17:29:15Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,5127880629,140,71.4,5127880633,212,26.0,5127880631,141,79.7,5127880635,213,0.14,5127880627,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202487,242,1,1,28,55,7gkglopz9cjsysn2u6sbhuvc5,0,31.0,65.2,2024-08-02T17:29:15.994Z,2024-08-02T17:29:18Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,5127880685,140,72.0,5127880681,157,,5127880683,56,Center,5127880687,141,77.2,5127880693,1,,5127880691,213,0.19,5127880689,212,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202531,253,1,1,29,4,ajtb177oqwawkdwbqhldmq6mx,1,31.4,14.1,2024-08-02T17:29:24.204Z,2024-08-02T17:29:27Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5127880943,213,1.54,5127880935,56,Back,5127880941,212,31.4,5127880939,141,60.2,5127880937,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202549,255,1,1,29,9,ajtb177oqwawkdwbqhldmq6mx,1,37.6,66.1,2024-08-02T17:29:29.940Z,2024-08-02T17:29:33Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,5127881051,213,4.64,5127881043,56,Back,5127881045,140,36.4,5127881049,212,16.5,5127881047,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202557,256,1,1,29,13,ajtb177oqwawkdwbqhldmq6mx,1,36.4,41.9,2024-08-02T17:29:33.180Z,2024-08-02T17:29:36Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5127881105,212,18.6,5127881099,56,Back,5127881107,213,1.75,5127881103,141,68.8,5127881101,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202595,257,1,1,29,16,ajtb177oqwawkdwbqhldmq6mx,1,35.1,69.0,2024-08-02T17:29:36.236Z,2024-08-02T17:29:43Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,5127881275,141,61.8,5127881277,212,7.6,5127881279,213,5.58,5127881273,140,40.6,5127881271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202597,258,1,1,29,23,ajtb177oqwawkdwbqhldmq6mx,1,36.4,44.9,2024-08-02T17:29:43.292Z,2024-08-02T17:29:44Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5127881305,140,40.6,5127881303,56,Back,5127881307,141,26.4,5127881311,213,5.05,5127881309,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202605,259,1,1,29,24,ajtb177oqwawkdwbqhldmq6mx,1,40.6,26.4,2024-08-02T17:29:44.812Z,2024-08-02T17:29:47Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5127881355,56,Right,5127881363,213,5.73,5127881361,212,29.1,5127881357,140,64.2,5127881359,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202637,260,1,1,29,26,ajtb177oqwawkdwbqhldmq6mx,1,64.2,4.0,2024-08-02T17:29:46.892Z,2024-08-02T17:29:54Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5127881567,56,Right,5127881575,213,0.21,5127881571,141,10.6,5127881573,212,21.8,5127881569,140,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202647,261,1,1,29,33,ajtb177oqwawkdwbqhldmq6mx,1,95.3,17.1,2024-08-02T17:29:53.861Z,2024-08-02T17:29:56Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,5127881623,2,,5127881637,1,,5127881625,155,,5127881631,141,75.0,5127881633,212,39.4,5127881629,140,93.3,5127881627,56,Center,5127881635,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
