id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2721521823,118,44,1,9,35,6wwwud48qahpwrfxs20334qk5,0,37.8,58.3,2024-09-16T16:42:35.498Z,2024-09-16T18:33:48Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5217529093,285,,5217529091,56,Back,5217529231,233,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721521841,77,1,1,9,36,b2vft81kyjurzbmekvgrqwr64,0,61.4,38.2,2024-09-16T16:42:36.246Z,2024-09-16T16:42:37Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5217529185,3,,5217529195,212,35.1,5217529191,140,93.9,5217529189,56,Center,5217529193,141,50.1,5217529199,1,,5217529197,213,0.23,5217529187,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721521915,120,1,1,9,47,6wwwud48qahpwrfxs20334qk5,1,14.8,51.9,2024-09-16T16:42:47.836Z,2024-09-16T16:42:49Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5217529577,212,15.4,5217529571,56,Back,5217529579,213,4.81,5217529573,140,16.3,5217529575,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721521949,121,1,1,9,49,6wwwud48qahpwrfxs20334qk5,1,17.6,29.5,2024-09-16T16:42:49.755Z,2024-09-16T16:42:54Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5217529777,56,Back,5217529783,212,20.7,5217529785,213,5.56,5217529779,140,32.4,5217529781,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721521963,122,1,1,9,54,6wwwud48qahpwrfxs20334qk5,1,30.5,15.9,2024-09-16T16:42:54.084Z,2024-09-16T16:42:57Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5217529861,213,2.48,5217529857,141,44.6,5217529853,56,Back,5217529859,212,31.8,5217529855,140,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721521995,123,1,1,9,57,6wwwud48qahpwrfxs20334qk5,1,7.3,44.6,2024-09-16T16:42:57.805Z,2024-09-16T16:43:02Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5217530059,212,47.8,5217530053,56,Center,5217530063,1,,5217530057,141,33.1,5217530055,140,52.2,5217530051,155,,5217530061,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721521999,124,50,1,10,2,6wwwud48qahpwrfxs20334qk5,1,57.2,39.8,2024-09-16T16:43:02.572Z,2024-09-16T18:33:33Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5217530081,286,,5217530079,56,Center,5217537437,233,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522001,78,7,1,10,2,b2vft81kyjurzbmekvgrqwr64,1,42.8,60.2,2024-09-16T16:43:02.573Z,2024-09-16T19:19:27Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5217537431,285,,5217530089,56,Back,5217537433,233,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522009,125,1,1,10,3,6wwwud48qahpwrfxs20334qk5,0,54.6,31.8,2024-09-16T16:43:03.620Z,2024-09-16T17:29:37Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5217530133,141,51.6,5217530135,212,13.6,5217530129,56,Center,5217530127,3,,5217530131,140,56.5,5217530137,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522017,79,8,1,10,5,b2vft81kyjurzbmekvgrqwr64,1,39.1,35.5,2024-09-16T16:43:05.324Z,2024-09-16T19:19:29Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5217530181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522051,81,1,1,10,7,b2vft81kyjurzbmekvgrqwr64,1,46.6,48.4,2024-09-16T16:43:07.285Z,2024-09-16T16:43:13Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5217530361,56,Center,5217530367,212,39.6,5217530365,141,78.5,5217530369,213,0.54,5217530363,140,78.9,5217530371,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522073,82,1,1,10,13,b2vft81kyjurzbmekvgrqwr64,1,83.7,85.0,2024-09-16T16:43:13.644Z,2024-09-16T16:43:17Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5217530477,141,79.0,5217530479,212,7.3,5217530473,56,Left,5217530475,140,77.9,5217530481,213,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522083,83,1,1,10,17,b2vft81kyjurzbmekvgrqwr64,1,78.5,79.3,2024-09-16T16:43:17.700Z,2024-09-16T16:43:19Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5217530513,56,Center,5217530521,213,3.61,5217530519,212,13.9,5217530515,140,66.7,5217530517,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522093,84,1,1,10,19,b2vft81kyjurzbmekvgrqwr64,1,67.4,70.0,2024-09-16T16:43:19.436Z,2024-09-16T16:43:30Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,1.0,,5217530843,210,15,5217530599,212,11.2,5217530593,56,Center,5217530597,141,53.6,5217530595,140,66.7,5217530601,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522095,85,15,1,10,22,b2vft81kyjurzbmekvgrqwr64,1,66.2,48.8,2024-09-16T16:43:22.190Z,2024-09-16T19:31:37Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5217530607,19,,5217530849,76,,5217530863,147,47.8,5217530609,56,Center,5217530731,20,,5217530861,146,97.8,5217530605,22,,5217530859,103,7.6,5217530853,55,84,5217530857,102,5217530871,233,5217530851,29,,,,,,,,,,,,,53.4,126,,,,,,,
2721522117,126,10,1,10,22,6wwwud48qahpwrfxs20334qk5,1,4.1,47.3,2024-09-16T16:43:22.290Z,2024-09-16T16:43:27Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5217530703,178,,5217530767,233,85,5217530707,56,Back,5217530705,182,,5217530701,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522097,86,6,1,10,23,b2vft81kyjurzbmekvgrqwr64,1,84.8,51.3,2024-09-16T16:43:23.564Z,2024-09-16T18:29:03Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5217530649,73,,5217530647,56,Center,5217530785,233,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522121,127,6,1,10,23,6wwwud48qahpwrfxs20334qk5,0,15.2,48.7,2024-09-16T16:43:23.564Z,2024-09-16T18:29:03Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5217530773,75,,5217530771,56,Back,5217530789,233,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522285,87,1,1,10,55,b2vft81kyjurzbmekvgrqwr64,0,99.7,99.8,2024-09-16T16:43:55.349Z,2024-09-16T19:19:31Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5217531589,223,,5217531583,2,,5217531599,213,4.79,5217531593,140,100.0,5217531597,212,21.5,5217531587,155,,5217531585,6,,5217531595,141,68.3,5217531591,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522315,88,43,1,11,7,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-16T16:44:07.437Z,2024-09-16T16:52:22Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5217531765,346,0,5217531763,56,Center,5217547053,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522373,129,43,1,11,8,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-16T16:44:08.557Z,2024-09-16T16:44:44Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5217532879,144,5,5217532109,56,Back,5217532133,233,88,5217532111,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522375,130,4,1,11,21,6wwwud48qahpwrfxs20334qk5,1,10.9,47.5,2024-09-16T16:44:21.325Z,2024-09-16T19:12:03Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5217532187,265,,5217532189,285,,5217532183,56,Back,5217546811,233,89,5217532181,13,,5217532185,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522389,89,4,1,11,21,b2vft81kyjurzbmekvgrqwr64,0,89.1,52.5,2024-09-16T16:44:21.326Z,2024-09-16T18:28:54Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5217532267,286,,5217532259,13,,5217532263,152,,5217532261,56,Center,5217532265,265,,5217546827,233,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522383,131,1,1,11,22,6wwwud48qahpwrfxs20334qk5,1,8.4,51.3,2024-09-16T16:44:22.493Z,2024-09-16T16:44:24Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5217532205,213,4.71,5217532195,152,,5217532201,141,29.5,5217532203,212,14.8,5217532197,56,Back,5217532199,140,8.3,5217532193,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522393,132,1,1,11,23,6wwwud48qahpwrfxs20334qk5,1,8.3,29.5,2024-09-16T16:44:23.933Z,2024-09-16T16:44:29Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5217532277,140,4.9,5217532279,141,48.5,5217532281,212,13.4,5217532283,213,1.84,5217532275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522403,133,1,1,11,28,6wwwud48qahpwrfxs20334qk5,1,9.4,46.4,2024-09-16T16:44:28.854Z,2024-09-16T16:44:31Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5217532347,212,59.7,5217532343,140,65.8,5217532349,213,0.12,5217532339,56,Center,5217532351,1,,5217532337,155,,5217532345,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522413,134,1,1,11,30,6wwwud48qahpwrfxs20334qk5,1,68.5,56.3,2024-09-16T16:44:31.021Z,2024-09-16T16:45:17Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5217532407,3,,5217532415,212,3.9,5217532411,140,68.3,5217532409,56,Center,5217532413,141,50.6,5217532417,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522435,135,3,1,11,35,6wwwud48qahpwrfxs20334qk5,0,65.4,51.9,2024-09-16T16:44:35.133Z,2024-09-16T18:33:34Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5217532499,56,Center,5217534937,233,90,5217533915,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522443,90,7,1,11,35,b2vft81kyjurzbmekvgrqwr64,1,34.6,48.1,2024-09-16T16:44:35.134Z,2024-09-16T19:19:32Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5217534899,285,,5217532523,56,Back,5217534919,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522455,92,1,1,11,36,b2vft81kyjurzbmekvgrqwr64,1,38.9,46.3,2024-09-16T16:44:36.956Z,2024-09-16T16:44:38Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5217532583,212,11.7,5217532585,213,0.74,5217532577,56,Back,5217532579,140,47.1,5217532581,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522461,93,1,1,11,38,b2vft81kyjurzbmekvgrqwr64,1,47.1,57.9,2024-09-16T16:44:38.828Z,2024-09-16T16:44:39Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5217532613,56,Back,5217532621,213,4.01,5217532619,212,12.1,5217532615,140,39.6,5217532617,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522473,94,1,1,11,39,b2vft81kyjurzbmekvgrqwr64,1,39.6,44.3,2024-09-16T16:44:39.500Z,2024-09-16T16:44:40Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5217532673,212,22.4,5217532667,140,57.2,5217532669,141,25.8,5217532677,213,5.69,5217532665,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522485,95,1,1,11,40,b2vft81kyjurzbmekvgrqwr64,1,57.2,25.8,2024-09-16T16:44:40.236Z,2024-09-16T16:44:42Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5217532747,140,33.3,5217532749,141,10.4,5217532753,213,3.54,5217532751,212,27.2,5217532745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522505,96,1,1,11,41,b2vft81kyjurzbmekvgrqwr64,1,33.3,10.4,2024-09-16T16:44:42.036Z,2024-09-16T16:44:43Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5217532859,141,25.6,5217532863,213,2.15,5217532857,140,26.8,5217532855,56,Back,5217532861,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522513,97,1,1,11,43,b2vft81kyjurzbmekvgrqwr64,1,26.8,25.6,2024-09-16T16:44:43.716Z,2024-09-16T16:44:46Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5217532943,212,15.3,5217532945,213,2.29,5217532937,56,Back,5217532941,141,42.5,5217532939,140,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522521,98,1,1,11,45,b2vft81kyjurzbmekvgrqwr64,1,17.2,42.5,2024-09-16T16:44:45.932Z,2024-09-16T16:44:49Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5217533001,212,23.6,5217532995,56,Back,5217532997,140,26.8,5217533003,213,1.13,5217532999,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522539,99,1,1,11,49,b2vft81kyjurzbmekvgrqwr64,1,27.4,74.1,2024-09-16T16:44:49.284Z,2024-09-16T16:44:53Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5217533127,213,4.58,5217533123,141,45.4,5217533119,56,Back,5217533121,140,25.0,5217533125,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522553,100,1,1,11,53,b2vft81kyjurzbmekvgrqwr64,1,24.7,45.1,2024-09-16T16:44:53.773Z,2024-09-16T16:44:57Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5217533211,56,Back,5217533215,141,76.4,5217533217,212,21.4,5217533213,140,26.6,5217533219,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522575,101,1,1,11,56,b2vft81kyjurzbmekvgrqwr64,1,25.6,76.1,2024-09-16T16:44:56.980Z,2024-09-16T16:45:01Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5217533357,140,38.9,5217533359,141,88.0,5217533363,213,0.53,5217533361,212,16.1,5217533355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522581,102,1,1,12,1,b2vft81kyjurzbmekvgrqwr64,0,35.8,88.4,2024-09-16T16:45:01.653Z,2024-09-16T16:45:02Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5217533405,213,0.02,5217533403,212,8.3,5217533399,140,43.7,5217533401,141,88.7,5217533397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522587,136,61,1,12,2,6wwwud48qahpwrfxs20334qk5,1,60.6,3.8,2024-09-16T16:45:02.622Z,2024-09-16T16:45:02Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5217533441,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522625,103,5,1,12,2,b2vft81kyjurzbmekvgrqwr64,1,53.4,101.8,2024-09-16T16:45:03.013Z,2024-09-16T18:28:29Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5217533613,347,,5217533611,56,Left,5217533641,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522591,137,5,1,12,2,6wwwud48qahpwrfxs20334qk5,0,46.6,-1.8,2024-09-16T16:45:03.013Z,2024-09-16T18:28:29Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5217533645,233,103,5217533457,56,Back,5217533459,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522677,104,1,1,12,20,b2vft81kyjurzbmekvgrqwr64,1,66.8,100.0,2024-09-16T16:45:20.533Z,2024-09-16T16:45:24Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5217533949,212,32.2,5217533943,56,Back,5217533953,1,,5217533947,141,83.3,5217533945,140,38.5,5217533941,107,,5217533951,213,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522693,105,1,1,12,23,b2vft81kyjurzbmekvgrqwr64,1,35.7,82.0,2024-09-16T16:45:23.996Z,2024-09-16T16:45:28Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5217534063,212,37.2,5217534059,140,20.7,5217534067,1,,5217534065,213,4.28,5217534055,56,Back,5217534061,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522723,106,1,1,12,27,b2vft81kyjurzbmekvgrqwr64,1,20.7,32.4,2024-09-16T16:45:27.860Z,2024-09-16T16:45:30Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5217534177,213,5.20,5217534169,56,Back,5217534173,141,11.0,5217534171,140,28.0,5217534175,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522735,107,1,1,12,30,b2vft81kyjurzbmekvgrqwr64,1,28.0,11.0,2024-09-16T16:45:30.355Z,2024-09-16T16:45:34Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5217534257,56,Center,5217534261,141,23.4,5217534263,212,29.2,5217534265,213,0.29,5217534259,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522743,108,1,1,12,34,b2vft81kyjurzbmekvgrqwr64,1,54.6,23.4,2024-09-16T16:45:34.556Z,2024-09-16T16:45:36Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5217534331,56,Right,5217534337,212,24.1,5217534335,141,9.2,5217534339,213,5.87,5217534333,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522759,109,1,1,12,36,b2vft81kyjurzbmekvgrqwr64,1,75.6,9.2,2024-09-16T16:45:36.596Z,2024-09-16T16:45:41Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5217534437,56,Center,5217534443,212,11.5,5217534445,213,1.75,5217534439,140,73.7,5217534441,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522775,111,50,1,12,40,b2vft81kyjurzbmekvgrqwr64,1,86.0,25.2,2024-09-16T16:45:40.765Z,2024-09-16T18:33:34Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5217534521,56,Center,5217534523,286,,5217534575,233,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522763,138,7,1,12,40,6wwwud48qahpwrfxs20334qk5,1,14.0,74.8,2024-09-16T16:45:40.766Z,2024-09-16T18:33:34Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5217534451,167,,5217534567,233,111,5217534455,285,,5217534453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522761,110,61,1,12,40,b2vft81kyjurzbmekvgrqwr64,1,73.6,25.6,2024-09-16T16:45:40.911Z,2024-09-16T16:45:41Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5217534449,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522783,112,6,1,12,41,b2vft81kyjurzbmekvgrqwr64,1,86.0,27.0,2024-09-16T16:45:41.743Z,2024-09-16T18:29:04Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5217534657,233,139,5217534651,75,,5217534649,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522767,139,6,1,12,41,6wwwud48qahpwrfxs20334qk5,0,14.0,73.0,2024-09-16T16:45:41.743Z,2024-09-16T16:45:49Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5217534663,233,112,5217534531,73,,5217534529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522915,113,1,1,13,9,b2vft81kyjurzbmekvgrqwr64,0,99.5,0.5,2024-09-16T16:46:09.308Z,2024-09-16T16:46:12Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5217535431,213,1.85,5217535427,141,42.5,5217535415,155,,5217535429,212,29.7,5217535423,140,91.8,5217535411,2,,5217535413,6,,5217535421,56,Center,5217535417,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522937,140,12,1,13,14,6wwwud48qahpwrfxs20334qk5,1,9.7,44.6,2024-09-16T16:46:14.455Z,2024-09-16T16:46:17Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5217535585,140,33.2,5217535589,212,27.3,5217535583,56,Back,5217535587,141,27.3,5217535591,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522933,114,1,1,13,14,b2vft81kyjurzbmekvgrqwr64,0,73.8,69.6,2024-09-16T16:46:14.910Z,2024-09-16T17:04:52Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5217535557,56,Center,5217535563,212,12.1,5217535559,140,78.5,5217535561,141,53.3,5217535565,213,5.13,5217535555,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522941,141,1,1,13,16,6wwwud48qahpwrfxs20334qk5,0,16.2,34.2,2024-09-16T16:46:16.870Z,2024-09-16T16:46:17Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5217535613,212,9.1,5217535605,3,,5217535607,56,Back,5217535615,213,0.48,5217535609,140,23.9,5217535611,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522975,115,44,1,13,19,b2vft81kyjurzbmekvgrqwr64,1,80.0,51.2,2024-09-16T16:46:19.650Z,2024-09-16T18:33:48Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5217535783,233,142,5217535781,286,,5217535779,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522971,142,44,1,13,19,6wwwud48qahpwrfxs20334qk5,0,20.0,48.8,2024-09-16T16:46:19.651Z,2024-09-16T18:33:49Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5217535749,56,Back,5217535793,233,115,5217535751,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522985,116,1,1,13,20,b2vft81kyjurzbmekvgrqwr64,1,77.1,42.2,2024-09-16T16:46:20.500Z,2024-09-16T18:48:45Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,1.0,,5217536243,210,13,5217535843,213,4.43,5217535877,156,,5217535831,56,Center,5217535829,3,,5217536245,154,,5217535837,141,30.6,5217535841,212,8.2,5217535833,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721522993,117,13,1,13,21,b2vft81kyjurzbmekvgrqwr64,1,74.9,30.6,2024-09-16T16:46:22.037Z,2024-09-16T16:46:33Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5217536267,230,97.2,5217536269,231,46.9,5217535895,56,Center,5217536263,103,62.5,5217536261,102,61.0,5217536265,328,,5217535893,18,,5217536257,55,116,5217536253,29,,5217536113,25,5217536251,77,5217536255,154,5217536115,72,,,,,,,,,,,,,,,,,,,
2721523003,118,5,1,13,23,b2vft81kyjurzbmekvgrqwr64,0,100.8,62.4,2024-09-16T16:46:23.535Z,2024-09-16T18:28:30Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5217536039,233,143,5217535931,56,Center,5217535933,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721523005,143,5,1,13,23,6wwwud48qahpwrfxs20334qk5,1,-0.8,37.6,2024-09-16T16:46:23.535Z,2024-09-16T18:28:30Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5217535985,233,118,5217535965,346,,5217535963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721523119,144,1,1,13,40,6wwwud48qahpwrfxs20334qk5,1,4.7,39.7,2024-09-16T16:46:40.695Z,2024-09-16T16:46:45Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5217536591,56,Back,5217536595,141,47.3,5217536597,212,5.3,5217536603,237,,5217536599,213,1.81,5217536593,140,3.5,5217536589,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721523131,145,1,1,13,45,6wwwud48qahpwrfxs20334qk5,1,6.6,47.8,2024-09-16T16:46:45.313Z,2024-09-16T16:46:47Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5217536677,141,48.5,5217536681,213,0.01,5217536673,56,Back,5217536679,212,41.7,5217536683,1,,5217536671,157,,5217536675,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721523143,146,1,1,13,47,6wwwud48qahpwrfxs20334qk5,1,46.3,48.4,2024-09-16T16:46:47.335Z,2024-09-16T16:50:16Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5217536735,56,Back,5217543487,156,,5217536743,213,3.50,5217536739,141,41.8,5217536741,212,12.7,5217536737,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
