id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2707333171,155,1,1,15,31,dbl7ir1qugqz8nvp1vzn8im50,1,38.5,73.0,2024-08-10T15:16:30.193Z,2024-08-10T15:16:33Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5139611381,141,57.9,5139611385,213,3.54,5139611379,140,15.3,5139611383,212,26.4,5139611377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707333377,156,1,1,15,34,dbl7ir1qugqz8nvp1vzn8im50,1,14.0,56.0,2024-08-10T15:16:33.777Z,2024-08-10T15:16:44Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5139612469,140,22.5,5139612467,56,Back,5139612475,213,1.02,5139612473,212,17.0,5139612471,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707333447,157,1,1,15,44,dbl7ir1qugqz8nvp1vzn8im50,1,34.5,66.7,2024-08-10T15:16:43.985Z,2024-08-10T15:16:47Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5139612827,140,30.4,5139612831,212,20.0,5139612825,56,Back,5139612829,141,38.0,5139612833,213,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707333547,158,1,1,15,48,dbl7ir1qugqz8nvp1vzn8im50,1,29.4,34.0,2024-08-10T15:16:47.288Z,2024-08-10T15:16:51Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5139613339,212,19.0,5139613341,213,2.45,5139613335,140,15.5,5139613337,141,51.8,5139613333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707333617,159,1,1,15,52,dbl7ir1qugqz8nvp1vzn8im50,0,14.9,48.8,2024-08-10T15:16:51.713Z,2024-08-10T15:16:54Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5139613731,213,6.10,5139613727,212,50.7,5139613719,56,Center,5139613733,1,,5139613717,157,,5139613721,140,62.4,5139613725,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707333687,154,1,1,15,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.6,69.6,2024-08-10T15:16:56.565Z,2024-08-10T15:16:58Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5139614173,140,61.3,5139614177,212,30.6,5139614175,141,77.5,5139614171,56,Center,5139614169,3,,5139614179,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707333725,156,1,1,15,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.3,77.5,2024-08-10T15:16:58.262Z,2024-08-10T15:16:59Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5139614383,140,45.1,5139614395,212,17.1,5139614397,213,3.23,5139614389,141,75.3,5139614379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707333741,157,1,1,16,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.4,75.3,2024-08-10T15:16:59.519Z,2024-08-10T15:17:00Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5139614483,213,1.65,5139614463,155,,5139614467,56,Back,5139614471,140,44.4,5139614475,141,94.2,5139614479,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707333787,158,1,1,16,1,aqtkb4mgrz8c6iqfufj6qjbv9,0,44.4,94.2,2024-08-10T15:17:00.815Z,2024-08-10T15:17:03Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5139614731,141,77.3,5139614727,56,Center,5139614735,213,5.97,5139614733,212,37.0,5139614729,140,77.9,5139614737,1,,5139614725,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707333831,160,1,1,16,4,dbl7ir1qugqz8nvp1vzn8im50,0,19.3,20.4,2024-08-10T15:17:03.952Z,2024-08-10T15:17:05Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5139614991,141,31.3,5139614993,212,9.5,5139614987,56,Back,5139614989,140,25.0,5139614995,213,0.89,5139614985,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707333855,159,3,1,16,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.6,70.6,2024-08-10T15:17:04.071Z,2024-08-10T15:59:10Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5139615091,56,Center,5139615093,286,,5139868473,233,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707333871,161,45,1,16,5,dbl7ir1qugqz8nvp1vzn8im50,0,24.4,29.4,2024-08-10T15:17:04.071Z,2024-08-10T15:59:09Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5139615163,285,,5139615161,56,Back,5139868435,233,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707380731,412,45,1,16,8,dbl7ir1qugqz8nvp1vzn8im50,0,22.8,29.2,2024-08-10T15:17:07.071Z,2024-08-10T15:59:07Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5139867095,56,Back,5139868389,233,438,5139867097,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707380909,438,3,1,16,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.2,70.8,2024-08-10T15:17:07.071Z,2024-08-10T15:59:07Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5139868397,233,412,5139867857,56,Center,5139867859,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707333907,160,15,1,16,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,76.3,61.1,2024-08-10T15:17:08.440Z,2024-08-10T17:32:46Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5139617015,215,,5139617001,78,,5139617011,103,19,5139617019,146,81.5,5139615973,20,,5139617017,458,,5139617007,102,51.6,5139615351,56,Center,5139615977,82,5139617023,230,,98.0,5139615347,22,,5140068629,233,162,5139617025,231,52.7,5139617021,147,59.0,5139615349,18,,,,,,,
2707333983,162,10,1,16,9,dbl7ir1qugqz8nvp1vzn8im50,1,18.5,41.0,2024-08-10T15:17:08.540Z,2024-08-10T16:39:59Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5139615709,94,,5140068641,233,160,5139615711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707333959,161,6,1,16,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,79.2,63.2,2024-08-10T15:17:12.591Z,2024-08-10T16:39:51Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5139615645,56,Center,5139615649,73,,5139615879,233,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707333993,163,6,1,16,13,dbl7ir1qugqz8nvp1vzn8im50,0,20.8,36.8,2024-08-10T15:17:12.591Z,2024-08-10T16:39:52Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5139615907,233,161,5139615811,56,Back,5139615813,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707334641,162,1,1,16,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,99.5,99.5,2024-08-10T15:17:47.453Z,2024-08-10T15:17:53Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5139619435,141,74.4,5139619423,6,,5139619439,212,18.3,5139619443,213,4.34,5139619429,140,93.1,5139619425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707334651,163,1,1,16,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,93.7,76.7,2024-08-10T15:17:51.270Z,2024-08-10T15:17:52Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5139619493,141,84.4,5139619489,56,Left,5139619497,213,2.13,5139619495,212,6.2,5139619491,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707334663,164,1,1,16,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,90.0,86.0,2024-08-10T15:17:52.013Z,2024-08-10T15:17:53Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5139619567,140,90.1,5139619573,213,4.72,5139619563,155,,5139619569,141,40.7,5139619571,212,30.8,5139619565,56,Center,5139619561,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707334719,164,4,1,16,56,dbl7ir1qugqz8nvp1vzn8im50,1,10.1,61.4,2024-08-10T15:17:55.580Z,2024-08-10T15:18:02Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5139620135,233,165,5139620109,13,,5139620115,152,,5139620111,294,,5139620117,285,,5139620113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707334703,165,4,1,16,56,aqtkb4mgrz8c6iqfufj6qjbv9,0,89.9,38.6,2024-08-10T15:17:55.581Z,2024-08-10T15:18:01Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5139619991,286,,5139619987,152,,5139620167,233,164,5139619981,13,,5139619983,294,,5139619985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707334849,165,1,1,17,1,dbl7ir1qugqz8nvp1vzn8im50,0,8.0,65.4,2024-08-10T15:18:00.320Z,2024-08-10T15:18:04Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5139620783,212,83.1,5139620773,152,,5139620787,1,,5139620777,140,85.4,5139620775,56,Left,5139620785,213,0.21,5139620771,155,,5139620769,5,,5139620779,141,,,91.2,,,,,,,,,,,,,,,,,,,,,,
2707334991,167,1,1,17,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.5,5.0,2024-08-10T15:18:08.582Z,2024-08-10T15:57:10Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5139621613,213,1.96,5139621611,212,43.1,5139621605,56,Back,5139621615,1,,5139621609,141,63.6,5139621607,140,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335139,168,1,1,17,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,8.2,67.0,2024-08-10T15:18:13.101Z,2024-08-10T15:18:18Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5139622471,141,64.8,5139622473,212,5.1,5139622475,213,5.98,5139622469,140,12.8,5139622467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335193,169,1,1,17,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,15.5,65.2,2024-08-10T15:18:19.501Z,2024-08-10T15:18:20Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5139622719,141,34.9,5139622723,213,5.24,5139622715,56,Back,5139622717,140,26.9,5139622721,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335279,170,1,1,17,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.0,34.9,2024-08-10T15:18:20.813Z,2024-08-10T15:18:25Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5139623155,141,54.8,5139623147,56,Back,5139623151,140,25.6,5139623157,212,13.6,5139623159,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335323,171,1,1,17,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.9,61.1,2024-08-10T15:18:25.181Z,2024-08-10T15:18:27Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5139623381,140,35.4,5139623383,141,90.0,5139623391,213,1.14,5139623379,56,Back,5139623387,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335373,172,1,1,17,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.6,88.6,2024-08-10T15:18:27.076Z,2024-08-10T15:18:29Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5139623697,213,4.15,5139623693,141,67.3,5139623689,56,Back,5139623691,140,26.0,5139623695,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335401,173,1,1,17,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.4,70.6,2024-08-10T15:18:29.365Z,2024-08-10T15:18:32Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5139623873,140,45.1,5139623877,212,21.4,5139623871,56,Back,5139623875,141,78.7,5139623879,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335473,174,1,1,17,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,50.2,80.2,2024-08-10T15:18:31.845Z,2024-08-10T15:18:36Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5139624243,141,93.3,5139624247,213,0.66,5139624241,140,61.1,5139624245,212,14.5,5139624239,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335501,175,1,1,17,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.5,93.9,2024-08-10T15:18:35.862Z,2024-08-10T15:57:42Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5139624471,212,18.3,5139624473,213,3.80,5139624465,56,Back,5139624469,141,77.5,5139624467,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335551,176,1,1,17,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.7,76.1,2024-08-10T15:18:38.966Z,2024-08-10T15:18:40Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5139624781,212,11.8,5139624775,56,Back,5139624779,141,58.8,5139624783,213,4.74,5139624777,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335567,177,1,1,17,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.0,58.8,2024-08-10T15:18:40.637Z,2024-08-10T15:57:54Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5139624855,213,2.76,5139624851,141,64.5,5139624853,212,10.3,5139624849,140,35.9,5139624847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335585,178,1,1,17,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.9,64.5,2024-08-10T15:18:41.293Z,2024-08-10T15:18:42Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5139624987,212,15.0,5139624983,140,35.6,5139624989,213,4.69,5139624985,141,42.4,5139624981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335633,179,1,1,17,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.6,42.4,2024-08-10T15:18:42.269Z,2024-08-10T15:18:44Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5139625243,1,,5139625233,140,54.9,5139625231,56,Right,5139625235,141,5.2,5139625239,213,5.39,5139625237,212,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335703,180,1,1,17,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.9,8.5,2024-08-10T15:18:44.621Z,2024-08-10T15:18:47Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5139625655,213,3.06,5139625649,140,39.9,5139625653,212,15.8,5139625651,141,10.4,5139625647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335749,181,1,1,17,48,aqtkb4mgrz8c6iqfufj6qjbv9,0,43.7,11.1,2024-08-10T15:18:47.485Z,2024-08-10T15:18:50Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5139625855,1,,5139625849,141,27.1,5139625851,212,37.7,5139625845,56,Center,5139625847,140,78.1,5139625853,213,0.29,5139625843,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335779,166,44,1,17,50,dbl7ir1qugqz8nvp1vzn8im50,1,23.2,68.8,2024-08-10T15:18:49.596Z,2024-08-10T17:02:07Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5139625989,56,Back,5139625991,285,,5139626049,233,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335767,182,44,1,17,50,aqtkb4mgrz8c6iqfufj6qjbv9,0,76.8,31.2,2024-08-10T15:18:49.597Z,2024-08-10T17:02:07Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5139626103,233,166,5139625947,286,,5139625945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335823,167,1,1,17,51,dbl7ir1qugqz8nvp1vzn8im50,0,24.1,63.6,2024-08-10T15:18:50.403Z,2024-08-10T15:18:52Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5139626191,3,,5139626195,140,29.5,5139626199,212,10.3,5139626193,56,Back,5139626201,213,0.99,5139626197,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335883,168,1,1,17,54,dbl7ir1qugqz8nvp1vzn8im50,0,30.8,68.8,2024-08-10T15:18:53.945Z,2024-08-10T15:18:55Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5139626537,213,1.16,5139626525,56,Back,5139626517,155,,5139626529,140,36.9,5139626533,141,90.2,5139626535,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335887,183,1,1,17,55,aqtkb4mgrz8c6iqfufj6qjbv9,0,77.2,21.0,2024-08-10T15:18:54.405Z,2024-08-10T15:18:55Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5139626567,141,27.4,5139626569,212,4.5,5139626559,56,Center,5139626563,140,76.2,5139626571,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335927,184,1,1,17,57,aqtkb4mgrz8c6iqfufj6qjbv9,0,73.2,12.0,2024-08-10T15:18:56.773Z,2024-08-10T15:18:57Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5139626787,213,0.02,5139626777,3,,5139626783,141,12.6,5139626779,56,Right,5139626785,212,18.0,5139626781,140,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707335983,169,1,1,17,59,dbl7ir1qugqz8nvp1vzn8im50,0,14.8,89.0,2024-08-10T15:18:58.439Z,2024-08-10T15:19:00Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5139627145,140,41.1,5139627141,157,,5139627151,212,27.6,5139627149,141,89.4,5139627163,1,,5139627157,213,0.01,5139627143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707336035,185,1,1,18,1,aqtkb4mgrz8c6iqfufj6qjbv9,0,67.0,7.1,2024-08-10T15:19:00.797Z,2024-08-10T15:19:02Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5139627455,3,,5139627465,213,0.01,5139627459,140,80.6,5139627461,141,7.4,5139627457,56,Right,5139627463,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707336089,170,1,1,18,5,dbl7ir1qugqz8nvp1vzn8im50,0,27.8,88.6,2024-08-10T15:19:04.207Z,2024-08-10T15:19:04Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5139627725,56,Back,5139627729,141,85.6,5139627739,213,6.12,5139627723,3,,5139627727,140,39.4,5139627731,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707336181,186,1,1,18,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.8,18.5,2024-08-10T15:19:04.924Z,2024-08-10T15:19:09Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5139628307,212,11.1,5139628303,140,56.3,5139628309,213,3.27,5139628305,141,16.4,5139628301,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707336247,187,1,1,18,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.0,18.6,2024-08-10T15:19:09.244Z,2024-08-10T15:19:12Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5139628599,213,2.11,5139628595,212,20.7,5139628593,141,44.8,5139628589,56,Back,5139628591,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707336305,188,1,1,18,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.7,46.7,2024-08-10T15:19:12.284Z,2024-08-10T15:19:15Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5139628985,140,60.5,5139628981,56,Left,5139628989,212,28.9,5139628991,213,1.09,5139628987,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707336329,189,1,1,18,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.7,90.8,2024-08-10T15:19:15.356Z,2024-08-10T15:19:17Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5139629163,140,59.2,5139629161,56,Center,5139629165,141,74.1,5139629169,213,4.24,5139629167,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707336357,190,1,1,18,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.2,75.7,2024-08-10T15:19:17.157Z,2024-08-10T15:19:19Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5139629353,212,18.8,5139629347,56,Back,5139629351,141,73.2,5139629349,140,38.4,5139629355,213,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707336403,191,1,1,18,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.5,71.1,2024-08-10T15:19:19.125Z,2024-08-10T15:19:21Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5139629615,56,Back,5139629623,213,0.92,5139629619,141,87.2,5139629621,212,13.8,5139629617,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707336453,192,1,1,18,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.3,86.2,2024-08-10T15:19:21.300Z,2024-08-10T15:19:24Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5139629907,213,3.98,5139629903,141,70.5,5139629899,56,Back,5139629905,212,14.4,5139629901,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707336549,193,1,1,18,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.8,69.1,2024-08-10T15:19:23.852Z,2024-08-10T15:19:27Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5139630299,213,4.73,5139630297,212,23.3,5139630293,140,36.2,5139630291,56,Back,5139630295,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707336631,194,1,1,18,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.3,34.8,2024-08-10T15:19:27.828Z,2024-08-10T15:19:31Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5139630755,56,Right,5139630761,212,26.8,5139630759,141,4.9,5139630763,213,5.42,5139630757,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707336687,195,1,1,18,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.5,6.8,2024-08-10T15:19:31.341Z,2024-08-10T15:19:34Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5139631095,213,2.71,5139631091,141,15.2,5139631093,212,13.5,5139631089,140,37.8,5139631087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707336715,196,1,1,18,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.5,14.1,2024-08-10T15:19:34.428Z,2024-08-10T15:19:36Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5139631229,213,0.22,5139631221,56,Center,5139631225,141,23.9,5139631219,155,,5139631227,212,30.1,5139631223,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707336739,197,1,1,18,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.9,23.9,2024-08-10T15:19:36.244Z,2024-08-10T15:56:05Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5139631373,212,5.1,5139631377,213,3.72,5139631353,56,Right,5139631365,141,19.8,5139631359,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707336755,198,1,1,18,38,aqtkb4mgrz8c6iqfufj6qjbv9,0,65.8,19.8,2024-08-10T15:19:37.588Z,2024-08-10T15:19:38Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5139631429,140,88.1,5139631433,212,33.0,5139631437,1,,5139631425,155,,5139631427,56,Center,5139631435,213,0.78,5139631431,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707379357,437,61,1,18,40,aqtkb4mgrz8c6iqfufj6qjbv9,0,76.5,41.5,2024-08-10T15:19:39.071Z,2024-08-10T15:56:24Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5139859737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707336809,172,12,1,18,42,dbl7ir1qugqz8nvp1vzn8im50,1,13.2,42.2,2024-08-10T15:19:41.727Z,2024-08-10T15:19:43Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5139631707,141,56.7,5139631709,212,11.0,5139631755,15,,5139631705,140,17.9,5139631711,213,1.11,5139631703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707336869,174,1,1,18,45,dbl7ir1qugqz8nvp1vzn8im50,1,27.7,57.0,2024-08-10T15:19:44.320Z,2024-08-10T15:56:34Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5139632039,213,1.84,5139632037,212,20.4,5139632033,140,22.6,5139632031,56,Back,5139632035,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707347623,275,61,1,18,46,dbl7ir1qugqz8nvp1vzn8im50,1,20.6,83.8,2024-08-10T15:19:45.790Z,2024-08-10T15:30:07Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5139690845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707336897,175,1,1,18,47,dbl7ir1qugqz8nvp1vzn8im50,0,22.6,85.9,2024-08-10T15:19:46.591Z,2024-08-10T15:56:27Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5139632125,213,0.33,5139632121,141,89.9,5139632419,286,,5139632117,56,Back,5139632415,233,199,5139632123,212,8.3,5139632119,140,30.1,5139632413,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
