id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2792506523,150,1,1,14,3,6wwwud48qahpwrfxs20334qk5,0,52.1,77.5,2025-03-29T12:13:53.819Z,2025-04-01T09:46:41Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5604661661,141,19.2,5604661663,212,44.6,5604661665,213,5.19,5604661655,155,,5604661657,56,Right,5604661667,1,,5604661659,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792506683,140,1,1,14,15,b8oqgvx1ijeyn6y1cn6929ix4,1,63.7,89.9,2025-03-29T12:14:05.649Z,2025-04-01T09:47:01Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5604662559,213,2.94,5604662557,212,11.0,5604662555,141,93.2,5604662551,56,Left,5604662553,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792506727,141,1,1,14,18,b8oqgvx1ijeyn6y1cn6929ix4,1,53.4,93.2,2025-03-29T12:14:08.071Z,2025-03-29T12:14:11Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5604662789,213,3.98,5604662787,212,25.0,5604662785,141,66.0,5604662783,140,37.4,5604662781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792506871,142,1,1,14,26,b8oqgvx1ijeyn6y1cn6929ix4,1,43.6,66.4,2025-03-29T12:14:16.401Z,2025-03-29T12:14:20Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5604663413,56,Center,5604663415,140,62.2,5604663417,141,67.5,5604663421,213,0.04,5604663419,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792506909,143,2,1,14,29,b8oqgvx1ijeyn6y1cn6929ix4,1,69.6,63.1,2025-03-29T12:14:19.950Z,2025-03-29T12:14:31Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5604664251,7,b6l4m6bmqgil9bjjov4tnuivo,5604663665,56,Center,5604663669,141,63.0,5604663667,140,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792506911,144,43,1,14,32,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-03-29T12:14:22.399Z,2025-03-29T12:14:26Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5604663681,56,Center,5604663687,249,0,5604663867,144,39,5604663679,17,0,5604663677,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792507413,153,1,1,15,7,6wwwud48qahpwrfxs20334qk5,0,17.8,33.3,2025-03-29T12:14:57.559Z,2025-03-29T12:15:00Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5604666217,157,,5604666229,212,58.9,5604666213,5,,5604666227,141,0.0,5604666225,140,69.1,5604666233,1,,5604666231,213,5.87,5604666223,56,Right,5604666221,241,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792507433,145,5,1,15,10,b8oqgvx1ijeyn6y1cn6929ix4,1,30.6,102.0,2025-03-29T12:15:00.457Z,2025-03-29T12:52:29Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5604666335,56,Back,5604666337,347,,5604666343,233,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792507415,154,5,1,15,10,6wwwud48qahpwrfxs20334qk5,0,69.4,-2.0,2025-03-29T12:15:00.457Z,2025-03-29T12:15:04Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5604666243,56,Right,5604666353,233,145,5604666245,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792507703,146,1,1,15,27,b8oqgvx1ijeyn6y1cn6929ix4,1,33.8,100.0,2025-03-29T12:15:17.689Z,2025-03-29T12:15:21Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5604667757,212,13.3,5604667759,213,6.05,5604667751,56,Back,5604667753,140,46.1,5604667755,141,97.1,5604667749,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792507719,147,1,1,15,29,b8oqgvx1ijeyn6y1cn6929ix4,0,45.3,96.3,2025-03-29T12:15:19.411Z,2025-04-01T09:48:23Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5604667831,213,6.27,5604667823,56,Left,5604667821,168,,5604667825,140,62.0,5604667827,141,95.9,5604667829,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792507735,156,1,1,15,33,6wwwud48qahpwrfxs20334qk5,1,39.6,10.3,2025-03-29T12:15:23.126Z,2025-04-01T09:48:35Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5604667893,56,Back,5604667895,140,36.5,5604667897,141,23.9,5604667901,213,1.91,5604667899,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792507741,157,1,1,15,33,6wwwud48qahpwrfxs20334qk5,0,32.5,26.2,2025-03-29T12:15:23.702Z,2025-04-01T09:48:41Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5604667931,140,43.3,5604667933,141,21.9,5604667935,212,11.7,5604667937,213,6.03,5604667929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792507767,148,1,1,15,35,b8oqgvx1ijeyn6y1cn6929ix4,1,59.3,75.2,2025-03-29T12:15:25.991Z,2025-04-01T09:49:17Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5604668067,213,5.47,5604668059,56,Center,5604668061,140,68.5,5604668063,141,60.3,5604668065,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792537081,424,61,1,15,36,b8oqgvx1ijeyn6y1cn6929ix4,0,69.8,56.0,2025-03-29T12:15:26.051Z,2025-04-01T09:49:18Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5604818357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792507801,159,1,1,15,39,6wwwud48qahpwrfxs20334qk5,1,25.1,63.1,2025-03-29T12:15:29.862Z,2025-03-29T12:15:31Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5604668237,56,Back,5604668245,213,3.78,5604668243,212,21.1,5604668239,140,9.0,5604668241,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792507821,160,1,1,15,40,6wwwud48qahpwrfxs20334qk5,1,9.0,44.5,2025-03-29T12:15:31.045Z,2025-03-29T12:15:34Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5604668367,212,20.5,5604668369,213,4.98,5604668361,56,Back,5604668363,140,14.2,5604668365,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792507833,161,1,1,15,44,6wwwud48qahpwrfxs20334qk5,0,12.5,7.2,2025-03-29T12:15:34.375Z,2025-04-01T09:49:49Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5604668457,212,46.5,5604668459,213,0.34,5604668451,56,Center,5604668453,140,54.3,5604668461,1,,5604668455,141,29.9,5604668449,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792507861,150,1,1,15,45,b8oqgvx1ijeyn6y1cn6929ix4,0,45.0,66.0,2025-03-29T12:15:35.286Z,2025-04-01T09:49:58Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5604668641,3,,5604668643,56,Center,5604668645,140,57.0,5604668647,141,77.7,5604668651,213,0.56,5604668649,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792507863,151,43,1,15,48,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-03-29T12:15:38.943Z,2025-03-29T12:49:18Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5604821979,144,61,5604668655,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792507901,162,4,1,15,50,6wwwud48qahpwrfxs20334qk5,1,54.8,14.4,2025-03-29T12:15:41.013Z,2025-03-29T12:52:15Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5604668937,13,,5604668945,286,,5604668941,56,Right,5604668943,152,,5604669011,233,152,5604668939,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792507911,152,4,1,15,50,b8oqgvx1ijeyn6y1cn6929ix4,0,45.2,85.6,2025-03-29T12:15:41.014Z,2025-03-29T12:52:16Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5604668989,13,,5604669015,233,162,5604668997,285,,5604668995,152,,5604668993,56,Back,5604668991,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792507985,163,1,1,15,53,6wwwud48qahpwrfxs20334qk5,1,54.9,16.2,2025-03-29T12:15:43.733Z,2025-03-29T12:15:46Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5604669249,152,,5604669259,213,1.74,5604669247,5,,5604669253,140,53.1,5604669251,56,Center,5604669255,141,32.4,5604669257,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792508023,164,1,1,15,54,6wwwud48qahpwrfxs20334qk5,1,53.6,34.2,2025-03-29T12:15:44.613Z,2025-04-01T09:50:29Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5604669487,212,17.5,5604669485,141,59.7,5604669491,213,1.69,5604669481,56,Center,5604669483,140,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792508105,165,1,1,15,57,6wwwud48qahpwrfxs20334qk5,1,53.0,70.3,2025-03-29T12:15:47.262Z,2025-04-01T09:50:48Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5604669859,212,33.1,5615549745,1,,5604669855,140,82.5,5604669853,56,Left,5604669861,213,0.36,5604669857,141,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792508101,153,83,1,16,3,b8oqgvx1ijeyn6y1cn6929ix4,0,14.4,21.3,2025-03-29T12:15:53.132Z,2025-04-01T09:50:56Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5604669983,399,1ai0gvdx68lxclbj6m255w72t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792508125,166,1,1,16,4,6wwwud48qahpwrfxs20334qk5,1,85.2,88.7,2025-03-29T12:15:54.326Z,2025-04-01T09:51:02Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5604669953,141,83.6,5604669951,140,75.2,5604669955,212,11.1,5604669949,56,Left,5604669957,213,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792508191,167,1,1,16,6,6wwwud48qahpwrfxs20334qk5,1,76.1,86.1,2025-03-29T12:15:56.134Z,2025-04-01T09:51:09Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5604670283,56,Left,5604670291,212,9.8,5604670293,213,0.71,5604670285,140,83.2,5604670289,141,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792508213,168,1,1,16,10,6wwwud48qahpwrfxs20334qk5,1,87.1,90.6,2025-03-29T12:16:00.566Z,2025-03-29T12:16:02Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5604670477,213,3.76,5604670471,140,78.5,5604670473,141,81.1,5604670469,56,Left,5604670475,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792508303,169,1,1,16,12,6wwwud48qahpwrfxs20334qk5,1,78.5,81.1,2025-03-29T12:16:02.725Z,2025-03-29T12:16:36Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,1.0,,5604670889,56,Center,5604670897,213,4.20,5604673297,210,15,5604670895,212,21.7,5604670891,140,68.4,5604670893,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792508311,170,15,1,16,17,6wwwud48qahpwrfxs20334qk5,1,72.5,44.0,2025-03-29T12:16:07.749Z,2025-04-01T09:51:30Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5604673335,231,50.2,5604673325,103,19,5604673333,230,99.9,5604673323,102,51.3,5604673329,146,78.8,5604673317,29,,5604670907,22,,5604670911,56,Center,5604670909,18,5604673319,55,5604673327,215,,5604673331,147,5604672861,82,5604672857,20,5604827351,139,5604673315,78,,,169,,45.7,,,,,,,
2792508345,171,61,1,16,18,6wwwud48qahpwrfxs20334qk5,1,77.3,46.1,2025-03-29T12:16:08.749Z,2025-04-01T09:51:37Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5604671079,56,Center,5604672771,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792508435,172,1,1,16,19,6wwwud48qahpwrfxs20334qk5,0,77.2,22.1,2025-03-29T12:16:09.797Z,2025-04-01T09:51:58Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5604671579,213,1.09,5604671577,212,18.5,5604671575,141,46.2,5604671569,155,,5604671571,56,Center,5604671573,140,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792508403,154,44,1,16,23,b8oqgvx1ijeyn6y1cn6929ix4,1,12.4,51.0,2025-03-29T12:16:13.192Z,2025-03-29T14:06:31Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5604671401,56,Back,5604671403,285,,5604671687,233,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792508441,173,44,1,16,23,6wwwud48qahpwrfxs20334qk5,0,87.6,49.0,2025-03-29T12:16:13.193Z,2025-03-29T14:06:32Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5604671595,286,,5604671751,233,154,5604671593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792508445,155,12,1,16,23,b8oqgvx1ijeyn6y1cn6929ix4,1,15.5,53.8,2025-03-29T12:16:13.878Z,2025-04-01T09:52:08Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5604671627,141,40.1,5604671629,212,14.6,5615550355,15,,5604671623,56,Back,5604671631,213,5.59,5604671625,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792508475,156,1,1,16,26,b8oqgvx1ijeyn6y1cn6929ix4,1,26.2,40.1,2025-03-29T12:16:16.405Z,2025-03-29T12:16:18Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5604671767,56,Back,5604671775,213,5.31,5604671769,140,33.7,5604671773,212,14.0,5604671771,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794514949,929,3,1,16,29,b8oqgvx1ijeyn6y1cn6929ix4,0,46.6,11.8,2025-03-29T12:16:19.831Z,2025-04-01T09:52:45Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5615550625,465,,5615550623,286,,5615550621,56,Back,5615550627,467,1ai0gvdx68lxclbj6m255w72t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792508513,158,4,1,16,31,b8oqgvx1ijeyn6y1cn6929ix4,1,46.3,16.0,2025-03-29T12:16:21.222Z,2025-03-29T12:52:16Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5604672035,152,,5604672031,13,,5604672293,233,174,5604672033,56,Back,5604672037,265,,5604672039,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792508543,174,4,1,16,31,6wwwud48qahpwrfxs20334qk5,0,53.7,84.0,2025-03-29T12:16:21.223Z,2025-03-29T12:52:16Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5604672289,285,,5604672385,233,158,5604672287,265,,5604672285,152,,5604672281,13,,5604672283,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509031,159,1,1,17,0,b8oqgvx1ijeyn6y1cn6929ix4,1,55.2,17.0,2025-03-29T12:16:50.654Z,2025-03-29T12:16:54Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5604674549,212,26.0,5604674539,5,,5604674551,213,2.86,5604674547,141,27.7,5604674545,140,31.4,5604674541,152,,5604674543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509105,160,1,1,17,4,b8oqgvx1ijeyn6y1cn6929ix4,1,33.6,30.6,2025-03-29T12:16:54.763Z,2025-03-29T12:16:59Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5604674977,213,1.71,5604674975,212,17.9,5604674973,141,56.7,5604674971,140,31.3,5604674969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509127,161,1,1,17,9,b8oqgvx1ijeyn6y1cn6929ix4,0,40.9,59.4,2025-03-29T12:16:59.839Z,2025-03-29T12:17:01Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5604675091,141,61.2,5604675093,212,30.7,5604675095,213,0.04,5604675087,56,Center,5604675089,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509147,175,1,1,17,11,6wwwud48qahpwrfxs20334qk5,1,37.5,36.2,2025-03-29T12:17:01.304Z,2025-04-01T09:53:15Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5604675197,56,Back,5615550895,141,50.1,5615550893,140,35.3,5615550899,213,1.81,5615550897,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509243,177,1,1,17,14,6wwwud48qahpwrfxs20334qk5,1,36.6,51.5,2025-03-29T12:17:04.166Z,2025-04-01T09:53:21Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5604675695,140,48.6,5604675693,56,Back,5604675697,141,41.9,5604675701,213,5.81,5604675699,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509263,178,3,1,17,17,6wwwud48qahpwrfxs20334qk5,0,62.0,44.7,2025-03-29T12:17:07.830Z,2025-04-01T09:53:27Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5615550935,464,,5604675781,286,,5604676493,233,162,5604675779,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509373,162,7,1,17,17,b8oqgvx1ijeyn6y1cn6929ix4,1,38.0,55.3,2025-03-29T12:17:07.831Z,2025-04-01T09:53:34Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5604676451,233,178,5615550951,383,,5615550953,178,,5604676373,56,Back,5604676377,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509411,164,4,1,17,25,b8oqgvx1ijeyn6y1cn6929ix4,1,35.8,51.4,2025-03-29T12:17:15.318Z,2025-04-01T09:53:56Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5604676587,13,,5615551069,295,,5604676595,286,,5604676591,152,,5604676589,56,Back,5604676613,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509381,179,4,1,17,25,6wwwud48qahpwrfxs20334qk5,0,64.2,48.6,2025-03-29T12:17:15.319Z,2025-04-01T09:53:53Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5604676487,285,,5615551045,295,,5604676481,152,,5604676477,56,Center,5604676471,13,,5604676631,233,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509565,166,1,1,17,36,b8oqgvx1ijeyn6y1cn6929ix4,1,33.9,51.5,2025-03-29T12:17:26.863Z,2025-03-29T12:19:10Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5604684801,152,,5604677343,213,2.83,5604677341,212,11.7,5604677337,140,23.3,5604677335,56,Back,5604677339,141,56.7,5604684799,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509629,167,1,1,17,39,b8oqgvx1ijeyn6y1cn6929ix4,1,25.4,55.4,2025-03-29T12:17:29.652Z,2025-03-29T12:17:33Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5604677677,56,Back,5604677679,140,27.1,5604677681,141,34.9,5604677683,212,14.1,5604677685,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509665,168,1,1,17,43,b8oqgvx1ijeyn6y1cn6929ix4,1,29.6,33.1,2025-03-29T12:17:33.813Z,2025-03-29T12:17:37Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5604677927,213,1.58,5604677919,56,Back,5604677921,140,29.4,5604677923,141,57.0,5604677925,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509707,169,1,1,17,47,b8oqgvx1ijeyn6y1cn6929ix4,1,30.2,60.0,2025-03-29T12:17:37.304Z,2025-03-29T12:17:40Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5604678123,56,Back,5604678131,213,1.31,5604678125,140,35.7,5604678127,141,91.4,5604678129,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509753,170,1,1,17,49,b8oqgvx1ijeyn6y1cn6929ix4,1,35.0,90.3,2025-03-29T12:17:39.909Z,2025-03-29T12:17:44Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5604678359,213,3.80,5604678357,212,35.6,5604678353,140,8.1,5604678351,56,Back,5604678361,1,,5604678355,141,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509807,171,1,1,17,53,b8oqgvx1ijeyn6y1cn6929ix4,1,8.1,58.4,2025-03-29T12:17:43.996Z,2025-03-29T12:17:47Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5604678635,212,15.7,5604678633,141,80.2,5604678631,140,13.0,5604678637,213,1.24,5604678629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509853,172,1,1,17,56,b8oqgvx1ijeyn6y1cn6929ix4,1,13.9,85.3,2025-03-29T12:17:46.924Z,2025-03-29T12:17:50Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5604678863,56,Back,5604678865,140,25.4,5604678867,141,95.9,5604678871,213,0.54,5604678869,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509857,173,50,1,17,59,b8oqgvx1ijeyn6y1cn6929ix4,1,26.6,94.4,2025-03-29T12:17:50.022Z,2025-03-29T12:52:10Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5604678897,56,Back,5604678899,285,,5604679399,233,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509929,180,7,1,17,59,6wwwud48qahpwrfxs20334qk5,1,73.4,5.6,2025-03-29T12:17:50.023Z,2025-04-01T09:55:06Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5615551445,178,,5604679333,233,173,5604679283,56,Right,5615551443,383,,5604679285,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509931,181,50,1,18,6,6wwwud48qahpwrfxs20334qk5,1,75.6,4.6,2025-03-29T12:17:56.603Z,2025-03-29T12:19:30Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5604679461,233,174,5604679291,56,Right,5604679293,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509941,174,7,1,18,6,b8oqgvx1ijeyn6y1cn6929ix4,1,24.4,95.4,2025-03-29T12:17:56.604Z,2025-04-01T09:55:13Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5604679319,167,,5615551531,385,,5615551533,178,,5604679321,56,Back,5604679323,285,,5604679431,233,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509951,175,5,1,18,7,b8oqgvx1ijeyn6y1cn6929ix4,0,26.4,101.8,2025-03-29T12:17:57.373Z,2025-03-29T12:18:02Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5604679519,233,182,5604679359,56,Back,5604679361,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792509971,182,5,1,18,7,6wwwud48qahpwrfxs20334qk5,1,73.6,-1.8,2025-03-29T12:17:57.373Z,2025-03-29T12:52:29Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5604679473,347,,5604679483,233,175,5604679471,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792510071,183,1,1,18,8,6wwwud48qahpwrfxs20334qk5,1,71.1,0.0,2025-03-29T12:17:58.094Z,2025-04-01T09:55:32Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5604679991,56,Right,5604679993,140,56.4,5604679995,141,5.2,5604679997,212,16.0,5604679999,213,2.87,5604679989,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792510127,184,1,1,18,15,6wwwud48qahpwrfxs20334qk5,1,54.6,4.5,2025-03-29T12:18:05.205Z,2025-04-01T09:55:52Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5604680327,140,34.3,5604680331,212,26.1,5604680333,213,2.53,5604680325,56,Back,5604680329,141,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792510159,185,1,1,18,18,6wwwud48qahpwrfxs20334qk5,1,28.6,30.9,2025-03-29T12:18:08.886Z,2025-04-01T09:55:57Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5604680467,213,1.09,5604680459,56,Back,5604680463,141,53.7,5604680461,140,36.3,5604680465,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792510235,186,1,1,18,24,6wwwud48qahpwrfxs20334qk5,1,41.0,63.4,2025-03-29T12:18:14.646Z,2025-04-01T09:56:02Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5604680847,141,49.9,5604680851,213,5.17,5604680843,56,Back,5604680845,140,45.3,5604680849,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
