id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value
2806138713,252,1,1,24,53,bd4qakf7j0wwie8wke9km7uj8,1,47.4,59.1,2025-04-26T12:25:46.179Z,2025-04-26T12:25:48Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5679660321,212,31.3,5679660319,141,96.2,5679660323,213,0.94,5679660315,56,Left,5679660317,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806138747,253,1,1,24,55,bd4qakf7j0wwie8wke9km7uj8,1,65.1,96.2,2025-04-26T12:25:48.363Z,2025-04-26T12:25:51Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5679660487,213,4.23,5679660485,212,17.1,5679660479,56,Center,5679660481,140,57.6,5679660483,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806138799,254,1,1,24,57,bd4qakf7j0wwie8wke9km7uj8,1,55.9,71.2,2025-04-26T12:25:50.907Z,2025-04-26T12:25:56Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5679660733,213,4.72,5679660729,141,26.4,5679660731,212,30.5,5679660727,140,56.2,5679660725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806138861,255,1,1,25,2,bd4qakf7j0wwie8wke9km7uj8,1,58.1,23.7,2025-04-26T12:25:55.818Z,2025-04-26T12:26:00Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5679661005,1,,5679661003,213,0.01,5679660999,141,24.0,5679661001,212,35.2,5679660997,140,91.6,5679660995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806138869,256,1,1,25,7,bd4qakf7j0wwie8wke9km7uj8,0,91.9,24.7,2025-04-26T12:26:00.603Z,2025-04-26T12:26:01Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5679661039,212,4.5,5679661037,141,30.9,5679661041,213,1.93,5679661033,140,90.4,5679661029,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806139327,253,61,1,25,9,7gkglopz9cjsysn2u6sbhuvc5,1,11.8,66.4,2025-04-26T12:26:02.974Z,2025-04-26T12:26:52Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5679663307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806138915,248,1,1,25,10,7gkglopz9cjsysn2u6sbhuvc5,1,9.8,65.2,2025-04-26T12:26:03.388Z,2025-04-26T12:27:02Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5679661283,141,81.0,5679661281,140,13.7,5679661279,56,Back,5679661285,212,11.5,5679661287,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806138917,249,61,1,25,11,7gkglopz9cjsysn2u6sbhuvc5,0,16.8,85.4,2025-04-26T12:26:04.532Z,2025-04-26T14:13:10Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5679661295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806138925,257,1,1,25,12,bd4qakf7j0wwie8wke9km7uj8,1,77.2,16.7,2025-04-26T12:26:05.075Z,2025-04-26T12:55:01Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5679661313,56,Right,5679661319,212,8.5,5679661321,213,2.97,5679661317,141,18.9,5679661315,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806138949,258,1,1,25,13,bd4qakf7j0wwie8wke9km7uj8,1,67.6,18.2,2025-04-26T12:26:06.579Z,2025-04-26T12:26:09Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5679661439,213,1.12,5679661437,212,10.4,5679661435,141,31.9,5679661433,140,71.9,5679661431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806138957,259,43,1,25,14,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-04-26T12:26:07.723Z,2025-04-26T12:26:26Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5679661477,18,0,5679661475,22,0,5679662241,144,39,5679661479,56,Center,5679661485,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806138987,260,1,1,25,18,bd4qakf7j0wwie8wke9km7uj8,1,70.6,29.2,2025-04-26T12:26:11.307Z,2025-04-26T12:26:13Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5679661633,56,Left,5679661643,1,,5679661639,212,37.2,5679661635,140,80.4,5679661637,141,81.8,5679661631,155,,5679661641,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806139033,261,1,1,25,20,bd4qakf7j0wwie8wke9km7uj8,1,79.7,67.8,2025-04-26T12:26:13.066Z,2025-04-26T12:26:24Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,1.0,,5679661781,213,2.33,5679661773,56,Center,5679662139,210,15,5679661779,212,7.1,5679661775,140,75.0,5679661777,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806139041,262,15,1,25,22,bd4qakf7j0wwie8wke9km7uj8,1,76.9,66.7,2025-04-26T12:26:15.435Z,2025-04-26T14:34:33Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5679661805,56,Center,5679662055,20,,5680377739,76,,5679662147,29,,5679662155,103,13.9,5679662157,215,,5679661801,22,,5679662185,233,250,5679661803,18,,5679662165,147,52.3,5679662161,146,96.9,5679662153,102,52.6,5679662149,55,261,,,,,,,,,,,,,,,,,
2806139061,250,10,1,25,22,7gkglopz9cjsysn2u6sbhuvc5,1,4.1,43.1,2025-04-26T12:26:15.535Z,2025-04-26T12:26:58Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5679661937,173,,5679661939,178,,5679662223,233,262,5679661943,56,Back,5679661941,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806139087,251,12,1,25,28,7gkglopz9cjsysn2u6sbhuvc5,1,4.1,43.1,2025-04-26T12:26:21.060Z,2025-04-26T12:26:23Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5679662071,213,5.07,5679662069,212,32.8,5679662067,141,0.0,5679662065,140,15.1,5679662063,56,Back,5679662111,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806139093,252,5,1,25,29,7gkglopz9cjsysn2u6sbhuvc5,0,14.0,-1.9,2025-04-26T12:26:22.182Z,2025-04-26T14:13:14Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5679662101,347,,5679662099,56,Back,5679662113,233,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806139077,263,5,1,25,29,bd4qakf7j0wwie8wke9km7uj8,1,86.0,101.9,2025-04-26T12:26:22.182Z,2025-04-26T14:21:21Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5679662023,347,,5679662021,56,Left,5679662107,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806139533,264,1,1,26,14,bd4qakf7j0wwie8wke9km7uj8,0,89.9,100.0,2025-04-26T12:27:07.162Z,2025-04-26T12:27:10Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5679664323,107,,5679664337,1,,5679664335,213,4.73,5679664331,212,29.2,5679664329,141,58.8,5679664325,56,Center,5679664327,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806139527,254,44,1,26,16,7gkglopz9cjsysn2u6sbhuvc5,1,9.2,42.8,2025-04-26T12:27:09.427Z,2025-04-26T14:11:22Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5679664307,56,Back,5679664309,285,,5679664433,233,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806139535,265,44,1,26,16,bd4qakf7j0wwie8wke9km7uj8,0,90.8,57.2,2025-04-26T12:27:09.428Z,2025-04-26T14:11:22Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5679664441,233,254,5679664345,286,,5679664343,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806139543,255,12,1,26,16,7gkglopz9cjsysn2u6sbhuvc5,1,8.7,46.3,2025-04-26T12:27:09.707Z,2025-04-26T12:27:11Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5679664391,56,Back,5679664411,15,,5679664397,212,14.3,5679664395,141,34.3,5679664399,213,5.68,5679664393,140,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806139565,256,43,1,26,18,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-04-26T12:27:11.529Z,2025-04-26T12:27:45Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5679665899,144,44,5679664489,56,Back,5679664491,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806139551,266,43,1,26,18,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-04-26T12:27:11.530Z,2025-04-26T12:27:42Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5679664533,233,256,5679664419,286,0,5679665811,144,44,5679664417,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806139579,257,43,1,26,19,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-04-26T12:27:12.899Z,2025-04-26T12:27:43Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5679664571,15,0,5679664551,140,31.0,5679665869,144,12,5679664557,213,0.96,5679664555,212,20.3,5679664549,56,Back,5679664553,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806139885,258,4,1,26,27,7gkglopz9cjsysn2u6sbhuvc5,1,14.3,42.1,2025-04-26T12:27:20.418Z,2025-04-26T14:57:34Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5679666061,13,,5679666063,295,,5679666069,285,,5680147073,233,267,5679666067,152,,5679666065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806139619,267,4,1,26,27,bd4qakf7j0wwie8wke9km7uj8,0,85.7,57.9,2025-04-26T12:27:20.419Z,2025-04-26T14:20:45Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5679664755,56,Center,5679664757,152,,5680147115,233,258,5679666035,295,,5679664761,286,,5679664753,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140035,259,1,1,27,6,7gkglopz9cjsysn2u6sbhuvc5,1,11.4,55.2,2025-04-26T12:27:59.418Z,2025-04-26T12:28:01Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5679666773,56,Back,5679666781,213,1.30,5679666775,140,12.9,5679666777,141,63.7,5679666779,212,6.0,5679666769,5,,5679666771,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140053,260,1,1,27,8,7gkglopz9cjsysn2u6sbhuvc5,1,14.2,60.6,2025-04-26T12:28:01.442Z,2025-04-26T12:28:03Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5679666879,140,9.3,5679666885,213,4.08,5679666877,56,Back,5679666883,212,8.7,5679666881,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140079,261,1,1,27,10,7gkglopz9cjsysn2u6sbhuvc5,1,9.3,47.2,2025-04-26T12:28:03.378Z,2025-04-26T12:28:06Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5679667009,212,12.7,5679667011,213,1.19,5679667005,140,13.8,5679667007,141,64.5,5679667003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140131,262,1,1,27,12,7gkglopz9cjsysn2u6sbhuvc5,0,13.8,65.4,2025-04-26T12:28:06.003Z,2025-04-26T12:28:08Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5679667173,56,Center,5679667181,213,0.14,5679667179,212,40.5,5679667177,141,73.8,5679667175,140,52.0,5679667183,1,,5679667171,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140149,268,1,1,27,15,bd4qakf7j0wwie8wke9km7uj8,0,54.2,25.0,2025-04-26T12:28:08.571Z,2025-04-26T12:28:10Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5679667275,141,19.4,5679667277,212,11.0,5679667279,213,5.93,5679667273,140,64.0,5679667271,56,Right,5679667269,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140163,263,1,1,27,18,7gkglopz9cjsysn2u6sbhuvc5,1,33.8,75.8,2025-04-26T12:28:11.550Z,2025-04-26T12:57:54Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5679799291,212,1.7,5679667353,56,Back,5679799285,3,,5679799287,140,34.5,5679799293,213,5.17,5679799289,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806165195,436,61,1,27,19,7gkglopz9cjsysn2u6sbhuvc5,1,34.4,72.1,2025-04-26T12:28:12.038Z,2025-04-26T12:57:38Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5679798265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140179,269,1,1,27,19,bd4qakf7j0wwie8wke9km7uj8,0,64.6,17.3,2025-04-26T12:28:12.347Z,2025-04-26T12:28:13Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5679667429,212,10.0,5679667433,1,,5679667427,141,30.6,5679667425,140,68.7,5679667423,56,Center,5679667431,213,1.13,5679667421,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140187,264,1,1,27,21,7gkglopz9cjsysn2u6sbhuvc5,0,29.6,70.6,2025-04-26T12:28:14.195Z,2025-04-26T12:57:56Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5679667475,213,6.26,5679667477,1,,5679667473,212,24.2,5679667469,140,52.6,5679667471,141,69.6,5679667465,157,,5679667467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140223,270,1,1,27,22,bd4qakf7j0wwie8wke9km7uj8,0,54.1,28.3,2025-04-26T12:28:15.107Z,2025-04-26T12:28:19Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5679667643,213,0.24,5679667633,3,,5679667639,141,30.3,5679667635,56,Center,5679667637,140,59.3,5679667641,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140213,265,44,1,27,24,7gkglopz9cjsysn2u6sbhuvc5,1,41.5,68.8,2025-04-26T12:28:17.290Z,2025-04-26T14:11:23Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5679667737,233,271,5679667607,285,,5679667605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140231,271,44,1,27,24,bd4qakf7j0wwie8wke9km7uj8,0,58.5,31.2,2025-04-26T12:28:17.291Z,2025-04-26T14:11:23Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5679667771,233,265,5679667679,56,Center,5679667681,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140235,266,1,1,27,24,7gkglopz9cjsysn2u6sbhuvc5,1,42.8,67.3,2025-04-26T12:28:17.586Z,2025-04-26T12:28:19Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5679667695,212,8.4,5679667697,213,1.91,5679667687,3,,5679667693,141,79.0,5679667691,140,40.1,5679667689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140253,267,1,1,27,26,7gkglopz9cjsysn2u6sbhuvc5,0,40.1,79.0,2025-04-26T12:28:19.242Z,2025-04-26T12:28:21Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5679667807,140,35.1,5679667813,213,4.23,5679667811,212,11.4,5679667805,56,Back,5679667809,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140317,273,1,1,27,30,bd4qakf7j0wwie8wke9km7uj8,1,71.3,36.4,2025-04-26T12:28:23.714Z,2025-04-26T12:28:32Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,1.0,,5679668413,210,15,5679668131,213,0.37,5679668415,154,,5679668125,140,87.5,5679668127,141,46.1,5679668129,212,18.2,5679668123,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140321,274,15,1,27,32,bd4qakf7j0wwie8wke9km7uj8,1,86.4,45.4,2025-04-26T12:28:25.746Z,2025-04-26T14:35:18Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5679668143,17,,5679668481,147,48.7,5679668477,328,,5679668475,103,6.3,5679668467,154,,5679668465,29,,5679668473,102,51.4,5679668145,56,Center,5679668479,146,94.5,5679668499,233,268,5679668469,55,273,5679668141,22,,5679668287,20,,5679668463,78,,,,,,,,,,,,,,,
2806140341,268,10,1,27,32,7gkglopz9cjsysn2u6sbhuvc5,1,4.7,48.4,2025-04-26T12:28:25.846Z,2025-04-26T12:28:34Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5679668251,182,,5679668513,233,274,5679668247,173,,5679668253,56,Back,5679668249,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140393,269,12,1,27,37,7gkglopz9cjsysn2u6sbhuvc5,1,4.7,48.4,2025-04-26T12:28:30.466Z,2025-04-26T12:28:34Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5679668511,213,5.72,5679668505,140,56.3,5679668507,141,0.0,5679668543,167,,5679668509,212,64.0,5679668503,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140395,270,5,1,27,40,7gkglopz9cjsysn2u6sbhuvc5,0,53.8,-1.6,2025-04-26T12:28:33.580Z,2025-04-26T14:21:22Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5679668671,233,275,5679668519,56,Right,5679668521,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140407,275,5,1,27,40,bd4qakf7j0wwie8wke9km7uj8,1,46.2,101.6,2025-04-26T12:28:33.580Z,2025-04-26T14:21:21Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5679668599,347,,5679668597,56,Back,5679668627,233,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140507,276,1,1,27,42,bd4qakf7j0wwie8wke9km7uj8,1,45.8,100.0,2025-04-26T12:28:35.426Z,2025-04-26T12:28:45Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5679669181,140,33.7,5679669179,56,Back,5679669177,107,,5679669183,141,73.8,5679669189,1,,5679669187,213,4.12,5679669185,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140523,277,1,1,27,52,bd4qakf7j0wwie8wke9km7uj8,1,32.9,76.0,2025-04-26T12:28:45.074Z,2025-04-26T12:28:46Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5679669285,141,60.3,5679669287,212,44.3,5679669289,213,6.04,5679669283,140,73.8,5679669291,1,,5679669281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140561,278,1,1,27,53,bd4qakf7j0wwie8wke9km7uj8,1,76.2,62.0,2025-04-26T12:28:46.458Z,2025-04-26T12:28:48Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5679669463,212,32.4,5679669461,141,18.3,5679669457,56,Right,5679669465,213,5.13,5679669467,1,,5679669459,140,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140589,279,1,1,27,55,bd4qakf7j0wwie8wke9km7uj8,1,90.5,18.9,2025-04-26T12:28:48.434Z,2025-04-26T12:28:51Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5679669629,213,1.42,5679669625,141,67.0,5679669627,212,33.1,5679669623,140,95.3,5679669631,1,,5679669619,155,,5679669621,56,Center,5679669617,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140601,280,1,1,27,57,bd4qakf7j0wwie8wke9km7uj8,0,95.3,67.0,2025-04-26T12:28:50.907Z,2025-04-26T12:28:52Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5679669705,213,4.80,5679669693,140,96.2,5679669685,3,,5679669689,56,Center,5679669701,212,11.0,5679669697,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140633,271,12,1,27,59,7gkglopz9cjsysn2u6sbhuvc5,1,4.9,53.7,2025-04-26T12:28:52.386Z,2025-04-26T12:28:54Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5679669853,56,Back,5679669861,213,5.95,5679669859,212,14.8,5679669855,140,18.2,5679669857,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140649,272,44,1,28,1,7gkglopz9cjsysn2u6sbhuvc5,1,16.8,44.0,2025-04-26T12:28:54.250Z,2025-04-26T12:28:59Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5679669929,233,281,5679669921,285,,5679669919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140637,281,44,1,28,1,bd4qakf7j0wwie8wke9km7uj8,0,83.2,56.0,2025-04-26T12:28:54.251Z,2025-04-26T12:28:58Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5679669955,233,272,5679669881,56,Center,5679669883,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140711,273,12,1,28,1,7gkglopz9cjsysn2u6sbhuvc5,1,18.2,46.6,2025-04-26T12:28:54.538Z,2025-04-26T12:28:59Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5679670219,56,Back,5679670221,140,32.5,5679670223,141,38.9,5679670249,15,,5679670225,212,15.9,5679670227,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140733,282,1,1,28,5,bd4qakf7j0wwie8wke9km7uj8,1,66.3,64.5,2025-04-26T12:28:58.114Z,2025-04-26T12:29:00Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5679670331,140,52.3,5679670341,213,3.45,5679670335,141,57.5,5679670339,212,15.5,5679670329,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140759,283,1,1,28,7,bd4qakf7j0wwie8wke9km7uj8,1,52.8,46.0,2025-04-26T12:29:00.778Z,2025-04-26T12:29:03Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5679670419,141,11.3,5679670423,213,5.11,5679670421,212,25.6,5679670417,140,62.3,5679670415,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140783,284,1,1,28,10,bd4qakf7j0wwie8wke9km7uj8,0,62.3,11.3,2025-04-26T12:29:03.179Z,2025-04-26T12:29:05Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5679670517,155,,5679670521,140,76.9,5679670523,141,30.1,5679670519,56,Center,5679670527,213,0.70,5679670525,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140797,274,61,1,28,13,7gkglopz9cjsysn2u6sbhuvc5,1,24.4,72.6,2025-04-26T12:29:06.482Z,2025-04-26T12:56:06Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5679670587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140877,276,1,1,28,16,7gkglopz9cjsysn2u6sbhuvc5,1,15.8,67.5,2025-04-26T12:29:09.217Z,2025-04-26T12:29:16Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5679670935,213,4.08,5679670931,141,48.2,5679670933,212,16.3,5679670929,140,6.6,5679670927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140905,277,1,1,28,22,7gkglopz9cjsysn2u6sbhuvc5,1,7.1,47.5,2025-04-26T12:29:15.929Z,2025-04-26T12:29:28Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5679671035,213,5.32,5679671029,140,9.2,5679671033,212,3.9,5679671031,141,42.8,5679671027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140917,278,1,1,28,24,7gkglopz9cjsysn2u6sbhuvc5,1,9.2,42.8,2025-04-26T12:29:17.633Z,2025-04-26T12:29:18Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5679671097,213,0.41,5679671095,212,11.7,5679671089,56,Back,5679671091,140,19.4,5679671093,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140937,279,1,1,28,25,7gkglopz9cjsysn2u6sbhuvc5,1,19.4,49.7,2025-04-26T12:29:18.329Z,2025-04-26T12:29:19Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5679671173,141,61.1,5679671169,56,Back,5679671171,140,8.7,5679671175,212,13.6,5679671177,213,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806140967,280,1,1,28,26,7gkglopz9cjsysn2u6sbhuvc5,1,8.7,61.1,2025-04-26T12:29:19.729Z,2025-04-26T12:29:23Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5679671343,140,34.4,5679671349,213,0.69,5679671339,155,,5679671345,141,94.1,5679671347,212,35.1,5679671341,56,Back,5679671351,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
