id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2778763889,227,1,1,20,21,b2vft81kyjurzbmekvgrqwr64,1,70.3,12.0,2025-02-21T17:50:08.991Z,2025-02-21T17:50:10Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5529404623,141,7.9,5529404625,212,12.4,5529404615,5,,5529404617,152,,5529404619,56,Right,5529404627,213,3.37,5529404621,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778763895,228,1,1,20,22,b2vft81kyjurzbmekvgrqwr64,1,60.1,8.5,2025-02-21T17:50:10.055Z,2025-02-21T17:50:11Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5529404661,213,6.25,5529404657,141,7.9,5529404653,56,Right,5529404659,212,11.3,5529404655,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778763915,229,1,1,20,23,b2vft81kyjurzbmekvgrqwr64,1,70.9,7.9,2025-02-21T17:50:11.335Z,2025-02-21T17:50:15Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5529404761,212,10.5,5529404757,140,61.1,5529404759,141,5.0,5529404763,213,3.33,5529404755,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778763919,230,1,1,20,27,b2vft81kyjurzbmekvgrqwr64,1,61.1,5.0,2025-02-21T17:50:15.087Z,2025-02-21T17:50:17Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5529404805,213,2.44,5529404803,212,34.2,5529404797,56,Back,5529404807,1,,5529404801,141,37.3,5529404799,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778763943,231,1,1,20,29,b2vft81kyjurzbmekvgrqwr64,1,36.1,37.3,2025-02-21T17:50:17.375Z,2025-02-21T17:50:22Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5529404963,141,74.1,5529404965,212,25.3,5529404967,213,1.72,5529404961,140,32.4,5529404959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778763961,232,1,1,20,34,b2vft81kyjurzbmekvgrqwr64,1,28.6,80.0,2025-02-21T17:50:21.823Z,2025-02-21T17:50:25Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5529405043,212,24.2,5529405045,213,3.44,5529405039,140,6.6,5529405041,141,69.4,5529405037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778763989,233,1,1,20,37,b2vft81kyjurzbmekvgrqwr64,0,6.6,69.4,2025-02-21T17:50:24.879Z,2025-02-21T17:50:28Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5529405171,213,0.52,5529405163,141,100.0,5529405153,157,,5529405161,140,43.2,5529405167,212,44.4,5529405157,56,Back,5529405173,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764045,142,5,1,20,40,7gkglopz9cjsysn2u6sbhuvc5,1,56.2,-1.7,2025-02-21T17:50:28.742Z,2025-02-21T20:07:51Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5529405583,347,,5529405589,233,234,5529405581,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778763999,234,5,1,20,40,b2vft81kyjurzbmekvgrqwr64,0,43.8,101.7,2025-02-21T17:50:28.742Z,2025-02-21T20:07:51Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5529405611,233,142,5529405205,347,,5529405203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764051,143,1,1,20,52,7gkglopz9cjsysn2u6sbhuvc5,1,60.1,0.0,2025-02-21T17:50:40.086Z,2025-02-21T17:50:41Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,5529405651,141,10.7,5529405645,107,,5529405647,56,Right,5529405649,140,61.4,5529405655,213,1.41,5529405653,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764077,144,1,1,20,53,7gkglopz9cjsysn2u6sbhuvc5,1,61.6,14.9,2025-02-21T17:50:41.263Z,2025-02-21T17:50:45Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5529405775,56,Right,5529405783,213,5.27,5529405781,212,5.5,5529405777,140,64.4,5529405779,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764083,145,1,1,20,58,7gkglopz9cjsysn2u6sbhuvc5,1,67.7,14.3,2025-02-21T17:50:45.917Z,2025-02-21T17:50:46Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,5529405845,213,1.94,5529405843,212,9.7,5529405839,140,64.4,5529405837,56,Center,5529405841,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764095,146,1,1,20,59,7gkglopz9cjsysn2u6sbhuvc5,1,67.7,35.5,2025-02-21T17:50:47.342Z,2025-02-21T17:50:49Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5529405917,56,Center,5529405921,141,57.3,5529405919,140,67.7,5529405923,212,14.8,5529405925,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764111,147,1,1,21,1,7gkglopz9cjsysn2u6sbhuvc5,1,67.3,57.3,2025-02-21T17:50:49.574Z,2025-02-21T17:50:51Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5529405997,212,15.6,5529405991,56,Center,5529405999,213,4.27,5529405995,141,36.6,5529405993,140,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764133,148,1,1,21,5,7gkglopz9cjsysn2u6sbhuvc5,0,62.8,32.4,2025-02-21T17:50:53.046Z,2025-02-21T17:50:55Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5529406137,213,5.99,5529406131,140,78.6,5529406127,155,,5529406133,141,25.0,5529406135,212,17.3,5529406129,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764155,235,44,1,21,7,b2vft81kyjurzbmekvgrqwr64,1,19.2,73.6,2025-02-21T17:50:55.036Z,2025-02-21T19:53:50Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5529406257,233,149,5529406241,285,,5529406239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764137,149,44,1,21,7,7gkglopz9cjsysn2u6sbhuvc5,0,80.8,26.4,2025-02-21T17:50:55.037Z,2025-02-21T19:53:51Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5529406153,56,Center,5529406155,286,,5529406279,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764161,236,1,1,21,7,b2vft81kyjurzbmekvgrqwr64,0,15.4,71.4,2025-02-21T17:50:55.720Z,2025-02-21T19:09:43Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5529406295,212,12.6,5529406293,141,70.8,5529406289,56,Back,5529406287,3,,5529406291,140,27.4,5529406297,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764171,150,1,1,21,9,7gkglopz9cjsysn2u6sbhuvc5,0,75.6,28.5,2025-02-21T17:50:56.981Z,2025-02-21T17:50:59Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5529406337,141,0.0,5529406341,213,4.61,5529406339,212,20.4,5529406335,140,73.7,5529406333,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764179,151,5,1,21,11,7gkglopz9cjsysn2u6sbhuvc5,0,74.1,-1.5,2025-02-21T17:50:59.642Z,2025-02-21T20:07:52Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5529406905,233,237,5529406385,347,,5529406383,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764277,237,5,1,21,11,b2vft81kyjurzbmekvgrqwr64,1,25.9,101.5,2025-02-21T17:50:59.642Z,2025-02-21T20:07:51Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5529406885,56,Back,5529406887,347,,5529406901,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764305,238,1,1,21,30,b2vft81kyjurzbmekvgrqwr64,1,30.6,100.0,2025-02-21T17:51:17.887Z,2025-02-21T17:51:23Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5529407045,107,,5529407051,141,84.5,5529407053,212,14.7,5529407055,213,5.37,5529407049,140,39.1,5529407047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764293,152,83,1,21,34,7gkglopz9cjsysn2u6sbhuvc5,0,64.4,10.9,2025-02-21T17:51:21.941Z,2025-02-21T17:51:29Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5529407143,399,efubck8twu1elbhlomltnjjtg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764307,239,50,1,21,35,b2vft81kyjurzbmekvgrqwr64,1,35.6,95.6,2025-02-21T17:51:23.096Z,2025-02-21T17:51:29Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,5529407111,233,153,5529407061,286,,5529407059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764309,153,7,1,21,35,7gkglopz9cjsysn2u6sbhuvc5,1,64.4,4.4,2025-02-21T17:51:23.097Z,2025-02-21T17:51:27Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5529407085,233,239,5529407069,285,,5529407065,167,,5529407067,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764337,154,5,1,21,36,7gkglopz9cjsysn2u6sbhuvc5,0,65.2,-2.0,2025-02-21T17:51:24.200Z,2025-02-21T20:07:53Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5529407207,347,,5529407395,233,240,5529407205,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764367,240,5,1,21,36,b2vft81kyjurzbmekvgrqwr64,1,34.8,102.0,2025-02-21T17:51:24.200Z,2025-02-21T20:07:52Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,5529407379,347,,5529407377,56,Back,5529407387,233,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764399,241,1,1,21,44,b2vft81kyjurzbmekvgrqwr64,1,36.7,100.0,2025-02-21T17:51:32.591Z,2025-02-21T17:51:38Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5529407535,140,48.9,5529407539,212,20.9,5529407533,56,Back,5529407537,141,77.2,5529407531,107,,5529407541,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764401,242,61,1,21,50,b2vft81kyjurzbmekvgrqwr64,1,43.5,76.1,2025-02-21T17:51:38.264Z,2025-02-21T17:51:38Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,5529407551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764409,155,61,1,21,52,7gkglopz9cjsysn2u6sbhuvc5,1,63.6,35.2,2025-02-21T17:51:40.732Z,2025-02-21T18:59:15Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5529407603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764423,243,1,1,21,54,b2vft81kyjurzbmekvgrqwr64,1,33.8,72.9,2025-02-21T17:51:42.079Z,2025-02-21T17:51:43Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,5529407699,140,38.9,5529407707,212,38.4,5529407697,56,Back,5529407715,1,,5529407703,141,17.0,5529407711,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764437,244,1,1,21,55,b2vft81kyjurzbmekvgrqwr64,1,38.9,17.0,2025-02-21T17:51:43.296Z,2025-02-21T17:51:45Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,5529407755,56,Back,5529407763,213,2.36,5529407759,141,29.8,5529407757,140,30.6,5529407761,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764449,245,1,1,21,57,b2vft81kyjurzbmekvgrqwr64,1,31.4,29.8,2025-02-21T17:51:45.063Z,2025-02-21T17:51:48Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5529407825,213,1.39,5529407823,212,9.0,5529407821,141,42.8,5529407819,140,32.9,5529407817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764471,246,1,1,22,0,b2vft81kyjurzbmekvgrqwr64,1,34.8,38.3,2025-02-21T17:51:47.967Z,2025-02-21T17:51:51Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,5529407957,140,51.0,5529407961,212,25.9,5529407959,141,9.5,5529407955,56,Right,5529407963,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764479,247,1,1,22,3,b2vft81kyjurzbmekvgrqwr64,0,56.8,9.4,2025-02-21T17:51:51.648Z,2025-02-21T17:51:53Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5529408029,213,0.74,5529408019,155,,5529408027,212,34.0,5529408021,56,Center,5529408031,1,,5529408023,140,80.7,5529408025,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764497,156,1,1,22,6,7gkglopz9cjsysn2u6sbhuvc5,1,16.0,50.6,2025-02-21T17:51:54.685Z,2025-02-21T17:51:57Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5529408125,212,15.0,5529408123,141,65.1,5529408119,56,Back,5529408127,213,0.72,5529408121,140,26.8,5529408117,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764501,157,1,1,22,9,7gkglopz9cjsysn2u6sbhuvc5,0,20.9,68.5,2025-02-21T17:51:57.677Z,2025-02-21T17:51:59Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5529408145,157,,5529408197,233,248,5529408157,1,,5529408151,141,69.1,5529408149,140,28.7,5529408195,236,,5529408155,213,0.05,5529408153,212,8.2,5529408147,56,Back,5529408201,286,,,,,,,,,,,,,,,,,,,,,,
2778764505,248,74,1,22,9,b2vft81kyjurzbmekvgrqwr64,1,76.2,27.7,2025-02-21T17:51:57.678Z,2025-02-21T19:54:09Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5529408175,56,Center,5529408207,233,157,5529408177,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764523,158,5,1,22,12,7gkglopz9cjsysn2u6sbhuvc5,1,20.8,102.0,2025-02-21T17:52:00.030Z,2025-02-21T17:52:05Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5529408255,56,Back,5529408263,233,249,5529408257,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764519,249,5,1,22,12,b2vft81kyjurzbmekvgrqwr64,0,79.2,-2.0,2025-02-21T17:52:00.030Z,2025-02-21T20:07:53Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5529408247,56,Right,5529408249,347,,5529408289,233,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764561,159,1,1,22,22,7gkglopz9cjsysn2u6sbhuvc5,1,17.0,100.0,2025-02-21T17:52:09.829Z,2025-02-21T17:52:10Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5529408495,213,5.53,5529408493,212,19.2,5529408489,140,30.4,5529408487,56,Back,5529408485,107,,5529408491,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764567,160,1,1,22,23,7gkglopz9cjsysn2u6sbhuvc5,1,30.4,82.7,2025-02-21T17:52:11.006Z,2025-02-21T17:52:11Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5529408505,212,10.4,5529408503,141,91.2,5529408507,213,2.55,5529408501,140,22.2,5529408515,156,,5529408499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764583,161,1,1,22,24,7gkglopz9cjsysn2u6sbhuvc5,1,22.2,91.2,2025-02-21T17:52:12.445Z,2025-02-21T17:52:14Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5529408597,56,Back,5529408601,141,65.8,5529408599,140,24.0,5529408603,212,17.4,5529408605,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764597,163,1,1,22,28,7gkglopz9cjsysn2u6sbhuvc5,0,30.3,55.1,2025-02-21T17:52:16.677Z,2025-02-21T17:52:16Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5529408687,212,20.2,5529408681,56,Back,5529408683,140,48.7,5529408689,213,5.99,5529408685,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764613,252,8,1,22,30,b2vft81kyjurzbmekvgrqwr64,1,53.0,60.6,2025-02-21T17:52:18.624Z,2025-02-21T17:52:18Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5529408753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764647,164,1,1,22,32,7gkglopz9cjsysn2u6sbhuvc5,1,39.1,29.2,2025-02-21T17:52:20.013Z,2025-02-21T17:52:26Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5529408935,212,22.5,5529408933,141,26.1,5529408927,155,,5529408929,56,Center,5529408931,140,60.4,5529408937,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764653,165,1,1,22,38,7gkglopz9cjsysn2u6sbhuvc5,1,55.2,43.1,2025-02-21T17:52:26.773Z,2025-02-21T17:53:00Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5529408963,140,46.8,5529408965,141,64.5,5529408967,212,17.0,5529408961,56,Back,5529408969,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764671,166,1,1,22,41,7gkglopz9cjsysn2u6sbhuvc5,1,43.7,66.9,2025-02-21T17:52:28.829Z,2025-02-21T17:52:31Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5529409071,213,5.13,5529409065,140,48.3,5529409063,56,Back,5529409067,141,50.9,5529409069,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764677,167,1,1,22,43,7gkglopz9cjsysn2u6sbhuvc5,0,46.8,50.9,2025-02-21T17:52:31.638Z,2025-02-21T17:53:15Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5529409105,233,253,5529409103,236,,5529409089,155,,5529409093,140,55.9,5529409095,141,51.6,5529409097,212,9.6,5529409091,56,Center,5529409113,286,,5529409099,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,
2778764673,253,74,1,22,43,b2vft81kyjurzbmekvgrqwr64,1,54.1,51.0,2025-02-21T17:52:31.639Z,2025-02-21T17:52:33Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,5529409127,233,167,5529409075,56,Center,5529409077,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764697,254,4,1,22,48,b2vft81kyjurzbmekvgrqwr64,1,66.8,57.0,2025-02-21T17:52:35.831Z,2025-02-21T18:27:23Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,5529409303,286,,5529409295,13,,5529409299,152,,5529409297,56,Center,5529409301,265,,5529409395,233,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764705,168,4,1,22,48,7gkglopz9cjsysn2u6sbhuvc5,0,33.2,43.0,2025-02-21T17:52:35.832Z,2025-02-21T18:27:23Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5529409287,56,Back,5529409293,285,,5529409289,152,,5529411205,55,169,5529409291,265,,5529409285,13,,5529409403,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778764997,169,17,1,23,7,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-02-21T17:52:55.062Z,2025-02-21T17:53:58Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5529411189,33,,5529411193,55,168,5529411191,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778765473,255,13,1,25,13,b2vft81kyjurzbmekvgrqwr64,1,72.8,48.2,2025-02-21T17:55:01.424Z,2025-02-21T17:55:12Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5529413675,231,50.2,5529413673,230,98.0,5529413481,56,Center,5529413667,102,50.3,5529413479,18,,5529413671,458,,5529413669,103,83.3,5529413477,26,,5529413665,74,,5529413559,20,,,,,,,,,,,,,,,,,,,,,,
2778765591,170,5,1,25,16,7gkglopz9cjsysn2u6sbhuvc5,1,-0.9,46.1,2025-02-21T17:55:04.136Z,2025-02-21T20:07:53Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5529414153,56,Back,5529414155,346,,5529528509,233,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778765483,256,5,1,25,16,b2vft81kyjurzbmekvgrqwr64,0,100.9,53.9,2025-02-21T17:55:04.136Z,2025-02-21T20:07:54Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5529528519,233,170,5529413553,56,Center,5529413555,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778765643,171,1,1,25,55,7gkglopz9cjsysn2u6sbhuvc5,0,4.7,50.9,2025-02-21T17:55:43.445Z,2025-02-21T17:55:45Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5529414475,213,0.23,5529414469,140,61.6,5529414473,212,61.3,5529414467,56,Center,5529414479,74,,5529414465,124,,5529414471,141,71.4,5529414477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778765647,258,61,1,25,59,b2vft81kyjurzbmekvgrqwr64,0,42.1,24.6,2025-02-21T17:55:47.367Z,2025-02-21T17:55:47Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,5529414523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778765661,172,1,1,26,2,7gkglopz9cjsysn2u6sbhuvc5,1,58.2,70.9,2025-02-21T17:55:50.085Z,2025-02-21T18:59:07Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5529414609,141,56.3,5529414613,213,5.32,5529414607,140,64.8,5529414611,212,12.1,5529414605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778765667,173,3,1,26,2,7gkglopz9cjsysn2u6sbhuvc5,0,64.3,57.3,2025-02-21T17:55:50.317Z,2025-02-21T18:59:09Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5529414635,286,,5529414633,56,Center,5529414709,233,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778765673,259,7,1,26,2,b2vft81kyjurzbmekvgrqwr64,1,35.7,42.7,2025-02-21T17:55:50.318Z,2025-02-21T17:55:55Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,5529414701,233,173,5529414667,56,Back,5529414671,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778765701,261,4,1,26,8,b2vft81kyjurzbmekvgrqwr64,1,41.2,72.4,2025-02-21T17:55:55.848Z,2025-02-21T18:27:23Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5529414797,152,,5529414791,13,,5529414839,233,174,5529414799,286,,5529414793,295,,5529414795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778765699,174,4,1,26,8,7gkglopz9cjsysn2u6sbhuvc5,0,58.8,27.6,2025-02-21T17:55:55.849Z,2025-02-21T18:27:24Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5529414813,285,,5529414845,233,261,5529414807,295,,5529414811,152,,5529414805,13,,5529414809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778765715,262,1,1,26,12,b2vft81kyjurzbmekvgrqwr64,1,31.0,70.8,2025-02-21T17:56:00.158Z,2025-02-21T17:58:20Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,5529414917,152,,5529414919,56,Back,5529414921,140,39.4,5529414927,213,0.70,5529414923,141,81.8,5529414925,212,11.6,5529414915,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778767263,321,1,1,26,13,b2vft81kyjurzbmekvgrqwr64,1,33.0,69.1,2025-02-21T17:56:01.571Z,2025-02-21T18:01:00Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5529423391,141,77.5,5529423389,140,41.3,5529423395,213,0.58,5529423393,212,10.4,5529423387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778765723,263,1,1,26,13,b2vft81kyjurzbmekvgrqwr64,1,39.4,81.8,2025-02-21T17:56:01.678Z,2025-02-21T17:56:03Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5529414977,213,4.26,5529414971,140,35.3,5529414973,141,68.8,5529414975,212,9.8,5529414969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778765727,264,1,1,26,15,b2vft81kyjurzbmekvgrqwr64,1,35.3,68.8,2025-02-21T17:56:03.550Z,2025-02-21T17:56:06Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5529415003,1,,5529414993,56,Right,5529414995,140,63.2,5529414997,141,14.1,5529415001,213,5.38,5529414999,212,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778765737,265,1,1,26,18,b2vft81kyjurzbmekvgrqwr64,1,63.2,14.1,2025-02-21T17:56:05.871Z,2025-02-21T17:56:09Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5529415077,212,11.3,5529415071,56,Center,5529415079,213,2.22,5529415073,140,56.7,5529415075,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778765745,266,1,1,26,21,b2vft81kyjurzbmekvgrqwr64,1,63.0,27.4,2025-02-21T17:56:08.974Z,2025-02-21T17:56:11Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5529415131,212,21.7,5529415125,56,Right,5529415133,213,5.50,5529415127,140,77.6,5529415129,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
