id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value
2727865759,85,50,1,10,29,bd4qakf7j0wwie8wke9km7uj8,1,25.1,78.2,2024-09-29T12:10:06.276Z,2024-09-29T12:29:31Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5252277979,233,102,5252277899,285,,5252269471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727865761,102,7,1,10,29,8cfkisxf1fkxdqtt6tx1tup48,1,74.9,21.8,2024-09-29T12:10:06.277Z,2024-09-29T12:55:08Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5252269473,56,Center,5252277957,233,85,5252269475,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727865809,104,1,1,10,31,8cfkisxf1fkxdqtt6tx1tup48,1,76.9,43.7,2024-09-29T12:10:08.332Z,2024-09-29T12:10:10Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5252269659,141,27.6,5252269651,56,Center,5252269663,212,11.4,5252269665,213,4.44,5252269655,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727865873,105,1,1,10,36,8cfkisxf1fkxdqtt6tx1tup48,0,73.4,21.8,2024-09-29T12:10:12.637Z,2024-09-29T12:55:06Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5252269995,2,,5252270007,213,0.88,5252270001,140,100.0,5252269997,155,,5252270003,141,73.8,5252270011,1,,5252270005,212,45.9,5252269999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727865971,86,5,1,10,36,bd4qakf7j0wwie8wke9km7uj8,1,-1.2,29.6,2024-09-29T12:10:12.642Z,2024-09-29T14:12:35Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5252270565,233,106,5252270557,346,,5252270555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727865877,106,5,1,10,36,8cfkisxf1fkxdqtt6tx1tup48,0,101.2,70.4,2024-09-29T12:10:12.642Z,2024-09-29T14:12:35Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5252270025,346,,5252270023,56,Center,5252270583,233,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727866009,87,1,1,10,42,bd4qakf7j0wwie8wke9km7uj8,1,4.5,47.9,2024-09-29T12:10:18.842Z,2024-09-29T12:10:20Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5252270701,140,5.6,5252270697,124,,5252270699,56,Back,5252270711,213,5.63,5252270703,141,46.6,5252270707,212,1.5,5252270719,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727866045,88,1,1,10,43,bd4qakf7j0wwie8wke9km7uj8,1,5.6,46.6,2024-09-29T12:10:19.787Z,2024-09-29T12:10:22Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5252270937,213,6.17,5252270935,212,24.5,5252270933,141,42.5,5252270931,140,28.8,5252270929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727866059,89,1,1,10,45,bd4qakf7j0wwie8wke9km7uj8,1,28.8,42.5,2024-09-29T12:10:22.162Z,2024-09-29T12:14:52Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5252270989,141,42.5,5252270995,213,3.14,5252270981,56,Back,5252270993,212,3.7,5252270985,140,25.3,5252271031,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727866095,90,1,1,10,47,bd4qakf7j0wwie8wke9km7uj8,0,25.0,42.2,2024-09-29T12:10:24.274Z,2024-09-29T12:10:24Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5252271179,140,62.2,5252271183,212,41.6,5252271185,213,5.93,5252271187,1,,5252271175,157,,5252271177,56,Center,5252271181,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727866167,108,1,1,10,49,8cfkisxf1fkxdqtt6tx1tup48,1,32.4,77.6,2024-09-29T12:10:26.044Z,2024-09-29T12:10:28Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5252271529,213,3.68,5252271521,56,Back,5252271525,141,60.9,5252271527,212,22.2,5252271523,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727866237,109,1,1,10,52,8cfkisxf1fkxdqtt6tx1tup48,1,15.9,63.9,2024-09-29T12:10:28.524Z,2024-09-29T12:10:31Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5252271861,213,1.14,5252271853,56,Back,5252271855,140,24.0,5252271857,141,91.1,5252271859,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727866299,110,1,1,10,55,8cfkisxf1fkxdqtt6tx1tup48,1,24.0,91.4,2024-09-29T12:10:31.532Z,2024-09-29T12:10:35Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5252272211,212,20.1,5252272205,56,Back,5252272207,140,8.0,5252272209,141,75.1,5252272213,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727866345,111,1,1,10,58,8cfkisxf1fkxdqtt6tx1tup48,1,7.3,77.3,2024-09-29T12:10:34.861Z,2024-09-29T12:10:37Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5252272439,141,96.0,5252272441,212,19.4,5252272443,213,0.72,5252272437,140,21.2,5252272433,155,,5252272435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727866421,112,1,1,11,1,8cfkisxf1fkxdqtt6tx1tup48,1,25.1,95.9,2024-09-29T12:10:37.524Z,2024-09-29T12:10:41Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5252272815,213,4.13,5252272813,212,21.3,5252272809,140,14.0,5252272811,141,69.7,5252272805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727866521,113,1,1,11,4,8cfkisxf1fkxdqtt6tx1tup48,1,21.3,69.1,2024-09-29T12:10:41.276Z,2024-09-29T12:10:47Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5252273417,140,22.4,5252273421,212,24.5,5252273419,141,33.1,5252273423,213,4.76,5252273415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727866553,114,1,1,11,10,8cfkisxf1fkxdqtt6tx1tup48,0,28.6,31.0,2024-09-29T12:10:47.053Z,2024-09-29T12:10:49Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5252273585,56,Center,5252273591,212,54.1,5252273587,140,77.2,5252273583,155,,5252273589,141,57.2,5252273595,1,,5252273593,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727866587,91,1,1,11,13,bd4qakf7j0wwie8wke9km7uj8,0,24.8,51.2,2024-09-29T12:10:50.209Z,2024-09-29T12:10:50Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5252273767,213,5.58,5252273765,212,4.4,5252273763,141,47.0,5252273759,56,Back,5252273761,140,28.0,5252273757,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727866669,115,1,1,11,15,8cfkisxf1fkxdqtt6tx1tup48,0,65.8,67.9,2024-09-29T12:10:52.236Z,2024-09-29T12:10:55Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5252274159,3,,5252274163,140,100.0,5252274165,141,82.3,5252274161,56,Left,5252274167,212,37.9,5252274169,213,0.26,5252274171,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727866709,92,5,1,11,18,bd4qakf7j0wwie8wke9km7uj8,1,-1.2,21.2,2024-09-29T12:10:55.297Z,2024-09-29T12:11:00Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5252274361,56,Back,5252274473,233,116,5252274363,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727866679,116,5,1,11,18,8cfkisxf1fkxdqtt6tx1tup48,0,101.2,78.8,2024-09-29T12:10:55.297Z,2024-09-29T14:12:36Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5252274213,346,,5252274523,233,92,5252274211,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727867447,94,1,1,11,52,bd4qakf7j0wwie8wke9km7uj8,1,3.5,52.8,2024-09-29T12:11:28.465Z,2024-09-29T12:11:30Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5252278377,141,60.6,5252278381,213,0.09,5252278383,1,,5252278379,212,56.6,5252278367,124,,5252278375,140,57.2,5252278371,56,Center,5252278387,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727867455,95,44,1,11,54,bd4qakf7j0wwie8wke9km7uj8,1,60.7,64.9,2024-09-29T12:11:30.625Z,2024-09-29T12:29:38Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5252278397,56,Center,5252278693,233,117,5252278399,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727867489,117,44,1,11,54,8cfkisxf1fkxdqtt6tx1tup48,0,39.3,35.1,2024-09-29T12:11:30.626Z,2024-09-29T12:54:30Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5252278715,233,95,5252278565,285,,5252278563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727867467,96,1,1,11,54,bd4qakf7j0wwie8wke9km7uj8,1,57.2,60.6,2024-09-29T12:11:30.728Z,2024-09-29T12:11:41Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5252278467,213,0.23,5252278453,3,,5252278465,212,4.1,5252278459,56,Center,5252278463,141,62.0,5252278461,140,61.0,5252278457,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727867497,97,44,1,11,55,bd4qakf7j0wwie8wke9km7uj8,1,60.8,65.8,2024-09-29T12:11:32.249Z,2024-09-29T12:29:39Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5252278601,56,Center,5252278879,233,118,5252278603,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727867539,118,44,1,11,55,8cfkisxf1fkxdqtt6tx1tup48,0,39.2,34.2,2024-09-29T12:11:32.250Z,2024-09-29T12:29:39Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5252278899,233,97,5252278851,285,,5252278847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727867531,98,1,1,11,56,bd4qakf7j0wwie8wke9km7uj8,1,57.9,63.0,2024-09-29T12:11:32.522Z,2024-09-29T12:11:34Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5252278777,3,,5252278793,141,66.0,5252278783,56,Center,5252278801,213,0.52,5252278797,212,4.1,5252278789,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727867567,99,1,1,11,56,bd4qakf7j0wwie8wke9km7uj8,1,61.3,66.0,2024-09-29T12:11:33.337Z,2024-09-29T12:11:36Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5252278981,140,61.3,5252278977,3,,5252278991,213,1.57,5252278983,141,71.4,5252278979,56,Center,5252278987,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727867585,100,61,1,11,58,bd4qakf7j0wwie8wke9km7uj8,0,61.3,71.4,2024-09-29T12:11:35.289Z,2024-09-29T12:11:36Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5252279045,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727915943,358,61,1,11,59,8cfkisxf1fkxdqtt6tx1tup48,1,40.0,33.0,2024-09-29T12:11:35.400Z,2024-09-29T12:54:07Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5252537859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727867615,119,1,1,12,0,8cfkisxf1fkxdqtt6tx1tup48,1,38.5,35.8,2024-09-29T12:11:36.988Z,2024-09-29T12:11:38Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5252279221,212,13.7,5252279217,140,49.8,5252279223,213,0.53,5252279219,141,46.0,5252279215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727867623,101,83,1,12,1,bd4qakf7j0wwie8wke9km7uj8,0,60.8,67.0,2024-09-29T12:11:37.992Z,2024-09-29T12:11:41Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5252279701,399,619s1phj5bkgkug3aszc1y9cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727867653,121,1,1,12,1,8cfkisxf1fkxdqtt6tx1tup48,1,49.8,46.0,2024-09-29T12:11:38.180Z,2024-09-29T12:53:53Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5252279393,141,67.0,5252279389,56,Back,5252279397,213,2.40,5252279395,212,21.0,5252279391,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727867865,122,1,1,12,8,8cfkisxf1fkxdqtt6tx1tup48,1,63.2,78.2,2024-09-29T12:11:45.108Z,2024-09-29T12:11:48Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5252280517,141,68.4,5252280521,213,3.69,5252280515,140,52.7,5252280513,56,Center,5252280519,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727867895,123,1,1,12,12,8cfkisxf1fkxdqtt6tx1tup48,1,52.6,68.5,2024-09-29T12:11:48.700Z,2024-09-29T12:11:50Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5252280657,56,Back,5252280661,141,51.6,5252280659,140,38.8,5252280663,212,18.5,5252280665,213,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727867983,124,1,1,12,14,8cfkisxf1fkxdqtt6tx1tup48,1,39.3,52.5,2024-09-29T12:11:50.548Z,2024-09-29T12:11:54Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5252281109,213,5.00,5252281107,212,21.2,5252281101,56,Back,5252281105,141,22.7,5252281103,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727867993,125,1,1,12,18,8cfkisxf1fkxdqtt6tx1tup48,0,55.8,20.0,2024-09-29T12:11:54.404Z,2024-09-29T12:11:55Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5252281183,140,68.2,5252281185,141,27.3,5252281187,212,13.9,5252281189,213,0.36,5252281181,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727868115,102,8,1,12,24,bd4qakf7j0wwie8wke9km7uj8,1,37.1,65.4,2024-09-29T12:12:00.600Z,2024-09-29T12:12:00Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5252281869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727868171,104,1,1,12,25,bd4qakf7j0wwie8wke9km7uj8,1,37.1,65.4,2024-09-29T12:12:01.921Z,2024-09-29T12:12:03Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5252282111,140,55.3,5252282109,56,Center,5252282113,141,70.0,5252282115,212,19.4,5252282117,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727868181,105,1,1,12,26,bd4qakf7j0wwie8wke9km7uj8,1,55.3,70.0,2024-09-29T12:12:02.921Z,2024-09-29T13:06:22Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5252297181,4,,5252282169,212,5.3,5252282171,213,1.69,5252282167,141,77.8,5252282163,56,Center,5252282165,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727868275,106,1,1,12,28,bd4qakf7j0wwie8wke9km7uj8,1,56.2,77.9,2024-09-29T12:12:05.112Z,2024-09-29T12:16:12Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,1.0,,5252282635,56,Center,5252282647,1,,5252301851,154,,5252282643,213,5.42,5252301849,210,15,5252282637,140,83.1,5252282639,141,29.5,5252282641,212,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727868285,107,15,1,12,30,bd4qakf7j0wwie8wke9km7uj8,1,89.9,30.3,2024-09-29T12:12:06.425Z,2024-09-29T15:25:54Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5252295455,82,,5252301929,147,34.8,5252301915,29,,5252301923,102,48.7,5252301933,231,49.8,5252301931,230,99.1,5252301917,154,,5252305809,23,,5252301927,146,92.4,5252295451,20,,5252282707,56,Center,5253684033,78,,5252301977,233,5252301925,103,5252301919,55,5252282705,63,,,,,,,,,,126,19,106
2727868263,126,10,1,12,30,8cfkisxf1fkxdqtt6tx1tup48,1,8.3,63.4,2024-09-29T12:12:06.525Z,2024-09-29T12:15:12Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5252282545,94,,5252302017,233,107,5252282549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727868545,108,5,1,12,32,bd4qakf7j0wwie8wke9km7uj8,1,88.1,-1.4,2024-09-29T12:12:08.783Z,2024-09-29T14:12:36Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5252284209,347,,5252309273,233,127,5252284207,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727868369,127,5,1,12,32,8cfkisxf1fkxdqtt6tx1tup48,0,11.9,101.4,2024-09-29T12:12:08.783Z,2024-09-29T14:12:36Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5252309337,233,108,5252283187,56,Back,5252283189,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727868563,109,1,1,12,46,bd4qakf7j0wwie8wke9km7uj8,1,84.4,0.0,2024-09-29T12:12:23.344Z,2024-09-29T12:12:24Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5252284351,189,,5252284313,107,,5252284315,56,Right,5252284323,213,2.71,5252284319,141,4.3,5252284321,212,10.3,5252284317,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727868609,110,1,1,12,49,bd4qakf7j0wwie8wke9km7uj8,1,73.7,5.2,2024-09-29T12:12:25.664Z,2024-09-29T12:12:26Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5252284569,141,17.7,5252284575,213,2.47,5252284551,56,Right,5252284573,212,13.6,5252284563,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727868647,111,1,1,12,50,bd4qakf7j0wwie8wke9km7uj8,1,63.6,17.7,2024-09-29T12:12:26.607Z,2024-09-29T12:12:28Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5252284775,212,11.3,5252284773,141,7.4,5252284769,56,Right,5252284771,140,72.0,5252284777,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727868679,112,1,1,12,52,bd4qakf7j0wwie8wke9km7uj8,0,71.5,6.4,2024-09-29T12:12:28.696Z,2024-09-29T12:12:30Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5252284933,140,74.1,5252284937,212,15.5,5252284935,141,28.9,5252284931,56,Center,5252284939,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727868701,128,8,1,12,54,8cfkisxf1fkxdqtt6tx1tup48,1,20.7,62.4,2024-09-29T12:12:31.323Z,2024-09-29T12:12:31Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5252285023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727868831,113,1,1,12,59,bd4qakf7j0wwie8wke9km7uj8,0,87.7,20.1,2024-09-29T12:12:36.128Z,2024-09-29T12:58:17Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5252285677,56,Center,5252285675,155,,5252285681,141,52.2,5252285683,212,22.9,5252285679,140,94.2,5252285685,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727869195,130,1,1,13,16,8cfkisxf1fkxdqtt6tx1tup48,1,2.6,51.2,2024-09-29T12:12:52.883Z,2024-09-29T12:12:55Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5252287583,212,64.2,5252287579,140,63.7,5252287587,1,,5252287585,213,6.27,5252287577,56,Center,5252287575,199,,5252287581,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727869205,131,61,1,13,19,8cfkisxf1fkxdqtt6tx1tup48,0,60.9,50.9,2024-09-29T12:12:55.683Z,2024-09-29T12:12:56Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5252287645,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727869221,114,4,1,13,20,bd4qakf7j0wwie8wke9km7uj8,1,40.9,44.6,2024-09-29T12:12:56.482Z,2024-09-29T12:29:24Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5252287773,286,,5252287769,152,,5252287771,265,,5252287765,56,Back,5252287761,13,,5252287887,233,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727869215,132,4,1,13,20,8cfkisxf1fkxdqtt6tx1tup48,0,59.1,55.4,2024-09-29T12:12:56.483Z,2024-09-29T12:29:24Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5252287827,56,Center,5252287829,152,,5252287917,233,114,5252287825,13,,5252287833,285,,5252287831,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727869505,115,1,1,13,34,bd4qakf7j0wwie8wke9km7uj8,1,44.9,38.0,2024-09-29T12:13:11.063Z,2024-09-29T12:13:12Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5252289385,212,22.0,5252289379,56,Back,5252289383,141,70.3,5252289381,140,43.8,5252289417,189,,5252289377,152,,5252289387,213,1.62,5252289375,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727869563,116,1,1,13,37,bd4qakf7j0wwie8wke9km7uj8,1,44.9,68.7,2024-09-29T12:13:13.655Z,2024-09-29T12:13:15Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5252289687,212,13.3,5252289689,213,4.33,5252289685,141,50.6,5252289683,140,40.2,5252289681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727869655,117,1,1,13,38,bd4qakf7j0wwie8wke9km7uj8,1,40.2,50.6,2024-09-29T12:13:15.398Z,2024-09-29T12:13:19Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5252290149,140,35.9,5252290153,212,15.6,5252290155,213,4.42,5252290147,56,Back,5252290151,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727869679,118,1,1,13,43,bd4qakf7j0wwie8wke9km7uj8,1,36.5,30.0,2024-09-29T12:13:19.598Z,2024-09-29T12:13:21Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5252290339,189,,5252290289,212,19.1,5252290283,56,Back,5252290287,141,36.9,5252290285,140,18.9,5252290291,213,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727869775,119,1,1,13,46,bd4qakf7j0wwie8wke9km7uj8,0,15.8,48.5,2024-09-29T12:13:23.342Z,2024-09-29T12:13:25Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5252290789,56,Center,5252290797,213,0.30,5252290787,157,,5252290799,1,,5252290793,141,73.0,5252290795,212,56.6,5252290791,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727869849,133,1,1,13,50,8cfkisxf1fkxdqtt6tx1tup48,1,21.6,31.5,2024-09-29T12:13:26.628Z,2024-09-29T12:13:28Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5252291181,141,31.6,5252291175,3,,5252291177,56,Center,5252291185,213,0.00,5252291187,1,,5252291179,140,57.9,5252291183,212,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727869861,134,1,1,13,52,8cfkisxf1fkxdqtt6tx1tup48,0,57.9,31.6,2024-09-29T12:13:28.749Z,2024-09-29T12:13:29Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5252291239,3,,5252291241,56,Center,5252291249,213,0.17,5252291243,140,61.0,5252291247,212,3.3,5252291245,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727869893,120,61,1,13,54,bd4qakf7j0wwie8wke9km7uj8,1,44.2,60.9,2024-09-29T12:13:30.779Z,2024-09-29T12:13:30Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5252291423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727869963,121,1,1,13,56,bd4qakf7j0wwie8wke9km7uj8,1,40.1,61.2,2024-09-29T12:13:32.902Z,2024-09-29T12:13:35Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5252291911,212,23.7,5252291907,140,36.0,5252291905,56,Back,5252291913,213,4.53,5252291909,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727870069,122,1,1,13,59,bd4qakf7j0wwie8wke9km7uj8,1,38.0,31.2,2024-09-29T12:13:35.759Z,2024-09-29T12:13:41Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5252292435,56,Center,5252292439,141,29.1,5252292441,212,29.6,5252292437,140,66.2,5252292443,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
