id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2703405171,98,1,1,9,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,14.8,50.3,2024-07-26T17:09:26.777Z,2024-07-26T17:09:29Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5117905645,56,Back,5117905649,141,21.8,5117905651,212,24.1,5117905647,140,28.4,5117905653,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405175,99,1,1,9,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.5,21.7,2024-07-26T17:09:29.162Z,2024-07-26T17:09:31Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5117905703,212,22.2,5117905701,141,6.1,5117905699,140,47.1,5117905705,213,5.79,5117905697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405193,100,1,1,9,52,aqtkb4mgrz8c6iqfufj6qjbv9,0,47.6,6.1,2024-07-26T17:09:31.426Z,2024-07-26T17:09:34Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5117905827,1,,5117905823,212,48.2,5117905817,56,Center,5117905819,140,87.1,5117905825,213,0.54,5117905821,141,42.3,5117905815,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405195,96,52,1,9,56,a9vw7ikerpr4cuweeeka5aneg,1,15.7,62.0,2024-07-26T17:09:34.913Z,2024-07-27T13:26:28Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5119223825,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405227,97,1,1,9,59,a9vw7ikerpr4cuweeeka5aneg,1,14.0,55.8,2024-07-26T17:09:37.922Z,2024-07-26T17:09:45Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5117906035,141,43.9,5117906031,56,Back,5117906039,213,5.72,5117906037,212,15.2,5117906029,123,,5117906033,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405231,98,1,1,10,7,a9vw7ikerpr4cuweeeka5aneg,0,29.7,37.0,2024-07-26T17:09:45.643Z,2024-07-27T13:27:03Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5117906065,213,0.30,5117906061,141,56.4,5117906063,212,45.0,5117906067,1,,5117906057,56,Center,5119224587,155,,5117906059,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405237,99,83,1,10,8,a9vw7ikerpr4cuweeeka5aneg,0,70.5,54.2,2024-07-26T17:09:46.811Z,2024-07-27T13:27:38Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5117912791,399,5z7y55t2o577r8ki3i5855as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405243,101,1,1,10,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.1,46.2,2024-07-26T17:09:48.090Z,2024-07-27T13:27:40Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5117906127,212,3.9,5117906123,140,33.8,5117906129,213,0.03,5117906125,141,46.4,5117906121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703644339,800,45,1,10,10,a9vw7ikerpr4cuweeeka5aneg,0,67.9,41.5,2024-07-26T17:09:48.725Z,2024-07-27T13:27:33Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5119225289,233,810,5119225287,286,,5119225283,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703644337,810,3,1,10,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.1,58.5,2024-07-26T17:09:48.725Z,2024-07-27T13:55:47Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5119225281,465,,5119225279,285,,5119260379,233,800,5119225275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405267,103,1,1,10,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.2,48.3,2024-07-26T17:09:50.257Z,2024-07-26T17:09:52Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5117906223,213,3.37,5117906219,141,40.2,5117906215,56,Back,5117906217,140,11.9,5117906221,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405307,104,1,1,10,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,13.6,40.2,2024-07-26T17:09:52.425Z,2024-07-26T17:10:01Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5117906461,140,74.7,5117906465,212,72.9,5117906457,157,,5117906459,56,Left,5117906469,1,,5117906467,213,0.49,5117906463,141,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405317,105,1,1,10,22,aqtkb4mgrz8c6iqfufj6qjbv9,0,75.8,80.1,2024-07-26T17:10:00.993Z,2024-07-27T13:28:05Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5117906547,56,Center,5117906551,141,64.2,5119226121,4,,5117906549,140,96.5,5117906553,212,24.3,5117906555,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405329,100,54,1,10,27,a9vw7ikerpr4cuweeeka5aneg,1,3.9,34.0,2024-07-26T17:10:05.763Z,2024-07-26T17:10:07Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5117906689,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405349,101,52,1,10,30,a9vw7ikerpr4cuweeeka5aneg,1,3.9,34.0,2024-07-26T17:10:08.913Z,2024-07-27T13:28:11Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5119226317,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405383,102,1,1,10,31,a9vw7ikerpr4cuweeeka5aneg,1,11.8,39.7,2024-07-26T17:10:10.577Z,2024-07-26T17:10:13Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5117906875,140,15.0,5117906871,123,,5117906877,141,58.1,5117906873,56,Back,5117906879,212,13.0,5117906881,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405411,103,1,1,10,34,a9vw7ikerpr4cuweeeka5aneg,1,16.2,69.7,2024-07-26T17:10:12.922Z,2024-07-26T17:10:16Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5117907037,56,Back,5117907041,141,91.2,5117907039,140,27.4,5117907045,213,0.89,5117907043,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405431,104,1,1,10,37,a9vw7ikerpr4cuweeeka5aneg,1,31.0,91.7,2024-07-26T17:10:16.345Z,2024-07-26T17:10:23Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5117907163,213,4.61,5117907159,141,71.2,5117907161,212,14.0,5117907155,56,Back,5117907157,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405463,105,1,1,10,44,a9vw7ikerpr4cuweeeka5aneg,1,38.3,54.9,2024-07-26T17:10:23.066Z,2024-07-26T17:10:28Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5117907375,141,49.9,5117907379,213,6.04,5117907377,212,14.1,5117907373,140,51.3,5117907371,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405481,106,1,1,10,49,a9vw7ikerpr4cuweeeka5aneg,1,63.8,32.7,2024-07-26T17:10:28.361Z,2024-07-26T17:10:31Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5117907425,213,5.28,5117907421,141,8.6,5117907423,212,19.5,5117907417,56,Right,5117907419,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405489,107,1,1,10,52,a9vw7ikerpr4cuweeeka5aneg,0,73.8,8.6,2024-07-26T17:10:31.481Z,2024-07-26T17:10:32Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5117907467,213,1.07,5117907463,212,9.6,5117907457,56,Right,5117907461,141,21.0,5117907459,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405495,106,1,1,10,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.2,83.0,2024-07-26T17:10:32.225Z,2024-07-26T17:10:33Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5117907483,212,7.1,5117907479,140,17.2,5117907477,56,Back,5117907485,213,2.20,5117907481,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405505,108,1,1,10,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,20.0,91.3,2024-07-26T17:10:33.337Z,2024-07-26T17:10:35Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5117907525,56,Back,5117907529,141,68.4,5117907533,213,4.96,5117907527,140,23.8,5117907531,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405521,109,1,1,10,56,aqtkb4mgrz8c6iqfufj6qjbv9,0,22.5,69.9,2024-07-26T17:10:34.968Z,2024-07-27T13:28:54Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5117907615,141,81.8,5117907621,1,,5117907609,157,,5117907611,56,Left,5117907619,213,0.22,5117907613,140,57.0,5117907617,212,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405535,109,1,1,10,59,a9vw7ikerpr4cuweeeka5aneg,1,39.9,24.1,2024-07-26T17:10:38.258Z,2024-07-26T17:10:40Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5117907693,212,12.3,5117907687,56,Back,5117907689,140,39.3,5117907695,213,1.62,5117907691,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405555,110,1,1,11,2,a9vw7ikerpr4cuweeeka5aneg,1,38.5,50.0,2024-07-26T17:10:40.769Z,2024-07-26T17:10:44Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5117907805,56,Back,5117907811,212,10.4,5117907809,141,59.3,5117907807,140,46.4,5117907813,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405585,111,1,1,11,6,a9vw7ikerpr4cuweeeka5aneg,1,53.0,72.4,2024-07-26T17:10:44.753Z,2024-07-26T19:37:30Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5117907981,212,16.4,5117907983,213,0.91,5117907979,141,91.5,5117907975,56,Left,5117907977,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405599,112,1,1,11,12,a9vw7ikerpr4cuweeeka5aneg,1,67.2,90.9,2024-07-26T17:10:50.834Z,2024-07-26T19:37:29Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5117908065,56,Left,5117908073,213,3.33,5117908071,212,4.8,5117908069,141,89.6,5117908067,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405605,113,1,1,11,13,a9vw7ikerpr4cuweeeka5aneg,1,62.7,89.6,2024-07-26T17:10:52.409Z,2024-07-26T17:10:53Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5117908107,141,81.2,5117908103,56,Left,5117908109,212,7.5,5117908111,213,5.42,5117908105,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405639,114,1,1,11,14,a9vw7ikerpr4cuweeeka5aneg,1,67.4,81.2,2024-07-26T17:10:53.330Z,2024-07-26T17:11:00Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5117908291,213,2.97,5117908285,140,37.4,5117908289,212,32.0,5117908287,141,89.3,5117908283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405653,115,1,1,11,21,a9vw7ikerpr4cuweeeka5aneg,1,33.0,89.7,2024-07-26T17:10:59.953Z,2024-07-26T17:11:02Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5117908345,140,34.2,5117908349,212,29.9,5117908347,141,45.7,5117908351,213,4.75,5117908343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405671,116,1,1,11,24,a9vw7ikerpr4cuweeeka5aneg,1,32.9,43.1,2024-07-26T17:11:03.520Z,2024-07-26T17:11:08Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5117908485,56,Back,5117908493,213,1.27,5117908489,141,77.0,5117908487,140,39.6,5117908491,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405685,117,1,1,11,30,a9vw7ikerpr4cuweeeka5aneg,1,49.7,84.5,2024-07-26T17:11:08.801Z,2024-07-26T17:11:11Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5117908579,140,46.2,5117908585,213,4.22,5117908577,56,Back,5117908581,141,74.4,5117908583,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405693,118,1,1,11,32,a9vw7ikerpr4cuweeeka5aneg,1,53.8,72.9,2024-07-26T17:11:10.979Z,2024-07-26T17:11:11Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5117908623,213,6.12,5117908619,141,70.0,5117908615,56,Center,5117908617,140,65.0,5117908621,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405719,119,1,1,11,33,a9vw7ikerpr4cuweeeka5aneg,1,65.0,70.0,2024-07-26T17:11:11.817Z,2024-07-26T17:11:15Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5117908753,56,Back,5117908757,141,33.9,5117908755,140,45.8,5117908759,212,31.8,5117908761,213,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405723,120,1,1,11,37,a9vw7ikerpr4cuweeeka5aneg,0,61.5,28.2,2024-07-26T17:11:15.697Z,2024-07-27T13:55:47Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5117908793,212,4.1,5119228643,236,,5119260381,233,111,5117908787,56,Center,5117908795,213,5.34,5117908789,140,63.8,5117908791,141,23.3,5119228645,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405725,111,74,1,11,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.2,82.3,2024-07-26T17:11:15.698Z,2024-07-27T13:55:47Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5119260389,233,120,5119228599,285,,5117908809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405731,112,5,1,11,39,aqtkb4mgrz8c6iqfufj6qjbv9,0,32.2,101.1,2024-07-26T17:11:18.136Z,2024-07-26T19:08:26Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5117908985,233,121,5117908837,56,Back,5117908839,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405761,121,5,1,11,39,a9vw7ikerpr4cuweeeka5aneg,1,67.8,-1.1,2024-07-26T17:11:18.136Z,2024-07-26T17:11:26Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5117908959,347,,5117908957,56,Right,5117908963,233,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405783,122,1,1,11,47,a9vw7ikerpr4cuweeeka5aneg,1,70.1,0.0,2024-07-26T17:11:25.649Z,2024-07-26T17:11:30Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5117909089,56,Right,5117909095,212,13.9,5117909087,107,,5117909091,140,72.3,5117909097,213,1.40,5117909093,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405805,123,1,1,11,51,a9vw7ikerpr4cuweeeka5aneg,1,72.3,18.3,2024-07-26T17:11:30.241Z,2024-07-26T17:11:32Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5117909189,212,13.4,5117909179,56,Right,5117909187,141,5.8,5117909183,140,82.2,5117909191,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405811,124,1,1,11,54,a9vw7ikerpr4cuweeeka5aneg,0,82.2,5.8,2024-07-26T17:11:32.704Z,2024-07-26T17:11:33Z,dsfbfzwy3c06mu50ee89qrbsa,M. Larsen,,,5117909213,141,10.9,5117909217,213,2.60,5117909215,212,6.7,5117909209,56,Right,5117909211,140,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405817,113,1,1,11,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,20.3,88.3,2024-07-26T17:11:33.968Z,2024-07-26T17:11:34Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5117909265,141,83.9,5117909261,56,Back,5117909269,213,3.61,5117909263,140,14.7,5117909267,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405835,114,1,1,11,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,14.7,83.9,2024-07-26T17:11:34.706Z,2024-07-27T13:32:25Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5117909357,212,29.6,5117909353,140,39.3,5117909359,213,5.77,5117909349,157,,5117909361,1,,5117909355,141,62.7,5117909351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405837,115,44,1,11,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.4,63.4,2024-07-26T17:11:35.847Z,2024-07-27T13:32:48Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5117909401,233,125,5117909367,285,,5117909365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405833,125,44,1,11,57,a9vw7ikerpr4cuweeeka5aneg,0,58.6,36.6,2024-07-26T17:11:35.848Z,2024-07-27T13:32:50Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5117909347,286,,5117909385,233,115,5117909345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703645715,811,1,1,11,58,aqtkb4mgrz8c6iqfufj6qjbv9,0,36.9,60.5,2024-07-26T17:11:36.946Z,2024-07-27T13:32:44Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5119233281,141,60.2,5119233277,56,Back,5119233273,3,,5119233285,213,6.22,5119233279,140,40.0,5119233275,168,,5119233283,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405847,126,61,1,11,59,a9vw7ikerpr4cuweeeka5aneg,1,56.6,35.8,2024-07-26T17:11:38.184Z,2024-07-27T13:32:23Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5117909441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405849,127,1,1,12,3,a9vw7ikerpr4cuweeeka5aneg,1,65.8,60.9,2024-07-26T17:11:42.088Z,2024-07-26T17:11:43Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5117909463,213,1.22,5117909455,56,Center,5117909459,141,77.2,5117909461,212,11.8,5117909457,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405875,128,1,1,12,5,a9vw7ikerpr4cuweeeka5aneg,1,70.3,77.2,2024-07-26T17:11:43.744Z,2024-07-26T17:11:46Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5117909591,212,8.4,5117909589,141,66.1,5117909587,140,73.8,5117909585,56,Center,5117909593,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405879,129,3,1,12,8,a9vw7ikerpr4cuweeeka5aneg,0,80.5,58.9,2024-07-26T17:11:46.608Z,2024-07-27T13:33:26Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5117909769,233,116,5117909617,286,,5117909615,56,Center,5119234399,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405891,116,7,1,12,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,19.5,41.1,2024-07-26T17:11:46.609Z,2024-07-27T13:33:23Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5119234357,384,,5117909765,233,129,5117909735,285,,5117909733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405895,117,1,1,12,12,aqtkb4mgrz8c6iqfufj6qjbv9,0,25.6,60.7,2024-07-26T17:11:50.952Z,2024-07-26T19:36:33Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5117909749,157,,5117909759,213,5.85,5117909757,212,35.1,5117909753,140,55.9,5117909751,56,Center,5117909761,1,,5117909755,141,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405897,130,61,1,12,12,a9vw7ikerpr4cuweeeka5aneg,0,54.4,54.2,2024-07-26T17:11:51.497Z,2024-07-27T13:34:41Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5117909801,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405911,118,1,1,12,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.5,40.8,2024-07-26T17:11:54.368Z,2024-07-27T13:34:53Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5117909873,213,5.75,5117909865,56,Center,5117909867,140,57.1,5117909869,141,24.7,5117909871,212,21.5,5119236393,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405913,119,3,1,12,18,aqtkb4mgrz8c6iqfufj6qjbv9,0,54.1,23.4,2024-07-26T17:11:56.800Z,2024-07-27T13:35:03Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5117909881,286,,5119236529,465,,5117909951,233,131,5117909879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405929,131,7,1,12,18,a9vw7ikerpr4cuweeeka5aneg,1,45.9,76.6,2024-07-26T17:11:56.801Z,2024-07-27T13:35:00Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5117909937,285,,5119236477,383,,5117909935,56,Back,5117909943,233,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405933,132,1,1,12,22,a9vw7ikerpr4cuweeeka5aneg,1,48.3,71.6,2024-07-26T17:12:01.440Z,2024-07-27T13:36:07Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5117909963,213,4.71,5117909955,56,Back,5117909959,141,64.8,5117909961,212,4.6,5117909957,140,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405937,133,1,1,12,23,a9vw7ikerpr4cuweeeka5aneg,1,50.3,55.0,2024-07-26T17:12:01.600Z,2024-07-27T13:36:10Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,1.0,,5117909981,140,59.5,5117984729,210,15,5117909979,56,Center,5117909987,213,5.94,5117909983,141,49.9,5117909985,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405939,134,15,1,12,26,a9vw7ikerpr4cuweeeka5aneg,1,72.9,49.9,2024-07-26T17:12:05.312Z,2024-07-27T13:36:38Z,dsfbfzwy3c06mu50ee89qrbsa,M. Larsen,,,5117984731,78,,5117984733,29,,5117909999,18,,5117910001,56,Center,5117984735,55,133,5117984739,102,50.6,5117909997,22,,5117984753,233,120,5117984747,147,50,5117984743,215,,5117984741,103,19,5117984751,231,5117984681,20,50.4,,5117984749,230,95.0,5117984685,82,5117984745,146,76.9,,,,,,,,,,,,,
2703405941,120,10,1,12,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.5,48.9,2024-07-26T17:12:05.412Z,2024-07-27T13:36:15Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5117910009,94,,5117910011,56,Back,5117984757,233,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405985,135,1,1,12,33,a9vw7ikerpr4cuweeeka5aneg,1,65.8,18.9,2024-07-26T17:12:12.329Z,2024-07-26T17:12:14Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5117910201,141,25.5,5117910205,213,2.41,5117910197,56,Center,5117910203,212,6.7,5117910199,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406001,136,1,1,12,36,a9vw7ikerpr4cuweeeka5aneg,1,61.0,25.5,2024-07-26T17:12:14.672Z,2024-07-26T17:12:17Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5117910295,56,Center,5117910301,212,9.8,5117910299,141,30.3,5117910303,213,0.34,5117910297,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703406015,137,1,1,12,38,a9vw7ikerpr4cuweeeka5aneg,1,69.8,53.4,2024-07-26T17:12:17.472Z,2024-07-26T17:12:19Z,dsfbfzwy3c06mu50ee89qrbsa,M. Larsen,,,5117910373,141,76.0,5117910377,213,1.25,5117910369,56,Center,5117910375,212,16.2,5117910371,140,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
