id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2738914025,99,1,1,12,43,7gkglopz9cjsysn2u6sbhuvc5,0,43.6,7.9,2024-10-26T11:13:13.102Z,2024-10-26T11:20:16Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5312734279,1,,5312734269,56,Center,5312734275,212,33.5,5312734267,157,,5312734277,213,0.31,5312734273,141,22.7,5312734271,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914103,157,1,1,12,45,8gxd9ry2580pu1b1dd5ny9ymy,1,21.9,82.3,2024-10-26T11:13:15.214Z,2024-10-26T11:13:20Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5312734671,212,20.6,5312734673,213,3.84,5312734667,140,6.8,5312734665,56,Back,5312734669,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914149,158,1,1,12,50,8gxd9ry2580pu1b1dd5ny9ymy,0,12.0,48.2,2024-10-26T11:13:19.934Z,2024-10-26T11:13:23Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5312734885,56,Left,5312734889,140,59.4,5312734891,141,84.1,5312734901,1,,5312734897,213,0.46,5312734881,157,,5312734895,212,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914165,100,1,1,12,53,7gkglopz9cjsysn2u6sbhuvc5,0,43.0,12.8,2024-10-26T11:13:23.175Z,2024-10-26T11:13:24Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5312734987,56,Center,5312734991,141,21.8,5312734995,213,0.30,5312734993,212,20.8,5312734989,140,61.9,5312734985,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914223,159,1,1,12,57,8gxd9ry2580pu1b1dd5ny9ymy,1,39.9,68.8,2024-10-26T11:13:27.462Z,2024-10-26T11:13:29Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5312735321,213,3.89,5312735313,56,Back,5312735317,141,59.6,5312735319,212,9.2,5312735315,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914257,160,1,1,12,59,8gxd9ry2580pu1b1dd5ny9ymy,1,36.0,62.7,2024-10-26T11:13:28.886Z,2024-10-26T11:13:32Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5312735489,56,Back,5312735491,140,36.3,5312735497,213,1.52,5312735493,141,72.3,5312735495,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914305,161,1,1,13,2,8gxd9ry2580pu1b1dd5ny9ymy,1,39.9,74.1,2024-10-26T11:13:32.182Z,2024-10-26T11:13:35Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5312735711,56,Center,5312735713,140,55.7,5312735717,212,16.8,5312735715,141,77.6,5312735719,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914315,162,3,1,13,5,8gxd9ry2580pu1b1dd5ny9ymy,0,54.4,70.4,2024-10-26T11:13:35.349Z,2024-10-29T10:39:38Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5312735853,233,101,5312735783,286,,5312735779,56,Center,5324159469,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914317,101,7,1,13,5,7gkglopz9cjsysn2u6sbhuvc5,0,45.6,29.6,2024-10-26T11:13:35.350Z,2024-10-29T10:39:44Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5312735835,233,162,5312735789,56,Back,5312735793,285,,5324159555,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914333,163,61,1,13,7,8gxd9ry2580pu1b1dd5ny9ymy,1,53.4,73.2,2024-10-26T11:13:37.006Z,2024-10-26T11:13:37Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5312735855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914367,102,1,1,13,9,7gkglopz9cjsysn2u6sbhuvc5,0,45.5,32.7,2024-10-26T11:13:38.983Z,2024-10-26T11:13:40Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5312736017,141,30.7,5312736013,140,69.9,5312736019,212,25.7,5312736005,155,,5312736009,56,Center,5312736021,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914427,164,1,1,13,12,8gxd9ry2580pu1b1dd5ny9ymy,1,29.1,77.5,2024-10-26T11:13:41.974Z,2024-10-29T10:40:04Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5312736299,140,34.9,5312736303,212,10.4,5312736301,141,89.9,5312736305,213,0.95,5312736297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914489,165,1,1,13,14,8gxd9ry2580pu1b1dd5ny9ymy,1,36.0,82.4,2024-10-26T11:13:44.437Z,2024-10-26T11:13:48Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5312736607,141,51.8,5312736611,213,4.57,5312736603,56,Back,5312736609,212,21.0,5312736605,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914529,166,1,1,13,19,8gxd9ry2580pu1b1dd5ny9ymy,1,32.3,42.2,2024-10-26T11:13:48.719Z,2024-10-26T11:13:51Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5312736787,212,18.0,5312736783,140,34.4,5312736785,141,68.4,5312736789,213,1.45,5312736781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914593,167,1,1,13,22,8gxd9ry2580pu1b1dd5ny9ymy,1,36.3,71.1,2024-10-26T11:13:51.638Z,2024-10-26T11:13:56Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5312737115,213,0.54,5312737113,212,29.0,5312737107,56,Left,5312737111,141,92.9,5312737109,140,60.0,5312737105,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914579,103,83,1,13,26,7gkglopz9cjsysn2u6sbhuvc5,0,43.9,12.2,2024-10-26T11:13:55.542Z,2024-10-26T11:13:57Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5312737199,399,9r07ooissj5mz15g87x5rmbx1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914597,168,1,1,13,26,8gxd9ry2580pu1b1dd5ny9ymy,1,55.6,94.8,2024-10-26T11:13:56.374Z,2024-10-26T11:13:58Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5312737151,56,Back,5312737159,213,3.21,5312737155,141,93.0,5312737153,140,38.4,5312737157,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914651,169,1,1,13,28,8gxd9ry2580pu1b1dd5ny9ymy,0,38.5,90.2,2024-10-26T11:13:58.437Z,2024-10-26T11:14:00Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5312737483,1,,5312737471,155,,5312737481,213,6.23,5312737477,141,87.2,5312737473,56,Left,5312737475,140,72.7,5312737479,212,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914683,104,1,1,13,31,7gkglopz9cjsysn2u6sbhuvc5,1,32.6,24.6,2024-10-26T11:14:01.407Z,2024-10-26T11:14:03Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5312737683,56,Center,5312737687,140,50.6,5312737699,213,6.20,5312737697,212,19.0,5312737677,3,,5312737693,141,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914709,105,1,1,13,33,7gkglopz9cjsysn2u6sbhuvc5,1,50.6,22.4,2024-10-26T11:14:03.398Z,2024-10-26T11:14:05Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5312737829,140,46.3,5312737831,141,34.6,5312737835,213,2.07,5312737827,56,Back,5312737833,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914735,170,83,1,13,36,8gxd9ry2580pu1b1dd5ny9ymy,0,52.5,59.1,2024-10-26T11:14:06.309Z,2024-10-26T11:14:10Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5312738163,399,a7eramyy1bd8msxmg84ctc8ut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914747,107,4,1,13,37,7gkglopz9cjsysn2u6sbhuvc5,1,48.3,42.7,2024-10-26T11:14:07.110Z,2024-10-26T13:14:52Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5312738023,56,Back,5312738027,265,,5312738025,152,,5312738029,286,,5312738095,233,171,5312738021,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914757,171,4,1,13,37,8gxd9ry2580pu1b1dd5ny9ymy,0,51.7,57.3,2024-10-26T11:14:07.111Z,2024-10-26T13:14:53Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5312738053,13,,5312738061,285,,5312738101,233,107,5312738057,152,,5312738055,56,Center,5312738059,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914823,108,1,1,13,42,7gkglopz9cjsysn2u6sbhuvc5,1,47.7,46.1,2024-10-26T11:14:12.350Z,2024-10-29T10:40:53Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5312738351,56,Center,5312738347,5,,5324160889,189,,5312738349,152,,5312738359,213,5.62,5312738355,141,30.4,5312738353,140,60.8,5312738357,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914831,109,1,1,13,44,7gkglopz9cjsysn2u6sbhuvc5,1,60.8,30.4,2024-10-26T11:14:14.262Z,2024-10-29T10:40:56Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5312738385,140,65.7,5312738389,212,7.5,5312738383,56,Center,5324161007,189,,5312738387,141,38.5,5312738391,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914849,110,1,1,13,45,7gkglopz9cjsysn2u6sbhuvc5,1,65.7,38.5,2024-10-26T11:14:15.070Z,2024-10-26T11:14:16Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5312738501,212,19.1,5312738497,140,66.5,5312738495,56,Right,5312738499,141,10.4,5312738503,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914873,111,1,1,13,47,7gkglopz9cjsysn2u6sbhuvc5,1,66.5,10.4,2024-10-26T11:14:16.510Z,2024-10-26T11:14:18Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5312738631,56,Right,5312738635,141,18.9,5312738639,213,2.41,5312738633,140,60.4,5312738637,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914913,112,1,1,13,48,7gkglopz9cjsysn2u6sbhuvc5,1,60.4,18.9,2024-10-26T11:14:17.966Z,2024-10-26T11:14:19Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5312738853,213,0.15,5312738849,141,21.5,5312738845,140,71.6,5312738843,56,Center,5312738851,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738914923,113,1,1,13,49,7gkglopz9cjsysn2u6sbhuvc5,1,71.6,21.5,2024-10-26T11:14:19.422Z,2024-10-26T11:14:20Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5312738951,212,8.2,5312738943,56,Center,5312738947,141,30.0,5312738945,140,66.1,5312738979,156,,5312738953,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915029,114,1,1,13,51,7gkglopz9cjsysn2u6sbhuvc5,1,66.1,30.0,2024-10-26T11:14:21.086Z,2024-10-26T11:14:27Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5312739441,140,65.7,5312739447,213,4.67,5312739443,141,15.6,5312739445,212,9.8,5312739439,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915095,115,1,1,13,57,7gkglopz9cjsysn2u6sbhuvc5,1,56.8,14.9,2024-10-26T11:14:27.383Z,2024-10-26T11:14:32Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5312739789,212,32.6,5312739785,140,87.3,5312739783,56,Right,5312739791,213,6.09,5312739787,141,5.8,5312739781,155,,5312739793,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915109,116,1,1,14,2,7gkglopz9cjsysn2u6sbhuvc5,0,87.2,7.0,2024-10-26T11:14:31.886Z,2024-10-29T10:41:15Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5312739847,141,13.5,5312739851,213,1.57,5324161359,20,,5312739835,2,,5312739839,155,,5312739905,233,172,5324161357,224,,5312739909,286,,5312739843,56,Right,5312739849,212,4.4,5312739903,236,,5312739845,140,,,,,,,,,,,,,,87.2,,,,,,,,,,,,,,
2738915103,172,12,1,14,2,8gxd9ry2580pu1b1dd5ny9ymy,1,11.5,88.9,2024-10-26T11:14:31.986Z,2024-10-26T11:14:34Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5312739813,56,Back,5312739811,185,,5312739949,233,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915375,173,12,1,14,4,8gxd9ry2580pu1b1dd5ny9ymy,1,3.2,81.1,2024-10-26T11:14:34.189Z,2024-10-26T11:14:49Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5312741201,140,11.2,5312741199,56,Back,5312741211,213,5.46,5312741207,212,12.3,5312741203,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915261,117,1,1,14,6,7gkglopz9cjsysn2u6sbhuvc5,1,87.0,29.5,2024-10-26T11:14:36.390Z,2024-10-26T11:14:41Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5312740585,140,87.0,5312740589,212,12.3,5312740583,56,Right,5312740591,213,4.71,5312740587,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915299,118,1,1,14,12,7gkglopz9cjsysn2u6sbhuvc5,1,77.8,11.4,2024-10-26T11:14:41.535Z,2024-10-26T11:14:44Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5312740809,141,20.3,5312740805,56,Right,5312740807,140,78.1,5312740811,212,6.1,5312740813,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915315,119,1,1,14,14,7gkglopz9cjsysn2u6sbhuvc5,1,77.6,19.8,2024-10-26T11:14:44.382Z,2024-10-26T11:14:45Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5312740877,56,Right,5312740881,141,11.9,5312740879,140,87.0,5312740885,213,5.78,5312740883,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915365,120,1,1,14,16,7gkglopz9cjsysn2u6sbhuvc5,1,87.6,11.1,2024-10-26T11:14:45.726Z,2024-10-26T11:14:48Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5312741161,140,92.9,5312741165,212,6.1,5312741167,213,0.43,5312741159,56,Right,5312741163,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915391,121,1,1,14,19,7gkglopz9cjsysn2u6sbhuvc5,1,92.2,11.7,2024-10-26T11:14:48.773Z,2024-10-26T11:14:50Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5312741291,140,90.1,5312741289,56,Right,5312741295,212,6.2,5312741297,213,4.35,5312741293,141,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915381,174,83,1,14,19,8gxd9ry2580pu1b1dd5ny9ymy,0,6.7,84.2,2024-10-26T11:14:49.149Z,2024-10-26T11:14:55Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5312741665,399,duahzgqspyuy2gu31u3s8ky96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915423,122,1,1,14,20,7gkglopz9cjsysn2u6sbhuvc5,0,90.1,3.1,2024-10-26T11:14:50.342Z,2024-10-29T10:41:44Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5312741447,56,Center,5312741443,2,,5312741451,141,40.3,5312741445,155,,5312741449,140,93.1,5324161791,20,,5312741455,213,1.45,5312741453,212,25.5,5324161789,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915445,175,44,1,14,23,8gxd9ry2580pu1b1dd5ny9ymy,1,7.0,58.6,2024-10-26T11:14:52.732Z,2024-10-26T13:15:05Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5312741599,233,123,5312741571,285,,5312741569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915433,123,44,1,14,23,7gkglopz9cjsysn2u6sbhuvc5,0,93.0,41.4,2024-10-26T11:14:52.733Z,2024-10-26T13:15:05Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5312741513,56,Center,5312741863,233,175,5312741515,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915469,176,12,1,14,23,8gxd9ry2580pu1b1dd5ny9ymy,1,7.9,47.2,2024-10-26T11:14:52.774Z,2024-10-26T13:23:30Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5312741675,141,57.3,5312741679,213,0.88,5312741673,140,13.3,5312741677,212,8.9,5312741701,15,,5312741671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915495,177,12,1,14,26,8gxd9ry2580pu1b1dd5ny9ymy,1,13.3,56.9,2024-10-26T11:14:56.358Z,2024-10-26T11:14:57Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5312741783,212,22.0,5312741779,140,26.0,5312741785,213,5.36,5312741777,56,Back,5312741781,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915503,178,44,1,14,27,8gxd9ry2580pu1b1dd5ny9ymy,1,25.8,28.2,2024-10-26T11:14:57.470Z,2024-10-29T10:42:21Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5312741821,285,,5312741961,233,124,5312741819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915527,124,44,1,14,27,7gkglopz9cjsysn2u6sbhuvc5,0,74.2,71.8,2024-10-26T11:14:57.471Z,2024-10-26T13:15:12Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5312741941,56,Center,5312741971,233,178,5312741943,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915523,179,1,1,14,28,8gxd9ry2580pu1b1dd5ny9ymy,0,26.1,31.2,2024-10-26T11:14:57.926Z,2024-10-29T10:42:18Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5312741925,3,,5312741929,140,36.0,5312741935,213,0.01,5312741931,141,31.3,5312741933,212,10.4,5312741927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915567,125,1,1,14,31,7gkglopz9cjsysn2u6sbhuvc5,0,67.6,75.6,2024-10-26T11:15:01.414Z,2024-10-26T11:57:09Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5312742151,141,55.5,5312742155,213,5.76,5312742157,1,,5312742145,56,Center,5312742139,157,,5312742153,212,27.6,5312742149,140,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915615,180,12,1,14,33,8gxd9ry2580pu1b1dd5ny9ymy,1,6.8,42.5,2024-10-26T11:15:02.878Z,2024-10-26T11:15:05Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5312742381,213,1.45,5312742377,141,55.2,5312742373,56,Back,5312742375,140,7.8,5312742379,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915677,182,1,1,14,36,8gxd9ry2580pu1b1dd5ny9ymy,1,8.4,50.7,2024-10-26T11:15:06.165Z,2024-10-26T11:15:10Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5312742671,212,24.6,5312742673,213,4.70,5312742667,140,8.0,5312742669,141,14.6,5312742665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915751,183,1,1,14,40,8gxd9ry2580pu1b1dd5ny9ymy,0,8.2,12.6,2024-10-26T11:15:09.853Z,2024-10-26T11:15:14Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5312743063,1,,5312743055,212,38.6,5312743045,56,Back,5312743041,157,,5312743053,141,27.7,5312743049,140,43.6,5312743057,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915739,126,44,1,14,43,7gkglopz9cjsysn2u6sbhuvc5,1,59.0,65.8,2024-10-26T11:15:12.630Z,2024-10-26T13:15:12Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5312742987,286,,5312743197,233,184,5312742985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915765,184,44,1,14,43,8gxd9ry2580pu1b1dd5ny9ymy,0,41.0,34.2,2024-10-26T11:15:12.631Z,2024-10-26T13:15:13Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5312743121,56,Back,5312743123,285,,5312743235,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915759,127,1,1,14,43,7gkglopz9cjsysn2u6sbhuvc5,0,64.8,65.7,2024-10-26T11:15:12.933Z,2024-10-26T11:15:14Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5312743101,141,52.5,5312743095,3,,5312743099,140,66.8,5312743105,212,9.2,5312743109,213,4.94,5312743097,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915889,185,1,1,14,50,8gxd9ry2580pu1b1dd5ny9ymy,1,69.5,49.3,2024-10-26T11:15:19.661Z,2024-10-26T11:15:22Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5312743713,140,78.0,5312743717,141,21.6,5312743709,56,Center,5312743719,212,20.8,5312743723,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915909,186,1,1,14,52,8gxd9ry2580pu1b1dd5ny9ymy,0,80.3,17.3,2024-10-26T11:15:22.014Z,2024-10-29T10:42:51Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5312743845,213,1.30,5312743839,140,86.0,5312743835,155,,5312743843,212,22.4,5312743833,2,,5312743837,56,Center,5312743841,141,49.1,5324163137,20,,5324163133,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915931,128,12,1,14,54,7gkglopz9cjsysn2u6sbhuvc5,1,14.3,52.2,2024-10-26T11:15:24.270Z,2024-10-26T11:15:28Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5312743923,140,34.9,5312743927,212,23.1,5312743921,56,Back,5312743929,213,0.36,5312743925,141,64.0,5312743945,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741016979,867,61,1,14,57,7gkglopz9cjsysn2u6sbhuvc5,0,30.7,70.6,2024-10-26T11:15:27.394Z,2024-10-29T10:43:10Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5324163377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915985,187,1,1,14,58,8gxd9ry2580pu1b1dd5ny9ymy,0,58.8,25.8,2024-10-26T11:15:28.029Z,2024-10-26T11:15:29Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5312744195,212,3.3,5312744223,233,129,5312744229,286,,5312744193,141,25.3,5312744197,213,6.18,5312744191,140,61.9,5312744221,236,,5312744189,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738915989,129,74,1,14,58,7gkglopz9cjsysn2u6sbhuvc5,1,37.0,65.2,2024-10-26T11:15:28.030Z,2024-10-26T11:15:29Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5312744245,233,187,5312744213,285,,5312744211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738916009,188,1,1,14,59,8gxd9ry2580pu1b1dd5ny9ymy,1,59.9,27.4,2024-10-26T11:15:28.949Z,2024-10-26T11:15:30Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5312744285,213,6.20,5312744283,212,10.2,5312744281,141,26.2,5312744277,56,Center,5312744279,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
