id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/19/value
2703628767,240,15,1,24,28,6wwwud48qahpwrfxs20334qk5,1,86.8,44.0,2024-07-27T12:25:26.521Z,2024-07-29T14:27:20Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5119137929,233,213,5119136641,22,,5119136643,17,,5119137923,147,45.8,5124360055,154,,5119137917,103,19,5119137921,146,90.2,5119137925,230,98.2,5124360053,78,5119136645,56,Center,5119137295,20,,5119137927,231,5119137911,55,239,5119137909,29,,5119137299,82,,,50,5119137915,102,51.2,,,,,,,,,,,,,,
2703628763,213,10,1,24,28,7gkglopz9cjsysn2u6sbhuvc5,1,11.8,54.6,2024-07-27T12:25:26.621Z,2024-07-29T14:27:05Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5119136623,94,,5119137933,233,240,5119136625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628783,214,12,1,24,30,7gkglopz9cjsysn2u6sbhuvc5,1,9.5,39.2,2024-07-27T12:25:28.793Z,2024-07-29T14:27:32Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5119136709,140,27.4,5119136715,213,0.58,5119136711,141,57.2,5119136707,56,Back,5119136713,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628787,241,1,1,24,31,6wwwud48qahpwrfxs20334qk5,1,73.7,39.2,2024-07-27T12:25:29.830Z,2024-07-27T12:25:31Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5119136721,56,Center,5119136737,213,6.09,5119136735,212,12.8,5119136731,141,35.5,5119136727,140,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628793,242,1,1,24,32,6wwwud48qahpwrfxs20334qk5,1,85.7,35.5,2024-07-27T12:25:31.190Z,2024-07-27T12:25:34Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5119136777,212,12.4,5119136775,141,17.4,5119136771,56,Right,5119136773,140,84.5,5119136779,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628799,243,1,1,24,36,6wwwud48qahpwrfxs20334qk5,1,77.7,21.9,2024-07-27T12:25:34.270Z,2024-07-27T12:25:37Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5119136809,141,36.3,5119136813,213,2.47,5119136805,56,Center,5119136811,212,15.8,5119136807,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628809,244,1,1,24,38,6wwwud48qahpwrfxs20334qk5,1,65.4,34.9,2024-07-27T12:25:37.230Z,2024-07-27T12:25:39Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5119136873,140,77.3,5119136879,213,6.19,5119136871,56,Center,5119136877,212,12.6,5119136875,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628819,245,1,1,24,41,6wwwud48qahpwrfxs20334qk5,1,77.3,33.1,2024-07-27T12:25:39.486Z,2024-07-27T12:25:42Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5119136919,140,81.5,5119136925,213,4.96,5119136917,56,Right,5119136921,141,7.3,5119136923,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628821,246,1,1,24,44,6wwwud48qahpwrfxs20334qk5,1,80.2,7.6,2024-07-27T12:25:42.654Z,2024-07-27T12:25:44Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5119136931,140,65.5,5119136933,141,28.8,5119136937,213,2.39,5119136929,56,Center,5119136935,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628835,247,1,1,24,46,6wwwud48qahpwrfxs20334qk5,1,65.1,30.7,2024-07-27T12:25:44.294Z,2024-07-27T12:25:47Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5119136987,56,Back,5119136995,213,2.47,5119136991,141,56.3,5119136989,140,44.3,5119136993,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628841,248,1,1,24,49,6wwwud48qahpwrfxs20334qk5,1,44.3,56.3,2024-07-27T12:25:47.614Z,2024-07-27T12:25:51Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5119137053,213,4.35,5119137047,140,37.6,5119137051,212,20.1,5119137045,56,Back,5119137049,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628847,249,1,1,24,52,6wwwud48qahpwrfxs20334qk5,1,37.4,26.4,2024-07-27T12:25:51.072Z,2024-07-27T12:25:53Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5119137091,56,Right,5119137093,140,62.0,5119137099,213,5.84,5119137097,212,28.6,5119137095,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628863,250,1,1,24,55,6wwwud48qahpwrfxs20334qk5,1,62.0,8.2,2024-07-27T12:25:53.254Z,2024-07-27T12:25:58Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5119137175,213,1.65,5119137169,140,60.9,5119137173,212,14.3,5119137171,141,29.1,5119137167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628865,251,50,1,24,59,6wwwud48qahpwrfxs20334qk5,1,58.6,19.6,2024-07-27T12:25:57.740Z,2024-07-27T12:26:00Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5119137181,286,,5119137179,56,Right,5119137223,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628869,216,7,1,24,59,7gkglopz9cjsysn2u6sbhuvc5,1,41.4,80.4,2024-07-27T12:25:57.741Z,2024-07-29T14:28:19Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5119137191,285,,5119137213,233,251,5119137189,56,Back,5119137187,167,,5124360083,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628871,217,5,1,25,0,7gkglopz9cjsysn2u6sbhuvc5,0,42.0,101.4,2024-07-27T12:25:59.013Z,2024-07-27T12:26:10Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5119137193,56,Back,5119137195,347,,5119137305,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628885,252,5,1,25,0,6wwwud48qahpwrfxs20334qk5,1,58.0,-1.4,2024-07-27T12:25:59.013Z,2024-07-27T14:10:41Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5119137291,56,Right,5119137293,347,,5119137301,233,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628901,253,1,1,25,12,6wwwud48qahpwrfxs20334qk5,1,57.7,0.0,2024-07-27T12:26:10.935Z,2024-07-27T12:26:14Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5119137415,140,74.4,5119137419,212,20.4,5119137417,141,14.3,5119137421,213,0.54,5119137411,107,,5119137413,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628903,254,61,1,25,13,6wwwud48qahpwrfxs20334qk5,0,74.8,13.7,2024-07-27T12:26:11.950Z,2024-07-27T14:09:50Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5119137425,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703635841,411,43,1,25,15,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-07-27T12:26:13.233Z,2024-07-29T14:28:57Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5119176791,212,8.7,5119176789,141,90.6,5119176793,213,6.14,5119176785,56,Back,5124360131,144,1,5119176787,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628905,218,1,1,25,16,7gkglopz9cjsysn2u6sbhuvc5,1,31.5,91.0,2024-07-27T12:26:14.861Z,2024-07-27T13:01:46Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5119176797,140,24.9,5119176801,212,7.1,5119176803,213,3.36,5119176799,141,88.7,5119137431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628915,219,1,1,25,18,7gkglopz9cjsysn2u6sbhuvc5,1,22.7,88.0,2024-07-27T12:26:16.420Z,2024-07-27T12:26:18Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5119137475,213,4.76,5119137469,140,23.7,5119137473,212,20.8,5119137467,56,Back,5119137471,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628931,221,1,1,25,20,7gkglopz9cjsysn2u6sbhuvc5,1,27.9,55.1,2024-07-27T12:26:18.868Z,2024-07-27T12:26:29Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5119137569,140,46.6,5119137575,213,6.01,5119137567,56,Back,5119137571,141,47.0,5119137573,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628935,222,1,1,25,31,7gkglopz9cjsysn2u6sbhuvc5,1,69.6,8.8,2024-07-27T12:26:30.037Z,2024-07-27T12:26:31Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5119137603,213,2.54,5119137601,212,9.7,5119137597,140,62.0,5119137595,56,Right,5119137599,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628943,223,1,1,25,32,7gkglopz9cjsysn2u6sbhuvc5,1,62.0,18.5,2024-07-27T12:26:31.204Z,2024-07-27T12:26:40Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5119137635,212,7.4,5119137629,56,Center,5119137637,213,1.18,5119137633,141,28.5,5119137631,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628947,224,1,1,25,35,7gkglopz9cjsysn2u6sbhuvc5,1,64.7,28.5,2024-07-27T12:26:33.316Z,2024-07-27T12:26:34Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5119137651,56,Right,5119137653,140,60.9,5119137657,212,6.7,5119137659,213,4.07,5119137655,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628963,225,1,1,25,36,7gkglopz9cjsysn2u6sbhuvc5,1,60.9,20.6,2024-07-27T12:26:34.628Z,2024-07-27T12:26:40Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5119137759,56,Back,5119137767,213,2.90,5119137765,212,18.9,5119137761,140,43.4,5119137763,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628971,226,1,1,25,42,7gkglopz9cjsysn2u6sbhuvc5,1,42.2,18.6,2024-07-27T12:26:40.916Z,2024-07-29T14:29:35Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5119137817,213,2.49,5119137811,140,16.4,5119137813,141,48.8,5119137809,56,Back,5119137815,212,34.0,5119137819,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628977,227,1,1,25,45,7gkglopz9cjsysn2u6sbhuvc5,1,15.5,49.0,2024-07-27T12:26:43.756Z,2024-07-27T12:26:45Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5119137853,212,19.6,5119137851,141,36.4,5119137847,56,Back,5119137855,213,5.83,5119137849,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628983,228,1,1,25,46,7gkglopz9cjsysn2u6sbhuvc5,1,32.3,36.4,2024-07-27T12:26:44.956Z,2024-07-27T12:26:47Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5119137871,56,Back,5119137873,140,14.1,5119137877,212,19.6,5119137885,156,,5119137879,213,2.91,5119137875,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628993,229,1,1,25,51,7gkglopz9cjsysn2u6sbhuvc5,1,15.5,50.4,2024-07-27T12:26:50.189Z,2024-07-27T12:26:56Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5119137967,212,13.8,5119137961,56,Back,5119137963,140,28.5,5119137965,141,47.5,5119137969,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703628997,230,1,1,25,57,7gkglopz9cjsysn2u6sbhuvc5,1,38.2,69.3,2024-07-27T12:26:55.948Z,2024-07-27T12:26:57Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5119137987,140,57.8,5119137991,212,24.2,5119137989,141,88.1,5119137993,213,0.56,5119137985,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629005,231,1,1,25,59,7gkglopz9cjsysn2u6sbhuvc5,1,57.8,88.1,2024-07-27T12:26:57.316Z,2024-07-27T12:26:59Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5119138025,56,Back,5119138033,213,3.04,5119138031,212,12.6,5119138029,141,89.9,5119138027,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629011,232,1,1,26,0,7gkglopz9cjsysn2u6sbhuvc5,1,46.0,87.1,2024-07-27T12:26:58.988Z,2024-07-27T12:27:01Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5119138073,141,74.1,5119138071,140,47.7,5119138075,212,9.0,5119138077,213,4.91,5119138069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629035,233,1,1,26,3,7gkglopz9cjsysn2u6sbhuvc5,1,47.4,69.4,2024-07-27T12:27:01.796Z,2024-07-27T12:27:06Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5119138195,140,74.1,5119138203,1,,5119138201,213,5.30,5119138199,212,50.3,5119138197,141,7.9,5119138189,155,,5119138193,56,Right,5119138191,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629041,234,1,1,26,8,7gkglopz9cjsysn2u6sbhuvc5,1,70.3,10.4,2024-07-27T12:27:06.444Z,2024-07-27T12:27:09Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5119138241,213,2.51,5119138237,141,21.2,5119138235,140,60.7,5119138233,56,Center,5119138239,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629049,235,1,1,26,10,7gkglopz9cjsysn2u6sbhuvc5,1,59.5,26.4,2024-07-27T12:27:08.892Z,2024-07-27T12:27:12Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5119138281,56,Center,5119138283,140,62.4,5119138289,213,1.18,5119138287,212,8.1,5119138285,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629051,236,43,1,26,14,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-07-27T12:27:12.492Z,2024-07-27T12:27:17Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5119138293,56,Center,5119138351,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629057,237,4,1,26,16,7gkglopz9cjsysn2u6sbhuvc5,1,56.2,49.1,2024-07-27T12:27:14.718Z,2024-07-27T14:09:43Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5119282769,233,255,5119138307,152,,5119138311,286,,5119138305,56,Center,5119138303,13,,5119138309,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629055,255,4,1,26,16,6wwwud48qahpwrfxs20334qk5,0,43.8,50.9,2024-07-27T12:27:14.719Z,2024-07-27T14:09:43Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5119138335,152,,5119282789,233,237,5119282743,285,,5119138337,265,,5119138333,56,Back,5119138331,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629097,238,1,1,26,25,7gkglopz9cjsysn2u6sbhuvc5,1,56.4,46.6,2024-07-27T12:27:23.420Z,2024-07-27T12:27:36Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5119138499,1,,5119138729,189,,5119138487,152,,5119138495,212,36.7,5119138489,56,Right,5119138493,141,9.1,5119138491,140,81.6,5119138485,5,,5119138497,213,,,,,,,,,,,,,,5.52,,,,,,,,,,,,,,,,,,,,,,
2703629113,239,1,1,26,27,7gkglopz9cjsysn2u6sbhuvc5,1,81.6,9.1,2024-07-27T12:27:25.243Z,2024-07-27T12:27:28Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5119138571,56,Right,5119138579,213,0.44,5119138573,140,88.1,5119138575,141,13.8,5119138577,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629115,240,1,1,26,29,7gkglopz9cjsysn2u6sbhuvc5,0,90.8,14.6,2024-07-27T12:27:27.996Z,2024-07-29T14:30:38Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5124360223,20,,5119138597,213,1.61,5124360221,386,,5119138593,141,21.6,5119138645,236,,5119138589,56,Center,5119138591,140,90.6,5119138587,155,,5124360219,225,5119138585,2,,5119138651,286,,5119138595,212,5119138647,233,256,,,,,,,,4.8,,,,,,,,,,,,,,,,,
2703629127,256,12,1,26,29,6wwwud48qahpwrfxs20334qk5,1,9.0,83.5,2024-07-27T12:27:28.096Z,2024-07-27T12:27:32Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5119138637,56,Back,5119138635,185,,5119138653,233,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629143,257,12,1,26,31,6wwwud48qahpwrfxs20334qk5,1,1.7000000000000002,50.6,2024-07-27T12:27:29.799Z,2024-07-27T14:54:14Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5119138709,140,0.0,5119138715,213,3.07,5119138707,56,Back,5119138711,141,50.9,5119138713,212,2.7,5119138719,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629121,241,6,1,26,32,7gkglopz9cjsysn2u6sbhuvc5,1,98.4,42.2,2024-07-27T12:27:31.124Z,2024-07-27T12:27:48Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5119138677,56,Center,5119138679,75,,5119138889,233,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629145,258,6,1,26,32,6wwwud48qahpwrfxs20334qk5,0,1.6,57.8,2024-07-27T12:27:31.124Z,2024-07-29T14:31:16Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5119138871,73,,5119138869,56,Back,5119138927,233,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629195,242,1,1,26,33,7gkglopz9cjsysn2u6sbhuvc5,0,99.5,0.5,2024-07-27T12:27:31.524Z,2024-07-29T15:32:55Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5119139057,2,,5119139069,141,41.8,5119139073,213,1.63,5119139065,56,Center,5119139071,212,28.1,5119139061,155,,5119139063,223,,5124360253,72,,5119139059,6,5119139067,140,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629203,259,44,1,27,3,6wwwud48qahpwrfxs20334qk5,1,2.1,56.2,2024-07-27T12:28:01.513Z,2024-07-29T19:46:42Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5119139109,285,,5119139147,233,243,5119139107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629197,243,44,1,27,3,7gkglopz9cjsysn2u6sbhuvc5,0,97.9,43.8,2024-07-27T12:28:01.514Z,2024-07-29T14:33:24Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5119139077,56,Center,5119139155,233,259,5119139079,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703674183,851,43,1,27,4,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-07-27T12:28:02.233Z,2024-07-29T14:33:26Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5119391037,100,0,5119391045,231,46.6,5119391027,154,0,5124360317,144,15,5119391043,230,99.4,5119391041,147,44.0,5119390773,82,0,5119390549,60,0,5119390765,25,5119390771,328,0,5119391029,55,242,5119390767,15,5119391033,102,46.0,5119391023,80,0,5119391039,146,99.4,0,0,5119391047,233,260,5119391025,29,0,5119390551,56,Center,5119391035,103,19,,,,,
2703629209,260,12,1,27,4,6wwwud48qahpwrfxs20334qk5,1,1.8,54.6,2024-07-27T12:28:02.333Z,2024-07-29T14:33:36Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5124360327,141,70.3,5119139115,56,Back,5124360325,140,16.8,5124360333,15,,5124360331,213,0.60,5124360329,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629221,244,1,1,27,6,7gkglopz9cjsysn2u6sbhuvc5,1,85.6,27.9,2024-07-27T12:28:04.420Z,2024-07-27T12:28:07Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5119139195,213,5.93,5119139187,56,Center,5119139185,3,,5119139189,140,96.3,5119139193,212,12.0,5119139191,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629223,245,1,1,27,8,7gkglopz9cjsysn2u6sbhuvc5,0,97.5,18.3,2024-07-27T12:28:07.196Z,2024-07-29T14:35:16Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5119139203,56,Center,5119139201,155,,5119139207,141,26.4,5119139211,213,1.81,5119139199,2,,5124360407,386,,5119139241,236,,5119139209,212,5.7,5124360409,20,5119139243,233,261,5119139205,140,96.2,5124360405,225,5119139247,286,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629225,261,12,1,27,9,6wwwud48qahpwrfxs20334qk5,1,3.4,75.7,2024-07-27T12:28:07.296Z,2024-07-27T12:28:09Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5119139215,56,Back,5119139249,233,245,5119139213,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629227,246,6,1,27,10,7gkglopz9cjsysn2u6sbhuvc5,1,97.0,25.6,2024-07-27T12:28:08.868Z,2024-07-27T12:28:11Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5119139275,233,262,5119139255,75,,5119139253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629229,262,6,1,27,10,6wwwud48qahpwrfxs20334qk5,0,3.0,74.4,2024-07-27T12:28:08.868Z,2024-07-29T14:36:07Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5119139283,233,246,5119139257,56,Back,5119139259,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629243,247,1,1,27,29,7gkglopz9cjsysn2u6sbhuvc5,0,99.5,0.5,2024-07-27T12:28:27.476Z,2024-07-29T14:36:09Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5119139397,140,96.9,5119139401,212,26.6,5119139403,213,1.67,5119139393,223,,5119139389,6,,5119139391,155,,5119139387,2,,5119139395,56,Center,5124360435,72,5119139399,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629263,263,12,1,27,32,6wwwud48qahpwrfxs20334qk5,1,1.8,51.5,2024-07-27T12:28:31.048Z,2024-07-29T14:36:41Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5119139503,140,2.3,5119139509,213,0.48,5119139501,56,Back,5119139507,212,0.6,5119139505,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629303,266,61,1,27,33,6wwwud48qahpwrfxs20334qk5,1,3.0,54.6,2024-07-27T12:28:31.480Z,2024-07-29T14:36:42Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5119139701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629251,248,61,1,27,34,7gkglopz9cjsysn2u6sbhuvc5,0,92.2,45.2,2024-07-27T12:28:33.012Z,2024-07-29T14:36:46Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5119139449,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629273,264,12,1,27,38,6wwwud48qahpwrfxs20334qk5,1,11.4,64.0,2024-07-27T12:28:36.338Z,2024-07-29T14:37:00Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5119139543,212,54.2,5119139537,56,Left,5119139541,141,100.0,5119139545,213,0.47,5119139551,167,,5119139539,140,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629299,249,5,1,27,39,7gkglopz9cjsysn2u6sbhuvc5,1,40.6,-1.5,2024-07-27T12:28:38.001Z,2024-07-27T12:28:55Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5119139685,347,,5119139703,233,265,5119139683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
