id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2787829387,181,5,1,13,56,b8oqgvx1ijeyn6y1cn6929ix4,0,101.0,70.2,2025-03-14T18:17:10.697Z,2025-03-14T20:41:54Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5579023319,346,,5579023317,56,Center,5579023333,233,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829341,106,1,1,14,19,b2vft81kyjurzbmekvgrqwr64,1,4.7,49.0,2025-03-14T18:17:33.210Z,2025-03-14T18:17:40Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5579023153,213,1.27,5579023157,237,,5579023147,140,12.6,5579023145,56,Back,5579023143,124,,5579023151,212,28.4,5579023149,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829377,107,1,1,14,26,b2vft81kyjurzbmekvgrqwr64,1,23.1,86.0,2025-03-14T18:17:40.546Z,2025-03-14T18:17:45Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,5579023283,141,68.1,5579023289,213,3.88,5579023279,56,Back,5579023287,212,18.1,5579023281,140,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829385,108,1,1,14,31,b2vft81kyjurzbmekvgrqwr64,0,10.3,68.1,2025-03-14T18:17:45.313Z,2025-03-14T18:17:46Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5579023309,212,53.8,5579023305,140,61.5,5579023303,56,Center,5579023307,141,63.6,5579023313,1,,5579023311,213,6.23,5579023301,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829393,182,1,1,14,32,b8oqgvx1ijeyn6y1cn6929ix4,1,42.3,36.0,2025-03-14T18:17:46.636Z,2025-03-14T18:17:48Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,5579023351,3,,5579023363,212,15.8,5579023367,213,0.63,5579023357,140,54.5,5579023361,141,49.7,5579023353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829415,184,1,1,14,34,b8oqgvx1ijeyn6y1cn6929ix4,1,54.5,49.7,2025-03-14T18:17:48.765Z,2025-03-14T18:17:51Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,5579023475,213,1.62,5579023461,140,53.9,5579023467,141,67.6,5579023457,56,Center,5579023471,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829427,185,1,1,14,37,b8oqgvx1ijeyn6y1cn6929ix4,1,53.8,64.5,2025-03-14T18:17:51.165Z,2025-03-14T18:17:52Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,5579023521,56,Center,5579023527,212,12.8,5579023529,213,6.01,5579023523,140,65.5,5579023525,141,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829441,186,1,1,14,38,b8oqgvx1ijeyn6y1cn6929ix4,1,65.5,59.4,2025-03-14T18:17:52.556Z,2025-03-14T18:17:53Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,5579023609,212,6.3,5579023611,213,0.06,5579023603,56,Center,5579023605,140,71.5,5579023607,141,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829463,187,1,1,14,39,b8oqgvx1ijeyn6y1cn6929ix4,1,71.5,60.0,2025-03-14T18:17:53.701Z,2025-03-14T18:17:56Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,5579023705,141,39.2,5579023703,140,70.0,5579023709,213,4.60,5579023707,212,14.2,5579023701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829465,188,1,1,14,42,b8oqgvx1ijeyn6y1cn6929ix4,0,73.5,45.1,2025-03-14T18:17:56.740Z,2025-03-14T18:17:57Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5579023749,212,9.0,5579023751,213,0.86,5579023743,56,Center,5579023745,140,79.1,5579023747,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829467,109,8,1,14,44,b2vft81kyjurzbmekvgrqwr64,1,28.5,47.8,2025-03-14T18:17:58.242Z,2025-03-14T18:17:58Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5579023753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829489,110,3,1,14,46,b2vft81kyjurzbmekvgrqwr64,1,26.6,47.6,2025-03-14T18:17:59.924Z,2025-03-14T20:35:43Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5579023853,285,,5579023891,233,189,5579023851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829487,189,45,1,14,46,b8oqgvx1ijeyn6y1cn6929ix4,0,73.4,52.4,2025-03-14T18:17:59.924Z,2025-03-14T20:35:43Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5579023913,233,110,5579023831,56,Center,5579023833,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829505,112,1,1,14,48,b2vft81kyjurzbmekvgrqwr64,0,29.1,54.3,2025-03-14T18:18:02.114Z,2025-03-14T18:18:03Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5579023947,213,0.13,5579023941,140,76.8,5579023939,56,Center,5579023949,1,,5579023945,212,50.5,5579023943,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829533,191,1,1,14,53,b8oqgvx1ijeyn6y1cn6929ix4,0,22.8,27.7,2025-03-14T18:18:07.013Z,2025-03-14T18:18:07Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,5579024047,141,0.0,5579024049,212,22.6,5579024051,213,5.18,5579024043,56,Back,5579024045,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829641,113,5,1,14,53,b2vft81kyjurzbmekvgrqwr64,1,72.0,101.8,2025-03-14T18:18:07.759Z,2025-03-14T20:41:54Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5579024685,56,Left,5579024687,347,,5579024705,233,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829537,192,5,1,14,53,b8oqgvx1ijeyn6y1cn6929ix4,0,28.0,-1.8,2025-03-14T18:18:07.759Z,2025-03-14T20:41:55Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,5579024713,233,113,5579024067,347,,5579024065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829643,114,27,1,15,8,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-03-14T18:18:22.045Z,2025-03-14T18:18:27Z,,,,5579024723,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829649,193,27,1,15,8,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-03-14T18:18:22.045Z,2025-03-14T18:18:26Z,,,,5579024717,233,114,5579024711,53,3xz0h3d6r2qgmv9egms8yaz56,5579024709,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829813,115,28,1,15,38,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-03-14T18:18:52.610Z,2025-03-14T18:18:55Z,,,,5579025721,233,194,5579025641,55,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829817,194,28,1,15,38,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-03-14T18:18:52.610Z,2025-03-14T18:18:54Z,,,,5579025699,233,115,5579025681,55,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830161,116,1,1,16,20,b2vft81kyjurzbmekvgrqwr64,1,67.7,100.0,2025-03-14T18:19:34.624Z,2025-03-14T20:26:10Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,5579027557,1,,5579027555,213,3.64,5579027553,212,38.1,5579027549,140,35.8,5579029503,189,,5579027551,141,75.2,5579027545,107,,5579027547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830201,117,1,1,16,24,b2vft81kyjurzbmekvgrqwr64,1,21.7,41.0,2025-03-14T18:19:38.200Z,2025-03-14T18:19:42Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5579027811,56,Center,5579027819,213,5.98,5579027813,140,57.5,5579027815,141,23.7,5579027817,212,39.4,5579027821,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830245,118,1,1,16,28,b2vft81kyjurzbmekvgrqwr64,1,57.5,23.7,2025-03-14T18:19:42.128Z,2025-03-14T18:19:49Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5579028099,56,Right,5579028103,141,7.7,5579028105,212,11.2,5579028107,213,4.47,5579028101,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830233,195,83,1,16,34,b8oqgvx1ijeyn6y1cn6929ix4,0,45.0,90.3,2025-03-14T18:19:47.844Z,2025-03-14T18:30:43Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,5579028221,399,ea2x4o6ufsqoz2zz7tqcnvo16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830253,119,1,1,16,35,b2vft81kyjurzbmekvgrqwr64,1,54.9,7.7,2025-03-14T18:19:49.096Z,2025-03-14T18:19:50Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5579028145,56,Back,5579028151,212,48.6,5579028149,141,32.1,5579028147,140,11.4,5579028153,213,2.79,5579028155,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830257,120,1,1,16,36,b2vft81kyjurzbmekvgrqwr64,1,25.1,25.0,2025-03-14T18:19:50.472Z,2025-03-14T18:19:54Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5579028197,140,25.6,5579028195,56,Back,5579028199,141,62.3,5579028201,212,25.4,5579028203,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830295,121,1,1,16,40,b2vft81kyjurzbmekvgrqwr64,1,22.4,67.9,2025-03-14T18:19:54.704Z,2025-03-14T18:19:56Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,5579028405,56,Back,5579028409,141,51.8,5579028413,213,3.78,5579028407,140,8.3,5579028411,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830309,122,1,1,16,42,b2vft81kyjurzbmekvgrqwr64,1,6.6,51.0,2025-03-14T18:19:56.600Z,2025-03-14T18:19:59Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5579028489,140,9.7,5579028495,213,1.34,5579028493,212,14.1,5579028487,56,Back,5579028491,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830323,123,1,1,16,45,b2vft81kyjurzbmekvgrqwr64,1,8.7,70.9,2025-03-14T18:19:59.007Z,2025-03-14T18:20:01Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,5579028593,213,1.14,5579028587,140,14.7,5579028585,56,Back,5579028589,141,90.9,5579028591,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830341,124,1,1,16,47,b2vft81kyjurzbmekvgrqwr64,1,14.7,90.9,2025-03-14T18:20:01.088Z,2025-03-14T18:20:04Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,5579028689,141,82.6,5579028685,56,Back,5579028687,140,4.5,5579028693,213,3.63,5579028691,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830387,125,1,1,16,50,b2vft81kyjurzbmekvgrqwr64,1,8.8,84.8,2025-03-14T18:20:04.241Z,2025-03-14T18:20:07Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,5579028863,213,6.28,5579028861,212,29.2,5579028859,141,84.5,5579028855,56,Back,5579028853,155,,5579028857,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830391,126,4,1,16,53,b2vft81kyjurzbmekvgrqwr64,1,39.6,88.9,2025-03-14T18:20:07.617Z,2025-03-14T20:18:50Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,5579028901,13,,5579028909,286,,5579028903,56,Back,5579028905,152,,5579028907,265,,5579028943,233,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830393,196,4,1,16,53,b8oqgvx1ijeyn6y1cn6929ix4,0,60.4,11.1,2025-03-14T18:20:07.618Z,2025-03-14T20:18:50Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5579028931,56,Right,5579028937,285,,5579028929,13,,5579028935,265,,5579028933,152,,5579028961,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830519,127,1,1,17,13,b2vft81kyjurzbmekvgrqwr64,1,37.6,84.1,2025-03-14T18:20:27.200Z,2025-03-14T18:20:29Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,5579029713,212,40.1,5579029715,213,4.74,5579029707,56,Back,5579029705,152,,5579029703,5,,5579029717,1,,5579029709,140,38.8,5579029759,189,,5579029711,141,,,,,,,,,,,,,,,,,,25.2,,,,,,,
2787830543,128,1,1,17,16,b2vft81kyjurzbmekvgrqwr64,1,39.5,24.9,2025-03-14T18:20:30.392Z,2025-03-14T18:20:31Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5579029901,56,Back,5579029909,213,1.57,5579029905,141,66.0,5579029903,140,39.5,5579029907,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830601,129,1,1,17,17,b2vft81kyjurzbmekvgrqwr64,1,39.5,66.0,2025-03-14T18:20:30.919Z,2025-03-14T18:20:35Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,5579030197,141,66.1,5579030199,212,25.2,5579030201,213,0.00,5579030193,56,Center,5579030195,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830611,130,1,1,17,21,b2vft81kyjurzbmekvgrqwr64,1,76.9,83.5,2025-03-14T18:20:35.648Z,2025-03-14T18:20:36Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,5579030239,140,86.2,5579030247,213,0.49,5579030241,141,91.2,5579030243,212,11.1,5579030237,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830623,131,1,1,17,22,b2vft81kyjurzbmekvgrqwr64,1,86.2,91.2,2025-03-14T18:20:36.591Z,2025-03-14T18:20:39Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,5579030317,213,3.75,5579030311,140,75.6,5579030309,56,Left,5579030315,212,13.5,5579030313,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830643,132,1,1,17,25,b2vft81kyjurzbmekvgrqwr64,1,75.9,79.9,2025-03-14T18:20:39.552Z,2025-03-14T18:20:43Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,5579030417,140,47.0,5579030421,212,31.2,5579030419,141,69.4,5579030415,56,Back,5579030423,213,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830669,133,1,1,17,29,b2vft81kyjurzbmekvgrqwr64,1,47.0,69.4,2025-03-14T18:20:43.199Z,2025-03-14T18:20:47Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5579030599,212,31.6,5579030595,140,59.9,5579030593,56,Center,5579030597,141,27.4,5579030601,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830679,134,1,1,17,33,b2vft81kyjurzbmekvgrqwr64,1,59.9,25.8,2025-03-14T18:20:47.175Z,2025-03-14T18:20:48Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5579030637,56,Right,5579030641,141,8.2,5579030639,140,69.1,5579030643,212,15.4,5579030645,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830711,135,1,1,17,34,b2vft81kyjurzbmekvgrqwr64,1,69.1,8.2,2025-03-14T18:20:48.695Z,2025-03-14T18:20:54Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5579030835,141,24.0,5579030833,140,67.2,5579030839,213,1.75,5579030831,56,Center,5579030837,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830727,136,1,1,17,40,b2vft81kyjurzbmekvgrqwr64,1,71.9,18.8,2025-03-14T18:20:54.032Z,2025-03-14T18:20:57Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5579030937,213,0.49,5579030931,140,90.4,5579030929,56,Center,5579030935,212,22.0,5579030933,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830759,137,1,1,17,41,b2vft81kyjurzbmekvgrqwr64,1,90.4,33.9,2025-03-14T18:20:54.815Z,2025-03-14T20:26:16Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,5579031103,140,89.6,5579031391,168,,5579031107,141,40.6,5579031115,213,1.75,5579031111,212,4.6,5579031101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830763,138,61,1,17,43,b2vft81kyjurzbmekvgrqwr64,0,85.8,40.7,2025-03-14T18:20:57.135Z,2025-03-14T20:26:17Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5579031127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830753,197,1,1,17,45,b8oqgvx1ijeyn6y1cn6929ix4,1,19.9,63.8,2025-03-14T18:20:59.427Z,2025-03-14T18:31:47Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5579054447,212,4.0,5579031043,56,Back,5579054445,141,65.0,5579054443,140,23.6,5579054449,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830757,199,1,1,17,47,b8oqgvx1ijeyn6y1cn6929ix4,1,23.8,67.2,2025-03-14T18:21:01.043Z,2025-03-14T18:21:02Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,5579031093,141,59.3,5579031095,212,10.7,5579031097,213,5.76,5579031091,140,32.6,5579031089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830773,200,1,1,17,48,b8oqgvx1ijeyn6y1cn6929ix4,1,33.0,59.3,2025-03-14T18:21:02.123Z,2025-03-14T18:33:52Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5579031189,140,24.3,5579031195,213,3.98,5579031193,212,13.6,5579031187,56,Back,5579031191,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830807,201,1,1,17,53,b8oqgvx1ijeyn6y1cn6929ix4,1,20.2,34.0,2025-03-14T18:21:07.219Z,2025-03-14T18:21:09Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5579031425,212,21.6,5579031419,140,14.6,5579031417,56,Back,5579031421,141,64.5,5579031427,213,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830843,202,1,1,17,55,b8oqgvx1ijeyn6y1cn6929ix4,1,14.7,68.1,2025-03-14T18:21:09.754Z,2025-03-14T18:21:13Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,5579031631,213,0.82,5579031629,212,14.1,5579031625,140,23.8,5579031627,141,83.3,5579031621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830875,203,1,1,17,59,b8oqgvx1ijeyn6y1cn6929ix4,1,28.0,79.4,2025-03-14T18:21:13.202Z,2025-03-14T18:21:16Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5579031791,212,12.2,5579031793,213,4.65,5579031787,140,27.3,5579031785,56,Back,5579031789,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830899,204,1,1,18,2,b8oqgvx1ijeyn6y1cn6929ix4,1,28.9,55.4,2025-03-14T18:21:16.075Z,2025-03-14T18:21:18Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,5579031877,212,17.6,5579031873,140,26.9,5579031875,141,29.7,5579031879,213,4.59,5579031871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830911,205,1,1,18,4,b8oqgvx1ijeyn6y1cn6929ix4,1,27.8,29.5,2025-03-14T18:21:18.442Z,2025-03-14T18:21:20Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5579031959,56,Back,5579031969,212,19.5,5579031963,140,38.8,5579031971,213,5.35,5579031967,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830931,206,1,1,18,6,b8oqgvx1ijeyn6y1cn6929ix4,1,38.8,6.4,2025-03-14T18:21:20.283Z,2025-03-14T18:21:22Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5579032099,141,17.6,5579032095,56,Back,5579032101,212,7.7,5579032097,140,39.9,5579032103,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830941,207,1,1,18,8,b8oqgvx1ijeyn6y1cn6929ix4,1,39.0,9.4,2025-03-14T18:21:22.546Z,2025-03-14T18:21:25Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5579032155,140,29.1,5579032153,56,Back,5579032159,212,13.6,5579032161,213,2.44,5579032157,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830987,208,1,1,18,11,b8oqgvx1ijeyn6y1cn6929ix4,1,29.1,23.7,2025-03-14T18:21:24.858Z,2025-03-14T18:21:33Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5579032499,212,21.8,5579032495,140,28.6,5579032493,56,Back,5579032497,141,55.7,5579032501,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831003,209,1,1,18,19,b8oqgvx1ijeyn6y1cn6929ix4,1,41.4,60.3,2025-03-14T18:21:33.339Z,2025-03-14T18:21:35Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,5579032607,141,75.0,5579032611,213,1.78,5579032609,212,10.2,5579032605,140,39.4,5579032603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831023,210,1,1,18,21,b8oqgvx1ijeyn6y1cn6929ix4,1,39.5,73.5,2025-03-14T18:21:35.210Z,2025-03-14T18:21:38Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5579032757,140,37.3,5579032759,141,37.3,5579032761,212,24.7,5579032755,56,Back,5579032763,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831041,211,1,1,18,24,b8oqgvx1ijeyn6y1cn6929ix4,0,36.9,33.3,2025-03-14T18:21:38.499Z,2025-03-14T18:21:41Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5579032849,213,0.14,5579032845,141,38.9,5579032843,140,62.3,5579032841,56,Center,5579032847,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831057,139,8,1,18,29,b2vft81kyjurzbmekvgrqwr64,1,48.8,70.0,2025-03-14T18:21:43.143Z,2025-03-14T18:21:43Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5579032945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831111,140,45,1,18,35,b2vft81kyjurzbmekvgrqwr64,0,14.1,71.4,2025-03-14T18:21:49.274Z,2025-03-14T20:35:44Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,5579033233,285,,5579033231,56,Back,5579033271,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831105,212,3,1,18,35,b8oqgvx1ijeyn6y1cn6929ix4,1,85.9,28.6,2025-03-14T18:21:49.274Z,2025-03-14T20:35:43Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5579033197,286,,5579033195,56,Center,5579033249,233,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831107,213,1,1,18,38,b8oqgvx1ijeyn6y1cn6929ix4,0,90.0,25.6,2025-03-14T18:21:52.010Z,2025-03-14T21:39:31Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5579033295,286,,5579033211,213,1.51,5579033289,236,,5579033199,2,,5579033205,140,90.2,5579033203,56,Center,5579033209,212,3.3,5579033291,233,141,5579033207,141,,,,,,,,,,,,,,,,,,30.4,,,,,,,
2787831119,141,12,1,18,38,b2vft81kyjurzbmekvgrqwr64,1,15.7,69.6,2025-03-14T18:21:52.110Z,2025-03-14T18:22:13Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5579033285,56,Back,5579033283,185,,5579033301,233,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831129,142,6,1,18,39,b2vft81kyjurzbmekvgrqwr64,0,13.5,69.6,2025-03-14T18:21:53.410Z,2025-03-14T20:30:37Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5579033341,56,Back,5579691097,233,214,5579033343,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831121,214,6,1,18,39,b8oqgvx1ijeyn6y1cn6929ix4,1,86.5,30.4,2025-03-14T18:21:53.410Z,2025-03-14T20:30:37Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5579033309,56,Center,5579033311,75,,5579691031,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831371,215,1,1,19,15,b8oqgvx1ijeyn6y1cn6929ix4,0,99.5,0.5,2025-03-14T18:22:29.378Z,2025-03-14T20:21:51Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5579034695,1,,5579034693,213,1.72,5579034679,6,,5579034687,140,94.6,5579034685,56,Center,5579034683,223,,5579034677,2,,5579034689,141,49.6,5579034681,155,5579034691,212,33.8,,,,,,,,,,,,,,,,,,,,,,
