id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2809166859,76,1,1,8,36,a9vw7ikerpr4cuweeeka5aneg,1,60.4,5.6,2025-05-03T10:40:42.290Z,2025-05-03T10:40:49Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5696415615,213,0.48,5696415607,56,Right,5696415613,212,12.3,5696415611,141,14.0,5696415609,140,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809166861,77,1,1,8,38,a9vw7ikerpr4cuweeeka5aneg,0,70.8,14.0,2025-05-03T10:40:44.208Z,2025-05-03T10:40:50Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5696415619,56,Center,5696415623,141,40.0,5696415621,140,78.2,5696415625,212,19.3,5696415627,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809166833,95,1,1,8,40,f1h34qp5zbfl489q8vnkhiq9s,1,22.2,52.8,2025-05-03T10:40:45.402Z,2025-05-03T10:40:46Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5696415463,213,0.43,5696415459,141,59.6,5696415453,56,Back,5696415461,212,11.1,5696415457,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809166849,97,1,1,8,42,f1h34qp5zbfl489q8vnkhiq9s,1,33.3,59.1,2025-05-03T10:40:47.523Z,2025-05-03T11:32:45Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5696415557,56,Back,5696415561,141,40.1,5696415563,212,15.1,5696415559,140,25.9,5696415565,213,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809166903,98,1,1,8,48,f1h34qp5zbfl489q8vnkhiq9s,1,33.7,16.4,2025-05-03T10:40:53.771Z,2025-05-03T10:40:59Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5696415823,213,3.15,5696415817,140,17.7,5696415815,56,Back,5696415819,141,16.1,5696415821,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809166879,78,83,1,8,49,a9vw7ikerpr4cuweeeka5aneg,0,67.9,87.5,2025-05-03T10:40:55.289Z,2025-05-03T10:40:59Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5696415871,399,839pm7rmjp6q1bt52f7ek9vys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809166907,99,1,1,8,53,f1h34qp5zbfl489q8vnkhiq9s,1,19.5,20.3,2025-05-03T10:40:58.938Z,2025-05-03T10:40:59Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5696415849,213,0.89,5696415843,140,26.6,5696415841,56,Back,5696415845,141,33.7,5696415847,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809166959,100,1,1,8,57,f1h34qp5zbfl489q8vnkhiq9s,1,37.0,35.1,2025-05-03T10:41:02.331Z,2025-05-03T10:41:07Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5696416097,140,37.1,5696416095,56,Back,5696416103,213,1.57,5696416101,212,19.2,5696416099,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809166999,101,1,1,9,2,f1h34qp5zbfl489q8vnkhiq9s,1,37.6,64.2,2025-05-03T10:41:07.506Z,2025-05-03T10:41:11Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5696416317,56,Back,5696416325,213,4.25,5696416323,212,27.4,5696416321,141,28.2,5696416319,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167025,102,1,1,9,6,f1h34qp5zbfl489q8vnkhiq9s,1,33.5,29.5,2025-05-03T10:41:11.467Z,2025-05-03T10:41:17Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5696416477,56,Back,5696416481,141,53.7,5696416483,212,16.5,5696416479,140,34.7,5696416485,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167041,103,1,1,9,11,f1h34qp5zbfl489q8vnkhiq9s,1,39.4,59.1,2025-05-03T10:41:16.851Z,2025-05-03T10:41:20Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5696416585,140,46.2,5696416587,141,50.6,5696416591,213,5.60,5696416581,56,Back,5696416589,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167063,104,1,1,9,14,f1h34qp5zbfl489q8vnkhiq9s,1,45.6,68.8,2025-05-03T10:41:19.826Z,2025-05-03T10:41:23Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5696416701,212,17.3,5696416699,141,91.1,5696416695,56,Back,5696416697,140,37.6,5696416703,213,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167135,105,1,1,9,17,f1h34qp5zbfl489q8vnkhiq9s,1,37.2,92.1,2025-05-03T10:41:22.900Z,2025-05-03T10:41:32Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5696417061,141,85.7,5696417057,56,Left,5696417059,140,77.8,5696417063,212,42.9,5696417065,213,6.18,5696417067,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167139,106,4,1,9,21,f1h34qp5zbfl489q8vnkhiq9s,1,78.2,88.2,2025-05-03T10:41:26.752Z,2025-05-03T10:52:20Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5696417135,286,,5696417129,295,,5696417133,152,,5696417147,233,79,5696417131,56,Left,5696417127,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167127,79,4,1,9,21,a9vw7ikerpr4cuweeeka5aneg,0,21.8,11.8,2025-05-03T10:41:26.753Z,2025-05-03T10:42:18Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5696417099,13,,5696417105,152,,5696417107,285,,5696417103,56,Back,5696418837,55,80,5696417101,295,,5696417183,233,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167193,80,17,1,9,22,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-05-03T10:41:27.794Z,2025-05-03T10:42:17Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5696418263,31,,5696418267,13,243,5696418265,393,,5696418809,55,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167373,107,1,1,9,56,f1h34qp5zbfl489q8vnkhiq9s,1,64.4,88.3,2025-05-03T10:42:01.610Z,2025-05-03T10:42:05Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5696418321,5,,5696418333,213,4.75,5696418329,141,71.4,5696418331,212,11.5,5696418325,56,Center,5696418327,140,64.8,5696418323,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167385,108,1,1,9,59,f1h34qp5zbfl489q8vnkhiq9s,0,62.6,66.6,2025-05-03T10:42:05.275Z,2025-05-03T10:42:09Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5696418399,212,49.8,5696418401,213,5.65,5696418391,155,,5696418393,56,Center,5696418403,1,,5696418397,141,23.1,5696418395,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167429,81,5,1,10,3,a9vw7ikerpr4cuweeeka5aneg,1,-0.8,71.7,2025-05-03T10:42:09.145Z,2025-05-03T12:36:03Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5696418623,56,Back,5696419019,233,109,5696418625,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167517,109,5,1,10,3,f1h34qp5zbfl489q8vnkhiq9s,0,100.8,28.3,2025-05-03T10:42:09.145Z,2025-05-03T12:36:04Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5696419011,56,Center,5696419059,233,81,5696419013,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167493,82,1,1,10,13,a9vw7ikerpr4cuweeeka5aneg,1,3.1,57.9,2025-05-03T10:42:19.042Z,2025-05-03T10:42:20Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5696418879,124,,5696418883,140,5.7,5696418887,212,13.7,5696418885,141,38.2,5696418889,213,4.91,5696418893,237,,5696418881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167505,83,1,1,10,14,a9vw7ikerpr4cuweeeka5aneg,1,5.7,38.2,2025-05-03T10:42:20.249Z,2025-05-03T10:42:21Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5696418949,213,4.89,5696418943,140,8.5,5696418941,56,Back,5696418947,212,16.3,5696418945,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167533,84,1,1,10,15,a9vw7ikerpr4cuweeeka5aneg,1,8.5,14.6,2025-05-03T10:42:21.184Z,2025-05-03T10:42:25Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5696419129,213,5.89,5696419121,56,Back,5696419123,140,24.0,5696419127,212,17.6,5696419125,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167537,85,4,1,10,18,a9vw7ikerpr4cuweeeka5aneg,1,24.0,8.2,2025-05-03T10:42:23.417Z,2025-05-03T10:42:29Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5696419157,56,Back,5696419155,13,,5696419161,265,,5696419159,152,,5696419163,285,,5696419165,233,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167521,110,4,1,10,18,f1h34qp5zbfl489q8vnkhiq9s,0,76.0,91.8,2025-05-03T10:42:23.418Z,2025-05-03T10:42:30Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5696419067,13,,5696419073,265,,5696419171,233,85,5696419075,286,,5696419071,152,,5696419069,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167679,86,1,1,10,44,a9vw7ikerpr4cuweeeka5aneg,0,22.3,5.6,2025-05-03T10:42:50.073Z,2025-05-03T10:42:55Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5696419961,5,,5696419969,140,61.8,5696419971,141,26.4,5696419973,212,43.8,5696419967,56,Center,5696419965,152,,5696419963,157,,5696419977,1,,5696419975,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,
2809167683,112,44,1,10,48,f1h34qp5zbfl489q8vnkhiq9s,1,37.0,70.9,2025-05-03T10:42:53.882Z,2025-05-03T12:46:32Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5696419993,56,Back,5696420053,233,87,5696419995,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167685,87,44,1,10,48,a9vw7ikerpr4cuweeeka5aneg,0,63.0,29.1,2025-05-03T10:42:53.883Z,2025-05-03T12:46:32Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5696419997,56,Center,5696419999,286,,5696420087,233,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167705,113,1,1,10,49,f1h34qp5zbfl489q8vnkhiq9s,0,34.8,66.4,2025-05-03T10:42:54.314Z,2025-05-03T10:42:57Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5696420143,213,6.05,5696420139,141,63.4,5696420137,140,43.0,5696420135,56,Back,5696420141,212,8.8,5696420133,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167709,88,1,1,10,50,a9vw7ikerpr4cuweeeka5aneg,1,52.7,29.1,2025-05-03T10:42:55.640Z,2025-05-03T12:33:35Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5696420161,140,58.7,5696420165,212,6.4,5696420167,213,6.09,5696420159,56,Center,5696420163,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167721,89,1,1,10,52,a9vw7ikerpr4cuweeeka5aneg,1,58.7,27.3,2025-05-03T10:42:57.624Z,2025-05-03T12:33:33Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5696420223,212,19.4,5696420225,213,1.47,5696420217,56,Center,5696420219,140,60.6,5696420221,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167735,90,1,1,10,53,a9vw7ikerpr4cuweeeka5aneg,1,60.6,55.7,2025-05-03T10:42:58.728Z,2025-05-03T12:33:34Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5696420309,140,61.2,5696420311,141,66.4,5696420315,213,1.48,5696420313,212,7.3,5696420307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167767,91,1,1,10,57,a9vw7ikerpr4cuweeeka5aneg,1,76.0,77.3,2025-05-03T10:43:02.744Z,2025-05-03T12:33:25Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5696420491,212,13.3,5696420489,141,57.8,5696420493,213,4.77,5696420487,140,76.7,5696420485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167779,92,1,1,11,2,a9vw7ikerpr4cuweeeka5aneg,1,80.7,76.0,2025-05-03T10:43:08.160Z,2025-05-03T12:33:37Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5696420531,140,91.7,5696420539,212,15.5,5696420541,213,0.73,5696420535,141,91.1,5696420529,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167797,93,3,1,11,4,a9vw7ikerpr4cuweeeka5aneg,1,89.6,85.3,2025-05-03T10:43:09.752Z,2025-05-03T11:22:20Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5696420609,56,Left,5696420611,286,,5696420619,233,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167787,114,45,1,11,4,f1h34qp5zbfl489q8vnkhiq9s,0,10.4,14.7,2025-05-03T10:43:09.752Z,2025-05-03T11:22:20Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5696420561,56,Back,5696420627,233,93,5696420563,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167803,94,1,1,11,6,a9vw7ikerpr4cuweeeka5aneg,1,96.3,85.0,2025-05-03T10:43:11.921Z,2025-05-03T10:43:32Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,1.0,,5696420649,213,4.47,5696420637,2,,5696420641,56,Center,5696421265,154,,5696420643,140,91.8,5696420647,212,19.8,5696420645,141,56.7,5696421263,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167821,95,13,1,11,8,a9vw7ikerpr4cuweeeka5aneg,1,91.8,56.7,2025-05-03T10:43:14.104Z,2025-05-03T10:43:42Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5696421273,29,,5696421297,230,98.2,5696421277,55,94,5696421123,72,,5696421291,328,,5696421283,102,54.1,5696421299,231,51.6,5696421287,103,66.7,5696421271,74,,5696420719,22,5696421275,154,5696420721,17,5696420723,56,Center,,,,,,,,,,,,,,,
2809167891,96,5,1,11,9,a9vw7ikerpr4cuweeeka5aneg,0,101.3,47.5,2025-05-03T10:43:15.097Z,2025-05-03T12:36:04Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5696421117,56,Center,5696421237,233,115,5696421119,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167901,115,5,1,11,9,f1h34qp5zbfl489q8vnkhiq9s,1,-1.3,52.5,2025-05-03T10:43:15.097Z,2025-05-03T12:36:04Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5696421181,346,,5696421179,56,Back,5696421195,233,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167933,116,1,1,11,23,f1h34qp5zbfl489q8vnkhiq9s,1,4.4,59.4,2025-05-03T10:43:28.609Z,2025-05-03T10:43:33Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5696421351,237,,5696421347,213,4.54,5696421345,212,5.7,5696421343,141,51.2,5696421339,56,Back,5696421337,124,,5696421341,140,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167941,117,1,1,11,27,f1h34qp5zbfl489q8vnkhiq9s,0,10.1,47.9,2025-05-03T10:43:33.298Z,2025-05-03T10:43:36Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5696421441,56,Back,5696421449,213,6.25,5696421447,212,37.8,5696421445,141,46.3,5696421451,1,,5696421439,155,,5696421443,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167949,97,8,1,11,32,a9vw7ikerpr4cuweeeka5aneg,1,52.3,56.1,2025-05-03T10:43:37.496Z,2025-05-03T10:43:37Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5696421485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167993,118,1,1,11,32,f1h34qp5zbfl489q8vnkhiq9s,0,40.2,46.1,2025-05-03T10:43:37.946Z,2025-05-03T10:43:44Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5696421677,56,Back,5696421685,213,3.59,5696421681,141,41.2,5696421683,212,7.7,5696421679,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167997,98,1,1,11,34,a9vw7ikerpr4cuweeeka5aneg,0,63.7,60.8,2025-05-03T10:43:39.944Z,2025-05-03T12:34:17Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5696421701,56,Center,5696421705,141,52.4,5696421707,212,14.0,5696421709,213,5.86,5696421703,140,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809167999,119,61,1,11,35,f1h34qp5zbfl489q8vnkhiq9s,1,32.3,42.8,2025-05-03T10:43:40.855Z,2025-05-03T10:43:44Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5696421711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168003,120,1,1,11,36,f1h34qp5zbfl489q8vnkhiq9s,1,30.1,54.3,2025-05-03T10:43:42.273Z,2025-05-03T10:43:45Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5696421733,141,57.2,5696421729,56,Back,5696421731,140,49.1,5696421737,213,0.10,5696421735,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168013,121,1,1,11,38,f1h34qp5zbfl489q8vnkhiq9s,1,47.5,57.6,2025-05-03T10:43:43.945Z,2025-05-03T10:43:45Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5696421783,213,3.13,5696421779,141,57.8,5696421777,140,32.2,5696421775,56,Back,5696421781,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168051,122,1,1,11,40,f1h34qp5zbfl489q8vnkhiq9s,1,27.3,60.9,2025-05-03T10:43:45.473Z,2025-05-03T10:43:48Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5696421957,56,Back,5696421961,141,12.0,5696421965,213,4.79,5696421967,1,,5696421959,140,29.9,5696421963,212,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168061,123,1,1,11,43,f1h34qp5zbfl489q8vnkhiq9s,1,27.4,11.7,2025-05-03T10:43:48.738Z,2025-05-03T10:43:49Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5696422049,213,0.86,5696422039,140,34.0,5696422043,141,23.6,5696422047,212,10.7,5696422037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168079,124,1,1,11,44,f1h34qp5zbfl489q8vnkhiq9s,1,34.6,23.6,2025-05-03T10:43:49.514Z,2025-05-03T10:43:51Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5696422129,141,31.0,5696422133,213,2.76,5696422131,212,13.7,5696422125,56,Back,5696422127,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168091,125,1,1,11,45,f1h34qp5zbfl489q8vnkhiq9s,1,22.5,31.0,2025-05-03T10:43:51.129Z,2025-05-03T10:43:53Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5696422201,141,40.9,5696422197,56,Back,5696422205,213,0.49,5696422199,140,34.6,5696422203,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168147,126,1,1,11,51,f1h34qp5zbfl489q8vnkhiq9s,1,30.1,43.7,2025-05-03T10:43:56.473Z,2025-05-03T10:44:03Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5696422479,213,1.30,5696422473,140,38.6,5696422481,1,,5696422471,56,Back,5696422475,141,90.5,5696422477,212,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168159,127,1,1,11,57,f1h34qp5zbfl489q8vnkhiq9s,1,45.8,68.8,2025-05-03T10:44:02.801Z,2025-05-03T10:44:04Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5696422515,212,30.0,5696422517,213,3.49,5696422509,56,Back,5696422511,140,19.0,5696422513,141,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168169,128,1,1,11,59,f1h34qp5zbfl489q8vnkhiq9s,1,18.8,53.4,2025-05-03T10:44:04.401Z,2025-05-03T10:44:07Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5696422585,141,32.4,5696422587,212,14.7,5696422583,140,22.0,5696422581,56,Back,5696422589,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168203,129,1,1,12,2,f1h34qp5zbfl489q8vnkhiq9s,1,23.2,32.4,2025-05-03T10:44:07.401Z,2025-05-03T10:44:10Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5696422759,213,5.45,5696422751,56,Back,5696422753,140,32.7,5696422757,212,14.9,5696422755,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168225,130,1,1,12,5,f1h34qp5zbfl489q8vnkhiq9s,1,41.0,21.2,2025-05-03T10:44:10.489Z,2025-05-03T10:44:13Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5696422887,140,49.0,5696422893,213,0.99,5696422885,56,Back,5696422891,212,15.3,5696422889,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168229,131,1,1,12,8,f1h34qp5zbfl489q8vnkhiq9s,1,48.2,39.5,2025-05-03T10:44:13.306Z,2025-05-03T10:44:15Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5696422919,141,23.6,5696422921,212,22.2,5696422923,213,3.65,5696422931,156,,5696422915,56,Back,5696422917,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168253,132,1,1,12,10,f1h34qp5zbfl489q8vnkhiq9s,1,37.8,28.3,2025-05-03T10:44:15.721Z,2025-05-03T10:44:18Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5696423023,213,1.71,5696423015,56,Back,5696423017,140,34.8,5696423019,141,62.3,5696423021,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168299,133,1,1,12,12,f1h34qp5zbfl489q8vnkhiq9s,1,31.0,68.2,2025-05-03T10:44:17.937Z,2025-05-03T10:44:25Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5696423273,141,54.8,5696423275,212,9.1,5696423277,213,4.74,5696423271,140,31.2,5696423269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168365,134,1,1,12,20,f1h34qp5zbfl489q8vnkhiq9s,1,37.2,45.2,2025-05-03T10:44:25.411Z,2025-05-03T10:44:34Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5696423611,212,15.5,5696423613,213,1.71,5696423607,141,67.8,5696423605,140,35.2,5696423601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168379,135,1,1,12,28,f1h34qp5zbfl489q8vnkhiq9s,0,39.1,61.1,2025-05-03T10:44:34.130Z,2025-05-03T10:44:35Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5696423665,140,55.8,5696423667,141,68.5,5696423671,213,0.28,5696423663,56,Center,5696423669,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168411,100,1,1,12,32,a9vw7ikerpr4cuweeeka5aneg,1,46.4,27.0,2025-05-03T10:44:38.271Z,2025-05-03T12:34:36Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5696423823,56,Center,5696423825,140,58.5,5696423831,213,6.03,5696423827,141,22.1,5696423829,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168415,101,1,1,12,34,a9vw7ikerpr4cuweeeka5aneg,1,59.0,22.7,2025-05-03T10:44:39.679Z,2025-05-03T12:34:37Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5696423851,56,Center,5696887917,141,28.9,5696887915,140,63.7,5696887913,168,,5696887921,213,0.71,5696887919,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168433,102,1,1,12,35,a9vw7ikerpr4cuweeeka5aneg,1,68.5,41.6,2025-05-03T10:44:40.839Z,2025-05-03T12:34:46Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5696423951,140,75.1,5696423955,212,11.0,5696423957,213,0.89,5696423949,56,Center,5696423953,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168495,103,1,1,12,39,a9vw7ikerpr4cuweeeka5aneg,0,76.2,50.3,2025-05-03T10:44:44.367Z,2025-05-03T19:14:58Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5696424287,212,20.3,5696424285,141,20.9,5696424281,56,Right,5696424283,140,72.8,5696424289,213,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809168497,104,15,1,12,43,a9vw7ikerpr4cuweeeka5aneg,1,76.7,25.6,2025-05-03T10:44:48.832Z,2025-05-03T19:14:58Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5696424915,78,,5696424931,147,36.3,5696424925,103,19,5696424297,56,Center,5696424293,22,,5696424599,82,,5699359839,458,,5696426943,233,136,5696424933,230,97.8,5696424927,215,5696424295,18,5696424923,102,5696424935,231,47.8,50.9,5696424595,20,5696424929,146,86.6,,,,,,,,,
