id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/17/value
2806160273,861,44,1,18,36,a9vw7ikerpr4cuweeeka5aneg,1,44.6,7.5,2025-04-25T17:20:23.603Z,2025-04-26T12:51:04Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5679771409,233,809,5679771407,285,,5679771403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806160267,809,44,1,18,36,b8oqgvx1ijeyn6y1cn6929ix4,0,55.4,92.5,2025-04-25T17:20:23.604Z,2025-04-26T12:51:04Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5679771437,233,861,5679771381,286,,5679771379,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806160463,862,1,1,18,37,a9vw7ikerpr4cuweeeka5aneg,0,44.2,7.5,2025-04-25T17:20:24.598Z,2025-04-26T12:51:16Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5679772385,213,0.25,5679772373,3,,5679772379,140,56.8,5679772383,212,13.6,5679772375,168,,5679772381,141,12.4,5679772377,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778429,156,1,1,18,39,b8oqgvx1ijeyn6y1cn6929ix4,0,31.6,77.9,2025-04-25T17:20:26.689Z,2025-04-25T17:53:26Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5677698671,157,,5677698673,56,Center,5677698679,212,32.9,5677698675,140,61.6,5677698683,1,,5677698681,213,5.99,5677698677,141,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778449,189,1,1,18,41,a9vw7ikerpr4cuweeeka5aneg,1,22.2,30.4,2025-04-25T17:20:27.959Z,2025-04-25T17:20:29Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5677698745,140,42.6,5677698751,213,0.18,5677698747,141,36.1,5677698741,3,,5677698743,56,Back,5677698749,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778465,190,1,1,18,42,a9vw7ikerpr4cuweeeka5aneg,0,51.9,21.0,2025-04-25T17:20:29.591Z,2025-04-25T17:20:30Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5677698781,212,16.8,5677698783,213,1.68,5677698777,141,45.5,5677698769,3,,5677698773,140,50.1,5677698771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778497,157,1,1,18,43,b8oqgvx1ijeyn6y1cn6929ix4,0,44.4,52.3,2025-04-25T17:20:30.320Z,2025-04-26T12:51:52Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5677698891,213,1.43,5677698885,140,44.9,5677698883,56,Back,5677698887,141,57.9,5677698889,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778491,191,43,1,18,44,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-25T17:20:30.782Z,2025-04-26T12:51:46Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5677698879,56,Center,5679774809,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805800971,421,1,1,18,45,a9vw7ikerpr4cuweeeka5aneg,0,54.7,45.7,2025-04-25T17:20:31.736Z,2025-04-26T12:52:00Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5677821107,140,57.8,5677821109,141,57.5,5677821113,213,1.19,5677821105,56,Center,5677821111,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805801193,422,43,1,18,45,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-25T17:20:31.836Z,2025-04-26T12:52:02Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5679775875,144,61,5677822159,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778521,158,8,1,18,46,b8oqgvx1ijeyn6y1cn6929ix4,1,46.6,68.1,2025-04-25T17:20:33.497Z,2025-04-26T12:52:06Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5679776085,385,,5677699021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778541,159,1,1,18,47,b8oqgvx1ijeyn6y1cn6929ix4,0,43.4,57.5,2025-04-25T17:20:33.761Z,2025-04-26T12:52:22Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5677699139,1,,5677699127,140,68.6,5677699131,141,49.3,5677699119,157,,5677699137,213,6.08,5677699123,56,Center,5677699135,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805801721,423,8,1,18,48,a9vw7ikerpr4cuweeeka5aneg,1,45.3,45.7,2025-04-25T17:20:34.836Z,2025-04-26T12:52:42Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5677824891,56,Back,5679779135,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778535,192,43,1,18,48,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-25T17:20:35.047Z,2025-04-25T17:54:50Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5677699099,213,0.92,5677699089,3,0,5677699097,212,7.4,5677699093,140,47.3,5677699091,56,Back,5677699095,141,49.9,5677826101,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778553,160,50,1,18,50,b8oqgvx1ijeyn6y1cn6929ix4,1,51.5,46.0,2025-04-25T17:20:37.337Z,2025-04-25T19:08:57Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5677699201,56,Center,5677699203,286,,5677699507,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778599,193,7,1,18,50,a9vw7ikerpr4cuweeeka5aneg,1,48.5,54.0,2025-04-25T17:20:37.338Z,2025-04-26T12:52:51Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5677699497,233,160,5677699477,285,,5677699475,56,Back,5679779931,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778603,194,50,1,18,55,a9vw7ikerpr4cuweeeka5aneg,1,75.6,81.0,2025-04-25T17:20:42.406Z,2025-04-25T17:20:48Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5677699571,233,161,5677699493,286,,5677699491,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778611,161,7,1,18,55,b8oqgvx1ijeyn6y1cn6929ix4,0,24.4,19.0,2025-04-25T17:20:42.407Z,2025-04-26T12:53:08Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5677699543,233,194,5677699525,285,,5679781149,385,,5677699523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778623,195,1,1,18,56,a9vw7ikerpr4cuweeeka5aneg,0,75.6,91.4,2025-04-25T17:20:43.518Z,2025-04-25T17:20:44Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5677699585,56,Center,5677699593,213,4.27,5677699591,212,15.1,5677699589,141,71.4,5677699587,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778651,162,50,1,18,59,b8oqgvx1ijeyn6y1cn6929ix4,1,30.7,27.4,2025-04-25T17:20:46.726Z,2025-04-25T19:08:58Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5677699867,233,196,5677699751,285,,5677699749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778667,196,7,1,18,59,a9vw7ikerpr4cuweeeka5aneg,0,69.3,72.6,2025-04-25T17:20:46.727Z,2025-04-26T12:53:25Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5679782203,385,,5677699817,286,,5677699835,233,162,5677699815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805801481,370,61,1,19,0,b8oqgvx1ijeyn6y1cn6929ix4,1,32.9,37.7,2025-04-25T17:20:46.736Z,2025-04-25T17:54:05Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5677823567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778681,197,1,1,19,2,a9vw7ikerpr4cuweeeka5aneg,1,69.5,67.8,2025-04-25T17:20:48.943Z,2025-04-25T17:20:51Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5677699911,213,0.77,5677699905,140,84.6,5677699907,141,90.2,5677699903,56,Left,5677699909,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778707,198,1,1,19,3,a9vw7ikerpr4cuweeeka5aneg,1,87.3,82.2,2025-04-25T17:20:50.655Z,2025-04-26T12:53:57Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5679784321,386,,5679784323,72,,5677700063,2,,5677700071,141,39.3,5679784319,225,,5677700069,140,87.6,5677700073,212,29.2,5677700067,56,Center,5677700075,213,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778711,199,61,1,19,7,a9vw7ikerpr4cuweeeka5aneg,0,88.5,37.7,2025-04-25T17:20:54.455Z,2025-04-25T17:20:55Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5677700093,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778939,163,5,1,19,10,b8oqgvx1ijeyn6y1cn6929ix4,1,29.0,101.4,2025-04-25T17:20:57.447Z,2025-04-25T19:10:02Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5677701391,347,,5677701405,233,200,5677701389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778745,200,5,1,19,10,a9vw7ikerpr4cuweeeka5aneg,0,71.0,-1.4,2025-04-25T17:20:57.447Z,2025-04-25T19:10:02Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5677700261,347,,5677700259,56,Right,5677701409,233,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778961,164,1,1,19,36,b8oqgvx1ijeyn6y1cn6929ix4,0,19.5,100.0,2025-04-25T17:21:23.544Z,2025-04-25T17:21:27Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5677701521,1,,5677701513,140,61.7,5677701511,56,Left,5677701519,213,6.06,5677701515,141,87.2,5677701509,107,,5677701517,212,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805778999,202,1,1,19,42,a9vw7ikerpr4cuweeeka5aneg,1,32.8,27.4,2025-04-25T17:21:29.054Z,2025-04-25T17:21:33Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5677701773,213,2.69,5677701769,141,38.6,5677701771,212,17.4,5677701767,140,17.9,5677701765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779021,203,1,1,19,46,a9vw7ikerpr4cuweeeka5aneg,1,21.6,48.4,2025-04-25T17:21:33.086Z,2025-04-25T17:21:37Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5677701945,56,Center,5677701951,212,51.4,5677701953,213,6.18,5677701947,140,70.3,5677701955,1,,5677701943,157,,5677701949,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779027,204,1,1,19,50,a9vw7ikerpr4cuweeeka5aneg,0,70.3,40.9,2025-04-25T17:21:37.686Z,2025-04-26T12:55:03Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5677701989,213,4.38,5679788591,3,,5677701987,212,9.7,5677701983,140,67.3,5677701985,141,27.4,5677701981,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779097,165,12,1,19,52,b8oqgvx1ijeyn6y1cn6929ix4,1,26.6,79.0,2025-04-25T17:21:38.888Z,2025-04-25T17:21:46Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5677702325,141,93.2,5677702321,56,Left,5677702323,140,63.9,5677702327,212,40.3,5677702329,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779071,205,1,1,19,55,a9vw7ikerpr4cuweeeka5aneg,1,39.4,13.4,2025-04-25T17:21:42.270Z,2025-04-25T17:21:44Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5677702201,141,18.0,5677702199,140,55.5,5677702203,212,17.2,5677702197,56,Right,5677702205,213,0.18,5677702195,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779079,206,1,1,19,57,a9vw7ikerpr4cuweeeka5aneg,0,54.7,17.4,2025-04-25T17:21:44.438Z,2025-04-25T17:21:45Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5677702243,213,6.14,5677702229,56,Right,5677702239,212,5.8,5677702237,141,16.2,5677702233,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779101,166,50,1,19,59,b8oqgvx1ijeyn6y1cn6929ix4,1,39.3,91.4,2025-04-25T17:21:46.488Z,2025-04-26T18:18:25Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5681652951,233,863,5677702345,56,Back,5679790943,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806164079,863,7,1,19,59,a9vw7ikerpr4cuweeeka5aneg,1,60.7,8.6,2025-04-25T17:21:46.489Z,2025-04-26T18:18:25Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5679792037,56,Right,5679792041,383,,5679792039,285,,5679792043,178,,5681652921,233,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806164591,810,83,1,20,0,b8oqgvx1ijeyn6y1cn6929ix4,1,41.8,93.6,2025-04-25T17:21:46.943Z,2025-04-26T12:56:35Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5679794841,399,6k7khwtkxpem9z17bl5rrf2p6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779127,207,1,1,20,1,a9vw7ikerpr4cuweeeka5aneg,1,41.8,22.7,2025-04-25T17:21:48.645Z,2025-04-26T12:55:57Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5677702499,56,Back,5677702507,213,1.08,5677702503,141,37.6,5677702505,212,11.5,5677702501,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779161,208,1,1,20,3,a9vw7ikerpr4cuweeeka5aneg,1,53.6,37.7,2025-04-25T17:21:50.005Z,2025-04-25T17:21:52Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5677702715,141,57.2,5677702717,212,13.3,5677702711,56,Center,5677702713,140,52.5,5677702719,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779197,209,1,1,20,6,a9vw7ikerpr4cuweeeka5aneg,1,52.5,57.2,2025-04-25T17:21:52.789Z,2025-04-25T17:21:56Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5677702891,140,66.6,5677702895,212,20.0,5677702893,141,77.0,5677702889,56,Center,5677702897,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779213,210,1,1,20,9,a9vw7ikerpr4cuweeeka5aneg,0,75.2,92.0,2025-04-25T17:21:56.350Z,2025-04-26T12:56:56Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5677702983,56,Center,5677702981,155,,5677702991,213,5.00,5677702989,212,33.8,5679795829,1,,5677702985,140,84.2,5679795825,224,,5679795827,72,,5677702979,2,,5677702987,141,,,,,,,,,,,,,,,,,,,,,44.2,,,,,,,,,,,,,,,
2805779253,168,1,1,20,14,b8oqgvx1ijeyn6y1cn6929ix4,0,18.8,56.9,2025-04-25T17:22:01.126Z,2025-04-25T17:22:04Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5677703209,56,Center,5677703219,1,,5677703217,213,0.05,5677703207,155,,5677703215,212,49.8,5677703211,140,66.2,5677703213,141,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779273,211,44,1,20,16,a9vw7ikerpr4cuweeeka5aneg,1,27.4,36.2,2025-04-25T17:22:03.302Z,2025-04-25T17:22:08Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5677703317,56,Back,5677703341,233,169,5677703319,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779257,169,44,1,20,16,b8oqgvx1ijeyn6y1cn6929ix4,0,72.6,63.8,2025-04-25T17:22:03.303Z,2025-04-25T17:22:10Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5677703241,286,,5677703239,56,Center,5677703357,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779313,212,61,1,20,17,a9vw7ikerpr4cuweeeka5aneg,1,17.9,30.9,2025-04-25T17:22:04.653Z,2025-04-26T12:57:09Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5677703527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779331,214,1,1,20,21,a9vw7ikerpr4cuweeeka5aneg,1,33.7,12.6,2025-04-25T17:22:08.224Z,2025-04-25T17:22:11Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5677703617,140,39.7,5677703615,56,Back,5677703619,141,27.1,5677703623,213,1.00,5677703621,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779373,215,1,1,20,24,a9vw7ikerpr4cuweeeka5aneg,1,39.8,28.6,2025-04-25T17:22:11.110Z,2025-04-25T17:22:15Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5677703869,141,92.1,5677703873,213,1.00,5677703871,212,51.3,5677703863,196,,5677703861,155,,5677703875,1,,5677703867,140,66.1,5677703865,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779405,216,1,1,20,28,a9vw7ikerpr4cuweeeka5aneg,1,63.6,90.5,2025-04-25T17:22:15.317Z,2025-04-25T17:22:19Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5677704039,56,Left,5677704043,141,84.2,5677704041,140,74.5,5677704045,212,12.2,5677704047,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779411,217,4,1,20,31,a9vw7ikerpr4cuweeeka5aneg,1,81.2,90.6,2025-04-25T17:22:18.558Z,2025-04-25T17:22:24Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5677704121,233,170,5677704097,13,,5677704111,286,,5677704107,152,,5677704099,294,,5677704103,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779397,170,4,1,20,31,b8oqgvx1ijeyn6y1cn6929ix4,0,18.8,9.4,2025-04-25T17:22:18.559Z,2025-04-25T17:22:25Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5677704169,233,217,5677704083,285,,5677704075,13,,5677704081,152,,5677704077,294,,5677704079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779651,218,1,1,21,1,a9vw7ikerpr4cuweeeka5aneg,0,76.9,92.0,2025-04-25T17:22:48.118Z,2025-04-26T12:58:03Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5679799775,223,,5677705441,152,,5677705435,2,,5677705549,233,172,5677705451,213,5.14,5677705445,140,90.6,5677705449,212,34.8,5677705443,56,Center,5677705439,155,,5677705447,141,5679799779,20,5679799785,1,,5677705437,5,,,,,,,,,,,,,,45.4,,,,,,,,,,,,,,,
2805779659,171,44,1,21,3,b8oqgvx1ijeyn6y1cn6929ix4,1,6.7,53.0,2025-04-25T17:22:49.983Z,2025-04-26T12:58:10Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5677705475,56,Back,5677705479,285,,5677705545,233,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779653,219,44,1,21,3,a9vw7ikerpr4cuweeeka5aneg,0,93.3,47.0,2025-04-25T17:22:49.984Z,2025-04-26T12:58:11Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5677705455,56,Center,5677705557,233,171,5677705457,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779667,172,11,1,21,4,b8oqgvx1ijeyn6y1cn6929ix4,1,4.2,51.2,2025-04-25T17:22:51.503Z,2025-04-26T12:58:16Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5677705529,88,,5677705573,233,218,5679800707,378,,5677705527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779751,173,1,1,21,12,b8oqgvx1ijeyn6y1cn6929ix4,1,12.2,47.0,2025-04-25T17:22:59.360Z,2025-04-25T17:23:03Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5677705975,140,21.5,5677705981,213,5.24,5677705977,141,22.1,5677705971,123,,5677705973,56,Back,5677705979,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779787,174,1,1,21,16,b8oqgvx1ijeyn6y1cn6929ix4,1,22.9,15.9,2025-04-25T17:23:03.311Z,2025-04-25T17:23:08Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5677706229,140,25.1,5677706235,213,1.38,5677706227,56,Back,5677706231,141,33.1,5677706233,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779813,175,1,1,21,21,b8oqgvx1ijeyn6y1cn6929ix4,1,26.8,36.6,2025-04-25T17:23:07.943Z,2025-04-25T17:23:11Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5677706447,213,1.50,5677706435,56,Back,5677706439,140,28.1,5677706443,141,66.4,5677706445,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779837,176,1,1,21,24,b8oqgvx1ijeyn6y1cn6929ix4,1,28.1,66.4,2025-04-25T17:23:11.558Z,2025-04-25T17:23:15Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5677706577,140,27.5,5677706581,212,13.0,5677706583,213,4.66,5677706575,56,Back,5677706579,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779851,177,1,1,21,28,b8oqgvx1ijeyn6y1cn6929ix4,0,27.5,47.3,2025-04-25T17:23:15.711Z,2025-04-25T17:23:17Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5677706657,140,68.9,5677706661,212,46.1,5677706663,213,5.94,5677706655,56,Center,5677706665,1,,5677706659,141,24.6,5677706653,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779891,220,8,1,21,31,a9vw7ikerpr4cuweeeka5aneg,1,23.6,71.7,2025-04-25T17:23:18.342Z,2025-04-26T12:58:44Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5679801647,15,,5679801861,384,,5677706895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779897,221,52,1,21,34,a9vw7ikerpr4cuweeeka5aneg,1,9.3,59.0,2025-04-25T17:23:21.622Z,2025-04-26T12:58:47Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5679802041,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779943,222,1,1,21,39,a9vw7ikerpr4cuweeeka5aneg,1,8.4,55.1,2025-04-25T17:23:26.462Z,2025-04-25T17:23:30Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5677707177,212,12.6,5677707175,141,73.5,5677707181,213,1.69,5677707171,56,Back,5677707169,123,,5677707173,140,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805779977,223,1,1,21,43,a9vw7ikerpr4cuweeeka5aneg,1,9.1,86.8,2025-04-25T17:23:30.126Z,2025-04-25T17:23:34Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5677707377,212,57.8,5677707381,1,,5677707375,141,75.0,5677707379,213,6.14,5677707369,157,,5677707373,140,63.6,5677707371,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
