id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2815643473,271,1,1,23,28,6wwwud48qahpwrfxs20334qk5,1,53.7,31.0,2025-05-17T12:24:57.808Z,2025-05-17T12:25:00Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5732178611,213,3.59,5732178595,152,,5732178599,140,45.1,5732178607,212,10.0,5732178593,5,,5732178603,141,24.6,5732178597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643489,272,1,1,23,30,6wwwud48qahpwrfxs20334qk5,1,46.8,24.3,2025-05-17T12:25:00.240Z,2025-05-17T12:25:02Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5732178683,141,2.3,5732178687,213,5.34,5732178681,140,57.1,5732178679,56,Right,5732178685,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643501,273,1,1,23,32,6wwwud48qahpwrfxs20334qk5,1,57.1,2.3,2025-05-17T12:25:02.072Z,2025-05-17T12:25:03Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5732178755,212,12.4,5732178757,213,2.60,5732178751,140,47.0,5732178749,56,Back,5732178753,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643539,274,1,1,23,34,6wwwud48qahpwrfxs20334qk5,1,46.9,11.9,2025-05-17T12:25:03.720Z,2025-05-17T12:25:10Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5732178927,213,1.96,5732178921,140,37.3,5732178923,141,48.4,5732178919,56,Back,5732178925,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643553,275,1,1,23,40,6wwwud48qahpwrfxs20334qk5,1,47.9,62.3,2025-05-17T12:25:10.257Z,2025-05-17T12:25:14Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5732179023,212,7.8,5732179015,140,53.0,5732179019,141,53.9,5732179027,213,5.47,5732179011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643571,276,1,1,23,44,6wwwud48qahpwrfxs20334qk5,1,61.5,53.7,2025-05-17T12:25:14.184Z,2025-05-17T12:25:16Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5732179111,140,69.7,5732179117,213,0.96,5732179109,56,Center,5732179113,141,71.7,5732179115,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643585,277,1,1,23,47,6wwwud48qahpwrfxs20334qk5,1,69.8,72.0,2025-05-17T12:25:16.385Z,2025-05-17T12:25:20Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5732179191,56,Left,5732179197,212,18.2,5732179199,213,0.77,5732179193,140,82.2,5732179195,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643587,278,1,1,23,50,6wwwud48qahpwrfxs20334qk5,1,80.7,89.3,2025-05-17T12:25:20.048Z,2025-05-17T12:25:21Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5732179205,140,73.6,5732179209,212,8.7,5732179211,213,3.68,5732179203,56,Left,5732179207,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643601,279,1,1,23,51,6wwwud48qahpwrfxs20334qk5,1,73.6,82.7,2025-05-17T12:25:20.920Z,2025-05-17T12:25:22Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5732179275,140,91.7,5732179281,213,6.24,5732179273,56,Left,5732179279,212,19.0,5732179277,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643615,280,1,1,23,53,6wwwud48qahpwrfxs20334qk5,1,93.6,80.3,2025-05-17T12:25:22.376Z,2025-05-17T12:25:30Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5732179373,212,51.4,5732179371,141,5.2,5732179369,140,88.1,5732179365,155,,5732179367,56,Right,5732179379,345,,5732179507,1,,5732179375,213,4.60,5732179363,2,,,,,,,,,,,,,,,,,,,,,,,,,
2815643691,281,1,1,24,4,6wwwud48qahpwrfxs20334qk5,1,79.2,9.7,2025-05-17T12:25:33.928Z,2025-05-17T12:25:42Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5732179815,140,95.0,5732179819,212,18.0,5732179813,56,Right,5732179821,213,0.40,5732179817,141,20.0,5732179811,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643693,282,61,1,24,12,6wwwud48qahpwrfxs20334qk5,0,97.1,17.4,2025-05-17T12:25:41.808Z,2025-05-17T17:31:38Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5732179825,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643763,212,5,1,24,12,a9vw7ikerpr4cuweeeka5aneg,1,-1.2,78.1,2025-05-17T12:25:41.924Z,2025-05-17T14:04:40Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5732180147,56,Back,5732180185,233,283,5732180149,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643703,283,5,1,24,12,6wwwud48qahpwrfxs20334qk5,0,101.2,21.9,2025-05-17T12:25:41.924Z,2025-05-17T14:04:41Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5732179857,56,Center,5732180213,233,212,5732179859,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643797,213,1,1,24,23,a9vw7ikerpr4cuweeeka5aneg,1,5.0,57.5,2025-05-17T12:25:52.866Z,2025-05-17T12:25:55Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5732180389,124,,5732180397,212,19.3,5732180391,56,Back,5732180393,140,7.7,5732180403,237,,5732180395,141,29.4,5732180399,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643819,214,1,1,24,25,a9vw7ikerpr4cuweeeka5aneg,1,8.3,26.5,2025-05-17T12:25:55.195Z,2025-05-17T12:26:02Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5732180553,212,14.5,5732180549,140,14.0,5732180551,141,7.1,5732180555,213,5.14,5732180547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643839,215,1,1,24,32,a9vw7ikerpr4cuweeeka5aneg,1,15.8,5.0,2025-05-17T12:26:02.243Z,2025-05-17T12:26:06Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5732180663,141,43.6,5732180661,140,13.0,5732180667,213,1.68,5732180665,212,26.4,5732180659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643855,216,1,1,24,36,a9vw7ikerpr4cuweeeka5aneg,1,13.2,51.9,2025-05-17T12:26:06.123Z,2025-05-17T12:26:09Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5732180757,140,24.1,5732180763,213,1.07,5732180759,141,82.7,5732180761,212,23.9,5732180755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643881,217,1,1,24,40,a9vw7ikerpr4cuweeeka5aneg,1,29.6,83.8,2025-05-17T12:26:09.323Z,2025-05-17T12:26:14Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5732180913,140,38.0,5732180909,56,Back,5732180917,141,89.0,5732180923,213,0.38,5732180921,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643913,218,1,1,24,44,a9vw7ikerpr4cuweeeka5aneg,1,34.9,85.3,2025-05-17T12:26:14.155Z,2025-05-17T12:26:18Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5732181093,212,40.5,5732181089,140,20.2,5732181091,141,30.3,5732181097,1,,5732181087,56,Back,5732181095,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643929,219,1,1,24,49,a9vw7ikerpr4cuweeeka5aneg,1,24.9,21.6,2025-05-17T12:26:18.506Z,2025-05-17T12:26:22Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5732181177,140,29.5,5732181179,141,8.2,5732181175,56,Back,5732181181,212,10.3,5732181183,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643947,220,1,1,24,52,a9vw7ikerpr4cuweeeka5aneg,1,31.6,10.7,2025-05-17T12:26:21.963Z,2025-05-17T12:26:25Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5732181233,56,Back,5732181241,213,2.76,5732181237,141,15.6,5732181235,140,23.7,5732181239,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643973,221,1,1,24,55,a9vw7ikerpr4cuweeeka5aneg,1,23.3,15.3,2025-05-17T12:26:24.978Z,2025-05-17T12:26:27Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5732181385,140,12.2,5732181391,213,2.26,5732181389,212,18.4,5732181383,56,Back,5732181387,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643995,222,1,1,24,57,a9vw7ikerpr4cuweeeka5aneg,1,11.4,37.1,2025-05-17T12:26:26.890Z,2025-05-17T12:26:29Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5732181499,141,60.3,5732181495,56,Back,5732181505,213,1.82,5732181501,212,16.3,5732181497,140,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644005,223,1,1,25,0,a9vw7ikerpr4cuweeeka5aneg,1,7.6,60.3,2025-05-17T12:26:29.418Z,2025-05-17T12:26:32Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5732181555,140,16.4,5732181559,212,20.7,5732181561,213,1.11,5732181553,56,Back,5732181557,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644011,224,1,1,25,2,a9vw7ikerpr4cuweeeka5aneg,0,17.4,88.3,2025-05-17T12:26:32.034Z,2025-05-17T12:26:33Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5732181611,141,89.3,5732181607,56,Back,5732181615,213,0.05,5732181609,140,29.5,5732181613,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644013,284,8,1,25,5,6wwwud48qahpwrfxs20334qk5,1,72.9,2.9,2025-05-17T12:26:34.455Z,2025-05-17T12:26:34Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5732181625,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644023,225,1,1,25,5,a9vw7ikerpr4cuweeeka5aneg,0,17.1,91.7,2025-05-17T12:26:34.938Z,2025-05-17T12:26:35Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5732181673,212,13.5,5732181667,56,Back,5732181675,213,5.97,5732181671,141,85.6,5732181669,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644029,285,8,1,25,7,6wwwud48qahpwrfxs20334qk5,1,67.0,4.4,2025-05-17T12:26:36.679Z,2025-05-17T12:26:36Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5732181687,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644059,287,1,1,25,10,6wwwud48qahpwrfxs20334qk5,1,57.7,4.3,2025-05-17T12:26:39.353Z,2025-05-17T12:26:41Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5732181835,213,2.63,5732181829,140,44.5,5732181833,212,15.9,5732181831,141,15.8,5732181827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644081,288,1,1,25,12,6wwwud48qahpwrfxs20334qk5,1,45.8,15.8,2025-05-17T12:26:41.503Z,2025-05-17T12:26:45Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5732181955,56,Back,5732181959,141,57.0,5732181961,212,28.5,5732181957,140,40.9,5732181963,213,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644087,289,1,1,25,15,6wwwud48qahpwrfxs20334qk5,1,39.0,52.1,2025-05-17T12:26:44.934Z,2025-05-17T12:26:47Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5732181985,212,12.3,5732181983,141,34.3,5732181979,56,Back,5732181981,140,36.9,5732181987,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644099,290,1,1,25,17,6wwwud48qahpwrfxs20334qk5,1,38.7,34.0,2025-05-17T12:26:46.854Z,2025-05-17T12:26:48Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5732182061,141,27.7,5732182057,56,Back,5732182063,212,11.0,5732182059,140,48.3,5732182065,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644115,291,1,1,25,19,6wwwud48qahpwrfxs20334qk5,1,48.3,27.7,2025-05-17T12:26:48.710Z,2025-05-17T12:26:51Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5732182129,56,Center,5732182135,212,14.4,5732182131,140,56.8,5732182137,213,0.90,5732182133,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644139,292,2,1,25,21,6wwwud48qahpwrfxs20334qk5,1,57.1,44.9,2025-05-17T12:26:51.150Z,2025-05-17T12:27:25Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5732182263,141,50.7,5732182257,7,9jqox80arzpytv1b136jobhpm,5732182261,140,81.5,5732182259,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644145,227,1,1,25,33,a9vw7ikerpr4cuweeeka5aneg,1,14.3,43.6,2025-05-17T12:27:02.761Z,2025-05-17T12:27:03Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5732182329,212,28.7,5732182333,213,5.57,5732182325,141,15.9,5732182309,5,,5732182313,241,,5732182321,140,34.9,5732182317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644155,228,1,1,25,34,a9vw7ikerpr4cuweeeka5aneg,1,34.9,15.9,2025-05-17T12:27:03.514Z,2025-05-17T12:27:05Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5732182395,212,7.9,5732182389,56,Back,5732182391,140,30.2,5732182397,213,2.25,5732182393,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644165,229,1,1,25,35,a9vw7ikerpr4cuweeeka5aneg,1,30.2,24.9,2025-05-17T12:27:05.250Z,2025-05-17T12:54:22Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5732182439,141,27.4,5732182435,56,Back,5732182443,213,2.77,5732182441,212,4.6,5732182437,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644203,230,1,1,25,42,a9vw7ikerpr4cuweeeka5aneg,1,28.8,29.4,2025-05-17T12:27:11.690Z,2025-05-17T12:27:13Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5732182663,140,37.1,5732182661,56,Back,5732182667,212,11.1,5732182665,141,39.4,5732182669,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644211,231,1,1,25,44,a9vw7ikerpr4cuweeeka5aneg,1,37.1,39.4,2025-05-17T12:27:13.426Z,2025-05-17T12:27:15Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5732182725,141,28.8,5732182723,140,30.8,5732182729,213,3.97,5732182721,56,Back,5732182727,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644227,232,1,1,25,46,a9vw7ikerpr4cuweeeka5aneg,1,30.8,28.8,2025-05-17T12:27:15.282Z,2025-05-17T12:27:20Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5732182805,141,72.0,5732182809,213,1.58,5732182801,56,Back,5732182807,212,29.4,5732182803,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644243,233,1,1,25,50,a9vw7ikerpr4cuweeeka5aneg,1,30.6,69.9,2025-05-17T12:27:19.938Z,2025-05-17T12:27:24Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5732182935,140,5.4,5732182939,212,31.7,5732182937,141,44.3,5732182941,213,3.72,5732182933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644261,234,1,1,25,54,a9vw7ikerpr4cuweeeka5aneg,1,5.9,42.4,2025-05-17T12:27:23.865Z,2025-05-17T12:27:26Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5732183015,212,21.5,5732183011,140,26.3,5732183017,213,0.06,5732183009,56,Back,5732183013,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644277,235,1,1,25,57,a9vw7ikerpr4cuweeeka5aneg,1,20.0,48.4,2025-05-17T12:27:26.282Z,2025-05-17T12:27:29Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5732183105,212,13.2,5732183101,140,13.5,5732183107,213,2.11,5732183099,56,Back,5732183103,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644287,236,1,1,25,59,a9vw7ikerpr4cuweeeka5aneg,1,27.7,70.6,2025-05-17T12:27:29.194Z,2025-05-17T12:27:31Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5732183155,212,11.5,5732183157,213,5.63,5732183151,140,36.4,5732183153,141,60.3,5732183149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644309,237,1,1,26,2,a9vw7ikerpr4cuweeeka5aneg,1,37.2,62.9,2025-05-17T12:27:31.482Z,2025-05-17T12:27:40Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5732183351,141,88.4,5732183353,212,25.0,5732183349,140,54.3,5732183347,56,Left,5732183355,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644325,238,1,1,26,11,a9vw7ikerpr4cuweeeka5aneg,1,61.2,75.9,2025-05-17T12:27:40.738Z,2025-05-17T12:27:44Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5732183465,56,Left,5732183469,141,92.6,5732183471,212,11.7,5732183473,213,1.33,5732183467,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644343,239,1,1,26,14,a9vw7ikerpr4cuweeeka5aneg,1,64.4,92.6,2025-05-17T12:27:43.849Z,2025-05-17T12:27:46Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5732183551,212,8.0,5732183547,140,57.9,5732183545,56,Left,5732183553,213,3.68,5732183549,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644357,240,1,1,26,17,a9vw7ikerpr4cuweeeka5aneg,1,58.6,85.1,2025-05-17T12:27:46.457Z,2025-05-17T12:27:51Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5732183681,212,53.7,5732183675,56,Right,5732183679,141,8.2,5732183683,213,4.94,5732183673,196,,5732183685,1,,5732183671,155,,5732183677,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644367,241,1,1,26,22,a9vw7ikerpr4cuweeeka5aneg,1,70.3,8.0,2025-05-17T12:27:51.458Z,2025-05-17T12:27:55Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5732183727,56,Right,5732183731,141,20.1,5732183733,212,9.9,5732183729,140,65.0,5732183735,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644373,242,1,1,26,25,a9vw7ikerpr4cuweeeka5aneg,1,63.8,24.3,2025-05-17T12:27:55.154Z,2025-05-17T12:27:57Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5732183765,56,Center,5732183771,212,7.3,5732183769,141,34.9,5732183773,213,1.38,5732183767,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644403,243,1,1,26,27,a9vw7ikerpr4cuweeeka5aneg,1,67.2,34.6,2025-05-17T12:27:57.201Z,2025-05-17T12:28:00Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5732183893,141,26.7,5732183891,140,71.3,5732183897,213,5.39,5732183889,56,Center,5732183895,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644395,293,83,1,26,30,6wwwud48qahpwrfxs20334qk5,0,25.1,68.5,2025-05-17T12:27:59.422Z,2025-05-17T12:28:04Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5732183957,399,cqsc3mj8klukkgutdrpegybdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644411,244,1,1,26,31,a9vw7ikerpr4cuweeeka5aneg,1,68.9,25.0,2025-05-17T12:28:00.337Z,2025-05-17T12:28:02Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5732183947,141,25.8,5732183951,213,3.07,5732183949,212,7.9,5732183943,56,Center,5732183945,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644415,245,1,1,26,33,a9vw7ikerpr4cuweeeka5aneg,1,61.4,25.2,2025-05-17T12:28:02.361Z,2025-05-17T12:28:07Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5732183971,213,5.64,5732183969,212,18.1,5732183965,140,75.2,5732183967,141,9.2,5732183963,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644453,246,1,1,26,38,a9vw7ikerpr4cuweeeka5aneg,1,71.7,9.8,2025-05-17T12:28:07.377Z,2025-05-17T12:28:09Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5732184135,213,2.80,5732184129,140,62.7,5732184127,56,Right,5732184131,141,14.7,5732184133,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644477,247,1,1,26,40,a9vw7ikerpr4cuweeeka5aneg,1,58.8,16.7,2025-05-17T12:28:09.337Z,2025-05-17T12:28:12Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5732184275,141,43.0,5732184279,213,2.19,5732184273,140,46.6,5732184271,56,Back,5732184277,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644509,248,1,1,26,42,a9vw7ikerpr4cuweeeka5aneg,1,45.5,51.9,2025-05-17T12:28:12.041Z,2025-05-17T12:28:18Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5732184455,212,30.2,5732184457,213,0.97,5732184451,140,61.7,5732184449,56,Left,5732184453,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644527,249,1,1,26,49,a9vw7ikerpr4cuweeeka5aneg,1,63.8,89.4,2025-05-17T12:28:18.769Z,2025-05-17T12:28:23Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5732184547,56,Back,5732184555,213,3.74,5732184551,141,66.4,5732184549,140,41.9,5732184553,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644537,250,1,1,26,53,a9vw7ikerpr4cuweeeka5aneg,1,41.1,68.4,2025-05-17T12:28:23.209Z,2025-05-17T12:28:25Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5732184635,141,82.1,5732184629,56,Back,5732184639,213,1.34,5732184637,212,9.6,5732184633,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644553,251,1,1,26,56,a9vw7ikerpr4cuweeeka5aneg,1,43.7,81.8,2025-05-17T12:28:25.593Z,2025-05-17T12:28:28Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5732184695,56,Center,5732184701,140,56.2,5732184717,213,5.78,5732184705,141,71.2,5732184713,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644567,252,1,1,26,59,a9vw7ikerpr4cuweeeka5aneg,1,52.0,75.7,2025-05-17T12:28:28.457Z,2025-05-17T12:28:30Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5732184781,56,Back,5732184787,212,12.3,5732184783,140,40.4,5732184789,213,3.00,5732184785,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644581,253,1,1,27,1,a9vw7ikerpr4cuweeeka5aneg,1,39.2,75.7,2025-05-17T12:28:30.593Z,2025-05-17T12:28:33Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5732184875,141,69.4,5732184879,213,5.46,5732184873,140,43.0,5732184877,212,5.9,5732184871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644597,254,1,1,27,3,a9vw7ikerpr4cuweeeka5aneg,1,41.7,70.2,2025-05-17T12:28:33.257Z,2025-05-17T12:28:35Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5732184975,213,2.09,5732184967,56,Back,5732184973,212,9.7,5732184969,140,37.1,5732184971,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644605,255,1,1,27,6,a9vw7ikerpr4cuweeeka5aneg,1,37.3,78.7,2025-05-17T12:28:35.697Z,2025-05-17T12:28:38Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5732185039,213,3.90,5732185035,141,62.9,5732185033,140,26.6,5732185037,212,15.5,5732185031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644633,256,1,1,27,8,a9vw7ikerpr4cuweeeka5aneg,1,26.8,62.9,2025-05-17T12:28:38.113Z,2025-05-17T12:28:42Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5732185187,140,12.3,5732185193,213,3.96,5732185191,212,22.4,5732185189,141,38.8,5732185185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815644653,257,1,1,27,13,a9vw7ikerpr4cuweeeka5aneg,1,13.2,41.2,2025-05-17T12:28:42.545Z,2025-05-17T12:28:45Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5732185303,212,13.7,5732185299,140,25.3,5732185301,141,48.7,5732185297,56,Back,5732185305,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
