id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2778774761,96,44,1,10,7,ajtb177oqwawkdwbqhldmq6mx,1,10.0,47.8,2025-02-21T18:12:19.740Z,2025-02-21T18:59:18Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5529571125,233,360,5529463503,56,Back,5529463505,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778794175,360,44,1,10,7,8gxd9ry2580pu1b1dd5ny9ymy,0,90.0,52.2,2025-02-21T18:12:19.741Z,2025-02-21T18:59:19Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5529571137,233,96,5529571063,56,Center,5529571065,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778774349,94,12,1,10,7,ajtb177oqwawkdwbqhldmq6mx,1,5.5,48.8,2025-02-21T18:12:19.815Z,2025-02-21T18:56:07Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5529461087,56,Back,5529461109,15,,5529461093,212,17.8,5529461089,140,14.8,5529461091,141,70.6,5529461095,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778774439,110,1,1,10,13,8gxd9ry2580pu1b1dd5ny9ymy,1,84.2,9.4,2025-02-21T18:12:25.504Z,2025-02-21T18:12:28Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5529461521,56,Right,5529461525,141,11.4,5529461529,213,3.02,5529461527,212,11.3,5529461523,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778774459,111,1,1,10,15,8gxd9ry2580pu1b1dd5ny9ymy,1,73.0,10.9,2025-02-21T18:12:27.807Z,2025-02-21T18:12:29Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5529461649,213,0.57,5529461641,56,Right,5529461645,141,20.9,5529461643,140,83.2,5529461647,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778774477,112,1,1,10,16,8gxd9ry2580pu1b1dd5ny9ymy,1,83.8,21.3,2025-02-21T18:12:29.249Z,2025-02-21T18:12:31Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5529461757,141,19.5,5529461753,56,Right,5529461761,213,6.15,5529461755,140,92.4,5529461759,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778774485,113,1,1,10,18,8gxd9ry2580pu1b1dd5ny9ymy,1,96.1,21.0,2025-02-21T18:12:30.879Z,2025-02-21T18:13:28Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,1.0,,5529461801,212,8.6,5529465589,210,16,5529461797,140,90.6,5529461799,141,30.4,5529465593,22,,5529465591,154,,5529461795,56,Center,5529461803,213,2.31,5529461831,195,,,,,,,,,,,,,,,,,,,,,,,,,,
2778774539,95,45,1,10,22,ajtb177oqwawkdwbqhldmq6mx,0,10.7,59.7,2025-02-21T18:12:34.719Z,2025-02-21T18:59:11Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5529462133,56,Back,5529463829,233,114,5529462135,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778774795,114,3,1,10,22,8gxd9ry2580pu1b1dd5ny9ymy,1,89.3,40.3,2025-02-21T18:12:34.719Z,2025-02-21T18:59:11Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5529463743,56,Center,5529463809,233,95,5529463745,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778774799,115,16,1,10,23,8gxd9ry2580pu1b1dd5ny9ymy,1,90.9,35.2,2025-02-21T18:12:35.864Z,2025-02-21T20:40:06Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5529464505,20,,5529465661,29,,5529465665,55,113,5529465673,230,98.4,5529465669,102,52.6,5529463761,63,,5529463765,254,,5530224249,215,,5529463759,22,,5529463763,56,Center,5529465671,103,7.0,5529465675,231,47.3,5529465663,154,5529465659,76,5529464515,375,10:22.621,5529464511,374,2025-02-21 18:12:35.031,,,,,,
2778775097,97,1,1,11,12,ajtb177oqwawkdwbqhldmq6mx,1,49.9,50.0,2025-02-21T18:13:24.544Z,2025-02-21T18:13:26Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5529465389,212,11.1,5529465383,56,Back,5529465393,279,G,5529465387,141,47.9,5529465391,213,3.27,5529465385,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775161,98,1,1,11,13,ajtb177oqwawkdwbqhldmq6mx,1,39.4,47.9,2025-02-21T18:13:25.911Z,2025-02-21T18:13:30Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5529465725,140,38.5,5529465723,56,Back,5529465727,141,58.5,5529465729,212,7.3,5529465731,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775211,99,1,1,11,17,ajtb177oqwawkdwbqhldmq6mx,0,39.6,58.5,2025-02-21T18:13:30.264Z,2025-02-21T18:13:33Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5529465995,140,90.1,5529465991,155,,5529465999,212,55.1,5529466001,213,6.01,5529466003,1,,5529465997,141,36.4,5529465993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775269,117,1,1,11,23,8gxd9ry2580pu1b1dd5ny9ymy,1,9.3,52.8,2025-02-21T18:13:36.191Z,2025-02-21T18:13:38Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5529466283,141,33.1,5529466287,213,5.03,5529466279,56,Back,5529466281,140,13.5,5529466285,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775293,118,1,1,11,25,8gxd9ry2580pu1b1dd5ny9ymy,1,13.9,33.1,2025-02-21T18:13:37.871Z,2025-02-21T18:13:40Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5529466405,140,21.8,5529466411,213,5.24,5529466403,56,Back,5529466407,141,12.2,5529466409,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775335,119,1,1,11,27,8gxd9ry2580pu1b1dd5ny9ymy,1,25.3,12.5,2025-02-21T18:13:40.327Z,2025-02-21T18:13:42Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5529466635,140,19.4,5529466641,213,2.09,5529466639,212,12.5,5529466637,141,28.5,5529466633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775369,120,1,1,11,30,8gxd9ry2580pu1b1dd5ny9ymy,1,20.0,28.0,2025-02-21T18:13:42.695Z,2025-02-21T18:13:45Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5529466829,141,48.2,5529466831,212,18.2,5529466827,140,8.7,5529466825,56,Back,5529466833,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775391,121,1,1,11,32,8gxd9ry2580pu1b1dd5ny9ymy,1,9.5,48.2,2025-02-21T18:13:45.014Z,2025-02-21T18:13:47Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5529466983,140,34.4,5529466987,212,26.5,5529466989,213,0.16,5529466981,56,Back,5529466985,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775419,122,1,1,11,35,8gxd9ry2580pu1b1dd5ny9ymy,1,32.5,56.3,2025-02-21T18:13:47.775Z,2025-02-21T18:13:49Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,,5529467095,213,1.86,5529467091,141,71.8,5529467087,56,Back,5529467093,212,11.0,5529467089,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775429,100,45,1,11,36,ajtb177oqwawkdwbqhldmq6mx,0,70.2,27.0,2025-02-21T18:13:49.238Z,2025-02-21T18:13:54Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5529467169,286,,5529467167,56,Center,5529467197,233,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775431,123,3,1,11,36,8gxd9ry2580pu1b1dd5ny9ymy,1,29.8,73.0,2025-02-21T18:13:49.238Z,2025-02-21T18:13:53Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5529467191,233,100,5529467181,56,Back,5529467183,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775465,124,1,1,11,37,8gxd9ry2580pu1b1dd5ny9ymy,1,27.7,72.3,2025-02-21T18:13:49.718Z,2025-02-21T18:13:54Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5529467403,212,8.3,5529467399,140,28.1,5529467401,141,84.5,5529467405,213,1.52,5529467397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775503,125,1,1,11,40,8gxd9ry2580pu1b1dd5ny9ymy,1,41.4,89.7,2025-02-21T18:13:52.951Z,2025-02-21T18:13:58Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5529467675,140,68.2,5529467679,212,30.9,5529467677,141,71.1,5529467673,56,Center,5529467681,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775509,126,50,1,11,44,8gxd9ry2580pu1b1dd5ny9ymy,1,69.1,73.5,2025-02-21T18:13:57.063Z,2025-02-21T18:16:04Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5529467709,56,Center,5529467711,286,,5529476077,233,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775489,101,7,1,11,44,ajtb177oqwawkdwbqhldmq6mx,0,30.9,26.5,2025-02-21T18:13:57.064Z,2025-02-21T18:18:15Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5529476019,56,Back,5529476021,285,,5529476043,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775539,102,61,1,11,46,ajtb177oqwawkdwbqhldmq6mx,1,32.6,31.0,2025-02-21T18:13:58.472Z,2025-02-21T18:18:13Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5529467843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775549,103,1,1,11,48,ajtb177oqwawkdwbqhldmq6mx,1,26.4,28.2,2025-02-21T18:14:01.280Z,2025-02-21T18:18:12Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5529467897,212,3.2,5529467893,140,28.7,5529467899,213,5.58,5529467891,56,Back,5529467895,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778777603,129,61,1,11,49,ajtb177oqwawkdwbqhldmq6mx,0,26.4,29.5,2025-02-21T18:14:01.914Z,2025-02-21T18:16:57Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5529479131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775567,104,43,1,11,50,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-02-21T18:14:03.240Z,2025-02-21T18:19:30Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5529487363,144,61,5529481115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778513,142,83,1,11,50,ajtb177oqwawkdwbqhldmq6mx,0,23.2,30.3,2025-02-21T18:14:03.264Z,2025-02-21T18:19:13Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5529486583,399,9r07ooissj5mz15g87x5rmbx1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775581,105,83,1,11,50,ajtb177oqwawkdwbqhldmq6mx,0,28.4,25.9,2025-02-21T18:14:03.324Z,2025-02-21T18:18:11Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5529468499,399,9r07ooissj5mz15g87x5rmbx1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775599,127,1,1,11,51,8gxd9ry2580pu1b1dd5ny9ymy,1,74.9,69.0,2025-02-21T18:14:04.025Z,2025-02-21T18:14:05Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5529468155,212,8.5,5529468151,140,72.1,5529468149,56,Center,5529468157,213,4.36,5529468153,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775633,128,1,1,11,53,8gxd9ry2580pu1b1dd5ny9ymy,0,70.2,51.9,2025-02-21T18:14:05.862Z,2025-02-21T18:14:08Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5529468313,212,21.4,5529468305,155,,5529468309,140,82.3,5529468307,56,Center,5529468311,141,26.5,5529468315,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775705,106,4,1,12,0,ajtb177oqwawkdwbqhldmq6mx,1,16.2,69.6,2025-02-21T18:14:12.512Z,2025-02-21T18:58:53Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5529468897,152,,5529468893,294,,5529468899,285,,5529468895,56,Back,5529468891,13,,5529468965,233,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778775717,129,4,1,12,0,8gxd9ry2580pu1b1dd5ny9ymy,0,83.8,30.4,2025-02-21T18:14:12.513Z,2025-02-21T18:58:53Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5529468931,152,,5529468929,56,Center,5529468927,294,,5529469001,233,106,5529468925,13,,5529468933,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776249,107,1,1,12,37,ajtb177oqwawkdwbqhldmq6mx,1,13.8,74.1,2025-02-21T18:14:50.304Z,2025-02-21T18:14:54Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5529471545,5,,5529471553,141,56.9,5529471557,213,4.14,5529471549,56,Back,5529471547,152,,5529471551,140,6.6,5529471555,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776285,108,1,1,12,41,ajtb177oqwawkdwbqhldmq6mx,1,7.8,60.5,2025-02-21T18:14:54.057Z,2025-02-21T18:14:56Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5529471731,212,20.1,5529471729,141,80.9,5529471727,140,21.7,5529471725,56,Back,5529471733,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776315,109,1,1,12,43,ajtb177oqwawkdwbqhldmq6mx,1,25.1,77.5,2025-02-21T18:14:56.361Z,2025-02-21T18:14:59Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5529471925,212,23.7,5529471921,140,47.7,5529471919,56,Back,5529471927,213,0.02,5529471923,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776331,110,1,1,12,46,ajtb177oqwawkdwbqhldmq6mx,1,47.7,77.6,2025-02-21T18:14:58.841Z,2025-02-21T18:15:00Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5529472021,212,8.8,5529472025,213,1.81,5529472017,141,90.2,5529472009,56,Back,5529472013,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776383,111,1,1,12,48,ajtb177oqwawkdwbqhldmq6mx,1,46.8,92.0,2025-02-21T18:15:00.745Z,2025-02-21T18:15:05Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5529472313,213,6.03,5529472305,56,Left,5529472309,141,84.4,5529472307,140,65.8,5529472311,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776357,131,83,1,12,50,8gxd9ry2580pu1b1dd5ny9ymy,0,34.8,12.2,2025-02-21T18:15:02.917Z,2025-02-21T18:15:06Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5529472437,399,8i0o1b8rjsab9se3v6vteqmfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776397,112,1,1,12,52,ajtb177oqwawkdwbqhldmq6mx,1,68.5,91.8,2025-02-21T18:15:04.937Z,2025-02-21T18:15:05Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5529472383,140,72.2,5529472387,212,8.9,5529472389,213,5.16,5529472381,56,Left,5529472385,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776439,113,1,1,12,53,ajtb177oqwawkdwbqhldmq6mx,1,72.1,80.0,2025-02-21T18:15:05.761Z,2025-02-21T18:15:09Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5529472633,212,7.4,5529472627,56,Left,5529472629,140,77.5,5529472631,141,86.9,5529472635,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776431,132,83,1,12,56,8gxd9ry2580pu1b1dd5ny9ymy,0,12.7,14.6,2025-02-21T18:15:08.533Z,2025-02-21T18:15:12Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5529472787,399,8i0o1b8rjsab9se3v6vteqmfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776449,114,1,1,12,56,ajtb177oqwawkdwbqhldmq6mx,0,91.9,88.1,2025-02-21T18:15:09.344Z,2025-02-21T18:15:10Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5529472683,212,16.7,5529472681,141,65.1,5529472673,2,,5529472685,213,4.36,5529472677,56,Center,5529472679,140,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776461,133,12,1,12,57,8gxd9ry2580pu1b1dd5ny9ymy,1,10.4,32.1,2025-02-21T18:15:10.118Z,2025-02-21T18:15:11Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5529472743,213,5.69,5529472771,15,,5529472735,141,16.8,5529472731,56,Back,5529472733,140,25.0,5529472739,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776481,134,83,1,13,0,8gxd9ry2580pu1b1dd5ny9ymy,0,24.7,17.6,2025-02-21T18:15:12.741Z,2025-02-21T18:15:16Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5529473087,399,eyvv6b94feknnp1uew6n0ytat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776515,115,1,1,13,0,ajtb177oqwawkdwbqhldmq6mx,1,75.6,78.4,2025-02-21T18:15:13.241Z,2025-02-21T18:15:16Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5529473053,213,3.55,5529473045,56,Center,5529473049,141,70.9,5529473047,140,64.3,5529473051,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776529,116,1,1,13,3,ajtb177oqwawkdwbqhldmq6mx,0,61.9,71.7,2025-02-21T18:15:15.842Z,2025-02-21T18:15:17Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5529473125,155,,5529473137,1,,5529473133,212,32.4,5529473131,141,25.9,5529473135,213,4.99,5529473129,140,70.4,5529473127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776559,135,61,1,13,6,8gxd9ry2580pu1b1dd5ny9ymy,1,25.7,61.7,2025-02-21T18:15:18.951Z,2025-02-21T18:15:19Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5529473247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776595,136,4,1,13,8,8gxd9ry2580pu1b1dd5ny9ymy,1,29.8,48.6,2025-02-21T18:15:20.944Z,2025-02-21T18:15:26Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5529473559,285,,5529473557,265,,5529473553,56,Back,5529473555,152,,5529473551,13,,5529473585,233,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776589,117,4,1,13,8,ajtb177oqwawkdwbqhldmq6mx,0,70.2,51.4,2025-02-21T18:15:20.945Z,2025-02-21T18:15:25Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5529473621,233,136,5529473513,286,,5529473505,13,,5529473511,265,,5529473507,56,Center,5529473509,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776757,137,1,1,13,23,8gxd9ry2580pu1b1dd5ny9ymy,1,27.7,50.4,2025-02-21T18:15:36.284Z,2025-02-21T21:46:48Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5529474409,152,,5529474407,5,,5529474411,56,Back,5529474415,141,21.0,5529474413,140,28.0,5529474417,212,20.0,5529474419,213,4.73,5529490371,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776775,138,1,1,13,26,8gxd9ry2580pu1b1dd5ny9ymy,1,30.0,10.4,2025-02-21T18:15:38.469Z,2025-02-21T18:15:40Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5529474529,212,11.3,5529474517,56,Back,5529474533,213,2.01,5529474525,141,25.5,5529474521,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776803,139,1,1,13,28,8gxd9ry2580pu1b1dd5ny9ymy,1,23.1,25.5,2025-02-21T18:15:40.453Z,2025-02-21T18:15:42Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5529474663,56,Back,5529474667,141,60.9,5529474671,213,1.71,5529474669,212,24.3,5529474665,140,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776823,140,1,1,13,30,8gxd9ry2580pu1b1dd5ny9ymy,1,21.1,62.0,2025-02-21T18:15:42.485Z,2025-02-21T18:15:45Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5529474789,212,15.5,5529474787,141,52.5,5529474783,56,Back,5529474791,213,3.57,5529474785,140,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776877,141,1,1,13,34,8gxd9ry2580pu1b1dd5ny9ymy,0,12.4,51.6,2025-02-21T18:15:46.701Z,2025-02-21T18:15:50Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5529475101,56,Center,5529475105,141,35.4,5529475109,213,6.11,5529475107,212,65.0,5529475099,157,,5529475111,1,,5529475103,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776897,119,59,1,13,38,ajtb177oqwawkdwbqhldmq6mx,1,21.1,65.2,2025-02-21T18:15:51.385Z,2025-02-21T18:15:52Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5529475215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778777001,120,12,1,13,39,ajtb177oqwawkdwbqhldmq6mx,1,21.1,65.2,2025-02-21T18:15:52.201Z,2025-02-21T18:16:02Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5529475859,212,24.3,5529475851,56,Back,5529475861,213,0.58,5529475855,140,40.4,5529475857,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776961,142,1,1,13,43,8gxd9ry2580pu1b1dd5ny9ymy,1,62.6,15.9,2025-02-21T18:15:56.301Z,2025-02-21T18:15:57Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5529475605,140,60.9,5529475601,3,,5529475609,212,5.0,5529475603,56,Center,5529475611,213,1.93,5529475607,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778776981,143,1,1,13,45,8gxd9ry2580pu1b1dd5ny9ymy,0,60.9,21.5,2025-02-21T18:15:57.429Z,2025-02-21T18:15:59Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5529475723,213,5.60,5529475715,56,Right,5529475713,3,,5529475717,140,68.6,5529475719,141,11.9,5529475721,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778777023,122,1,1,13,49,ajtb177oqwawkdwbqhldmq6mx,1,34.3,83.3,2025-02-21T18:16:02.081Z,2025-02-21T21:46:50Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5529475927,141,76.0,5529475923,56,Back,5529475931,213,5.61,5529475929,212,7.9,5529475925,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778777055,123,1,1,13,50,ajtb177oqwawkdwbqhldmq6mx,1,40.2,76.0,2025-02-21T18:16:02.824Z,2025-02-21T18:16:05Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5529476129,212,10.4,5529476135,213,2.38,5529476117,56,Back,5529476121,140,33.0,5529476125,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778777119,124,1,1,13,53,ajtb177oqwawkdwbqhldmq6mx,1,34.8,85.7,2025-02-21T18:16:05.608Z,2025-02-21T21:46:44Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5529476493,56,Back,5529476497,141,18.8,5529476489,155,,5529476499,212,45.6,5529476503,1,,5529476501,213,4.77,5529476495,140,37.1,5529476491,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778777165,125,1,1,13,59,ajtb177oqwawkdwbqhldmq6mx,1,43.9,20.4,2025-02-21T18:16:12.170Z,2025-02-21T18:16:14Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5529476785,56,Back,5529476791,212,13.2,5529476787,140,40.5,5529476793,213,1.84,5529476789,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778777191,126,1,1,14,1,ajtb177oqwawkdwbqhldmq6mx,1,38.8,37.1,2025-02-21T18:16:14.314Z,2025-02-21T18:16:16Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5529476951,56,Back,5529476955,141,18.8,5529476959,213,4.98,5529476953,140,42.1,5529476957,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778777219,127,1,1,14,4,ajtb177oqwawkdwbqhldmq6mx,0,41.9,8.6,2025-02-21T18:16:16.562Z,2025-02-21T18:16:17Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5529477063,141,24.9,5529477067,213,0.30,5529477057,155,,5529477059,56,Center,5529477069,1,,5529477061,140,76.2,5529477065,212,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
