id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2805781267,311,1,1,25,58,ajtb177oqwawkdwbqhldmq6mx,1,62.4,25.6,2025-04-25T17:26:33.381Z,2025-04-25T17:26:35Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5677714779,212,13.2,5677714781,213,0.28,5677714775,140,74.5,5677714777,141,30.9,5677714773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781293,312,1,1,26,0,ajtb177oqwawkdwbqhldmq6mx,1,73.4,30.3,2025-04-25T17:26:35.725Z,2025-04-25T17:26:40Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5677714951,56,Center,5677714959,213,3.31,5677714957,212,15.9,5677714955,141,26.4,5677714953,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781295,313,1,1,26,4,ajtb177oqwawkdwbqhldmq6mx,0,59.1,25.9,2025-04-25T17:26:39.901Z,2025-04-25T17:26:40Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5677714973,213,0.50,5677714965,56,Center,5677714967,140,80.8,5677714963,155,,5677714969,141,44.0,5677714971,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781307,244,12,1,26,6,b2vft81kyjurzbmekvgrqwr64,1,14.3,62.9,2025-04-25T17:26:41.668Z,2025-04-25T17:26:45Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5677715047,212,12.2,5677715045,141,47.2,5677715043,140,20.0,5677715049,213,5.22,5677715041,56,Back,5677715059,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781337,245,4,1,26,9,b2vft81kyjurzbmekvgrqwr64,1,23.2,52.3,2025-04-25T17:26:44.907Z,2025-04-25T17:26:50Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5677715221,152,,5677715229,233,314,5677715219,56,Back,5677715225,285,,5677715217,13,,5677715223,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781329,314,4,1,26,9,ajtb177oqwawkdwbqhldmq6mx,0,76.8,47.7,2025-04-25T17:26:44.908Z,2025-04-25T17:26:50Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5677715191,56,Center,5677715253,233,245,5677715187,13,,5677715195,265,,5677715197,286,,5677715193,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781507,246,1,1,26,37,b2vft81kyjurzbmekvgrqwr64,1,21.2,54.8,2025-04-25T17:27:12.940Z,2025-04-25T17:27:15Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5677716253,212,13.4,5677716245,152,,5677716247,56,Back,5677716255,213,1.74,5677716243,5,,5677716249,140,19.1,5677716251,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781531,247,1,1,26,40,b2vft81kyjurzbmekvgrqwr64,1,19.1,74.2,2025-04-25T17:27:15.260Z,2025-04-25T17:27:19Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5677716415,213,1.56,5677716411,141,90.2,5677716407,56,Back,5677716413,212,10.9,5677716409,140,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781537,248,1,1,26,43,b2vft81kyjurzbmekvgrqwr64,1,19.2,90.2,2025-04-25T17:27:18.956Z,2025-04-25T17:27:19Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5677716443,213,4.35,5677716435,56,Back,5677716439,141,69.9,5677716437,140,14.2,5677716441,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781543,249,1,1,26,44,b2vft81kyjurzbmekvgrqwr64,1,14.2,69.9,2025-04-25T17:27:19.692Z,2025-04-25T17:27:20Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5677716475,140,14.6,5677716477,141,85.6,5677716473,56,Back,5677716479,212,10.7,5677716481,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781571,250,1,1,26,45,b2vft81kyjurzbmekvgrqwr64,1,14.6,85.6,2025-04-25T17:27:20.349Z,2025-04-25T17:27:23Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5677716613,140,31.2,5677716611,56,Back,5677716619,213,5.59,5677716615,141,64.3,5677716617,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781575,251,61,1,26,46,b2vft81kyjurzbmekvgrqwr64,0,27.0,70.8,2025-04-25T17:27:21.493Z,2025-04-25T19:17:07Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5677716637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781607,318,1,1,26,47,ajtb177oqwawkdwbqhldmq6mx,0,70.5,58.5,2025-04-25T17:27:22.884Z,2025-04-25T17:28:41Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5677716779,212,23.8,5677716775,140,90.9,5677716777,141,43.4,5677716773,56,Center,5677716781,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781611,319,43,1,26,50,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-04-25T17:27:25.828Z,2025-04-25T17:28:39Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5677720069,144,61,5677716793,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781625,320,5,1,26,51,ajtb177oqwawkdwbqhldmq6mx,0,100.6,38.3,2025-04-25T17:27:27.093Z,2025-04-25T17:27:45Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5677716883,56,Center,5677716885,346,,5677717579,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781741,252,5,1,26,53,b2vft81kyjurzbmekvgrqwr64,1,-0.6,62.2,2025-04-25T17:27:28.349Z,2025-04-25T17:27:46Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5677717563,233,320,5677717529,346,,5677717525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781751,253,1,1,27,9,b2vft81kyjurzbmekvgrqwr64,1,3.9,47.9,2025-04-25T17:27:44.557Z,2025-04-25T17:27:46Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5677717611,212,9.1,5677717609,141,60.8,5677717617,237,,5677717603,124,,5677717613,213,1.31,5677717607,140,6.1,5677717605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781753,254,1,1,27,10,b2vft81kyjurzbmekvgrqwr64,1,6.1,60.8,2025-04-25T17:27:45.612Z,2025-04-25T17:27:47Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5677717623,141,46.3,5677717625,212,11.4,5677717627,213,5.23,5677717619,56,Back,5677717621,140,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781777,255,1,1,27,11,b2vft81kyjurzbmekvgrqwr64,1,11.5,46.3,2025-04-25T17:27:46.956Z,2025-04-25T17:27:48Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5677717731,56,Back,5677717739,213,1.48,5677717733,140,13.0,5677717735,141,71.4,5677717737,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781787,256,1,1,27,13,b2vft81kyjurzbmekvgrqwr64,0,13.0,71.4,2025-04-25T17:27:48.734Z,2025-04-25T17:27:51Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5677717793,157,,5677717801,212,58.5,5677717795,56,Center,5677717797,140,61.5,5677717803,213,5.77,5677717799,141,29.2,5677717805,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781805,321,1,1,27,17,ajtb177oqwawkdwbqhldmq6mx,0,56.5,60.0,2025-04-25T17:27:52.276Z,2025-04-25T17:27:53Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5677717941,141,78.7,5677717937,56,Center,5677717945,213,2.04,5677717939,140,50.4,5677717935,3,,5677717943,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781847,257,1,1,27,23,b2vft81kyjurzbmekvgrqwr64,1,68.0,19.4,2025-04-25T17:27:58.733Z,2025-04-25T17:28:02Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5677718223,56,Center,5677718225,140,56.2,5677718227,141,38.0,5677718231,213,2.35,5677718229,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781875,258,1,1,27,26,b2vft81kyjurzbmekvgrqwr64,1,56.2,38.0,2025-04-25T17:28:02.028Z,2025-04-25T17:28:04Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5677718359,213,4.27,5677718351,56,Back,5677718353,140,49.7,5677718357,212,16.0,5677718355,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781917,259,1,1,27,28,b2vft81kyjurzbmekvgrqwr64,1,49.7,16.7,2025-04-25T17:28:03.916Z,2025-04-25T17:28:09Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5677718633,56,Back,5677718643,213,1.89,5677718639,212,26.4,5677718635,140,41.9,5677718637,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781939,260,1,1,27,34,b2vft81kyjurzbmekvgrqwr64,1,48.7,55.4,2025-04-25T17:28:09.358Z,2025-04-25T17:28:13Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5677718755,155,,5677718761,141,17.6,5677718757,56,Right,5677718759,140,70.3,5677718767,1,,5677718765,213,5.44,5677718763,212,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781955,261,1,1,27,37,b2vft81kyjurzbmekvgrqwr64,1,70.3,17.6,2025-04-25T17:28:12.972Z,2025-04-25T17:28:14Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5677718859,141,47.9,5677718855,56,Center,5677718861,212,20.9,5677718857,140,73.6,5677718853,3,,5677718863,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781957,262,1,1,27,38,b2vft81kyjurzbmekvgrqwr64,0,73.6,47.9,2025-04-25T17:28:13.908Z,2025-04-25T17:28:14Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5677718873,212,10.4,5677718869,140,75.1,5677718867,56,Center,5677718875,213,4.86,5677718871,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781945,322,8,1,27,39,ajtb177oqwawkdwbqhldmq6mx,1,29.2,65.5,2025-04-25T17:28:15.229Z,2025-04-25T19:17:23Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5677718819,15,,5677718793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781993,324,1,1,27,40,ajtb177oqwawkdwbqhldmq6mx,1,26.5,63.9,2025-04-25T17:28:15.755Z,2025-04-25T19:17:28Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5677719067,56,Back,5677719069,140,42.8,5677719073,212,21.4,5677719071,141,44.9,5677719075,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781999,325,50,1,27,43,ajtb177oqwawkdwbqhldmq6mx,1,47.0,45.5,2025-04-25T17:28:18.267Z,2025-04-25T19:19:34Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5677719087,56,Back,5677719123,233,263,5677719089,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805781997,263,7,1,27,43,b2vft81kyjurzbmekvgrqwr64,0,53.0,54.5,2025-04-25T17:28:18.268Z,2025-04-25T19:19:34Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5677719107,233,325,5677719083,56,Center,5677719085,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782001,326,61,1,27,44,ajtb177oqwawkdwbqhldmq6mx,1,45.7,43.3,2025-04-25T17:28:19.374Z,2025-04-25T17:29:59Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5677719099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782029,264,1,1,27,45,b2vft81kyjurzbmekvgrqwr64,0,39.3,47.8,2025-04-25T17:28:20.972Z,2025-04-25T17:29:31Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5677719227,212,5.3,5677719229,213,5.77,5677719221,56,Back,5677719225,141,44.0,5677719223,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782023,327,61,1,27,45,ajtb177oqwawkdwbqhldmq6mx,1,48.7,45.4,2025-04-25T17:28:20.988Z,2025-04-25T17:30:01Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5677719201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782083,266,4,1,27,50,b2vft81kyjurzbmekvgrqwr64,1,51.4,50.2,2025-04-25T17:28:25.291Z,2025-04-25T17:28:31Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5677719557,286,,5677719573,233,328,5677719551,56,Center,5677719555,265,,5677719553,152,,5677719549,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782079,328,4,1,27,50,ajtb177oqwawkdwbqhldmq6mx,0,48.6,49.8,2025-04-25T17:28:25.292Z,2025-04-25T17:28:32Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5677719519,265,,5677719521,285,,5677719515,56,Back,5677719517,152,,5677719589,233,266,5677719513,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782167,267,1,1,28,1,b2vft81kyjurzbmekvgrqwr64,1,53.0,49.4,2025-04-25T17:28:36.741Z,2025-04-25T17:28:47Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5677720333,189,,5677719991,5,,5677719999,141,39.7,5677720001,212,15.9,5677720003,213,3.57,5677719993,152,,5677719995,56,Back,5677719997,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782191,268,1,1,28,2,b2vft81kyjurzbmekvgrqwr64,1,39.2,39.7,2025-04-25T17:28:37.693Z,2025-04-25T17:28:42Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5677720133,141,57.9,5677720137,213,1.77,5677720135,212,12.6,5677720129,56,Back,5677720131,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782199,269,1,1,28,6,b2vft81kyjurzbmekvgrqwr64,1,39.2,56.7,2025-04-25T17:28:42.196Z,2025-04-25T17:28:44Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5677720197,141,94.1,5677720195,140,46.9,5677720201,212,26.7,5677720193,56,Back,5677720205,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782219,270,1,1,28,9,b2vft81kyjurzbmekvgrqwr64,1,46.5,90.5,2025-04-25T17:28:44.605Z,2025-04-25T17:28:47Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5677720301,213,3.34,5677720297,141,84.4,5677720295,140,26.9,5677720299,212,21.0,5677720293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782237,271,1,1,28,12,b2vft81kyjurzbmekvgrqwr64,1,20.6,77.8,2025-04-25T17:28:48.157Z,2025-04-25T17:28:50Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5677720425,56,Back,5677720429,141,64.0,5677720433,213,5.52,5677720427,140,29.9,5677720431,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782257,272,1,1,28,14,b2vft81kyjurzbmekvgrqwr64,1,29.4,64.0,2025-04-25T17:28:50.078Z,2025-04-25T17:28:55Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5677720557,141,57.6,5677720561,213,3.38,5677720555,140,12.2,5677720559,212,18.6,5677720553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782297,273,1,1,28,19,b2vft81kyjurzbmekvgrqwr64,1,10.9,60.8,2025-04-25T17:28:55.196Z,2025-04-25T17:29:01Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5677720783,140,17.0,5677720785,141,36.7,5677720787,212,17.6,5677720789,213,5.08,5677720781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782329,274,1,1,28,25,b2vft81kyjurzbmekvgrqwr64,1,14.1,35.1,2025-04-25T17:29:01.061Z,2025-04-25T17:29:04Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5677720969,140,23.7,5677720973,212,16.3,5677720967,56,Back,5677720971,141,16.2,5677720975,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782343,275,1,1,28,29,b2vft81kyjurzbmekvgrqwr64,1,16.9,15.9,2025-04-25T17:29:04.613Z,2025-04-25T17:29:07Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5677721057,213,6.10,5677721055,212,17.6,5677721053,141,11.3,5677721051,140,33.4,5677721049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782399,276,1,1,28,31,b2vft81kyjurzbmekvgrqwr64,1,33.4,11.3,2025-04-25T17:29:07.029Z,2025-04-25T17:29:14Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5677721329,140,18.4,5677721333,212,15.8,5677721327,56,Back,5677721335,213,3.20,5677721331,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782413,277,1,1,28,39,b2vft81kyjurzbmekvgrqwr64,0,8.8,6.1,2025-04-25T17:29:14.614Z,2025-04-25T17:29:17Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5677721403,212,35.6,5677721395,140,42.4,5677721407,213,6.15,5677721391,56,Back,5677721399,141,0.0,5677721409,1,,5677721387,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782555,329,5,1,28,40,ajtb177oqwawkdwbqhldmq6mx,1,57.3,101.0,2025-04-25T17:29:16.149Z,2025-04-25T17:29:38Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5677722171,347,,5677722175,233,278,5677722169,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782417,278,5,1,28,42,b2vft81kyjurzbmekvgrqwr64,0,43.0,-1.0,2025-04-25T17:29:17.254Z,2025-04-25T17:29:37Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5677721413,56,Back,5677721415,347,,5677722191,233,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782581,330,1,1,29,1,ajtb177oqwawkdwbqhldmq6mx,1,63.3,100.0,2025-04-25T17:29:36.460Z,2025-04-25T17:29:40Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5677722321,107,,5677722329,212,22.3,5677722331,213,5.24,5677722333,1,,5677722327,141,73.6,5677722325,140,73.9,5677722323,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782595,331,1,1,29,5,ajtb177oqwawkdwbqhldmq6mx,1,67.9,77.2,2025-04-25T17:29:40.460Z,2025-04-25T17:29:43Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5677722457,56,Left,5677722461,141,87.1,5677722465,213,1.77,5677722459,140,66.6,5677722463,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782629,332,1,1,29,7,ajtb177oqwawkdwbqhldmq6mx,1,67.4,91.1,2025-04-25T17:29:42.836Z,2025-04-25T17:29:56Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,1.0,,5677722671,56,Center,5677722679,213,4.66,5677722681,1,,5677722669,157,,5677722677,212,25.1,5677722675,141,54.2,5677723081,210,13,5677722673,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782639,333,13,1,29,12,ajtb177oqwawkdwbqhldmq6mx,1,71.6,43.2,2025-04-25T17:29:47.796Z,2025-04-25T19:48:24Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5677723117,230,96.9,5677722889,20,,5677722763,56,Center,5677723099,74,,5677723111,102,47.6,5677723113,103,95.8,5677723107,55,332,5677722761,18,,5677723115,215,5677723101,29,,,5677722759,22,5677723119,231,49.8,,,,,,,,,,,,,,,,,,,,,
2805782767,279,5,1,29,13,b2vft81kyjurzbmekvgrqwr64,1,-0.8,51.2,2025-04-25T17:29:48.406Z,2025-04-25T17:30:08Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5677723519,233,334,5677723505,56,Back,5677723507,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782653,334,5,1,29,14,ajtb177oqwawkdwbqhldmq6mx,0,101.0,47.2,2025-04-25T17:29:50.124Z,2025-04-25T17:30:07Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5677722845,346,,5677723545,233,279,5677722843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782785,280,1,1,29,31,b2vft81kyjurzbmekvgrqwr64,1,3.5,57.2,2025-04-25T17:30:06.677Z,2025-04-25T17:30:09Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5677723645,140,4.4,5677723647,141,46.1,5677723655,237,,5677723643,56,Back,5677723649,212,7.6,5677723641,124,,5677723651,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782841,281,1,1,29,34,b2vft81kyjurzbmekvgrqwr64,1,8.1,48.8,2025-04-25T17:30:09.333Z,2025-04-25T17:30:16Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5677723929,157,,5677723939,213,6.03,5677723931,56,Center,5677723941,1,,5677723933,140,59.2,5677723935,141,28.2,5677723937,212,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782853,282,50,1,29,40,b2vft81kyjurzbmekvgrqwr64,1,66.8,30.5,2025-04-25T17:30:15.347Z,2025-04-25T19:19:35Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5677723997,286,,5677723995,56,Center,5677724139,233,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782867,335,7,1,29,40,ajtb177oqwawkdwbqhldmq6mx,1,33.2,69.5,2025-04-25T17:30:15.348Z,2025-04-25T19:19:34Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5677724107,56,Back,5677724125,233,282,5677724109,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782869,336,1,1,29,43,ajtb177oqwawkdwbqhldmq6mx,0,30.8,61.1,2025-04-25T17:30:18.339Z,2025-04-25T17:51:59Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5677724293,236,,5677724111,56,Back,5677724119,213,2.74,5677724307,286,,5677724297,233,283,5677724113,140,28.8,5677724115,141,62.4,5677724117,212,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782871,283,74,1,29,43,b2vft81kyjurzbmekvgrqwr64,1,62.6,25.5,2025-04-25T17:30:18.340Z,2025-04-25T17:30:23Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5677724121,56,Center,5677724339,233,336,5677724123,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782927,338,1,1,29,46,ajtb177oqwawkdwbqhldmq6mx,0,33.9,81.2,2025-04-25T17:30:21.396Z,2025-04-25T17:30:23Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5677724413,141,60.0,5677724407,155,,5677724409,56,Center,5677724411,140,59.8,5677724415,212,30.8,5677724417,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782931,284,8,1,29,48,b2vft81kyjurzbmekvgrqwr64,1,27.6,50.1,2025-04-25T17:30:23.806Z,2025-04-25T17:30:24Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5677724441,56,Back,5677724443,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782953,339,61,1,29,50,ajtb177oqwawkdwbqhldmq6mx,1,57.4,62.6,2025-04-25T17:30:25.602Z,2025-04-25T17:30:25Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5677724551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782973,340,1,1,29,51,ajtb177oqwawkdwbqhldmq6mx,1,60.7,58.2,2025-04-25T17:30:26.507Z,2025-04-25T17:30:27Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5677724653,140,60.3,5677724657,212,7.6,5677724655,141,69.4,5677724651,56,Center,5677724659,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782975,341,1,1,29,52,ajtb177oqwawkdwbqhldmq6mx,0,61.6,69.1,2025-04-25T17:30:27.691Z,2025-04-25T17:30:28Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5677724673,140,68.7,5677724677,212,9.5,5677724675,141,77.8,5677724671,56,Center,5677724679,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
