id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2705956887,123,1,1,13,14,f1h34qp5zbfl489q8vnkhiq9s,1,72.8,69.2,2024-08-04T12:15:09.776Z,2024-08-04T12:15:12Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5131900489,212,25.6,5131900491,213,4.91,5131900485,140,77.5,5131900487,141,32.2,5131900483,56,Center,5131900481,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705956941,124,1,1,13,16,f1h34qp5zbfl489q8vnkhiq9s,1,77.5,31.4,2024-08-04T12:15:12.081Z,2024-08-04T12:15:16Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5131900739,140,92.0,5131900743,212,15.3,5131900741,141,32.8,5131900733,155,,5131900745,213,0.06,5131900737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705956955,125,1,1,13,21,f1h34qp5zbfl489q8vnkhiq9s,1,95.0,30.4,2024-08-04T12:15:16.584Z,2024-08-04T12:15:18Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5131900825,140,85.7,5131900831,212,9.8,5131900829,141,30.8,5131900821,56,Center,5131900835,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705956961,126,1,1,13,22,f1h34qp5zbfl489q8vnkhiq9s,0,85.7,30.8,2024-08-04T12:15:17.952Z,2024-08-04T12:15:18Z,4yyiv4t6irqpeayug5qgvmkmh,B. Hvidt,,,5131900867,212,8.0,5131900865,141,42.5,5131900861,56,Center,5131900863,140,86.5,5131900869,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705956987,119,12,1,13,24,a9vw7ikerpr4cuweeeka5aneg,1,12.9,58.5,2024-08-04T12:15:19.782Z,2024-08-04T12:15:21Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5131900979,56,Back,5131900987,213,0.29,5131900983,141,62.6,5131900985,212,9.9,5131900981,140,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705956989,120,1,1,13,26,a9vw7ikerpr4cuweeeka5aneg,0,21.9,62.6,2024-08-04T12:15:21.518Z,2024-08-05T23:54:03Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5131901001,212,14.8,5131900999,141,66.4,5131901003,213,0.18,5131900995,56,Back,5131901005,1,,5131900993,157,,5131900997,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957027,127,1,1,13,27,f1h34qp5zbfl489q8vnkhiq9s,0,60.1,34.4,2024-08-04T12:15:22.785Z,2024-08-05T23:53:08Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5131901177,140,76.4,5131901173,155,,5131901175,56,Center,5131901179,141,31.6,5131901183,213,6.17,5131901181,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957069,121,1,1,13,29,a9vw7ikerpr4cuweeeka5aneg,0,23.1,64.6,2024-08-04T12:15:24.254Z,2024-08-04T12:15:28Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5131901393,212,20.2,5131901385,3,,5131901391,141,67.5,5131901389,140,42.2,5131901395,213,0.10,5131901387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957059,128,44,1,13,30,f1h34qp5zbfl489q8vnkhiq9s,1,58.2,33.1,2024-08-04T12:15:25.840Z,2024-08-05T23:53:15Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5131901343,286,,5131901471,233,122,5131901341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957071,122,44,1,13,30,a9vw7ikerpr4cuweeeka5aneg,0,41.8,66.9,2024-08-04T12:15:25.841Z,2024-08-05T23:53:20Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5131901409,285,,5131901495,233,128,5131901407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957097,129,1,1,13,31,f1h34qp5zbfl489q8vnkhiq9s,0,58.6,33.7,2024-08-04T12:15:27.200Z,2024-08-05T23:53:22Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5131901539,56,Right,5131901551,212,17.5,5131901547,141,17.6,5131901543,140,71.6,5131901555,213,5.61,5131901537,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705967935,352,61,1,13,32,f1h34qp5zbfl489q8vnkhiq9s,1,69.7,23.5,2024-08-04T12:15:27.868Z,2024-08-04T12:39:55Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5131966977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957141,123,4,1,13,38,a9vw7ikerpr4cuweeeka5aneg,1,41.4,75.8,2024-08-04T12:15:33.822Z,2024-08-04T14:06:02Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5131901821,56,Back,5131901823,152,,5131901819,294,,5131901817,13,,5131901825,286,,5131901983,233,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957145,130,4,1,13,38,f1h34qp5zbfl489q8vnkhiq9s,0,58.6,24.2,2024-08-04T12:15:33.823Z,2024-08-04T12:15:38Z,4yyiv4t6irqpeayug5qgvmkmh,B. Hvidt,,,5131901955,152,,5131902003,233,123,5131901949,13,,5131901951,294,,5131901953,56,Center,5131901957,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957361,124,1,1,13,58,a9vw7ikerpr4cuweeeka5aneg,1,44.7,69.9,2024-08-04T12:15:53.694Z,2024-08-04T12:15:56Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5131902889,141,56.1,5131902893,213,3.73,5131902891,212,16.8,5131902885,56,Back,5131902887,140,31.4,5131902883,152,,5131902881,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957405,125,1,1,14,0,a9vw7ikerpr4cuweeeka5aneg,1,31.4,56.1,2024-08-04T12:15:55.902Z,2024-08-04T12:16:01Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5131903127,56,Back,5131903135,213,0.70,5131903129,140,40.2,5131903131,141,67.5,5131903133,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957433,126,1,1,14,5,a9vw7ikerpr4cuweeeka5aneg,1,44.1,62.3,2024-08-04T12:16:00.854Z,2024-08-04T12:16:03Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5131903273,213,4.77,5131903271,212,25.7,5131903259,56,Back,5131903269,141,24.6,5131903263,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957467,127,1,1,14,8,a9vw7ikerpr4cuweeeka5aneg,1,45.4,24.6,2024-08-04T12:16:03.382Z,2024-08-04T12:16:06Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5131903423,56,Back,5131903425,140,40.1,5131903427,141,38.3,5131903429,212,10.9,5131903431,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957489,128,1,1,14,10,a9vw7ikerpr4cuweeeka5aneg,1,39.2,43.0,2024-08-04T12:16:05.886Z,2024-08-04T12:16:07Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5131903571,140,51.1,5131903575,212,15.5,5131903573,141,56.6,5131903577,213,0.64,5131903569,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957557,129,1,1,14,12,a9vw7ikerpr4cuweeeka5aneg,1,48.2,55.7,2024-08-04T12:16:07.767Z,2024-08-04T12:16:13Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5131903883,141,35.1,5131903881,140,44.9,5131903885,212,14.4,5131903879,56,Back,5131903887,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957601,130,1,1,14,18,a9vw7ikerpr4cuweeeka5aneg,1,54.0,29.1,2024-08-04T12:16:13.326Z,2024-08-04T12:16:17Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5131904131,213,3.69,5131904129,212,13.1,5131904123,56,Back,5131904125,140,43.3,5131904127,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957615,131,1,1,14,21,a9vw7ikerpr4cuweeeka5aneg,1,44.5,26.2,2024-08-04T12:16:17.030Z,2024-08-04T12:16:18Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5131904213,140,53.4,5131904211,56,Center,5131904215,141,25.9,5131904217,212,9.3,5131904219,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957633,132,1,1,14,23,a9vw7ikerpr4cuweeeka5aneg,1,53.4,25.9,2024-08-04T12:16:18.822Z,2024-08-04T12:16:20Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5131904293,212,10.1,5131904291,141,24.4,5131904289,140,43.8,5131904287,56,Back,5131904295,213,3.24,5131904341,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957651,131,83,1,14,25,f1h34qp5zbfl489q8vnkhiq9s,0,57.9,68.1,2024-08-04T12:16:21.087Z,2024-08-04T12:25:12Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5131928753,399,5lu7bn7uec3zjqpoi1x81gbu1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957699,133,1,1,14,26,a9vw7ikerpr4cuweeeka5aneg,1,32.4,27.3,2024-08-04T12:16:21.423Z,2024-08-04T12:16:24Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5131904673,140,11.5,5131904677,212,26.4,5131904681,213,2.55,5131904669,56,Back,5131904675,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957745,134,1,1,14,29,a9vw7ikerpr4cuweeeka5aneg,1,10.7,48.1,2024-08-04T12:16:24.662Z,2024-08-04T12:16:28Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5131904883,213,5.01,5131904881,212,25.1,5131904877,140,17.8,5131904879,141,12.9,5131904875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957767,135,1,1,14,33,a9vw7ikerpr4cuweeeka5aneg,1,18.8,12.2,2024-08-04T12:16:28.383Z,2024-08-04T12:16:31Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5131905007,141,4.7,5131905003,56,Back,5131905005,140,26.1,5131905009,212,9.2,5131905011,213,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957815,136,1,1,14,36,a9vw7ikerpr4cuweeeka5aneg,0,29.9,5.3,2024-08-04T12:16:31.423Z,2024-08-04T12:16:37Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5131905293,141,84.4,5131905291,140,84.8,5131905285,155,,5131905297,213,0.75,5131905289,56,Left,5131905295,212,78.8,5131905287,196,,5131905299,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957833,132,8,1,14,42,f1h34qp5zbfl489q8vnkhiq9s,1,18.5,14.6,2024-08-04T12:16:37.807Z,2024-08-05T23:55:56Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5131905383,56,Back,5134673695,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957837,133,5,1,14,43,f1h34qp5zbfl489q8vnkhiq9s,0,15.2,-1.1,2024-08-04T12:16:38.520Z,2024-08-04T12:16:44Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5131905403,56,Back,5131905405,347,,5131905615,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957867,137,5,1,14,43,a9vw7ikerpr4cuweeeka5aneg,1,84.8,101.1,2024-08-04T12:16:38.520Z,2024-08-04T14:04:07Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5131905601,233,133,5131905573,347,,5131905571,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957913,138,1,1,14,48,a9vw7ikerpr4cuweeeka5aneg,1,81.9,100.0,2024-08-04T12:16:43.822Z,2024-08-04T12:16:47Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5131905797,141,67.0,5131905793,56,Center,5131905791,107,,5131905803,1,,5131905795,140,78.5,5131905801,213,4.56,5131905799,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957919,139,1,1,14,51,a9vw7ikerpr4cuweeeka5aneg,0,78.5,66.9,2024-08-04T12:16:47.110Z,2024-08-04T12:16:49Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5131905977,236,,5131905817,56,Center,5131905825,213,5.93,5131905983,286,,5131905821,141,66.0,5131905979,233,134,5131905823,212,1.8,5131905819,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957937,134,74,1,14,51,f1h34qp5zbfl489q8vnkhiq9s,1,32.0,44.6,2024-08-04T12:16:47.111Z,2024-08-04T14:04:00Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5131905941,285,,5131905987,233,139,5131905939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957967,136,1,1,14,54,f1h34qp5zbfl489q8vnkhiq9s,1,30.6,46.3,2024-08-04T12:16:50.142Z,2024-08-04T12:16:52Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5131906069,212,4.6,5131906059,140,32.0,5131906065,141,52.7,5131906073,213,1.25,5131906053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957975,137,1,1,14,56,f1h34qp5zbfl489q8vnkhiq9s,1,26.9,47.0,2024-08-04T12:16:51.942Z,2024-08-05T23:56:21Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5131906139,212,21.2,5131906135,140,6.7,5131906141,213,3.17,5131906133,56,Back,5131906137,141,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958033,138,1,1,14,58,f1h34qp5zbfl489q8vnkhiq9s,0,7.5,47.6,2024-08-04T12:16:53.456Z,2024-08-04T12:16:58Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5131906385,1,,5131906379,141,44.3,5131906375,56,Center,5131906383,213,6.24,5131906381,212,57.2,5131906373,157,,5131906377,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958013,140,44,1,15,0,a9vw7ikerpr4cuweeeka5aneg,1,41.6,52.8,2024-08-04T12:16:55.527Z,2024-08-04T12:16:59Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5131906477,233,139,5131906289,285,,5131906287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958037,139,44,1,15,0,f1h34qp5zbfl489q8vnkhiq9s,0,58.4,47.2,2024-08-04T12:16:55.528Z,2024-08-04T12:17:00Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5131906509,233,140,5131906391,56,Center,5131906393,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958045,141,1,1,15,1,a9vw7ikerpr4cuweeeka5aneg,1,45.0,49.9,2024-08-04T12:16:56.950Z,2024-08-05T23:56:41Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5131906445,3,,5131906449,140,55.9,5131906455,213,1.04,5131906447,56,Center,5131906453,212,22.7,5131906451,141,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958079,142,3,1,15,6,a9vw7ikerpr4cuweeeka5aneg,0,57.4,78.7,2024-08-04T12:17:01.242Z,2024-08-06T00:19:25Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5134673761,465,,5134690925,233,140,5131906669,56,Center,5134673753,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958091,140,7,1,15,6,f1h34qp5zbfl489q8vnkhiq9s,1,42.6,21.3,2024-08-04T12:17:01.243Z,2024-08-06T00:19:24Z,4yyiv4t6irqpeayug5qgvmkmh,B. Hvidt,,,5134673801,383,,5134690907,233,142,5131906729,56,Back,5134673759,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958095,141,61,1,15,8,f1h34qp5zbfl489q8vnkhiq9s,0,40.5,23.8,2024-08-04T12:17:03.223Z,2024-08-04T12:17:03Z,4yyiv4t6irqpeayug5qgvmkmh,B. Hvidt,,,5131906747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958123,144,1,1,15,10,a9vw7ikerpr4cuweeeka5aneg,0,64.1,65.4,2024-08-04T12:17:05.470Z,2024-08-05T23:58:05Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5131906895,141,67.3,5131906891,56,Center,5131906893,140,86.5,5131906897,212,23.6,5131906899,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958141,142,52,1,15,12,f1h34qp5zbfl489q8vnkhiq9s,1,15.1,37.7,2024-08-04T12:17:07.774Z,2024-08-05T23:58:11Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5134673849,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958171,143,1,1,15,13,f1h34qp5zbfl489q8vnkhiq9s,1,15.1,37.7,2024-08-04T12:17:08.919Z,2024-08-04T12:17:11Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5131907125,123,,5131907145,287,,5131907129,140,27.3,5131907131,141,73.7,5131907133,212,27.6,5131907127,56,Back,5131907135,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958225,144,1,1,15,16,f1h34qp5zbfl489q8vnkhiq9s,1,27.3,73.7,2024-08-04T12:17:11.694Z,2024-08-04T12:17:15Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5131907421,213,6.04,5131907419,212,17.5,5131907415,140,43.5,5131907413,56,Back,5131907417,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958273,145,1,1,15,20,f1h34qp5zbfl489q8vnkhiq9s,1,45.3,56.6,2024-08-04T12:17:15.238Z,2024-08-05T23:58:27Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5131907687,140,33.8,5131907689,141,19.0,5131907693,213,4.27,5131907685,56,Back,5131907691,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958289,146,1,1,15,24,f1h34qp5zbfl489q8vnkhiq9s,1,37.4,15.1,2024-08-04T12:17:20.182Z,2024-08-04T12:17:21Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5131907785,212,23.3,5131907781,140,59.4,5131907783,141,11.0,5131907779,56,Right,5131907787,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958317,147,1,1,15,25,f1h34qp5zbfl489q8vnkhiq9s,1,59.4,11.0,2024-08-04T12:17:21.069Z,2024-08-04T12:17:25Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5131907949,56,Back,5131907957,213,3.07,5131907955,212,20.5,5131907951,140,39.9,5131907953,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958331,148,1,1,15,30,f1h34qp5zbfl489q8vnkhiq9s,1,39.8,14.0,2024-08-04T12:17:25.325Z,2024-08-04T12:17:26Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5131908009,212,15.7,5131908011,213,2.21,5131908007,141,32.6,5131908003,56,Back,5131908005,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958383,149,1,1,15,31,f1h34qp5zbfl489q8vnkhiq9s,1,30.9,32.6,2024-08-04T12:17:26.374Z,2024-08-04T12:17:32Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5131908323,141,69.6,5131908321,140,32.2,5131908325,212,25.2,5131908327,213,1.52,5131908319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958435,150,1,1,15,37,f1h34qp5zbfl489q8vnkhiq9s,1,54.8,68.9,2024-08-04T12:17:32.287Z,2024-08-04T12:17:36Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5131908525,56,Right,5131908533,213,5.43,5131908531,212,44.5,5131908529,141,19.7,5131908523,155,,5131908527,140,82.7,5131908535,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958469,151,1,1,15,40,f1h34qp5zbfl489q8vnkhiq9s,1,81.6,21.7,2024-08-04T12:17:36.126Z,2024-08-04T12:17:40Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5131908733,212,15.6,5131908735,213,0.99,5131908729,140,89.7,5131908731,141,40.9,5131908727,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958481,152,1,1,15,44,f1h34qp5zbfl489q8vnkhiq9s,1,96.6,29.3,2024-08-04T12:17:39.934Z,2024-08-04T12:17:41Z,4yyiv4t6irqpeayug5qgvmkmh,B. Hvidt,,,5131908813,141,9.7,5131908811,140,92.2,5131908815,212,14.1,5131908817,213,4.38,5131908809,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958493,153,1,1,15,46,f1h34qp5zbfl489q8vnkhiq9s,0,92.1,9.2,2024-08-04T12:17:41.750Z,2024-08-05T23:59:33Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5131908875,56,Center,5131908879,141,43.3,5134673907,20,,5131908873,155,,5131908871,2,,5131908877,140,91.1,5131908883,213,1.62,5134673905,224,,5131908881,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958519,154,44,1,15,49,f1h34qp5zbfl489q8vnkhiq9s,1,90.6,45.7,2024-08-04T12:17:44.734Z,2024-08-04T12:17:47Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5131909057,56,Center,5131909107,233,146,5131909059,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958511,146,44,1,15,49,a9vw7ikerpr4cuweeeka5aneg,0,9.4,54.3,2024-08-04T12:17:44.735Z,2024-08-04T12:17:47Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5131909007,56,Back,5131909117,233,154,5131909009,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958525,155,61,1,15,49,f1h34qp5zbfl489q8vnkhiq9s,1,91.1,43.3,2024-08-04T12:17:45.164Z,2024-08-06T00:00:07Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5131909073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958549,147,83,1,15,53,a9vw7ikerpr4cuweeeka5aneg,0,10.5,11.9,2024-08-04T12:17:48.854Z,2024-08-04T12:25:12Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5131928739,399,6hmsrr08cllpl4iumu92zskbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958589,156,1,1,15,54,f1h34qp5zbfl489q8vnkhiq9s,1,93.1,89.7,2024-08-04T12:17:50.101Z,2024-08-04T12:17:52Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5131909415,56,Left,5131909421,212,14.8,5131909423,213,3.24,5131909419,141,87.5,5131909417,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958603,157,1,1,15,57,f1h34qp5zbfl489q8vnkhiq9s,1,76.7,83.9,2024-08-04T12:17:52.574Z,2024-08-04T12:17:53Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5131909501,56,Center,5131909505,141,76.7,5131909503,140,80.9,5131909507,212,6.6,5131909511,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958627,158,1,1,15,58,f1h34qp5zbfl489q8vnkhiq9s,1,80.9,76.7,2024-08-04T12:17:53.502Z,2024-08-04T12:17:55Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5131909657,56,Left,5131909669,212,7.2,5131909661,140,74.8,5131909665,141,81.6,5131909675,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958669,159,1,1,16,0,f1h34qp5zbfl489q8vnkhiq9s,0,74.7,81.6,2024-08-04T12:17:55.645Z,2024-08-04T12:17:59Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5131909889,212,24.3,5131909891,213,0.13,5131909885,140,97.6,5131909883,56,Left,5131909887,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958697,149,1,1,16,5,a9vw7ikerpr4cuweeeka5aneg,0,7.7,5.9,2024-08-04T12:18:00.422Z,2024-08-04T12:18:01Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5131910051,141,8.6,5131910055,213,0.20,5131910053,212,9.1,5131910049,140,16.2,5131910047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958705,160,43,1,16,6,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-08-04T12:18:01.726Z,2024-08-06T00:02:02Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5134674433,144,8,5131910077,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958747,162,1,1,16,10,f1h34qp5zbfl489q8vnkhiq9s,0,91.7,75.6,2024-08-04T12:18:05.453Z,2024-08-06T00:02:11Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5131910345,56,Center,5131910349,141,69.9,5134674515,195,,5131910347,140,88.7,5131910353,213,4.03,5131910351,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
