id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2778784393,274,74,1,24,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.2,33.9,2025-02-21T18:27:49.950Z,2025-02-21T20:06:48Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5529517443,56,Back,5529517445,285,,5529517591,233,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778787807,313,12,1,24,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.6,30.9,2025-02-21T18:27:52.158Z,2025-02-21T19:01:28Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5529536511,213,5.42,5529536513,15,,5529536507,141,14.3,5529536509,212,14.9,5529536503,56,Back,5529536505,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778784411,268,1,1,24,32,dbl7ir1qugqz8nvp1vzn8im50,1,71.4,70.3,2025-02-21T18:27:52.997Z,2025-02-21T18:27:56Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5529517537,212,10.9,5529517533,141,66.0,5529517541,213,3.41,5529517527,56,Center,5529517531,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778784441,269,1,1,24,35,dbl7ir1qugqz8nvp1vzn8im50,1,61.4,66.0,2025-02-21T18:27:55.974Z,2025-02-21T18:27:59Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5529517691,212,25.6,5529517685,56,Center,5529517693,213,4.45,5529517689,141,29.7,5529517687,140,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778784471,270,1,1,24,38,dbl7ir1qugqz8nvp1vzn8im50,1,55.0,29.7,2025-02-21T18:27:59.212Z,2025-02-21T18:28:03Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5529517881,140,67.1,5529517879,56,Right,5529517883,141,6.8,5529517885,212,20.1,5529517887,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778784495,271,1,1,24,42,dbl7ir1qugqz8nvp1vzn8im50,1,62.0,15.0,2025-02-21T18:28:02.933Z,2025-02-21T18:58:08Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5529518005,56,Back,5529518011,212,27.5,5529518007,140,38.6,5529518013,213,2.67,5529518009,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778784571,272,1,1,24,45,dbl7ir1qugqz8nvp1vzn8im50,1,38.5,40.9,2025-02-21T18:28:05.830Z,2025-02-21T18:28:11Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5529518457,213,1.55,5529518449,56,Back,5529518455,212,19.1,5529518453,141,69.0,5529518451,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778784595,273,1,1,24,50,dbl7ir1qugqz8nvp1vzn8im50,1,39.9,72.0,2025-02-21T18:28:11.181Z,2025-02-21T18:28:15Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5529518625,140,41.3,5529518623,56,Back,5529518627,141,41.6,5529518629,212,20.7,5529518631,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778784663,274,1,1,24,55,dbl7ir1qugqz8nvp1vzn8im50,1,46.1,41.9,2025-02-21T18:28:15.677Z,2025-02-21T18:29:11Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,1.0,,5529519053,155,,5529519067,1,,5529519061,141,27.9,5529519057,56,Center,5529522751,210,15,5529519059,140,82.9,5529522755,154,,5529519065,213,6.04,5529519063,212,,,,,,,,,,39.8,,,,,,,,,,,,,,,,,
2778784675,275,15,1,25,1,dbl7ir1qugqz8nvp1vzn8im50,1,89.1,36.6,2025-02-21T18:28:22.190Z,2025-02-21T20:49:32Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5529522809,231,49.3,5529522789,78,,5529519123,22,,5529522427,20,,5529522805,147,39.5,5529522801,103,19,5529522793,154,,5529519127,56,Center,5529522823,233,5529522807,230,98.4,5529519125,63,,5529522799,102,49.3,275,5529522803,146,91.6,5529522791,29,,5529522795,55,274,5529522439,82,,,,,,
2778784693,275,10,1,25,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,8.4,60.5,2025-02-21T18:28:22.290Z,2025-02-21T18:29:12Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5529519247,94,,5529522841,233,275,5529519249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778784841,276,1,1,25,5,dbl7ir1qugqz8nvp1vzn8im50,1,88.2,13.8,2025-02-21T18:28:26.013Z,2025-02-21T18:28:34Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5529520021,140,84.1,5529520019,56,Right,5529520027,213,2.91,5529520025,212,4.4,5529520023,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778784863,277,1,1,25,14,dbl7ir1qugqz8nvp1vzn8im50,1,92.1,12.6,2025-02-21T18:28:34.541Z,2025-02-21T18:28:36Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5529520179,56,Right,5529520185,212,10.9,5529520183,141,6.2,5529520181,140,82.6,5529520187,213,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778784893,278,1,1,25,16,dbl7ir1qugqz8nvp1vzn8im50,1,82.6,6.2,2025-02-21T18:28:36.605Z,2025-02-21T18:28:38Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5529520321,56,Center,5529520329,213,2.14,5529520325,141,24.6,5529520323,140,74.9,5529520327,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778784923,279,1,1,25,18,dbl7ir1qugqz8nvp1vzn8im50,1,74.9,24.6,2025-02-21T18:28:38.709Z,2025-02-21T18:28:40Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5529520513,56,Center,5529520515,140,60.7,5529520521,213,2.74,5529520519,212,16.2,5529520517,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778784951,280,1,1,25,19,dbl7ir1qugqz8nvp1vzn8im50,1,60.7,33.9,2025-02-21T18:28:40.286Z,2025-02-21T18:28:42Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5529520681,212,13.1,5529520683,213,6.00,5529520677,140,72.7,5529520679,141,28.6,5529520675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778784963,281,1,1,25,22,dbl7ir1qugqz8nvp1vzn8im50,1,72.7,28.6,2025-02-21T18:28:42.741Z,2025-02-21T18:28:44Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5529520729,56,Right,5529520737,213,3.80,5529520761,156,,5529520731,140,65.6,5529520733,141,20.1,5529520735,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778784977,282,1,1,25,23,dbl7ir1qugqz8nvp1vzn8im50,1,65.6,20.1,2025-02-21T18:28:43.989Z,2025-02-21T18:28:44Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5529520799,140,79.7,5529520797,56,Center,5529520801,141,22.7,5529520805,213,0.12,5529520803,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778784995,283,1,1,25,24,dbl7ir1qugqz8nvp1vzn8im50,1,79.7,22.7,2025-02-21T18:28:44.645Z,2025-02-21T18:28:45Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5529520891,140,75.7,5529520889,56,Right,5529520897,213,4.26,5529520895,212,9.5,5529520893,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785021,284,1,1,25,25,dbl7ir1qugqz8nvp1vzn8im50,0,75.7,10.1,2025-02-21T18:28:45.501Z,2025-02-21T18:28:47Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5529521037,213,0.31,5529521035,212,15.4,5529521033,141,17.0,5529521031,140,89.7,5529521029,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785073,277,1,1,25,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,11.4,83.3,2025-02-21T18:28:48.946Z,2025-02-21T18:28:51Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5529521287,213,0.71,5529521285,212,8.7,5529521283,141,91.7,5529521279,56,Back,5529521281,140,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785093,278,1,1,25,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,17.7,91.7,2025-02-21T18:28:51.746Z,2025-02-21T18:28:53Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5529521393,212,7.4,5529521395,213,3.83,5529521391,141,84.8,5529521387,56,Back,5529521389,140,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785173,279,1,1,25,32,aqtkb4mgrz8c6iqfufj6qjbv9,0,12.3,84.8,2025-02-21T18:28:53.081Z,2025-02-21T18:28:58Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5529521833,212,33.7,5529521835,213,6.02,5529521831,141,71.8,5529521825,157,,5529521837,1,,5529521829,140,43.3,5529521827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785163,285,1,1,25,37,dbl7ir1qugqz8nvp1vzn8im50,0,55.2,24.1,2025-02-21T18:28:57.438Z,2025-02-21T18:28:58Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5529521795,141,16.1,5529521791,140,60.3,5529521803,213,5.49,5529521799,212,7.6,5529521789,56,Right,5529521787,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785207,280,1,1,25,40,aqtkb4mgrz8c6iqfufj6qjbv9,0,35.9,96.2,2025-02-21T18:29:00.565Z,2025-02-21T18:58:56Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5529522037,213,6.02,5529522029,56,Back,5529522075,236,,5529522035,212,5.3,5529522033,141,94.2,5529522081,286,,5529522031,140,40.8,5529522077,233,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785195,286,74,1,25,40,dbl7ir1qugqz8nvp1vzn8im50,1,58.4,5.9,2025-02-21T18:29:00.566Z,2025-02-21T18:29:02Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5529522091,233,280,5529521945,56,Right,5529521947,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785255,281,5,1,25,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.7,101.6,2025-02-21T18:29:01.485Z,2025-02-21T20:07:42Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5529522299,56,Back,5529522377,233,287,5529522301,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785211,287,5,1,25,41,dbl7ir1qugqz8nvp1vzn8im50,0,60.3,-1.6,2025-02-21T18:29:01.485Z,2025-02-21T20:07:43Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5529522395,233,281,5529522043,347,,5529522041,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785361,282,1,1,25,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.3,100.0,2025-02-21T18:29:13.529Z,2025-02-21T18:58:24Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5529522957,213,5.81,5529522949,56,Left,5529522955,212,20.3,5529522953,141,88.4,5529523083,189,,5529522947,107,,5529522951,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778809505,460,1,1,25,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.7,72.3,2025-02-21T18:29:14.347Z,2025-02-21T18:58:23Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5529645421,1,,5529645409,141,64.0,5529645407,140,68.8,5529645413,212,44.6,5529645853,189,,5529645417,213,6.16,5529645403,155,,5529645405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785365,283,1,1,25,55,aqtkb4mgrz8c6iqfufj6qjbv9,0,56.5,88.4,2025-02-21T18:29:15.426Z,2025-02-21T18:58:22Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5529522979,168,,5529522983,140,67.0,5529522985,141,76.1,5529522977,3,,5529522981,56,Center,5529522989,213,5.63,5529522987,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785419,289,1,1,25,58,dbl7ir1qugqz8nvp1vzn8im50,1,28.7,46.3,2025-02-21T18:29:18.806Z,2025-02-21T18:29:21Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5529523311,212,19.2,5529523307,140,34.1,5529523313,213,1.27,5529523309,141,73.2,5529523305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785435,290,1,1,26,0,dbl7ir1qugqz8nvp1vzn8im50,1,34.3,73.2,2025-02-21T18:29:21.301Z,2025-02-21T18:29:23Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5529523435,56,Back,5529523439,140,28.8,5529523447,213,4.18,5529523445,212,11.4,5529523443,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785469,291,1,1,26,3,dbl7ir1qugqz8nvp1vzn8im50,1,28.8,58.8,2025-02-21T18:29:23.413Z,2025-02-21T18:29:27Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5529523601,140,13.5,5529523607,213,3.65,5529523605,212,18.4,5529523603,141,45.5,5529523599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785493,292,1,1,26,6,dbl7ir1qugqz8nvp1vzn8im50,0,13.1,40.1,2025-02-21T18:29:26.838Z,2025-02-21T18:29:29Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5529523773,1,,5529523769,212,43.7,5529523767,141,28.6,5529523771,213,6.10,5529523761,157,,5529523763,56,Center,5529523765,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785533,284,1,1,26,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.6,61.1,2025-02-21T18:29:31.555Z,2025-02-21T18:29:32Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5529523977,213,1.15,5529523973,141,90.6,5529523975,212,22.0,5529523971,140,52.2,5529523967,3,,5529523969,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785595,286,1,1,26,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.2,89.3,2025-02-21T18:29:34.545Z,2025-02-21T18:29:37Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5529524321,140,45.8,5529524327,213,3.78,5529524325,212,11.0,5529524323,141,79.6,5529524319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785611,287,1,1,26,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.2,77.2,2025-02-21T18:29:37.281Z,2025-02-21T18:29:39Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5529524421,56,Back,5529524427,212,12.3,5529524423,140,38.1,5529524425,141,60.2,5529524429,213,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785635,288,1,1,26,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.3,54.9,2025-02-21T18:29:39.466Z,2025-02-21T18:29:41Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5529524569,56,Back,5529524571,140,43.7,5529524577,213,1.02,5529524573,141,73.3,5529524575,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785667,289,1,1,26,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.4,76.3,2025-02-21T18:29:41.745Z,2025-02-21T18:29:48Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5529524787,140,57.6,5529524789,141,94.5,5529524793,213,0.73,5529524785,56,Left,5529524791,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785673,290,1,1,26,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.7,94.5,2025-02-21T18:29:47.857Z,2025-02-21T18:29:48Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5529524819,212,21.7,5529524817,141,71.7,5529524813,56,Back,5529524815,140,43.2,5529524821,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785697,291,1,1,26,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.2,71.7,2025-02-21T18:29:48.338Z,2025-02-21T18:29:50Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5529524951,141,56.7,5529524947,56,Back,5529524955,213,5.20,5529524953,212,11.5,5529524949,140,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785731,292,1,1,26,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.4,55.8,2025-02-21T18:29:50.689Z,2025-02-21T18:29:54Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5529525195,56,Back,5529525203,213,2.44,5529525197,140,33.2,5529525199,141,74.2,5529525201,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785733,293,1,1,26,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.8,64.9,2025-02-21T18:29:53.937Z,2025-02-21T18:29:54Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5529525235,141,63.3,5529525239,212,11.6,5529525243,213,6.19,5529525231,140,52.8,5529525229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785737,294,1,1,26,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,52.8,63.3,2025-02-21T18:29:54.355Z,2025-02-21T18:29:55Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5529525277,212,16.8,5529525279,213,3.16,5529525271,56,Back,5529525305,156,,5529525275,141,62.9,5529525273,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785833,295,1,1,26,38,aqtkb4mgrz8c6iqfufj6qjbv9,0,39.4,57.9,2025-02-21T18:29:58.498Z,2025-02-21T18:30:04Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5529525831,141,89.9,5529525825,155,,5529525833,212,67.4,5529525835,213,0.33,5529525829,140,100.0,5529525827,56,Left,5529525837,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778785837,293,56,1,26,43,dbl7ir1qugqz8nvp1vzn8im50,1,11.9,10.7,2025-02-21T18:30:03.733Z,2025-02-21T19:02:48Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5529525853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778786063,294,5,1,26,44,dbl7ir1qugqz8nvp1vzn8im50,1,-0.6,22.0,2025-02-21T18:30:04.692Z,2025-02-21T20:07:43Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5529527055,56,Back,5529527057,346,,5529527821,233,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778786197,296,5,1,26,44,aqtkb4mgrz8c6iqfufj6qjbv9,0,100.6,78.0,2025-02-21T18:30:04.692Z,2025-02-21T20:07:43Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5529527779,346,,5529527775,56,Center,5529527911,233,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778786089,295,1,1,27,4,dbl7ir1qugqz8nvp1vzn8im50,1,4.2,51.6,2025-02-21T18:30:24.949Z,2025-02-21T18:30:26Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5529527173,212,13.9,5529527175,213,1.22,5529527171,141,70.8,5529527167,56,Back,5529527169,140,8.8,5529527179,237,,5529527165,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778786141,296,1,1,27,6,dbl7ir1qugqz8nvp1vzn8im50,1,8.8,70.8,2025-02-21T18:30:26.773Z,2025-02-21T18:30:31Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5529527467,212,14.3,5529527469,213,4.46,5529527465,141,50.4,5529527463,140,5.4,5529527461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778786185,297,1,1,27,10,dbl7ir1qugqz8nvp1vzn8im50,0,8.0,55.5,2025-02-21T18:30:30.830Z,2025-02-21T18:30:35Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5529527709,213,0.21,5529527707,212,50.0,5529527711,1,,5529527703,140,54.6,5529527705,141,70.6,5529527701,56,Center,5529527699,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778786209,297,44,1,27,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.4,26.3,2025-02-21T18:30:34.461Z,2025-02-21T20:13:25Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5529527859,285,,5529527857,56,Back,5529551487,233,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778786187,298,44,1,27,14,dbl7ir1qugqz8nvp1vzn8im50,0,54.6,73.7,2025-02-21T18:30:34.462Z,2025-02-21T20:13:25Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5529551515,233,297,5529527721,286,,5529527719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778786221,298,61,1,27,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.4,21.6,2025-02-21T18:30:34.978Z,2025-02-21T19:02:45Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5529527929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778786343,300,1,1,27,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.8,6.8,2025-02-21T18:30:40.210Z,2025-02-21T18:30:44Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5529528445,140,42.0,5529528443,56,Back,5529528447,141,4.7,5529528449,212,19.2,5529528451,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778786351,301,1,1,27,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.8,5.6,2025-02-21T18:30:43.888Z,2025-02-21T18:30:44Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5529528503,212,19.1,5529528505,213,0.70,5529528501,141,23.7,5529528497,56,Center,5529528499,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778786377,302,1,1,27,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.7,23.7,2025-02-21T18:30:44.785Z,2025-02-21T18:30:47Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5529528701,213,1.20,5529528697,141,43.7,5529528695,140,68.7,5529528693,56,Center,5529528699,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778786423,303,1,1,27,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.0,40.4,2025-02-21T18:30:47.224Z,2025-02-21T18:30:51Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5529528869,155,,5529528871,56,Left,5529528875,141,84.7,5529528873,140,84.8,5529528881,1,,5529528877,212,34.4,5529528879,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778786467,304,1,1,27,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,84.7,84.4,2025-02-21T18:30:51.024Z,2025-02-21T18:30:55Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5529529101,141,77.3,5529529099,140,81.0,5529529097,56,Center,5529529103,212,6.2,5529529105,213,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778786485,305,1,1,27,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,85.2,74.5,2025-02-21T18:30:55.473Z,2025-02-21T18:30:57Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5529529183,141,33.0,5529529185,212,28.5,5529529179,56,Center,5529529181,140,88.9,5529529187,213,4.85,5529529175,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778786493,306,44,1,27,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,90.6,34.6,2025-02-21T18:30:55.996Z,2025-02-21T20:13:25Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5529529267,233,299,5529529215,56,Center,5529529217,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778786477,299,44,1,27,35,dbl7ir1qugqz8nvp1vzn8im50,0,9.4,65.4,2025-02-21T18:30:55.997Z,2025-02-21T20:13:26Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5529529131,56,Back,5529529277,233,306,5529529133,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778786951,307,1,1,27,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,88.6,32.8,2025-02-21T18:30:56.232Z,2025-02-21T19:02:39Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,1.0,5529531845,212,5.1,5529531843,141,40.1,5529531841,140,89.7,5529531847,213,1.34,5529534099,154,,5529531839,56,Center,5529534101,22,,5529531837,3,,5529534097,210,,,,,,,,,,16,,,,,,,,,,,,,,,,,
2778786959,308,16,1,27,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,92.1,39.7,2025-02-21T18:30:58.647Z,2025-02-21T20:36:28Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5529534147,81,,5529534169,103,24.7,5529534179,230,99.1,5529531861,17,,5529534157,55,307,5529534181,231,46.4,5529534165,102,47.4,5529532857,20,,5529532861,374,5529532867,375,27:37.649,5529534155,154,,5529534151,29,,2025-02-21 18:30:57.996,5529531859,22,,5530204421,133,,5529531863,56,Center,,,,,,,,
