id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/16/value
2705199465,158,1,1,19,0,b2vft81kyjurzbmekvgrqwr64,1,83.6,87.5,2024-08-02T17:20:32.587Z,2024-08-02T17:20:33Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5127863659,141,74.1,5127863655,56,Center,5127863657,140,80.6,5127863661,212,9.6,5127863663,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199477,159,3,1,19,1,b2vft81kyjurzbmekvgrqwr64,1,82.5,73.4,2024-08-02T17:20:33.386Z,2024-08-02T17:20:35Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5127863725,286,,5127863723,56,Center,5127863751,233,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199479,194,45,1,19,1,8cfkisxf1fkxdqtt6tx1tup48,0,17.5,26.6,2024-08-02T17:20:33.386Z,2024-08-02T17:20:35Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5127863733,285,,5127863731,56,Back,5127863757,233,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199527,160,1,1,19,2,b2vft81kyjurzbmekvgrqwr64,1,79.8,68.7,2024-08-02T17:20:34.130Z,2024-08-02T17:20:44Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5127864011,213,4.68,5127864005,140,79.4,5127864007,141,49.7,5127864009,212,12.9,5127864003,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705211001,415,61,1,19,3,b2vft81kyjurzbmekvgrqwr64,1,78.1,63.4,2024-08-02T17:20:34.735Z,2024-08-02T19:35:06Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5127929943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199515,195,12,1,19,7,8cfkisxf1fkxdqtt6tx1tup48,1,14.9,52.7,2024-08-02T17:20:39.084Z,2024-08-02T17:20:42Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5127863943,212,8.5,5127863945,213,1.32,5127863941,141,64.8,5127863939,140,16.9,5127863937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199531,161,15,1,19,10,b2vft81kyjurzbmekvgrqwr64,1,79.0,30.8,2024-08-02T17:20:42.039Z,2024-08-02T19:40:10Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5127929623,215,,5127929629,147,33.8,5127929617,80,,5127864023,18,,5127929601,20,,5127929605,82,,5127929635,233,196,5127929631,230,98.9,5127864021,22,,5127864025,56,5127929633,231,5127929627,146,5127929625,458,5127929619,102,5127929621,103,19,Center,,46.6,83.0,46.1,,,,,,,,,
2705199519,196,10,1,19,10,8cfkisxf1fkxdqtt6tx1tup48,1,17.0,66.3,2024-08-02T17:20:42.139Z,2024-08-02T17:57:35Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5127863959,94,,5127863961,56,Back,5127929639,233,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199545,162,1,1,19,15,b2vft81kyjurzbmekvgrqwr64,0,86.2,5.6,2024-08-02T17:20:47.322Z,2024-08-02T17:20:48Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5127864099,2,,5127864103,56,Center,5127864101,155,,5127864107,141,45.8,5127864105,140,90.5,5127864111,213,1.41,5127864109,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199547,197,44,1,19,16,8cfkisxf1fkxdqtt6tx1tup48,1,10.6,51.7,2024-08-02T17:20:48.299Z,2024-08-02T17:20:50Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5127864179,233,163,5127864113,56,Back,5127864115,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199555,163,44,1,19,16,b2vft81kyjurzbmekvgrqwr64,0,89.4,48.3,2024-08-02T17:20:48.300Z,2024-08-02T17:20:50Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5127864147,56,Center,5127864183,233,197,5127864149,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199549,198,12,1,19,16,8cfkisxf1fkxdqtt6tx1tup48,1,11.4,50.9,2024-08-02T17:20:48.643Z,2024-08-02T17:21:02Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5127864117,56,Back,5127864145,15,,5127864125,213,0.24,5127864121,141,54.8,5127864119,140,21.7,5127864123,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199587,164,1,1,19,20,b2vft81kyjurzbmekvgrqwr64,1,85.9,62.3,2024-08-02T17:20:51.906Z,2024-08-02T17:20:55Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5127864353,213,1.09,5127864345,56,Center,5127864347,140,90.1,5127864349,141,74.7,5127864351,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199597,165,1,1,19,23,b2vft81kyjurzbmekvgrqwr64,1,88.3,72.1,2024-08-02T17:20:55.066Z,2024-08-02T17:20:56Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5127864413,56,Center,5127864415,140,81.3,5127864417,141,69.4,5127864419,212,7.6,5127864421,213,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199603,166,1,1,19,24,b2vft81kyjurzbmekvgrqwr64,1,80.3,68.7,2024-08-02T17:20:56.370Z,2024-08-02T17:22:49Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5127864453,212,12.8,5127864449,140,86.0,5127864447,56,Left,5127864451,141,85.3,5127864455,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199625,167,1,1,19,25,b2vft81kyjurzbmekvgrqwr64,1,85.8,85.7,2024-08-02T17:20:57.371Z,2024-08-02T17:20:59Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5127864589,213,2.90,5127864585,141,89.0,5127864587,212,9.4,5127864581,56,Left,5127864583,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199635,168,1,1,19,27,b2vft81kyjurzbmekvgrqwr64,0,84.0,93.9,2024-08-02T17:20:59.682Z,2024-08-02T17:21:01Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5127864643,56,Center,5127864639,155,,5127864651,213,4.92,5127864635,2,,5127864649,212,28.1,5127864645,140,89.5,5127864647,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199665,199,12,1,19,30,8cfkisxf1fkxdqtt6tx1tup48,1,4.2,50.7,2024-08-02T17:21:02.635Z,2024-08-02T17:21:04Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5127864803,15,,5127864787,213,5.90,5127864783,212,13.9,5127864779,141,43.0,5127864773,56,Back,5127864775,140,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199701,200,1,1,19,32,8cfkisxf1fkxdqtt6tx1tup48,1,16.5,43.0,2024-08-02T17:21:04.547Z,2024-08-02T17:55:46Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5127864989,212,6.4,5127864987,141,49.7,5127864981,3,,5127864985,140,12.2,5127864983,56,Back,5127864991,213,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199737,201,12,1,19,35,8cfkisxf1fkxdqtt6tx1tup48,1,12.2,49.7,2024-08-02T17:21:06.778Z,2024-08-02T17:56:34Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5127865229,213,5.10,5127865223,140,19.6,5127865225,141,21.9,5127865227,212,20.4,5127865221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199739,169,1,1,19,39,b2vft81kyjurzbmekvgrqwr64,0,76.1,62.1,2024-08-02T17:21:11.698Z,2024-08-02T17:21:12Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5127865235,56,Center,5127865237,140,75.7,5127865239,141,39.8,5127865243,213,4.68,5127865241,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199745,202,61,1,19,40,8cfkisxf1fkxdqtt6tx1tup48,0,20.2,19.7,2024-08-02T17:21:11.930Z,2024-08-02T17:56:29Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5127865277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705210845,455,61,1,19,41,8cfkisxf1fkxdqtt6tx1tup48,1,7.5,38.6,2024-08-02T17:21:12.735Z,2024-08-02T17:56:02Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5127928809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199793,170,61,1,19,47,b2vft81kyjurzbmekvgrqwr64,1,88.9,57.2,2024-08-02T17:21:19.610Z,2024-08-02T17:21:31Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5127865527,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199835,171,61,1,19,56,b2vft81kyjurzbmekvgrqwr64,0,89.2,59.3,2024-08-02T17:21:28.306Z,2024-08-02T19:40:17Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5127865775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199883,205,1,1,20,1,8cfkisxf1fkxdqtt6tx1tup48,1,3.0,50.1,2024-08-02T17:21:33.363Z,2024-08-02T17:21:37Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5127866043,1,,5127866033,56,Center,5127866029,157,,5127866041,213,6.26,5127866039,212,51.4,5127866037,141,48.1,5127866035,140,51.9,5127866031,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199909,206,1,1,20,5,8cfkisxf1fkxdqtt6tx1tup48,1,51.9,48.1,2024-08-02T17:21:37.250Z,2024-08-02T17:21:41Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5127866181,213,1.09,5127866179,212,21.2,5127866173,56,Center,5127866177,141,75.7,5127866175,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199913,207,1,1,20,9,8cfkisxf1fkxdqtt6tx1tup48,0,63.2,66.6,2024-08-02T17:21:40.930Z,2024-08-02T17:21:42Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,,5127866197,213,5.22,5127866195,212,27.3,5127866191,140,75.8,5127866193,141,31.5,5127866189,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199935,173,1,1,20,12,b2vft81kyjurzbmekvgrqwr64,1,20.6,67.5,2024-08-02T17:21:44.649Z,2024-08-02T17:21:45Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5127866297,140,26.3,5127866301,212,7.5,5127866295,56,Back,5127866299,141,60.8,5127866303,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199949,174,1,1,20,13,b2vft81kyjurzbmekvgrqwr64,1,26.3,60.8,2024-08-02T17:21:45.418Z,2024-08-02T17:21:47Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5127866391,213,1.98,5127866389,212,12.6,5127866387,141,77.8,5127866385,140,21.5,5127866383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199965,175,1,1,20,15,b2vft81kyjurzbmekvgrqwr64,1,21.4,77.9,2024-08-02T17:21:46.979Z,2024-08-02T17:21:51Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5127866491,140,28.5,5127866497,213,1.05,5127866495,212,14.9,5127866493,141,96.9,5127866489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199971,176,1,1,20,19,b2vft81kyjurzbmekvgrqwr64,1,22.6,96.2,2024-08-02T17:21:51.074Z,2024-08-02T17:21:53Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5127866533,213,3.71,5127866531,212,12.7,5127866527,140,12.4,5127866525,56,Back,5127866529,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199993,177,1,1,20,21,b2vft81kyjurzbmekvgrqwr64,1,13.1,88.1,2024-08-02T17:21:53.665Z,2024-08-02T17:21:57Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5127866663,213,6.04,5127866661,212,27.6,5127866659,141,78.4,5127866655,56,Back,5127866657,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199999,178,61,1,20,25,b2vft81kyjurzbmekvgrqwr64,0,38.6,78.4,2024-08-02T17:21:56.946Z,2024-08-02T19:40:22Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5127866681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200035,209,1,1,20,25,8cfkisxf1fkxdqtt6tx1tup48,1,51.1,18.0,2024-08-02T17:21:57.691Z,2024-08-02T17:57:20Z,am3509ake84cde1xhb9264i22,M. Gudmann,,1.0,5127866871,141,48.2,5127866875,213,1.02,5127866873,212,24.1,5127929527,154,,5127929525,210,15,5127866867,56,Center,5127866869,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200041,210,15,1,20,32,8cfkisxf1fkxdqtt6tx1tup48,1,71.5,54.8,2024-08-02T17:22:04.690Z,2024-08-02T17:57:21Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5127866897,22,,5127929543,215,,5127929531,29,,5127929529,78,,5127929497,72,,5127929555,233,179,5127929539,102,49.9,5127929547,147,52.3,5127929545,146,85.6,5127929535,55,5127866901,56,5127929549,230,5127929533,154,5127929503,82,5127929551,231,52.2,209,,Center,98.6,,5127929499,18,5127929541,103,,,,,19
2705200061,179,10,1,20,33,b2vft81kyjurzbmekvgrqwr64,1,14.4,47.7,2024-08-02T17:22:04.790Z,2024-08-02T17:57:21Z,lu9bber07etravimh00k745x,J. Bøge,,,5127866973,94,,5127866975,56,Back,5127929559,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200095,211,1,1,20,36,8cfkisxf1fkxdqtt6tx1tup48,1,74.7,83.2,2024-08-02T17:22:08.466Z,2024-08-02T17:22:11Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5127867105,56,Left,5127867107,140,64.2,5127867111,212,11.2,5127867109,141,86.0,5127867113,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200125,212,1,1,20,39,8cfkisxf1fkxdqtt6tx1tup48,1,64.2,86.0,2024-08-02T17:22:11.305Z,2024-08-02T17:22:14Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5127867269,56,Center,5127867273,141,74.8,5127867271,140,55.7,5127867277,213,3.85,5127867275,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200161,213,1,1,20,42,8cfkisxf1fkxdqtt6tx1tup48,1,55.6,74.7,2024-08-02T17:22:14.314Z,2024-08-02T17:22:18Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5127867459,56,Back,5127867463,141,33.6,5127867465,212,29.0,5127867467,213,4.44,5127867461,140,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200185,214,1,1,20,46,8cfkisxf1fkxdqtt6tx1tup48,1,47.9,33.1,2024-08-02T17:22:17.882Z,2024-08-02T17:22:21Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5127867573,212,26.2,5127867569,140,33.8,5127867567,56,Back,5127867575,213,2.17,5127867571,141,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200243,215,1,1,20,49,8cfkisxf1fkxdqtt6tx1tup48,1,33.5,62.0,2024-08-02T17:22:21.009Z,2024-08-02T17:54:47Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5127867901,213,1.42,5127867897,141,77.6,5127867895,140,35.0,5127867893,56,Back,5127867899,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200223,180,83,1,20,54,b2vft81kyjurzbmekvgrqwr64,0,41.4,30.6,2024-08-02T17:22:26.490Z,2024-08-02T17:45:04Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5127915189,399,2pm5oqzyonn0dysa5nszgq3xm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200269,216,1,1,20,57,8cfkisxf1fkxdqtt6tx1tup48,1,52.9,79.1,2024-08-02T17:22:29.026Z,2024-08-02T17:22:32Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5127868049,56,Back,5127868053,141,74.7,5127868051,140,34.6,5127868057,213,3.30,5127868055,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200293,217,1,1,21,2,8cfkisxf1fkxdqtt6tx1tup48,1,35.8,70.8,2024-08-02T17:22:34.217Z,2024-08-02T17:22:37Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5127868213,212,41.0,5127868217,1,,5127868215,213,5.21,5127868211,141,17.7,5127868207,56,Right,5127868209,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200311,218,1,1,21,5,8cfkisxf1fkxdqtt6tx1tup48,1,54.9,17.7,2024-08-02T17:22:37.275Z,2024-08-02T17:22:40Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5127868323,212,16.4,5127868325,213,2.82,5127868321,141,25.3,5127868319,140,40.1,5127868317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200331,219,1,1,21,8,8cfkisxf1fkxdqtt6tx1tup48,1,39.9,25.3,2024-08-02T17:22:40.401Z,2024-08-02T17:22:44Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5127868449,56,Right,5127868453,141,13.4,5127868451,140,57.2,5127868457,213,5.86,5127868455,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200353,220,1,1,21,12,8cfkisxf1fkxdqtt6tx1tup48,1,55.2,13.5,2024-08-02T17:22:44.394Z,2024-08-02T17:22:47Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5127868585,1,,5127868581,212,44.8,5127868573,155,,5127868583,213,2.58,5127868579,141,48.7,5127868575,56,Back,5127868577,140,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200381,221,1,1,21,15,8cfkisxf1fkxdqtt6tx1tup48,1,19.1,48.7,2024-08-02T17:22:47.402Z,2024-08-02T17:28:32Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5127868741,213,1.46,5127868733,56,Back,5127868735,140,21.7,5127868737,141,83.8,5127868739,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200413,222,1,1,21,21,8cfkisxf1fkxdqtt6tx1tup48,1,21.7,83.8,2024-08-02T17:22:52.825Z,2024-08-02T17:22:59Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5127868899,140,9.4,5127868897,56,Back,5127868903,212,18.2,5127868901,141,64.9,5127868905,213,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200425,223,1,1,21,27,8cfkisxf1fkxdqtt6tx1tup48,1,10.1,63.6,2024-08-02T17:22:58.979Z,2024-08-02T17:23:02Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5127868993,140,41.6,5127869001,1,,5127868989,157,,5127868995,141,78.4,5127868997,212,34.6,5127868991,56,Back,5127868999,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200445,224,1,1,21,30,8cfkisxf1fkxdqtt6tx1tup48,1,38.9,77.5,2024-08-02T17:23:02.073Z,2024-08-02T17:23:05Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5127869105,213,4.17,5127869101,141,61.1,5127869097,56,Back,5127869099,140,32.5,5127869103,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200473,225,1,1,21,33,8cfkisxf1fkxdqtt6tx1tup48,1,32.5,61.1,2024-08-02T17:23:05.209Z,2024-08-02T17:23:09Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5127869243,141,24.0,5127869247,213,4.90,5127869245,212,25.7,5127869241,140,37.0,5127869239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200483,226,1,1,21,37,8cfkisxf1fkxdqtt6tx1tup48,1,37.0,24.0,2024-08-02T17:23:09.329Z,2024-08-02T17:23:12Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5127869303,56,Right,5127869311,213,5.75,5127869307,141,7.3,5127869305,140,55.2,5127869309,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200501,227,1,1,21,40,8cfkisxf1fkxdqtt6tx1tup48,1,44.2,12.2,2024-08-02T17:23:12.057Z,2024-08-02T17:23:14Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5127869431,213,2.43,5127869429,212,22.5,5127869423,56,Back,5127869425,140,27.9,5127869427,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200529,228,1,1,21,42,8cfkisxf1fkxdqtt6tx1tup48,1,27.6,32.1,2024-08-02T17:23:14.609Z,2024-08-02T17:23:18Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5127869591,140,13.5,5127869597,213,2.52,5127869595,212,18.3,5127869593,141,47.8,5127869589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200571,229,1,1,21,46,8cfkisxf1fkxdqtt6tx1tup48,1,13.5,47.8,2024-08-02T17:23:17.842Z,2024-08-02T17:23:26Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5127869903,212,16.0,5127869899,140,21.7,5127869897,56,Back,5127869905,213,5.28,5127869901,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200595,230,1,1,21,54,8cfkisxf1fkxdqtt6tx1tup48,1,27.1,27.4,2024-08-02T17:23:25.993Z,2024-08-02T17:23:28Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5127870049,56,Back,5127870051,140,46.3,5127870057,213,5.99,5127870055,212,21.0,5127870053,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200625,231,1,1,21,56,8cfkisxf1fkxdqtt6tx1tup48,1,41.9,19.5,2024-08-02T17:23:28.704Z,2024-08-02T17:23:31Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5127870199,56,Back,5127870203,141,24.1,5127870207,213,2.97,5127870201,140,24.5,5127870205,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200643,232,1,1,21,59,8cfkisxf1fkxdqtt6tx1tup48,1,20.6,25.6,2024-08-02T17:23:31.448Z,2024-08-02T17:23:34Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5127870323,140,10.2,5127870321,56,Back,5127870327,141,52.8,5127870335,213,2.10,5127870331,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200667,233,1,1,22,2,8cfkisxf1fkxdqtt6tx1tup48,1,12.6,54.0,2024-08-02T17:23:34.592Z,2024-08-02T17:23:38Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5127870473,212,26.8,5127870469,140,30.5,5127870467,56,Back,5127870475,213,0.79,5127870471,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200677,234,1,1,22,6,8cfkisxf1fkxdqtt6tx1tup48,1,35.4,81.5,2024-08-02T17:23:38.544Z,2024-08-02T17:23:41Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5127870543,213,0.05,5127870541,212,16.5,5127870539,141,82.6,5127870537,140,51.1,5127870535,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200683,235,1,1,22,9,8cfkisxf1fkxdqtt6tx1tup48,1,41.8,79.7,2024-08-02T17:23:40.857Z,2024-08-02T17:23:42Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,,5127870573,212,16.9,5127870569,140,26.5,5127870567,56,Back,5127870571,141,87.2,5127870575,213,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200717,236,1,1,22,10,8cfkisxf1fkxdqtt6tx1tup48,1,26.5,87.4,2024-08-02T17:23:42.224Z,2024-08-02T17:23:48Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5127870773,56,Back,5127870785,213,4.69,5127870781,141,67.3,5127870777,140,26.2,5127870783,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200729,237,1,1,22,16,8cfkisxf1fkxdqtt6tx1tup48,1,26.1,67.3,2024-08-02T17:23:48.064Z,2024-08-02T17:23:51Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5127870853,213,4.75,5127870851,212,29.7,5127870847,140,27.3,5127870845,56,Back,5127870849,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200745,238,1,1,22,19,8cfkisxf1fkxdqtt6tx1tup48,1,27.2,23.4,2024-08-02T17:23:51.064Z,2024-08-02T17:23:54Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5127870939,212,14.2,5127870933,56,Back,5127870937,141,12.3,5127870935,140,38.7,5127870941,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
