id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2793613189,89,1,1,11,37,a9vw7ikerpr4cuweeeka5aneg,1,29.1,64.3,2025-03-30T13:12:25.753Z,2025-03-30T13:12:27Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5610563837,140,21.7,5610563835,56,Back,5610563841,212,20.8,5610563839,141,36.0,5610563843,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793613201,90,1,1,11,39,a9vw7ikerpr4cuweeeka5aneg,1,21.7,36.0,2025-03-30T13:12:27.128Z,2025-03-30T13:12:33Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5610563911,212,25.0,5610563897,56,Back,5610563901,140,33.8,5610563913,213,5.25,5610563907,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793613355,91,1,1,11,45,a9vw7ikerpr4cuweeeka5aneg,0,47.7,5.9,2025-03-30T13:12:33.016Z,2025-03-30T13:12:33Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5610564735,141,12.5,5610564733,140,63.9,5610564739,213,0.26,5610564731,56,Right,5610564737,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793613425,147,1,1,11,47,dbl7ir1qugqz8nvp1vzn8im50,0,34.8,83.8,2025-03-30T13:12:35.192Z,2025-03-30T13:12:39Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5610565079,141,85.7,5610565611,157,,5610565077,140,68.3,5610565085,1,,5610565083,213,0.04,5610565081,212,35.2,5610565075,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793613613,92,1,1,11,51,a9vw7ikerpr4cuweeeka5aneg,1,26.8,14.6,2025-03-30T13:12:39.800Z,2025-03-30T13:12:42Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5610565999,212,13.1,5610566003,213,0.98,5610565997,141,30.6,5610565995,140,33.8,5610565993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793613665,93,1,1,11,53,a9vw7ikerpr4cuweeeka5aneg,1,33.9,30.6,2025-03-30T13:12:41.817Z,2025-03-30T13:12:44Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5610566287,56,Back,5610566291,141,20.7,5610566289,140,25.9,5610566295,213,3.82,5610566293,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793613713,94,1,1,11,55,a9vw7ikerpr4cuweeeka5aneg,1,25.9,20.7,2025-03-30T13:12:43.863Z,2025-03-30T13:12:46Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5610566589,56,Back,5610566591,140,31.4,5610566597,213,0.09,5610566593,141,21.5,5610566595,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793613783,95,1,1,11,57,a9vw7ikerpr4cuweeeka5aneg,1,31.4,21.5,2025-03-30T13:12:45.895Z,2025-03-30T13:12:48Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5610566917,141,34.8,5610566913,56,Back,5610566915,140,40.7,5610566919,212,13.3,5610566921,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793613945,96,1,1,12,0,a9vw7ikerpr4cuweeeka5aneg,1,40.7,34.8,2025-03-30T13:12:48.327Z,2025-03-30T13:12:54Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5610567751,140,59.6,5610567755,141,31.2,5610567763,213,6.16,5610567759,212,20.0,5610567747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793613827,148,83,1,12,2,dbl7ir1qugqz8nvp1vzn8im50,0,28.5,69.7,2025-03-30T13:12:50.756Z,2025-03-30T13:13:18Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5610568337,399,6k7khwtkxpem9z17bl5rrf2p6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793613957,97,1,1,12,6,a9vw7ikerpr4cuweeeka5aneg,1,65.4,67.3,2025-03-30T13:12:54.357Z,2025-03-30T13:13:16Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5610570579,213,5.23,5610570569,140,68.9,5610570567,56,Center,5610570575,212,7.4,5610570573,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793614033,98,1,1,12,7,a9vw7ikerpr4cuweeeka5aneg,0,78.1,38.6,2025-03-30T13:12:55.895Z,2025-03-30T13:12:57Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5610568179,56,Left,5610568185,212,36.2,5610568183,141,82.4,5610568189,1,,5610568181,140,97.7,5610568187,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793614245,149,12,1,12,14,dbl7ir1qugqz8nvp1vzn8im50,1,5.4,9.7,2025-03-30T13:13:02.039Z,2025-03-30T13:13:05Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5610569173,140,17.3,5610569175,141,9.5,5610569177,212,12.5,5610569171,56,Back,5610569179,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793614247,150,61,1,12,17,dbl7ir1qugqz8nvp1vzn8im50,0,16.9,9.4,2025-03-30T13:13:05.142Z,2025-03-30T13:13:05Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5610569195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793614429,99,5,1,12,17,a9vw7ikerpr4cuweeeka5aneg,1,76.6,101.8,2025-03-30T13:13:05.432Z,2025-03-30T15:05:37Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5610570075,56,Left,5610570181,233,151,5610570077,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793614259,151,5,1,12,17,dbl7ir1qugqz8nvp1vzn8im50,0,23.4,-1.8,2025-03-30T13:13:05.432Z,2025-03-30T15:05:37Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5610569277,347,,5610569275,56,Back,5610570223,233,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793614637,100,1,1,12,32,a9vw7ikerpr4cuweeeka5aneg,1,53.9,100.0,2025-03-30T13:13:20.182Z,2025-03-30T13:52:00Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5610573127,189,,5610571199,141,92.6,5610571191,107,,5610571201,212,13.9,5610571193,56,Back,5610571195,140,42.0,5610571203,213,3.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793614649,101,1,1,12,33,a9vw7ikerpr4cuweeeka5aneg,1,42.0,92.6,2025-03-30T13:13:21.095Z,2025-03-30T13:51:58Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5610571285,56,Back,5610571295,141,55.7,5610571299,212,25.6,5610571291,140,37.2,5610571303,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793614685,102,1,1,12,33,a9vw7ikerpr4cuweeeka5aneg,1,37.2,55.7,2025-03-30T13:13:21.911Z,2025-03-30T13:13:23Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5610571463,140,37.2,5610571465,141,85.9,5610571461,56,Back,5610571467,212,20.5,5610571469,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793614751,103,1,1,12,35,a9vw7ikerpr4cuweeeka5aneg,1,37.2,85.9,2025-03-30T13:13:23.254Z,2025-03-30T13:13:25Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5610571787,141,79.4,5610571791,213,5.72,5610571789,212,8.2,5610571785,140,43.8,5610571783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793614781,104,1,1,12,37,a9vw7ikerpr4cuweeeka5aneg,0,44.1,79.4,2025-03-30T13:13:25.711Z,2025-03-30T13:13:31Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5610571965,141,86.6,5610571963,140,45.3,5610571969,213,1.32,5610571961,56,Back,5610571967,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793614773,152,43,1,12,38,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-03-30T13:13:26.127Z,2025-03-30T13:13:31Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5610571909,56,Right,5610572767,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793614871,154,1,1,12,38,dbl7ir1qugqz8nvp1vzn8im50,1,52.2,15.6,2025-03-30T13:13:26.851Z,2025-03-30T13:13:29Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5610572349,140,54.5,5610572355,212,5.6,5610572347,56,Center,5610572351,141,23.1,5610572359,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793614977,155,1,1,12,41,dbl7ir1qugqz8nvp1vzn8im50,1,49.2,19.5,2025-03-30T13:13:29.135Z,2025-03-30T13:13:32Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5610572909,213,3.90,5610572893,56,Back,5610572901,141,8.9,5610572897,140,42.0,5610572905,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793615011,156,1,1,12,44,dbl7ir1qugqz8nvp1vzn8im50,1,39.7,11.4,2025-03-30T13:13:32.622Z,2025-03-30T13:13:34Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5610573069,213,2.01,5610573061,56,Back,5610573067,212,18.8,5610573065,141,36.4,5610573063,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793615091,157,1,1,12,46,dbl7ir1qugqz8nvp1vzn8im50,1,32.1,36.4,2025-03-30T13:13:33.958Z,2025-03-30T13:13:36Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5610573411,56,Back,5610573417,212,16.6,5610573419,213,1.22,5610573413,140,37.6,5610573415,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793615179,158,1,1,12,48,dbl7ir1qugqz8nvp1vzn8im50,1,41.7,64.3,2025-03-30T13:13:36.742Z,2025-03-30T13:13:40Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5610573829,56,Back,5610573833,141,93.3,5610573835,212,20.5,5610573831,140,46.9,5610573837,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793615291,159,1,1,12,52,dbl7ir1qugqz8nvp1vzn8im50,1,46.7,90.2,2025-03-30T13:13:40.382Z,2025-03-30T13:13:46Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5610574443,212,16.4,5610574445,213,3.85,5610574433,56,Back,5610574441,141,74.5,5610574439,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793615403,160,1,1,12,58,dbl7ir1qugqz8nvp1vzn8im50,1,33.3,72.3,2025-03-30T13:13:45.998Z,2025-03-30T13:13:50Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5610575009,140,34.8,5610575007,56,Back,5610575015,213,4.91,5610575013,212,7.9,5610575011,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793615423,161,1,1,13,2,dbl7ir1qugqz8nvp1vzn8im50,1,37.7,54.0,2025-03-30T13:13:50.198Z,2025-03-30T13:13:51Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5610575141,141,52.2,5610575137,56,Center,5610575139,140,50.5,5610575143,212,13.5,5610575145,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793615429,162,1,1,13,3,dbl7ir1qugqz8nvp1vzn8im50,1,50.5,52.2,2025-03-30T13:13:51.207Z,2025-03-30T13:13:56Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5610575181,56,Back,5610575187,212,18.6,5610575243,156,,5610575185,141,72.4,5610575183,140,38.5,5610575189,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793615755,163,1,1,13,8,dbl7ir1qugqz8nvp1vzn8im50,1,40.9,63.6,2025-03-30T13:13:56.334Z,2025-03-30T13:14:05Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5610576921,213,5.69,5610576923,1,,5610576919,212,68.0,5610576915,140,94.7,5610576913,56,Right,5610576911,155,,5610576917,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793615829,164,1,1,13,17,dbl7ir1qugqz8nvp1vzn8im50,1,88.3,8.3,2025-03-30T13:14:05.126Z,2025-03-30T13:14:17Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,1.0,,5610577305,213,1.63,5610577303,212,22.7,5610577299,140,87.1,5610577301,141,41.6,5610578485,154,,5610577297,56,Center,5610577295,155,,5610577293,2,,5610578479,210,,,,,,,,,,,,,,,15,,,,,,,
2793615837,165,15,1,13,19,dbl7ir1qugqz8nvp1vzn8im50,1,91.1,41.1,2025-03-30T13:14:07.294Z,2025-03-30T15:40:53Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5610578507,81,,5610578513,55,164,5610577357,56,Center,5610578523,328,,5610578519,103,27.8,5610578511,154,,5610578521,108,,5610577723,72,,5610578525,146,5610578517,102,45.8,5610578527,147,5610578509,29,,5610578577,233,105,5610577351,22,48.2,98.2,5610577355,17,,,,,
2793615855,105,10,1,13,19,a9vw7ikerpr4cuweeeka5aneg,1,1.8,54.2,2025-03-30T13:14:07.394Z,2025-03-30T13:14:18Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5610578625,233,165,5610577739,177,,5610577525,182,,5610577523,178,,5610577527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793616209,107,1,1,13,33,a9vw7ikerpr4cuweeeka5aneg,1,8.5,50.4,2025-03-30T13:14:21.918Z,2025-03-30T13:52:39Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5610579341,213,6.09,5610860191,189,,5610579339,212,17.4,5610579333,56,Back,5610579335,140,24.8,5610579331,123,,5610579337,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793668223,448,1,1,13,35,a9vw7ikerpr4cuweeeka5aneg,1,19.6,29.2,2025-03-30T13:14:22.939Z,2025-03-30T13:52:29Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5610859767,212,12.0,5610859967,189,,5610859761,56,Back,5610859765,141,44.5,5610859763,140,25.3,5610859769,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793616233,108,1,1,13,37,a9vw7ikerpr4cuweeeka5aneg,1,24.8,45.5,2025-03-30T13:14:25.598Z,2025-03-30T13:14:26Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5610579479,56,Back,5610579485,212,21.4,5610579483,141,69.9,5610579487,213,2.25,5610579481,140,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793616333,109,1,1,13,38,a9vw7ikerpr4cuweeeka5aneg,1,12.0,69.9,2025-03-30T13:14:26.590Z,2025-03-30T13:14:31Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5610579977,141,95.0,5610579973,56,Back,5610579975,140,22.4,5610579981,213,1.00,5610579979,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793616439,110,1,1,13,42,a9vw7ikerpr4cuweeeka5aneg,1,29.4,93.6,2025-03-30T13:14:30.909Z,2025-03-30T13:14:35Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5610580535,140,29.2,5610580531,56,Back,5610580541,213,4.70,5610580537,141,71.8,5610580539,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793616475,111,1,1,13,46,a9vw7ikerpr4cuweeeka5aneg,1,29.9,71.7,2025-03-30T13:14:34.901Z,2025-03-30T13:14:36Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5610580717,56,Center,5610580737,213,6.22,5610580731,212,30.0,5610580721,140,58.4,5610580727,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793616493,112,50,1,13,48,a9vw7ikerpr4cuweeeka5aneg,1,54.0,72.3,2025-03-30T13:14:36.693Z,2025-03-30T15:04:29Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5610580833,286,,5610581285,233,166,5610580831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793616533,166,7,1,13,48,dbl7ir1qugqz8nvp1vzn8im50,1,46.0,27.7,2025-03-30T13:14:36.694Z,2025-03-30T15:04:28Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5610581065,285,,5610581063,56,Back,5610581215,233,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793616591,168,1,1,13,51,dbl7ir1qugqz8nvp1vzn8im50,1,44.4,48.7,2025-03-30T13:14:38.949Z,2025-03-30T13:14:40Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5610581369,140,56.0,5610581375,212,15.9,5610581373,141,63.7,5610581367,56,Center,5610581377,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793616721,169,1,1,13,52,dbl7ir1qugqz8nvp1vzn8im50,0,56.0,63.7,2025-03-30T13:14:40.605Z,2025-03-30T13:14:44Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5610582129,1,,5610582107,56,Center,5610582113,141,39.2,5610582119,212,36.1,5610582123,213,5.80,5610582109,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793616849,114,1,1,13,58,a9vw7ikerpr4cuweeeka5aneg,1,10.6,62.9,2025-03-30T13:14:46.221Z,2025-03-30T13:14:49Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5610582815,140,22.2,5610582827,213,0.82,5610582823,212,17.8,5610582811,56,Back,5610582819,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793616963,115,1,1,14,2,a9vw7ikerpr4cuweeeka5aneg,1,22.8,82.3,2025-03-30T13:14:50.534Z,2025-03-30T13:14:54Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5610583485,56,Back,5610583493,213,5.45,5610583487,140,26.6,5610583489,141,75.9,5610583491,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793617059,116,1,1,14,6,a9vw7ikerpr4cuweeeka5aneg,1,27.4,74.4,2025-03-30T13:14:54.302Z,2025-03-30T13:14:57Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5610583999,212,46.8,5610584001,213,4.83,5610584003,1,,5610583991,196,,5610583989,155,,5610583997,141,6.1,5610583995,140,32.5,5610583993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,
2793617203,117,1,1,14,9,a9vw7ikerpr4cuweeeka5aneg,1,32.5,6.1,2025-03-30T13:14:57.478Z,2025-03-30T13:15:03Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5610584681,56,Back,5610584687,212,13.9,5610584685,141,24.4,5610584683,140,26.6,5610584689,213,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793617471,118,1,1,14,14,a9vw7ikerpr4cuweeeka5aneg,1,34.9,26.4,2025-03-30T13:15:02.910Z,2025-03-30T13:15:12Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5610585975,213,0.76,5610585973,212,67.0,5610585977,1,,5610585963,140,81.0,5610585949,155,,5610585953,196,,5610585969,141,94.5,5610585957,56,Left,,,,,,,,,,,,,,,,,,,,,,,,
2793617483,119,1,1,14,23,a9vw7ikerpr4cuweeeka5aneg,0,85.7,73.5,2025-03-30T13:15:11.869Z,2025-03-30T13:15:13Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5610586059,213,4.50,5610586189,233,170,5610586193,286,,5610586057,212,2.0,5610586051,56,Center,5610586187,236,,5610586053,140,85.3,5610586055,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,
2793617499,170,74,1,14,23,dbl7ir1qugqz8nvp1vzn8im50,1,19.8,23.0,2025-03-30T13:15:11.870Z,2025-03-30T15:04:21Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5610586235,233,119,5610586155,285,,5610586153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793617653,172,1,1,14,26,dbl7ir1qugqz8nvp1vzn8im50,0,5.1,29.8,2025-03-30T13:15:14.478Z,2025-03-30T13:15:18Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5610586951,1,,5610586935,157,,5610586943,212,80.0,5610586939,140,81.1,5610586947,213,6.21,5610586937,56,Center,5610586941,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793617785,121,1,1,14,32,a9vw7ikerpr4cuweeeka5aneg,1,24.2,71.8,2025-03-30T13:15:20.933Z,2025-03-30T13:15:23Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5610587669,213,0.62,5610587659,56,Back,5610587663,141,76.4,5610587667,212,5.4,5610587661,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793617849,122,1,1,14,35,a9vw7ikerpr4cuweeeka5aneg,1,29.1,77.2,2025-03-30T13:15:23.133Z,2025-03-30T13:15:25Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5610587985,141,86.9,5610587977,56,Back,5610587993,213,0.77,5610587981,140,35.6,5610587989,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793617873,123,1,1,14,37,a9vw7ikerpr4cuweeeka5aneg,1,36.7,85.1,2025-03-30T13:15:25.573Z,2025-03-30T13:15:26Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5610588093,212,11.5,5610588095,213,5.21,5610588089,140,41.9,5610588091,141,70.2,5610588087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793617913,124,1,1,14,38,a9vw7ikerpr4cuweeeka5aneg,1,41.9,70.2,2025-03-30T13:15:26.669Z,2025-03-30T13:15:28Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5610588331,212,9.2,5610588337,213,2.59,5610588395,156,,5610588319,56,Back,5610588323,140,34.4,5610588327,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793618045,125,1,1,14,41,a9vw7ikerpr4cuweeeka5aneg,1,34.3,72.3,2025-03-30T13:15:29.325Z,2025-03-30T13:15:33Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5610589047,212,23.2,5610589041,140,32.0,5610589037,56,Back,5610589051,213,4.61,5610589043,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793618319,126,1,1,14,45,a9vw7ikerpr4cuweeeka5aneg,1,38.1,23.9,2025-03-30T13:15:33.532Z,2025-03-30T13:15:42Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5610590343,141,51.8,5610590333,56,Back,5610590339,140,34.7,5610590353,213,1.76,5610590347,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793618437,127,1,1,14,54,a9vw7ikerpr4cuweeeka5aneg,1,54.4,47.9,2025-03-30T13:15:42.581Z,2025-03-30T13:15:46Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5610590953,155,,5610590969,212,33.1,5610590957,56,Right,5610590979,1,,5610590975,213,5.36,5610590961,140,73.4,5610590965,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793618463,128,1,1,14,58,a9vw7ikerpr4cuweeeka5aneg,0,81.3,7.3,2025-03-30T13:15:46.628Z,2025-03-30T13:15:53Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5610591107,56,Center,5610591115,212,23.1,5610591109,140,89.5,5610591111,141,38.8,5610592009,2,,5610591119,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793618565,173,12,1,14,59,dbl7ir1qugqz8nvp1vzn8im50,1,10.2,57.8,2025-03-30T13:15:47.814Z,2025-03-30T13:15:51Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5610591647,56,Back,5610591649,140,36.7,5610591653,212,35.7,5610591655,213,0.68,5610591651,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793618693,175,3,1,15,6,dbl7ir1qugqz8nvp1vzn8im50,0,52.5,86.9,2025-03-30T13:15:54.629Z,2025-03-30T13:15:55Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5610592267,56,Left,5610592271,286,,5610592309,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793618747,129,1,1,15,7,a9vw7ikerpr4cuweeeka5aneg,0,40.0,21.5,2025-03-30T13:15:55.860Z,2025-03-30T13:15:57Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5610592513,212,26.0,5610592507,56,Right,5610592515,213,5.95,5610592517,1,,5610592505,157,,5610592511,141,9.1,5610592509,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793618799,176,1,1,15,9,dbl7ir1qugqz8nvp1vzn8im50,0,29.3,89.6,2025-03-30T13:15:57.526Z,2025-03-30T13:15:58Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5610592727,56,Left,5610592735,213,6.07,5610592733,212,25.3,5610592729,140,52.9,5610592731,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793618881,131,1,1,15,11,a9vw7ikerpr4cuweeeka5aneg,1,45.7,10.6,2025-03-30T13:15:59.812Z,2025-03-30T13:16:02Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5610593239,56,Center,5610593255,213,0.74,5610593247,141,27.1,5610593251,212,16.7,5610593243,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793618933,132,1,1,15,13,a9vw7ikerpr4cuweeeka5aneg,1,57.6,27.3,2025-03-30T13:16:01.837Z,2025-03-30T13:16:02Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5610593421,213,6.22,5610593419,212,5.5,5610593415,141,26.8,5610593405,56,Center,5610593411,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
