id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2713284283,112,1,1,10,1,6wwwud48qahpwrfxs20334qk5,1,12.5,51.2,2024-08-25T13:11:12.982Z,2024-08-25T13:11:17Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5172365665,56,Back,5172365667,140,12.9,5172365673,213,4.74,5172365669,141,26.4,5172365671,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284527,113,1,1,10,5,6wwwud48qahpwrfxs20334qk5,1,15.0,10.9,2024-08-25T13:11:17.517Z,2024-08-25T13:11:29Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5172367033,141,32.4,5172367035,212,17.5,5172367037,213,2.15,5172367029,56,Back,5172367031,140,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284713,114,1,1,10,17,6wwwud48qahpwrfxs20334qk5,1,13.1,44.9,2024-08-25T13:11:28.838Z,2024-08-25T13:11:37Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5172368083,212,22.2,5172368085,213,5.50,5172368079,140,28.1,5172368077,56,Back,5172368081,141,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284755,115,1,1,10,25,6wwwud48qahpwrfxs20334qk5,1,38.3,27.4,2024-08-25T13:11:37.350Z,2024-08-25T13:11:39Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5172368315,141,46.0,5172368313,140,32.4,5172368319,213,2.03,5172368317,212,14.1,5172368311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284769,116,1,1,10,28,6wwwud48qahpwrfxs20334qk5,1,29.9,44.9,2024-08-25T13:11:39.791Z,2024-08-25T13:11:41Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5172368393,213,1.01,5172368389,141,56.9,5172368385,56,Back,5172368391,212,9.6,5172368387,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284797,117,1,1,10,29,6wwwud48qahpwrfxs20334qk5,1,34.8,56.9,2024-08-25T13:11:40.870Z,2024-08-25T13:11:42Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5172368577,141,37.3,5172368571,56,Back,5172368583,213,4.78,5172368581,212,13.4,5172368573,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284835,118,1,1,10,30,6wwwud48qahpwrfxs20334qk5,0,35.7,37.1,2024-08-25T13:11:42.351Z,2024-08-25T13:11:44Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5172368825,141,78.7,5172368827,212,29.8,5172368819,56,Back,5172368829,213,1.25,5172368823,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284909,117,1,1,10,36,8gxd9ry2580pu1b1dd5ny9ymy,1,73.8,13.1,2024-08-25T13:11:47.677Z,2024-08-25T13:11:49Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5172369159,140,81.0,5172369161,141,3.8,5172369163,212,9.9,5172369221,189,,5172369157,56,Right,5172369165,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284989,118,1,1,10,40,8gxd9ry2580pu1b1dd5ny9ymy,0,81.8,8.0,2024-08-25T13:11:51.965Z,2024-08-25T13:11:53Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5172369557,140,79.5,5172369561,212,10.1,5172369555,56,Center,5172369563,213,1.81,5172369559,141,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713285123,120,1,1,10,43,6wwwud48qahpwrfxs20334qk5,1,26.4,72.0,2024-08-25T13:11:55.286Z,2024-08-25T13:11:59Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5172370281,56,Back,5172370287,212,8.4,5172370285,141,79.9,5172370283,140,32.5,5172370289,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713285193,121,1,1,10,48,6wwwud48qahpwrfxs20334qk5,1,36.4,69.4,2024-08-25T13:11:59.726Z,2024-08-25T13:12:02Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5172370643,213,0.22,5172370635,141,75.3,5172370631,140,53.1,5172370639,212,18.0,5172370627,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713285237,122,1,1,10,51,6wwwud48qahpwrfxs20334qk5,1,59.6,71.8,2024-08-25T13:12:02.766Z,2024-08-25T13:12:10Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5172370937,141,62.1,5172370941,213,5.65,5172370935,140,68.1,5172370939,212,11.1,5172370933,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713285243,123,50,1,10,53,6wwwud48qahpwrfxs20334qk5,1,69.6,56.7,2024-08-25T13:12:05.447Z,2024-08-25T15:13:18Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5172371247,233,119,5172371003,56,Center,5172371005,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713285267,119,7,1,10,53,8gxd9ry2580pu1b1dd5ny9ymy,1,30.4,43.3,2024-08-25T13:12:05.448Z,2024-08-25T15:13:17Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5172371217,233,123,5172371121,285,,5172371119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713285277,120,61,1,10,56,8gxd9ry2580pu1b1dd5ny9ymy,1,28.0,37.9,2024-08-25T13:12:07.991Z,2024-08-25T13:12:38Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5172371167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713285773,122,27,1,11,22,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-25T13:12:33.776Z,2024-08-25T15:07:14Z,,,,,5172842519,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713285997,126,27,1,11,22,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-25T13:12:33.776Z,2024-08-25T15:07:14Z,,,,,5172842481,233,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713285821,124,18,1,11,33,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-25T13:12:44.740Z,2024-08-25T13:13:09Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5172374081,59,6,5172374079,44,Midfielder,5172374229,55,125,5172374077,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713285843,125,19,1,11,33,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-25T13:12:44.741Z,2024-08-25T15:07:22Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5172374181,59,13,5172377463,293,5,5172843387,292,6,5172374183,44,Midfielder,5172374179,145,4,5172374185,55,124,5172374173,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286039,123,28,1,11,38,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-25T13:12:49.822Z,2024-08-25T13:12:53Z,,,,,5172375339,55,122,5172375691,233,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286069,127,28,1,11,38,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-25T13:12:49.822Z,2024-08-25T13:12:52Z,,,,,5172375555,55,126,5172375583,233,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286239,126,1,1,11,44,8gxd9ry2580pu1b1dd5ny9ymy,1,15.5,47.8,2024-08-25T13:12:56.518Z,2024-08-25T13:12:59Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5172376411,141,71.4,5172376407,56,Back,5172376415,213,1.24,5172376409,140,20.7,5172376405,123,,5172376413,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286293,127,1,1,11,47,8gxd9ry2580pu1b1dd5ny9ymy,1,20.9,71.1,2024-08-25T13:12:59.181Z,2024-08-25T13:13:01Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5172376695,141,59.0,5172376699,213,5.60,5172376693,140,30.6,5172376691,56,Back,5172376697,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286349,128,1,1,11,49,8gxd9ry2580pu1b1dd5ny9ymy,1,31.9,62.6,2024-08-25T13:13:01.526Z,2024-08-25T13:13:04Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5172376973,141,97.7,5172376971,140,35.6,5172376977,213,1.41,5172376969,56,Back,5172376975,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286393,129,1,1,11,52,8gxd9ry2580pu1b1dd5ny9ymy,1,35.7,97.7,2024-08-25T13:13:04.190Z,2024-08-25T13:13:06Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5172377183,141,78.1,5172377185,212,20.7,5172377187,213,3.84,5172377181,140,20.6,5172377179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286473,130,1,1,11,54,8gxd9ry2580pu1b1dd5ny9ymy,1,20.6,78.1,2024-08-25T13:13:06.517Z,2024-08-25T13:13:10Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5172377577,56,Back,5172377581,141,55.5,5172377583,212,19.9,5172377585,213,4.03,5172377579,140,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286533,131,1,1,11,59,8gxd9ry2580pu1b1dd5ny9ymy,0,8.0,46.1,2024-08-25T13:13:10.687Z,2024-08-25T13:13:14Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5172377845,157,,5172377857,212,42.2,5172377851,140,48.2,5172377847,56,Back,5172377859,213,0.04,5172377861,1,,5172377855,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286579,129,1,1,12,2,6wwwud48qahpwrfxs20334qk5,0,54.1,50.3,2024-08-25T13:13:14.079Z,2024-08-25T13:13:16Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5172378111,141,65.4,5172378109,140,65.3,5172378115,213,0.72,5172378113,212,15.6,5172378105,3,,5172378107,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286593,132,1,1,12,4,8gxd9ry2580pu1b1dd5ny9ymy,1,33.4,38.5,2024-08-25T13:13:16.311Z,2024-08-25T13:13:17Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5172378165,141,36.6,5172378169,213,6.18,5172378163,140,44.9,5172378161,56,Back,5172378167,212,12.1,5172378159,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286623,133,1,1,12,5,8gxd9ry2580pu1b1dd5ny9ymy,1,44.9,36.9,2024-08-25T13:13:17.230Z,2024-08-25T13:13:18Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5172378327,140,35.7,5172378321,56,Back,5172378333,213,3.75,5172378329,141,27.1,5172378331,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286669,134,1,1,12,7,8gxd9ry2580pu1b1dd5ny9ymy,1,35.7,27.1,2024-08-25T13:13:18.798Z,2024-08-25T13:13:21Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5172378573,212,15.8,5172378567,56,Back,5172378575,213,5.01,5172378569,140,40.1,5172378571,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286675,135,3,1,12,9,8gxd9ry2580pu1b1dd5ny9ymy,0,40.6,11.3,2024-08-25T13:13:21.367Z,2024-08-25T15:13:19Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5172379115,233,130,5172378611,286,,5172378609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286745,130,7,1,12,9,6wwwud48qahpwrfxs20334qk5,1,59.4,88.7,2024-08-25T13:13:21.368Z,2024-08-25T15:13:18Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5172379001,56,Left,5172379003,285,,5172379087,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713319081,417,43,1,12,10,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-25T13:13:21.644Z,2024-08-25T13:55:53Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5172558445,56,Center,5172560029,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286717,136,1,1,12,12,8gxd9ry2580pu1b1dd5ny9ymy,0,46.5,12.8,2024-08-25T13:13:23.910Z,2024-08-25T13:13:24Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5172378837,141,5.6,5172378835,140,41.2,5172378839,212,7.4,5172378833,56,Back,5172378841,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286793,132,1,1,12,13,6wwwud48qahpwrfxs20334qk5,1,56.9,88.1,2024-08-25T13:13:24.815Z,2024-08-25T13:56:55Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5172379247,212,17.0,5172379241,56,Back,5172379245,141,79.4,5172379249,213,3.50,5172379243,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713319835,418,1,1,12,14,6wwwud48qahpwrfxs20334qk5,1,58.3,85.4,2024-08-25T13:13:25.644Z,2024-08-25T13:57:03Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5172562639,213,3.21,5172562633,140,45.9,5172562631,56,Back,5172562637,212,13.0,5172562635,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286799,133,1,1,12,15,6wwwud48qahpwrfxs20334qk5,0,40.5,81.4,2024-08-25T13:13:27.087Z,2024-08-25T13:13:28Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5172379303,233,137,5172379269,56,Back,5172379271,140,42.5,5172379273,141,78.2,5172379279,213,5.48,5172379307,286,,5172379301,236,,5172379275,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286785,137,74,1,12,15,8gxd9ry2580pu1b1dd5ny9ymy,1,59.5,12.6,2024-08-25T13:13:27.088Z,2024-08-25T13:15:20Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5172379213,285,,5172379377,233,133,5172379211,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286831,134,43,1,12,16,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-25T13:13:28.541Z,2024-08-25T13:13:32Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5172379431,286,0,5172379429,56,Back,5172379883,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286867,135,1,1,12,17,6wwwud48qahpwrfxs20334qk5,0,46.0,74.7,2024-08-25T13:13:29.590Z,2024-08-25T13:13:32Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5172379643,213,0.46,5172379635,56,Back,5172379639,141,76.0,5172379673,236,,5172379679,286,,5172379637,140,47.7,5172379641,212,2.0,5172379675,233,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286839,138,74,1,12,17,8gxd9ry2580pu1b1dd5ny9ymy,1,58.4,23.3,2024-08-25T13:13:29.591Z,2024-08-25T13:15:19Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5172379475,285,,5172379473,56,Center,5172379733,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286923,140,1,1,12,19,8gxd9ry2580pu1b1dd5ny9ymy,1,72.5,22.1,2024-08-25T13:13:31.606Z,2024-08-25T13:13:33Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5172379939,56,Right,5172379947,213,5.93,5172379941,140,88.3,5172379945,212,17.7,5172379943,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713286985,141,1,1,12,22,8gxd9ry2580pu1b1dd5ny9ymy,1,91.0,26.2,2024-08-25T13:13:33.806Z,2024-08-25T15:14:19Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5172380277,213,1.72,5172380269,141,43.9,5172380265,140,89.3,5172380273,212,12.2,5172380261,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713287001,136,45,1,12,25,6wwwud48qahpwrfxs20334qk5,0,11.2,54.5,2024-08-25T13:13:37.622Z,2024-08-25T15:14:10Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5172380359,285,,5172380609,233,142,5172380357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713287029,142,3,1,12,25,8gxd9ry2580pu1b1dd5ny9ymy,1,88.8,45.5,2024-08-25T13:13:37.622Z,2024-08-25T15:04:17Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5172380493,286,,5172380489,56,Center,5172380565,233,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713287039,143,61,1,12,27,8gxd9ry2580pu1b1dd5ny9ymy,0,94.2,50.1,2024-08-25T13:13:39.119Z,2024-08-25T13:13:39Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5172380529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713287199,138,1,1,12,28,6wwwud48qahpwrfxs20334qk5,1,3.6,49.0,2024-08-25T13:13:40.087Z,2024-08-25T13:13:47Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5172381395,140,32.4,5172381399,212,31.2,5172381393,56,Back,5172381391,123,,5172381397,141,38.0,5172381401,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713287323,139,1,1,12,35,6wwwud48qahpwrfxs20334qk5,1,63.0,51.3,2024-08-25T13:13:47.135Z,2024-08-25T13:13:54Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5172382053,141,87.1,5172382057,213,1.10,5172382051,140,74.7,5172382055,212,27.3,5172382049,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713287405,140,1,1,12,42,6wwwud48qahpwrfxs20334qk5,1,75.6,85.4,2024-08-25T13:13:54.391Z,2024-08-25T13:13:59Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5172382615,141,81.5,5172382613,140,63.8,5172382619,213,3.35,5172382617,212,12.7,5172382611,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713287441,141,1,1,12,47,6wwwud48qahpwrfxs20334qk5,1,69.4,71.4,2024-08-25T13:13:59.583Z,2024-08-25T13:14:01Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5172382809,141,56.0,5172382811,212,10.5,5172382805,56,Center,5172382807,140,68.2,5172382813,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713287469,142,1,1,12,50,6wwwud48qahpwrfxs20334qk5,0,71.3,55.5,2024-08-25T13:14:02.377Z,2024-08-25T13:14:03Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5172382967,56,Center,5172382979,213,5.43,5172382973,141,42.5,5172382965,155,,5172382969,140,78.7,5172382977,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713287545,144,8,1,12,53,8gxd9ry2580pu1b1dd5ny9ymy,1,21.6,65.2,2024-08-25T13:14:04.910Z,2024-08-25T13:20:14Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5172411949,15,,5172383355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713287597,146,1,1,12,54,8gxd9ry2580pu1b1dd5ny9ymy,1,26.0,39.8,2024-08-25T13:14:06.454Z,2024-08-25T13:21:14Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5172383635,56,Back,5172383643,213,4.51,5172383637,140,23.7,5172383641,212,12.1,5172383639,141,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713287623,147,1,1,12,56,8gxd9ry2580pu1b1dd5ny9ymy,1,23.7,22.4,2024-08-25T13:14:08.222Z,2024-08-25T13:21:13Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5172383755,56,Back,5172383761,212,26.2,5172383759,141,57.0,5172383757,140,12.8,5172383763,213,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713293035,191,61,1,12,57,8gxd9ry2580pu1b1dd5ny9ymy,1,15.5,46.9,2024-08-25T13:14:08.738Z,2024-08-25T13:19:01Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5172412639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713287643,148,1,1,12,58,8gxd9ry2580pu1b1dd5ny9ymy,0,12.7,57.0,2024-08-25T13:14:09.735Z,2024-08-25T13:21:09Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5172383853,212,40.4,5172383847,56,Back,5172383845,157,,5172383859,1,,5172383849,140,45.3,5172383851,141,25.5,5172383855,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713287747,144,1,1,13,2,6wwwud48qahpwrfxs20334qk5,1,58.2,63.9,2024-08-25T13:14:13.776Z,2024-08-25T13:14:16Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5172384437,212,13.6,5172384431,56,Left,5172384435,141,81.5,5172384439,213,1.07,5172384433,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713287935,145,1,1,13,4,6wwwud48qahpwrfxs20334qk5,1,65.7,83.5,2024-08-25T13:14:16.376Z,2024-08-25T13:14:26Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5172385485,141,76.3,5172385489,213,3.50,5172385483,140,53.4,5172385481,56,Center,5172385487,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713287987,146,1,1,13,15,6wwwud48qahpwrfxs20334qk5,1,41.2,69.6,2024-08-25T13:14:26.663Z,2024-08-25T13:14:29Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5172385731,56,Back,5172385739,212,20.2,5172385733,140,34.9,5172385743,213,4.38,5172385735,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713288157,147,1,1,13,17,6wwwud48qahpwrfxs20334qk5,1,34.5,40.1,2024-08-25T13:14:29.151Z,2024-08-25T13:14:40Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5172386711,141,51.5,5172386707,56,Back,5172386715,213,2.77,5172386709,140,15.7,5172386713,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713288177,148,1,1,13,28,6wwwud48qahpwrfxs20334qk5,0,22.5,55.2,2024-08-25T13:14:39.960Z,2024-08-25T13:14:41Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5172386815,1,,5172386811,212,64.7,5172386809,141,9.2,5172386803,155,,5172386807,140,76.4,5172386805,56,Right,5172386813,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713288187,149,8,1,13,30,8gxd9ry2580pu1b1dd5ny9ymy,1,24.0,93.6,2024-08-25T13:14:41.654Z,2024-08-25T13:21:04Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5172386865,56,Back,5172386917,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713288715,149,5,1,13,30,6wwwud48qahpwrfxs20334qk5,1,77.6,-1.0,2024-08-25T13:14:42.040Z,2024-08-25T15:12:43Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5172389679,347,,5172389709,233,150,5172389677,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713288205,150,5,1,13,30,8gxd9ry2580pu1b1dd5ny9ymy,0,22.4,101.0,2024-08-25T13:14:42.040Z,2024-08-25T15:12:44Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5172386965,56,Back,5172386967,347,,5172389749,233,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713288785,150,1,1,13,59,6wwwud48qahpwrfxs20334qk5,1,69.1,0.0,2024-08-25T13:15:10.808Z,2024-08-25T13:15:14Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5172389967,213,1.25,5172389961,140,73.2,5172389959,56,Right,5172389957,107,,5172389965,212,13.5,5172389963,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
