id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2709238993,121,1,1,14,22,ajtb177oqwawkdwbqhldmq6mx,1,43.3,58.2,2024-08-16T17:16:16.700Z,2024-08-16T17:16:19Z,9213debwtuph6cjborx73sx78,O. Søe,,,5150139537,56,Back,5150139545,213,3.60,5150139543,212,22.0,5150139541,141,43.9,5150139539,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239013,122,1,1,14,25,ajtb177oqwawkdwbqhldmq6mx,1,24.3,43.7,2024-08-16T17:16:19.763Z,2024-08-16T17:16:23Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5150139685,212,15.2,5150139683,141,27.6,5150139681,140,34.4,5150139687,213,5.48,5150139679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239055,123,1,1,14,29,ajtb177oqwawkdwbqhldmq6mx,1,34.9,26.1,2024-08-16T17:16:23.532Z,2024-08-16T17:16:27Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5150139901,212,19.3,5150139903,213,1.70,5150139897,140,32.5,5150139899,141,54.3,5150139893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239073,124,1,1,14,32,ajtb177oqwawkdwbqhldmq6mx,1,29.9,56.0,2024-08-16T17:16:27.212Z,2024-08-16T17:16:28Z,9213debwtuph6cjborx73sx78,O. Søe,,,5150140003,141,49.3,5150140001,140,14.9,5150140005,212,16.4,5150140007,213,3.42,5150139999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239083,125,1,1,14,34,ajtb177oqwawkdwbqhldmq6mx,1,14.8,49.6,2024-08-16T17:16:28.700Z,2024-08-16T17:16:30Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5150140061,56,Back,5150140065,140,30.2,5150140069,141,39.7,5150140073,213,5.89,5150140071,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239097,126,1,1,14,36,ajtb177oqwawkdwbqhldmq6mx,1,30.2,39.7,2024-08-16T17:16:30.500Z,2024-08-16T17:16:32Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5150140157,213,2.05,5150140149,56,Back,5150140155,212,21.5,5150140161,156,,5150140151,140,20.8,5150140153,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239129,127,1,1,14,38,ajtb177oqwawkdwbqhldmq6mx,1,20.8,67.8,2024-08-16T17:16:32.708Z,2024-08-16T17:16:35Z,9213debwtuph6cjborx73sx78,O. Søe,,,5150140345,213,5.11,5150140337,56,Back,5150140341,141,45.2,5150140343,212,16.6,5150140339,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239145,128,1,1,14,40,ajtb177oqwawkdwbqhldmq6mx,1,26.9,45.2,2024-08-16T17:16:35.027Z,2024-08-16T17:16:36Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5150140455,212,21.9,5150140453,141,49.9,5150140451,140,6.3,5150140449,56,Back,5150140457,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239153,129,1,1,14,42,ajtb177oqwawkdwbqhldmq6mx,1,6.3,49.9,2024-08-16T17:16:36.419Z,2024-08-16T17:16:37Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5150140491,56,Back,5150140493,140,8.0,5150140497,212,16.3,5150140495,141,26.1,5150140499,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239163,130,1,1,14,43,ajtb177oqwawkdwbqhldmq6mx,1,8.0,26.1,2024-08-16T17:16:37.387Z,2024-08-16T17:16:38Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5150140551,140,21.1,5150140561,213,0.37,5150140555,141,33.9,5150140559,212,14.7,5150140547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239189,131,1,1,14,44,ajtb177oqwawkdwbqhldmq6mx,1,21.1,33.9,2024-08-16T17:16:38.620Z,2024-08-16T17:16:42Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5150140739,140,22.7,5150140743,212,19.6,5150140741,141,5.2,5150140737,56,Back,5150140745,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239215,132,61,1,14,48,ajtb177oqwawkdwbqhldmq6mx,0,22.7,5.2,2024-08-16T17:16:42.718Z,2024-08-16T19:46:38Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5150140857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239303,158,5,1,14,50,dbl7ir1qugqz8nvp1vzn8im50,1,74.6,102.0,2024-08-16T17:16:44.938Z,2024-08-16T17:16:54Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5150141329,233,133,5150141299,56,Left,5150141301,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239221,133,5,1,14,51,ajtb177oqwawkdwbqhldmq6mx,0,26.7,-2.0,2024-08-16T17:16:45.486Z,2024-08-16T17:16:54Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5150141347,233,158,5150140883,56,Back,5150140885,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239349,159,1,1,14,58,dbl7ir1qugqz8nvp1vzn8im50,0,72.3,100.0,2024-08-16T17:16:53.065Z,2024-08-16T17:16:58Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5150141567,212,43.0,5150141559,107,,5150141571,1,,5150141569,213,5.51,5150141565,141,57.9,5150141561,56,Center,5150141563,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239353,160,5,1,15,3,dbl7ir1qugqz8nvp1vzn8im50,0,101.2,58.4,2024-08-16T17:16:58.057Z,2024-08-16T17:17:09Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5150141593,346,,5150141591,56,Center,5150142149,233,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239447,134,5,1,15,4,ajtb177oqwawkdwbqhldmq6mx,1,-1.4,41.8,2024-08-16T17:16:58.475Z,2024-08-16T17:17:09Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5150142129,233,160,5150142093,56,Back,5150142095,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239461,135,1,1,15,13,ajtb177oqwawkdwbqhldmq6mx,1,4.4,59.6,2024-08-16T17:17:07.924Z,2024-08-16T17:17:12Z,9213debwtuph6cjborx73sx78,O. Søe,,,5150142209,140,4.3,5150142205,124,,5150142213,212,8.4,5150142211,141,47.2,5150142219,237,,5150142215,213,4.70,5150142207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239535,136,1,1,15,17,ajtb177oqwawkdwbqhldmq6mx,1,4.3,47.2,2024-08-16T17:17:12.340Z,2024-08-16T17:17:20Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5150142617,140,12.4,5150142619,141,29.5,5150142615,56,Back,5150142623,213,5.33,5150142621,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239547,137,1,1,15,25,ajtb177oqwawkdwbqhldmq6mx,0,14.2,27.1,2024-08-16T17:17:20.084Z,2024-08-16T17:17:20Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5150142673,141,28.6,5150142671,140,17.2,5150142677,213,0.31,5150142663,155,,5150142675,212,3.3,5150142667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239553,161,61,1,15,27,dbl7ir1qugqz8nvp1vzn8im50,1,74.4,84.7,2024-08-16T17:17:21.678Z,2024-08-16T17:32:47Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5150142709,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239577,138,5,1,15,27,ajtb177oqwawkdwbqhldmq6mx,1,21.4,-1.6,2024-08-16T17:17:21.701Z,2024-08-16T17:47:06Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5150142819,347,,5150227671,233,393,5150142817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709254287,393,5,1,15,27,dbl7ir1qugqz8nvp1vzn8im50,0,78.4,101.7,2024-08-16T17:17:22.124Z,2024-08-16T17:47:06Z,,,,,5150227533,56,Left,5150227691,233,138,5150227535,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239605,139,1,1,15,30,ajtb177oqwawkdwbqhldmq6mx,1,22.1,0.0,2024-08-16T17:17:25.044Z,2024-08-16T17:17:28Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5150142915,56,Back,5150142919,141,9.2,5150142913,107,,5150142923,213,1.64,5150142921,212,7.6,5150142917,140,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239613,140,1,1,15,33,ajtb177oqwawkdwbqhldmq6mx,1,21.6,9.2,2024-08-16T17:17:27.859Z,2024-08-16T17:17:29Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5150142985,212,5.8,5150142983,141,3.4,5150142981,140,17.5,5150142987,213,3.88,5150142979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239673,141,1,1,15,35,ajtb177oqwawkdwbqhldmq6mx,1,17.6,3.7,2024-08-16T17:17:29.388Z,2024-08-16T17:17:35Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5150143329,213,1.72,5150143325,141,50.0,5150143327,212,31.8,5150143321,56,Back,5150143323,140,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239723,142,1,1,15,41,ajtb177oqwawkdwbqhldmq6mx,1,14.5,63.6,2024-08-16T17:17:35.692Z,2024-08-16T17:17:39Z,9213debwtuph6cjborx73sx78,O. Søe,,,5150143545,56,Back,5150143549,141,88.7,5150143553,213,0.79,5150143551,212,24.0,5150143547,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239741,143,1,1,15,44,ajtb177oqwawkdwbqhldmq6mx,1,34.5,90.5,2024-08-16T17:17:39.019Z,2024-08-16T17:17:40Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5150143629,141,79.7,5150143625,56,Left,5150143635,1,,5150143627,140,66.8,5150143631,212,34.7,5150143633,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239751,144,1,1,15,46,ajtb177oqwawkdwbqhldmq6mx,1,70.3,80.6,2024-08-16T17:17:40.819Z,2024-08-16T17:17:42Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5150143731,213,2.27,5150143723,56,Left,5150143725,140,66.6,5150143729,212,6.0,5150143727,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239783,145,1,1,15,48,ajtb177oqwawkdwbqhldmq6mx,1,66.5,87.5,2024-08-16T17:17:42.580Z,2024-08-16T17:17:46Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5150143905,212,13.0,5150143901,140,56.3,5150143903,141,76.6,5150143899,56,Center,5150143907,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239799,146,1,1,15,52,ajtb177oqwawkdwbqhldmq6mx,1,56.3,76.6,2024-08-16T17:17:46.420Z,2024-08-16T17:17:47Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5150143977,213,4.71,5150143973,141,52.1,5150143971,140,56.3,5150143969,56,Center,5150143975,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239823,147,1,1,15,53,ajtb177oqwawkdwbqhldmq6mx,1,56.3,52.1,2024-08-16T17:17:47.604Z,2024-08-16T17:17:52Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5150144089,140,67.2,5150144093,212,28.4,5150144091,141,90.3,5150144095,213,1.16,5150144087,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239831,148,1,1,15,58,ajtb177oqwawkdwbqhldmq6mx,1,68.4,90.8,2024-08-16T17:17:52.444Z,2024-08-16T17:17:54Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5150144149,141,74.5,5150144145,56,Center,5150144153,213,4.37,5150144151,212,11.8,5150144147,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239841,149,1,1,16,0,ajtb177oqwawkdwbqhldmq6mx,1,63.5,71.5,2024-08-16T17:17:54.419Z,2024-08-16T17:17:56Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5150144203,140,68.1,5150144201,56,Center,5150144207,141,59.0,5150144211,212,9.8,5150144213,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239849,150,1,1,16,1,ajtb177oqwawkdwbqhldmq6mx,1,68.1,59.0,2024-08-16T17:17:55.939Z,2024-08-16T17:17:58Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5150144253,212,12.6,5150144251,141,74.5,5150144249,140,61.5,5150144255,213,2.15,5150144247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239889,151,1,1,16,3,ajtb177oqwawkdwbqhldmq6mx,1,61.4,74.5,2024-08-16T17:17:57.923Z,2024-08-16T17:18:01Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5150144503,141,63.6,5150144501,140,40.7,5150144505,212,23.0,5150144499,56,Back,5150144507,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239911,152,1,1,16,6,ajtb177oqwawkdwbqhldmq6mx,1,40.7,63.6,2024-08-16T17:18:01.179Z,2024-08-16T17:18:03Z,9213debwtuph6cjborx73sx78,O. Søe,,,5150144615,212,19.2,5150144609,56,Back,5150144611,140,25.7,5150144613,141,47.5,5150144617,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239933,153,1,1,16,8,ajtb177oqwawkdwbqhldmq6mx,1,22.7,45.7,2024-08-16T17:18:03.260Z,2024-08-16T17:18:05Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5150144735,140,24.7,5150144739,212,12.5,5150144733,56,Back,5150144741,213,4.88,5150144737,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239969,154,1,1,16,11,ajtb177oqwawkdwbqhldmq6mx,1,24.7,27.6,2024-08-16T17:18:05.412Z,2024-08-16T17:18:09Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5150144915,141,4.3,5150144919,212,17.3,5150144911,140,31.2,5150144921,213,5.12,5150144907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239993,155,1,1,16,14,ajtb177oqwawkdwbqhldmq6mx,0,31.2,4.3,2024-08-16T17:18:08.963Z,2024-08-16T19:46:35Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5150145077,141,24.3,5150145081,213,0.24,5150145083,1,,5150145465,155,,5150145073,56,Center,5150145075,140,85.0,5150145079,212,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240109,163,1,1,16,25,dbl7ir1qugqz8nvp1vzn8im50,1,14.9,49.4,2024-08-16T17:18:19.922Z,2024-08-16T17:18:25Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5150145719,56,Back,5150145727,213,1.20,5150145725,212,12.6,5150145717,123,,5150145723,141,66.7,5150145721,140,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240119,164,1,1,16,30,dbl7ir1qugqz8nvp1vzn8im50,0,31.4,69.1,2024-08-16T17:18:25.322Z,2024-08-16T17:18:27Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5150145777,140,70.7,5150145785,1,,5150145781,212,41.5,5150145783,213,0.11,5150145773,155,,5150145775,56,Center,5150145779,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240133,156,1,1,16,33,ajtb177oqwawkdwbqhldmq6mx,0,30.9,11.7,2024-08-16T17:18:27.500Z,2024-08-16T17:18:28Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5150145863,56,Back,5150145861,3,,5150145867,141,22.8,5150145871,213,0.38,5150145869,212,20.5,5150145865,140,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240155,165,1,1,16,35,dbl7ir1qugqz8nvp1vzn8im50,1,62.8,75.4,2024-08-16T17:18:29.697Z,2024-08-16T17:18:31Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5150145979,56,Left,5150145987,213,1.87,5150145985,212,5.8,5150145983,141,83.5,5150145981,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240185,166,1,1,16,37,dbl7ir1qugqz8nvp1vzn8im50,1,59.5,80.6,2024-08-16T17:18:31.472Z,2024-08-16T17:18:37Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5150146195,212,10.1,5150146193,141,70.2,5150146191,140,52.6,5150146189,56,Center,5150146197,213,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240247,167,1,1,16,43,dbl7ir1qugqz8nvp1vzn8im50,1,52.2,49.7,2024-08-16T17:18:37.481Z,2024-08-16T17:18:44Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5150146515,56,Back,5150146519,141,69.1,5150146521,212,16.7,5150146523,213,2.23,5150146517,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240267,168,1,1,16,50,dbl7ir1qugqz8nvp1vzn8im50,1,51.9,69.1,2024-08-16T17:18:44.464Z,2024-08-16T17:18:47Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5150146643,213,0.98,5150146641,212,20.3,5150146635,56,Left,5150146639,141,93.9,5150146637,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240291,157,45,1,16,52,ajtb177oqwawkdwbqhldmq6mx,0,37.9,7.2,2024-08-16T17:18:46.985Z,2024-08-16T17:55:27Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5150146763,285,,5150146761,56,Back,5150146809,233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240287,169,3,1,16,52,dbl7ir1qugqz8nvp1vzn8im50,1,62.1,92.8,2024-08-16T17:18:46.985Z,2024-08-16T17:55:26Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5150146745,286,,5150146775,233,157,5150146743,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240301,170,1,1,16,53,dbl7ir1qugqz8nvp1vzn8im50,1,60.8,91.2,2024-08-16T17:18:48.313Z,2024-08-16T17:18:50Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5150146841,141,77.6,5150146843,212,9.3,5150146839,140,59.9,5150146845,213,4.61,5150146837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240309,171,1,1,16,54,dbl7ir1qugqz8nvp1vzn8im50,1,59.9,77.6,2024-08-16T17:18:49.033Z,2024-08-16T17:18:51Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5150146879,56,Back,5150146887,213,2.91,5150146885,212,37.2,5150146889,1,,5150146883,141,90.0,5150146881,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240341,172,1,1,16,56,dbl7ir1qugqz8nvp1vzn8im50,1,25.4,90.0,2024-08-16T17:18:51.193Z,2024-08-16T17:18:54Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5150147071,213,4.57,5150147065,140,23.6,5150147069,212,13.0,5150147063,56,Back,5150147067,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240399,173,1,1,17,0,dbl7ir1qugqz8nvp1vzn8im50,1,23.6,70.8,2024-08-16T17:18:54.408Z,2024-08-16T17:19:01Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5150147351,140,26.1,5150147353,141,89.3,5150147355,212,12.9,5150147349,56,Back,5150147357,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240427,174,1,1,17,7,dbl7ir1qugqz8nvp1vzn8im50,1,27.4,79.6,2024-08-16T17:19:01.417Z,2024-08-16T17:19:05Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5150147537,213,3.77,5150147535,212,20.3,5150147525,56,Back,5150147533,141,62.0,5150147531,140,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240445,175,1,1,17,10,dbl7ir1qugqz8nvp1vzn8im50,1,11.8,62.0,2024-08-16T17:19:04.905Z,2024-08-16T17:19:06Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5150147607,56,Back,5150147617,213,4.72,5150147609,140,11.9,5150147613,212,14.7,5150147611,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240473,176,1,1,17,11,dbl7ir1qugqz8nvp1vzn8im50,1,11.9,40.4,2024-08-16T17:19:06.256Z,2024-08-16T17:19:08Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5150147787,140,7.6,5150147791,212,12.5,5150147793,213,1.94,5150147785,56,Back,5150147789,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240511,177,1,1,17,13,dbl7ir1qugqz8nvp1vzn8im50,1,7.6,57.5,2024-08-16T17:19:08.280Z,2024-08-16T17:19:12Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5150147993,140,15.9,5150147991,56,Back,5150147997,212,15.2,5150147995,141,75.9,5150147999,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240521,178,1,1,17,18,dbl7ir1qugqz8nvp1vzn8im50,0,23.5,77.6,2024-08-16T17:19:12.480Z,2024-08-16T17:19:13Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5150148057,140,40.9,5150148063,213,0.40,5150148061,212,19.9,5150148059,141,89.1,5150148055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240533,158,8,1,17,20,ajtb177oqwawkdwbqhldmq6mx,1,62.8,7.0,2024-08-16T17:19:14.371Z,2024-08-16T17:19:14Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5150148155,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240561,179,83,1,17,24,dbl7ir1qugqz8nvp1vzn8im50,0,33.6,78.5,2024-08-16T17:19:18.520Z,2024-08-16T17:19:29Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5150148611,399,as7qhgi67gngq0nb3zmwg8jro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240599,160,4,1,17,27,ajtb177oqwawkdwbqhldmq6mx,1,73.0,33.8,2024-08-16T17:19:22.215Z,2024-08-16T17:19:29Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5150148505,233,180,5150148497,265,,5150148491,13,,5150148493,56,Center,5150148499,286,,5150148495,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240595,180,4,1,17,27,dbl7ir1qugqz8nvp1vzn8im50,0,27.0,66.2,2024-08-16T17:19:22.216Z,2024-08-16T19:46:29Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5150148479,285,,5150148475,152,,5150148473,56,Back,5150148471,13,,5150148529,233,160,5150148477,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709241013,161,13,1,18,17,ajtb177oqwawkdwbqhldmq6mx,1,75.0,36.9,2024-08-16T17:20:12.180Z,2024-08-16T17:20:24Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5150151389,231,50.7,5150150781,56,Center,5150151387,230,99.8,5150151075,72,,5150151379,84,,5150151385,458,,5150150777,26,,5150151383,103,34.7,5150151381,102,42.0,5150150779,18,,,,,,,,,,,,,,,,,,,,,,,,,
2709241241,181,5,1,18,19,dbl7ir1qugqz8nvp1vzn8im50,1,-1.0,60.2,2024-08-16T17:20:13.720Z,2024-08-16T17:20:38Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5150152045,346,,5150152053,233,162,5150152043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709241039,162,5,1,18,19,ajtb177oqwawkdwbqhldmq6mx,0,101.2,40.4,2024-08-16T17:20:14.364Z,2024-08-16T17:20:38Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5150150877,346,,5150152057,233,181,5150150875,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709241257,182,1,1,18,42,dbl7ir1qugqz8nvp1vzn8im50,1,3.7,47.9,2024-08-16T17:20:36.936Z,2024-08-16T17:20:40Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5150152119,140,22.2,5150152115,124,,5150152123,212,22.9,5150152121,141,30.0,5150152129,237,,5150152125,213,5.72,5150152117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709241261,183,1,1,18,45,dbl7ir1qugqz8nvp1vzn8im50,1,22.2,30.0,2024-08-16T17:20:39.960Z,2024-08-16T17:20:41Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5150152149,56,Back,5150152157,213,4.19,5150152155,212,15.9,5150152151,140,14.6,5150152153,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
